Orthogroup	Syam	Syaj
OG0001916	Syam.g_00600	Syaj.g_00089
OG0001917	Syam.g_01189	Syaj.g_00812
OG0001918	Syam.g_01017	Syaj.g_01172
OG0001929	Syam.g_00067	Syaj.g_02332
OG0001932	Syam.g_00122	Syaj.g_02424
OG0001933	Syam.g_02124	Syaj.g_01890
OG0001934	Syam.g_02109	Syaj.g_01875
OG0001935	Syam.g_02069	Syaj.g_01826
OG0001936	Syam.g_00990	Syaj.g_01233
OG0001937	Syam.g_01952	Syaj.g_01679
OG0001940	Syam.g_01739	Syaj.g_00220
OG0001941	Syam.g_01838	Syaj.g_01520
OG0001943	Syam.g_00842	Syaj.g_01162
OG0001946	Syam.g_00802	Syaj.g_00481
OG0001948	Syam.g_01159	Syaj.g_00843
OG0001949	Syam.g_01139	Syaj.g_00863
OG0001950	Syam.g_01137	Syaj.g_00865
OG0001951	Syam.g_01126	Syaj.g_00896
OG0001952	Syam.g_01102	Syaj.g_00920
OG0001953	Syam.g_01101	Syaj.g_00921
OG0001954	Syam.g_01040	Syaj.g_01128
OG0001957	Syam.g_01482	Syaj.g_01295
OG0001958	Syam.g_01379	Syaj.g_00706
OG0001961	Syam.g_01673	Syaj.g_01449
OG0001964	Syam.g_00304	Syaj.g_02653
OG0001965	Syam.g_01439	Syaj.g_01254
OG0001966	Syam.g_00260	Syaj.g_02598
OG0001967	Syam.g_00258	Syaj.g_02596
OG0001968	Syam.g_00257	Syaj.g_02595
OG0001969	Syam.g_00193	Syaj.g_02524
OG0001971	Syam.g_02240	Syaj.g_02014
OG0001972	Syam.g_02289	Syaj.g_02081
OG0001975	Syam.g_00919	Syaj.g_00649
OG0001976	Syam.g_00921	Syaj.g_00651
OG0001979	Syam.g_00806	Syaj.g_00486
OG0001980	Syam.g_00431	Syaj.g_02796
OG0001991	Syam.g_01389	Syaj.g_00761
OG0001995	Syam.g_00818	Syaj.g_00503
OG0001997	Syam.g_02099	Syaj.g_01864
OG0001999	Syam.g_01886	Syaj.g_01590
OG0002000	Syam.g_00629	Syaj.g_00117
OG0002008	Syam.g_01173	Syaj.g_00828
OG0002010	Syam.g_01643	Syaj.g_01416
OG0002012	Syam.g_01051	Syaj.g_00514
OG0002017	Syam.g_02353	Syaj.g_02176
OG0002020	Syam.g_02404	Syaj.g_02220
OG0002021	Syam.g_02402	Syaj.g_02219
OG0002022	Syam.g_02399	Syaj.g_02217
OG0002023	Syam.g_02398	Syaj.g_02216
OG0002024	Syam.g_02392	Syaj.g_02211
OG0002037	Syam.g_00581	Syaj.g_00070
OG0002041	Syam.g_01155	Syaj.g_00847
OG0002044	Syam.g_00743	Syaj.g_00387
OG0002045	Syam.g_01676	Syaj.g_01453
OG0002048	Syam.g_00393	Syaj.g_02759
OG0002049	Syam.g_00310	Syaj.g_02677
OG0002050	Syam.g_00249	Syaj.g_02584
OG0002051	Syam.g_02228	Syaj.g_02001
OG0002054	Syam.g_02391	Syaj.g_02210
OG0002055	Syam.g_02394	Syaj.g_02213
OG0002056	Syam.g_00213	Syaj.g_02548
OG0002106	Syam.g_00522	Syaj.g_00365
OG0002112	Syam.g_00202	Syaj.g_02537
OG0002113	Syam.g_00037	Syaj.g_02300
OG0002115	Syam.g_01982	Syaj.g_01710
OG0002116	Syam.g_01957	Syaj.g_01684
OG0002117	Syam.g_01781	Syaj.g_00316
OG0002118	Syam.g_00877	Syaj.g_00591
OG0002120	Syam.g_01038	Syaj.g_01131
OG0002121	Syam.g_01393	Syaj.g_00667
OG0002123	Syam.g_01243	Syaj.g_00955
OG0002124	Syam.g_00706	Syaj.g_00352
OG0002128	Syam.g_00918	Syaj.g_00648
OG0002129	Syam.g_01626	Syaj.g_01394
OG0002130	Syam.g_01828	Syaj.g_01509
OG0002132	Syam.g_02395	Syaj.g_02214
OG0002133	Syam.g_02393	Syaj.g_02212
OG0002134	Syam.g_00132	Syaj.g_02436
OG0002135	Syam.g_02018	Syaj.g_01753
OG0002136	Syam.g_02017	Syaj.g_01752
OG0002138	Syam.g_00807	Syaj.g_00489
OG0002139	Syam.g_00852	Syaj.g_00565
OG0002140	Syam.g_00839	Syaj.g_02895
OG0002141	Syam.g_01434	Syaj.g_01249
OG0002142	Syam.g_01599	Syaj.g_01365
OG0002143	Syam.g_00494	Syaj.g_02834
OG0002144	Syam.g_00316	Syaj.g_02683
OG0002154	Syam.g_02181	Syaj.g_01956
OG0002157	Syam.g_00201	Syaj.g_02536
OG0002158	Syam.g_00203	Syaj.g_02538
OG0002160	Syam.g_00816	Syaj.g_00501
OG0002162	Syam.g_01746	Syaj.g_00212
OG0002167	Syam.g_00658	Syaj.g_01089
OG0002178	Syam.g_02396	Syaj.g_02215
OG0002179	Syam.g_00149	Syaj.g_02458
OG0002180	Syam.g_00222	Syaj.g_02557
OG0002181	Syam.g_00252	Syaj.g_02589
OG0002182	Syam.g_00269	Syaj.g_02608
OG0002183	Syam.g_02090	Syaj.g_01846
OG0002184	Syam.g_02087	Syaj.g_01843
OG0002185	Syam.g_02079	Syaj.g_01835
OG0002186	Syam.g_02016	Syaj.g_01751
OG0002187	Syam.g_02015	Syaj.g_01750
OG0002188	Syam.g_01985	Syaj.g_01713
OG0002189	Syam.g_01984	Syaj.g_01712
OG0002190	Syam.g_01939	Syaj.g_01662
OG0002192	Syam.g_01772	Syaj.g_00329
OG0002193	Syam.g_00821	Syaj.g_00508
OG0002194	Syam.g_00856	Syaj.g_00568
OG0002195	Syam.g_01344	Syaj.g_00758
OG0002196	Syam.g_01303	Syaj.g_01040
OG0002197	Syam.g_01163	Syaj.g_00841
OG0002198	Syam.g_01448	Syaj.g_01263
OG0002199	Syam.g_01453	Syaj.g_01268
OG0002200	Syam.g_01613	Syaj.g_01379
OG0002201	Syam.g_01705	Syaj.g_00258
OG0002202	Syam.g_01706	Syaj.g_00257
OG0002203	Syam.g_01707	Syaj.g_00256
OG0002204	Syam.g_01724	Syaj.g_00235
OG0002205	Syam.g_01741	Syaj.g_00217
OG0002206	Syam.g_00699	Syaj.g_00204
OG0002207	Syam.g_00689	Syaj.g_00194
OG0002208	Syam.g_00578	Syaj.g_00063
OG0002209	Syam.g_00465	Syaj.g_02813
OG0002210	Syam.g_00401	Syaj.g_02766
OG0002211	Syam.g_00362	Syaj.g_02730
OG0002212	Syam.g_02299	Syaj.g_02099
OG0002213	Syam.g_02304	Syaj.g_02103
OG0002214	Syam.g_02426	Syaj.g_02240
OG0002234	Syam.g_01421	Syaj.g_01224
OG0002236	Syam.g_00947	Syaj.g_02675
OG0002245	Syam.g_00496	Syaj.g_02836
OG0002247	Syam.g_01748	Syaj.g_00210
OG0002248	Syam.g_00798	Syaj.g_00477
OG0002249	Syam.g_01568	Syaj.g_00550
OG0002250	Syam.g_02091	Syaj.g_01847
OG0002251	Syam.g_01936	Syaj.g_01653
OG0002252	Syam.g_01881	Syaj.g_01585
OG0002253	Syam.g_01818	Syaj.g_01498
OG0002254	Syam.g_01203	Syaj.g_00796
OG0002255	Syam.g_01147	Syaj.g_00855
OG0002257	Syam.g_01429	Syaj.g_01237
OG0002258	Syam.g_01725	Syaj.g_00234
OG0002259	Syam.g_00655	Syaj.g_00148
OG0002260	Syam.g_00851	Syaj.g_00564
OG0002279	Syam.g_02123	Syaj.g_01889
OG0002280	Syam.g_00639	Syaj.g_00127
OG0002281	Syam.g_01740	Syaj.g_00219
OG0002296	Syam.g_01638	Syaj.g_01411
OG0002297	Syam.g_00823	Syaj.g_00512
OG0002298	Syam.g_01143	Syaj.g_00859
OG0002299	Syam.g_01104	Syaj.g_00918
OG0002300	Syam.g_01043	Syaj.g_01122
OG0002301	Syam.g_01481	Syaj.g_01691
OG0002303	Syam.g_00495	Syaj.g_02835
OG0002304	Syam.g_00422, Syam.g_00415	Syaj.g_02783
OG0002306	Syam.g_02397	Syaj.g_02209
OG0002307	Syam.g_01759	Syaj.g_00134
OG0002309	Syam.g_00736	Syaj.g_00380
OG0002328	Syam.g_02104	Syaj.g_01869
OG0002329	Syam.g_01519	Syaj.g_02119, Syaj.g_00454
OG0002334	Syam.g_01605	Syaj.g_01371
OG0002336	Syam.g_01666	Syaj.g_01441
OG0002347	Syam.g_02020	Syaj.g_01755
OG0002350	Syam.g_00433	Syaj.g_02798
OG0002351	Syam.g_00194	Syaj.g_02525
OG0002352	Syam.g_01786	Syaj.g_00312
OG0002353	Syam.g_01278	Syaj.g_01010
OG0002354	Syam.g_01125	Syaj.g_00897
OG0002356	Syam.g_01679	Syaj.g_01482
OG0002357	Syam.g_02356	Syaj.g_02179
OG0002358	Syam.g_01870, Syam.g_01869	Syaj.g_01557
OG0002359	Syam.g_01646	Syaj.g_01419
OG0002395	Syam.g_00200	Syaj.g_02535, Syaj.g_02534
OG0002396	Syam.g_00335	Syaj.g_02703
OG0002400	Syam.g_01527, Syam.g_01394	Syaj.g_00966
OG0002401	Syam.g_01785	Syaj.g_00313
OG0002403	Syam.g_00879	Syaj.g_00594
OG0002404	Syam.g_01235	Syaj.g_02160
OG0002405	Syam.g_01081	Syaj.g_00783
OG0002407	Syam.g_00979	Syaj.g_02186
OG0002408	Syam.g_01424	Syaj.g_01228
OG0002409	Syam.g_02350	Syaj.g_02170
OG0002410	Syam.g_01410	Syaj.g_01183
OG0002411	Syam.g_00747	Syaj.g_00390
OG0002435	Syam.g_01860	Syaj.g_01563
OG0002446	Syam.g_00447	Syaj.g_00023
OG0002458	Syam.g_02384	Syaj.g_00658
OG0002459	Syam.g_02382	Syaj.g_00656
OG0002460	Syam.g_02381	Syaj.g_00655
OG0002461	Syam.g_01001	Syaj.g_01673
OG0002467	Syam.g_00820	Syaj.g_00506, Syaj.g_00505
OG0002470	Syam.g_00925	Syaj.g_00661
OG0002471	Syam.g_01016	Syaj.g_01174
OG0002472	Syam.g_02046, Syam.g_00952	Syaj.g_02897
OG0002475	Syam.g_01645	Syaj.g_01418
OG0002488	Syam.g_00157	Syaj.g_02472
OG0002521	Syam.g_01978	Syaj.g_01706
OG0002522	Syam.g_01920	Syaj.g_01632
OG0002523	Syam.g_00817	Syaj.g_00502
OG0002524	Syam.g_01042	Syaj.g_01123
OG0002525	Syam.g_01033	Syaj.g_01137
OG0002526	Syam.g_01026	Syaj.g_01157
OG0002532	Syam.g_01428	Syaj.g_01234
OG0002533	Syam.g_00671	Syaj.g_00168
OG0002534	Syam.g_00430	Syaj.g_02792
OG0002535	Syam.g_00427	Syaj.g_02789
OG0002536	Syam.g_00407	Syaj.g_02772
OG0002538	Syam.g_02260	Syaj.g_02037
OG0002539	Syam.g_02325	Syaj.g_02129
OG0002540	Syam.g_02385	Syaj.g_00659
OG0002542	Syam.g_01859	Syaj.g_01564
OG0002544	Syam.g_00977	Syaj.g_01227
OG0002545	Syam.g_01045	Syaj.g_01119
OG0002547	Syam.g_01682	Syaj.g_01486
OG0002579	Syam.g_02182	Syaj.g_01957
OG0002582	Syam.g_02035	Syaj.g_02468
OG0002591	Syam.g_01539	Syaj.g_01193
OG0002594	Syam.g_01551	Syaj.g_01290
OG0002595	Syam.g_00819	Syaj.g_00504
OG0002596	Syam.g_01329	Syaj.g_01110
OG0002597	Syam.g_01048	Syaj.g_01117
OG0002598	Syam.g_01047	Syaj.g_01118
OG0002599	Syam.g_01027	Syaj.g_01156
OG0002600	Syam.g_01010	Syaj.g_01194
OG0002603	Syam.g_01417	Syaj.g_01218
OG0002605	Syam.g_00432	Syaj.g_02797
OG0002606	Syam.g_02386	Syaj.g_00660
OG0002608	Syam.g_00788	Syaj.g_00443
OG0002609	Syam.g_00719	Syaj.g_00353
OG0002610	Syam.g_00455	Syaj.g_02803
OG0002618	Syam.g_00442	Syaj.g_00171
OG0002667	Syam.g_01416	Syaj.g_01216
OG0002674	Syam.g_00389	Syaj.g_02755
OG0002675	Syam.g_00314	Syaj.g_02681
OG0002721	Syam.g_01753	Syaj.g_00346
OG0002737	Syam.g_01887	Syaj.g_01591
OG0002738	Syam.g_00907	Syaj.g_00640
OG0002740	Syam.g_01684	Syaj.g_01077, Syaj.g_00135
OG0002742	Syam.g_01538, Syam.g_01559	Syaj.g_00526
OG0002744	Syam.g_01025	Syaj.g_01160
OG0002746	Syam.g_01444	Syaj.g_01257
OG0002747	Syam.g_01489	Syaj.g_01303
OG0002748	Syam.g_01702	Syaj.g_00263
OG0002752	Syam.g_02400	Syaj.g_02218
OG0002758	Syam.g_01013	Syaj.g_01064
OG0002759	Syam.g_01760	Syaj.g_01127
OG0002850	Syam.g_01916, Syam.g_01917	Syaj.g_01624
OG0002852	Syam.g_01336	Syaj.g_01068
OG0002853	Syam.g_01254	Syaj.g_00974
OG0002856	Syam.g_01060	Syaj.g_02687
OG0002858	Syam.g_01395	Syaj.g_01788
OG0002860	Syam.g_00709	Syaj.g_01345
OG0002862	Syam.g_00423	Syaj.g_02784
OG0002863	Syam.g_00414	Syaj.g_02793
OG0002865	Syam.g_00529	Syaj.g_01111
OG0002867	Syam.g_01018	Syaj.g_01168
OG0002962	Syam.g_01315	Syaj.g_01053
OG0002963	Syam.g_01271	Syaj.g_01660
OG0002964	Syam.g_01255	Syaj.g_00975
OG0002972	Syam.g_00967	Syaj.g_00018
OG0002974	Syam.g_01675	Syaj.g_01452
OG0002977	Syam.g_02293	Syaj.g_02085
OG0002986	Syam.g_02037	Syaj.g_01149
OG0002987	Syam.g_02038	Syaj.g_01148
OG0002988	Syam.g_02039	Syaj.g_01147
OG0003105	Syam.g_00748	Syaj.g_00391
OG0003106	Syam.g_00824, Syam.g_00830	Syaj.g_00516
OG0003107	Syam.g_00960	Syaj.g_02794
OG0003111	Syam.g_00992	Syaj.g_01210
OG0003115	Syam.g_01419	Syaj.g_01221
OG0003116	Syam.g_01422	Syaj.g_01225
OG0003117	Syam.g_01432	Syaj.g_01246
OG0003118	Syam.g_01433	Syaj.g_01248
OG0003119	Syam.g_01503	Syaj.g_01326
OG0003121	Syam.g_00648	Syaj.g_00141
OG0003138	Syam.g_01773	Syaj.g_00328
OG0003143	Syam.g_00982	Syaj.g_01159
OG0003144	Syam.g_02097	Syaj.g_01860
OG0003248	Syam.g_00932	Syaj.g_01112
OG0003268	Syam.g_00832	Syaj.g_00531
OG0003272	Syam.g_00955	Syaj.g_02900
OG0003273	Syam.g_01398	Syaj.g_01212
OG0003274	Syam.g_01431	Syaj.g_01245
OG0003277	Syam.g_00647	Syaj.g_00140
OG0003294	Syam.g_00941	Syaj.g_02665
OG0003296	Syam.g_02029	Syaj.g_02896
OG0003517	Syam.g_00769	Syaj.g_00422
OG0003518	Syam.g_00843	Syaj.g_01803
OG0003525	Syam.g_01401	Syaj.g_00965
OG0003560	Syam.g_01050	Syaj.g_00893
OG0003566	Syam.g_01540, Syam.g_01555, Syam.g_02053	Syaj.g_01642
OG0003844	Syam.g_01049	Syaj.g_00515
OG0003845	Syam.g_01024	Syaj.g_01161
OG0003853	Syam.g_01524	Syaj.g_01785
OG0003859	Syam.g_00713	Syaj.g_01439
OG0004359	Syam.g_01488	Syaj.g_01192
OG0004375	Syam.g_00543	Syaj.g_02862
OG0006143	Syam.g_00846	Syaj.g_01084
OG0006146	Syam.g_00969	Syaj.g_01808
OG0006147	Syam.g_00484	Syaj.g_01898
