Orthogroup	Syam	Syaq
OG0002113	Syam.g_00037	Syaq.g_01112
OG0002115	Syam.g_01982	Syaq.g_01680
OG0002116	Syam.g_01957	Syaq.g_01704
OG0002118	Syam.g_00877	Syaq.g_00170
OG0002120	Syam.g_01038	Syaq.g_02714
OG0002121	Syam.g_01393	Syaq.g_01890
OG0002123	Syam.g_01243	Syaq.g_00028
OG0002124	Syam.g_00706	Syaq.g_02406
OG0002128	Syam.g_00918	Syaq.g_02211
OG0002129	Syam.g_01626	Syaq.g_00388
OG0002130	Syam.g_01828	Syaq.g_00295
OG0002134	Syam.g_00132	Syaq.g_01011
OG0002135	Syam.g_02018	Syaq.g_01645
OG0002136	Syam.g_02017	Syaq.g_01646
OG0002138	Syam.g_00807	Syaq.g_02128
OG0002139	Syam.g_00852	Syaq.g_00145
OG0002142	Syam.g_01599	Syaq.g_00357
OG0002143	Syam.g_00494	Syaq.g_00524
OG0002144	Syam.g_00316	Syaq.g_00661
OG0002157	Syam.g_00201	Syaq.g_00851
OG0002158	Syam.g_00203	Syaq.g_00849
OG0002160	Syam.g_00816	Syaq.g_02573
OG0002162	Syam.g_01746	Syaq.g_01959
OG0002167	Syam.g_00658	Syaq.g_01536
OG0002169	Syam.g_00485	Syaq.g_00533
OG0002174	Syam.g_01565	Syaq.g_01219
OG0002179	Syam.g_00149	Syaq.g_00985
OG0002180	Syam.g_00222	Syaq.g_00771
OG0002181	Syam.g_00252	Syaq.g_00740
OG0002182	Syam.g_00269	Syaq.g_00722
OG0002183	Syam.g_02090	Syaq.g_01527
OG0002184	Syam.g_02087	Syaq.g_01531
OG0002185	Syam.g_02079	Syaq.g_01541
OG0002186	Syam.g_02016	Syaq.g_01647
OG0002187	Syam.g_02015	Syaq.g_01648
OG0002188	Syam.g_01985	Syaq.g_01677
OG0002189	Syam.g_01984	Syaq.g_01678
OG0002190	Syam.g_01939	Syaq.g_01718
OG0002192	Syam.g_01772	Syaq.g_00221
OG0002193	Syam.g_00821	Syaq.g_02571
OG0002194	Syam.g_00856	Syaq.g_00149
OG0002195	Syam.g_01344	Syaq.g_02274
OG0002196	Syam.g_01303	Syaq.g_02326
OG0002197	Syam.g_01163	Syaq.g_02519
OG0002198	Syam.g_01448	Syaq.g_02106
OG0002199	Syam.g_01453	Syaq.g_02101
OG0002200	Syam.g_01613	Syaq.g_00373
OG0002201	Syam.g_01705	Syaq.g_02002
OG0002202	Syam.g_01706	Syaq.g_02001
OG0002203	Syam.g_01707	Syaq.g_02000
OG0002204	Syam.g_01724	Syaq.g_01982
OG0002205	Syam.g_01741	Syaq.g_01964
OG0002206	Syam.g_00699	Syaq.g_01952
OG0002207	Syam.g_00689	Syaq.g_01942
OG0002208	Syam.g_00578	Syaq.g_01766
OG0002209	Syam.g_00465	Syaq.g_00551
OG0002210	Syam.g_00401	Syaq.g_00574
OG0002211	Syam.g_00362	Syaq.g_00615
OG0002212	Syam.g_02299	Syaq.g_01276
OG0002213	Syam.g_02304	Syaq.g_01272
OG0002214	Syam.g_02426	Syaq.g_01173
OG0002236	Syam.g_00947	Syaq.g_02225
OG0002237	Syam.g_01474	Syaq.g_02075
OG0002245	Syam.g_00496	Syaq.g_00522
OG0002247	Syam.g_01748	Syaq.g_01957
OG0002248	Syam.g_00798	Syaq.g_02591
OG0002250	Syam.g_02091	Syaq.g_01526
OG0002251	Syam.g_01936	Syaq.g_01721
OG0002252	Syam.g_01881	Syaq.g_01629
OG0002253	Syam.g_01818	Syaq.g_00285
OG0002254	Syam.g_01203	Syaq.g_00050
OG0002255	Syam.g_01147	Syaq.g_02505
OG0002257	Syam.g_01429	Syaq.g_02136
OG0002258	Syam.g_01725	Syaq.g_01981
OG0002259	Syam.g_00655	Syaq.g_01842
OG0002260	Syam.g_00851	Syaq.g_00144
OG0002279	Syam.g_02123	Syaq.g_01485
OG0002280	Syam.g_00639	Syaq.g_01828
OG0002281	Syam.g_01740	Syaq.g_01965
OG0002292	Syam.g_02247	Syaq.g_01366
OG0002296	Syam.g_01638	Syaq.g_00399
OG0002297	Syam.g_00823	Syaq.g_01854
OG0002298	Syam.g_01143	Syaq.g_02501
OG0002299	Syam.g_01104	Syaq.g_02465
OG0002300	Syam.g_01043	Syaq.g_01864
OG0002301	Syam.g_01481	Syaq.g_01888
OG0002302	Syam.g_00563	Syaq.g_01751
OG0002303	Syam.g_00495	Syaq.g_00523
OG0002306	Syam.g_02397	Syaq.g_01210
OG0002309	Syam.g_00736	Syaq.g_02384
OG0002328	Syam.g_02104	Syaq.g_01504
OG0002334	Syam.g_01605	Syaq.g_00363
OG0002336	Syam.g_01666	Syaq.g_00439
OG0002337	Syam.g_00237	Syaq.g_00755
OG0002343	Syam.g_00278	Syaq.g_00713
OG0002351	Syam.g_00194	Syaq.g_00860
OG0002352	Syam.g_01786	Syaq.g_00235
OG0002353	Syam.g_01278	Syaq.g_02352
OG0002354	Syam.g_01125	Syaq.g_02486
OG0002356	Syam.g_01679	Syaq.g_00467, Syaq.g_02630
OG0002357	Syam.g_02356	Syaq.g_02133
OG0002358	Syam.g_01870, Syam.g_01869	Syaq.g_00503
OG0002359	Syam.g_01646	Syaq.g_00407
OG0002395	Syam.g_00200	Syaq.g_00852
OG0002396	Syam.g_00335	Syaq.g_00642
OG0002401	Syam.g_01785	Syaq.g_00234
OG0002403	Syam.g_00879	Syaq.g_00172
OG0002405	Syam.g_01081	Syaq.g_02435
OG0002406	Syam.g_01402	Syaq.g_01886
OG0002407	Syam.g_00979	Syaq.g_02139
OG0002408	Syam.g_01424	Syaq.g_01876
OG0002409	Syam.g_02350	Syaq.g_01223
OG0002410	Syam.g_01410	Syaq.g_01180
OG0002411	Syam.g_00747	Syaq.g_02375
OG0002416	Syam.g_01407	Syaq.g_01565
OG0002446	Syam.g_00447	Syaq.g_02537
OG0002449	Syam.g_02409	Syaq.g_01190
OG0002458	Syam.g_02384	Syaq.g_02157
OG0002459	Syam.g_02382	Syaq.g_02159
OG0002460	Syam.g_02381	Syaq.g_02160
OG0002464	Syam.g_02077	Syaq.g_01544
OG0002468	Syam.g_00854	Syaq.g_00147
OG0002469	Syam.g_00875	Syaq.g_00168
OG0002471	Syam.g_01016	Syaq.g_02137
OG0002474	Syam.g_00315	Syaq.g_00663
OG0002475	Syam.g_01645	Syaq.g_00406
OG0002521	Syam.g_01978	Syaq.g_01684
OG0002522	Syam.g_01920	Syaq.g_01734
OG0002526	Syam.g_01026	Syaq.g_02140
OG0002533	Syam.g_00671	Syaq.g_01926
OG0002538	Syam.g_02260	Syaq.g_01353
OG0002539	Syam.g_02325	Syaq.g_01247
OG0002540	Syam.g_02385	Syaq.g_02156
OG0002541	Syam.g_00400	Syaq.g_00575
OG0002542	Syam.g_01859	Syaq.g_02374
OG0002595	Syam.g_00819	Syaq.g_01921
OG0002597	Syam.g_01048	Syaq.g_01632
OG0002606	Syam.g_02386	Syaq.g_02155
OG0002608	Syam.g_00788	Syaq.g_02600
OG0002609	Syam.g_00719	Syaq.g_02405
OG0002667	Syam.g_01416	Syaq.g_00086
OG0002674	Syam.g_00389	Syaq.g_00589
OG0002675	Syam.g_00314	Syaq.g_00664
OG0002676	Syam.g_02413	Syaq.g_01186
OG0002685	Syam.g_00999	Syaq.g_00078
OG0002737	Syam.g_01887	Syaq.g_01623
OG0002747	Syam.g_01489	Syaq.g_02062
OG0002748	Syam.g_01702	Syaq.g_00330
OG0002953	Syam.g_01963	Syaq.g_01859
OG0002961	Syam.g_00913	Syaq.g_01902
OG0002994	Syam.g_00714	Syaq.g_01882
OG0003116	Syam.g_01422	Syaq.g_01741
OG0003119	Syam.g_01503	Syaq.g_02024
OG0003144	Syam.g_02097	Syaq.g_01511
OG0003924	Syam.g_00311	Syaq.g_00667
