Orthogroup	Syam	Syaf
OG0001874	Syam.g_00911	Syaf.g_01612
OG0001875	Syam.g_00550	Syaf.g_01646
OG0001876	Syam.g_00549	Syaf.g_01647
OG0001877	Syam.g_00803	Syaf.g_01471
OG0001878	Syam.g_01175	Syaf.g_01918
OG0001879	Syam.g_01169	Syaf.g_01912
OG0001880	Syam.g_01130	Syaf.g_01866
OG0001881	Syam.g_01127	Syaf.g_01864
OG0001882	Syam.g_01103	Syaf.g_01840
OG0001883	Syam.g_01099	Syaf.g_01816
OG0001884	Syam.g_01090	Syaf.g_01807
OG0001885	Syam.g_01073	Syaf.g_01789
OG0001886	Syam.g_01069	Syaf.g_01785
OG0001887	Syam.g_01341	Syaf.g_02095
OG0001888	Syam.g_01313	Syaf.g_02073
OG0001889	Syam.g_01275	Syaf.g_02033
OG0001890	Syam.g_00724	Syaf.g_01370
OG0001891	Syam.g_00720	Syaf.g_01366
OG0001892	Syam.g_01756	Syaf.g_01333
OG0001895	Syam.g_01594	Syaf.g_02390
OG0001896	Syam.g_01861	Syaf.g_01220
OG0001898	Syam.g_00435	Syaf.g_00029
OG0001899	Syam.g_00358	Syaf.g_00105
OG0001900	Syam.g_00255	Syaf.g_00218
OG0001901	Syam.g_00254	Syaf.g_00219
OG0001902	Syam.g_00223	Syaf.g_00251
OG0001903	Syam.g_00214	Syaf.g_00260
OG0001904	Syam.g_00160	Syaf.g_00336
OG0001905	Syam.g_00152	Syaf.g_00349
OG0001906	Syam.g_02162	Syaf.g_00861
OG0001907	Syam.g_02180	Syaf.g_00844
OG0001908	Syam.g_02231	Syaf.g_00793
OG0001909	Syam.g_02242	Syaf.g_00780
OG0001910	Syam.g_02277	Syaf.g_00715
OG0001912	Syam.g_02321	Syaf.g_00638
OG0001913	Syam.g_02323	Syaf.g_00636
OG0001914	Syam.g_00920	Syaf.g_01621
OG0001915	Syam.g_02437	Syaf.g_00509
OG0001916	Syam.g_00600	Syaf.g_02704
OG0001917	Syam.g_01189	Syaf.g_01932
OG0001918	Syam.g_01017	Syaf.g_01720
OG0001918	Syam.g_02401	Syaf.g_00547
OG0001929	Syam.g_00067	Syaf.g_00428
OG0001932	Syam.g_00122	Syaf.g_00381
OG0001933	Syam.g_02124	Syaf.g_00900
OG0001934	Syam.g_02109	Syaf.g_00915
OG0001935	Syam.g_02069	Syaf.g_00956
OG0001936	Syam.g_00990	Syaf.g_01689
OG0001937	Syam.g_01952	Syaf.g_01081
OG0001940	Syam.g_01739	Syaf.g_02585
OG0001941	Syam.g_01838	Syaf.g_01246
OG0001946	Syam.g_00802	Syaf.g_01470
OG0001948	Syam.g_01159	Syaf.g_01903
OG0001949	Syam.g_01139	Syaf.g_01882
OG0001950	Syam.g_01137	Syaf.g_01880
OG0001951	Syam.g_01126	Syaf.g_01863
OG0001952	Syam.g_01102	Syaf.g_01839
OG0001953	Syam.g_01101	Syaf.g_01838
OG0001954	Syam.g_01040	Syaf.g_01746
OG0001957	Syam.g_01482	Syaf.g_02327
OG0001958	Syam.g_01379	Syaf.g_02138
OG0001961	Syam.g_01673	Syaf.g_02503
OG0001964	Syam.g_00304	Syaf.g_00161
OG0001965	Syam.g_01439	Syaf.g_02281
OG0001966	Syam.g_00260	Syaf.g_00213
OG0001967	Syam.g_00258	Syaf.g_00215
OG0001968	Syam.g_00257	Syaf.g_00216
OG0001969	Syam.g_00193	Syaf.g_00278
OG0001971	Syam.g_02240	Syaf.g_00782
OG0001972	Syam.g_02289	Syaf.g_00703
OG0001974	Syam.g_02309	Syaf.g_00650
OG0001975	Syam.g_00919	Syaf.g_01620
OG0001976	Syam.g_00921	Syaf.g_01622
OG0001979	Syam.g_00806	Syaf.g_01474
OG0001980	Syam.g_00431	Syaf.g_00033
OG0001990	Syam.g_02412	Syaf.g_00536
OG0001991	Syam.g_01389	Syaf.g_02163
OG0001995	Syam.g_00818	Syaf.g_01487
OG0001997	Syam.g_02099	Syaf.g_00925
OG0001999	Syam.g_01886	Syaf.g_01184
OG0002000	Syam.g_00629	Syaf.g_02677
OG0002008	Syam.g_01173	Syaf.g_01916
OG0002010	Syam.g_01643	Syaf.g_02454
OG0002012	Syam.g_01051	Syaf.g_01756
OG0002013	Syam.g_00487	Syaf.g_00341
OG0002017	Syam.g_02353	Syaf.g_00599
OG0002018	Syam.g_02410	Syaf.g_00538
OG0002020	Syam.g_02404	Syaf.g_00544
OG0002021	Syam.g_02402	Syaf.g_00546
OG0002022	Syam.g_02399	Syaf.g_00549
OG0002023	Syam.g_02398	Syaf.g_00550
OG0002024	Syam.g_02392	Syaf.g_00556
OG0002037	Syam.g_00581	Syaf.g_02723
OG0002041	Syam.g_01155	Syaf.g_01898
OG0002042	Syam.g_01133	Syaf.g_01869
OG0002044	Syam.g_00743	Syaf.g_01390
OG0002045	Syam.g_01676	Syaf.g_02506
OG0002047	Syam.g_00486	Syaf.g_02809
OG0002048	Syam.g_00393	Syaf.g_00072
OG0002049	Syam.g_00310	Syaf.g_00153
OG0002050	Syam.g_00249	Syaf.g_00224
OG0002051	Syam.g_02228	Syaf.g_00796
OG0002054	Syam.g_02391	Syaf.g_00557
OG0002055	Syam.g_02394	Syaf.g_00554
OG0002056	Syam.g_00213	Syaf.g_00261
OG0002106	Syam.g_00522	Syaf.g_02774
OG0002113	Syam.g_00037	Syaf.g_00459
OG0002115	Syam.g_01982	Syaf.g_01045
OG0002116	Syam.g_01957	Syaf.g_01076
OG0002117	Syam.g_01781	Syaf.g_01305
OG0002118	Syam.g_00877	Syaf.g_01577
OG0002120	Syam.g_01038	Syaf.g_01744
OG0002121	Syam.g_01393	Syaf.g_02230
OG0002123	Syam.g_01243	Syaf.g_01978
OG0002124	Syam.g_00706	Syaf.g_01342
OG0002128	Syam.g_00918	Syaf.g_01619
OG0002129	Syam.g_01626	Syaf.g_02430
OG0002130	Syam.g_01828	Syaf.g_01256
OG0002131	Syam.g_02403	Syaf.g_00545
OG0002132	Syam.g_02395	Syaf.g_00553
OG0002133	Syam.g_02393	Syaf.g_00555
OG0002134	Syam.g_00132	Syaf.g_00371
OG0002135	Syam.g_02018	Syaf.g_01003
OG0002136	Syam.g_02017	Syaf.g_01004
OG0002138	Syam.g_00807	Syaf.g_01476
OG0002139	Syam.g_00852	Syaf.g_01550
OG0002140	Syam.g_00839	Syaf.g_01508
OG0002141	Syam.g_01222	Syaf.g_01954
OG0002141	Syam.g_01434	Syaf.g_02271
OG0002142	Syam.g_01599	Syaf.g_02395
OG0002143	Syam.g_00494	Syaf.g_02802
OG0002144	Syam.g_00316	Syaf.g_00147
OG0002154	Syam.g_02181	Syaf.g_00843
OG0002156	Syam.g_01596	Syaf.g_02392
OG0002160	Syam.g_00816	Syaf.g_01485
OG0002162	Syam.g_01746	Syaf.g_02592
OG0002167	Syam.g_00658	Syaf.g_02647
OG0002169	Syam.g_00485	Syaf.g_02810
OG0002170	Syam.g_00453	Syaf.g_00027
OG0002174	Syam.g_01565	Syaf.g_00598
OG0002177	Syam.g_01406	Syaf.g_02240
OG0002178	Syam.g_02396	Syaf.g_00552
OG0002179	Syam.g_00149	Syaf.g_00352
OG0002180	Syam.g_00222	Syaf.g_00252
OG0002181	Syam.g_00252	Syaf.g_00221
OG0002182	Syam.g_00269	Syaf.g_00203
OG0002183	Syam.g_02090	Syaf.g_00934
OG0002184	Syam.g_02087	Syaf.g_00937
OG0002185	Syam.g_02079	Syaf.g_00946
OG0002186	Syam.g_02016	Syaf.g_01005
OG0002187	Syam.g_02015	Syaf.g_01006
OG0002188	Syam.g_01985	Syaf.g_01042
OG0002189	Syam.g_01984	Syaf.g_01043
OG0002190	Syam.g_01939	Syaf.g_01090
OG0002192	Syam.g_01772	Syaf.g_01315
OG0002193	Syam.g_00821	Syaf.g_01491, Syaf.g_01824
OG0002194	Syam.g_00856	Syaf.g_01554
OG0002195	Syam.g_01344	Syaf.g_02098
OG0002196	Syam.g_01303	Syaf.g_02062
OG0002197	Syam.g_01163	Syaf.g_01906
OG0002198	Syam.g_01448	Syaf.g_02290
OG0002199	Syam.g_01453	Syaf.g_02295
OG0002200	Syam.g_01613	Syaf.g_02416
OG0002201	Syam.g_01705	Syaf.g_02551
OG0002202	Syam.g_01706	Syaf.g_02552
OG0002203	Syam.g_01707	Syaf.g_02553
OG0002204	Syam.g_01724	Syaf.g_02570
OG0002205	Syam.g_01741	Syaf.g_02587
OG0002206	Syam.g_00699	Syaf.g_02603
OG0002207	Syam.g_00689	Syaf.g_02613
OG0002208	Syam.g_00578	Syaf.g_02730
OG0002209	Syam.g_00465	Syaf.g_00015
OG0002210	Syam.g_00401	Syaf.g_00064
OG0002211	Syam.g_00362	Syaf.g_00101
OG0002212	Syam.g_02299	Syaf.g_00663
OG0002213	Syam.g_02304	Syaf.g_00658
OG0002214	Syam.g_02426	Syaf.g_00522
OG0002234	Syam.g_01421	Syaf.g_02259
OG0002236	Syam.g_00947	Syaf.g_01641
OG0002237	Syam.g_01474	Syaf.g_02317
OG0002239	Syam.g_00922	Syaf.g_01623
OG0002244	Syam.g_00974	Syaf.g_01663
OG0002245	Syam.g_00496	Syaf.g_02800
OG0002247	Syam.g_01748	Syaf.g_02594
OG0002248	Syam.g_00798	Syaf.g_01466
OG0002250	Syam.g_02091	Syaf.g_00933
OG0002251	Syam.g_01936	Syaf.g_01094
OG0002252	Syam.g_01881	Syaf.g_01189, Syaf.g_01190
OG0002253	Syam.g_01818	Syaf.g_01266
OG0002254	Syam.g_01203	Syaf.g_01949
OG0002255	Syam.g_01147	Syaf.g_01890
OG0002256	Syam.g_01012	Syaf.g_01714
OG0002257	Syam.g_01429	Syaf.g_02266
OG0002258	Syam.g_01725	Syaf.g_02571
OG0002259	Syam.g_00655	Syaf.g_02650
OG0002260	Syam.g_00851	Syaf.g_01549
OG0002279	Syam.g_02123	Syaf.g_00901
OG0002281	Syam.g_01740	Syaf.g_02586
OG0002285	Syam.g_01095	Syaf.g_01812
OG0002291	Syam.g_02236	Syaf.g_00787
OG0002296	Syam.g_01638	Syaf.g_02449
OG0002297	Syam.g_00823	Syaf.g_01493
OG0002298	Syam.g_01143	Syaf.g_01886
OG0002299	Syam.g_01104	Syaf.g_01841
OG0002300	Syam.g_01043	Syaf.g_01749
OG0002301	Syam.g_01481	Syaf.g_02326
OG0002302	Syam.g_00563	Syaf.g_02745
OG0002303	Syam.g_00495	Syaf.g_02801
OG0002304	Syam.g_00422	Syaf.g_00043
OG0002304	Syam.g_00415	Syaf.g_00050
OG0002306	Syam.g_02397	Syaf.g_00551
OG0002307	Syam.g_01759	Syaf.g_02358
OG0002309	Syam.g_00736	Syaf.g_01382
OG0002328	Syam.g_02104	Syaf.g_00920
OG0002337	Syam.g_00237	Syaf.g_00236
OG0002343	Syam.g_00278	Syaf.g_00189
OG0002350	Syam.g_00433	Syaf.g_00031
OG0002351	Syam.g_00194	Syaf.g_00277
OG0002352	Syam.g_01786	Syaf.g_01300
OG0002353	Syam.g_01278	Syaf.g_02036
OG0002354	Syam.g_01125	Syaf.g_01862
OG0002356	Syam.g_01679	Syaf.g_02529
OG0002357	Syam.g_02356	Syaf.g_00595
OG0002358	Syam.g_01870, Syam.g_01869	Syaf.g_01211
OG0002359	Syam.g_01646	Syaf.g_02457
OG0002387	Syam.g_00087	Syaf.g_01203
OG0002396	Syam.g_00335	Syaf.g_00128
OG0002400	Syam.g_01394	Syaf.g_02231
OG0002401	Syam.g_01785	Syaf.g_01301
OG0002403	Syam.g_00879	Syaf.g_01579
OG0002404	Syam.g_01235	Syaf.g_01968
OG0002405	Syam.g_01081	Syaf.g_01797
OG0002406	Syam.g_01402	Syaf.g_02236
OG0002407	Syam.g_00979	Syaf.g_01668
OG0002408	Syam.g_01424	Syaf.g_02261
OG0002409	Syam.g_02350	Syaf.g_00602
OG0002410	Syam.g_01410	Syaf.g_02248
OG0002411	Syam.g_00747	Syaf.g_01393
OG0002435	Syam.g_01860	Syaf.g_01221
OG0002446	Syam.g_00447	Syaf.g_01825
OG0002449	Syam.g_02409	Syaf.g_00539
OG0002451	Syam.g_01077, Syam.g_01076	Syaf.g_01674
OG0002452	Syam.g_02407	Syaf.g_00541
OG0002458	Syam.g_02384	Syaf.g_00564
OG0002459	Syam.g_02382	Syaf.g_00566
OG0002460	Syam.g_02381	Syaf.g_00567
OG0002461	Syam.g_01001	Syaf.g_01701
OG0002463	Syam.g_01161	Syaf.g_01905
OG0002464	Syam.g_02077	Syaf.g_00948
OG0002467	Syam.g_00820	Syaf.g_01489
OG0002468	Syam.g_00854	Syaf.g_01552
OG0002469	Syam.g_00875	Syaf.g_01575
OG0002470	Syam.g_00925	Syaf.g_01628
OG0002471	Syam.g_01016	Syaf.g_01718
OG0002472	Syam.g_00952	Syaf.g_01649
OG0002474	Syam.g_00315	Syaf.g_00148
OG0002475	Syam.g_01645	Syaf.g_02456
OG0002507	Syam.g_00828	Syaf.g_02598
OG0002520	Syam.g_02002	Syaf.g_01020
OG0002521	Syam.g_01978	Syaf.g_01049
OG0002523	Syam.g_00817	Syaf.g_01486
OG0002524	Syam.g_01042	Syaf.g_01748
OG0002525	Syam.g_01033	Syaf.g_01739
OG0002526	Syam.g_01026	Syaf.g_01728
OG0002532	Syam.g_01428	Syaf.g_02265
OG0002533	Syam.g_00671	Syaf.g_02629
OG0002534	Syam.g_00430	Syaf.g_00034
OG0002535	Syam.g_00427	Syaf.g_00037
OG0002536	Syam.g_00407	Syaf.g_00058
OG0002538	Syam.g_02260	Syaf.g_00757
OG0002540	Syam.g_02385	Syaf.g_00563
OG0002541	Syam.g_00400	Syaf.g_00065
OG0002542	Syam.g_01859	Syaf.g_01222
OG0002544	Syam.g_00977	Syaf.g_01666
OG0002547	Syam.g_01682	Syaf.g_02532
OG0002579	Syam.g_02182	Syaf.g_00842
OG0002585	Syam.g_00483	Syaf.g_00888
OG0002585	Syam.g_02131	Syaf.g_00888
OG0002585	Syam.g_00483	Syaf.g_00892
OG0002585	Syam.g_02131	Syaf.g_00892
OG0002585	Syam.g_00483	Syaf.g_02811
OG0002585	Syam.g_02131	Syaf.g_02811
OG0002591	Syam.g_01539	Syaf.g_01540
OG0002594	Syam.g_01551	Syaf.g_01192
OG0002595	Syam.g_00819	Syaf.g_01488
OG0002596	Syam.g_01329	Syaf.g_01837
OG0002597	Syam.g_01048	Syaf.g_01753
OG0002599	Syam.g_01027	Syaf.g_01730
OG0002603	Syam.g_01417	Syaf.g_02255
OG0002605	Syam.g_00432	Syaf.g_00032
OG0002606	Syam.g_02386	Syaf.g_00562
OG0002608	Syam.g_00788	Syaf.g_01456
OG0002609	Syam.g_00719	Syaf.g_01363
OG0002610	Syam.g_00455	Syaf.g_00025
OG0002667	Syam.g_01416	Syaf.g_02254
OG0002672	Syam.g_00926	Syaf.g_01629
OG0002673	Syam.g_01014	Syaf.g_01717
OG0002674	Syam.g_00389	Syaf.g_00076
OG0002675	Syam.g_00314	Syaf.g_00149
OG0002676	Syam.g_02413	Syaf.g_00535
OG0002685	Syam.g_00999	Syaf.g_01699
OG0002737	Syam.g_01887	Syaf.g_01183
OG0002738	Syam.g_00907	Syaf.g_01608
OG0002746	Syam.g_01444	Syaf.g_02286
OG0002747	Syam.g_01489	Syaf.g_02335
OG0002748	Syam.g_01702	Syaf.g_02548
OG0002752	Syam.g_02400	Syaf.g_00548
OG0002758	Syam.g_01013	Syaf.g_01716
OG0002759	Syam.g_01760	Syaf.g_01327
OG0002807	Syam.g_00927	Syaf.g_01630
OG0002841	Syam.g_01212	Syaf.g_02758
OG0002852	Syam.g_01336	Syaf.g_02089
OG0002853	Syam.g_01254	Syaf.g_02005
OG0002854	Syam.g_00541, Syam.g_00829	Syaf.g_01986
OG0002854	Syam.g_01944	Syaf.g_02768
OG0002856	Syam.g_01060	Syaf.g_01778
OG0002858	Syam.g_01395	Syaf.g_02232
OG0002860	Syam.g_00709	Syaf.g_01345
OG0002862	Syam.g_00423	Syaf.g_00041
OG0002863	Syam.g_00414	Syaf.g_00051
OG0002865	Syam.g_00529	Syaf.g_02767
OG0002953	Syam.g_01963	Syaf.g_01064
OG0002959	Syam.g_01036	Syaf.g_01742
OG0002960	Syam.g_02030	Syaf.g_00976
OG0002961	Syam.g_00913	Syaf.g_01614
OG0002962	Syam.g_01315	Syaf.g_02075
OG0002963	Syam.g_01271	Syaf.g_02029
OG0002964	Syam.g_01255	Syaf.g_02011
OG0002967	Syam.g_00951	Syaf.g_01648
OG0002968	Syam.g_01574	Syaf.g_02276
OG0002974	Syam.g_01675	Syaf.g_02505
OG0002975	Syam.g_01552	Syaf.g_01193
OG0002976	Syam.g_01392	Syaf.g_02229
OG0002977	Syam.g_02293	Syaf.g_00687
OG0002986	Syam.g_02037	Syaf.g_01736
OG0002987	Syam.g_02038	Syaf.g_01737
OG0002988	Syam.g_02039	Syaf.g_01738
OG0002990	Syam.g_00417	Syaf.g_00048
OG0002994	Syam.g_00714	Syaf.g_01349
OG0003105	Syam.g_00748	Syaf.g_01394
OG0003106	Syam.g_00824, Syam.g_00830	Syaf.g_01494
OG0003107	Syam.g_00960	Syaf.g_02188, Syaf.g_01658
OG0003111	Syam.g_00992	Syaf.g_01691
OG0003112	Syam.g_00988	Syaf.g_01686
OG0003115	Syam.g_01419	Syaf.g_02257
OG0003117	Syam.g_01432	Syaf.g_02269
OG0003119	Syam.g_01503	Syaf.g_02364
OG0003120	Syam.g_00521	Syaf.g_02775
OG0003121	Syam.g_00648	Syaf.g_02657
OG0003130	Syam.g_00841	Syaf.g_01510
OG0003132	Syam.g_00416	Syaf.g_00049
OG0003138	Syam.g_01773	Syaf.g_01314
OG0003143	Syam.g_00982	Syaf.g_01680
OG0003144	Syam.g_02097	Syaf.g_00928
OG0003181	Syam.g_02186	Syaf.g_00838
OG0003203	Syam.g_01989	Syaf.g_01034
OG0003254	Syam.g_00525	Syaf.g_02772
OG0003268	Syam.g_00832	Syaf.g_01497
OG0003270	Syam.g_01079	Syaf.g_01795
OG0003272	Syam.g_00955	Syaf.g_01652
OG0003273	Syam.g_01398	Syaf.g_02233
OG0003274	Syam.g_01431	Syaf.g_02268
OG0003275	Syam.g_01475	Syaf.g_02318
OG0003277	Syam.g_00647	Syaf.g_02658
OG0003278	Syam.g_01517	Syaf.g_02378
OG0003285	Syam.g_00965	Syaf.g_01661
OG0003290	Syam.g_00530	Syaf.g_02766
OG0003292	Syam.g_02049, Syam.g_00991	Syaf.g_01690
OG0003296	Syam.g_02029	Syaf.g_00977
OG0003518	Syam.g_00843	Syaf.g_01194
OG0003519	Syam.g_01035	Syaf.g_01741
OG0003520	Syam.g_00997	Syaf.g_01696
OG0003521	Syam.g_01941	Syaf.g_01955
OG0003523	Syam.g_00987	Syaf.g_01685
OG0003525	Syam.g_01401	Syaf.g_02235
OG0003552	Syam.g_01758	Syaf.g_01329
OG0003553	Syam.g_00517	Syaf.g_02779
OG0003554	Syam.g_01053	Syaf.g_01759
OG0003555	Syam.g_01023	Syaf.g_01724
OG0003560	Syam.g_01050	Syaf.g_01755
OG0003571	Syam.g_00914	Syaf.g_01615
OG0003839	Syam.g_00849	Syaf.g_01547
OG0003847	Syam.g_01000	Syaf.g_01700
OG0003848	Syam.g_01587	Syaf.g_02382
OG0003849	Syam.g_01404	Syaf.g_02238
OG0003850	Syam.g_01413	Syaf.g_02251
OG0003851	Syam.g_01476	Syaf.g_02319
OG0003855	Syam.g_00812	Syaf.g_01481
OG0003857	Syam.g_00666	Syaf.g_02636
OG0003862	Syam.g_00995	Syaf.g_01694
OG0003869	Syam.g_02043	Syaf.g_00970
OG0003890	Syam.g_02169	Syaf.g_00854
OG0003891	Syam.g_00707	Syaf.g_01343
OG0003893	Syam.g_00998	Syaf.g_01697
OG0003895	Syam.g_00793	Syaf.g_01461
OG0003917	Syam.g_01441	Syaf.g_02283
OG0003920	Syam.g_01054	Syaf.g_01760
OG0003924	Syam.g_00311	Syaf.g_00152
OG0003927	Syam.g_00704	Syaf.g_01340
OG0004313	Syam.g_00912	Syaf.g_01613
OG0004317	Syam.g_01221	Syaf.g_01952
OG0004320	Syam.g_01007	Syaf.g_01711
OG0004379	Syam.g_01003	Syaf.g_01703
OG0004380	Syam.g_01078	Syaf.g_01794
OG0004381	Syam.g_01532	Syaf.g_02228
OG0004384	Syam.g_02343	Syaf.g_00611
OG0004389	Syam.g_00717	Syaf.g_01362, Syaf.g_02007
OG0004393	Syam.g_00996	Syaf.g_01695
OG0004987	Syam.g_01004	Syaf.g_01704
OG0004989	Syam.g_00973	Syaf.g_01662
OG0005115	Syam.g_02303	Syaf.g_00659
OG0005123	Syam.g_00708	Syaf.g_01344
OG0005125	Syam.g_00831	Syaf.g_01496
OG0005127	Syam.g_01528	Syaf.g_01529
OG0005128	Syam.g_01529	Syaf.g_01530
OG0005129	Syam.g_00869	Syaf.g_01569
OG0005130	Syam.g_00954	Syaf.g_01651
OG0005132	Syam.g_00986	Syaf.g_01684
OG0005136	Syam.g_01314	Syaf.g_02074
OG0005141	Syam.g_01516	Syaf.g_02377
OG0006009	Syam.g_01211	Syaf.g_01544
OG0006025	Syam.g_01400	Syaf.g_02234
