Orthogroup	Syam	Syak
OG0002124	Syam.g_00706	Syak.g_00587
OG0002128	Syam.g_00918	Syak.g_01123
OG0002129	Syam.g_01626	Syak.g_01057
OG0002130	Syam.g_01828	Syak.g_00934
OG0002131	Syam.g_02403	Syak.g_01841
OG0002132	Syam.g_02395	Syak.g_01847
OG0002133	Syam.g_02393	Syak.g_01849
OG0002134	Syam.g_00132	Syak.g_01632
OG0002135	Syam.g_02018	Syak.g_02387
OG0002136	Syam.g_02017	Syak.g_02388
OG0002138	Syam.g_00807	Syak.g_00090
OG0002139	Syam.g_00852	Syak.g_00681
OG0002140	Syam.g_00839	Syak.g_00970
OG0002140	Syam.g_00887	Syak.g_00219
OG0002142	Syam.g_01599	Syak.g_01025
OG0002143	Syam.g_00494	Syak.g_01210
OG0002144	Syam.g_00316	Syak.g_01359
OG0002156	Syam.g_01596	Syak.g_01003
OG0002157	Syam.g_00201	Syak.g_01489
OG0002158	Syam.g_00203	Syak.g_01487
OG0002160	Syam.g_00816	Syak.g_00690
OG0002162	Syam.g_01746	Syak.g_02695
OG0002167	Syam.g_00658	Syak.g_00060
OG0002169	Syam.g_00485	Syak.g_01218
OG0002170	Syam.g_00453	Syak.g_01249
OG0002174	Syam.g_01565	Syak.g_01890
OG0002178	Syam.g_02396	Syak.g_01845
OG0002179	Syam.g_00149	Syak.g_01563
OG0002180	Syam.g_00222	Syak.g_01467
OG0002181	Syam.g_00252	Syak.g_01437
OG0002182	Syam.g_00269	Syak.g_01418
OG0002183	Syam.g_02090	Syak.g_02221
OG0002184	Syam.g_02087	Syak.g_02225
OG0002185	Syam.g_02079	Syak.g_02237
OG0002186	Syam.g_02016	Syak.g_02389
OG0002187	Syam.g_02015	Syak.g_02390
OG0002188	Syam.g_01985	Syak.g_02421
OG0002189	Syam.g_01984	Syak.g_02422
OG0002190	Syam.g_01939	Syak.g_02464
OG0002192	Syam.g_01772	Syak.g_00864
OG0002193	Syam.g_00821	Syak.g_02285
OG0002194	Syam.g_00856	Syak.g_00677
OG0002195	Syam.g_01344	Syak.g_00378
OG0002196	Syam.g_01303	Syak.g_00420
OG0002197	Syam.g_01163	Syak.g_00468
OG0002198	Syam.g_01448	Syak.g_00055
OG0002199	Syam.g_01453	Syak.g_00050
OG0002200	Syam.g_01613	Syak.g_01042
OG0002201	Syam.g_01705	Syak.g_02741
OG0002202	Syam.g_01706	Syak.g_02740
OG0002203	Syam.g_01707	Syak.g_02739
OG0002204	Syam.g_01724	Syak.g_02720
OG0002205	Syam.g_01741	Syak.g_02700
OG0002206	Syam.g_00699	Syak.g_02688
OG0002207	Syam.g_00689	Syak.g_02678
OG0002208	Syam.g_00578	Syak.g_02568
OG0002209	Syam.g_00465	Syak.g_01238
OG0002210	Syam.g_00401	Syak.g_01277
OG0002211	Syam.g_00362	Syak.g_01313
OG0002212	Syam.g_02299	Syak.g_01954
OG0002213	Syam.g_02304	Syak.g_01950
OG0002214	Syam.g_02426	Syak.g_01815
OG0002229	Syam.g_00094	Syak.g_01705
OG0002234	Syam.g_01421	Syak.g_02489
OG0002237	Syam.g_01474	Syak.g_00028
OG0002239	Syam.g_00922	Syak.g_02442
OG0002245	Syam.g_00496	Syak.g_01208
OG0002247	Syam.g_01748	Syak.g_02693
OG0002250	Syam.g_02091	Syak.g_02220
OG0002251	Syam.g_01936	Syak.g_02467
OG0002252	Syam.g_01881	Syak.g_02373
OG0002253	Syam.g_01818	Syak.g_00923
OG0002254	Syam.g_01203	Syak.g_00663
OG0002255	Syam.g_01147	Syak.g_00483
OG0002256	Syam.g_01012	Syak.g_00224
OG0002257	Syam.g_01429	Syak.g_00104
OG0002258	Syam.g_01725	Syak.g_02719
OG0002259	Syam.g_00655	Syak.g_02644
OG0002260	Syam.g_00851	Syak.g_00682
OG0002279	Syam.g_02123	Syak.g_02190
OG0002280	Syam.g_00639	Syak.g_02630
OG0002281	Syam.g_01740	Syak.g_02701
OG0002292	Syam.g_02247	Syak.g_02069
OG0002296	Syam.g_01638	Syak.g_01070
OG0002297	Syam.g_00823	Syak.g_01052
OG0002298	Syam.g_01143	Syak.g_00487
OG0002299	Syam.g_01104	Syak.g_00524
OG0002300	Syam.g_01043	Syak.g_00101
OG0002301	Syam.g_01481	Syak.g_00023
OG0002302	Syam.g_00563	Syak.g_02553
OG0002303	Syam.g_00495	Syak.g_01209
OG0002307	Syam.g_01759	Syak.g_00971, Syak.g_00765
OG0002309	Syam.g_00736	Syak.g_00607
OG0002328	Syam.g_02104	Syak.g_02208
OG0002334	Syam.g_01605	Syak.g_01032
OG0002336	Syam.g_01666	Syak.g_01115
OG0002337	Syam.g_00237	Syak.g_01452
OG0002343	Syam.g_00278	Syak.g_01408
OG0002347	Syam.g_02020	Syak.g_02378
OG0002350	Syam.g_00433	Syak.g_01254
OG0002351	Syam.g_00194	Syak.g_01502
OG0002353	Syam.g_01278	Syak.g_00446
OG0002354	Syam.g_01125	Syak.g_00502
OG0002356	Syam.g_01679	Syak.g_01146
OG0002357	Syam.g_02356	Syak.g_00100
OG0002358	Syam.g_01870, Syam.g_01869	Syak.g_01193
OG0002359	Syam.g_01646	Syak.g_01078
OG0002387	Syam.g_00087	Syak.g_01600
OG0002395	Syam.g_00200	Syak.g_01490
OG0002396	Syam.g_00335	Syak.g_01340
OG0002400	Syam.g_01527, Syam.g_01394	Syak.g_00230
OG0002401	Syam.g_01785	Syak.g_00883
OG0002403	Syam.g_00879	Syak.g_00821
OG0002404	Syam.g_01235	Syak.g_01497
OG0002405	Syam.g_01081	Syak.g_00550
OG0002406	Syam.g_01402	Syak.g_00139
OG0002407	Syam.g_00979	Syak.g_00165
OG0002408	Syam.g_01424	Syak.g_00204
OG0002409	Syam.g_02350	Syak.g_01894
OG0002410	Syam.g_01410	Syak.g_01824
OG0002411	Syam.g_00747	Syak.g_00617
OG0002446	Syam.g_00447	Syak.g_01105
OG0002449	Syam.g_02409	Syak.g_01835
OG0002452	Syam.g_02407	Syak.g_01837
OG0002458	Syam.g_02384	Syak.g_01859
OG0002459	Syam.g_02382	Syak.g_01861
OG0002460	Syam.g_02381	Syak.g_01862
OG0002461	Syam.g_01001	Syak.g_00216
OG0002463	Syam.g_01161	Syak.g_00792
OG0002464	Syam.g_02077	Syak.g_02240
OG0002467	Syam.g_00820	Syak.g_02717
OG0002468	Syam.g_00854	Syak.g_00679
OG0002469	Syam.g_00875	Syak.g_00817
OG0002470	Syam.g_00925	Syak.g_00279
OG0002471	Syam.g_01016	Syak.g_00252
OG0002472	Syam.g_02046, Syam.g_00952	Syak.g_00152
OG0002474	Syam.g_00315	Syak.g_01361
OG0002475	Syam.g_01645	Syak.g_01077
OG0002520	Syam.g_02002	Syak.g_02403
OG0002521	Syam.g_01978	Syak.g_02428
OG0002522	Syam.g_01920	Syak.g_02484
OG0002523	Syam.g_00817	Syak.g_00236
OG0002524	Syam.g_01042	Syak.g_00982
OG0002526	Syam.g_01026	Syak.g_00256
OG0002532	Syam.g_01428	Syak.g_00232, Syak.g_00803
OG0002533	Syam.g_00671	Syak.g_02662
OG0002534	Syam.g_00430	Syak.g_01256
OG0002535	Syam.g_00427	Syak.g_01259
OG0002536	Syam.g_00407	Syak.g_01272
OG0002538	Syam.g_02260	Syak.g_02044
OG0002539	Syam.g_02325	Syak.g_01927
OG0002540	Syam.g_02385	Syak.g_01858
OG0002541	Syam.g_00400	Syak.g_01278
OG0002542	Syam.g_01859	Syak.g_00620
OG0002544	Syam.g_00977	Syak.g_00163
OG0002591	Syam.g_01539	Syak.g_00217
OG0002594	Syam.g_01551	Syak.g_00319
OG0002595	Syam.g_00819	Syak.g_02718
OG0002597	Syam.g_01048	Syak.g_02376
OG0002598	Syam.g_01047	Syak.g_00099
OG0002599	Syam.g_01027	Syak.g_00396
OG0002600	Syam.g_01010	Syak.g_00166
OG0002602	Syam.g_01006	Syak.g_00247
OG0002606	Syam.g_02386	Syak.g_01857
OG0002608	Syam.g_00788	Syak.g_00719
OG0002609	Syam.g_00719	Syak.g_00588
OG0002672	Syam.g_00926	Syak.g_00290
OG0002673	Syam.g_01014	Syak.g_00069
OG0002674	Syam.g_00389	Syak.g_01289
OG0002676	Syam.g_02413	Syak.g_01831
OG0002685	Syam.g_00999	Syak.g_00167
OG0002721	Syam.g_01753	Syak.g_00110
OG0002737	Syam.g_01887	Syak.g_02367
OG0002745	Syam.g_00524	Syak.g_00996
OG0002747	Syam.g_01489	Syak.g_00013
OG0002748	Syam.g_01702	Syak.g_00958
OG0002758	Syam.g_01013	Syak.g_00241
OG0002759	Syam.g_01760	Syak.g_01000
OG0002807	Syam.g_00927	Syak.g_00291
OG0002860	Syam.g_00709	Syak.g_02293
OG0002953	Syam.g_01963	Syak.g_00118
OG0002966	Syam.g_00711	Syak.g_00161
OG0002968	Syam.g_01574	Syak.g_02515
OG0002975	Syam.g_01552	Syak.g_00318
OG0002976	Syam.g_01392	Syak.g_01202
OG0002986	Syam.g_02037	Syak.g_00261
OG0002987	Syam.g_02038	Syak.g_00262
OG0002988	Syam.g_02039	Syak.g_00263
OG0002994	Syam.g_00714	Syak.g_00239
OG0003092	Syam.g_00444	Syak.g_01104
OG0003111	Syam.g_00992	Syak.g_00215
OG0003119	Syam.g_01503	Syak.g_02759
OG0003143	Syam.g_00982	Syak.g_00213
OG0003144	Syam.g_02097	Syak.g_02215
OG0003402	Syam.g_00439	Syak.g_01109
OG0003405	Syam.g_00093	Syak.g_01980
OG0003523	Syam.g_00987	Syak.g_00201
OG0003524	Syam.g_00980	Syak.g_00454
OG0003571	Syam.g_00914	Syak.g_00969
OG0003857	Syam.g_00666	Syak.g_00242
OG0003869	Syam.g_02043	Syak.g_00154
OG0003924	Syam.g_00311	Syak.g_01364
OG0003927	Syam.g_00704	Syak.g_00585
OG0004405	Syam.g_01220	Syak.g_00315
