Orthogroup	Syam	Syag
OG0002113	Syam.g_00037	Syag.g_02311
OG0002115	Syam.g_01982	Syag.g_01679
OG0002116	Syam.g_01957	Syag.g_01653
OG0002117	Syam.g_01781	Syag.g_01124
OG0002120	Syam.g_01038	Syag.g_00745
OG0002121	Syam.g_01393	Syag.g_00172
OG0002123	Syam.g_01243	Syag.g_00918
OG0002124	Syam.g_00706	Syag.g_00738
OG0002128	Syam.g_00918	Syag.g_00146
OG0002129	Syam.g_01626	Syag.g_01403
OG0002130	Syam.g_01828	Syag.g_01190
OG0002131	Syam.g_02403	Syag.g_02227
OG0002132	Syam.g_02395	Syag.g_02220
OG0002133	Syam.g_02393	Syag.g_02218
OG0002134	Syam.g_00132	Syag.g_02410
OG0002135	Syam.g_02018	Syag.g_01722
OG0002136	Syam.g_02017	Syag.g_01721
OG0002138	Syam.g_00807	Syag.g_00463
OG0002139	Syam.g_00852	Syag.g_01040
OG0002141	Syam.g_01222, Syam.g_01434	Syag.g_00491
OG0002142	Syam.g_01599	Syag.g_01439
OG0002143	Syam.g_00494	Syag.g_00010
OG0002144	Syam.g_00316	Syag.g_02717
OG0002156	Syam.g_01596	Syag.g_01303
OG0002157	Syam.g_00201	Syag.g_02569
OG0002158	Syam.g_00203	Syag.g_02571
OG0002162	Syam.g_01746	Syag.g_00300
OG0002167	Syam.g_00658	Syag.g_01842
OG0002169	Syam.g_00485	Syag.g_00002
OG0002170	Syam.g_00453	Syag.g_02839
OG0002174	Syam.g_01565	Syag.g_02180
OG0002177	Syam.g_01406	Syag.g_01022
OG0002178	Syam.g_02396	Syag.g_02222
OG0002179	Syam.g_00149	Syag.g_02435
OG0002180	Syam.g_00222	Syag.g_02590
OG0002181	Syam.g_00252	Syag.g_02620
OG0002182	Syam.g_00269	Syag.g_02639
OG0002183	Syam.g_02090	Syag.g_01851
OG0002184	Syam.g_02087	Syag.g_01847
OG0002185	Syam.g_02079	Syag.g_01837
OG0002186	Syam.g_02016	Syag.g_01720
OG0002187	Syam.g_02015	Syag.g_01719
OG0002188	Syam.g_01985	Syag.g_01682
OG0002189	Syam.g_01984	Syag.g_01681
OG0002190	Syam.g_01939	Syag.g_01639
OG0002192	Syam.g_01772	Syag.g_01116
OG0002193	Syam.g_00821	Syag.g_01020
OG0002194	Syam.g_00856	Syag.g_01044
OG0002195	Syam.g_01344	Syag.g_00614
OG0002196	Syam.g_01303	Syag.g_00652
OG0002197	Syam.g_01163	Syag.g_00846
OG0002198	Syam.g_01448	Syag.g_00433
OG0002199	Syam.g_01453	Syag.g_00429
OG0002200	Syam.g_01613	Syag.g_01419
OG0002201	Syam.g_01705	Syag.g_00347
OG0002202	Syam.g_01706	Syag.g_00346
OG0002203	Syam.g_01707	Syag.g_00345
OG0002204	Syam.g_01724	Syag.g_00326
OG0002205	Syam.g_01741	Syag.g_00305
OG0002206	Syam.g_00699	Syag.g_00293
OG0002207	Syam.g_00689	Syag.g_00283
OG0002208	Syam.g_00578	Syag.g_01534
OG0002209	Syam.g_00465	Syag.g_02852
OG0002210	Syam.g_00401	Syag.g_02803
OG0002211	Syam.g_00362	Syag.g_02765
OG0002212	Syam.g_02299	Syag.g_02111
OG0002213	Syam.g_02304	Syag.g_02115
OG0002214	Syam.g_02426	Syag.g_02250
OG0002234	Syam.g_01421	Syag.g_00402
OG0002236	Syam.g_00947	Syag.g_00571
OG0002237	Syam.g_01474	Syag.g_00403
OG0002239	Syam.g_00922	Syag.g_01661
OG0002244	Syam.g_00974	Syag.g_01792
OG0002245	Syam.g_00496	Syag.g_00012
OG0002247	Syam.g_01748	Syag.g_00298
OG0002248	Syam.g_00798	Syag.g_01000
OG0002250	Syam.g_02091	Syag.g_01852
OG0002251	Syam.g_01936	Syag.g_01636
OG0002253	Syam.g_01818	Syag.g_01179
OG0002254	Syam.g_01203	Syag.g_00889
OG0002255	Syam.g_01147	Syag.g_00832
OG0002256	Syam.g_01012	Syag.g_01796
OG0002257	Syam.g_01429	Syag.g_00478
OG0002258	Syam.g_01725	Syag.g_00325
OG0002259	Syam.g_00655	Syag.g_01450
OG0002260	Syam.g_00851	Syag.g_01039
OG0002279	Syam.g_02123	Syag.g_01887
OG0002281	Syam.g_01740	Syag.g_00306
OG0002292	Syam.g_02247	Syag.g_02018
OG0002296	Syam.g_01638	Syag.g_01389
OG0002297	Syam.g_00823	Syag.g_00071
OG0002298	Syam.g_01143	Syag.g_00828
OG0002299	Syam.g_01104	Syag.g_00790
OG0002300	Syam.g_01043	Syag.g_00470
OG0002301	Syam.g_01481	Syag.g_00201
OG0002302	Syam.g_00563	Syag.g_01549
OG0002303	Syam.g_00495	Syag.g_00011
OG0002304	Syam.g_00422	Syag.g_02683
OG0002304	Syam.g_00415	Syag.g_02821
OG0002306	Syam.g_02397	Syag.g_02223
OG0002328	Syam.g_02104	Syag.g_01867
OG0002336	Syam.g_01666	Syag.g_01359
OG0002337	Syam.g_00237	Syag.g_02605
OG0002343	Syam.g_00278	Syag.g_02669
OG0002350	Syam.g_00433	Syag.g_02834
OG0002351	Syam.g_00194	Syag.g_02562
OG0002352	Syam.g_01786	Syag.g_01130
OG0002353	Syam.g_01278	Syag.g_00679
OG0002354	Syam.g_01125	Syag.g_00811
OG0002356	Syam.g_01679	Syag.g_01329
OG0002357	Syam.g_02356	Syag.g_00469
OG0002358	Syam.g_01870, Syam.g_01869	Syag.g_00031
OG0002359	Syam.g_01646	Syag.g_01381
OG0002395	Syam.g_00200	Syag.g_02568
OG0002396	Syam.g_00335	Syag.g_02738
OG0002400	Syam.g_01394	Syag.g_01602
OG0002401	Syam.g_01785	Syag.g_01129
OG0002403	Syam.g_00879	Syag.g_01068
OG0002404	Syam.g_01235	Syag.g_02665
OG0002406	Syam.g_01402	Syag.g_00885
OG0002407	Syam.g_00979	Syag.g_00488
OG0002408	Syam.g_01424	Syag.g_00099
OG0002409	Syam.g_02350	Syag.g_02176
OG0002410	Syam.g_01410	Syag.g_02243
OG0002411	Syam.g_00747	Syag.g_00712
OG0002416	Syam.g_01407	Syag.g_00454
OG0002434	Syam.g_00687	Syag.g_00281
OG0002449	Syam.g_02409	Syag.g_02233
OG0002452	Syam.g_02407	Syag.g_02231
OG0002458	Syam.g_02384	Syag.g_02209
OG0002459	Syam.g_02382	Syag.g_02207
OG0002460	Syam.g_02381	Syag.g_02206
OG0002463	Syam.g_01161	Syag.g_02384
OG0002467	Syam.g_00820	Syag.g_00324
OG0002468	Syam.g_00854	Syag.g_01042
OG0002470	Syam.g_00925	Syag.g_00501
OG0002471	Syam.g_01016	Syag.g_00481
OG0002472	Syam.g_02046, Syam.g_00952	Syag.g_00528
OG0002474	Syam.g_00315	Syag.g_02716
OG0002475	Syam.g_01645	Syag.g_01382
OG0002520	Syam.g_02002	Syag.g_01706
OG0002521	Syam.g_01978	Syag.g_01675
OG0002522	Syam.g_01920	Syag.g_01612
OG0002523	Syam.g_00817	Syag.g_00079
OG0002524	Syam.g_01042	Syag.g_00077
OG0002526	Syam.g_01026	Syag.g_00489
OG0002532	Syam.g_01428	Syag.g_00100
OG0002533	Syam.g_00671	Syag.g_00258
OG0002534	Syam.g_00430	Syag.g_02829
OG0002535	Syam.g_00427	Syag.g_02826
OG0002536	Syam.g_00407	Syag.g_02809
OG0002538	Syam.g_02260	Syag.g_02037
OG0002539	Syam.g_02325	Syag.g_02143
OG0002540	Syam.g_02385	Syag.g_02210
OG0002542	Syam.g_01859	Syag.g_00707
OG0002544	Syam.g_00977	Syag.g_01588
OG0002547	Syam.g_01682	Syag.g_01326
OG0002585	Syam.g_00483, Syam.g_02131	Syag.g_01896
OG0002591	Syam.g_01539	Syag.g_01269
OG0002594	Syam.g_01551	Syag.g_00183
OG0002596	Syam.g_01329	Syag.g_00174
OG0002600	Syam.g_01010	Syag.g_00188
OG0002603	Syam.g_01417	Syag.g_00243
OG0002605	Syam.g_00432	Syag.g_02833
OG0002606	Syam.g_02386	Syag.g_02211
OG0002608	Syam.g_00788	Syag.g_00989
OG0002609	Syam.g_00719	Syag.g_00737
OG0002610	Syam.g_00455	Syag.g_02841
OG0002672	Syam.g_00926	Syag.g_00502
OG0002674	Syam.g_00389	Syag.g_02791
OG0002676	Syam.g_02413	Syag.g_02237
OG0002685	Syam.g_00999	Syag.g_00189
OG0002737	Syam.g_01887	Syag.g_01738
OG0002744	Syam.g_01025	Syag.g_00439
OG0002745	Syam.g_00524	Syag.g_00093
OG0002752	Syam.g_02400	Syag.g_00530
OG0002758	Syam.g_01013	Syag.g_00228
OG0002807	Syam.g_00927	Syag.g_00503
OG0002850	Syam.g_01916, Syam.g_01917	Syag.g_00082
OG0002856	Syam.g_01060	Syag.g_02166
OG0002860	Syam.g_00709	Syag.g_01247
OG0002865	Syam.g_00529	Syag.g_01023
OG0002867	Syam.g_01018	Syag.g_00210
OG0002953	Syam.g_01963	Syag.g_00098
OG0002959	Syam.g_01036	Syag.g_01458
OG0002961	Syam.g_00913	Syag.g_00192
OG0002967	Syam.g_00951	Syag.g_00527
OG0002967	Syam.g_01567	Syag.g_00221
OG0002973	Syam.g_00526	Syag.g_00143
OG0002978	Syam.g_01223	Syag.g_01349
OG0002986	Syam.g_02037	Syag.g_01288
OG0002987	Syam.g_02038	Syag.g_01289
OG0002988	Syam.g_02039	Syag.g_01290
OG0002990	Syam.g_00417	Syag.g_02686
OG0003063	Syam.g_00084	Syag.g_02497
OG0003107	Syam.g_00960	Syag.g_00178
OG0003112	Syam.g_00988	Syag.g_00206
OG0003115	Syam.g_01419	Syag.g_00248
OG0003116	Syam.g_01422	Syag.g_01798
OG0003130	Syam.g_00841	Syag.g_01245
OG0003132	Syam.g_00416	Syag.g_02685
OG0003254	Syam.g_00525	Syag.g_00087
OG0003269	Syam.g_00710	Syag.g_00937
OG0003270	Syam.g_01079	Syag.g_00110
OG0003275	Syam.g_01475	Syag.g_00400
OG0003285	Syam.g_00965	Syag.g_00072
OG0003290	Syam.g_00530	Syag.g_00533
OG0003402	Syam.g_00439	Syag.g_02321
OG0003405	Syam.g_00093	Syag.g_02492
OG0003520	Syam.g_00997	Syag.g_00397
OG0003552	Syam.g_01758	Syag.g_00949
OG0003851	Syam.g_01476	Syag.g_01051
OG0003924	Syam.g_00311	Syag.g_02713
OG0004359	Syam.g_01488	Syag.g_00153
OG0004393	Syam.g_00996	Syag.g_00484
OG0004399	Syam.g_01558	Syag.g_01585, Syag.g_01597
OG0004403	Syam.g_01570	Syag.g_02385
OG0004403	Syam.g_01327	Syag.g_02173
OG0004666	Syam.g_02045	Syag.g_01024
OG0004977	Syam.g_00188	Syag.g_02552
