Orthogroup	Syaf	Prbk
OG0001934	Syaf.g_00915	Prbk.g_00023
OG0001935	Syaf.g_00956	Prbk.g_01313
OG0001936	Syaf.g_01689	Prbk.g_01469
OG0001937	Syaf.g_01081	Prbk.g_01984
OG0001938	Syaf.g_02727	Prbk.g_02057
OG0001939	Syaf.g_01475	Prbk.g_02683
OG0001940	Syaf.g_02585	Prbk.g_01113
OG0001941	Syaf.g_01246	Prbk.g_01176
OG0001944	Syaf.g_01498	Prbk.g_01669
OG0001946	Syaf.g_01470	Prbk.g_01803
OG0001947	Syaf.g_01406	Prbk.g_00071
OG0001948	Syaf.g_01903	Prbk.g_02298
OG0001949	Syaf.g_01882	Prbk.g_02312
OG0001950	Syaf.g_01880	Prbk.g_02314
OG0001951	Syaf.g_01863	Prbk.g_02323
OG0001952	Syaf.g_01839	Prbk.g_02343
OG0001953	Syaf.g_01838	Prbk.g_02344
OG0001954	Syaf.g_01746	Prbk.g_02508
OG0001957	Syaf.g_02327	Prbk.g_02620
OG0001958	Syaf.g_02138	Prbk.g_00721
OG0001961	Syaf.g_02503	Prbk.g_02108
OG0001964	Syaf.g_00161	Prbk.g_01919
OG0001965	Syaf.g_02281	Prbk.g_00369
OG0001966	Syaf.g_00213	Prbk.g_00377
OG0001967	Syaf.g_00215	Prbk.g_00379
OG0001968	Syaf.g_00216	Prbk.g_00380
OG0001969	Syaf.g_00278	Prbk.g_00452
OG0001970	Syaf.g_00859	Prbk.g_00548
OG0001971	Syaf.g_00782	Prbk.g_01273
OG0001972	Syaf.g_00703	Prbk.g_00647
OG0001973	Syaf.g_00666	Prbk.g_02131, Prbk.g_02143
OG0001974	Syaf.g_00650	Prbk.g_02157
OG0001975	Syaf.g_01620	Prbk.g_02199
OG0001976	Syaf.g_01622	Prbk.g_02201
OG0001995	Syaf.g_01487	Prbk.g_01089
OG0001996	Syaf.g_00464	Prbk.g_01620
OG0001997	Syaf.g_00925	Prbk.g_00034
OG0001999	Syaf.g_01184	Prbk.g_01418
OG0002000	Syaf.g_02677	Prbk.g_01060
OG0002002	Syaf.g_01567	Prbk.g_00181
OG0002004	Syaf.g_02764	Prbk.g_01826
OG0002006	Syaf.g_01405	Prbk.g_00072
OG0002007	Syaf.g_01404	Prbk.g_00073
OG0002008	Syaf.g_01916	Prbk.g_00569
OG0002009	Syaf.g_02084	Prbk.g_02431
OG0002010	Syaf.g_02454	Prbk.g_01224
OG0002011	Syaf.g_02799	Prbk.g_00359
OG0002012	Syaf.g_01756	Prbk.g_00306, Prbk.g_00830
OG0002013	Syaf.g_00341	Prbk.g_00474
OG0002014	Syaf.g_00328	Prbk.g_00486
OG0002015	Syaf.g_00327	Prbk.g_00490
OG0002016	Syaf.g_00722	Prbk.g_00667
OG0002017	Syaf.g_00599	Prbk.g_02215
OG0002018	Syaf.g_00538	Prbk.g_02243
OG0002037	Syaf.g_02723	Prbk.g_02059
OG0002038	Syaf.g_01299	Prbk.g_00147
OG0002039	Syaf.g_01312	Prbk.g_00160
OG0002040	Syaf.g_01313	Prbk.g_00107
OG0002041	Syaf.g_01898	Prbk.g_02302
OG0002042	Syaf.g_01869	Prbk.g_02318
OG0002043	Syaf.g_01800	Prbk.g_02363
OG0002044	Syaf.g_01390	Prbk.g_02528
OG0002045	Syaf.g_02506	Prbk.g_02106
OG0002046	Syaf.g_02510	Prbk.g_02103
OG0002047	Syaf.g_02809	Prbk.g_00366
OG0002048	Syaf.g_00072	Prbk.g_00843
OG0002050	Syaf.g_00224	Prbk.g_00399
OG0002051	Syaf.g_00796	Prbk.g_00786
OG0002053	Syaf.g_00616	Prbk.g_02194
OG0002110	Syaf.g_00155	Prbk.g_02409
OG0002111	Syaf.g_01126, Syaf.g_01525	Prbk.g_02674
OG0002113	Syaf.g_00459	Prbk.g_01615
OG0002115	Syaf.g_01045	Prbk.g_00916
OG0002117	Syaf.g_01305	Prbk.g_00154
OG0002118	Syaf.g_01577	Prbk.g_01509
OG0002119	Syaf.g_00727	Prbk.g_00126
OG0002120	Syaf.g_01744	Prbk.g_01678
OG0002121	Syaf.g_02230	Prbk.g_01959
OG0002124	Syaf.g_01342	Prbk.g_02550
OG0002126	Syaf.g_00323	Prbk.g_00488
OG0002127	Syaf.g_00840	Prbk.g_00746
OG0002128	Syaf.g_01619	Prbk.g_02198
OG0002130	Syaf.g_01256	Prbk.g_01185
OG0002154	Syaf.g_00843	Prbk.g_00540
OG0002159	Syaf.g_00943, Syaf.g_00400	Prbk.g_01492
OG0002160	Syaf.g_01485	Prbk.g_01356
OG0002162	Syaf.g_02592	Prbk.g_01107
OG0002167	Syaf.g_02647	Prbk.g_01833
OG0002168	Syaf.g_01407	Prbk.g_00070
OG0002169	Syaf.g_02810	Prbk.g_00367
OG0002170	Syaf.g_00027	Prbk.g_00868
OG0002171	Syaf.g_00320	Prbk.g_00484
OG0002172	Syaf.g_00718	Prbk.g_00663
OG0002174	Syaf.g_00598	Prbk.g_02216
OG0002175	Syaf.g_00681	Prbk.g_02129
OG0002231	Syaf.g_01265	Prbk.g_01832
OG0002233	Syaf.g_02002	Prbk.g_01845
OG0002234	Syaf.g_02259	Prbk.g_00621
OG0002236	Syaf.g_01641	Prbk.g_02566
OG0002237	Syaf.g_02317	Prbk.g_02625
OG0002239	Syaf.g_01623	Prbk.g_01204
OG0002241	Syaf.g_02512	Prbk.g_02102
OG0002242	Syaf.g_00321	Prbk.g_00485
OG0002243	Syaf.g_00667	Prbk.g_02142
OG0002279	Syaf.g_00901	Prbk.g_00009
OG0002281	Syaf.g_02586	Prbk.g_01112
OG0002285	Syaf.g_01812	Prbk.g_02351
OG0002286	Syaf.g_00682	Prbk.g_02128
OG0002289	Syaf.g_02514	Prbk.g_02100
OG0002290	Syaf.g_01600	Prbk.g_01372
OG0002291	Syaf.g_00787	Prbk.g_01278
OG0002328	Syaf.g_00920	Prbk.g_00029
OG0002330	Syaf.g_01624	Prbk.g_01754
OG0002331	Syaf.g_02003	Prbk.g_01768
OG0002337	Syaf.g_00236	Prbk.g_00410
OG0002338	Syaf.g_00329	Prbk.g_00491
OG0002339	Syaf.g_00342	Prbk.g_00503
OG0002341	Syaf.g_00665	Prbk.g_02132
OG0002343	Syaf.g_00189	Prbk.g_01009
OG0002350	Syaf.g_00031	Prbk.g_00862
OG0002385	Syaf.g_00680	Prbk.g_02130
OG0002388	Syaf.g_02525	Prbk.g_02095
OG0002429	Syaf.g_00927	Prbk.g_00036
OG0002435	Syaf.g_01221	Prbk.g_01038
OG0002438	Syaf.g_02013	Prbk.g_01831
OG0002446	Syaf.g_01825	Prbk.g_02117
OG0002448	Syaf.g_00305, Syaf.g_00694, Syaf.g_00346	Prbk.g_00508, Prbk.g_00507
OG0002449	Syaf.g_00539	Prbk.g_02242
OG0002451	Syaf.g_01674	Prbk.g_01958
OG0002461	Syaf.g_01701	Prbk.g_00302
OG0002498	Syaf.g_00395	Prbk.g_01487
OG0002567	Syaf.g_01132, Syaf.g_01138	Prbk.g_01075
OG0002568	Syaf.g_00973	Prbk.g_01138
OG0002574	Syaf.g_02524	Prbk.g_02096
OG0002575	Syaf.g_02526	Prbk.g_02094
OG0002576	Syaf.g_02527	Prbk.g_02093
OG0002579	Syaf.g_00842	Prbk.g_00744
OG0002639	Syaf.g_00783	Prbk.g_01798
OG0002643	Syaf.g_01985	Prbk.g_02512
OG0002647	Syaf.g_00685	Prbk.g_02146
OG0002648	Syaf.g_00657	Prbk.g_02152
OG0002649	Syaf.g_00656	Prbk.g_02153
OG0002650	Syaf.g_00655	Prbk.g_02154
OG0002653	Syaf.g_00683	Prbk.g_02127
OG0002667	Syaf.g_02254	Prbk.g_01733
OG0002705	Syaf.g_00971	Prbk.g_02419
OG0002714	Syaf.g_00737	Prbk.g_00704
OG0002796	Syaf.g_01490	Prbk.g_01363
OG0002799	Syaf.g_01347	Prbk.g_02662
OG0002910	Syaf.g_01871	Prbk.g_01777
OG0002941	Syaf.g_02156	Prbk.g_01795
OG0003065	Syaf.g_01678	Prbk.g_01717
OG0003185	Syaf.g_01900	Prbk.g_01466
OG0003199	Syaf.g_00775	Prbk.g_02597
OG0003250	Syaf.g_01556	Prbk.g_00822
OG0003251	Syaf.g_02146	Prbk.g_00730
OG0003254	Syaf.g_02772	Prbk.g_01710
OG0003386	Syaf.g_01626	Prbk.g_01779
OG0003410	Syaf.g_01233	Prbk.g_00927
OG0003824	Syaf.g_02157	Prbk.g_01793
OG0004293	Syaf.g_01799	Prbk.g_02364
