Orthogroup	Syaf	Syao
OG0001976	Syaf.g_01622	Syao.g_01319
OG0001979	Syaf.g_01474	Syao.g_00525
OG0001980	Syaf.g_00033	Syao.g_01887
OG0001981	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227	Syao.g_00334
OG0001990	Syaf.g_00536	Syao.g_02311
OG0001993	Syaf.g_02353	Syao.g_01345
OG0001994	Syaf.g_02354	Syao.g_01346
OG0001996	Syaf.g_00464	Syao.g_02237
OG0001999	Syaf.g_01184	Syao.g_01650
OG0002000	Syaf.g_02677	Syao.g_01390
OG0002001	Syaf.g_02495	Syao.g_02677
OG0002002	Syaf.g_01567	Syao.g_00270
OG0002008	Syaf.g_01916	Syao.g_00807
OG0002009	Syaf.g_02084	Syao.g_00980
OG0002010	Syaf.g_02454	Syao.g_00074
OG0002011	Syaf.g_02799	Syao.g_00258
OG0002012	Syaf.g_01756	Syao.g_00150
OG0002013	Syaf.g_00341	Syao.g_02640
OG0002015	Syaf.g_00327	Syao.g_01091
OG0002016	Syaf.g_00722	Syao.g_02386
OG0002017	Syaf.g_00599	Syao.g_02281
OG0002018	Syaf.g_00538	Syao.g_02309
OG0002020	Syaf.g_00544	Syao.g_02320
OG0002021	Syaf.g_00546	Syao.g_02322
OG0002022	Syaf.g_00549	Syao.g_02323
OG0002023	Syaf.g_00550	Syao.g_02324
OG0002024	Syaf.g_00556	Syao.g_02317
OG0002038	Syaf.g_01299	Syao.g_00204
OG0002039	Syaf.g_01312	Syao.g_00189
OG0002040	Syaf.g_01313	Syao.g_00187
OG0002042	Syaf.g_01869	Syao.g_00668
OG0002043	Syaf.g_01800	Syao.g_00645
OG0002044	Syaf.g_01390	Syao.g_00793
OG0002046	Syaf.g_02510	Syao.g_02693
OG0002047	Syaf.g_02809	Syao.g_01714
OG0002048	Syaf.g_00072	Syao.g_01855
OG0002049	Syaf.g_00153	Syao.g_01932
OG0002050	Syaf.g_00224	Syao.g_02083
OG0002051	Syaf.g_00796	Syao.g_02517
OG0002054	Syaf.g_00557	Syao.g_02318
OG0002055	Syaf.g_00554	Syao.g_02315
OG0002056	Syaf.g_00261	Syao.g_02046
OG0002111	Syaf.g_02492, Syaf.g_01126, Syaf.g_01525	Syao.g_00600
OG0002113	Syaf.g_00459	Syao.g_02232
OG0002115	Syaf.g_01045	Syao.g_01565
OG0002116	Syaf.g_01076	Syao.g_01590
OG0002117	Syaf.g_01305	Syao.g_00196
OG0002118	Syaf.g_01577	Syao.g_00230
OG0002120	Syaf.g_01744	Syao.g_00601
OG0002123	Syaf.g_01978	Syao.g_00490
OG0002124	Syaf.g_01342	Syao.g_00527
OG0002128	Syaf.g_01619	Syao.g_01425
OG0002129	Syaf.g_02430	Syao.g_01516
OG0002130	Syaf.g_01256	Syao.g_01435
OG0002131	Syaf.g_00545	Syao.g_02321
OG0002132	Syaf.g_00553	Syao.g_02314
OG0002133	Syaf.g_00555	Syao.g_02316
OG0002134	Syaf.g_00371	Syao.g_02134
OG0002135	Syaf.g_01003	Syao.g_01666
OG0002136	Syaf.g_01004	Syao.g_01667
OG0002138	Syaf.g_01476	Syao.g_00195
OG0002139	Syaf.g_01550	Syao.g_00289
OG0002141	Syaf.g_01954	Syao.g_01463
OG0002141	Syaf.g_02271	Syao.g_01457
OG0002142	Syaf.g_02395	Syao.g_01536
OG0002143	Syaf.g_02802	Syao.g_00701
OG0002144	Syaf.g_00147	Syao.g_01325
OG0002154	Syaf.g_00843	Syao.g_00867
OG0002156	Syaf.g_02392	Syao.g_01358
OG0002159	Syaf.g_00943, Syaf.g_00400	Syao.g_02665
OG0002160	Syaf.g_01485	Syao.g_01628
OG0002168	Syaf.g_01407	Syao.g_02381
OG0002169	Syaf.g_02810	Syao.g_01713
OG0002172	Syaf.g_00718	Syao.g_02390
OG0002174	Syaf.g_00598	Syao.g_02282
OG0002178	Syaf.g_00552	Syao.g_02313
OG0002179	Syaf.g_00352	Syao.g_01956
OG0002180	Syaf.g_00252	Syao.g_02056
OG0002181	Syaf.g_00221	Syao.g_02086
OG0002182	Syaf.g_00203	Syao.g_01586
OG0002183	Syaf.g_00934	Syao.g_02651
OG0002184	Syaf.g_00937	Syao.g_02647
OG0002185	Syaf.g_00946	Syao.g_02635
OG0002186	Syaf.g_01005	Syao.g_01668
OG0002187	Syaf.g_01006	Syao.g_01669
OG0002188	Syaf.g_01042	Syao.g_01562
OG0002189	Syaf.g_01043	Syao.g_01563
OG0002190	Syaf.g_01090	Syao.g_01604
OG0002192	Syaf.g_01315	Syao.g_00188
OG0002193	Syaf.g_01491, Syaf.g_01824	Syao.g_01161, Syao.g_00499
OG0002194	Syaf.g_01554	Syao.g_00259
OG0002196	Syaf.g_02062	Syao.g_00742
OG0002197	Syaf.g_01906	Syao.g_00817
OG0002198	Syaf.g_02290	Syao.g_00917
OG0002199	Syaf.g_02295	Syao.g_00912
OG0002200	Syaf.g_02416	Syao.g_01487
OG0002201	Syaf.g_02551	Syao.g_01060
OG0002202	Syaf.g_02552	Syao.g_01061
OG0002203	Syaf.g_02553	Syao.g_01062
OG0002204	Syaf.g_02570	Syao.g_01028
OG0002205	Syaf.g_02587	Syao.g_01049
OG0002206	Syaf.g_02603	Syao.g_00840
OG0002207	Syaf.g_02613	Syao.g_00850
OG0002208	Syaf.g_02730	Syao.g_00033
OG0002209	Syaf.g_00015	Syao.g_01869
OG0002210	Syaf.g_00064	Syao.g_01846
OG0002211	Syaf.g_00101	Syao.g_01812
OG0002212	Syaf.g_00663	Syao.g_02424
OG0002213	Syaf.g_00658	Syao.g_02428
OG0002214	Syaf.g_00522	Syao.g_02337
OG0002231	Syaf.g_01265	Syao.g_00877
OG0002234	Syaf.g_02259	Syao.g_00145
OG0002239	Syaf.g_01623	Syao.g_01405
OG0002241	Syaf.g_02512	Syao.g_02694
OG0002244	Syaf.g_01663	Syao.g_00551
OG0002245	Syaf.g_02800	Syao.g_00703
OG0002247	Syaf.g_02594	Syao.g_00836
OG0002248	Syaf.g_01466	Syao.g_00979
OG0002250	Syaf.g_00933	Syao.g_02652
OG0002251	Syaf.g_01094	Syao.g_01607
OG0002253	Syaf.g_01266	Syao.g_01445
OG0002254	Syaf.g_01949	Syao.g_00465
OG0002255	Syaf.g_01890	Syao.g_00831
OG0002256	Syaf.g_01714	Syao.g_01721
OG0002257	Syaf.g_02266	Syao.g_01262
OG0002258	Syaf.g_02571	Syao.g_01029
OG0002259	Syaf.g_02650	Syao.g_01416
OG0002260	Syaf.g_01549	Syao.g_00288
OG0002285	Syaf.g_01812	Syao.g_00632
OG0002289	Syaf.g_02514	Syao.g_02696
OG0002296	Syaf.g_02449	Syao.g_00069
OG0002297	Syaf.g_01493	Syao.g_01496
OG0002298	Syaf.g_01886	Syao.g_00658
OG0002299	Syaf.g_01841	Syao.g_00694
OG0002300	Syaf.g_01749	Syao.g_01256
OG0002301	Syaf.g_02326	Syao.g_00358
OG0002302	Syaf.g_02745	Syao.g_00048
OG0002303	Syaf.g_02801	Syao.g_00702
OG0002305	Syaf.g_00898	Syao.g_02589
OG0002307	Syaf.g_02358	Syao.g_01242
OG0002309	Syaf.g_01382	Syao.g_00562
OG0002330	Syaf.g_01624	Syao.g_00329
OG0002341	Syaf.g_00665	Syao.g_02416
OG0002343	Syaf.g_00189	Syao.g_02113
OG0002350	Syaf.g_00031	Syao.g_01885
OG0002351	Syaf.g_00277	Syao.g_02030
OG0002353	Syaf.g_02036	Syao.g_00769
OG0002355	Syaf.g_01999	Syao.g_00396
OG0002357	Syaf.g_00595	Syao.g_01568
OG0002358	Syaf.g_01211	Syao.g_01734
OG0002359	Syaf.g_02457	Syao.g_00077
OG0002396	Syaf.g_00128	Syao.g_01785
OG0002404	Syaf.g_01968	Syao.g_02109
OG0002405	Syaf.g_01797	Syao.g_00650
OG0002406	Syaf.g_02236	Syao.g_00462
OG0002407	Syaf.g_01668	Syao.g_01461
OG0002409	Syaf.g_00602	Syao.g_02278
OG0002410	Syaf.g_02248	Syao.g_02330
OG0002411	Syaf.g_01393	Syao.g_00790
OG0002443	Syaf.g_00738	Syao.g_00395
OG0002452	Syaf.g_00541	Syao.g_02307
OG0002458	Syaf.g_00564	Syao.g_01230
OG0002459	Syaf.g_00566	Syao.g_01232
OG0002460	Syaf.g_00567	Syao.g_01233
OG0002463	Syaf.g_01905	Syao.g_00407
OG0002464	Syaf.g_00948	Syao.g_02632
OG0002466	Syaf.g_01158	Syao.g_01627
OG0002469	Syaf.g_01575	Syao.g_00277
OG0002470	Syaf.g_01628	Syao.g_01689
OG0002472	Syaf.g_01649	Syao.g_01275
OG0002474	Syaf.g_00148	Syao.g_00443
OG0002475	Syaf.g_02456	Syao.g_00076
OG0002476	Syaf.g_01670	Syao.g_00493
OG0002519	Syaf.g_00356	Syao.g_02260
OG0002520	Syaf.g_01020	Syao.g_01683
OG0002523	Syaf.g_01486	Syao.g_01901
OG0002529	Syaf.g_01719	Syao.g_01259
OG0002531	Syaf.g_02225	Syao.g_00542, Syao.g_00431
OG0002532	Syaf.g_02265	Syao.g_01465
OG0002534	Syaf.g_00034	Syao.g_01888
OG0002535	Syaf.g_00037	Syao.g_01891
OG0002536	Syaf.g_00058	Syao.g_01912
OG0002537	Syaf.g_00774	Syao.g_02536
OG0002540	Syaf.g_00563	Syao.g_01228
OG0002541	Syaf.g_00065	Syao.g_01847
OG0002542	Syaf.g_01222	Syao.g_01238
OG0002547	Syaf.g_02532	Syao.g_00524
OG0002567	Syaf.g_01132, Syaf.g_01138	Syao.g_01301
OG0002591	Syaf.g_01540	Syao.g_01806
OG0002597	Syaf.g_01753	Syao.g_01656
OG0002599	Syaf.g_01730	Syao.g_00799
OG0002603	Syaf.g_02255	Syao.g_00143
OG0002605	Syaf.g_00032	Syao.g_01886
OG0002606	Syaf.g_00562	Syao.g_01227
OG0002610	Syaf.g_00025	Syao.g_01879
OG0002611	Syaf.g_02171, Syaf.g_00354	Syao.g_02258
OG0002647	Syaf.g_00685	Syao.g_02417
OG0002648	Syaf.g_00657	Syao.g_01409
OG0002649	Syaf.g_00656	Syao.g_01408
OG0002650	Syaf.g_00655	Syao.g_01407
OG0002667	Syaf.g_02254	Syao.g_00144
OG0002671	Syaf.g_01027	Syao.g_00372
OG0002672	Syaf.g_01629	Syao.g_00357
OG0002675	Syaf.g_00149	Syao.g_00692
OG0002684	Syaf.g_00618	Syao.g_02372
OG0002685	Syaf.g_01699	Syao.g_00013
OG0002731	Syaf.g_01092	Syao.g_00468
OG0002756	Syaf.g_01520	Syao.g_00352
OG0002762	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671, Syaf.g_00674, Syaf.g_00672	Syao.g_02411
OG0002865	Syaf.g_02767	Syao.g_01903
OG0002870	Syaf.g_00340	Syao.g_02639
OG0002872	Syaf.g_00773	Syao.g_02537
OG0002953	Syaf.g_01064	Syao.g_01245
OG0002995	Syaf.g_01657	Syao.g_00800
OG0003112	Syaf.g_01686	Syao.g_01280
OG0003122	Syaf.g_01519	Syao.g_00052
OG0003134	Syaf.g_00396	Syao.g_02642
OG0003148	Syaf.g_02493	Syao.g_00598, Syao.g_02353
OG0003203	Syaf.g_01034	Syao.g_01555
OG0003292	Syaf.g_01690	Syao.g_01272
OG0003542	Syaf.g_01433, Syaf.g_01429	Syao.g_00424
OG0003554	Syaf.g_01759	Syao.g_00355
OG0003571	Syaf.g_01615	Syao.g_00652
OG0003871	Syaf.g_01435	Syao.g_00426
OG0003872	Syaf.g_01434	Syao.g_00425
OG0003873	Syaf.g_01432	Syao.g_00423
OG0003875	Syaf.g_01430, Syaf.g_01426	Syao.g_00515
OG0003926	Syaf.g_00508	Syao.g_01320
OG0004387	Syaf.g_00975	Syao.g_01520
OG0004388	Syaf.g_01361	Syao.g_02719
OG0004392	Syaf.g_01650	Syao.g_00014
