Orthogroup	Syaf	Syaj
OG0001794	Syaf.g_01944	Syaj.g_00797
OG0001796	Syaf.g_01925	Syaj.g_00819
OG0001797	Syaf.g_01817	Syaj.g_00922
OG0001798	Syaf.g_02333	Syaj.g_01301
OG0001799	Syaf.g_02294	Syaj.g_01267
OG0001800	Syaf.g_02386	Syaj.g_01357
OG0001801	Syaf.g_02394	Syaj.g_00471, Syaj.g_01364
OG0001803	Syaf.g_01225	Syaj.g_01549
OG0001804	Syaf.g_02805	Syaj.g_02831
OG0001805	Syaf.g_00195	Syaj.g_02611
OG0001806	Syaf.g_00233	Syaj.g_02575
OG0001807	Syaf.g_00334	Syaj.g_02477
OG0001808	Syaf.g_00347	Syaj.g_02463
OG0001810	Syaf.g_00849	Syaj.g_01944
OG0001811	Syaf.g_00788	Syaj.g_02009
OG0001812	Syaf.g_00660	Syaj.g_02102
OG0001813	Syaf.g_00607	Syaj.g_02164
OG0001814	Syaf.g_00516	Syaj.g_02247
OG0001815	Syaf.g_00503	Syaj.g_02257
OG0001816	Syaf.g_02117	Syaj.g_00728
OG0001817	Syaf.g_02239, Syaf.g_01533	Syaj.g_01219
OG0001837	Syaf.g_00720	Syaj.g_02063
OG0001838	Syaf.g_00490	Syaj.g_02270
OG0001839	Syaf.g_00460	Syaj.g_02299
OG0001840	Syaf.g_00442	Syaj.g_02317
OG0001841	Syaf.g_00435	Syaj.g_02325
OG0001842	Syaf.g_01115	Syaj.g_01627
OG0001843	Syaf.g_00379	Syaj.g_02426
OG0001844	Syaf.g_00378	Syaj.g_02427
OG0001845	Syaf.g_00377	Syaj.g_02428
OG0001846	Syaf.g_00873	Syaj.g_01914
OG0001847	Syaf.g_00875	Syaj.g_01912
OG0001848	Syaf.g_00879	Syaj.g_01908
OG0001849	Syaf.g_00936	Syaj.g_01844
OG0001850	Syaf.g_00947	Syaj.g_01834
OG0001851	Syaf.g_00953	Syaj.g_01829
OG0001852	Syaf.g_00954	Syaj.g_01828
OG0001853	Syaf.g_00961	Syaj.g_01821
OG0001854	Syaf.g_02788	Syaj.g_02874
OG0001856	Syaf.g_01059	Syaj.g_01696
OG0001857	Syaf.g_01062	Syaj.g_01693
OG0001858	Syaf.g_01096	Syaj.g_01651
OG0001859	Syaf.g_02743	Syaj.g_00050
OG0001860	Syaf.g_02729	Syaj.g_00064
OG0001861	Syaf.g_02714	Syaj.g_00079
OG0001862	Syaf.g_02703	Syaj.g_00090
OG0001863	Syaf.g_02698	Syaj.g_00095
OG0001864	Syaf.g_02644	Syaj.g_00156
OG0001865	Syaf.g_02572	Syaj.g_00233
OG0001866	Syaf.g_02549	Syaj.g_00262
OG0001867	Syaf.g_02368	Syaj.g_01332
OG0001868	Syaf.g_01251	Syaj.g_01515
OG0001869	Syaf.g_01283	Syaj.g_00297
OG0001870	Syaf.g_01291	Syaj.g_00305
OG0001871	Syaf.g_01297	Syaj.g_00310
OG0001872	Syaf.g_01566	Syaj.g_00580
OG0001873	Syaf.g_01609	Syaj.g_00641
OG0001874	Syaf.g_01612	Syaj.g_00644
OG0001877	Syaf.g_01471	Syaj.g_00482
OG0001878	Syaf.g_01918	Syaj.g_00826
OG0001879	Syaf.g_01912	Syaj.g_00835
OG0001880	Syaf.g_01866	Syaj.g_00873
OG0001881	Syaf.g_01864	Syaj.g_00895
OG0001882	Syaf.g_01840	Syaj.g_00919
OG0001883	Syaf.g_01816	Syaj.g_00925
OG0001884	Syaf.g_01807	Syaj.g_00933
OG0001885	Syaf.g_01789	Syaj.g_00772
OG0001886	Syaf.g_01785	Syaj.g_00768
OG0001887	Syaf.g_02095	Syaj.g_00763
OG0001888	Syaf.g_02073	Syaj.g_01052
OG0001889	Syaf.g_02033	Syaj.g_01007
OG0001890	Syaf.g_01370	Syaj.g_00368
OG0001891	Syaf.g_01366	Syaj.g_00356
OG0001892	Syaf.g_01333	Syaj.g_00342
OG0001893	Syaf.g_02332	Syaj.g_01300
OG0001894	Syaf.g_02311	Syaj.g_01284
OG0001895	Syaf.g_02390	Syaj.g_01361
OG0001896	Syaf.g_01220	Syaj.g_01562
OG0001897	Syaf.g_00013	Syaj.g_02815
OG0001898	Syaf.g_00029	Syaj.g_02800
OG0001899	Syaf.g_00105	Syaj.g_02726
OG0001900	Syaf.g_00218	Syaj.g_02592
OG0001901	Syaf.g_00219	Syaj.g_02591
OG0001902	Syaf.g_00251	Syaj.g_02558
OG0001903	Syaf.g_00260	Syaj.g_02549
OG0001904	Syaf.g_00336	Syaj.g_02475
OG0001905	Syaf.g_00349	Syaj.g_02461
OG0001906	Syaf.g_00861	Syaj.g_01932
OG0001907	Syaf.g_00844	Syaj.g_01955
OG0001908	Syaf.g_00793	Syaj.g_02004
OG0001909	Syaf.g_00780	Syaj.g_02016
OG0001910	Syaf.g_00715	Syaj.g_02069
OG0001912	Syaf.g_00638	Syaj.g_02124
OG0001913	Syaf.g_00636	Syaj.g_02126
OG0001914	Syaf.g_01621	Syaj.g_00650
OG0001915	Syaf.g_00509	Syaj.g_02253
OG0001916	Syaf.g_02704	Syaj.g_00089
OG0001917	Syaf.g_01932	Syaj.g_00812
OG0001918	Syaf.g_01720	Syaj.g_01172
OG0001924	Syaf.g_02355	Syaj.g_01318
OG0001925	Syaf.g_02356	Syaj.g_01319
OG0001926	Syaf.g_02357	Syaj.g_01320
OG0001927	Syaf.g_02362	Syaj.g_01321
OG0001929	Syaf.g_00428	Syaj.g_02332
OG0001930	Syaf.g_01114	Syaj.g_01628
OG0001931	Syaf.g_01113	Syaj.g_01629
OG0001932	Syaf.g_00381	Syaj.g_02424
OG0001933	Syaf.g_00900	Syaj.g_01890
OG0001934	Syaf.g_00915	Syaj.g_01875
OG0001935	Syaf.g_00956	Syaj.g_01826
OG0001936	Syaf.g_01689	Syaj.g_01233
OG0001937	Syaf.g_01081	Syaj.g_01679
OG0001938	Syaf.g_02727	Syaj.g_00066
OG0001939	Syaf.g_01475	Syaj.g_00488, Syaj.g_00487
OG0001940	Syaf.g_02585	Syaj.g_00220
OG0001941	Syaf.g_01246	Syaj.g_01520
OG0001944	Syaf.g_01498	Syaj.g_01120
OG0001946	Syaf.g_01470	Syaj.g_00481
OG0001947	Syaf.g_01406	Syaj.g_00409
OG0001948	Syaf.g_01903	Syaj.g_00843
OG0001949	Syaf.g_01882	Syaj.g_00863
OG0001950	Syaf.g_01880	Syaj.g_00865
OG0001951	Syaf.g_01863	Syaj.g_00896
OG0001952	Syaf.g_01839	Syaj.g_00920
OG0001953	Syaf.g_01838	Syaj.g_00921
OG0001954	Syaf.g_01746	Syaj.g_01128
OG0001957	Syaf.g_02327	Syaj.g_01295
OG0001958	Syaf.g_02138	Syaj.g_00706
OG0001961	Syaf.g_02503	Syaj.g_01449
OG0001964	Syaf.g_00161	Syaj.g_02653
OG0001965	Syaf.g_02281	Syaj.g_01254
OG0001966	Syaf.g_00213	Syaj.g_02598
OG0001967	Syaf.g_00215	Syaj.g_02596
OG0001968	Syaf.g_00216	Syaj.g_02595
OG0001969	Syaf.g_00278	Syaj.g_02524
OG0001970	Syaf.g_00859	Syaj.g_01934
OG0001971	Syaf.g_00782	Syaj.g_02014
OG0001972	Syaf.g_00703	Syaj.g_02081
OG0001973	Syaf.g_00666	Syaj.g_02048
OG0001975	Syaf.g_01620	Syaj.g_00649
OG0001976	Syaf.g_01622	Syaj.g_00651
OG0001979	Syaf.g_01474	Syaj.g_00486
OG0001980	Syaf.g_00033	Syaj.g_02796
OG0001991	Syaf.g_02163	Syaj.g_00761
OG0001993	Syaf.g_02353	Syaj.g_01316
OG0001994	Syaf.g_02354	Syaj.g_01317
OG0001995	Syaf.g_01487	Syaj.g_00503
OG0001997	Syaf.g_00925	Syaj.g_01864
OG0001999	Syaf.g_01184	Syaj.g_01590
OG0002000	Syaf.g_02677	Syaj.g_00117
OG0002002	Syaf.g_01567	Syaj.g_00581
OG0002006	Syaf.g_01405	Syaj.g_00398
OG0002007	Syaf.g_01404	Syaj.g_00397
OG0002008	Syaf.g_01916	Syaj.g_00828
OG0002009	Syaf.g_02084	Syaj.g_01062
OG0002010	Syaf.g_02454	Syaj.g_01416
OG0002012	Syaf.g_01756	Syaj.g_00514
OG0002014	Syaf.g_00328	Syaj.g_01717, Syaj.g_02485
OG0002015	Syaf.g_00327	Syaj.g_02486
OG0002016	Syaf.g_00722	Syaj.g_02061
OG0002017	Syaf.g_00599	Syaj.g_02176
OG0002020	Syaf.g_00544	Syaj.g_02220
OG0002021	Syaf.g_00546	Syaj.g_02219
OG0002022	Syaf.g_00549	Syaj.g_02217
OG0002023	Syaf.g_00550	Syaj.g_02216
OG0002024	Syaf.g_00556	Syaj.g_02211
OG0002037	Syaf.g_02723	Syaj.g_00070
OG0002038	Syaf.g_01299	Syaj.g_00311
OG0002039	Syaf.g_01312	Syaj.g_00325
OG0002040	Syaf.g_01313	Syaj.g_00326
OG0002041	Syaf.g_01898	Syaj.g_00847
OG0002043	Syaf.g_01800	Syaj.g_00785
OG0002044	Syaf.g_01390	Syaj.g_00387
OG0002045	Syaf.g_02506	Syaj.g_01453
OG0002046	Syaf.g_02511, Syaf.g_02510	Syaj.g_01465
OG0002048	Syaf.g_00072	Syaj.g_02759
OG0002049	Syaf.g_00153	Syaj.g_02677
OG0002050	Syaf.g_00224	Syaj.g_02584
OG0002051	Syaf.g_00796	Syaj.g_02001
OG0002053	Syaf.g_00616	Syaj.g_02150, Syaj.g_02149
OG0002054	Syaf.g_00557	Syaj.g_02210
OG0002055	Syaf.g_00554	Syaj.g_02213
OG0002056	Syaf.g_00261	Syaj.g_02548
OG0002106	Syaf.g_02774	Syaj.g_00365
OG0002113	Syaf.g_00459	Syaj.g_02300
OG0002115	Syaf.g_01045	Syaj.g_01710
OG0002116	Syaf.g_01076	Syaj.g_01684
OG0002117	Syaf.g_01305	Syaj.g_00316
OG0002118	Syaf.g_01577	Syaj.g_00591
OG0002119	Syaf.g_00727	Syaj.g_02056
OG0002120	Syaf.g_01744	Syaj.g_01131
OG0002121	Syaf.g_02230	Syaj.g_00667
OG0002123	Syaf.g_01978	Syaj.g_00955
OG0002124	Syaf.g_01342	Syaj.g_00352
OG0002126	Syaf.g_00323	Syaj.g_02488
OG0002127	Syaf.g_00840	Syaj.g_01953
OG0002128	Syaf.g_01619	Syaj.g_00648
OG0002129	Syaf.g_02430	Syaj.g_01394
OG0002130	Syaf.g_01256	Syaj.g_01509
OG0002132	Syaf.g_00553	Syaj.g_02214
OG0002133	Syaf.g_00555	Syaj.g_02212
OG0002134	Syaf.g_00371	Syaj.g_02436
OG0002135	Syaf.g_01003	Syaj.g_01753
OG0002136	Syaf.g_01004	Syaj.g_01752
OG0002138	Syaf.g_01476	Syaj.g_00489
OG0002139	Syaf.g_01550	Syaj.g_00565
OG0002140	Syaf.g_01508	Syaj.g_02895
OG0002141	Syaf.g_02271	Syaj.g_01249
OG0002142	Syaf.g_02395	Syaj.g_01365
OG0002143	Syaf.g_02802	Syaj.g_02834
OG0002144	Syaf.g_00147	Syaj.g_02683
OG0002154	Syaf.g_00843	Syaj.g_01956
OG0002159	Syaf.g_00943, Syaf.g_00400	Syaj.g_02404
OG0002160	Syaf.g_01485	Syaj.g_00501
OG0002162	Syaf.g_02592	Syaj.g_00212
OG0002163	Syaf.g_00623	Syaj.g_02143
OG0002167	Syaf.g_02647	Syaj.g_01089
OG0002168	Syaf.g_01407	Syaj.g_00410
OG0002171	Syaf.g_00320	Syaj.g_02491
OG0002172	Syaf.g_00718	Syaj.g_02065
OG0002178	Syaf.g_00552	Syaj.g_02215
OG0002179	Syaf.g_00352	Syaj.g_02458
OG0002180	Syaf.g_00252	Syaj.g_02557
OG0002181	Syaf.g_00221	Syaj.g_02589
OG0002182	Syaf.g_00203	Syaj.g_02608
OG0002183	Syaf.g_00934	Syaj.g_01846
OG0002184	Syaf.g_00937	Syaj.g_01843
OG0002185	Syaf.g_00946	Syaj.g_01835
OG0002186	Syaf.g_01005	Syaj.g_01751
OG0002187	Syaf.g_01006	Syaj.g_01750
OG0002188	Syaf.g_01042	Syaj.g_01713
OG0002189	Syaf.g_01043	Syaj.g_01712
OG0002190	Syaf.g_01090	Syaj.g_01662
OG0002191	Syaf.g_01212	Syaj.g_01560
OG0002192	Syaf.g_01315	Syaj.g_00329
OG0002193	Syaf.g_01491, Syaf.g_01824	Syaj.g_00508
OG0002194	Syaf.g_01554	Syaj.g_00568
OG0002195	Syaf.g_02098	Syaj.g_00758
OG0002196	Syaf.g_02062	Syaj.g_01040
OG0002197	Syaf.g_01906	Syaj.g_00841
OG0002198	Syaf.g_02290	Syaj.g_01263
OG0002199	Syaf.g_02295	Syaj.g_01268
OG0002200	Syaf.g_02416	Syaj.g_01379
OG0002201	Syaf.g_02551	Syaj.g_00258
OG0002202	Syaf.g_02552	Syaj.g_00257
OG0002203	Syaf.g_02553	Syaj.g_00256
OG0002204	Syaf.g_02570	Syaj.g_00235
OG0002205	Syaf.g_02587	Syaj.g_00217
OG0002206	Syaf.g_02603	Syaj.g_00204
OG0002207	Syaf.g_02613	Syaj.g_00194
OG0002208	Syaf.g_02730	Syaj.g_00063
OG0002209	Syaf.g_00015	Syaj.g_02813
OG0002210	Syaf.g_00064	Syaj.g_02766
OG0002211	Syaf.g_00101	Syaj.g_02730
OG0002212	Syaf.g_00663	Syaj.g_02099
OG0002213	Syaf.g_00658	Syaj.g_02103
OG0002214	Syaf.g_00522	Syaj.g_02240
OG0002230	Syaf.g_01208	Syaj.g_01574
OG0002231	Syaf.g_01265	Syaj.g_01499
OG0002233	Syaf.g_02002	Syaj.g_00970
OG0002234	Syaf.g_02259	Syaj.g_01224
OG0002236	Syaf.g_01641	Syaj.g_02675
OG0002241	Syaf.g_02512	Syaj.g_01466
OG0002242	Syaf.g_00321	Syaj.g_02490
OG0002243	Syaf.g_00667	Syaj.g_02097
OG0002245	Syaf.g_02800	Syaj.g_02836
OG0002247	Syaf.g_02594	Syaj.g_00210
OG0002248	Syaf.g_01466	Syaj.g_00477
OG0002250	Syaf.g_00933	Syaj.g_01847
OG0002251	Syaf.g_01094	Syaj.g_01653
OG0002252	Syaf.g_01189, Syaf.g_01190	Syaj.g_01585
OG0002253	Syaf.g_01266	Syaj.g_01498
OG0002254	Syaf.g_01949	Syaj.g_00796
OG0002255	Syaf.g_01890	Syaj.g_00855
OG0002257	Syaf.g_02266	Syaj.g_01237
OG0002258	Syaf.g_02571	Syaj.g_00234
OG0002259	Syaf.g_02650	Syaj.g_00148
OG0002260	Syaf.g_01549	Syaj.g_00564
OG0002279	Syaf.g_00901	Syaj.g_01889
OG0002281	Syaf.g_02586	Syaj.g_00219
OG0002286	Syaf.g_00682	Syaj.g_01460
OG0002289	Syaf.g_02514	Syaj.g_01468
OG0002290	Syaf.g_01600	Syaj.g_00632
OG0002296	Syaf.g_02449	Syaj.g_01411
OG0002297	Syaf.g_01493	Syaj.g_00512
OG0002298	Syaf.g_01886	Syaj.g_00859
OG0002299	Syaf.g_01841	Syaj.g_00918
OG0002300	Syaf.g_01749	Syaj.g_01122
OG0002301	Syaf.g_02326	Syaj.g_01691
OG0002303	Syaf.g_02801	Syaj.g_02835
OG0002304	Syaf.g_00043, Syaf.g_00050	Syaj.g_02783
OG0002305	Syaf.g_00898	Syaj.g_01892
OG0002306	Syaf.g_00551	Syaj.g_02209
OG0002307	Syaf.g_02358	Syaj.g_00134
OG0002309	Syaf.g_01382	Syaj.g_00380
OG0002328	Syaf.g_00920	Syaj.g_01869
OG0002331	Syaf.g_02003	Syaj.g_00972
OG0002338	Syaf.g_00329	Syaj.g_02483
OG0002339	Syaf.g_00342	Syaj.g_02471
OG0002350	Syaf.g_00031	Syaj.g_02798
OG0002351	Syaf.g_00277	Syaj.g_02525
OG0002352	Syaf.g_01300	Syaj.g_00312
OG0002353	Syaf.g_02036	Syaj.g_01010
OG0002354	Syaf.g_01862	Syaj.g_00897
OG0002355	Syaf.g_01999	Syaj.g_01195
OG0002356	Syaf.g_02529	Syaj.g_01482
OG0002357	Syaf.g_00595	Syaj.g_02179
OG0002358	Syaf.g_01211	Syaj.g_01557
OG0002359	Syaf.g_02457	Syaj.g_01419
OG0002385	Syaf.g_00680	Syaj.g_01461
OG0002388	Syaf.g_02525	Syaj.g_01483, Syaj.g_01474
OG0002396	Syaf.g_00128	Syaj.g_02703
OG0002400	Syaf.g_02231	Syaj.g_00966
OG0002401	Syaf.g_01301	Syaj.g_00313
OG0002403	Syaf.g_01579	Syaj.g_00594
OG0002404	Syaf.g_01968	Syaj.g_02160
OG0002405	Syaf.g_01797	Syaj.g_00783
OG0002407	Syaf.g_01668	Syaj.g_02186
OG0002408	Syaf.g_02261	Syaj.g_01228
OG0002409	Syaf.g_00602	Syaj.g_02170
OG0002410	Syaf.g_02248	Syaj.g_01183
OG0002411	Syaf.g_01393	Syaj.g_00390
OG0002429	Syaf.g_00927	Syaj.g_01861
OG0002435	Syaf.g_01221	Syaj.g_01563
OG0002443	Syaf.g_00738	Syaj.g_00894
OG0002446	Syaf.g_01825	Syaj.g_00023
OG0002448	Syaf.g_00305, Syaf.g_00694, Syaf.g_00346	Syaj.g_01630
OG0002458	Syaf.g_00564	Syaj.g_00658
OG0002459	Syaf.g_00566	Syaj.g_00656
OG0002460	Syaf.g_00567	Syaj.g_00655
OG0002461	Syaf.g_01701	Syaj.g_01673
OG0002462	Syaf.g_00982	Syaj.g_01774
OG0002465	Syaf.g_01271	Syaj.g_00283
OG0002467	Syaf.g_01489	Syaj.g_00506, Syaj.g_00505
OG0002470	Syaf.g_01628	Syaj.g_00661
OG0002471	Syaf.g_01718	Syaj.g_01174
OG0002472	Syaf.g_01649	Syaj.g_02897
OG0002473	Syaf.g_00791	Syaj.g_02006
OG0002475	Syaf.g_02456	Syaj.g_01418
OG0002476	Syaf.g_01670	Syaj.g_00159
OG0002519	Syaf.g_00356	Syaj.g_02454
OG0002521	Syaf.g_01049	Syaj.g_01706
OG0002523	Syaf.g_01486	Syaj.g_00502
OG0002524	Syaf.g_01748	Syaj.g_01123
OG0002525	Syaf.g_01739	Syaj.g_01137
OG0002526	Syaf.g_01728	Syaj.g_01157
OG0002529	Syaf.g_01719	Syaj.g_01173
OG0002531	Syaf.g_02225	Syaj.g_01178
OG0002532	Syaf.g_02265	Syaj.g_01234
OG0002533	Syaf.g_02629	Syaj.g_00168
OG0002534	Syaf.g_00034	Syaj.g_02792
OG0002535	Syaf.g_00037	Syaj.g_02789
OG0002536	Syaf.g_00058	Syaj.g_02772
OG0002538	Syaf.g_00757	Syaj.g_02037
OG0002540	Syaf.g_00563	Syaj.g_00659
OG0002542	Syaf.g_01222	Syaj.g_01564
OG0002543	Syaf.g_01518	Syaj.g_02127
OG0002544	Syaf.g_01666	Syaj.g_01227
OG0002547	Syaf.g_02532	Syaj.g_01486
OG0002574	Syaf.g_02524	Syaj.g_01473
OG0002575	Syaf.g_02526	Syaj.g_01475
OG0002576	Syaf.g_02527	Syaj.g_01476
OG0002578	Syaf.g_02417	Syaj.g_00801, Syaj.g_01380
OG0002579	Syaf.g_00842	Syaj.g_01957
OG0002581	Syaf.g_02010	Syaj.g_01671, Syaj.g_02860
OG0002591	Syaf.g_01540	Syaj.g_01193
OG0002594	Syaf.g_01192	Syaj.g_01290
OG0002595	Syaf.g_01488	Syaj.g_00504
OG0002596	Syaf.g_01837, Syaf.g_01535	Syaj.g_01110
OG0002597	Syaf.g_01753	Syaj.g_01117
OG0002599	Syaf.g_01730	Syaj.g_01156
OG0002603	Syaf.g_02255	Syaj.g_01218
OG0002605	Syaf.g_00032	Syaj.g_02797
OG0002606	Syaf.g_00562	Syaj.g_00660
OG0002608	Syaf.g_01456	Syaj.g_00443
OG0002609	Syaf.g_01363	Syaj.g_00353
OG0002610	Syaf.g_00025	Syaj.g_02803
OG0002611	Syaf.g_02171, Syaf.g_00354	Syaj.g_02456
OG0002653	Syaf.g_00683	Syaj.g_01459
OG0002667	Syaf.g_02254	Syaj.g_01216
OG0002671	Syaf.g_01027	Syaj.g_01727
OG0002674	Syaf.g_00076	Syaj.g_02755
OG0002675	Syaf.g_00149	Syaj.g_02681
OG0002683	Syaf.g_02518	Syaj.g_01455, Syaj.g_01477
OG0002709	Syaf.g_01145	Syaj.g_00887
OG0002732	Syaf.g_01706, Syaf.g_01707	Syaj.g_02407
OG0002737	Syaf.g_01183	Syaj.g_01591
OG0002738	Syaf.g_01608	Syaj.g_00640
OG0002741	Syaf.g_02039	Syaj.g_01013
OG0002746	Syaf.g_02286	Syaj.g_01257
OG0002747	Syaf.g_02335	Syaj.g_01303
OG0002748	Syaf.g_02548	Syaj.g_00263
OG0002749	Syaf.g_02631, Syaf.g_02633	Syaj.g_00165
OG0002752	Syaf.g_00548	Syaj.g_02218
OG0002754	Syaf.g_02509	Syaj.g_01464
OG0002758	Syaf.g_01716	Syaj.g_01064
OG0002759	Syaf.g_01327	Syaj.g_01127
OG0002796	Syaf.g_01490	Syaj.g_00507
OG0002805	Syaf.g_01601	Syaj.g_00633
OG0002852	Syaf.g_02089	Syaj.g_01068
OG0002853	Syaf.g_02005	Syaj.g_00974
OG0002856	Syaf.g_01778	Syaj.g_02687
OG0002858	Syaf.g_02232	Syaj.g_01788
OG0002860	Syaf.g_01345	Syaj.g_01345
OG0002862	Syaf.g_00041	Syaj.g_02784
OG0002863	Syaf.g_00051	Syaj.g_02793
OG0002865	Syaf.g_02767	Syaj.g_01111
OG0002869	Syaf.g_01365	Syaj.g_00355
OG0002874	Syaf.g_02435	Syaj.g_00745
OG0002875	Syaf.g_02436	Syaj.g_00746
OG0002876	Syaf.g_02438	Syaj.g_00748
OG0002877	Syaf.g_02440	Syaj.g_00750
OG0002878	Syaf.g_02441	Syaj.g_00751
OG0002879	Syaf.g_01673	Syaj.g_01202
OG0002932	Syaf.g_01708	Syaj.g_02406
OG0002933	Syaf.g_01709	Syaj.g_02405
OG0002943	Syaf.g_00985	Syaj.g_01772
OG0002944	Syaf.g_00986	Syaj.g_01771
OG0002945	Syaf.g_00987	Syaj.g_01770
OG0002946	Syaf.g_00989	Syaj.g_01768
OG0002947	Syaf.g_00990	Syaj.g_01767
OG0002948	Syaf.g_00992	Syaj.g_01766
OG0002949	Syaf.g_00993	Syaj.g_01765
OG0002950	Syaf.g_00994	Syaj.g_01764
OG0002954	Syaf.g_01095	Syaj.g_01652
OG0002955	Syaf.g_01200	Syaj.g_01580
OG0002956	Syaf.g_01199	Syaj.g_01581
OG0002957	Syaf.g_01201	Syaj.g_01579
OG0002958	Syaf.g_01202	Syaj.g_01578
OG0002962	Syaf.g_02075	Syaj.g_01053
OG0002963	Syaf.g_02029	Syaj.g_01660
OG0002964	Syaf.g_02011	Syaj.g_00975
OG0002965	Syaf.g_01655	Syaj.g_00781
OG0002974	Syaf.g_02505	Syaj.g_01452
OG0002977	Syaf.g_00687	Syaj.g_02085
OG0002983	Syaf.g_02725	Syaj.g_00068
OG0002984	Syaf.g_02724	Syaj.g_00069
OG0002986	Syaf.g_01736	Syaj.g_01149
OG0002987	Syaf.g_01737	Syaj.g_01148
OG0002988	Syaf.g_01738	Syaj.g_01147
OG0002991	Syaf.g_02437	Syaj.g_00747
OG0002992	Syaf.g_02439	Syaj.g_00749
OG0002995	Syaf.g_01657	Syaj.g_01207
OG0003103	Syaf.g_00420	Syaj.g_02232
OG0003105	Syaf.g_01394	Syaj.g_00391
OG0003106	Syaf.g_01494	Syaj.g_00516
OG0003107	Syaf.g_02188, Syaf.g_01658	Syaj.g_02794
OG0003110	Syaf.g_01672	Syaj.g_01204
OG0003111	Syaf.g_01691	Syaj.g_01210
OG0003115	Syaf.g_02257	Syaj.g_01221
OG0003117	Syaf.g_02269	Syaj.g_01246
OG0003119	Syaf.g_02364	Syaj.g_01326
OG0003121	Syaf.g_02657	Syaj.g_00141
OG0003131	Syaf.g_02342	Syaj.g_01311
OG0003137	Syaf.g_01099	Syaj.g_01648
OG0003138	Syaf.g_01314	Syaj.g_00328
OG0003143	Syaf.g_01680	Syaj.g_01159
OG0003144	Syaf.g_00928	Syaj.g_01860
OG0003247	Syaf.g_02147	Syaj.g_01197
OG0003268	Syaf.g_01497	Syaj.g_00531
OG0003272	Syaf.g_01652	Syaj.g_02900
OG0003273	Syaf.g_02233	Syaj.g_01212
OG0003274	Syaf.g_02268	Syaj.g_01245
OG0003277	Syaf.g_02658	Syaj.g_00140
OG0003295	Syaf.g_00450	Syaj.g_02233
OG0003296	Syaf.g_00977	Syaj.g_02896
OG0003299	Syaf.g_00586	Syaj.g_02189
OG0003300	Syaf.g_00584	Syaj.g_02191
OG0003306	Syaf.g_02520	Syaj.g_01456, Syaj.g_01478
OG0003518	Syaf.g_01194	Syaj.g_01803
OG0003525	Syaf.g_02235	Syaj.g_00965
OG0003557	Syaf.g_01495	Syaj.g_00518
OG0003558	Syaf.g_00585	Syaj.g_02190
OG0003560	Syaf.g_01755	Syaj.g_00893
OG0003863	Syaf.g_01067	Syaj.g_02682
OG0003870	Syaf.g_01130	Syaj.g_02859
OG0003899	Syaf.g_00587	Syaj.g_02188
OG0003908	Syaf.g_01953	Syaj.g_01096
OG0003931	Syaf.g_02181	Syaj.g_00693
OG0004353	Syaf.g_01038	Syaj.g_01737
OG0005089	Syaf.g_02639	Syaj.g_01142
OG0005094	Syaf.g_02513	Syaj.g_01467
OG0005137	Syaf.g_02093	Syaj.g_02872
