Orthogroup	Syaf	Syal
OG0001893	Syaf.g_02332	Syal.g_02708
OG0001894	Syaf.g_02311	Syal.g_02637
OG0001895	Syaf.g_02390	Syal.g_00063
OG0001896	Syaf.g_01220	Syal.g_00535
OG0001897	Syaf.g_00013	Syal.g_00357
OG0001898	Syaf.g_00029	Syal.g_00336
OG0001899	Syaf.g_00105	Syal.g_00263
OG0001900	Syaf.g_00218	Syal.g_01238
OG0001901	Syaf.g_00219	Syal.g_01239
OG0001902	Syaf.g_00251	Syal.g_01270
OG0001903	Syaf.g_00260	Syal.g_01279
OG0001904	Syaf.g_00336	Syal.g_01340
OG0001905	Syaf.g_00349	Syal.g_01346
OG0001906	Syaf.g_00861	Syal.g_00859
OG0001908	Syaf.g_00793	Syal.g_00926
OG0001909	Syaf.g_00780	Syal.g_00939
OG0001910	Syaf.g_00715	Syal.g_00999
OG0001912	Syaf.g_00638	Syal.g_01077
OG0001913	Syaf.g_00636	Syal.g_01081
OG0001914	Syaf.g_01621	Syal.g_02509
OG0001915	Syaf.g_00509	Syal.g_00088
OG0001924	Syaf.g_02355	Syal.g_02722
OG0001925	Syaf.g_02356	Syal.g_02723
OG0001926	Syaf.g_02357	Syal.g_02724
OG0001927	Syaf.g_02362	Syal.g_02725
OG0001929	Syaf.g_00428	Syal.g_00165
OG0001932	Syaf.g_00381	Syal.g_01452
OG0001933	Syaf.g_00900	Syal.g_00823
OG0001934	Syaf.g_00915	Syal.g_00808
OG0001936	Syaf.g_01689	Syal.g_02069
OG0001937	Syaf.g_01081	Syal.g_02994
OG0001938	Syaf.g_02727	Syal.g_02894
OG0001939	Syaf.g_01475	Syal.g_02608
OG0001940	Syaf.g_02585	Syal.g_02778
OG0001941	Syaf.g_01246	Syal.g_01591
OG0001942	Syaf.g_01514, Syaf.g_01513	Syal.g_01037
OG0001944	Syaf.g_01498	Syal.g_02052
OG0001946	Syaf.g_01470	Syal.g_01793
OG0001947	Syaf.g_01406	Syal.g_01841
OG0001948	Syaf.g_01903	Syal.g_01959
OG0001949	Syaf.g_01882	Syal.g_01978
OG0001950	Syaf.g_01880	Syal.g_01980
OG0001951	Syaf.g_01863	Syal.g_01989
OG0001952	Syaf.g_01839	Syal.g_02015
OG0001953	Syaf.g_01838	Syal.g_02016
OG0001954	Syaf.g_01746	Syal.g_02517
OG0001957	Syaf.g_02327	Syal.g_02703
OG0001958	Syaf.g_02138	Syal.g_02181
OG0001961	Syaf.g_02503	Syal.g_00468
OG0001962	Syaf.g_00699	Syal.g_01012
OG0001964	Syaf.g_00161	Syal.g_00210
OG0001965	Syaf.g_02281	Syal.g_02842
OG0001966	Syaf.g_00213	Syal.g_01232
OG0001967	Syaf.g_00215	Syal.g_01234
OG0001968	Syaf.g_00216	Syal.g_01235
OG0001969	Syaf.g_00278	Syal.g_01303
OG0001970	Syaf.g_00859	Syal.g_00861
OG0001971	Syaf.g_00782	Syal.g_00937
OG0001972	Syaf.g_00703	Syal.g_01011
OG0001974	Syaf.g_00650	Syal.g_01063
OG0001975	Syaf.g_01620	Syal.g_02508
OG0001976	Syaf.g_01622	Syal.g_02510
OG0001979	Syaf.g_01474	Syal.g_01777
OG0001980	Syaf.g_00033	Syal.g_00333
OG0001990	Syaf.g_00536	Syal.g_01168
OG0001993	Syaf.g_02353	Syal.g_02720
OG0001994	Syaf.g_02354	Syal.g_02721
OG0001995	Syaf.g_01487	Syal.g_01208
OG0001997	Syaf.g_00925	Syal.g_00797
OG0001999	Syaf.g_01184	Syal.g_00637
OG0002000	Syaf.g_02677	Syal.g_02944
OG0002002	Syaf.g_01567	Syal.g_02337, Syal.g_01741
OG0002004	Syaf.g_02764	Syal.g_01354
OG0002006	Syaf.g_01405	Syal.g_01842
OG0002007	Syaf.g_01404	Syal.g_01843
OG0002008	Syaf.g_01916	Syal.g_01933
OG0002009	Syaf.g_02084	Syal.g_02254
OG0002011	Syaf.g_02799	Syal.g_00547
OG0002012	Syaf.g_01756	Syal.g_00505
OG0002013	Syaf.g_00341	Syal.g_00773
OG0002016	Syaf.g_00722	Syal.g_00992
OG0002017	Syaf.g_00599	Syal.g_01124
OG0002018	Syaf.g_00538	Syal.g_01166
OG0002020	Syaf.g_00544	Syal.g_01161
OG0002021	Syaf.g_00546	Syal.g_01159
OG0002022	Syaf.g_00549	Syal.g_01158
OG0002023	Syaf.g_00550	Syal.g_01157
OG0002024	Syaf.g_00556	Syal.g_01151
OG0002029	Syaf.g_01511	Syal.g_00704
OG0002037	Syaf.g_02723	Syal.g_01752
OG0002038	Syaf.g_01299	Syal.g_01663
OG0002039	Syaf.g_01312	Syal.g_01682
OG0002040	Syaf.g_01313	Syal.g_01685
OG0002041	Syaf.g_01898	Syal.g_01963
OG0002042	Syaf.g_01869	Syal.g_01984
OG0002043	Syaf.g_01800	Syal.g_02032
OG0002044	Syaf.g_01390	Syal.g_02456
OG0002045	Syaf.g_02506	Syal.g_00472
OG0002046	Syaf.g_02510	Syal.g_00476
OG0002048	Syaf.g_00072	Syal.g_00299
OG0002049	Syaf.g_00153	Syal.g_00216
OG0002050	Syaf.g_00224	Syal.g_01244
OG0002051	Syaf.g_00796	Syal.g_00923
OG0002054	Syaf.g_00557	Syal.g_01150
OG0002055	Syaf.g_00554	Syal.g_01153
OG0002056	Syaf.g_00261	Syal.g_01280
OG0002111	Syaf.g_01126, Syaf.g_01525	Syal.g_02655
OG0002113	Syaf.g_00459	Syal.g_00134
OG0002115	Syaf.g_01045	Syal.g_00578
OG0002116	Syaf.g_01076	Syal.g_02999
OG0002117	Syaf.g_01305	Syal.g_01672
OG0002118	Syaf.g_01577	Syal.g_01733
OG0002119	Syaf.g_00727	Syal.g_00982
OG0002121	Syaf.g_02230	Syal.g_00035
OG0002123	Syaf.g_01978	Syal.g_01863
OG0002124	Syaf.g_01342	Syal.g_02488
OG0002127	Syaf.g_00840	Syal.g_00880
OG0002128	Syaf.g_01619	Syal.g_02504
OG0002129	Syaf.g_02430	Syal.g_00395
OG0002130	Syaf.g_01256	Syal.g_01603
OG0002131	Syaf.g_00545	Syal.g_01160
OG0002132	Syaf.g_00553	Syal.g_01154
OG0002133	Syaf.g_00555	Syal.g_01152
OG0002134	Syaf.g_00371	Syal.g_01442
OG0002135	Syaf.g_01003	Syal.g_00620
OG0002136	Syaf.g_01004	Syal.g_00619
OG0002138	Syaf.g_01476	Syal.g_02586
OG0002139	Syaf.g_01550	Syal.g_01755
OG0002140	Syaf.g_01508	Syal.g_01772
OG0002141	Syaf.g_01954	Syal.g_02693
OG0002141	Syaf.g_02271	Syal.g_02496
OG0002142	Syaf.g_02395	Syal.g_00037
OG0002143	Syaf.g_02802	Syal.g_00550
OG0002144	Syaf.g_00147	Syal.g_00221
OG0002154	Syaf.g_00843	Syal.g_01438
OG0002156	Syaf.g_02392	Syal.g_00058
OG0002159	Syaf.g_00400	Syal.g_01505
OG0002162	Syaf.g_02592	Syal.g_02785
OG0002163	Syaf.g_00623	Syal.g_01092
OG0002167	Syaf.g_02647	Syal.g_00003
OG0002168	Syaf.g_01407	Syal.g_01840
OG0002170	Syaf.g_00027	Syal.g_00344
OG0002172	Syaf.g_00718	Syal.g_00996
OG0002174	Syaf.g_00598	Syal.g_01125
OG0002177	Syaf.g_02240	Syal.g_02864
OG0002178	Syaf.g_00552	Syal.g_01156
OG0002179	Syaf.g_00352	Syal.g_01349
OG0002180	Syaf.g_00252	Syal.g_01271
OG0002181	Syaf.g_00221	Syal.g_01241
OG0002182	Syaf.g_00203	Syal.g_01222
OG0002183	Syaf.g_00934	Syal.g_00782
OG0002184	Syaf.g_00937	Syal.g_00779
OG0002185	Syaf.g_00946	Syal.g_00769
OG0002186	Syaf.g_01005	Syal.g_00618
OG0002187	Syaf.g_01006	Syal.g_00617
OG0002188	Syaf.g_01042	Syal.g_00581
OG0002189	Syaf.g_01043	Syal.g_00580
OG0002190	Syaf.g_01090	Syal.g_02985
OG0002191	Syaf.g_01212	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syaf.g_01315	Syal.g_01686
OG0002193	Syaf.g_01491, Syaf.g_01824	Syal.g_01780
OG0002194	Syaf.g_01554	Syal.g_01759
OG0002195	Syaf.g_02098	Syal.g_02273
OG0002196	Syaf.g_02062	Syal.g_02224
OG0002197	Syaf.g_01906	Syal.g_01956
OG0002198	Syaf.g_02290	Syal.g_02613
OG0002199	Syaf.g_02295	Syal.g_02617
OG0002200	Syaf.g_02416	Syal.g_00371
OG0002201	Syaf.g_02551	Syal.g_02742
OG0002202	Syaf.g_02552	Syal.g_02743
OG0002203	Syaf.g_02553	Syal.g_02744
OG0002204	Syaf.g_02570	Syal.g_02762
OG0002205	Syaf.g_02587	Syal.g_02780
OG0002207	Syaf.g_02613	Syal.g_02800
OG0002208	Syaf.g_02730	Syal.g_02891
OG0002209	Syaf.g_00015	Syal.g_00355
OG0002210	Syaf.g_00064	Syal.g_00307
OG0002211	Syaf.g_00101	Syal.g_00267
OG0002212	Syaf.g_00663	Syal.g_01051
OG0002213	Syaf.g_00658	Syal.g_01057
OG0002214	Syaf.g_00522	Syal.g_01181
OG0002231	Syaf.g_01265	Syal.g_01612
OG0002233	Syaf.g_02002	Syal.g_00673
OG0002234	Syaf.g_02259	Syal.g_01552
OG0002236	Syaf.g_01641	Syal.g_02189
OG0002237	Syaf.g_02317	Syal.g_02643
OG0002239	Syaf.g_01623	Syal.g_00559
OG0002241	Syaf.g_02512	Syal.g_00477
OG0002244	Syaf.g_01663	Syal.g_02093
OG0002245	Syaf.g_02800	Syal.g_00548
OG0002248	Syaf.g_01466	Syal.g_01799
OG0002250	Syaf.g_00933	Syal.g_00783
OG0002251	Syaf.g_01094	Syal.g_02982
OG0002252	Syaf.g_02287	Syal.g_00705
OG0002253	Syaf.g_01266	Syal.g_01613
OG0002254	Syaf.g_01949	Syal.g_01900
OG0002255	Syaf.g_01890	Syal.g_01971
OG0002256	Syaf.g_01714	Syal.g_02645
OG0002257	Syaf.g_02266	Syal.g_02569
OG0002258	Syaf.g_02571	Syal.g_02763
OG0002259	Syaf.g_02650	Syal.g_02834
OG0002260	Syaf.g_01549	Syal.g_01754
OG0002279	Syaf.g_00901	Syal.g_00822
OG0002281	Syaf.g_02586	Syal.g_02779
OG0002289	Syaf.g_02514	Syal.g_00479
OG0002290	Syaf.g_01600	Syal.g_02404, Syal.g_00496, Syal.g_00928
OG0002291	Syaf.g_00787	Syal.g_00876
OG0002296	Syaf.g_02449	Syal.g_00408
OG0002297	Syaf.g_01493	Syal.g_00386
OG0002298	Syaf.g_01886	Syal.g_01975
OG0002299	Syaf.g_01841	Syal.g_02013
OG0002301	Syaf.g_02326	Syal.g_01566
OG0002302	Syaf.g_02745	Syal.g_02877
OG0002303	Syaf.g_02801	Syal.g_00549
OG0002304	Syaf.g_00050	Syal.g_00323
OG0002305	Syaf.g_00898	Syal.g_00825
OG0002306	Syaf.g_00551	Syal.g_01385, Syal.g_01637
OG0002307	Syaf.g_02358	Syal.g_02406, Syal.g_01636
OG0002309	Syaf.g_01382	Syal.g_02464
OG0002328	Syaf.g_00920	Syal.g_00802
OG0002330	Syaf.g_01624	Syal.g_01805
OG0002331	Syaf.g_02003	Syal.g_01571
OG0002337	Syaf.g_00236	Syal.g_01256
OG0002350	Syaf.g_00031	Syal.g_00335
OG0002351	Syaf.g_00277	Syal.g_01302
OG0002352	Syaf.g_01300	Syal.g_01665
OG0002353	Syaf.g_02036	Syal.g_01877
OG0002354	Syaf.g_01862	Syal.g_01990
OG0002355	Syaf.g_01999	Syal.g_02539
OG0002356	Syaf.g_02529	Syal.g_02133, Syal.g_02134
OG0002358	Syaf.g_01211	Syal.g_00527
OG0002359	Syaf.g_02457	Syal.g_00415
OG0002400	Syaf.g_02231	Syal.g_02851
OG0002401	Syaf.g_01301	Syal.g_01666
OG0002403	Syaf.g_01579	Syal.g_01731
OG0002405	Syaf.g_01797	Syal.g_02035
OG0002406	Syaf.g_02236	Syal.g_02063
OG0002407	Syaf.g_01668	Syal.g_01680
OG0002408	Syaf.g_02261	Syal.g_02546
OG0002411	Syaf.g_01393	Syal.g_02452
OG0002438	Syaf.g_02013	Syal.g_01088
OG0002443	Syaf.g_00738	Syal.g_00970
OG0002446	Syaf.g_01825	Syal.g_00436
OG0002451	Syaf.g_02152	Syal.g_02161
OG0002451	Syaf.g_01674	Syal.g_00743
OG0002452	Syaf.g_00541	Syal.g_01164
OG0002461	Syaf.g_01701	Syal.g_00503
OG0002463	Syaf.g_01905	Syal.g_02435
OG0002464	Syaf.g_00948	Syal.g_00766
OG0002466	Syaf.g_01158	Syal.g_00658
OG0002467	Syaf.g_01489	Syal.g_00097
OG0002468	Syaf.g_01552	Syal.g_01757
OG0002470	Syaf.g_01628	Syal.g_02064
OG0002471	Syaf.g_01718	Syal.g_02519
OG0002472	Syaf.g_01649	Syal.g_01554
OG0002473	Syaf.g_00791	Syal.g_00930
OG0002474	Syaf.g_00148	Syal.g_00219
OG0002475	Syaf.g_02456	Syal.g_00414
OG0002476	Syaf.g_01670	Syal.g_01860
OG0002519	Syaf.g_00356	Syal.g_02139
OG0002520	Syaf.g_01020	Syal.g_00603
OG0002521	Syaf.g_01049	Syal.g_00574
OG0002523	Syaf.g_01486	Syal.g_02844
OG0002524	Syaf.g_01748	Syal.g_01546
OG0002529	Syaf.g_01719	Syal.g_02531
OG0002532	Syaf.g_02265	Syal.g_02557
OG0002533	Syaf.g_02629	Syal.g_02818
OG0002534	Syaf.g_00034	Syal.g_00332
OG0002535	Syaf.g_00037	Syal.g_00329
OG0002536	Syaf.g_00058	Syal.g_00313
OG0002537	Syaf.g_00774	Syal.g_00945
OG0002538	Syaf.g_00757	Syal.g_00961
OG0002541	Syaf.g_00065	Syal.g_00306
OG0002542	Syaf.g_01222	Syal.g_02450
OG0002543	Syaf.g_01518	Syal.g_01082
OG0002568	Syaf.g_00973	Syal.g_02756
OG0002589	Syaf.g_02154	Syal.g_02111
OG0002594	Syaf.g_01192	Syal.g_02055
OG0002595	Syaf.g_01488	Syal.g_02596
OG0002596	Syaf.g_01837, Syaf.g_01535	Syal.g_02853
OG0002597	Syaf.g_01753	Syal.g_00630
OG0002599	Syaf.g_01730	Syal.g_02253
OG0002603	Syaf.g_02255	Syal.g_02532
OG0002605	Syaf.g_00032	Syal.g_00334
OG0002608	Syaf.g_01456	Syal.g_01808
OG0002609	Syaf.g_01363	Syal.g_02483
OG0002611	Syaf.g_02171, Syaf.g_00354	Syal.g_02140
OG0002622	Syaf.g_02197, Syaf.g_02198	Syal.g_02076
OG0002639	Syaf.g_00783	Syal.g_01535
OG0002643	Syaf.g_01985	Syal.g_02377
OG0002648	Syaf.g_00657	Syal.g_01058
OG0002649	Syaf.g_00656	Syal.g_01059
OG0002650	Syaf.g_00655	Syal.g_01060
OG0002671	Syaf.g_01027	Syal.g_00593
OG0002672	Syaf.g_01629	Syal.g_01558
OG0002673	Syaf.g_01717, Syaf.g_01356	Syal.g_02848
OG0002674	Syaf.g_00076	Syal.g_00293
OG0002676	Syaf.g_00535	Syal.g_01112, Syal.g_01169
OG0002683	Syaf.g_02518	Syal.g_00483
OG0002685	Syaf.g_01699	Syal.g_02144
OG0002705	Syaf.g_00971	Syal.g_02503
OG0002738	Syaf.g_01608	Syal.g_01701
OG0002741	Syaf.g_02039	Syal.g_02603
OG0002746	Syaf.g_02286	Syal.g_00469
OG0002754	Syaf.g_02509	Syal.g_00475
OG0002758	Syaf.g_01716	Syal.g_02525
OG0002759	Syaf.g_01327	Syal.g_02594
OG0002805	Syaf.g_01601	Syal.g_00497
OG0002807	Syaf.g_01630	Syal.g_02065
OG0002848	Syaf.g_01523	Syal.g_02101
OG0002862	Syaf.g_00041	Syal.g_00325
OG0002863	Syaf.g_00051	Syal.g_03006
OG0002865	Syaf.g_02767	Syal.g_01561
OG0002868	Syaf.g_00610	Syal.g_00019, Syal.g_02205
OG0002869	Syaf.g_01365	Syal.g_02481
OG0002870	Syaf.g_00340	Syal.g_00772
OG0002879	Syaf.g_01673	Syal.g_02160
OG0002931	Syaf.g_02155	Syal.g_02110
OG0002941	Syaf.g_02156	Syal.g_01497, Syal.g_02156
OG0002959	Syaf.g_01742	Syal.g_02536
OG0002960	Syaf.g_00976	Syal.g_02860
OG0002965	Syaf.g_01655	Syal.g_00489
OG0002968	Syaf.g_02276	Syal.g_02487
OG0002975	Syaf.g_01193	Syal.g_00707, Syal.g_02279
OG0002976	Syaf.g_02229	Syal.g_00693
OG0002979	Syaf.g_02221	Syal.g_01486
OG0002983	Syaf.g_02725	Syal.g_01750
OG0002984	Syaf.g_02724	Syal.g_01751
OG0002986	Syaf.g_01736	Syal.g_02059
OG0002987	Syaf.g_01737	Syal.g_02060
OG0002988	Syaf.g_01738	Syal.g_02061
OG0002990	Syaf.g_00048	Syal.g_03004
OG0002995	Syaf.g_01657	Syal.g_02128
OG0003043	Syaf.g_01330	Syal.g_00047
OG0003110	Syaf.g_01672	Syal.g_02158
OG0003120	Syaf.g_02775	Syal.g_00710
OG0003127	Syaf.g_02199	Syal.g_02075
OG0003130	Syaf.g_01510	Syal.g_02563
OG0003132	Syaf.g_00049	Syal.g_03003
OG0003143	Syaf.g_01680	Syal.g_02109
OG0003148	Syaf.g_02493	Syal.g_01016, Syal.g_01018
OG0003214	Syaf.g_00696	Syal.g_00448
OG0003247	Syaf.g_02147	Syal.g_02117
OG0003251	Syaf.g_02146	Syal.g_02173
OG0003254	Syaf.g_02772	Syal.g_00697
OG0003272	Syaf.g_01652	Syal.g_02230
OG0003278	Syaf.g_02378	Syal.g_01560
OG0003279	Syaf.g_00042	Syal.g_00324
OG0003290	Syaf.g_02766	Syal.g_01551
OG0003292	Syaf.g_01690	Syal.g_00733
OG0003306	Syaf.g_02520	Syal.g_00484
OG0003499	Syaf.g_01328	Syal.g_00033
OG0003545	Syaf.g_02214	Syal.g_02138
OG0003552	Syaf.g_01329	Syal.g_00698
OG0003553	Syaf.g_02779	Syal.g_00675
OG0003865	Syaf.g_01539	Syal.g_00178
OG0003869	Syaf.g_00970	Syal.g_01572
OG0003878	Syaf.g_02208	Syal.g_02526
OG0003885	Syaf.g_01504	Syal.g_00700
OG0003930	Syaf.g_01499, Syaf.g_01501	Syal.g_01798, Syal.g_02861
OG0003931	Syaf.g_02181	Syal.g_02149
OG0004322	Syaf.g_02223	Syal.g_01485
OG0004345	Syaf.g_02209	Syal.g_02078
OG0004347	Syaf.g_01710	Syal.g_01099
OG0005012	Syaf.g_01729	Syal.g_02185
OG0005031	Syaf.g_01120	Syal.g_01623
OG0005112	Syaf.g_00156	Syal.g_00602
