Orthogroup	Syaf	Syaq
OG0001879	Syaf.g_01912	Syaq.g_02525
OG0001880	Syaf.g_01866	Syaq.g_02489
OG0001881	Syaf.g_01864	Syaq.g_02488
OG0001882	Syaf.g_01840	Syaq.g_02464
OG0001883	Syaf.g_01816	Syaq.g_02455
OG0001884	Syaf.g_01807	Syaq.g_01869
OG0001885	Syaf.g_01789	Syaq.g_02432
OG0001886	Syaf.g_01785	Syaq.g_02428
OG0001887	Syaf.g_02095	Syaq.g_02279
OG0001888	Syaf.g_02073	Syaq.g_02314
OG0001889	Syaf.g_02033	Syaq.g_02355
OG0001890	Syaf.g_01370	Syaq.g_02396
OG0001891	Syaf.g_01366	Syaq.g_02402
OG0001892	Syaf.g_01333	Syaq.g_02119
OG0001893	Syaf.g_02332	Syaq.g_02065
OG0001894	Syaf.g_02311	Syaq.g_02081
OG0001895	Syaf.g_02390	Syaq.g_00351
OG0001896	Syaf.g_01220	Syaq.g_00511
OG0001897	Syaf.g_00013	Syaq.g_00549
OG0001898	Syaf.g_00029	Syaq.g_00566
OG0001899	Syaf.g_00105	Syaq.g_00619
OG0001900	Syaf.g_00218	Syaq.g_00737
OG0001901	Syaf.g_00219	Syaq.g_00738
OG0001902	Syaf.g_00251	Syaq.g_00770
OG0001903	Syaf.g_00260	Syaq.g_00779
OG0001904	Syaf.g_00336	Syaq.g_00970
OG0001905	Syaf.g_00349	Syaq.g_00982
OG0001906	Syaf.g_00861	Syaq.g_01451
OG0001907	Syaf.g_00844	Syaq.g_01433
OG0001908	Syaf.g_00793	Syaq.g_01385
OG0001909	Syaf.g_00780	Syaq.g_01375
OG0001910	Syaf.g_00715	Syaq.g_01311
OG0001912	Syaf.g_00638	Syaq.g_01252
OG0001913	Syaf.g_00636	Syaq.g_01250
OG0001914	Syaf.g_01621	Syaq.g_02168
OG0001915	Syaf.g_00509	Syaq.g_01158
OG0001916	Syaf.g_02704	Syaq.g_01790
OG0001917	Syaf.g_01932	Syaq.g_00063
OG0001924	Syaf.g_02355	Syaq.g_02038
OG0001925	Syaf.g_02356	Syaq.g_02037
OG0001926	Syaf.g_02357	Syaq.g_02036
OG0001927	Syaf.g_02362	Syaq.g_02035
OG0001929	Syaf.g_00428	Syaq.g_01080
OG0001932	Syaf.g_00381	Syaq.g_01021
OG0001933	Syaf.g_00900	Syaq.g_01484
OG0001934	Syaf.g_00915	Syaq.g_01498
OG0001935	Syaf.g_00956	Syaq.g_01552
OG0001937	Syaf.g_01081	Syaq.g_01709
OG0001938	Syaf.g_02727	Syaq.g_01769
OG0001939	Syaf.g_01475	Syaq.g_02112
OG0001940	Syaf.g_02585	Syaq.g_01966
OG0001941	Syaf.g_01246	Syaq.g_00307
OG0001942	Syaf.g_01514, Syaf.g_01513	Syaq.g_01278
OG0001944	Syaf.g_01498	Syaq.g_02418
OG0001946	Syaf.g_01470	Syaq.g_02587
OG0001947	Syaf.g_01406	Syaq.g_02697
OG0001948	Syaf.g_01903	Syaq.g_02517
OG0001949	Syaf.g_01882	Syaq.g_02498
OG0001950	Syaf.g_01880	Syaq.g_02496
OG0001951	Syaf.g_01863	Syaq.g_02487
OG0001952	Syaf.g_01839	Syaq.g_02463
OG0001953	Syaf.g_01838	Syaq.g_02462
OG0001954	Syaf.g_01746	Syaq.g_02716
OG0001957	Syaf.g_02327	Syaq.g_02070
OG0001958	Syaf.g_02138	Syaq.g_02238
OG0001961	Syaf.g_02503	Syaq.g_00447
OG0001964	Syaf.g_00161	Syaq.g_00678
OG0001966	Syaf.g_00213	Syaq.g_00732
OG0001967	Syaf.g_00215	Syaq.g_00734
OG0001968	Syaf.g_00216	Syaq.g_00735
OG0001969	Syaf.g_00278	Syaq.g_00861
OG0001970	Syaf.g_00859	Syaq.g_01449
OG0001971	Syaf.g_00782	Syaq.g_01377
OG0001972	Syaf.g_00703	Syaq.g_01297
OG0001974	Syaf.g_00650	Syaq.g_01268
OG0001975	Syaf.g_01620	Syaq.g_02169
OG0001976	Syaf.g_01622	Syaq.g_02167
OG0001979	Syaf.g_01474	Syaq.g_02581
OG0001980	Syaf.g_00033	Syaq.g_00565
OG0001981	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227	Syaq.g_02143
OG0001990	Syaf.g_00536	Syaq.g_01187
OG0001991	Syaf.g_02163	Syaq.g_00123
OG0001993	Syaf.g_02353	Syaq.g_02040
OG0001994	Syaf.g_02354	Syaq.g_02039
OG0001996	Syaf.g_00464	Syaq.g_01116
OG0001997	Syaf.g_00925	Syaq.g_01509
OG0001999	Syaf.g_01184	Syaq.g_01624
OG0002000	Syaf.g_02677	Syaq.g_01818
OG0002002	Syaf.g_01567	Syaq.g_00161
OG0002004	Syaf.g_02764	Syaq.g_01894
OG0002006	Syaf.g_01405	Syaq.g_02698
OG0002007	Syaf.g_01404	Syaq.g_02699
OG0002008	Syaf.g_01916	Syaq.g_02530
OG0002009	Syaf.g_02084	Syaq.g_02303
OG0002010	Syaf.g_02454	Syaq.g_00404
OG0002011	Syaf.g_02799	Syaq.g_00521
OG0002012	Syaf.g_01756	Syaq.g_01913
OG0002013	Syaf.g_00341	Syaq.g_01537
OG0002014	Syaf.g_00328	Syaq.g_00947, Syaq.g_00958
OG0002015	Syaf.g_00327	Syaq.g_00961
OG0002016	Syaf.g_00722	Syaq.g_01317
OG0002018	Syaf.g_00538	Syaq.g_01189
OG0002029	Syaf.g_01511	Syaq.g_02609, Syaq.g_02652
OG0002038	Syaf.g_01299	Syaq.g_00237
OG0002039	Syaf.g_01312	Syaq.g_00223
OG0002040	Syaf.g_01313	Syaq.g_00222
OG0002041	Syaf.g_01898	Syaq.g_02513
OG0002042	Syaf.g_01869	Syaq.g_02492
OG0002043	Syaf.g_01800	Syaq.g_02440
OG0002044	Syaf.g_01390	Syaq.g_02378
OG0002045	Syaf.g_02506	Syaq.g_00449
OG0002046	Syaf.g_02510	Syaq.g_00452
OG0002047	Syaf.g_02809	Syaq.g_00532
OG0002048	Syaf.g_00072	Syaq.g_00583
OG0002049	Syaf.g_00153	Syaq.g_00668
OG0002050	Syaf.g_00224	Syaq.g_00743
OG0002051	Syaf.g_00796	Syaq.g_01388
OG0002053	Syaf.g_02170, Syaf.g_00616	Syaq.g_02548
OG0002056	Syaf.g_00261	Syaq.g_00780
OG0002113	Syaf.g_00459	Syaq.g_01112
OG0002115	Syaf.g_01045	Syaq.g_01680
OG0002116	Syaf.g_01076	Syaq.g_01704
OG0002118	Syaf.g_01577	Syaq.g_00170
OG0002119	Syaf.g_00727	Syaq.g_01329
OG0002120	Syaf.g_01744	Syaq.g_02714
OG0002121	Syaf.g_02230	Syaq.g_01890
OG0002123	Syaf.g_01978	Syaq.g_00028
OG0002124	Syaf.g_01342	Syaq.g_02406
OG0002126	Syaf.g_00323	Syaq.g_00960
OG0002128	Syaf.g_01619	Syaq.g_02211
OG0002129	Syaf.g_02430	Syaq.g_00388
OG0002130	Syaf.g_01256	Syaq.g_00295
OG0002134	Syaf.g_00371	Syaq.g_01011
OG0002135	Syaf.g_01003	Syaq.g_01645
OG0002136	Syaf.g_01004	Syaq.g_01646
OG0002138	Syaf.g_01476	Syaq.g_02128
OG0002139	Syaf.g_01550	Syaq.g_00145
OG0002142	Syaf.g_02395	Syaq.g_00357
OG0002143	Syaf.g_02802	Syaq.g_00524
OG0002144	Syaf.g_00147	Syaq.g_00661
OG0002159	Syaf.g_00943, Syaf.g_00400	Syaq.g_01041
OG0002160	Syaf.g_01485	Syaq.g_02573
OG0002162	Syaf.g_02592	Syaq.g_01959
OG0002163	Syaf.g_00623	Syaq.g_01238
OG0002167	Syaf.g_02647	Syaq.g_01536
OG0002168	Syaf.g_01407	Syaq.g_02696
OG0002169	Syaf.g_02810	Syaq.g_00533
OG0002171	Syaf.g_00320	Syaq.g_00956
OG0002174	Syaf.g_00598	Syaq.g_01219
OG0002179	Syaf.g_00352	Syaq.g_00985
OG0002180	Syaf.g_00252	Syaq.g_00771
OG0002181	Syaf.g_00221	Syaq.g_00740
OG0002182	Syaf.g_00203	Syaq.g_00722
OG0002183	Syaf.g_00934	Syaq.g_01527
OG0002184	Syaf.g_00937	Syaq.g_01531
OG0002185	Syaf.g_00946	Syaq.g_01541
OG0002186	Syaf.g_01005	Syaq.g_01647
OG0002187	Syaf.g_01006	Syaq.g_01648
OG0002188	Syaf.g_01042	Syaq.g_01677
OG0002189	Syaf.g_01043	Syaq.g_01678
OG0002190	Syaf.g_01090	Syaq.g_01718
OG0002191	Syaf.g_01212	Syaq.g_00507
OG0002192	Syaf.g_01315	Syaq.g_00221
OG0002193	Syaf.g_01491, Syaf.g_01824	Syaq.g_02571
OG0002194	Syaf.g_01554	Syaq.g_00149
OG0002195	Syaf.g_02098	Syaq.g_02274
OG0002196	Syaf.g_02062	Syaq.g_02326
OG0002197	Syaf.g_01906	Syaq.g_02519
OG0002198	Syaf.g_02290	Syaq.g_02106
OG0002199	Syaf.g_02295	Syaq.g_02101
OG0002200	Syaf.g_02416	Syaq.g_00373
OG0002201	Syaf.g_02551	Syaq.g_02002
OG0002202	Syaf.g_02552	Syaq.g_02001
OG0002203	Syaf.g_02553	Syaq.g_02000
OG0002204	Syaf.g_02570	Syaq.g_01982
OG0002205	Syaf.g_02587	Syaq.g_01964
OG0002206	Syaf.g_02603	Syaq.g_01952
OG0002207	Syaf.g_02613	Syaq.g_01942
OG0002208	Syaf.g_02730	Syaq.g_01766
OG0002209	Syaf.g_00015	Syaq.g_00551
OG0002210	Syaf.g_00064	Syaq.g_00574
OG0002211	Syaf.g_00101	Syaq.g_00615
OG0002212	Syaf.g_00663	Syaq.g_01276
OG0002213	Syaf.g_00658	Syaq.g_01272
OG0002214	Syaf.g_00522	Syaq.g_01173
OG0002231	Syaf.g_01265	Syaq.g_00286
OG0002233	Syaf.g_02002	Syaq.g_02109
OG0002236	Syaf.g_01641	Syaq.g_02225
OG0002237	Syaf.g_02317	Syaq.g_02075
OG0002241	Syaf.g_02512	Syaq.g_00453
OG0002242	Syaf.g_00321	Syaq.g_00957
OG0002243	Syaf.g_00667	Syaq.g_01280
OG0002245	Syaf.g_02800	Syaq.g_00522
OG0002247	Syaf.g_02594	Syaq.g_01957
OG0002248	Syaf.g_01466	Syaq.g_02591
OG0002250	Syaf.g_00933	Syaq.g_01526
OG0002251	Syaf.g_01094	Syaq.g_01721
OG0002252	Syaf.g_01189, Syaf.g_01190	Syaq.g_01629
OG0002253	Syaf.g_01266	Syaq.g_00285
OG0002254	Syaf.g_01949	Syaq.g_00050
OG0002255	Syaf.g_01890	Syaq.g_02505
OG0002257	Syaf.g_02266	Syaq.g_02136
OG0002258	Syaf.g_02571	Syaq.g_01981
OG0002259	Syaf.g_02650	Syaq.g_01842
OG0002260	Syaf.g_01549	Syaq.g_00144
OG0002279	Syaf.g_00901	Syaq.g_01485
OG0002281	Syaf.g_02586	Syaq.g_01965
OG0002287	Syaf.g_00326	Syaq.g_00963
OG0002289	Syaf.g_02514	Syaq.g_00455
OG0002296	Syaf.g_02449	Syaq.g_00399
OG0002297	Syaf.g_01493	Syaq.g_01854
OG0002298	Syaf.g_01886	Syaq.g_02501
OG0002299	Syaf.g_01841	Syaq.g_02465
OG0002300	Syaf.g_01749	Syaq.g_01864
OG0002301	Syaf.g_02326	Syaq.g_01888
OG0002302	Syaf.g_02745	Syaq.g_01751
OG0002303	Syaf.g_02801	Syaq.g_00523
OG0002305	Syaf.g_00898	Syaq.g_01482
OG0002306	Syaf.g_00551	Syaq.g_01210
OG0002309	Syaf.g_01382	Syaq.g_02384
OG0002328	Syaf.g_00920	Syaq.g_01504
OG0002330	Syaf.g_01624	Syaq.g_02597
OG0002331	Syaf.g_02003	Syaq.g_00339
OG0002337	Syaf.g_00236	Syaq.g_00755
OG0002338	Syaf.g_00329	Syaq.g_00964
OG0002339	Syaf.g_00342	Syaq.g_00973
OG0002343	Syaf.g_00189	Syaq.g_00713
OG0002351	Syaf.g_00277	Syaq.g_00860
OG0002352	Syaf.g_01300	Syaq.g_00235
OG0002353	Syaf.g_02036	Syaq.g_02352
OG0002354	Syaf.g_01862	Syaq.g_02486
OG0002356	Syaf.g_02529	Syaq.g_00467, Syaq.g_02630
OG0002357	Syaf.g_00595	Syaq.g_02133
OG0002358	Syaf.g_01211	Syaq.g_00503
OG0002359	Syaf.g_02457	Syaq.g_00407
OG0002360	Syaf.g_02206, Syaf.g_02205	Syaq.g_02684
OG0002388	Syaf.g_02525	Syaq.g_00461
OG0002396	Syaf.g_00128	Syaq.g_00642
OG0002401	Syaf.g_01301	Syaq.g_00234
OG0002403	Syaf.g_01579	Syaq.g_00172
OG0002405	Syaf.g_01797	Syaq.g_02435
OG0002406	Syaf.g_02236	Syaq.g_01886
OG0002407	Syaf.g_01668	Syaq.g_02139
OG0002408	Syaf.g_02261	Syaq.g_01876
OG0002409	Syaf.g_00602	Syaq.g_01223
OG0002410	Syaf.g_02248	Syaq.g_01180
OG0002411	Syaf.g_01393	Syaq.g_02375
OG0002446	Syaf.g_01825	Syaq.g_02537
OG0002449	Syaf.g_00539	Syaq.g_01190
OG0002458	Syaf.g_00564	Syaq.g_02157
OG0002459	Syaf.g_00566	Syaq.g_02159
OG0002460	Syaf.g_00567	Syaq.g_02160
OG0002464	Syaf.g_00948	Syaq.g_01544
OG0002466	Syaf.g_01158	Syaq.g_01599
OG0002468	Syaf.g_01552	Syaq.g_00147
OG0002469	Syaf.g_01575	Syaq.g_00168
OG0002471	Syaf.g_01718	Syaq.g_02137
OG0002474	Syaf.g_00148	Syaq.g_00663
OG0002475	Syaf.g_02456	Syaq.g_00406
OG0002476	Syaf.g_01670	Syaq.g_00025
OG0002498	Syaf.g_00395	Syaq.g_00510
OG0002519	Syaf.g_00356	Syaq.g_00989
OG0002521	Syaf.g_01049	Syaq.g_01684
OG0002526	Syaf.g_01728	Syaq.g_02140
OG0002529	Syaf.g_01719	Syaq.g_01905
OG0002533	Syaf.g_02629	Syaq.g_01926
OG0002537	Syaf.g_00774	Syaq.g_02102
OG0002538	Syaf.g_00757	Syaq.g_01353
OG0002540	Syaf.g_00563	Syaq.g_02156
OG0002541	Syaf.g_00065	Syaq.g_00575
OG0002542	Syaf.g_01222	Syaq.g_02374
OG0002543	Syaf.g_01518	Syaq.g_01249
OG0002568	Syaf.g_00973	Syaq.g_01988
OG0002574	Syaf.g_02524	Syaq.g_00460
OG0002575	Syaf.g_02526	Syaq.g_00462
OG0002576	Syaf.g_02527	Syaq.g_00463
OG0002589	Syaf.g_02154	Syaq.g_00104, Syaq.g_02717
OG0002595	Syaf.g_01488	Syaq.g_01921
OG0002597	Syaf.g_01753	Syaq.g_01632
OG0002606	Syaf.g_00562	Syaq.g_02155
OG0002608	Syaf.g_01456	Syaq.g_02600
OG0002609	Syaf.g_01363	Syaq.g_02405
OG0002611	Syaf.g_02171, Syaf.g_00354	Syaq.g_00987
OG0002639	Syaf.g_00783	Syaq.g_01600
OG0002643	Syaf.g_01985	Syaq.g_00106
OG0002667	Syaf.g_02254	Syaq.g_00086
OG0002671	Syaf.g_01027	Syaq.g_01666
OG0002674	Syaf.g_00076	Syaq.g_00589
OG0002675	Syaf.g_00149	Syaq.g_00664
OG0002676	Syaf.g_00535	Syaq.g_01186
OG0002684	Syaf.g_00618	Syaq.g_01340
OG0002685	Syaf.g_01699	Syaq.g_00078
OG0002737	Syaf.g_01183	Syaq.g_01623
OG0002747	Syaf.g_02335	Syaq.g_02062
OG0002748	Syaf.g_02548	Syaq.g_00330
OG0002799	Syaf.g_01347	Syaq.g_01924
OG0002868	Syaf.g_00610	Syaq.g_01346
OG0002869	Syaf.g_01365	Syaq.g_02403
OG0002870	Syaf.g_00340	Syaq.g_01538
OG0002874	Syaf.g_02435	Syaq.g_02176
OG0002875	Syaf.g_02436	Syaq.g_02175
OG0002876	Syaf.g_02438	Syaq.g_02173
OG0002877	Syaf.g_02440	Syaq.g_02171
OG0002878	Syaf.g_02441	Syaq.g_02170
OG0002879	Syaf.g_01673	Syaq.g_02291
OG0002910	Syaf.g_01871	Syaq.g_00505
OG0002931	Syaf.g_02155	Syaq.g_02718
OG0002953	Syaf.g_01064	Syaq.g_01859
OG0002961	Syaf.g_01614	Syaq.g_01902
OG0002991	Syaf.g_02437	Syaq.g_02174
OG0002992	Syaf.g_02439	Syaq.g_02172
OG0002994	Syaf.g_01349	Syaq.g_01882
OG0003119	Syaf.g_02364	Syaq.g_02024
OG0003127	Syaf.g_02199	Syaq.g_00081
OG0003131	Syaf.g_02342	Syaq.g_02053
OG0003144	Syaf.g_00928	Syaq.g_01511
OG0003147	Syaf.g_01831	Syaq.g_02208
OG0003545	Syaf.g_02214	Syaq.g_01035
OG0003831	Syaf.g_02491	Syaq.g_02737
OG0003878	Syaf.g_02208	Syaq.g_00084
OG0003880	Syaf.g_02343	Syaq.g_02052
OG0003881	Syaf.g_02345	Syaq.g_02050
OG0003882	Syaf.g_02346	Syaq.g_02049
OG0003924	Syaf.g_00152	Syaq.g_00667
OG0004390	Syaf.g_01389	Syaq.g_00244
