Orthogroup	Praj	Prbb
OG0001688	Praj.g_01394	Prbb.g_01448
OG0001689	Praj.g_02023	Prbb.g_02072
OG0001691	Praj.g_01010	Prbb.g_01056
OG0001692	Praj.g_01627	Prbb.g_01682
OG0001694	Praj.g_00317	Prbb.g_00333
OG0001695	Praj.g_02118	Prbb.g_02158
OG0001696	Praj.g_00837	Prbb.g_00849
OG0001697	Praj.g_00911	Prbb.g_00956
OG0001698	Praj.g_01600	Prbb.g_01660
OG0001699	Praj.g_00453	Prbb.g_00464
OG0001700	Praj.g_01116	Prbb.g_01161
OG0001703	Praj.g_00470	Prbb.g_00481
OG0001706	Praj.g_01238	Prbb.g_01281
OG0001708	Praj.g_01479	Prbb.g_01536
OG0001711	Praj.g_01372	Prbb.g_01416
OG0001711	Praj.g_01287	Prbb.g_01333
OG0001711	Praj.g_01374	Prbb.g_01418
OG0001713	Praj.g_01088	Prbb.g_01131
OG0001715	Praj.g_01177	Prbb.g_01219
OG0001718	Praj.g_01095	Prbb.g_01140
OG0001719	Praj.g_01225	Prbb.g_01267
OG0001721	Praj.g_01733	Prbb.g_01788
OG0001722	Praj.g_00871	Prbb.g_00916
OG0001723	Praj.g_01738	Prbb.g_01793
OG0001724	Praj.g_01252	Prbb.g_01297
OG0001724	Praj.g_01256	Prbb.g_01301
OG0001724	Praj.g_01258	Prbb.g_01303
OG0001727	Praj.g_01293	Prbb.g_01338
OG0001733	Praj.g_01107	Prbb.g_01152
OG0001738	Praj.g_00355	Prbb.g_00371
OG0001739	Praj.g_02117	Prbb.g_02157
OG0001740	Praj.g_02121	Prbb.g_02161
OG0001742	Praj.g_01207	Prbb.g_01249
OG0001743	Praj.g_01270	Prbb.g_01317
OG0001744	Praj.g_01219	Prbb.g_01261
OG0001746	Praj.g_01168	Prbb.g_01210
OG0001757	Praj.g_01135	Prbb.g_01176
OG0001769	Praj.g_01387	Prbb.g_01441
OG0001772	Praj.g_01208	Prbb.g_01250
OG0001774	Praj.g_00668	Prbb.g_00682
OG0001775	Praj.g_00092	Prbb.g_00109
OG0001776	Praj.g_01052	Prbb.g_01097
OG0001778	Praj.g_01544	Prbb.g_01602
OG0001779	Praj.g_01186	Prbb.g_01228
OG0001781	Praj.g_01215	Prbb.g_01257
OG0001793	Praj.g_01250	Prbb.g_01295
OG0001802	Praj.g_01972	Prbb.g_02021
OG0001810	Praj.g_00694	Prbb.g_00709
OG0001816	Praj.g_00875	Prbb.g_00920
OG0001819	Praj.g_01034	Prbb.g_01080
OG0001820	Praj.g_01178	Prbb.g_01220
OG0001821	Praj.g_01150	Prbb.g_01191
OG0001822	Praj.g_00983	Prbb.g_01028
OG0001823	Praj.g_01299	Prbb.g_01343
OG0001824	Praj.g_00729	Prbb.g_00744
OG0001825	Praj.g_01028	Prbb.g_01074
OG0001826	Praj.g_00737	Prbb.g_00751
OG0001827	Praj.g_01043	Prbb.g_01088
OG0001828	Praj.g_00081	Prbb.g_00096
OG0001829	Praj.g_01137	Prbb.g_01178
OG0001830	Praj.g_01172	Prbb.g_01214
OG0001831	Praj.g_01058	Prbb.g_01102
OG0001832	Praj.g_01296	Prbb.g_01340
OG0001833	Praj.g_01574	Prbb.g_01638
OG0001835	Praj.g_01373	Prbb.g_01417
OG0001907	Praj.g_00181	Prbb.g_00198
OG0001915	Praj.g_02140	Prbb.g_02179
OG0001916	Praj.g_00488	Prbb.g_00500
OG0001920	Praj.g_01241	Prbb.g_01285
OG0001921	Praj.g_01350	Prbb.g_01394
OG0001923	Praj.g_00097	Prbb.g_00114
OG0001954	Praj.g_01167	Prbb.g_01209
OG0001955	Praj.g_00077	Prbb.g_00092
OG0001956	Praj.g_00830	Prbb.g_00842
OG0001959	Praj.g_01607, Praj.g_02047, Praj.g_02048	Prbb.g_00077
OG0001963	Praj.g_01895	Prbb.g_01949
OG0001977	Praj.g_02108	Prbb.g_02148
OG0001978	Praj.g_00039, Praj.g_01754, Praj.g_01901, Praj.g_00421	Prbb.g_01808
OG0001982	Praj.g_01740	Prbb.g_01795
OG0001987	Praj.g_01330	Prbb.g_01374
OG0001988	Praj.g_01169	Prbb.g_01211
OG0001990	Praj.g_00066	Prbb.g_00074
OG0001991	Praj.g_01120	Prbb.g_01165
OG0002018	Praj.g_02120	Prbb.g_02160
OG0002036	Praj.g_01211	Prbb.g_01253
OG0002052	Praj.g_00848	Prbb.g_00894
OG0002062	Praj.g_01125	Prbb.g_01167
OG0002062	Praj.g_01233	Prbb.g_01275
OG0002147	Praj.g_01251	Prbb.g_01296
OG0002164	Praj.g_01039	Prbb.g_01084
OG0002165	Praj.g_00096	Prbb.g_00113
OG0002176	Praj.g_01161	Prbb.g_01202
OG0002177	Praj.g_01400	Prbb.g_01454
OG0002227	Praj.g_01111	Prbb.g_01156
OG0002229	Praj.g_02033	Prbb.g_02081
OG0002232	Praj.g_00675	Prbb.g_00688
OG0002240	Praj.g_00161	Prbb.g_00178
OG0002271	Praj.g_01353	Prbb.g_01397
OG0002273	Praj.g_01179	Prbb.g_01221
OG0002282	Praj.g_00860	Prbb.g_00905
OG0002283	Praj.g_01342	Prbb.g_01386
OG0002284	Praj.g_01513	Prbb.g_01565
OG0002293	Praj.g_01033	Prbb.g_01079
OG0002294	Praj.g_00088	Prbb.g_00104
OG0002294	Praj.g_01029	Prbb.g_01075
OG0002319	Praj.g_01567	Prbb.g_01631
OG0002325	Praj.g_01210	Prbb.g_01252
OG0002327	Praj.g_01292	Prbb.g_01337
OG0002345	Praj.g_01254	Prbb.g_01299
OG0002345	Praj.g_01364	Prbb.g_01410
OG0002346	Praj.g_01569	Prbb.g_01633
OG0002347	Praj.g_01795	Prbb.g_01850
OG0002372	Praj.g_01839	Prbb.g_01894
OG0002374	Praj.g_01114	Prbb.g_01159
OG0002380	Praj.g_01376	Prbb.g_01431
OG0002381	Praj.g_01551	Prbb.g_01616
OG0002383	Praj.g_01338	Prbb.g_01382
OG0002384	Praj.g_01262	Prbb.g_01308
OG0002392	Praj.g_01093	Prbb.g_01136
OG0002392	Praj.g_00078	Prbb.g_00093
OG0002392	Praj.g_01221	Prbb.g_01263
OG0002423	Praj.g_01268	Prbb.g_01315
OG0002427	Praj.g_01074	Prbb.g_01117
OG0002428	Praj.g_01385	Prbb.g_01440
OG0002434	Praj.g_00550	Prbb.g_00563
OG0002449	Praj.g_02119	Prbb.g_02159
OG0002453	Praj.g_01209	Prbb.g_01251
OG0002454	Praj.g_01294	Prbb.g_01339
OG0002454	Praj.g_01324, Praj.g_01325	Prbb.g_01369
OG0002454	Praj.g_01289	Prbb.g_01335
OG0002455	Praj.g_01743	Prbb.g_01798
OG0002456	Praj.g_01984	Prbb.g_02033
OG0002493	Praj.g_01198	Prbb.g_01240
OG0002493	Praj.g_01191	Prbb.g_01233
OG0002497	Praj.g_01143	Prbb.g_01184
OG0002501	Praj.g_00083	Prbb.g_00098
OG0002502	Praj.g_00090	Prbb.g_00106
OG0002503	Praj.g_00460	Prbb.g_00471
OG0002504	Praj.g_00697	Prbb.g_00712
OG0002505	Praj.g_00838	Prbb.g_00850
OG0002506	Praj.g_00861	Prbb.g_00906
OG0002507	Praj.g_01343	Prbb.g_01387
OG0002507	Praj.g_00980	Prbb.g_01024
OG0002508	Praj.g_01098	Prbb.g_01143
OG0002509	Praj.g_01234	Prbb.g_01276
OG0002510	Praj.g_01240	Prbb.g_01283
OG0002511	Praj.g_01261	Prbb.g_01307
OG0002512	Praj.g_01399	Prbb.g_01453
OG0002513	Praj.g_01491	Prbb.g_01548
OG0002514	Praj.g_01710	Prbb.g_01764
OG0002515	Praj.g_01836	Prbb.g_01891
OG0002516	Praj.g_01864	Prbb.g_01918
OG0002517	Praj.g_01896	Prbb.g_01950
OG0002584	Praj.g_00089	Prbb.g_00105
OG0002586	Praj.g_01566	Prbb.g_01630
OG0002587	Praj.g_01862	Prbb.g_01916
OG0002619	Praj.g_01130	Prbb.g_01171
OG0002654	Praj.g_01046	Prbb.g_01091
OG0002655	Praj.g_01050	Prbb.g_01095
OG0002656	Praj.g_01097	Prbb.g_01142
OG0002657	Praj.g_01232	Prbb.g_01274
OG0002658	Praj.g_01483	Prbb.g_01540
OG0002659	Praj.g_01742	Prbb.g_01797
OG0002660	Praj.g_01750	Prbb.g_01805
OG0002698	Praj.g_01729	Prbb.g_01784
OG0002701	Praj.g_01127	Prbb.g_01168
OG0002701	Praj.g_01245	Prbb.g_01290
OG0002704	Praj.g_02032	Prbb.g_02080
OG0002719	Praj.g_01085	Prbb.g_01128
OG0002725	Praj.g_00070	Prbb.g_00087
OG0002726	Praj.g_01340, Praj.g_01291	Prbb.g_01384
OG0002726	Praj.g_01275, Praj.g_01312	Prbb.g_01322, Prbb.g_01357
OG0002727	Praj.g_01315	Prbb.g_01361
OG0002779	Praj.g_01190	Prbb.g_01232
OG0002808	Praj.g_00033	Prbb.g_00034
OG0002809	Praj.g_00971	Prbb.g_01015
OG0002810	Praj.g_01087	Prbb.g_01130
OG0002811	Praj.g_01153	Prbb.g_01194
OG0002812	Praj.g_01224	Prbb.g_01266
OG0002813	Praj.g_01226	Prbb.g_01268
OG0002813	Praj.g_01375	Prbb.g_01430
OG0002814	Praj.g_01297	Prbb.g_01341
OG0002815	Praj.g_01317	Prbb.g_01363
OG0002816	Praj.g_01354	Prbb.g_01398
OG0002817	Praj.g_01481	Prbb.g_01538
OG0002818	Praj.g_01486	Prbb.g_01543
OG0002819	Praj.g_01512	Prbb.g_00884
OG0002820	Praj.g_01863	Prbb.g_01917
OG0002902	Praj.g_00409	Prbb.g_00422
OG0002917	Praj.g_01200	Prbb.g_01242
OG0002917	Praj.g_01131	Prbb.g_01172
OG0002917	Praj.g_00073	Prbb.g_00089
OG0002918	Praj.g_01194	Prbb.g_01236
OG0003017	Praj.g_01110	Prbb.g_01155
OG0003021	Praj.g_01285	Prbb.g_01332
OG0003047	Praj.g_00062	Prbb.g_00071
OG0003068	Praj.g_01752, Praj.g_00422	Prbb.g_01809
OG0003069	Praj.g_01235	Prbb.g_01278
OG0003170	Praj.g_01361	Prbb.g_01406
OG0003215	Praj.g_01147	Prbb.g_01188
OG0003226	Praj.g_00726	Prbb.g_00741
OG0003227	Praj.g_00728	Prbb.g_00743
OG0003228	Praj.g_00783	Prbb.g_00797
OG0003229	Praj.g_01163	Prbb.g_01205
OG0003230	Praj.g_01182	Prbb.g_01224
OG0003231	Praj.g_01305	Prbb.g_01350
OG0003231	Praj.g_01305	Prbb.g_01377
OG0003232	Praj.g_01336	Prbb.g_01380
OG0003411	Praj.g_00735	Prbb.g_00749
OG0003412	Praj.g_00859	Prbb.g_00904
OG0003413	Praj.g_01047	Prbb.g_01092
OG0003414	Praj.g_01053	Prbb.g_01098
OG0003415	Praj.g_01269	Prbb.g_01316
OG0003416	Praj.g_01300	Prbb.g_01419, Prbb.g_01344
OG0003417	Praj.g_01301	Prbb.g_01420, Prbb.g_01345
OG0003418	Praj.g_02045	Prbb.g_02095
OG0003794	Praj.g_00414	Prbb.g_00428
OG0003795	Praj.g_00739	Prbb.g_00753
OG0003796	Praj.g_01042	Prbb.g_01087
OG0003797	Praj.g_01162	Prbb.g_01204
OG0003798	Praj.g_01174	Prbb.g_01216
OG0003799	Praj.g_01247	Prbb.g_01292, Prbb.g_00082
OG0003800	Praj.g_01306, Praj.g_01334	Prbb.g_01378, Prbb.g_01351
OG0003801	Praj.g_01345	Prbb.g_01389
OG0003802	Praj.g_01379	Prbb.g_01434
OG0003803	Praj.g_01897	Prbb.g_01951
OG0003804	Praj.g_02037	Prbb.g_02085
OG0004142	Praj.g_00040	Prbb.g_00049
OG0004143	Praj.g_00061	Prbb.g_00080
OG0004144	Praj.g_00063	Prbb.g_00070
OG0004145	Praj.g_00065	Prbb.g_00075
OG0004146	Praj.g_00074	Prbb.g_00090
OG0004147	Praj.g_00076	Prbb.g_00091
OG0004148	Praj.g_00079	Prbb.g_00094
OG0004149	Praj.g_00100	Prbb.g_00117
OG0004150	Praj.g_00155	Prbb.g_00172
OG0004151	Praj.g_00407	Prbb.g_00420
OG0004152	Praj.g_00410	Prbb.g_00424
OG0004153	Praj.g_00452	Prbb.g_00463
OG0004154	Praj.g_00455	Prbb.g_00466
OG0004155	Praj.g_00695	Prbb.g_00710
OG0004156	Praj.g_00727	Prbb.g_00742
OG0004157	Praj.g_00731	Prbb.g_00745
OG0004158	Praj.g_00734	Prbb.g_00748
OG0004159	Praj.g_00738	Prbb.g_00752
OG0004160	Praj.g_00742	Prbb.g_00756
OG0004161	Praj.g_00743	Prbb.g_00757
OG0004162	Praj.g_00746	Prbb.g_00760
OG0004163	Praj.g_00812	Prbb.g_00825
OG0004164	Praj.g_00849	Prbb.g_00895
OG0004165	Praj.g_00862	Prbb.g_00907
OG0004166	Praj.g_00914	Prbb.g_00959
OG0004167	Praj.g_00978	Prbb.g_01022
OG0004168	Praj.g_00979	Prbb.g_01023
OG0004169	Praj.g_00981	Prbb.g_01025
OG0004170	Praj.g_00986	Prbb.g_01031
OG0004171	Praj.g_00987	Prbb.g_01032
OG0004172	Praj.g_01030	Prbb.g_01076
OG0004173	Praj.g_01032	Prbb.g_01078
OG0004174	Praj.g_01035	Prbb.g_01081
OG0004175	Praj.g_01037	Prbb.g_01082
OG0004176	Praj.g_01038	Prbb.g_01083
OG0004177	Praj.g_01048	Prbb.g_01093
OG0004178	Praj.g_01055	Prbb.g_01100
OG0004179	Praj.g_01062	Prbb.g_01107
OG0004180	Praj.g_01065	Prbb.g_01110
OG0004181	Praj.g_01072	Prbb.g_01115
OG0004182	Praj.g_01075	Prbb.g_01118
OG0004183	Praj.g_01086	Prbb.g_01129
OG0004184	Praj.g_01089	Prbb.g_01132
OG0004185	Praj.g_01090	Prbb.g_01133
OG0004186	Praj.g_01091	Prbb.g_01134
OG0004187	Praj.g_01092	Prbb.g_01135
OG0004188	Praj.g_01101	Prbb.g_01146
OG0004189	Praj.g_01102	Prbb.g_01147
OG0004190	Praj.g_01104	Prbb.g_01149
OG0004191	Praj.g_01136	Prbb.g_01177
OG0004192	Praj.g_01141	Prbb.g_01182
OG0004193	Praj.g_01144	Prbb.g_01185
OG0004194	Praj.g_01145	Prbb.g_01186
OG0004195	Praj.g_01149	Prbb.g_01190
OG0004196	Praj.g_01151	Prbb.g_01192
OG0004197	Praj.g_01159	Prbb.g_01200
OG0004198	Praj.g_01180	Prbb.g_01222
OG0004199	Praj.g_01183	Prbb.g_01225
OG0004200	Praj.g_01184	Prbb.g_01226
OG0004201	Praj.g_01185	Prbb.g_01227
OG0004202	Praj.g_01188	Prbb.g_01230
OG0004203	Praj.g_01192	Prbb.g_01234
OG0004204	Praj.g_01195	Prbb.g_01237
OG0004205	Praj.g_01213	Prbb.g_01255
OG0004206	Praj.g_01214	Prbb.g_01256
OG0004207	Praj.g_01217	Prbb.g_01259
OG0004208	Praj.g_01220	Prbb.g_01262
OG0004209	Praj.g_01227	Prbb.g_01269
OG0004210	Praj.g_01229	Prbb.g_01271
OG0004211	Praj.g_01231	Prbb.g_01273
OG0004212	Praj.g_01239	Prbb.g_01282
OG0004213	Praj.g_01248	Prbb.g_01293
OG0004214	Praj.g_01253	Prbb.g_01298
OG0004215	Praj.g_01255	Prbb.g_01300
OG0004216	Praj.g_01257	Prbb.g_01302
OG0004217	Praj.g_01259	Prbb.g_01304
OG0004218	Praj.g_01264	Prbb.g_01310
OG0004219	Praj.g_01265	Prbb.g_01311
OG0004220	Praj.g_01266	Prbb.g_01312
OG0004221	Praj.g_01280	Prbb.g_01327
OG0004222	Praj.g_01283	Prbb.g_01330
OG0004223	Praj.g_01286, Praj.g_01328	Prbb.g_01372
OG0004224	Praj.g_01288	Prbb.g_01334
OG0004225	Praj.g_01290	Prbb.g_01336
OG0004226	Praj.g_01298	Prbb.g_01342
OG0004228	Praj.g_01318	Prbb.g_01364
OG0004229	Praj.g_01337	Prbb.g_01381
OG0004230	Praj.g_01346	Prbb.g_01390
OG0004231	Praj.g_01352	Prbb.g_01396
OG0004232	Praj.g_01360	Prbb.g_01405
OG0004233	Praj.g_01363	Prbb.g_01409
OG0004234	Praj.g_01388	Prbb.g_01442
OG0004235	Praj.g_01389	Prbb.g_01443
OG0004236	Praj.g_01390	Prbb.g_01444
OG0004237	Praj.g_01391	Prbb.g_01445
OG0004238	Praj.g_01393	Prbb.g_01447
OG0004239	Praj.g_01397	Prbb.g_01451
OG0004240	Praj.g_01480	Prbb.g_01537
OG0004241	Praj.g_01490	Prbb.g_01547
OG0004242	Praj.g_01554	Prbb.g_01617
OG0004243	Praj.g_01555	Prbb.g_01618
OG0004244	Praj.g_01556	Prbb.g_01619
OG0004245	Praj.g_01557	Prbb.g_01620
OG0004246	Praj.g_01561	Prbb.g_01624
OG0004247	Praj.g_01562	Prbb.g_01625
OG0004249	Praj.g_01718	Prbb.g_01772
OG0004250	Praj.g_01721	Prbb.g_01776
OG0004251	Praj.g_01722	Prbb.g_01777
OG0004252	Praj.g_01744	Prbb.g_01799
OG0004253	Praj.g_01747	Prbb.g_01802
OG0004254	Praj.g_01757	Prbb.g_01426
OG0004255	Praj.g_01845	Prbb.g_01900
OG0004256	Praj.g_02044	Prbb.g_02094
OG0004608	Praj.g_00072	Prbb.g_00088
OG0004610	Praj.g_00413	Prbb.g_00427
OG0004611	Praj.g_00813	Prbb.g_00826
OG0004612	Praj.g_00984	Prbb.g_01029
OG0004613	Praj.g_01064	Prbb.g_01109
OG0004614	Praj.g_01105	Prbb.g_01150
OG0004615	Praj.g_01115	Prbb.g_01160
OG0004616	Praj.g_01128	Prbb.g_01169
OG0004617	Praj.g_01133	Prbb.g_01174
OG0004618	Praj.g_01197	Prbb.g_01239
OG0004619	Praj.g_01212	Prbb.g_01254
OG0004620	Praj.g_01223	Prbb.g_01265
OG0004621	Praj.g_01263	Prbb.g_01309
OG0004622	Praj.g_01314	Prbb.g_01360
OG0004623	Praj.g_01320	Prbb.g_01366
OG0004624	Praj.g_01321	Prbb.g_01367
OG0004625	Praj.g_01348	Prbb.g_01392
OG0004626	Praj.g_01351	Prbb.g_01395
OG0004627	Praj.g_01380	Prbb.g_01436
OG0004628	Praj.g_01384	Prbb.g_01439
OG0004631	Praj.g_01559	Prbb.g_01622
OG0004633	Praj.g_01611	Prbb.g_01666
OG0004634	Praj.g_01689	Prbb.g_01743
OG0004635	Praj.g_01749	Prbb.g_01804
OG0004637	Praj.g_01755	Prbb.g_01423
OG0004638	Praj.g_01756	Prbb.g_01424
OG0004639	Praj.g_01758	Prbb.g_01428
OG0004640	Praj.g_01759	Prbb.g_01429
OG0004641	Praj.g_01900	Prbb.g_01953
OG0005510	Praj.g_00094	Prbb.g_00111
OG0005514	Praj.g_00985	Prbb.g_01030
OG0005516	Praj.g_01106	Prbb.g_01151
OG0005518	Praj.g_01129	Prbb.g_01170
OG0005519	Praj.g_01132	Prbb.g_01173
OG0005520	Praj.g_01175	Prbb.g_01217
OG0005523	Praj.g_01412	Prbb.g_01466
