Orthogroup	Praj	Prbm
OG0001697	Praj.g_00911	Prbm.g_00953
OG0001698	Praj.g_01600	Prbm.g_01686
OG0001699	Praj.g_00453	Prbm.g_00486
OG0001700	Praj.g_01116	Prbm.g_01430
OG0001703	Praj.g_00470	Prbm.g_00503
OG0001706	Praj.g_01238	Prbm.g_01347
OG0001708	Praj.g_01479	Prbm.g_01568
OG0001711	Praj.g_01372	Prbm.g_01244
OG0001711	Praj.g_01374	Prbm.g_01307
OG0001713	Praj.g_01088	Prbm.g_01128
OG0001715	Praj.g_01177	Prbm.g_01192
OG0001718	Praj.g_01095	Prbm.g_01136
OG0001719	Praj.g_01225	Prbm.g_01332
OG0001721	Praj.g_01733	Prbm.g_01811
OG0001722	Praj.g_00871	Prbm.g_00913
OG0001723	Praj.g_01738	Prbm.g_01815
OG0001724	Praj.g_01252	Prbm.g_01362
OG0001724	Praj.g_01258	Prbm.g_01367
OG0001727	Praj.g_01293	Prbm.g_01250
OG0001733	Praj.g_01107	Prbm.g_01421
OG0001739	Praj.g_02117	Prbm.g_02202
OG0001740	Praj.g_02121	Prbm.g_02205
OG0001742	Praj.g_01207	Prbm.g_01316
OG0001743	Praj.g_01270	Prbm.g_01380
OG0001744	Praj.g_01219	Prbm.g_01327
OG0001746	Praj.g_01168	Prbm.g_01184
OG0001757	Praj.g_01135	Prbm.g_01152
OG0001769	Praj.g_01387	Prbm.g_01474
OG0001772	Praj.g_01208	Prbm.g_01317
OG0001774	Praj.g_00668	Prbm.g_00711
OG0001775	Praj.g_00092	Prbm.g_00112
OG0001776	Praj.g_01052	Prbm.g_01092
OG0001778	Praj.g_01544	Prbm.g_01628
OG0001779	Praj.g_01186	Prbm.g_01201
OG0001781	Praj.g_01215	Prbm.g_01028, Prbm.g_01323
OG0001793	Praj.g_01250	Prbm.g_01360
OG0001802	Praj.g_01972	Prbm.g_02054
OG0001810	Praj.g_00694	Prbm.g_00738
OG0001816	Praj.g_00875	Prbm.g_00917
OG0001819	Praj.g_01034	Prbm.g_01074
OG0001820	Praj.g_01178	Prbm.g_01193
OG0001821	Praj.g_01150	Prbm.g_01166
OG0001822	Praj.g_00983	Prbm.g_01024
OG0001823	Praj.g_01299	Prbm.g_01255
OG0001824	Praj.g_00729	Prbm.g_00775
OG0001825	Praj.g_01028	Prbm.g_01068
OG0001826	Praj.g_00737	Prbm.g_00782
OG0001827	Praj.g_01043	Prbm.g_01082
OG0001828	Praj.g_00081	Prbm.g_00105
OG0001829	Praj.g_01137	Prbm.g_01154
OG0001830	Praj.g_01172	Prbm.g_01188
OG0001831	Praj.g_01058	Prbm.g_01097
OG0001832	Praj.g_01296	Prbm.g_01252
OG0001833	Praj.g_01574	Prbm.g_01659
OG0001835	Praj.g_01373	Prbm.g_01306
OG0001907	Praj.g_00181	Prbm.g_00200
OG0001915	Praj.g_02140	Prbm.g_02223
OG0001916	Praj.g_00488	Prbm.g_00521
OG0001920	Praj.g_01241	Prbm.g_01350
OG0001923	Praj.g_00097	Prbm.g_00116
OG0001954	Praj.g_01167	Prbm.g_01183
OG0001955	Praj.g_00077	Prbm.g_00098
OG0001956	Praj.g_00830	Prbm.g_00872
OG0001959	Praj.g_01607, Praj.g_02047, Praj.g_02048	Prbm.g_01626, Prbm.g_01984
OG0001963	Praj.g_01895	Prbm.g_01976
OG0001977	Praj.g_02108	Prbm.g_02193
OG0001978	Praj.g_00039, Praj.g_01754, Praj.g_01901, Praj.g_00421	Prbm.g_01337, Prbm.g_01979
OG0001982	Praj.g_01740	Prbm.g_01818
OG0001988	Praj.g_01169	Prbm.g_01185
OG0001990	Praj.g_00066	Prbm.g_00069
OG0001991	Praj.g_01120	Prbm.g_01434
OG0002018	Praj.g_02120	Prbm.g_02204
OG0002036	Praj.g_01211	Prbm.g_01320
OG0002052	Praj.g_00848	Prbm.g_00890
OG0002062	Praj.g_01125	Prbm.g_01440
OG0002062	Praj.g_01233	Prbm.g_01342
OG0002147	Praj.g_01251	Prbm.g_01361
OG0002164	Praj.g_01039	Prbm.g_01078
OG0002165	Praj.g_00096	Prbm.g_00115
OG0002176	Praj.g_01161	Prbm.g_01177
OG0002177	Praj.g_01400	Prbm.g_01487
OG0002227	Praj.g_01111	Prbm.g_01425
OG0002229	Praj.g_02033	Prbm.g_02113
OG0002232	Praj.g_00675	Prbm.g_00718
OG0002240	Praj.g_00161	Prbm.g_00180
OG0002273	Praj.g_01179	Prbm.g_01194
OG0002282	Praj.g_00860	Prbm.g_00902
OG0002283	Praj.g_01342	Prbm.g_01269
OG0002284	Praj.g_01513	Prbm.g_01589
OG0002293	Praj.g_01033	Prbm.g_01073
OG0002294	Praj.g_00088	Prbm.g_00107
OG0002294	Praj.g_01029	Prbm.g_01069
OG0002319	Praj.g_01567	Prbm.g_01652
OG0002325	Praj.g_01210	Prbm.g_01319
OG0002327	Praj.g_01292	Prbm.g_01249
OG0002344	Praj.g_00398	Prbm.g_00418
OG0002345	Praj.g_01254	Prbm.g_01364
OG0002346	Praj.g_01569	Prbm.g_01654
OG0002347	Praj.g_01795	Prbm.g_01868
OG0002372	Praj.g_01839	Prbm.g_01917
OG0002374	Praj.g_01114	Prbm.g_01428, Prbm.g_01148
OG0002380	Praj.g_01376	Prbm.g_01309
OG0002381	Praj.g_01551	Prbm.g_01636
OG0002383	Praj.g_01338	Prbm.g_01266
OG0002384	Praj.g_01262	Prbm.g_01372
OG0002392	Praj.g_01093	Prbm.g_01133
OG0002392	Praj.g_00078	Prbm.g_00100
OG0002392	Praj.g_01221	Prbm.g_01329
OG0002423	Praj.g_01268	Prbm.g_01378
OG0002427	Praj.g_01074	Prbm.g_01113
OG0002428	Praj.g_01385	Prbm.g_01472
OG0002434	Praj.g_00550	Prbm.g_00592
OG0002453	Praj.g_01209	Prbm.g_01318
OG0002454	Praj.g_01294	Prbm.g_01251
OG0002454	Praj.g_01324, Praj.g_01325	Prbm.g_01396, Prbm.g_01298
OG0002454	Praj.g_01289	Prbm.g_01247
OG0002455	Praj.g_01743	Prbm.g_01821
OG0002456	Praj.g_01984	Prbm.g_02066
OG0002493	Praj.g_01198	Prbm.g_01211
OG0002493	Praj.g_01191	Prbm.g_01206
OG0002501	Praj.g_00083	Prbm.g_00103
OG0002502	Praj.g_00090	Prbm.g_00110
OG0002503	Praj.g_00460	Prbm.g_00493
OG0002504	Praj.g_00697	Prbm.g_00741
OG0002505	Praj.g_00838	Prbm.g_00880
OG0002506	Praj.g_00861	Prbm.g_00903
OG0002507	Praj.g_01343	Prbm.g_01270
OG0002507	Praj.g_00980	Prbm.g_01021
OG0002508	Praj.g_01098	Prbm.g_01139
OG0002509	Praj.g_01234	Prbm.g_01343
OG0002510	Praj.g_01240	Prbm.g_01349
OG0002511	Praj.g_01261	Prbm.g_01371
OG0002512	Praj.g_01399	Prbm.g_01486
OG0002513	Praj.g_01491	Prbm.g_01580
OG0002514	Praj.g_01710	Prbm.g_01788
OG0002515	Praj.g_01836	Prbm.g_01914
OG0002516	Praj.g_01864	Prbm.g_01943
OG0002517	Praj.g_01896	Prbm.g_01977
OG0002584	Praj.g_00089	Prbm.g_00109
OG0002585	Praj.g_00401	Prbm.g_00421
OG0002586	Praj.g_01566	Prbm.g_01651
OG0002587	Praj.g_01862	Prbm.g_01941
OG0002654	Praj.g_01046	Prbm.g_01086
OG0002655	Praj.g_01050	Prbm.g_01090
OG0002656	Praj.g_01097	Prbm.g_01138
OG0002657	Praj.g_01232	Prbm.g_01341
OG0002658	Praj.g_01483	Prbm.g_01572
OG0002659	Praj.g_01742	Prbm.g_01820
OG0002660	Praj.g_01750	Prbm.g_01827
OG0002698	Praj.g_01729	Prbm.g_01807
OG0002701	Praj.g_01127	Prbm.g_01442
OG0002701	Praj.g_01245	Prbm.g_01355
OG0002704	Praj.g_02032	Prbm.g_02112
OG0002719	Praj.g_01085	Prbm.g_01125
OG0002725	Praj.g_00070	Prbm.g_00092
OG0002726	Praj.g_01340, Praj.g_01291	Prbm.g_01403
OG0002726	Praj.g_01275, Praj.g_01312	Prbm.g_01232, Prbm.g_01385
OG0002779	Praj.g_01190	Prbm.g_01205
OG0002809	Praj.g_00971	Prbm.g_01012
OG0002810	Praj.g_01087	Prbm.g_01127
OG0002812	Praj.g_01224	Prbm.g_01330
OG0002813	Praj.g_01226	Prbm.g_01333
OG0002813	Praj.g_01375	Prbm.g_01308
OG0002814	Praj.g_01297	Prbm.g_01253
OG0002816	Praj.g_01354	Prbm.g_01394, Prbm.g_01455, Prbm.g_01418
OG0002817	Praj.g_01481	Prbm.g_01570
OG0002818	Praj.g_01486	Prbm.g_01575
OG0002820	Praj.g_01863	Prbm.g_01942
OG0002902	Praj.g_00409	Prbm.g_00038
OG0002917	Praj.g_01200	Prbm.g_01227
OG0002917	Praj.g_00073	Prbm.g_00093
OG0003017	Praj.g_01110	Prbm.g_01424
OG0003021	Praj.g_01285	Prbm.g_01243
OG0003035	Praj.g_01739	Prbm.g_01817
OG0003047	Praj.g_00062	Prbm.g_00065, Prbm.g_00076
OG0003068	Praj.g_01752, Praj.g_00422	Prbm.g_01336
OG0003069	Praj.g_01235	Prbm.g_01344
OG0003170	Praj.g_01361	Prbm.g_01302
OG0003215	Praj.g_01147	Prbm.g_01163
OG0003226	Praj.g_00726	Prbm.g_00771
OG0003227	Praj.g_00728	Prbm.g_01457, Prbm.g_00774
OG0003228	Praj.g_00783	Prbm.g_00828
OG0003229	Praj.g_01163	Prbm.g_01179
OG0003230	Praj.g_01182	Prbm.g_01197
OG0003231	Praj.g_01305	Prbm.g_01411
OG0003232	Praj.g_01336	Prbm.g_01263
OG0003232	Praj.g_01366	Prbm.g_01301, Prbm.g_01410
OG0003411	Praj.g_00735	Prbm.g_00780
OG0003412	Praj.g_00859	Prbm.g_00901
OG0003413	Praj.g_01047	Prbm.g_01087
OG0003414	Praj.g_01053	Prbm.g_01093
OG0003415	Praj.g_01269	Prbm.g_01379, Prbm.g_00469, Prbm.g_00479
OG0003416	Praj.g_01300	Prbm.g_01256
OG0003417	Praj.g_01301	Prbm.g_01257
OG0003418	Praj.g_02045	Prbm.g_02135
OG0003794	Praj.g_00414	Prbm.g_00432
OG0003795	Praj.g_00739	Prbm.g_00784
OG0003796	Praj.g_01042	Prbm.g_01081
OG0003797	Praj.g_01162	Prbm.g_01178
OG0003798	Praj.g_01174	Prbm.g_01190
OG0003799	Praj.g_01247	Prbm.g_01357
OG0003800	Praj.g_01306, Praj.g_01334	Prbm.g_01395
OG0003801	Praj.g_01345	Prbm.g_01274
OG0003802	Praj.g_01379	Prbm.g_01399
OG0003803	Praj.g_01897	Prbm.g_01978
OG0003804	Praj.g_02037	Prbm.g_02116
OG0004142	Praj.g_00040	Prbm.g_00045
OG0004143	Praj.g_00061	Prbm.g_00087
OG0004144	Praj.g_00063	Prbm.g_00075
OG0004145	Praj.g_00065	Prbm.g_00070
OG0004146	Praj.g_00074	Prbm.g_00094
OG0004147	Praj.g_00076	Prbm.g_00096
OG0004148	Praj.g_00079	Prbm.g_00101
OG0004149	Praj.g_00100	Prbm.g_00119
OG0004150	Praj.g_00155	Prbm.g_00174
OG0004151	Praj.g_00407	Prbm.g_00427
OG0004152	Praj.g_00410	Prbm.g_00041
OG0004153	Praj.g_00452	Prbm.g_00485
OG0004154	Praj.g_00455	Prbm.g_00488
OG0004155	Praj.g_00695	Prbm.g_00739
OG0004156	Praj.g_00727	Prbm.g_00773
OG0004157	Praj.g_00731	Prbm.g_00776
OG0004158	Praj.g_00734	Prbm.g_00779
OG0004159	Praj.g_00738	Prbm.g_00783
OG0004160	Praj.g_00742	Prbm.g_00787
OG0004161	Praj.g_00743	Prbm.g_00788
OG0004162	Praj.g_00746	Prbm.g_00791
OG0004163	Praj.g_00812	Prbm.g_00856
OG0004164	Praj.g_00849	Prbm.g_00891
OG0004165	Praj.g_00862	Prbm.g_00904
OG0004166	Praj.g_00914	Prbm.g_00956
OG0004167	Praj.g_00978	Prbm.g_01019
OG0004168	Praj.g_00979	Prbm.g_01020
OG0004169	Praj.g_00981	Prbm.g_01022
OG0004170	Praj.g_00986	Prbm.g_01025
OG0004171	Praj.g_00987	Prbm.g_01026
OG0004172	Praj.g_01030	Prbm.g_01070
OG0004173	Praj.g_01032	Prbm.g_01072
OG0004174	Praj.g_01035	Prbm.g_01075
OG0004175	Praj.g_01037	Prbm.g_01076
OG0004176	Praj.g_01038	Prbm.g_01077
OG0004178	Praj.g_01055	Prbm.g_01095
OG0004179	Praj.g_01062	Prbm.g_01102
OG0004180	Praj.g_01065	Prbm.g_01105
OG0004181	Praj.g_01072	Prbm.g_01111
OG0004182	Praj.g_01075	Prbm.g_01114
OG0004183	Praj.g_01086	Prbm.g_01126
OG0004184	Praj.g_01089	Prbm.g_01129
OG0004185	Praj.g_01090	Prbm.g_01130
OG0004186	Praj.g_01091	Prbm.g_01131
OG0004187	Praj.g_01092	Prbm.g_01132
OG0004188	Praj.g_01101	Prbm.g_01142
OG0004189	Praj.g_01102	Prbm.g_01143
OG0004190	Praj.g_01104	Prbm.g_01144
OG0004192	Praj.g_01141	Prbm.g_01158
OG0004193	Praj.g_01144	Prbm.g_01160
OG0004194	Praj.g_01145	Prbm.g_01161
OG0004195	Praj.g_01149	Prbm.g_01165
OG0004196	Praj.g_01151	Prbm.g_01167
OG0004197	Praj.g_01159	Prbm.g_01175
OG0004198	Praj.g_01180	Prbm.g_01195
OG0004199	Praj.g_01183	Prbm.g_01198
OG0004200	Praj.g_01184	Prbm.g_01199
OG0004201	Praj.g_01185	Prbm.g_01200
OG0004202	Praj.g_01188	Prbm.g_01203
OG0004203	Praj.g_01192	Prbm.g_01207
OG0004204	Praj.g_01195	Prbm.g_01209
OG0004205	Praj.g_01213	Prbm.g_01321
OG0004206	Praj.g_01214	Prbm.g_01322
OG0004207	Praj.g_01217	Prbm.g_01325
OG0004208	Praj.g_01220	Prbm.g_01328
OG0004209	Praj.g_01227	Prbm.g_01334
OG0004210	Praj.g_01229	Prbm.g_01338
OG0004211	Praj.g_01231	Prbm.g_01340
OG0004212	Praj.g_01239	Prbm.g_01348
OG0004213	Praj.g_01248	Prbm.g_01358
OG0004214	Praj.g_01253	Prbm.g_01363
OG0004215	Praj.g_01255	Prbm.g_01365
OG0004216	Praj.g_01257	Prbm.g_01366
OG0004217	Praj.g_01259	Prbm.g_01368
OG0004218	Praj.g_01264	Prbm.g_01374
OG0004219	Praj.g_01265	Prbm.g_01376
OG0004220	Praj.g_01266	Prbm.g_01377
OG0004221	Praj.g_01280	Prbm.g_01390
OG0004222	Praj.g_01283	Prbm.g_01239
OG0004224	Praj.g_01288	Prbm.g_01245
OG0004225	Praj.g_01290	Prbm.g_01248
OG0004226	Praj.g_01298	Prbm.g_01254
OG0004227	Praj.g_01304, Praj.g_01333	Prbm.g_01259
OG0004228	Praj.g_01318	Prbm.g_01392
OG0004229	Praj.g_01337	Prbm.g_01265
OG0004230	Praj.g_01346	Prbm.g_01275
OG0004232	Praj.g_01360	Prbm.g_01303
OG0004233	Praj.g_01363	Prbm.g_01397
OG0004234	Praj.g_01388	Prbm.g_01475
OG0004235	Praj.g_01389	Prbm.g_01476
OG0004236	Praj.g_01390	Prbm.g_01477
OG0004237	Praj.g_01391	Prbm.g_01478
OG0004238	Praj.g_01393	Prbm.g_01480
OG0004239	Praj.g_01397	Prbm.g_01484
OG0004240	Praj.g_01480	Prbm.g_01569
OG0004241	Praj.g_01490	Prbm.g_01579
OG0004242	Praj.g_01554	Prbm.g_01639
OG0004243	Praj.g_01555	Prbm.g_01640
OG0004244	Praj.g_01556	Prbm.g_01641
OG0004245	Praj.g_01557	Prbm.g_01642
OG0004246	Praj.g_01561	Prbm.g_01646
OG0004247	Praj.g_01562	Prbm.g_01647
OG0004249	Praj.g_01718	Prbm.g_01796
OG0004250	Praj.g_01721	Prbm.g_01799
OG0004251	Praj.g_01722	Prbm.g_01800
OG0004252	Praj.g_01744	Prbm.g_01822
OG0004253	Praj.g_01747	Prbm.g_01825
OG0004254	Praj.g_01757	Prbm.g_01331
OG0004255	Praj.g_01845	Prbm.g_01924
OG0004256	Praj.g_02044	Prbm.g_02134
OG0004609	Praj.g_00075	Prbm.g_00095
OG0004614	Praj.g_01105	Prbm.g_01419
OG0004615	Praj.g_01115	Prbm.g_01429
OG0004616	Praj.g_01128	Prbm.g_01443
OG0004617	Praj.g_01133	Prbm.g_01150
OG0004621	Praj.g_01263	Prbm.g_01373
OG0004629	Praj.g_01552	Prbm.g_01637
OG0004630	Praj.g_01553	Prbm.g_01638
OG0004631	Praj.g_01559	Prbm.g_01644
OG0004632	Praj.g_01596	Prbm.g_01983
OG0004633	Praj.g_01611	Prbm.g_01689
OG0004634	Praj.g_01689	Prbm.g_01767
OG0004636	Praj.g_01753	Prbm.g_01980
OG0004641	Praj.g_01900	Prbm.g_01987
OG0005517	Praj.g_01126	Prbm.g_01441
OG0005521	Praj.g_01302	Prbm.g_01258
OG0005522	Praj.g_01386	Prbm.g_01473
