Orthogroup	Syao	Syaq
OG0002016	Syao.g_02386	Syaq.g_01317
OG0002018	Syao.g_02309	Syaq.g_01189
OG0002019	Syao.g_02146	Syaq.g_00994
OG0002038	Syao.g_00204	Syaq.g_00237
OG0002039	Syao.g_00189	Syaq.g_00223
OG0002040	Syao.g_00187	Syaq.g_00222
OG0002042	Syao.g_00668	Syaq.g_02492
OG0002043	Syao.g_00645	Syaq.g_02440
OG0002044	Syao.g_00793	Syaq.g_02378
OG0002046	Syao.g_02693	Syaq.g_00452
OG0002047	Syao.g_01714	Syaq.g_00532
OG0002048	Syao.g_01855	Syaq.g_00583
OG0002049	Syao.g_01932	Syaq.g_00668
OG0002050	Syao.g_02083	Syaq.g_00743
OG0002051	Syao.g_02517	Syaq.g_01388
OG0002056	Syao.g_02046	Syaq.g_00780
OG0002113	Syao.g_02232	Syaq.g_01112
OG0002115	Syao.g_01565	Syaq.g_01680
OG0002116	Syao.g_01590	Syaq.g_01704
OG0002118	Syao.g_00230	Syaq.g_00170
OG0002120	Syao.g_00601	Syaq.g_02714
OG0002122	Syao.g_01336	Syaq.g_02583
OG0002123	Syao.g_00490	Syaq.g_00028
OG0002124	Syao.g_00527	Syaq.g_02406
OG0002128	Syao.g_01425	Syaq.g_02211
OG0002129	Syao.g_01516	Syaq.g_00388
OG0002130	Syao.g_01435	Syaq.g_00295
OG0002134	Syao.g_02134	Syaq.g_01011
OG0002135	Syao.g_01666	Syaq.g_01645
OG0002136	Syao.g_01667	Syaq.g_01646
OG0002138	Syao.g_00195	Syaq.g_02128
OG0002139	Syao.g_00289	Syaq.g_00145
OG0002142	Syao.g_01536	Syaq.g_00357
OG0002143	Syao.g_00701	Syaq.g_00524
OG0002144	Syao.g_01325	Syaq.g_00661
OG0002159	Syao.g_02665	Syaq.g_01041
OG0002160	Syao.g_01628	Syaq.g_02573
OG0002168	Syao.g_02381	Syaq.g_02696
OG0002169	Syao.g_01713	Syaq.g_00533
OG0002173	Syao.g_02475	Syaq.g_01331
OG0002174	Syao.g_02282	Syaq.g_01219
OG0002175	Syao.g_00238	Syaq.g_00179
OG0002179	Syao.g_01956	Syaq.g_00985
OG0002180	Syao.g_02056	Syaq.g_00771
OG0002181	Syao.g_02086	Syaq.g_00740
OG0002182	Syao.g_01586	Syaq.g_00722
OG0002183	Syao.g_02651	Syaq.g_01527
OG0002184	Syao.g_02647	Syaq.g_01531
OG0002185	Syao.g_02635	Syaq.g_01541
OG0002186	Syao.g_01668	Syaq.g_01647
OG0002187	Syao.g_01669	Syaq.g_01648
OG0002188	Syao.g_01562	Syaq.g_01677
OG0002189	Syao.g_01563	Syaq.g_01678
OG0002190	Syao.g_01604	Syaq.g_01718
OG0002192	Syao.g_00188	Syaq.g_00221
OG0002193	Syao.g_01161, Syao.g_00499	Syaq.g_02571
OG0002194	Syao.g_00259	Syaq.g_00149
OG0002195	Syao.g_00970	Syaq.g_02274
OG0002196	Syao.g_00742	Syaq.g_02326
OG0002197	Syao.g_00817	Syaq.g_02519
OG0002198	Syao.g_00917	Syaq.g_02106
OG0002199	Syao.g_00912	Syaq.g_02101
OG0002200	Syao.g_01487	Syaq.g_00373
OG0002201	Syao.g_01060	Syaq.g_02002
OG0002202	Syao.g_01061	Syaq.g_02001
OG0002203	Syao.g_01062	Syaq.g_02000
OG0002204	Syao.g_01028	Syaq.g_01982
OG0002205	Syao.g_01049	Syaq.g_01964
OG0002206	Syao.g_00840	Syaq.g_01952
OG0002207	Syao.g_00850	Syaq.g_01942
OG0002208	Syao.g_00033	Syaq.g_01766
OG0002209	Syao.g_01869	Syaq.g_00551
OG0002210	Syao.g_01846	Syaq.g_00574
OG0002211	Syao.g_01812	Syaq.g_00615
OG0002212	Syao.g_02424	Syaq.g_01276
OG0002213	Syao.g_02428	Syaq.g_01272
OG0002214	Syao.g_02337	Syaq.g_01173
OG0002231	Syao.g_00877	Syaq.g_00286
OG0002235	Syao.g_00737	Syaq.g_02321
OG0002241	Syao.g_02694	Syaq.g_00453
OG0002243	Syao.g_02421	Syaq.g_01280
OG0002245	Syao.g_00703	Syaq.g_00522
OG0002246	Syao.g_00422	Syaq.g_00271
OG0002246	Syao.g_01724	Syaq.g_00518
OG0002247	Syao.g_00836	Syaq.g_01957
OG0002248	Syao.g_00979	Syaq.g_02591
OG0002250	Syao.g_02652	Syaq.g_01526
OG0002251	Syao.g_01607	Syaq.g_01721
OG0002253	Syao.g_01445	Syaq.g_00285
OG0002254	Syao.g_00465	Syaq.g_00050
OG0002255	Syao.g_00831	Syaq.g_02505
OG0002257	Syao.g_01262	Syaq.g_02136
OG0002258	Syao.g_01029	Syaq.g_01981
OG0002259	Syao.g_01416	Syaq.g_01842
OG0002260	Syao.g_00288	Syaq.g_00144
OG0002280	Syao.g_01400	Syaq.g_01828
OG0002288	Syao.g_00404	Syaq.g_00376, Syaq.g_01835
OG0002289	Syao.g_02696	Syaq.g_00455
OG0002292	Syao.g_02539	Syaq.g_01366
OG0002296	Syao.g_00069	Syaq.g_00399
OG0002297	Syao.g_01496	Syaq.g_01854
OG0002298	Syao.g_00658	Syaq.g_02501
OG0002299	Syao.g_00694	Syaq.g_02465
OG0002300	Syao.g_01256	Syaq.g_01864
OG0002301	Syao.g_00358	Syaq.g_01888
OG0002302	Syao.g_00048	Syaq.g_01751
OG0002303	Syao.g_00702	Syaq.g_00523
OG0002305	Syao.g_02589	Syaq.g_01482
OG0002308	Syao.g_01549	Syaq.g_02331
OG0002309	Syao.g_00562	Syaq.g_02384
OG0002330	Syao.g_00329	Syaq.g_02597
OG0002343	Syao.g_02113	Syaq.g_00713
OG0002349	Syao.g_01641	Syaq.g_01615
OG0002351	Syao.g_02030	Syaq.g_00860
OG0002353	Syao.g_00769	Syaq.g_02352
OG0002357	Syao.g_01568	Syaq.g_02133
OG0002358	Syao.g_01734	Syaq.g_00503
OG0002359	Syao.g_00077	Syaq.g_00407
OG0002360	Syao.g_00430	Syaq.g_02684
OG0002364	Syao.g_00647	Syaq.g_02439
OG0002375	Syao.g_01082	Syaq.g_00479
OG0002382	Syao.g_00117	Syaq.g_01781
OG0002389	Syao.g_01819	Syaq.g_00586
OG0002391	Syao.g_02580	Syaq.g_01461
OG0002396	Syao.g_01785	Syaq.g_00642
OG0002402	Syao.g_00503	Syaq.g_02694
OG0002405	Syao.g_00650	Syaq.g_02435
OG0002406	Syao.g_00462	Syaq.g_01886
OG0002407	Syao.g_01461	Syaq.g_02139
OG0002409	Syao.g_02278	Syaq.g_01223
OG0002410	Syao.g_02330	Syaq.g_01180
OG0002411	Syao.g_00790	Syaq.g_02375
OG0002416	Syao.g_00367	Syaq.g_01565
OG0002430	Syao.g_01485	Syaq.g_01832
OG0002431	Syao.g_01484	Syaq.g_01831
OG0002440	Syao.g_01351	Syaq.g_00064
OG0002447	Syao.g_02695	Syaq.g_00454
OG0002458	Syao.g_01230	Syaq.g_02157
OG0002459	Syao.g_01232	Syaq.g_02159
OG0002460	Syao.g_01233	Syaq.g_02160
OG0002464	Syao.g_02632	Syaq.g_01544
OG0002466	Syao.g_01627	Syaq.g_01599
OG0002469	Syao.g_00277	Syaq.g_00168
OG0002474	Syao.g_00443	Syaq.g_00663
OG0002475	Syao.g_00076	Syaq.g_00406
OG0002476	Syao.g_00493	Syaq.g_00025
OG0002494	Syao.g_01034	Syaq.g_01976
OG0002506	Syao.g_00332	Syaq.g_00278
OG0002519	Syao.g_02260	Syaq.g_00989
OG0002527	Syao.g_01306	Syaq.g_00133
OG0002528	Syao.g_01304	Syaq.g_00131
OG0002529	Syao.g_01259	Syaq.g_01905
OG0002537	Syao.g_02536	Syaq.g_02102
OG0002539	Syao.g_02450	Syaq.g_01247
OG0002540	Syao.g_01228	Syaq.g_02156
OG0002541	Syao.g_01847	Syaq.g_00575
OG0002542	Syao.g_01238	Syaq.g_02374
OG0002548	Syao.g_00326	Syaq.g_00093, Syaq.g_00758
OG0002566	Syao.g_01011	Syaq.g_01640
OG0002572	Syao.g_01458, Syao.g_00394	Syaq.g_02022
OG0002577	Syao.g_01005	Syaq.g_00486
OG0002592	Syao.g_02412	Syaq.g_01279
OG0002593	Syao.g_01699	Syaq.g_01732
OG0002597	Syao.g_01656	Syaq.g_01632
OG0002604	Syao.g_01273	Syaq.g_01914
OG0002606	Syao.g_01227	Syaq.g_02155
OG0002607	Syao.g_02681	Syaq.g_00441
OG0002611	Syao.g_02258	Syaq.g_00987
OG0002634	Syao.g_01706	Syaq.g_01582
OG0002644	Syao.g_00903	Syaq.g_02091
OG0002645	Syao.g_00904	Syaq.g_02092
OG0002667	Syao.g_00144	Syaq.g_00086
OG0002670	Syao.g_01942	Syaq.g_00141, Syaq.g_02620
OG0002671	Syao.g_00372	Syaq.g_01666
OG0002675	Syao.g_00692	Syaq.g_00664
OG0002679	Syao.g_00012	Syaq.g_02153
OG0002679	Syao.g_00325	Syaq.g_02702
OG0002680	Syao.g_00463	Syaq.g_00052
OG0002682	Syao.g_02658, Syao.g_02659	Syaq.g_00517, Syaq.g_00435
OG0002684	Syao.g_02372	Syaq.g_01340
OG0002685	Syao.g_00013	Syaq.g_00078
OG0002687	Syao.g_01104	Syaq.g_01240
OG0002712	Syao.g_00905	Syaq.g_02093
OG0002713	Syao.g_00906	Syaq.g_02094
OG0002723	Syao.g_01078	Syaq.g_00480
OG0002757	Syao.g_00235	Syaq.g_02399
OG0002760	Syao.g_01207	Syaq.g_02015
OG0002763	Syao.g_01421	Syaq.g_02164
OG0002764	Syao.g_00613	Syaq.g_02607
OG0002764	Syao.g_01168	Syaq.g_00094
OG0002766	Syao.g_01096, Syao.g_01095	Syaq.g_00921
OG0002855	Syao.g_00306	Syaq.g_02443
OG0002857	Syao.g_00106	Syaq.g_01792
OG0002859	Syao.g_00545	Syaq.g_02629
OG0002866	Syao.g_00236	Syaq.g_02398, Syaq.g_00176
OG0002870	Syao.g_02639	Syaq.g_01538
OG0002881	Syao.g_01094	Syaq.g_00924
OG0002882	Syao.g_01167, Syao.g_01071	Syaq.g_00798, Syaq.g_02663, Syaq.g_00091, Syaq.g_02636
OG0002907	Syao.g_02302	Syaq.g_01211
OG0002953	Syao.g_01245	Syaq.g_01859
OG0002989	Syao.g_01263	Syaq.g_02127
OG0002996	Syao.g_02470	Syaq.g_01912
OG0002999	Syao.g_00172	Syaq.g_00206
OG0003000	Syao.g_01514	Syaq.g_00390
OG0003003	Syao.g_01380	Syaq.g_02027
OG0003007	Syao.g_00321	Syaq.g_02568
OG0003008	Syao.g_00366, Syao.g_01195	Syaq.g_02731
OG0003123	Syao.g_01723	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519
OG0003125	Syao.g_01688	Syaq.g_02142, Syaq.g_00697
OG0003128	Syao.g_00740	Syaq.g_02324
OG0003149	Syao.g_01480	Syaq.g_00318
OG0003150	Syao.g_01479	Syaq.g_00319
OG0003192	Syao.g_02408	Syaq.g_01293
OG0003224	Syao.g_01215	Syaq.g_02644
OG0003286	Syao.g_01217	Syaq.g_00332
OG0003287	Syao.g_02715	Syaq.g_00301
OG0003288	Syao.g_00237	Syaq.g_00178
OG0003289	Syao.g_00239	Syaq.g_00177
OG0003312	Syao.g_01382	Syaq.g_02026
OG0003317	Syao.g_01379	Syaq.g_02028
OG0003322	Syao.g_00309	Syaq.g_02456
OG0003331	Syao.g_01067, Syao.g_01165	Syaq.g_00832, Syaq.g_02711, Syaq.g_00142, Syaq.g_02646
OG0003332	Syao.g_00133	Syaq.g_00259
OG0003495	Syao.g_01118	Syaq.g_00908
OG0003531	Syao.g_02690	Syaq.g_00900, Syaq.g_01077
OG0003532	Syao.g_02689	Syaq.g_00901
OG0003538	Syao.g_00292	Syaq.g_02577
OG0003540	Syao.g_00976	Syaq.g_02281
OG0003575	Syao.g_01378	Syaq.g_02029
OG0003595	Syao.g_02723	Syaq.g_00920
OG0003601	Syao.g_01070, Syao.g_01166	Syaq.g_02645, Syaq.g_00809
OG0003716	Syao.g_01388	Syaq.g_01294
OG0003923	Syao.g_01226	Syaq.g_02154
OG0003985	Syao.g_01752	Syaq.g_00541
OG0003986	Syao.g_01517	Syaq.g_01907
OG0003987	Syao.g_02675	Syaq.g_02226
OG0004425	Syao.g_00797	Syaq.g_02187
OG0004449	Syao.g_02168	Syaq.g_01066
OG0004458	Syao.g_00234	Syaq.g_00174
OG0004462	Syao.g_01754	Syaq.g_00539
OG0004463	Syao.g_01753	Syaq.g_00540
OG0005184	Syao.g_01129	Syaq.g_00324
OG0005237	Syao.g_01069	Syaq.g_00089
OG0005238	Syao.g_01068	Syaq.g_00088
OG0005239	Syao.g_01164	Syaq.g_02647
OG0005240	Syao.g_01163	Syaq.g_02648
OG0006281	Syao.g_01132	Syaq.g_00896
OG0006283	Syao.g_01169	Syaq.g_00095
