Orthogroup	Syao	Syan
OG0002010	Syao.g_00074	Syan.g_02819
OG0002011	Syao.g_00258	Syan.g_02576
OG0002013	Syao.g_02640	Syan.g_02930
OG0002016	Syao.g_02386	Syan.g_03114
OG0002017	Syao.g_02281	Syan.g_01624
OG0002018	Syao.g_02309	Syan.g_01658
OG0002019	Syao.g_02146	Syan.g_01903
OG0002020	Syao.g_02320	Syan.g_01671
OG0002021	Syao.g_02322	Syan.g_01673
OG0002022	Syao.g_02323	Syan.g_01674
OG0002023	Syao.g_02324	Syan.g_01675
OG0002024	Syao.g_02317	Syan.g_01667
OG0002039	Syao.g_00189	Syan.g_02665
OG0002040	Syao.g_00187	Syan.g_02663
OG0002042	Syao.g_00668	Syan.g_00572
OG0002043	Syao.g_00645	Syan.g_00483
OG0002044	Syao.g_00793	Syan.g_00652
OG0002046	Syao.g_02693	Syan.g_02870
OG0002047	Syao.g_01714	Syan.g_02314
OG0002048	Syao.g_01855	Syan.g_02169
OG0002049	Syao.g_01932	Syan.g_02128
OG0002050	Syao.g_02083	Syan.g_02042
OG0002051	Syao.g_02517	Syan.g_03047
OG0002054	Syao.g_02318	Syan.g_01668
OG0002055	Syao.g_02315	Syan.g_01664
OG0002056	Syao.g_02046	Syan.g_02007
OG0002111	Syao.g_00600	Syan.g_00413
OG0002113	Syao.g_02232	Syan.g_01741
OG0002115	Syao.g_01565	Syan.g_01391
OG0002116	Syao.g_01590	Syan.g_01366
OG0002117	Syao.g_00196	Syan.g_02673
OG0002118	Syao.g_00230	Syan.g_02599
OG0002122	Syao.g_01336	Syan.g_00009
OG0002123	Syao.g_00490	Syan.g_00321
OG0002124	Syao.g_00527	Syan.g_00400
OG0002128	Syao.g_01425	Syan.g_02541
OG0002129	Syao.g_01516	Syan.g_01329
OG0002130	Syao.g_01435	Syan.g_01211
OG0002131	Syao.g_02321	Syan.g_01672
OG0002132	Syao.g_02314	Syan.g_01663
OG0002133	Syao.g_02316	Syan.g_01665
OG0002134	Syao.g_02134	Syan.g_01917
OG0002135	Syao.g_01666	Syan.g_01437
OG0002136	Syao.g_01667	Syan.g_01436
OG0002138	Syao.g_00195	Syan.g_02671
OG0002139	Syao.g_00289	Syan.g_02551
OG0002142	Syao.g_01536	Syan.g_01292
OG0002143	Syao.g_00701	Syan.g_00538
OG0002144	Syao.g_01325	Syan.g_01138
OG0002154	Syao.g_00867	Syan.g_00846
OG0002159	Syao.g_02665	Syan.g_02957
OG0002160	Syao.g_01628	Syan.g_01474
OG0002166	Syao.g_00922	Syan.g_02512
OG0002166	Syao.g_00199	Syan.g_02676
OG0002168	Syao.g_02381	Syan.g_03109
OG0002169	Syao.g_01713	Syan.g_02313
OG0002172	Syao.g_02390	Syan.g_01517
OG0002173	Syao.g_02475	Syan.g_03104
OG0002174	Syao.g_02282	Syan.g_01153
OG0002175	Syao.g_00238	Syan.g_02612
OG0002178	Syao.g_02313	Syan.g_01662
OG0002179	Syao.g_01956	Syan.g_01939
OG0002180	Syao.g_02056	Syan.g_02016
OG0002181	Syao.g_02086	Syan.g_02045
OG0002182	Syao.g_01586	Syan.g_01370
OG0002183	Syao.g_02651	Syan.g_02944
OG0002184	Syao.g_02647	Syan.g_02940
OG0002185	Syao.g_02635	Syan.g_02924
OG0002186	Syao.g_01668	Syan.g_01435
OG0002187	Syao.g_01669	Syan.g_01434
OG0002188	Syao.g_01562	Syan.g_01394
OG0002189	Syao.g_01563	Syan.g_01393
OG0002190	Syao.g_01604	Syan.g_01352
OG0002192	Syao.g_00188	Syan.g_02664
OG0002194	Syao.g_00259	Syan.g_02577
OG0002195	Syao.g_00970	Syan.g_00736
OG0002196	Syao.g_00742	Syan.g_00705
OG0002197	Syao.g_00817	Syan.g_00605
OG0002198	Syao.g_00917	Syan.g_00793
OG0002199	Syao.g_00912	Syan.g_00798
OG0002200	Syao.g_01487	Syan.g_01275
OG0002201	Syao.g_01060	Syan.g_01017
OG0002202	Syao.g_01061	Syan.g_01016
OG0002203	Syao.g_01062	Syan.g_01015
OG0002204	Syao.g_01028	Syan.g_00959
OG0002205	Syao.g_01049	Syan.g_00883
OG0002206	Syao.g_00840	Syan.g_00269, Syan.g_00873
OG0002207	Syao.g_00850	Syan.g_00863
OG0002208	Syao.g_00033	Syan.g_02769
OG0002209	Syao.g_01869	Syan.g_02136
OG0002210	Syao.g_01846	Syan.g_02161
OG0002211	Syao.g_01812	Syan.g_02207
OG0002212	Syao.g_02424	Syan.g_01550
OG0002213	Syao.g_02428	Syan.g_01554
OG0002214	Syao.g_02337	Syan.g_01689
OG0002229	Syao.g_02126	Syan.g_01871
OG0002231	Syao.g_00877	Syan.g_00837
OG0002235	Syao.g_00737	Syan.g_00710
OG0002239	Syao.g_01405	Syan.g_01177
OG0002241	Syao.g_02694	Syan.g_02871
OG0002243	Syao.g_02421	Syan.g_03098
OG0002244	Syao.g_00551	Syan.g_00387
OG0002245	Syao.g_00703	Syan.g_00536
OG0002246	Syao.g_00422	Syan.g_00912
OG0002246	Syao.g_01724	Syan.g_02323
OG0002247	Syao.g_00836	Syan.g_00877
OG0002248	Syao.g_00979	Syan.g_00727
OG0002250	Syao.g_02652	Syan.g_02945
OG0002251	Syao.g_01607	Syan.g_01348
OG0002253	Syao.g_01445	Syan.g_01201
OG0002254	Syao.g_00465	Syan.g_00346
OG0002255	Syao.g_00831	Syan.g_00587
OG0002257	Syao.g_01262	Syan.g_00407
OG0002258	Syao.g_01029	Syan.g_00958
OG0002259	Syao.g_01416	Syan.g_01162
OG0002260	Syao.g_00288	Syan.g_02550
OG0002280	Syao.g_01400	Syan.g_01185
OG0002285	Syao.g_00632	Syan.g_00499
OG0002288	Syao.g_00404	Syan.g_00211
OG0002289	Syao.g_02696	Syan.g_02873
OG0002292	Syao.g_02539	Syan.g_03073
OG0002296	Syao.g_00069	Syan.g_02814
OG0002297	Syao.g_01496	Syan.g_01266
OG0002298	Syao.g_00658	Syan.g_00582
OG0002299	Syao.g_00694	Syan.g_00545
OG0002300	Syao.g_01256	Syan.g_00134
OG0002301	Syao.g_00358	Syan.g_00426
OG0002302	Syao.g_00048	Syan.g_02785
OG0002303	Syao.g_00702	Syan.g_00537
OG0002305	Syao.g_02589	Syan.g_02979
OG0002308	Syao.g_01549	Syan.g_01405
OG0002309	Syao.g_00562	Syan.g_00377
OG0002330	Syao.g_00329	Syan.g_00288
OG0002343	Syao.g_02113	Syan.g_02093
OG0002347	Syao.g_01659	Syan.g_01444
OG0002351	Syao.g_02030	Syan.g_01990
OG0002353	Syao.g_00769	Syan.g_00677
OG0002355	Syao.g_00396	Syan.g_00649
OG0002357	Syao.g_01568	Syan.g_01388
OG0002358	Syao.g_01734	Syan.g_02394
OG0002359	Syao.g_00077	Syan.g_02822
OG0002360	Syao.g_00430	Syan.g_00221
OG0002364	Syao.g_00647	Syan.g_00481
OG0002375	Syao.g_01082	Syan.g_01122
OG0002382	Syao.g_00117	Syan.g_02755
OG0002386	Syao.g_00798	Syan.g_00790
OG0002389	Syao.g_01819	Syan.g_02178
OG0002391	Syao.g_02580	Syan.g_02293
OG0002396	Syao.g_01785	Syan.g_02234
OG0002402	Syao.g_00503	Syan.g_00308
OG0002404	Syao.g_02109	Syan.g_02089
OG0002405	Syao.g_00650	Syan.g_00478
OG0002406	Syao.g_00462	Syan.g_00349
OG0002407	Syao.g_01461	Syan.g_00784
OG0002409	Syao.g_02278	Syan.g_01620
OG0002410	Syao.g_02330	Syan.g_01681
OG0002411	Syao.g_00790	Syan.g_00655
OG0002416	Syao.g_00367	Syan.g_00137
OG0002430	Syao.g_01485	Syan.g_01277
OG0002431	Syao.g_01484	Syan.g_01278
OG0002440	Syao.g_01351	Syan.g_00038
OG0002443	Syao.g_00395	Syan.g_00620
OG0002447	Syao.g_02695	Syan.g_02872
OG0002452	Syao.g_02307	Syan.g_01655
OG0002458	Syao.g_01230	Syan.g_00083
OG0002459	Syao.g_01232	Syan.g_00081
OG0002460	Syao.g_01233	Syan.g_00080
OG0002466	Syao.g_01627	Syan.g_01475
OG0002469	Syao.g_00277	Syan.g_02597
OG0002470	Syao.g_01689	Syan.g_00154
OG0002474	Syao.g_00443	Syan.g_00368
OG0002475	Syao.g_00076	Syan.g_02821
OG0002476	Syao.g_00493	Syan.g_00318
OG0002486	Syao.g_01966	Syan.g_01870
OG0002491	Syao.g_00009, Syao.g_00575	Syan.g_02071, Syan.g_02068
OG0002494	Syao.g_01034	Syan.g_00953
OG0002519	Syao.g_02260	Syan.g_01934
OG0002520	Syao.g_01683	Syan.g_01420
OG0002527	Syao.g_01306	Syan.g_00439
OG0002528	Syao.g_01304	Syan.g_00437
OG0002529	Syao.g_01259	Syan.g_00458
OG0002530	Syao.g_00339	Syan.g_00894
OG0002531	Syao.g_00542	Syan.g_00220
OG0002531	Syao.g_00431	Syan.g_00219
OG0002537	Syao.g_02536	Syan.g_03070
OG0002539	Syao.g_02450	Syan.g_01579
OG0002540	Syao.g_01228	Syan.g_00084
OG0002541	Syao.g_01847	Syan.g_02162
OG0002542	Syao.g_01238	Syan.g_00109
OG0002545	Syao.g_02422	Syan.g_01548
OG0002547	Syao.g_00524	Syan.g_00403
OG0002548	Syao.g_00326	Syan.g_02357, Syan.g_00914, Syan.g_00973, Syan.g_00932
OG0002566	Syao.g_01011	Syan.g_00976
OG0002572	Syao.g_01458, Syao.g_00394	Syan.g_00204
OG0002577	Syao.g_01005	Syan.g_00998
OG0002591	Syao.g_01806	Syan.g_00132
OG0002592	Syao.g_02412	Syan.g_01541
OG0002593	Syao.g_01699	Syan.g_02412
OG0002597	Syao.g_01656	Syan.g_01447
OG0002601	Syao.g_01305	Syan.g_00438
OG0002603	Syao.g_00143	Syan.g_00182
OG0002604	Syao.g_01273	Syan.g_00178
OG0002607	Syao.g_02681	Syan.g_02845
OG0002610	Syao.g_01879	Syan.g_02146
OG0002611	Syao.g_02258	Syan.g_01936
OG0002613	Syao.g_01066	Syan.g_02894, Syan.g_01057, Syan.g_01261, Syan.g_00159, Syan.g_00166, Syan.g_02356, Syan.g_02530, Syan.g_02893, Syan.g_01074
OG0002634	Syao.g_01706	Syan.g_02427
OG0002637	Syao.g_01023	Syan.g_00962
OG0002644	Syao.g_00903	Syan.g_00807
OG0002645	Syao.g_00904	Syan.g_00806
OG0002647	Syao.g_02417	Syan.g_01546
OG0002667	Syao.g_00144	Syan.g_02838
OG0002668	Syao.g_01807, Syao.g_01365	Syan.g_00828
OG0002670	Syao.g_01942	Syan.g_01495, Syan.g_02450
OG0002675	Syao.g_00692	Syan.g_00548
OG0002678	Syao.g_00221	Syan.g_02632
OG0002679	Syao.g_00012	Syan.g_00446
OG0002679	Syao.g_00325	Syan.g_00285
OG0002680	Syao.g_00463	Syan.g_00348
OG0002682	Syao.g_02658, Syao.g_02659	Syan.g_01178, Syan.g_01533
OG0002684	Syao.g_02372	Syan.g_03097, Syan.g_01593
OG0002685	Syao.g_00013	Syan.g_00447
OG0002686	Syao.g_01065	Syan.g_01075, Syan.g_00158, Syan.g_01264, Syan.g_02355, Syan.g_02892, Syan.g_00167, Syan.g_02529
OG0002703	Syao.g_01120	Syan.g_01827
OG0002712	Syao.g_00905	Syan.g_00805
OG0002713	Syao.g_00906	Syan.g_00804
OG0002722	Syao.g_01111, Syao.g_01996, Syao.g_01986, Syao.g_01112	Syan.g_01097
OG0002723	Syao.g_01078	Syan.g_01129
OG0002731	Syao.g_00468	Syan.g_00342
OG0002744	Syao.g_01241	Syan.g_00117
OG0002753	Syao.g_00614	Syan.g_00513
OG0002756	Syao.g_00352	Syan.g_00427
OG0002757	Syao.g_00235	Syan.g_02605
OG0002760	Syao.g_01207	Syan.g_01027
OG0002763	Syao.g_01421	Syan.g_01157
OG0002764	Syao.g_00613	Syan.g_00406
OG0002764	Syao.g_01168	Syan.g_02492
OG0002766	Syao.g_01096, Syao.g_01095	Syan.g_01601, Syan.g_01108
OG0002801	Syao.g_00500	Syan.g_00311
OG0002835	Syao.g_00611	Syan.g_00515
OG0002840	Syao.g_00723	Syan.g_01320
OG0002855	Syao.g_00306	Syan.g_00255
OG0002857	Syao.g_00106	Syan.g_02744
OG0002866	Syao.g_00236	Syan.g_02610, Syan.g_01245, Syan.g_02606
OG0002870	Syao.g_02639	Syan.g_02929
OG0002881	Syao.g_01094	Syan.g_01600, Syan.g_01107, Syan.g_01599
OG0002882	Syao.g_01167	Syan.g_02493
OG0002882	Syao.g_01071	Syan.g_02361
OG0002906	Syao.g_00206	Syan.g_02682
OG0002907	Syao.g_02302	Syan.g_01631
OG0002989	Syao.g_01263	Syan.g_01023
OG0002995	Syao.g_00800	Syan.g_00410
OG0002996	Syao.g_02470	Syan.g_03096
OG0002997	Syao.g_01177	Syan.g_00432, Syan.g_02360, Syan.g_02491
OG0002999	Syao.g_00172	Syan.g_02647
OG0003000	Syao.g_01514	Syan.g_01331
OG0003003	Syao.g_01380	Syan.g_00049
OG0003007	Syao.g_00321	Syan.g_00280
OG0003008	Syao.g_00366, Syao.g_01195	Syan.g_02347, Syan.g_02482
OG0003056	Syao.g_01544	Syan.g_01410
OG0003057	Syao.g_01545	Syan.g_01409
OG0003058	Syao.g_01546	Syan.g_01408
OG0003067	Syao.g_01557	Syan.g_01399
OG0003086	Syao.g_00718	Syan.g_01315
OG0003089	Syao.g_01856	Syan.g_02170
OG0003123	Syao.g_01723	Syan.g_02322
OG0003125	Syao.g_01688	Syan.g_00091
OG0003128	Syao.g_00740	Syan.g_00707
OG0003134	Syao.g_02642	Syan.g_02935
OG0003136	Syao.g_01200	Syan.g_01034
OG0003149	Syao.g_01480	Syan.g_01234
OG0003150	Syao.g_01479	Syan.g_01235
OG0003152	Syao.g_01250	Syan.g_02385, Syan.g_02383
OG0003216	Syao.g_02127	Syan.g_01872
OG0003222	Syao.g_01114	Syan.g_01114
OG0003224	Syao.g_01215	Syan.g_01670
OG0003283	Syao.g_00223	Syan.g_02715
OG0003286	Syao.g_01217	Syan.g_00088
OG0003287	Syao.g_02715	Syan.g_02898
OG0003288	Syao.g_00237	Syan.g_02611
OG0003289	Syao.g_00239	Syan.g_02608
OG0003291	Syao.g_00328	Syan.g_00286
OG0003311	Syao.g_00823	Syan.g_00595
OG0003312	Syao.g_01382	Syan.g_00051
OG0003314	Syao.g_00349	Syan.g_01066
OG0003317	Syao.g_01379	Syan.g_00048
OG0003319	Syao.g_00402	Syan.g_00209
OG0003322	Syao.g_00309	Syan.g_00274
OG0003323	Syao.g_00441	Syan.g_00370
OG0003324	Syao.g_00348	Syan.g_00886
OG0003329	Syao.g_02346	Syan.g_01698
OG0003330	Syao.g_01963	Syan.g_01947
OG0003331	Syao.g_01067, Syao.g_01165	Syan.g_02499
OG0003332	Syao.g_00133	Syan.g_02706
OG0003402	Syao.g_01858	Syan.g_02172
OG0003407	Syao.g_01124	Syan.g_01824
OG0003538	Syao.g_00292	Syan.g_00229
OG0003540	Syao.g_00976	Syan.g_00730
OG0003573	Syao.g_02604	Syan.g_02517
OG0003575	Syao.g_01378	Syan.g_00047
OG0003577	Syao.g_00605	Syan.g_00155
OG0003579	Syao.g_00442	Syan.g_00369
OG0003580	Syao.g_00550	Syan.g_00388
OG0003581	Syao.g_00549	Syan.g_00389
OG0003582	Syao.g_00548	Syan.g_00390
OG0003583	Syao.g_00938	Syan.g_00768
OG0003584	Syao.g_00886	Syan.g_00823
OG0003585	Syao.g_00872	Syan.g_00841
OG0003586	Syao.g_00851	Syan.g_00862
OG0003587	Syao.g_01052	Syan.g_00881
OG0003589	Syao.g_00415	Syan.g_00924
OG0003590	Syao.g_01014	Syan.g_00972
OG0003591	Syao.g_01063	Syan.g_01014
OG0003595	Syao.g_02723	Syan.g_01602
OG0003597	Syao.g_02141	Syan.g_01910
OG0003598	Syao.g_02088	Syan.g_02047
OG0003601	Syao.g_01070, Syao.g_01166	Syan.g_02494
OG0003602	Syao.g_00240	Syan.g_02613
OG0003603	Syao.g_00214	Syan.g_02691
OG0003604	Syao.g_00142	Syan.g_02716
OG0003605	Syao.g_02673	Syan.g_02967
OG0003786	Syao.g_01119	Syan.g_01830
OG0003819	Syao.g_02319	Syan.g_01669
OG0003900	Syao.g_01687	Syan.g_00090
OG0003926	Syao.g_01320	Syan.g_01142
OG0003936	Syao.g_00007	Syan.g_02074
OG0003941	Syao.g_00433, Syao.g_02356	Syan.g_00104, Syan.g_01583
OG0003949	Syao.g_00401	Syan.g_00208
OG0003953	Syao.g_00285	Syan.g_00428
OG0003954	Syao.g_01209	Syan.g_00443
OG0003955	Syao.g_00587	Syan.g_00472
OG0003956	Syao.g_00607	Syan.g_00519
OG0003957	Syao.g_00824	Syan.g_00594
OG0003958	Syao.g_00954	Syan.g_00752
OG0003959	Syao.g_00347	Syan.g_00887
OG0003960	Syao.g_00345	Syan.g_00889
OG0003961	Syao.g_00344	Syan.g_00890
OG0003962	Syao.g_00342	Syan.g_00891
OG0003963	Syao.g_00341	Syan.g_00892
OG0003964	Syao.g_00340	Syan.g_00893
OG0003965	Syao.g_00338	Syan.g_00895
OG0003966	Syao.g_00337	Syan.g_00896
OG0003967	Syao.g_00336	Syan.g_00899
OG0003968	Syao.g_00335	Syan.g_00900
OG0003969	Syao.g_00359	Syan.g_00909
OG0003970	Syao.g_00001	Syan.g_00928
OG0003971	Syao.g_00003	Syan.g_00931
OG0003974	Syao.g_01548	Syan.g_01406
OG0003975	Syao.g_01547	Syan.g_01407
OG0003982	Syao.g_00228	Syan.g_02639
OG0003983	Syao.g_00205	Syan.g_02681
OG0003984	Syao.g_02588	Syan.g_02977
OG0003985	Syao.g_01752	Syan.g_02996
OG0004095	Syao.g_02361	Syan.g_01614
OG0004136	Syao.g_01126	Syan.g_01829
OG0004137	Syao.g_01127	Syan.g_01828
OG0004378	Syao.g_00597	Syan.g_02797
OG0004387	Syao.g_01520	Syan.g_01327
OG0004395	Syao.g_01543	Syan.g_01411
OG0004410	Syao.g_01476	Syan.g_01236
OG0004412	Syao.g_01800	Syan.g_02254
OG0004424	Syao.g_01239	Syan.g_00111
OG0004425	Syao.g_00797	Syan.g_00116
OG0004427	Syao.g_00297	Syan.g_00233
OG0004431	Syao.g_00628	Syan.g_00503
OG0004433	Syao.g_00869	Syan.g_00844
OG0004434	Syao.g_00346	Syan.g_00888
OG0004437	Syao.g_00002	Syan.g_00930
OG0004446	Syao.g_01477	Syan.g_01231
OG0004447	Syao.g_01550	Syan.g_01404
OG0004448	Syao.g_00245	Syan.g_01487
OG0004449	Syao.g_02168	Syan.g_01805
OG0004453	Syao.g_00279	Syan.g_02455
OG0004453	Syao.g_01157	Syan.g_02524
OG0004454	Syao.g_00280, Syao.g_01156	Syan.g_02456, Syan.g_02525
OG0004458	Syao.g_00234	Syan.g_02604
OG0004459	Syao.g_00209	Syan.g_02686
OG0004460	Syao.g_01024	Syan.g_02841
OG0004462	Syao.g_01754	Syan.g_02994
OG0004463	Syao.g_01753	Syan.g_02995
OG0005009	Syao.g_00399	Syan.g_00206
OG0005178	Syao.g_01860	Syan.g_02174
OG0005179	Syao.g_01611	Syan.g_01344
OG0005192	Syao.g_01340	Syan.g_00013
OG0005197	Syao.g_00796	Syan.g_02504, Syan.g_00115
OG0005202	Syao.g_00477	Syan.g_00333
OG0005203	Syao.g_01269	Syan.g_00422
OG0005204	Syao.g_00654	Syan.g_02505, Syan.g_00445
OG0005205	Syao.g_00646	Syan.g_00482
OG0005206	Syao.g_02363	Syan.g_00488
OG0005207	Syao.g_00730	Syan.g_00526
OG0005208	Syao.g_00714	Syan.g_00528
OG0005209	Syao.g_00707	Syan.g_00531
OG0005212	Syao.g_01048	Syan.g_00884
OG0005214	Syao.g_01197, Syao.g_00371	Syan.g_01073
OG0005217	Syao.g_01075	Syan.g_01130
OG0005226	Syao.g_01690	Syan.g_02442, Syan.g_01504
OG0005227	Syao.g_02303	Syan.g_01650
OG0005230	Syao.g_01933	Syan.g_02102
OG0005232	Syao.g_01712, Syao.g_00255	Syan.g_02312
OG0005235	Syao.g_01154	Syan.g_02460, Syan.g_02534
OG0005236	Syao.g_01152	Syan.g_02538, Syan.g_02463
OG0005237	Syao.g_01069	Syan.g_02497
OG0005238	Syao.g_01068	Syan.g_02498
OG0005239	Syao.g_01164	Syan.g_02500
OG0005240	Syao.g_01163	Syan.g_02501
OG0005241	Syao.g_00281, Syao.g_01155	Syan.g_02526
OG0005242	Syao.g_00283, Syao.g_01144	Syan.g_02545
OG0005243	Syao.g_00222	Syan.g_02633
OG0005244	Syao.g_00197	Syan.g_02674
OG0006191	Syao.g_01353	Syan.g_00040
OG0006192	Syao.g_01381	Syan.g_00050
OG0006194	Syao.g_01478	Syan.g_00074
OG0006197	Syao.g_00521	Syan.g_00138
OG0006199	Syao.g_01805	Syan.g_00181
OG0006200	Syao.g_00398	Syan.g_00205
OG0006204	Syao.g_00298	Syan.g_00234
OG0006205	Syao.g_00514	Syan.g_00298
OG0006206	Syao.g_00496	Syan.g_00314
OG0006208	Syao.g_01243	Syan.g_00508
OG0006209	Syao.g_00612	Syan.g_00514
OG0006213	Syao.g_01248	Syan.g_00647
OG0006216	Syao.g_00420	Syan.g_00915
OG0006217	Syao.g_00417	Syan.g_00918
OG0006220	Syao.g_01004	Syan.g_00999
OG0006223	Syao.g_01081	Syan.g_01123
OG0006224	Syao.g_01073	Syan.g_01132
OG0006228	Syao.g_01292	Syan.g_01325
OG0006230	Syao.g_01570	Syan.g_01386
OG0006238	Syao.g_02325	Syan.g_01676
OG0006244	Syao.g_01122	Syan.g_01825
OG0006245	Syao.g_01121	Syan.g_01826
OG0006252	Syao.g_01928	Syan.g_02124
OG0006253	Syao.g_01857	Syan.g_02171
OG0006254	Syao.g_01859	Syan.g_02173
OG0006255	Syao.g_01837	Syan.g_02195
OG0006257	Syao.g_01722	Syan.g_02321
OG0006259	Syao.g_01194	Syan.g_02348
OG0006264	Syao.g_00353	Syan.g_02516
OG0006265	Syao.g_01160	Syan.g_02521
OG0006266	Syao.g_01159	Syan.g_02522
OG0006267	Syao.g_01158	Syan.g_02523
OG0006268	Syao.g_01151	Syan.g_02539
OG0006269	Syao.g_01150	Syan.g_02540
