Orthogroup	Syao	Syai
OG0002141	Syao.g_01457	Syai.g_01145
OG0002142	Syao.g_01536	Syai.g_00981
OG0002143	Syao.g_00701	Syai.g_00522
OG0002144	Syao.g_01325	Syai.g_00347
OG0002154	Syao.g_00867	Syai.g_02598
OG0002156	Syao.g_01358	Syai.g_00984
OG0002160	Syao.g_01628	Syai.g_01950
OG0002168	Syao.g_02381	Syai.g_02023
OG0002169	Syao.g_01713	Syai.g_00513
OG0002174	Syao.g_02282	Syai.g_02833
OG0002175	Syao.g_00238	Syai.g_02738
OG0002178	Syao.g_02313	Syai.g_02882
OG0002179	Syao.g_01956	Syai.g_00162
OG0002180	Syao.g_02056	Syai.g_00251
OG0002181	Syao.g_02086	Syai.g_00281
OG0002182	Syao.g_01586	Syai.g_00299
OG0002183	Syao.g_02651	Syai.g_02505
OG0002184	Syao.g_02647	Syai.g_02502
OG0002185	Syao.g_02635	Syai.g_02492
OG0002186	Syao.g_01668	Syai.g_02405
OG0002187	Syao.g_01669	Syai.g_02404
OG0002188	Syao.g_01562	Syai.g_02371
OG0002189	Syao.g_01563	Syai.g_02370
OG0002190	Syao.g_01604	Syai.g_02314
OG0002192	Syao.g_00188	Syai.g_02118
OG0002193	Syao.g_01161, Syao.g_00499	Syai.g_01944, Syai.g_01028
OG0002194	Syao.g_00259	Syai.g_01821
OG0002196	Syao.g_00742	Syai.g_01308
OG0002197	Syao.g_00817	Syai.g_01458
OG0002198	Syao.g_00917	Syai.g_01124
OG0002199	Syao.g_00912	Syai.g_01119
OG0002200	Syao.g_01487	Syai.g_00954
OG0002201	Syao.g_01060	Syai.g_00811
OG0002202	Syao.g_01061	Syai.g_00810
OG0002203	Syao.g_01062	Syai.g_00809
OG0002204	Syao.g_01028	Syai.g_00787
OG0002205	Syao.g_01049	Syai.g_00768
OG0002206	Syao.g_00840	Syai.g_00755
OG0002207	Syao.g_00850	Syai.g_00745
OG0002208	Syao.g_00033	Syai.g_00631
OG0002209	Syao.g_01869	Syai.g_00494
OG0002210	Syao.g_01846	Syai.g_00433
OG0002211	Syao.g_01812	Syai.g_00396
OG0002212	Syao.g_02424	Syai.g_02757
OG0002213	Syao.g_02428	Syai.g_02764
OG0002214	Syao.g_02337	Syai.g_02910
OG0002225	Syao.g_00543	Syai.g_01174
OG0002234	Syao.g_00145	Syai.g_01156
OG0002239	Syao.g_01405	Syai.g_01737
OG0002243	Syao.g_02421	Syai.g_02752
OG0002244	Syao.g_00551	Syai.g_01672
OG0002245	Syao.g_00703	Syai.g_00524
OG0002247	Syao.g_00836	Syai.g_00761
OG0002248	Syao.g_00979	Syai.g_01984
OG0002250	Syao.g_02652	Syai.g_02506
OG0002251	Syao.g_01607	Syai.g_02311
OG0002253	Syao.g_01445	Syai.g_02166
OG0002254	Syao.g_00465	Syai.g_01419
OG0002255	Syao.g_00831	Syai.g_01475
OG0002256	Syao.g_01721	Syai.g_01631
OG0002257	Syao.g_01262	Syai.g_01149
OG0002258	Syao.g_01029	Syai.g_00786
OG0002259	Syao.g_01416	Syai.g_00712
OG0002260	Syao.g_00288	Syai.g_01828
OG0002285	Syao.g_00632	Syai.g_01546
OG0002295	Syao.g_02357	Syai.g_01534
OG0002296	Syao.g_00069	Syai.g_00917
OG0002297	Syao.g_01496	Syai.g_01942
OG0002298	Syao.g_00658	Syai.g_01479
OG0002299	Syao.g_00694	Syai.g_01523
OG0002300	Syao.g_01256	Syai.g_01597
OG0002301	Syao.g_00358	Syai.g_01080
OG0002302	Syao.g_00048	Syai.g_00616
OG0002303	Syao.g_00702	Syai.g_00523
OG0002305	Syao.g_02589	Syai.g_02545
OG0002307	Syao.g_01242	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104
OG0002309	Syao.g_00562	Syai.g_02048
OG0002330	Syao.g_00329	Syai.g_01735
OG0002341	Syao.g_02416	Syai.g_02754
OG0002343	Syao.g_02113	Syai.g_00308
OG0002348	Syao.g_01224	Syai.g_01637
OG0002350	Syao.g_01885	Syai.g_00461
OG0002351	Syao.g_02030	Syai.g_00223
OG0002353	Syao.g_00769	Syai.g_01351
OG0002355	Syao.g_00396	Syai.g_01917
OG0002357	Syao.g_01568	Syai.g_02837
OG0002358	Syao.g_01734	Syai.g_02230
OG0002359	Syao.g_00077	Syai.g_00909
OG0002389	Syao.g_01819	Syai.g_00424
OG0002396	Syao.g_01785	Syai.g_00369
OG0002404	Syao.g_02109	Syai.g_01400
OG0002405	Syao.g_00650	Syai.g_01560
OG0002406	Syao.g_00462	Syai.g_01186
OG0002407	Syao.g_01461	Syai.g_01666, Syai.g_01667
OG0002409	Syao.g_02278	Syai.g_02829
OG0002410	Syao.g_02330	Syai.g_01167
OG0002411	Syao.g_00790	Syai.g_02036
OG0002416	Syao.g_00367	Syai.g_01181
OG0002452	Syao.g_02307	Syai.g_02893
OG0002458	Syao.g_01230	Syai.g_02870
OG0002459	Syao.g_01232	Syai.g_02868
OG0002460	Syao.g_01233	Syai.g_02867
OG0002463	Syao.g_00407	Syai.g_01460
OG0002464	Syao.g_02632	Syai.g_02490
OG0002469	Syao.g_00277	Syai.g_01786
OG0002470	Syao.g_01689	Syai.g_01733
OG0002472	Syao.g_01275	Syai.g_01704
OG0002474	Syao.g_00443	Syai.g_00345
OG0002475	Syao.g_00076	Syai.g_00910
OG0002520	Syao.g_01683	Syai.g_02391
OG0002523	Syao.g_01901	Syai.g_01949
OG0002529	Syao.g_01259	Syai.g_01624
OG0002530	Syao.g_00540, Syao.g_00339	Syai.g_01176
OG0002531	Syao.g_00542	Syai.g_01175
OG0002532	Syao.g_01465	Syai.g_01151
OG0002534	Syao.g_01888	Syai.g_00458
OG0002535	Syao.g_01891	Syai.g_00455
OG0002536	Syao.g_01912	Syai.g_00440
OG0002537	Syao.g_02536	Syai.g_02664
OG0002540	Syao.g_01228	Syai.g_02871
OG0002547	Syao.g_00524	Syai.g_00851
OG0002591	Syao.g_01806	Syai.g_01187
OG0002597	Syao.g_01656	Syai.g_01591
OG0002599	Syao.g_00799	Syai.g_01614
OG0002603	Syao.g_00143	Syai.g_01160
OG0002604	Syao.g_01273	Syai.g_01150
OG0002605	Syao.g_01886	Syai.g_00460
OG0002606	Syao.g_01227	Syai.g_02872
OG0002610	Syao.g_01879	Syai.g_00484
OG0002664	Syao.g_01307	Syai.g_02462, Syai.g_01838
OG0002667	Syao.g_00144	Syai.g_01161
OG0002671	Syao.g_00372	Syai.g_02384
OG0002672	Syao.g_00357	Syai.g_01732
OG0002675	Syao.g_00692	Syai.g_00344
OG0002685	Syao.g_00013	Syai.g_01644
OG0002692	Syao.g_00365	Syai.g_01618
OG0002721	Syao.g_00603	Syai.g_02086
OG0002756	Syao.g_00352	Syai.g_01674
OG0002762	Syao.g_02411	Syai.g_02748, Syai.g_02749
OG0002847	Syao.g_02611	Syai.g_02451
OG0002859	Syao.g_00545	Syai.g_01172
OG0002865	Syao.g_01903	Syai.g_00562
OG0002872	Syao.g_02537	Syai.g_02665
OG0002953	Syao.g_01245	Syai.g_02349
OG0002969	Syao.g_00538	Syai.g_01178
OG0002970	Syao.g_00539	Syai.g_01177
OG0002971	Syao.g_00547	Syai.g_01169
OG0002978	Syao.g_01249	Syai.g_01413
OG0002995	Syao.g_00800	Syai.g_01133, Syai.g_01696
OG0003086	Syao.g_00718	Syai.g_01001, Syai.g_01011
OG0003112	Syao.g_01280	Syai.g_01655
OG0003114	Syao.g_02603, Syao.g_01288, Syao.g_01308	Syai.g_00560
OG0003122	Syao.g_00052	Syai.g_00569
OG0003148	Syao.g_00598, Syao.g_02353	Syai.g_00837, Syai.g_02718
OG0003203	Syao.g_01555	Syai.g_02377
OG0003271	Syao.g_00319	Syai.g_01974
OG0003292	Syao.g_01272	Syai.g_01652
OG0003314	Syao.g_00349	Syai.g_01869, Syai.g_00471, Syai.g_01852, Syai.g_02096
OG0003554	Syao.g_00355	Syai.g_01029, Syai.g_01586
OG0003571	Syao.g_00652	Syai.g_01746
OG0003900	Syao.g_01687	Syai.g_00548
OG0003926	Syao.g_01320	Syai.g_02923
OG0003937	Syao.g_00592, Syao.g_02676	Syai.g_00830
OG0004387	Syao.g_01520	Syai.g_02435
OG0004388	Syao.g_02719	Syai.g_00925
OG0004392	Syao.g_00014	Syai.g_01703
OG0004407	Syao.g_00403	Syai.g_02343
OG0006094	Syao.g_00593	Syai.g_00829
OG0006128	Syao.g_01977	Syai.g_01908
