Orthogroup	Praq	Prbi
OG0002371	Praq.g_00378	Prbi.g_01674
OG0002378	Praq.g_01297	Prbi.g_01171
OG0002414	Praq.g_01284	Prbi.g_01158
OG0002423	Praq.g_00064	Prbi.g_01307
OG0002427	Praq.g_00063	Prbi.g_01308
OG0002428	Praq.g_01149	Prbi.g_00713
OG0002552	Praq.g_01941	Prbi.g_00069
OG0002554	Praq.g_00616	Prbi.g_00786
OG0002561	Praq.g_01947	Prbi.g_01882, Prbi.g_00064
OG0002617	Praq.g_01183	Prbi.g_00385
OG0002621	Praq.g_00048	Prbi.g_01313
OG0002623	Praq.g_00038	Prbi.g_01735
OG0002625	Praq.g_01162	Prbi.g_00405
OG0002691	Praq.g_00090	Prbi.g_01340
OG0002896	Praq.g_00210	Prbi.g_01468
OG0002898	Praq.g_00861	Prbi.g_01771
OG0002900	Praq.g_00623	Prbi.g_00793
OG0003020	Praq.g_01457	Prbi.g_00906
OG0003032	Praq.g_00039	Prbi.g_01736
OG0003168	Praq.g_00152	Prbi.g_01418
OG0003652	Praq.g_01944	Prbi.g_01878
