Orthogroup	Syah	Syaq
OG0002038	Syah.g_02148	Syaq.g_00237
OG0002039	Syah.g_02135	Syaq.g_00223
OG0002040	Syah.g_02134	Syaq.g_00222
OG0002041	Syah.g_01651	Syaq.g_02513
OG0002042	Syah.g_01629	Syaq.g_02492
OG0002043	Syah.g_01581	Syaq.g_02440
OG0002044	Syah.g_02077	Syaq.g_02378
OG0002045	Syah.g_01213	Syaq.g_00449
OG0002047	Syah.g_00885	Syaq.g_00532
OG0002049	Syah.g_00730	Syaq.g_00668
OG0002050	Syah.g_00643	Syaq.g_00743
OG0002056	Syah.g_00104	Syaq.g_00780
OG0002112	Syah.g_00115	Syaq.g_00850
OG0002115	Syah.g_02375	Syaq.g_01680
OG0002116	Syah.g_02345	Syaq.g_01704
OG0002118	Syah.g_01403	Syaq.g_00170
OG0002119	Syah.g_00569	Syaq.g_01329
OG0002120	Syah.g_01543	Syaq.g_02714
OG0002121	Syah.g_01460	Syaq.g_01890
OG0002123	Syah.g_01725	Syaq.g_00028
OG0002124	Syah.g_02108	Syaq.g_02406
OG0002126	Syah.g_00160	Syaq.g_00960
OG0002128	Syah.g_01440	Syaq.g_02211
OG0002129	Syah.g_01277	Syaq.g_00388
OG0002134	Syah.g_00232	Syaq.g_01011
OG0002135	Syah.g_02419	Syaq.g_01645
OG0002136	Syah.g_02418	Syaq.g_01646
OG0002138	Syah.g_01997	Syaq.g_02128
OG0002139	Syah.g_01381	Syaq.g_00145
OG0002142	Syah.g_01313	Syaq.g_00357
OG0002143	Syah.g_00893	Syaq.g_00524
OG0002144	Syah.g_00733	Syaq.g_00661
OG0002157	Syah.g_00116	Syaq.g_00851
OG0002158	Syah.g_00114	Syaq.g_00849
OG0002162	Syah.g_01121	Syaq.g_01959
OG0002163	Syah.g_00480	Syaq.g_01238
OG0002169	Syah.g_00884	Syaq.g_00533
OG0002171	Syah.g_00156	Syaq.g_00956
OG0002179	Syah.g_00185	Syaq.g_00985
OG0002180	Syah.g_00094	Syaq.g_00771
OG0002181	Syah.g_00646	Syaq.g_00740
OG0002182	Syah.g_00664	Syaq.g_00722
OG0002183	Syah.g_02509	Syaq.g_01527
OG0002184	Syah.g_02506	Syaq.g_01531
OG0002185	Syah.g_02499	Syaq.g_01541
OG0002186	Syah.g_02417	Syaq.g_01647
OG0002187	Syah.g_02415	Syaq.g_01648
OG0002188	Syah.g_02378	Syaq.g_01677
OG0002189	Syah.g_02377	Syaq.g_01678
OG0002190	Syah.g_02331	Syaq.g_01718
OG0002192	Syah.g_02132	Syaq.g_00221
OG0002193	Syah.g_01349	Syaq.g_02571
OG0002194	Syah.g_01384	Syaq.g_00149
OG0002195	Syah.g_01534	Syaq.g_02274
OG0002196	Syah.g_01792	Syaq.g_02326
OG0002197	Syah.g_01659	Syaq.g_02519
OG0002198	Syah.g_01914	Syaq.g_02106
OG0002199	Syah.g_01920	Syaq.g_02101
OG0002200	Syah.g_01291	Syaq.g_00373
OG0002201	Syah.g_01162	Syaq.g_02002
OG0002202	Syah.g_01161	Syaq.g_02001
OG0002203	Syah.g_01160	Syaq.g_02000
OG0002204	Syah.g_01142	Syaq.g_01982
OG0002205	Syah.g_01126	Syaq.g_01964
OG0002206	Syah.g_01113	Syaq.g_01952
OG0002207	Syah.g_01103	Syaq.g_01942
OG0002208	Syah.g_00989	Syaq.g_01766
OG0002209	Syah.g_00866	Syaq.g_00551
OG0002210	Syah.g_00814	Syaq.g_00574
OG0002211	Syah.g_00777	Syaq.g_00615
OG0002212	Syah.g_00524	Syaq.g_01276
OG0002213	Syah.g_00519	Syaq.g_01272
OG0002214	Syah.g_00393	Syaq.g_01173
OG0002230	Syah.g_02240, Syah.g_00195	Syaq.g_00916
OG0002233	Syah.g_01739	Syaq.g_02109
OG0002235	Syah.g_01796	Syaq.g_02321
OG0002236	Syah.g_00727	Syaq.g_02225
OG0002237	Syah.g_01942	Syaq.g_02075
OG0002238	Syah.g_01472	Syaq.g_00135
OG0002242	Syah.g_00157	Syaq.g_00957
OG0002245	Syah.g_00895	Syaq.g_00522
OG0002247	Syah.g_01119	Syaq.g_01957
OG0002248	Syah.g_02007	Syaq.g_02591
OG0002250	Syah.g_02510	Syaq.g_01526
OG0002251	Syah.g_02328	Syaq.g_01721
OG0002252	Syah.g_02253	Syaq.g_01629
OG0002253	Syah.g_02189	Syaq.g_00285
OG0002254	Syah.g_01697	Syaq.g_00050
OG0002255	Syah.g_01643	Syaq.g_02505
OG0002257	Syah.g_01892	Syaq.g_02136
OG0002258	Syah.g_01141	Syaq.g_01981
OG0002259	Syah.g_01068	Syaq.g_01842
OG0002260	Syah.g_01380	Syaq.g_00144
OG0002277	Syah.g_00296	Syaq.g_01075
OG0002279	Syah.g_02539	Syaq.g_01485
OG0002280	Syah.g_01050	Syaq.g_01828
OG0002287	Syah.g_00179	Syaq.g_00962
OG0002297	Syah.g_01347	Syaq.g_01854
OG0002298	Syah.g_01639	Syaq.g_02501
OG0002299	Syah.g_01602	Syaq.g_02465
OG0002300	Syah.g_01555	Syaq.g_01864
OG0002301	Syah.g_01949	Syaq.g_01888
OG0002302	Syah.g_00975	Syaq.g_01751
OG0002303	Syah.g_00894	Syaq.g_00523
OG0002305	Syah.g_02542	Syaq.g_01482
OG0002306	Syah.g_00419	Syaq.g_01210
OG0002309	Syah.g_02085	Syaq.g_02384
OG0002331	Syah.g_01740	Syaq.g_00339
OG0002332	Syah.g_01471	Syaq.g_00134
OG0002333	Syah.g_01473	Syaq.g_00136
OG0002334	Syah.g_01300	Syaq.g_00363
OG0002336	Syah.g_01223	Syaq.g_00439
OG0002337	Syah.g_00631	Syaq.g_00755
OG0002338	Syah.g_00161	Syaq.g_00964
OG0002339	Syah.g_00176	Syaq.g_00973
OG0002349	Syah.g_02268	Syaq.g_01615
OG0002351	Syah.g_00124	Syaq.g_00860
OG0002353	Syah.g_01766	Syaq.g_02352
OG0002354	Syah.g_01623	Syaq.g_02486
OG0002356	Syah.g_01209	Syaq.g_00467, Syaq.g_02630
OG0002357	Syah.g_00455	Syaq.g_02133
OG0002369	Syah.g_00222	Syaq.g_00913
OG0002395	Syah.g_00117	Syaq.g_00852
OG0002401	Syah.g_02146	Syaq.g_00234
OG0002402	Syah.g_02059	Syaq.g_02694
OG0002403	Syah.g_01405	Syaq.g_00172
OG0002405	Syah.g_01579	Syaq.g_02435
OG0002406	Syah.g_01868	Syaq.g_01886
OG0002407	Syah.g_01354	Syaq.g_02139
OG0002408	Syah.g_01886	Syaq.g_01876
OG0002450	Syah.g_00385	Syaq.g_01164
OG0002464	Syah.g_01056	Syaq.g_01544
OG0002469	Syah.g_01401	Syaq.g_00168
OG0002471	Syah.g_01854	Syaq.g_02137
OG0002521	Syah.g_02371	Syaq.g_01684
OG0002526	Syah.g_01841	Syaq.g_02140
OG0002527	Syah.g_01874	Syaq.g_00133
OG0002528	Syah.g_01876	Syaq.g_00131
OG0002533	Syah.g_01085	Syaq.g_01926
OG0002538	Syah.g_00586	Syaq.g_01353
OG0002543	Syah.g_00492	Syaq.g_01249
OG0002589	Syah.g_01482	Syaq.g_00104, Syaq.g_02717
OG0002595	Syah.g_01987	Syaq.g_01921
OG0002604	Syah.g_01891	Syaq.g_01914
OG0002608	Syah.g_02016	Syaq.g_02600
OG0002609	Syah.g_02104	Syaq.g_02405
OG0002674	Syah.g_00803	Syaq.g_00589
OG0002680	Syah.g_02452	Syaq.g_00052
OG0002748	Syah.g_01165	Syaq.g_00330
OG0002851	Syah.g_02010	Syaq.g_02594
OG0002869	Syah.g_02102	Syaq.g_02403
OG0002931	Syah.g_01483	Syaq.g_02718
OG0002935	Syah.g_00274	Syaq.g_00884
OG0002937	Syah.g_01227	Syaq.g_00481
OG0002961	Syah.g_01433	Syaq.g_01902
OG0002982	Syah.g_02202	Syaq.g_00300
OG0003109	Syah.g_01865	Syaq.g_01906
OG0003116	Syah.g_01884	Syaq.g_01741
OG0003125	Syah.g_01288	Syaq.g_02142, Syaq.g_00697
OG0003257	Syah.g_00229	Syaq.g_02739
OG0003897	Syah.g_00728	Syaq.g_02215
OG0005162	Syah.g_01376	Syaq.g_01856
OG0006084	Syah.g_00552	Syaq.g_01318
OG0006085	Syah.g_00553	Syaq.g_01319
