Orthogroup	Syad	Syag
OG0001953	Syad.g_01780	Syag.g_00787
OG0001957	Syad.g_02165	Syag.g_00387
OG0001958	Syad.g_01575	Syag.g_00558
OG0001961	Syad.g_02358	Syag.g_01351
OG0001964	Syad.g_00606	Syag.g_02706
OG0001965	Syad.g_02126	Syag.g_01457
OG0001966	Syad.g_00553	Syag.g_02629
OG0001967	Syad.g_00551	Syag.g_02627
OG0001968	Syad.g_00550	Syag.g_02626
OG0001969	Syad.g_00482	Syag.g_02561
OG0001970	Syad.g_02849	Syag.g_01928
OG0001971	Syad.g_02927	Syag.g_02004
OG0001972	Syad.g_03000	Syag.g_02082
OG0001975	Syad.g_01531	Syag.g_00150
OG0001976	Syad.g_01533	Syag.g_00148
OG0001978	Syad.g_00306, Syad.g_00252	Syag.g_02649
OG0001979	Syad.g_01361	Syag.g_01012
OG0001980	Syad.g_00751, Syad.g_00622	Syag.g_02832
OG0001993	Syad.g_02186	Syag.g_00368
OG0001994	Syad.g_02187	Syag.g_00367
OG0001997	Syad.g_02778	Syag.g_01862
OG0001999	Syad.g_02484	Syag.g_01737
OG0002000	Syad.g_00951	Syag.g_01481
OG0002002	Syad.g_01452	Syag.g_01059
OG0002004	Syad.g_02760	Syag.g_01686
OG0002006	Syad.g_01259	Syag.g_00952
OG0002007	Syad.g_01258	Syag.g_00951
OG0002008	Syad.g_01700	Syag.g_00856
OG0002010	Syad.g_02309	Syag.g_01384
OG0002012	Syad.g_01387	Syag.g_01609
OG0002014	Syad.g_02622	Syag.g_02473
OG0002015	Syad.g_00443	Syag.g_02459
OG0002016	Syad.g_02973	Syag.g_02062
OG0002017	Syad.g_00070	Syag.g_02179
OG0002019	Syad.g_01962	Syag.g_02511
OG0002020	Syad.g_00120	Syag.g_02228
OG0002021	Syad.g_00118	Syag.g_02226
OG0002022	Syad.g_00115	Syag.g_02225
OG0002023	Syad.g_00114	Syag.g_02224
OG0002024	Syad.g_00108	Syag.g_02217
OG0002035	Syad.g_01564	Syag.g_00549
OG0002037	Syad.g_00902	Syag.g_01037
OG0002038	Syad.g_01161	Syag.g_01131
OG0002039	Syad.g_01176	Syag.g_01118
OG0002040	Syad.g_01177	Syag.g_01117
OG0002041	Syad.g_01718	Syag.g_00840
OG0002042	Syad.g_01743	Syag.g_00818
OG0002043	Syad.g_01657	Syag.g_00771
OG0002044	Syad.g_01245	Syag.g_00715, Syag.g_01174
OG0002045	Syad.g_02362	Syag.g_01346
OG0002046	Syad.g_02366	Syag.g_01342
OG0002048	Syad.g_00714	Syag.g_02795
OG0002049	Syad.g_00631	Syag.g_02712
OG0002050	Syad.g_00540	Syag.g_02617
OG0002051	Syad.g_02914	Syag.g_01989
OG0002054	Syad.g_00107	Syag.g_02216
OG0002055	Syad.g_00110	Syag.g_02219
OG0002056	Syad.g_00505	Syag.g_02581
OG0002092	Syad.g_02549	Syag.g_01294, Syag.g_01295
OG0002106	Syad.g_01217	Syag.g_01417
OG0002112	Syad.g_00494	Syag.g_02570
OG0002113	Syad.g_00200	Syag.g_02311
OG0002114	Syad.g_02262	Syag.g_01314
OG0002115	Syad.g_02615	Syag.g_01679
OG0002116	Syad.g_02581	Syag.g_01653
OG0002117	Syad.g_01166	Syag.g_01124
OG0002119	Syad.g_02968	Syag.g_02057
OG0002120	Syad.g_01994	Syag.g_00745
OG0002121	Syad.g_02074	Syag.g_00172
OG0002123	Syad.g_01813	Syag.g_00918
OG0002124	Syad.g_01203	Syag.g_00738
OG0002126	Syad.g_00445	Syag.g_02460
OG0002127	Syad.g_02866	Syag.g_01946
OG0002128	Syad.g_01530	Syag.g_00146
OG0002129	Syad.g_02292	Syag.g_01403
OG0002130	Syad.g_02403	Syag.g_01190
OG0002131	Syad.g_00119	Syag.g_02227
OG0002132	Syad.g_00111	Syag.g_02220
OG0002133	Syad.g_00109	Syag.g_02218
OG0002134	Syad.g_00365	Syag.g_02410
OG0002135	Syad.g_02654	Syag.g_01722
OG0002136	Syad.g_02653	Syag.g_01721
OG0002138	Syad.g_01364	Syag.g_00463
OG0002139	Syad.g_01435	Syag.g_01040
OG0002141	Syad.g_02121	Syag.g_00491
OG0002142	Syad.g_02259	Syag.g_01439
OG0002143	Syad.g_00790	Syag.g_00010
OG0002144	Syad.g_00639	Syag.g_02717
OG0002157	Syad.g_00493	Syag.g_02569
OG0002158	Syad.g_00495	Syag.g_02571
OG0002159	Syad.g_00337	Syag.g_02381
OG0002162	Syad.g_01045	Syag.g_00300
OG0002163	Syad.g_00021	Syag.g_02150
OG0002167	Syad.g_01426	Syag.g_01842
OG0002168	Syad.g_01273	Syag.g_00954
OG0002171	Syad.g_00448	Syag.g_02464
OG0002173	Syad.g_02966	Syag.g_02055
OG0002178	Syad.g_00113	Syag.g_02222
OG0002179	Syad.g_00417	Syag.g_02435
OG0002180	Syad.g_00515	Syag.g_02590
OG0002181	Syad.g_00543	Syag.g_02620
OG0002182	Syad.g_00564	Syag.g_02639
OG0002183	Syad.g_02768	Syag.g_01851
OG0002184	Syad.g_02765	Syag.g_01847
OG0002185	Syad.g_02757	Syag.g_01837
OG0002186	Syad.g_02652	Syag.g_01720
OG0002187	Syad.g_02651	Syag.g_01719
OG0002188	Syad.g_02618	Syag.g_01682
OG0002189	Syad.g_02617	Syag.g_01681
OG0002190	Syad.g_02562	Syag.g_01639
OG0002191	Syad.g_02455	Syag.g_00027
OG0002192	Syad.g_01180	Syag.g_01116
OG0002193	Syad.g_01381	Syag.g_01020
OG0002194	Syad.g_01438	Syag.g_01044
OG0002195	Syad.g_01634	Syag.g_00614
OG0002196	Syad.g_01903	Syag.g_00652
OG0002197	Syad.g_01712	Syag.g_00846
OG0002198	Syad.g_02132	Syag.g_00433
OG0002199	Syad.g_02137	Syag.g_00429
OG0002200	Syad.g_02276	Syag.g_01419
OG0002201	Syad.g_01094	Syag.g_00347
OG0002202	Syad.g_01093	Syag.g_00346
OG0002203	Syad.g_01092	Syag.g_00345
OG0002204	Syad.g_01069	Syag.g_00326
OG0002205	Syad.g_01050	Syag.g_00305
OG0002206	Syad.g_01036	Syag.g_00293
OG0002207	Syad.g_01026	Syag.g_00283
OG0002208	Syad.g_00895	Syag.g_01534
OG0002209	Syad.g_00769	Syag.g_02852
OG0002210	Syad.g_00721	Syag.g_02803
OG0002211	Syad.g_00686	Syag.g_02765
OG0002212	Syad.g_03019	Syag.g_02111
OG0002213	Syad.g_03025	Syag.g_02115
OG0002214	Syad.g_00140	Syag.g_02250
OG0002233	Syad.g_01832	Syag.g_00437
OG0002234	Syad.g_02094	Syag.g_00402
OG0002236	Syad.g_00629	Syag.g_00571
OG0002241	Syad.g_02367	Syag.g_01341
OG0002242	Syad.g_00447	Syag.g_02463
OG0002243	Syad.g_03017	Syag.g_02107
OG0002245	Syad.g_00792	Syag.g_00012
OG0002247	Syad.g_01043	Syag.g_00298
OG0002248	Syad.g_01337	Syag.g_01000
OG0002250	Syad.g_02769	Syag.g_01852
OG0002251	Syad.g_02556	Syag.g_01636
OG0002253	Syad.g_02393	Syag.g_01179
OG0002254	Syad.g_01670	Syag.g_00889
OG0002255	Syad.g_01726	Syag.g_00832
OG0002256	Syad.g_01133	Syag.g_01796
OG0002257	Syad.g_02107	Syag.g_00478
OG0002258	Syad.g_01068	Syag.g_00325
OG0002259	Syad.g_00981	Syag.g_01450
OG0002260	Syad.g_01434	Syag.g_01039
OG0002279	Syad.g_02803	Syag.g_01887
OG0002281	Syad.g_01051	Syag.g_00306
OG0002286	Syad.g_01499	Syag.g_01702
OG0002287	Syad.g_00426	Syag.g_02458
OG0002289	Syad.g_02369	Syag.g_01339
OG0002290	Syad.g_01505	Syag.g_02643
OG0002296	Syad.g_02304	Syag.g_01389
OG0002297	Syad.g_01385	Syag.g_00071
OG0002298	Syad.g_01730	Syag.g_00828
OG0002299	Syad.g_01777	Syag.g_00790
OG0002300	Syad.g_01983	Syag.g_00470
OG0002301	Syad.g_02589	Syag.g_00201
OG0002302	Syad.g_00880	Syag.g_01549
OG0002303	Syad.g_00791	Syag.g_00011
OG0002304	Syad.g_00738	Syag.g_02683, Syag.g_02821
OG0002305	Syad.g_02806	Syag.g_01889
OG0002306	Syad.g_00105	Syag.g_02223
OG0002308	Syad.g_01898	Syag.g_00657
OG0002328	Syad.g_02783	Syag.g_01867
OG0002331	Syad.g_01834	Syag.g_00211
OG0002336	Syad.g_02350	Syag.g_01359
OG0002338	Syad.g_00441	Syag.g_02456
OG0002339	Syad.g_00429	Syag.g_02447
OG0002350	Syad.g_00753	Syag.g_02834
OG0002351	Syad.g_00483	Syag.g_02562
OG0002352	Syad.g_01162	Syag.g_01130
OG0002353	Syad.g_01876	Syag.g_00679
OG0002354	Syad.g_01756	Syag.g_00811
OG0002355	Syad.g_02068	Syag.g_00254
OG0002356	Syad.g_02383	Syag.g_01329
OG0002357	Syad.g_00073	Syag.g_00469
OG0002358	Syad.g_02452	Syag.g_00031
OG0002359	Syad.g_02312	Syag.g_01381
OG0002380	Syad.g_02681	Syag.g_01603
OG0002385	Syad.g_01500	Syag.g_01703
OG0002386	Syad.g_02111, Syad.g_02112	Syag.g_00473
OG0002388	Syad.g_02384, Syad.g_02375, Syad.g_00856	Syag.g_01333
OG0002391	Syad.g_02835	Syag.g_01916
OG0002394	Syad.g_03015	Syag.g_02100
OG0002395	Syad.g_00492	Syag.g_02568
OG0002400	Syad.g_01827	Syag.g_01602
OG0002401	Syad.g_01163	Syag.g_01129
OG0002402	Syad.g_01275	Syag.g_00956
OG0002403	Syad.g_01463	Syag.g_01068
OG0002404	Syad.g_00037	Syag.g_02665
OG0002407	Syad.g_00082	Syag.g_00488
OG0002408	Syad.g_02098	Syag.g_00099
OG0002409	Syad.g_00066	Syag.g_02176
OG0002410	Syad.g_02057	Syag.g_02243
OG0002416	Syad.g_02044	Syag.g_00454
OG0002432	Syad.g_03007	Syag.g_02103
OG0002450	Syad.g_00149	Syag.g_02259
OG0002458	Syad.g_01540	Syag.g_02209
OG0002459	Syad.g_01538	Syag.g_02207
OG0002460	Syad.g_01537	Syag.g_02206
OG0002463	Syad.g_00341	Syag.g_02384
OG0002467	Syad.g_01379	Syag.g_00324
OG0002470	Syad.g_01543	Syag.g_00501
OG0002471	Syad.g_02048	Syag.g_00481
OG0002472	Syad.g_00841	Syag.g_00528
OG0002473	Syad.g_02919	Syag.g_01994
OG0002475	Syad.g_02311	Syag.g_01382
OG0002476	Syad.g_01397, Syad.g_00994, Syad.g_00995	Syag.g_00921
OG0002492	Syad.g_03013	Syag.g_02101
OG0002521	Syad.g_02611	Syag.g_01675
OG0002522	Syad.g_02536	Syag.g_01612
OG0002523	Syad.g_01376	Syag.g_00079
OG0002524	Syad.g_01984	Syag.g_00077
OG0002526	Syad.g_02030	Syag.g_00489
OG0002532	Syad.g_02104	Syag.g_00100
OG0002533	Syad.g_01004	Syag.g_00258
OG0002534	Syad.g_00747	Syag.g_02829
OG0002535	Syad.g_00744	Syag.g_02826
OG0002536	Syad.g_00727	Syag.g_02809
OG0002538	Syad.g_02950	Syag.g_02037
OG0002539	Syad.g_00006	Syag.g_02143
OG0002540	Syad.g_01541	Syag.g_02210
OG0002542	Syad.g_02459	Syag.g_00707
OG0002544	Syad.g_02097	Syag.g_00660, Syag.g_01588
OG0002545	Syad.g_02694	Syag.g_00566
OG0002547	Syad.g_02387	Syag.g_01326
OG0002574	Syad.g_02374	Syag.g_01334
OG0002575	Syad.g_02376	Syag.g_01332
OG0002576	Syad.g_02377	Syag.g_01331
OG0002591	Syad.g_02066	Syag.g_01269
OG0002592	Syad.g_03016	Syag.g_02108
OG0002594	Syad.g_02159	Syag.g_00183
OG0002596	Syad.g_01215	Syag.g_00174
OG0002600	Syad.g_02067	Syag.g_00188
OG0002603	Syad.g_02088	Syag.g_00243
OG0002604	Syad.g_02106	Syag.g_00479
OG0002605	Syad.g_00752	Syag.g_02833
OG0002606	Syad.g_01542	Syag.g_02211
OG0002607	Syad.g_02352	Syag.g_01357
OG0002608	Syad.g_01306	Syag.g_00989
OG0002609	Syad.g_01204	Syag.g_00737
OG0002610	Syad.g_00759	Syag.g_02841
OG0002632	Syad.g_03014	Syag.g_02102
OG0002635	Syad.g_01128	Syag.g_01151
OG0002639	Syad.g_02926	Syag.g_01297
OG0002640	Syad.g_01549	Syag.g_00308
OG0002677	Syad.g_00548	Syag.g_02624
OG0002710	Syad.g_01946	Syag.g_00631
OG0002715	Syad.g_02261	Syag.g_01436
OG0002716	Syad.g_00570	Syag.g_02664
OG0002718	Syad.g_02264	Syag.g_01435
OG0002737	Syad.g_02485	Syag.g_01738
OG0002744	Syad.g_02032	Syag.g_00439
OG0002751	Syad.g_00985	Syag.g_01447
OG0002752	Syad.g_00116	Syag.g_00530
OG0002754	Syad.g_01794, Syad.g_02365	Syag.g_01343
OG0002758	Syad.g_01947	Syag.g_00228
OG0002761	Syad.g_01432	Syag.g_00438
OG0002785	Syad.g_02531	Syag.g_00924
OG0002842	Syad.g_03009	Syag.g_02104
OG0002845	Syad.g_01934	Syag.g_02325
OG0002856	Syad.g_00643	Syag.g_02166
OG0002860	Syad.g_02215	Syag.g_01247
OG0002861	Syad.g_00844	Syag.g_00926
OG0002865	Syad.g_01972	Syag.g_01023
OG0002867	Syad.g_02040	Syag.g_00210
OG0002871	Syad.g_00074	Syag.g_01560
OG0002874	Syad.g_01621	Syag.g_00160
OG0002875	Syad.g_01622	Syag.g_00159
OG0002876	Syad.g_01624	Syag.g_00157
OG0002877	Syad.g_01626	Syag.g_00155
OG0002878	Syad.g_01627	Syag.g_00154
OG0002912	Syad.g_02941	Syag.g_02027
OG0002941	Syad.g_02713	Syag.g_01808
OG0002954	Syad.g_02555	Syag.g_01635
OG0002984	Syad.g_00901	Syag.g_01036
OG0002986	Syad.g_02022	Syag.g_01288
OG0002987	Syad.g_02021	Syag.g_01289
OG0002988	Syad.g_02020	Syag.g_01290
OG0002991	Syad.g_01623	Syag.g_00158
OG0002992	Syad.g_01625	Syag.g_00156
OG0003048	Syad.g_01930	Syag.g_01701
OG0003107	Syad.g_00749	Syag.g_00178
OG0003108	Syad.g_01814	Syag.g_02170
OG0003115	Syad.g_02091	Syag.g_00248
OG0003116	Syad.g_02095	Syag.g_01798
OG0003124	Syad.g_01869, Syad.g_02604	Syag.g_00121
OG0003133	Syad.g_02684	Syag.g_01856
OG0003137	Syad.g_02551	Syag.g_01629
OG0003139	Syad.g_02051	Syag.g_00589, Syag.g_00591
OG0003140	Syad.g_00797	Syag.g_00688
OG0003142	Syad.g_01401	Syag.g_00264
OG0003193	Syad.g_00035	Syag.g_00181
OG0003198	Syad.g_00807	Syag.g_01705
OG0003200	Syad.g_02073	Syag.g_01008
OG0003209	Syad.g_02720	Syag.g_01813
OG0003210	Syad.g_02719	Syag.g_01812
OG0003211	Syad.g_02718	Syag.g_01811
OG0003212	Syad.g_02717	Syag.g_01810
OG0003267	Syad.g_01367	Syag.g_01015
OG0003269	Syad.g_01863	Syag.g_00937
OG0003270	Syad.g_01749	Syag.g_00110
OG0003271	Syad.g_02023	Syag.g_00202
OG0003297	Syad.g_01216	Syag.g_00476
OG0003305	Syad.g_02324	Syag.g_01368
OG0003393	Syad.g_01501	Syag.g_01704
OG0003533	Syad.g_00439	Syag.g_02469
OG0003534	Syad.g_01469	Syag.g_00389
OG0003561	Syad.g_02001	Syag.g_00125
OG0003837	Syad.g_01178	Syag.g_00250
OG0003843	Syad.g_02244	Syag.g_00627
OG0003889	Syad.g_00112	Syag.g_02221
OG0004075	Syad.g_00033	Syag.g_00766
OG0004300	Syad.g_00388	Syag.g_01574
OG0004334	Syad.g_02558	Syag.g_00106
OG0005074	Syad.g_01299	Syag.g_00203
OG0005077	Syad.g_01563	Syag.g_00548
