Orthogroup	Syad	Syaf
OG0001869	Syad.g_01147	Syaf.g_01283
OG0001870	Syad.g_01155	Syaf.g_01291
OG0001871	Syad.g_01160	Syaf.g_01297
OG0001872	Syad.g_01451	Syaf.g_01566
OG0001873	Syad.g_01514	Syaf.g_01609
OG0001874	Syad.g_01517	Syaf.g_01612
OG0001875	Syad.g_01547	Syaf.g_01646
OG0001876	Syad.g_01548	Syaf.g_01647
OG0001877	Syad.g_01342	Syaf.g_01471
OG0001878	Syad.g_01698	Syaf.g_01918
OG0001879	Syad.g_01706	Syaf.g_01912
OG0001880	Syad.g_01746	Syaf.g_01866
OG0001881	Syad.g_01754	Syaf.g_01864
OG0001882	Syad.g_01778	Syaf.g_01840
OG0001883	Syad.g_01782	Syaf.g_01816
OG0001884	Syad.g_01790	Syaf.g_01807
OG0001885	Syad.g_01647	Syaf.g_01789
OG0001886	Syad.g_01643	Syaf.g_01785
OG0001887	Syad.g_01637	Syaf.g_02095
OG0001888	Syad.g_01913	Syaf.g_02073
OG0001889	Syad.g_01873	Syaf.g_02033
OG0001890	Syad.g_01220	Syaf.g_01370
OG0001891	Syad.g_01207	Syaf.g_01366
OG0001892	Syad.g_01193	Syaf.g_01333
OG0001893	Syad.g_02170	Syaf.g_02332
OG0001894	Syad.g_02153	Syaf.g_02311
OG0001895	Syad.g_02253	Syaf.g_02390
OG0001896	Syad.g_02457	Syaf.g_01220
OG0001897	Syad.g_00771	Syaf.g_00013
OG0001898	Syad.g_00755	Syaf.g_00029
OG0001899	Syad.g_00682	Syaf.g_00105
OG0001900	Syad.g_00547	Syaf.g_00218
OG0001901	Syad.g_00546	Syaf.g_00219
OG0001902	Syad.g_00516	Syaf.g_00251
OG0001903	Syad.g_00506	Syaf.g_00260
OG0001904	Syad.g_00433	Syaf.g_00336
OG0001905	Syad.g_00420	Syaf.g_00349
OG0001906	Syad.g_02847	Syaf.g_00861
OG0001907	Syad.g_02868	Syaf.g_00844
OG0001908	Syad.g_02917	Syaf.g_00793
OG0001909	Syad.g_02929	Syaf.g_00780
OG0001910	Syad.g_02980	Syaf.g_00715
OG0001912	Syad.g_00001	Syaf.g_00638
OG0001913	Syad.g_00003	Syaf.g_00636
OG0001914	Syad.g_01532	Syaf.g_01621
OG0001915	Syad.g_00153	Syaf.g_00509
OG0001916	Syad.g_00921	Syaf.g_02704
OG0001917	Syad.g_01684	Syaf.g_01932
OG0001918	Syad.g_02046	Syaf.g_01720
OG0001918	Syad.g_00117	Syaf.g_00547
OG0001924	Syad.g_02188	Syaf.g_02355
OG0001925	Syad.g_02189	Syaf.g_02356
OG0001926	Syad.g_02190	Syaf.g_02357
OG0001927	Syad.g_02191	Syaf.g_02362
OG0001929	Syad.g_00230	Syaf.g_00428
OG0001930	Syad.g_02523	Syaf.g_01114
OG0001931	Syad.g_02524	Syaf.g_01113
OG0001932	Syad.g_00355	Syaf.g_00381
OG0001933	Syad.g_02804	Syaf.g_00900
OG0001934	Syad.g_02789	Syaf.g_00915
OG0001935	Syad.g_02736	Syaf.g_00956
OG0001936	Syad.g_02103	Syaf.g_01689
OG0001937	Syad.g_02576	Syaf.g_01081
OG0001938	Syad.g_00898	Syaf.g_02727
OG0001939	Syad.g_01363, Syad.g_01362	Syaf.g_01475
OG0001940	Syad.g_01054	Syaf.g_02585
OG0001941	Syad.g_02414	Syaf.g_01246
OG0001944	Syad.g_01981	Syaf.g_01498
OG0001946	Syad.g_01341	Syaf.g_01470
OG0001947	Syad.g_01272	Syaf.g_01406
OG0001948	Syad.g_01714	Syaf.g_01903
OG0001949	Syad.g_01734	Syaf.g_01882
OG0001950	Syad.g_01736	Syaf.g_01880
OG0001951	Syad.g_01755	Syaf.g_01863
OG0001952	Syad.g_01779	Syaf.g_01839
OG0001953	Syad.g_01780	Syaf.g_01838
OG0001954	Syad.g_01991	Syaf.g_01746
OG0001957	Syad.g_02165	Syaf.g_02327
OG0001958	Syad.g_01575	Syaf.g_02138
OG0001961	Syad.g_02358	Syaf.g_02503
OG0001964	Syad.g_00606	Syaf.g_00161
OG0001965	Syad.g_02126	Syaf.g_02281
OG0001966	Syad.g_00553	Syaf.g_00213
OG0001967	Syad.g_00551	Syaf.g_00215
OG0001968	Syad.g_00550	Syaf.g_00216
OG0001969	Syad.g_00482	Syaf.g_00278
OG0001970	Syad.g_02849	Syaf.g_00859
OG0001971	Syad.g_02927	Syaf.g_00782
OG0001972	Syad.g_03000	Syaf.g_00703
OG0001973	Syad.g_02960	Syaf.g_00666
OG0001975	Syad.g_01531	Syaf.g_01620
OG0001976	Syad.g_01533	Syaf.g_01622
OG0001978	Syad.g_00306, Syad.g_00252	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200
OG0001979	Syad.g_01361	Syaf.g_01474
OG0001980	Syad.g_00751	Syaf.g_00033
OG0001993	Syad.g_02186	Syaf.g_02353
OG0001994	Syad.g_02187	Syaf.g_02354
OG0001995	Syad.g_01377	Syaf.g_01487
OG0001997	Syad.g_02778	Syaf.g_00925
OG0001999	Syad.g_02484	Syaf.g_01184
OG0002000	Syad.g_00951	Syaf.g_02677
OG0002002	Syad.g_01452	Syaf.g_01567
OG0002006	Syad.g_01259	Syaf.g_01405
OG0002007	Syad.g_01258	Syaf.g_01404
OG0002008	Syad.g_01700	Syaf.g_01916
OG0002009	Syad.g_01933	Syaf.g_02084
OG0002010	Syad.g_02309	Syaf.g_02454
OG0002011	Syad.g_01964	Syaf.g_02799
OG0002012	Syad.g_01387	Syaf.g_01756
OG0002014	Syad.g_00442, Syad.g_02622	Syaf.g_00328
OG0002015	Syad.g_00443	Syaf.g_00327
OG0002016	Syad.g_02973	Syaf.g_00722
OG0002017	Syad.g_00070	Syaf.g_00599
OG0002020	Syad.g_00120	Syaf.g_00544
OG0002021	Syad.g_00118	Syaf.g_00546
OG0002022	Syad.g_00115	Syaf.g_00549
OG0002023	Syad.g_00114	Syaf.g_00550
OG0002024	Syad.g_00108	Syaf.g_00556
OG0002037	Syad.g_00902	Syaf.g_02723
OG0002038	Syad.g_01161	Syaf.g_01299
OG0002039	Syad.g_01176	Syaf.g_01312
OG0002040	Syad.g_01177	Syaf.g_01313
OG0002041	Syad.g_01718	Syaf.g_01898
OG0002042	Syad.g_01743	Syaf.g_01869
OG0002043	Syad.g_01657	Syaf.g_01800
OG0002044	Syad.g_01245	Syaf.g_01390
OG0002045	Syad.g_02362	Syaf.g_02506
OG0002046	Syad.g_02366	Syaf.g_02511, Syaf.g_02510
OG0002048	Syad.g_00714	Syaf.g_00072
OG0002049	Syad.g_00631	Syaf.g_00153
OG0002050	Syad.g_00540	Syaf.g_00224
OG0002051	Syad.g_02914	Syaf.g_00796
OG0002053	Syad.g_00027	Syaf.g_00616
OG0002054	Syad.g_00107	Syaf.g_00557
OG0002055	Syad.g_00110	Syaf.g_00554
OG0002056	Syad.g_00505	Syaf.g_00261
OG0002106	Syad.g_01217	Syaf.g_02774
OG0002113	Syad.g_00200	Syaf.g_00459
OG0002115	Syad.g_02615	Syaf.g_01045
OG0002116	Syad.g_02581	Syaf.g_01076
OG0002117	Syad.g_01166	Syaf.g_01305
OG0002118	Syad.g_01461	Syaf.g_01577
OG0002119	Syad.g_02968	Syaf.g_00727
OG0002120	Syad.g_01994	Syaf.g_01744
OG0002121	Syad.g_02074	Syaf.g_02230
OG0002123	Syad.g_01813	Syaf.g_01978
OG0002124	Syad.g_01203	Syaf.g_01342
OG0002126	Syad.g_00445	Syaf.g_00323
OG0002127	Syad.g_02866	Syaf.g_00840
OG0002128	Syad.g_01530	Syaf.g_01619
OG0002129	Syad.g_02292	Syaf.g_02430
OG0002130	Syad.g_02403	Syaf.g_01256
OG0002131	Syad.g_00119	Syaf.g_00545
OG0002132	Syad.g_00111	Syaf.g_00553
OG0002133	Syad.g_00109	Syaf.g_00555
OG0002134	Syad.g_00365	Syaf.g_00371
OG0002135	Syad.g_02654	Syaf.g_01003
OG0002136	Syad.g_02653	Syaf.g_01004
OG0002138	Syad.g_01364	Syaf.g_01476
OG0002139	Syad.g_01435	Syaf.g_01550
OG0002140	Syad.g_00839	Syaf.g_01508
OG0002141	Syad.g_02121	Syaf.g_02271
OG0002142	Syad.g_02259	Syaf.g_02395
OG0002143	Syad.g_00790	Syaf.g_02802
OG0002144	Syad.g_00639	Syaf.g_00147
OG0002154	Syad.g_02869	Syaf.g_00843
OG0002159	Syad.g_00337	Syaf.g_00400, Syaf.g_00943
OG0002160	Syad.g_01375	Syaf.g_01485
OG0002162	Syad.g_01045	Syaf.g_02592
OG0002163	Syad.g_00021	Syaf.g_00623
OG0002167	Syad.g_01426	Syaf.g_02647
OG0002168	Syad.g_01273	Syaf.g_01407
OG0002171	Syad.g_00448	Syaf.g_00320
OG0002172	Syad.g_02977	Syaf.g_00718
OG0002178	Syad.g_00113	Syaf.g_00552
OG0002179	Syad.g_00417	Syaf.g_00352
OG0002180	Syad.g_00515	Syaf.g_00252
OG0002181	Syad.g_00543	Syaf.g_00221
OG0002182	Syad.g_00564	Syaf.g_00203
OG0002183	Syad.g_02768	Syaf.g_00934
OG0002184	Syad.g_02765	Syaf.g_00937
OG0002185	Syad.g_02757	Syaf.g_00946
OG0002186	Syad.g_02652	Syaf.g_01005
OG0002187	Syad.g_02651	Syaf.g_01006
OG0002188	Syad.g_02618	Syaf.g_01042
OG0002189	Syad.g_02617	Syaf.g_01043
OG0002190	Syad.g_02562	Syaf.g_01090
OG0002191	Syad.g_02455	Syaf.g_01212
OG0002192	Syad.g_01180	Syaf.g_01315
OG0002193	Syad.g_01381	Syaf.g_01491, Syaf.g_01824
OG0002194	Syad.g_01438	Syaf.g_01554
OG0002195	Syad.g_01634	Syaf.g_02098
OG0002196	Syad.g_01903	Syaf.g_02062
OG0002197	Syad.g_01712	Syaf.g_01906
OG0002198	Syad.g_02132	Syaf.g_02290
OG0002199	Syad.g_02137	Syaf.g_02295
OG0002200	Syad.g_02276	Syaf.g_02416
OG0002201	Syad.g_01094	Syaf.g_02551
OG0002202	Syad.g_01093	Syaf.g_02552
OG0002203	Syad.g_01092	Syaf.g_02553
OG0002204	Syad.g_01069	Syaf.g_02570
OG0002205	Syad.g_01050	Syaf.g_02587
OG0002206	Syad.g_01036	Syaf.g_02603
OG0002207	Syad.g_01026	Syaf.g_02613
OG0002208	Syad.g_00895	Syaf.g_02730
OG0002209	Syad.g_00769	Syaf.g_00015
OG0002210	Syad.g_00721	Syaf.g_00064
OG0002211	Syad.g_00686	Syaf.g_00101
OG0002212	Syad.g_03019	Syaf.g_00663
OG0002213	Syad.g_03025	Syaf.g_00658
OG0002214	Syad.g_00140	Syaf.g_00522
OG0002230	Syad.g_02471	Syaf.g_01208
OG0002233	Syad.g_01832	Syaf.g_02002
OG0002234	Syad.g_02094	Syaf.g_02259
OG0002236	Syad.g_00629	Syaf.g_01641
OG0002241	Syad.g_02367	Syaf.g_02512
OG0002242	Syad.g_00447	Syaf.g_00321
OG0002243	Syad.g_03017	Syaf.g_00667
OG0002245	Syad.g_00792	Syaf.g_02800
OG0002247	Syad.g_01043	Syaf.g_02594
OG0002248	Syad.g_01337	Syaf.g_01466
OG0002250	Syad.g_02769	Syaf.g_00933
OG0002251	Syad.g_02556	Syaf.g_01094
OG0002252	Syad.g_02479	Syaf.g_01189, Syaf.g_01190
OG0002253	Syad.g_02393	Syaf.g_01266
OG0002254	Syad.g_01670	Syaf.g_01949
OG0002255	Syad.g_01726	Syaf.g_01890
OG0002256	Syad.g_01133	Syaf.g_01714
OG0002257	Syad.g_02107	Syaf.g_02266
OG0002258	Syad.g_01068	Syaf.g_02571
OG0002259	Syad.g_00981	Syaf.g_02650
OG0002260	Syad.g_01434	Syaf.g_01549
OG0002279	Syad.g_02803	Syaf.g_00901
OG0002281	Syad.g_01051	Syaf.g_02586
OG0002289	Syad.g_02369	Syaf.g_02514
OG0002290	Syad.g_01505	Syaf.g_01600
OG0002296	Syad.g_02304	Syaf.g_02449
OG0002297	Syad.g_01385	Syaf.g_01493
OG0002298	Syad.g_01730	Syaf.g_01886
OG0002299	Syad.g_01777	Syaf.g_01841
OG0002300	Syad.g_01983	Syaf.g_01749
OG0002301	Syad.g_02589	Syaf.g_02326
OG0002302	Syad.g_00880	Syaf.g_02745
OG0002303	Syad.g_00791	Syaf.g_02801
OG0002304	Syad.g_00738	Syaf.g_00043, Syaf.g_00050
OG0002305	Syad.g_02806	Syaf.g_00898
OG0002306	Syad.g_00105	Syaf.g_00551
OG0002307	Syad.g_00966	Syaf.g_02358
OG0002309	Syad.g_01232	Syaf.g_01382
OG0002328	Syad.g_02783	Syaf.g_00920
OG0002331	Syad.g_01834	Syaf.g_02003
OG0002338	Syad.g_00441	Syaf.g_00329
OG0002339	Syad.g_00429	Syaf.g_00342
OG0002350	Syad.g_00753	Syaf.g_00031
OG0002351	Syad.g_00483	Syaf.g_00277
OG0002352	Syad.g_01162	Syaf.g_01300
OG0002353	Syad.g_01876	Syaf.g_02036
OG0002354	Syad.g_01756	Syaf.g_01862
OG0002355	Syad.g_02068	Syaf.g_01999
OG0002356	Syad.g_02383	Syaf.g_02529
OG0002357	Syad.g_00073	Syaf.g_00595
OG0002358	Syad.g_02452	Syaf.g_01211
OG0002359	Syad.g_02312	Syaf.g_02457
OG0002388	Syad.g_02384, Syad.g_02375, Syad.g_00856	Syaf.g_02525
OG0002400	Syad.g_01827	Syaf.g_02231
OG0002401	Syad.g_01163	Syaf.g_01301
OG0002403	Syad.g_01463	Syaf.g_01579
OG0002404	Syad.g_00037	Syaf.g_01968
OG0002405	Syad.g_01654	Syaf.g_01797
OG0002407	Syad.g_00082	Syaf.g_01668
OG0002408	Syad.g_02098	Syaf.g_02261
OG0002409	Syad.g_00066	Syaf.g_00602
OG0002410	Syad.g_02057	Syaf.g_02248
OG0002429	Syad.g_02776	Syaf.g_00927
OG0002435	Syad.g_02458	Syaf.g_01221
OG0002443	Syad.g_01753	Syaf.g_00738
OG0002446	Syad.g_02698	Syaf.g_01825
OG0002448	Syad.g_02534	Syaf.g_00305, Syaf.g_00694, Syaf.g_00346
OG0002458	Syad.g_01540	Syaf.g_00564
OG0002459	Syad.g_01538	Syaf.g_00566
OG0002460	Syad.g_01537	Syaf.g_00567
OG0002461	Syad.g_01414	Syaf.g_01701
OG0002462	Syad.g_02674	Syaf.g_00982
OG0002463	Syad.g_00341	Syaf.g_01905
OG0002465	Syad.g_00638, Syad.g_01117	Syaf.g_01271
OG0002467	Syad.g_01379	Syaf.g_01489
OG0002469	Syad.g_01459	Syaf.g_01575
OG0002470	Syad.g_01543	Syaf.g_01628
OG0002471	Syad.g_02048	Syaf.g_01718
OG0002472	Syad.g_00841	Syaf.g_01649
OG0002473	Syad.g_02919	Syaf.g_00791
OG0002475	Syad.g_02311	Syaf.g_02456
OG0002476	Syad.g_01397, Syad.g_00994, Syad.g_00995	Syaf.g_01670
OG0002519	Syad.g_00413	Syaf.g_00356
OG0002521	Syad.g_02611	Syaf.g_01049
OG0002523	Syad.g_01376	Syaf.g_01486
OG0002524	Syad.g_01984	Syaf.g_01748
OG0002525	Syad.g_02010	Syaf.g_01739
OG0002526	Syad.g_02030	Syaf.g_01728
OG0002529	Syad.g_02047	Syaf.g_01719
OG0002531	Syad.g_02052	Syaf.g_02225
OG0002532	Syad.g_02104	Syaf.g_02265
OG0002533	Syad.g_01004	Syaf.g_02629
OG0002534	Syad.g_00747	Syaf.g_00034
OG0002535	Syad.g_00744	Syaf.g_00037
OG0002536	Syad.g_00727	Syaf.g_00058
OG0002538	Syad.g_02950	Syaf.g_00757
OG0002540	Syad.g_01541	Syaf.g_00563
OG0002542	Syad.g_02459	Syaf.g_01222
OG0002543	Syad.g_00004	Syaf.g_01518
OG0002544	Syad.g_02097	Syaf.g_01666
OG0002547	Syad.g_02387	Syaf.g_02532
OG0002574	Syad.g_02374	Syaf.g_02524
OG0002575	Syad.g_02376	Syaf.g_02526
OG0002576	Syad.g_02377	Syaf.g_02527
OG0002578	Syad.g_01673, Syad.g_02277	Syaf.g_02417
OG0002579	Syad.g_02870	Syaf.g_00842
OG0002591	Syad.g_02066	Syaf.g_01540
OG0002594	Syad.g_02159	Syaf.g_01192
OG0002595	Syad.g_01378	Syaf.g_01488
OG0002596	Syad.g_01215	Syaf.g_01837
OG0002597	Syad.g_01978	Syaf.g_01753
OG0002599	Syad.g_02029	Syaf.g_01730
OG0002603	Syad.g_02088	Syaf.g_02255
OG0002605	Syad.g_00752	Syaf.g_00032
OG0002606	Syad.g_01542	Syaf.g_00562
OG0002608	Syad.g_01306	Syaf.g_01456
OG0002609	Syad.g_01204	Syaf.g_01363
OG0002610	Syad.g_00759	Syaf.g_00025
OG0002611	Syad.g_00415	Syaf.g_02171, Syaf.g_00354
OG0002639	Syad.g_02926	Syaf.g_00783
OG0002671	Syad.g_02630	Syaf.g_01027
OG0002675	Syad.g_00636	Syaf.g_00149
OG0002683	Syad.g_02378	Syaf.g_02518
OG0002732	Syad.g_00340	Syaf.g_01706, Syaf.g_01707
OG0002737	Syad.g_02485	Syaf.g_01183
OG0002738	Syad.g_01513	Syaf.g_01608
OG0002741	Syad.g_01879	Syaf.g_02039
OG0002746	Syad.g_02129	Syaf.g_02286
OG0002747	Syad.g_02173	Syaf.g_02335
OG0002748	Syad.g_01099	Syaf.g_02548
OG0002749	Syad.g_01001	Syaf.g_02631, Syaf.g_02633
OG0002752	Syad.g_00116	Syaf.g_00548
OG0002754	Syad.g_01794, Syad.g_02365	Syaf.g_02509
OG0002758	Syad.g_01947	Syaf.g_01716
OG0002759	Syad.g_01990	Syaf.g_01327
OG0002762	Syad.g_03010	Syaf.g_00674
OG0002796	Syad.g_01380	Syaf.g_01490
OG0002805	Syad.g_01506	Syaf.g_01601
OG0002852	Syad.g_01951	Syaf.g_02089
OG0002853	Syad.g_01838	Syaf.g_02005
OG0002856	Syad.g_00643	Syaf.g_01778
OG0002858	Syad.g_02686	Syaf.g_02232
OG0002860	Syad.g_02215	Syaf.g_01345
OG0002862	Syad.g_00739	Syaf.g_00041
OG0002863	Syad.g_00748	Syaf.g_00051
OG0002865	Syad.g_01972	Syaf.g_02767
OG0002869	Syad.g_01206	Syaf.g_01365
OG0002874	Syad.g_01621	Syaf.g_02435
OG0002875	Syad.g_01622	Syaf.g_02436
OG0002876	Syad.g_01624	Syaf.g_02438
OG0002877	Syad.g_01626	Syaf.g_02440
OG0002878	Syad.g_01627	Syaf.g_02441
OG0002932	Syad.g_00339	Syaf.g_01708
OG0002933	Syad.g_00338	Syaf.g_01709
OG0002941	Syad.g_02713, Syad.g_01937	Syaf.g_02156
OG0002943	Syad.g_02672	Syaf.g_00985
OG0002944	Syad.g_02671	Syaf.g_00986
OG0002945	Syad.g_02670	Syaf.g_00987
OG0002946	Syad.g_02668	Syaf.g_00989
OG0002947	Syad.g_02667	Syaf.g_00990
OG0002948	Syad.g_02666	Syaf.g_00992
OG0002949	Syad.g_02665	Syaf.g_00993
OG0002950	Syad.g_02664	Syaf.g_00994
OG0002954	Syad.g_02555	Syaf.g_01095
OG0002955	Syad.g_02474	Syaf.g_01200
OG0002956	Syad.g_02475	Syaf.g_01199
OG0002957	Syad.g_02473	Syaf.g_01201
OG0002958	Syad.g_02472	Syaf.g_01202
OG0002962	Syad.g_01914	Syaf.g_02075
OG0002964	Syad.g_01839	Syaf.g_02011
OG0002974	Syad.g_02361	Syaf.g_02505
OG0002975	Syad.g_01144	Syaf.g_01193
OG0002977	Syad.g_03004	Syaf.g_00687
OG0002984	Syad.g_00901	Syaf.g_02724
OG0002986	Syad.g_02022	Syaf.g_01736
OG0002987	Syad.g_02021	Syaf.g_01737
OG0002988	Syad.g_02020	Syaf.g_01738
OG0002991	Syad.g_01623	Syaf.g_02437
OG0002992	Syad.g_01625	Syaf.g_02439
OG0003093	Syad.g_02711, Syad.g_00385	Syaf.g_01149
OG0003103	Syad.g_00132	Syaf.g_00420
OG0003105	Syad.g_01248	Syaf.g_01394
OG0003106	Syad.g_01389	Syaf.g_01494
OG0003107	Syad.g_00749	Syaf.g_02188, Syaf.g_01658
OG0003110	Syad.g_02071	Syaf.g_01672
OG0003111	Syad.g_02080	Syaf.g_01691
OG0003115	Syad.g_02091	Syaf.g_02257
OG0003117	Syad.g_02118	Syaf.g_02269
OG0003121	Syad.g_00974	Syaf.g_02657
OG0003131	Syad.g_02181	Syaf.g_02342
OG0003137	Syad.g_02551	Syaf.g_01099
OG0003138	Syad.g_01179	Syaf.g_01314
OG0003143	Syad.g_02031	Syaf.g_01680
OG0003144	Syad.g_02775	Syaf.g_00928
OG0003270	Syad.g_01749	Syaf.g_01795
OG0003273	Syad.g_02082	Syaf.g_02233
OG0003274	Syad.g_02117	Syaf.g_02268
OG0003277	Syad.g_00973	Syaf.g_02658
OG0003295	Syad.g_00133	Syaf.g_00450
OG0003296	Syad.g_00840	Syaf.g_00977
OG0003299	Syad.g_00085	Syaf.g_00586
OG0003300	Syad.g_00087	Syaf.g_00584
OG0003305	Syad.g_02324	Syaf.g_02469
OG0003306	Syad.g_02379	Syaf.g_02520
OG0003518	Syad.g_00851	Syaf.g_01194
OG0003525	Syad.g_01826	Syaf.g_02235
OG0003557	Syad.g_01391	Syaf.g_01495
OG0003558	Syad.g_00086	Syaf.g_00585
OG0003560	Syad.g_01752	Syaf.g_01755
OG0003863	Syad.g_00637	Syaf.g_01067
OG0003870	Syad.g_00816	Syaf.g_01130
OG0003878	Syad.g_01415	Syaf.g_02208
OG0003899	Syad.g_00084	Syaf.g_00587
OG0003908	Syad.g_02236	Syaf.g_01953
OG0004350	Syad.g_00106	Syaf.g_00272
OG0004353	Syad.g_02640	Syaf.g_01038
OG0005073	Syad.g_01199	Syaf.g_01338
OG0005089	Syad.g_02016	Syaf.g_02639
OG0005094	Syad.g_02368	Syaf.g_02513
OG0005892	Syad.g_00394	Syaf.g_01820
