Orthogroup	Syad	Syab
OG0001976	Syad.g_01533	Syab.g_01752
OG0001979	Syad.g_01361	Syab.g_01172, Syab.g_01161
OG0001980	Syad.g_00622	Syab.g_00508, Syab.g_01253
OG0001993	Syad.g_02186	Syab.g_01913
OG0001994	Syad.g_02187	Syab.g_01914
OG0001995	Syad.g_01377	Syab.g_00345
OG0001997	Syad.g_02778	Syab.g_02478
OG0001999	Syad.g_02484	Syab.g_02321
OG0002000	Syad.g_00951	Syab.g_02143
OG0002002	Syad.g_01452	Syab.g_01057
OG0002004	Syad.g_02760	Syab.g_02255
OG0002006	Syad.g_01259	Syab.g_01236
OG0002007	Syad.g_01258	Syab.g_01237
OG0002008	Syad.g_01700	Syab.g_01331
OG0002009	Syad.g_01933	Syab.g_01603
OG0002011	Syad.g_01964	Syab.g_00559
OG0002012	Syad.g_01387	Syab.g_00618
OG0002014	Syad.g_00442, Syad.g_02622	Syab.g_00221
OG0002016	Syad.g_02973	Syab.g_02690
OG0002017	Syad.g_00070	Syab.g_02823
OG0002020	Syad.g_00120	Syab.g_02865
OG0002021	Syad.g_00118	Syab.g_02863
OG0002022	Syad.g_00115	Syab.g_02862
OG0002023	Syad.g_00114	Syab.g_02861
OG0002024	Syad.g_00108	Syab.g_02855
OG0002037	Syad.g_00902	Syab.g_00262, Syab.g_01139
OG0002038	Syad.g_01161	Syab.g_00979
OG0002039	Syad.g_01176	Syab.g_00998
OG0002040	Syad.g_01177	Syab.g_00999
OG0002041	Syad.g_01718	Syab.g_01348
OG0002042	Syad.g_01743	Syab.g_01376
OG0002043	Syad.g_01657	Syab.g_01422
OG0002044	Syad.g_01245	Syab.g_01701
OG0002045	Syad.g_02362	Syab.g_00672
OG0002046	Syad.g_02366	Syab.g_00666
OG0002048	Syad.g_00714	Syab.g_00471
OG0002049	Syad.g_00631	Syab.g_00389
OG0002050	Syad.g_00540	Syab.g_00314
OG0002051	Syad.g_02914	Syab.g_02602
OG0002054	Syad.g_00107	Syab.g_02854
OG0002055	Syad.g_00110	Syab.g_02857
OG0002056	Syad.g_00505	Syab.g_00278
OG0002092	Syad.g_02549	Syab.g_02904
OG0002106	Syad.g_01217	Syab.g_00956
OG0002112	Syad.g_00494	Syab.g_00267
OG0002113	Syad.g_00200	Syab.g_00038
OG0002115	Syad.g_02615	Syab.g_02246
OG0002116	Syad.g_02581	Syab.g_02201
OG0002117	Syad.g_01166	Syab.g_00989
OG0002118	Syad.g_01461	Syab.g_01048
OG0002119	Syad.g_02968	Syab.g_02685
OG0002121	Syad.g_02074	Syab.g_00801
OG0002123	Syad.g_01813	Syab.g_01271
OG0002124	Syad.g_01203	Syab.g_01732
OG0002128	Syad.g_01530	Syab.g_01746
OG0002129	Syad.g_02292	Syab.g_00756
OG0002130	Syad.g_02403	Syab.g_00917
OG0002131	Syad.g_00119	Syab.g_02864
OG0002132	Syad.g_00111	Syab.g_02858
OG0002133	Syad.g_00109	Syab.g_02856
OG0002134	Syad.g_00365	Syab.g_00130
OG0002135	Syad.g_02654	Syab.g_02304
OG0002136	Syad.g_02653	Syab.g_02303
OG0002138	Syad.g_01364	Syab.g_01824
OG0002139	Syad.g_01435	Syab.g_01142
OG0002140	Syad.g_00839	Syab.g_01157
OG0002141	Syad.g_02121	Syab.g_01739
OG0002142	Syad.g_02259	Syab.g_00803
OG0002143	Syad.g_00790	Syab.g_00556
OG0002144	Syad.g_00639	Syab.g_00394
OG0002157	Syad.g_00493	Syab.g_00266
OG0002158	Syad.g_00495	Syab.g_00268
OG0002159	Syad.g_00337	Syab.g_00102, Syab.g_02737
OG0002162	Syad.g_01045	Syab.g_01987
OG0002163	Syad.g_00021	Syab.g_02786, Syab.g_02779
OG0002166	Syad.g_01369	Syab.g_01169
OG0002167	Syad.g_01426	Syab.g_01848
OG0002168	Syad.g_01273	Syab.g_01234
OG0002172	Syad.g_02977	Syab.g_02694
OG0002173	Syad.g_02966	Syab.g_02683
OG0002178	Syad.g_00113	Syab.g_02860
OG0002179	Syad.g_00417	Syab.g_00203
OG0002180	Syad.g_00515	Syab.g_00287
OG0002181	Syad.g_00543	Syab.g_00317
OG0002182	Syad.g_00564	Syab.g_00339
OG0002183	Syad.g_02768	Syab.g_02466
OG0002184	Syad.g_02765	Syab.g_02463
OG0002185	Syad.g_02757	Syab.g_02452
OG0002186	Syad.g_02652	Syab.g_02302
OG0002187	Syad.g_02651	Syab.g_02300
OG0002188	Syad.g_02618	Syab.g_02249
OG0002189	Syad.g_02617	Syab.g_02248
OG0002190	Syad.g_02562	Syab.g_02187
OG0002191	Syad.g_02455	Syab.g_00577
OG0002192	Syad.g_01180	Syab.g_01000
OG0002193	Syad.g_01381	Syab.g_01165
OG0002194	Syad.g_01438	Syab.g_01146
OG0002195	Syad.g_01634	Syab.g_01621
OG0002196	Syad.g_01903	Syab.g_01575
OG0002197	Syad.g_01712	Syab.g_01342
OG0002198	Syad.g_02132	Syab.g_01851
OG0002199	Syad.g_02137	Syab.g_01855
OG0002200	Syad.g_02276	Syab.g_00775
OG0002201	Syad.g_01094	Syab.g_01942
OG0002202	Syad.g_01093	Syab.g_01943
OG0002203	Syad.g_01092	Syab.g_01944
OG0002204	Syad.g_01069	Syab.g_01963
OG0002205	Syad.g_01050	Syab.g_01982
OG0002207	Syad.g_01026	Syab.g_02002
OG0002208	Syad.g_00895	Syab.g_02090
OG0002209	Syad.g_00769	Syab.g_00530
OG0002210	Syad.g_00721	Syab.g_00479
OG0002211	Syad.g_00686	Syab.g_00438
OG0002212	Syad.g_03019	Syab.g_02739
OG0002213	Syad.g_03025	Syab.g_02744
OG0002214	Syad.g_00140	Syab.g_02887
OG0002233	Syad.g_01832	Syab.g_02359
OG0002234	Syad.g_02094	Syab.g_00633
OG0002236	Syad.g_00629	Syab.g_01545
OG0002238	Syad.g_01554	Syab.g_01469
OG0002241	Syad.g_02367	Syab.g_00665
OG0002243	Syad.g_03017	Syab.g_02735
OG0002245	Syad.g_00792	Syab.g_00558
OG0002248	Syad.g_01337	Syab.g_01182
OG0002250	Syad.g_02769	Syab.g_02467
OG0002251	Syad.g_02556	Syab.g_02184
OG0002253	Syad.g_02393	Syab.g_00927
OG0002254	Syad.g_01670	Syab.g_01299
OG0002255	Syad.g_01726	Syab.g_01356
OG0002256	Syad.g_01133	Syab.g_01882
OG0002257	Syad.g_02107	Syab.g_01811
OG0002258	Syad.g_01068	Syab.g_01964
OG0002259	Syad.g_00981	Syab.g_02037
OG0002260	Syad.g_01434	Syab.g_01141
OG0002277	Syad.g_00241	Syab.g_00074
OG0002279	Syad.g_02803	Syab.g_02502
OG0002288	Syad.g_02281	Syab.g_02044
OG0002289	Syad.g_02369	Syab.g_00663
OG0002290	Syad.g_01505	Syab.g_00630
OG0002296	Syad.g_02304	Syab.g_00744
OG0002297	Syad.g_01385	Syab.g_00764
OG0002298	Syad.g_01730	Syab.g_01360
OG0002299	Syad.g_01777	Syab.g_01403
OG0002301	Syad.g_02589	Syab.g_00874
OG0002302	Syad.g_00880	Syab.g_02075
OG0002303	Syad.g_00791	Syab.g_00557
OG0002304	Syad.g_00738	Syab.g_02206, Syab.g_00498
OG0002305	Syad.g_02806	Syab.g_02505
OG0002306	Syad.g_00105	Syab.g_00951
OG0002307	Syad.g_00966	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002308	Syad.g_01898	Syab.g_01570
OG0002309	Syad.g_01232	Syab.g_01709
OG0002329	Syad.g_01317, Syad.g_01465, Syad.g_01466, Syad.g_03046	Syab.g_02883
OG0002331	Syad.g_01834	Syab.g_00880
OG0002332	Syad.g_01553	Syab.g_01468
OG0002333	Syad.g_01555	Syab.g_01470
OG0002334	Syad.g_02268	Syab.g_00789
OG0002335	Syad.g_02282	Syab.g_00771
OG0002347	Syad.g_02656	Syab.g_02312
OG0002350	Syad.g_00753	Syab.g_00512
OG0002351	Syad.g_00483	Syab.g_00252
OG0002352	Syad.g_01162	Syab.g_00982
OG0002353	Syad.g_01876	Syab.g_01285
OG0002354	Syad.g_01756	Syab.g_01382
OG0002355	Syad.g_02068	Syab.g_01780
OG0002356	Syad.g_02383	Syab.g_00644
OG0002358	Syad.g_02452	Syab.g_00581
OG0002359	Syad.g_02312	Syab.g_00737
OG0002388	Syad.g_02384, Syad.g_02375, Syad.g_00856	Syab.g_00649, Syab.g_00657
OG0002390	Syad.g_02932	Syab.g_02621
OG0002391	Syad.g_02835	Syab.g_02529
OG0002395	Syad.g_00492	Syab.g_00265
OG0002400	Syad.g_01827	Syab.g_02053
OG0002401	Syad.g_01163	Syab.g_00983
OG0002402	Syad.g_01275	Syab.g_01232
OG0002403	Syad.g_01463	Syab.g_01046
OG0002405	Syad.g_01654	Syab.g_01426
OG0002407	Syad.g_00082	Syab.g_00996
OG0002408	Syad.g_02098	Syab.g_01784
OG0002443	Syad.g_01753	Syab.g_02673
OG0002450	Syad.g_00149	Syab.g_02901
OG0002461	Syad.g_01414	Syab.g_00622
OG0002463	Syad.g_00341	Syab.g_01680
OG0002467	Syad.g_01379	Syab.g_01965
OG0002470	Syad.g_01543	Syab.g_01461
OG0002471	Syad.g_02048	Syab.g_01760
OG0002472	Syad.g_00841	Syab.g_00863
OG0002473	Syad.g_02919	Syab.g_02609
OG0002475	Syad.g_02311	Syab.g_00738
OG0002476	Syad.g_01397, Syad.g_00994, Syad.g_00995	Syab.g_01496
OG0002488	Syad.g_00430	Syab.g_00829
OG0002521	Syad.g_02611	Syab.g_02242
OG0002522	Syad.g_02536	Syab.g_02166
OG0002523	Syad.g_01376	Syab.g_02047
OG0002524	Syad.g_01984	Syab.g_00825
OG0002529	Syad.g_02047	Syab.g_01770
OG0002531	Syad.g_02052	Syab.g_01521
OG0002532	Syad.g_02104	Syab.g_01795
OG0002533	Syad.g_01004	Syab.g_02021
OG0002534	Syad.g_00747	Syab.g_00507
OG0002535	Syad.g_00744	Syab.g_00504
OG0002536	Syad.g_00727	Syab.g_00485
OG0002538	Syad.g_02950	Syab.g_02640
OG0002539	Syad.g_00006	Syab.g_02772
OG0002542	Syad.g_02459	Syab.g_01696
OG0002543	Syad.g_00004	Syab.g_02770
OG0002544	Syad.g_02097	Syab.g_02807
OG0002571	Syad.g_01237, Syad.g_00990	Syab.g_00677
OG0002574	Syad.g_02374	Syab.g_00650, Syab.g_00658
OG0002575	Syad.g_02376	Syab.g_00648, Syab.g_00656
OG0002576	Syad.g_02377	Syab.g_00646, Syab.g_00655
OG0002592	Syad.g_03016	Syab.g_02718
OG0002594	Syad.g_02159	Syab.g_02416
OG0002595	Syad.g_01378	Syab.g_01833
OG0002596	Syad.g_01215	Syab.g_02054
OG0002597	Syad.g_01978	Syab.g_02314
OG0002598	Syad.g_01979	Syab.g_01814
OG0002599	Syad.g_02029	Syab.g_01602
OG0002600	Syad.g_02067	Syab.g_02157
OG0002603	Syad.g_02088	Syab.g_01771
OG0002604	Syad.g_02106	Syab.g_01810
OG0002605	Syad.g_00752	Syab.g_00511
OG0002607	Syad.g_02352	Syab.g_00698
OG0002608	Syad.g_01306	Syab.g_01192
OG0002609	Syad.g_01204	Syab.g_01728
OG0002639	Syad.g_02926	Syab.g_00814
OG0002663	Syad.g_00962	Syab.g_00346
OG0002671	Syad.g_02630	Syab.g_02264
OG0002677	Syad.g_00548	Syab.g_00321
OG0002717	Syad.g_02963	Syab.g_02680
OG0002738	Syad.g_01513	Syab.g_01015
OG0002741	Syad.g_01879	Syab.g_01840
OG0002746	Syad.g_02129	Syab.g_00691
OG0002751	Syad.g_00985	Syab.g_02034
OG0002754	Syad.g_01794, Syad.g_02365	Syab.g_00669
OG0002758	Syad.g_01947	Syab.g_01765
OG0002759	Syad.g_01990	Syab.g_01830
OG0002805	Syad.g_01506	Syab.g_00629
OG0002846	Syad.g_02532, Syad.g_02533	Syab.g_01185, Syab.g_02393
OG0002851	Syad.g_01313	Syab.g_01186
OG0002858	Syad.g_02686	Syab.g_01446
OG0002861	Syad.g_00844	Syab.g_00761
OG0002862	Syad.g_00739	Syab.g_00500
OG0002863	Syad.g_00748	Syab.g_02210
OG0002865	Syad.g_01972	Syab.g_00867
OG0002867	Syad.g_02040	Syab.g_01244
OG0002869	Syad.g_01206	Syab.g_01726
OG0002871	Syad.g_00074	Syab.g_02767
OG0002972	Syad.g_02230	Syab.g_01655
OG0002980	Syad.g_00733	Syab.g_00490
OG0002981	Syad.g_00740	Syab.g_00501
OG0002984	Syad.g_00901	Syab.g_01138
OG0002986	Syad.g_02022	Syab.g_01455
OG0002987	Syad.g_02021	Syab.g_01456
OG0002988	Syad.g_02020	Syab.g_01457
OG0003111	Syad.g_02080	Syab.g_00838
OG0003124	Syad.g_01869, Syad.g_02604	Syab.g_00704
OG0003129	Syad.g_02041	Syab.g_01791
OG0003131	Syad.g_02181	Syab.g_01902
OG0003133	Syad.g_02684	Syab.g_02429
OG0003137	Syad.g_02551	Syab.g_02785
OG0003281	Syad.g_01235	Syab.g_00678
OG0003282	Syad.g_01236	Syab.g_00679
OG0003284	Syad.g_02004	Syab.g_00834
OG0003294	Syad.g_00616	Syab.g_01939
OG0003508	Syad.g_01924	Syab.g_02271
OG0003533	Syad.g_00439	Syab.g_00220, Syab.g_00219
OG0003534	Syad.g_01469	Syab.g_00259
OG0003539	Syad.g_01263	Syab.g_01107
OG0003544	Syad.g_01210	Syab.g_01449
OG0003550	Syad.g_01795	Syab.g_01676
OG0003870	Syad.g_00816	Syab.g_01102, Syab.g_01122
OG0003878	Syad.g_01415	Syab.g_01766
OG0003883	Syad.g_00620	Syab.g_01941
OG0003884	Syad.g_02085	Syab.g_02284
OG0003888	Syad.g_01394	Syab.g_02664
OG0003889	Syad.g_00112	Syab.g_02859
OG0004323	Syad.g_00486	Syab.g_00255
OG0004326	Syad.g_02812	Syab.g_00547, Syab.g_02512
OG0004330	Syad.g_01481	Syab.g_00864
OG0004334	Syad.g_02558	Syab.g_01114
OG0005008	Syad.g_01551	Syab.g_01514
OG0005026	Syad.g_00617	Syab.g_01940
OG0005030	Syad.g_02515	Syab.g_02351
OG0005823	Syad.g_01270	Syab.g_02283
