Orthogroup	Syad	Syai
OG0001937	Syad.g_02576	Syai.g_02329
OG0001938	Syad.g_00898	Syai.g_00634
OG0001939	Syad.g_01363, Syad.g_01362	Syai.g_01960
OG0001940	Syad.g_01054	Syai.g_00771
OG0001941	Syad.g_02414	Syai.g_02187
OG0001943	Syad.g_02034	Syai.g_01920
OG0001944	Syad.g_01981	Syai.g_01932
OG0001946	Syad.g_01341	Syai.g_01980
OG0001947	Syad.g_01272	Syai.g_02024
OG0001948	Syad.g_01714	Syai.g_01462
OG0001949	Syad.g_01734	Syai.g_01483
OG0001950	Syad.g_01736	Syai.g_01485
OG0001951	Syad.g_01755	Syai.g_01502
OG0001952	Syad.g_01779	Syai.g_01525
OG0001953	Syad.g_01780	Syai.g_01526
OG0001954	Syad.g_01991	Syai.g_01600
OG0001957	Syad.g_02165	Syai.g_01079
OG0001958	Syad.g_01575	Syai.g_01228
OG0001960	Syad.g_02348	Syai.g_00870
OG0001961	Syad.g_02358	Syai.g_00860
OG0001964	Syad.g_00606	Syai.g_00335
OG0001965	Syad.g_02126	Syai.g_01131
OG0001966	Syad.g_00553	Syai.g_00289
OG0001967	Syad.g_00551	Syai.g_00287
OG0001968	Syad.g_00550	Syai.g_00286
OG0001969	Syad.g_00482	Syai.g_00222
OG0001970	Syad.g_02849	Syai.g_02581
OG0001971	Syad.g_02927	Syai.g_02657
OG0001972	Syad.g_03000	Syai.g_02710
OG0001973	Syad.g_02960	Syai.g_02753
OG0001975	Syad.g_01531	Syai.g_01740
OG0001976	Syad.g_01533	Syai.g_01738
OG0001979	Syad.g_01361	Syai.g_01961
OG0001980	Syad.g_00751	Syai.g_00459
OG0001993	Syad.g_02186	Syai.g_01060
OG0001994	Syad.g_02187	Syai.g_01059
OG0001995	Syad.g_01377	Syai.g_01948
OG0001997	Syad.g_02778	Syai.g_02520
OG0002000	Syad.g_00951	Syai.g_00683
OG0002002	Syad.g_01452	Syai.g_01794
OG0002004	Syad.g_02760	Syai.g_02496
OG0002006	Syad.g_01259	Syai.g_02025
OG0002007	Syad.g_01258	Syai.g_02026
OG0002008	Syad.g_01700	Syai.g_01448
OG0002009	Syad.g_01933	Syai.g_01287
OG0002010	Syad.g_02309	Syai.g_00912
OG0002011	Syad.g_01964	Syai.g_00525
OG0002012	Syad.g_01387	Syai.g_01589
OG0002014	Syad.g_00442, Syad.g_02622	Syai.g_00182
OG0002015	Syad.g_00443	Syai.g_00183, Syai.g_00146
OG0002017	Syad.g_00070	Syai.g_02832
OG0002020	Syad.g_00120	Syai.g_02890
OG0002021	Syad.g_00118	Syai.g_02888
OG0002022	Syad.g_00115	Syai.g_02885
OG0002023	Syad.g_00114	Syai.g_02884
OG0002024	Syad.g_00108	Syai.g_02878
OG0002035	Syad.g_01564	Syai.g_01220
OG0002037	Syad.g_00902	Syai.g_00636
OG0002038	Syad.g_01161	Syai.g_02134
OG0002039	Syad.g_01176	Syai.g_02120
OG0002041	Syad.g_01718	Syai.g_01467
OG0002042	Syad.g_01743	Syai.g_01495
OG0002043	Syad.g_01657	Syai.g_01558
OG0002044	Syad.g_01245	Syai.g_02039
OG0002045	Syad.g_02362	Syai.g_00857
OG0002048	Syad.g_00714	Syai.g_00426
OG0002049	Syad.g_00631	Syai.g_00341
OG0002050	Syad.g_00540	Syai.g_00278
OG0002051	Syad.g_02914	Syai.g_02645
OG0002053	Syad.g_00027	Syai.g_02804
OG0002054	Syad.g_00107	Syai.g_02877
OG0002055	Syad.g_00110	Syai.g_02880
OG0002056	Syad.g_00505	Syai.g_00242
OG0002106	Syad.g_01217	Syai.g_00555
OG0002107	Syad.g_02054	Syai.g_01173
OG0002112	Syad.g_00494	Syai.g_00231
OG0002113	Syad.g_00200	Syai.g_00040
OG0002114	Syad.g_02262	Syai.g_00968
OG0002115	Syad.g_02615	Syai.g_02368
OG0002116	Syad.g_02581	Syai.g_02334
OG0002117	Syad.g_01166	Syai.g_02128
OG0002118	Syad.g_01461	Syai.g_01941, Syai.g_01784
OG0002119	Syad.g_02968	Syai.g_02691
OG0002120	Syad.g_01994	Syai.g_01602
OG0002121	Syad.g_02074	Syai.g_01194
OG0002123	Syad.g_01813	Syai.g_01390
OG0002124	Syad.g_01203	Syai.g_02078
OG0002126	Syad.g_00445	Syai.g_00147, Syai.g_00187
OG0002127	Syad.g_02866	Syai.g_02601
OG0002128	Syad.g_01530	Syai.g_01741
OG0002129	Syad.g_02292	Syai.g_00940
OG0002130	Syad.g_02403	Syai.g_02177
OG0002131	Syad.g_00119	Syai.g_02889
OG0002132	Syad.g_00111	Syai.g_02881
OG0002133	Syad.g_00109	Syai.g_02879
OG0002134	Syad.g_00365	Syai.g_00128
OG0002135	Syad.g_02654	Syai.g_02407
OG0002136	Syad.g_02653	Syai.g_02406
OG0002138	Syad.g_01364	Syai.g_01959
OG0002139	Syad.g_01435	Syai.g_01827
OG0002140	Syad.g_00839	Syai.g_01925
OG0002141	Syad.g_02121	Syai.g_01145
OG0002142	Syad.g_02259	Syai.g_00981
OG0002143	Syad.g_00790	Syai.g_00522
OG0002144	Syad.g_00639	Syai.g_00347
OG0002154	Syad.g_02869	Syai.g_02598
OG0002157	Syad.g_00493	Syai.g_00230
OG0002158	Syad.g_00495	Syai.g_00232
OG0002160	Syad.g_01375	Syai.g_01950
OG0002162	Syad.g_01045	Syai.g_00763
OG0002163	Syad.g_00021	Syai.g_02798
OG0002167	Syad.g_01426	Syai.g_00715
OG0002168	Syad.g_01273	Syai.g_02023
OG0002171	Syad.g_00448	Syai.g_00145, Syai.g_00191
OG0002178	Syad.g_00113	Syai.g_02882
OG0002179	Syad.g_00417	Syai.g_00162
OG0002180	Syad.g_00515	Syai.g_00251
OG0002181	Syad.g_00543	Syai.g_00281
OG0002182	Syad.g_00564	Syai.g_00299
OG0002183	Syad.g_02768	Syai.g_02505
OG0002184	Syad.g_02765	Syai.g_02502
OG0002185	Syad.g_02757	Syai.g_02492
OG0002186	Syad.g_02652	Syai.g_02405
OG0002187	Syad.g_02651	Syai.g_02404
OG0002188	Syad.g_02618	Syai.g_02371
OG0002189	Syad.g_02617	Syai.g_02370
OG0002190	Syad.g_02562	Syai.g_02314
OG0002191	Syad.g_02455	Syai.g_00850
OG0002192	Syad.g_01180	Syai.g_02118
OG0002193	Syad.g_01381	Syai.g_01944, Syai.g_01028
OG0002194	Syad.g_01438	Syai.g_01821
OG0002196	Syad.g_01903	Syai.g_01308
OG0002197	Syad.g_01712	Syai.g_01458
OG0002198	Syad.g_02132	Syai.g_01124
OG0002199	Syad.g_02137	Syai.g_01119
OG0002200	Syad.g_02276	Syai.g_00954
OG0002201	Syad.g_01094	Syai.g_00811
OG0002202	Syad.g_01093	Syai.g_00810
OG0002203	Syad.g_01092	Syai.g_00809
OG0002204	Syad.g_01069	Syai.g_00787
OG0002205	Syad.g_01050	Syai.g_00768
OG0002206	Syad.g_01036	Syai.g_00755
OG0002207	Syad.g_01026	Syai.g_00745
OG0002208	Syad.g_00895	Syai.g_00631
OG0002209	Syad.g_00769	Syai.g_00494
OG0002210	Syad.g_00721	Syai.g_00433
OG0002211	Syad.g_00686	Syai.g_00396
OG0002212	Syad.g_03019	Syai.g_02757
OG0002213	Syad.g_03025	Syai.g_02764
OG0002214	Syad.g_00140	Syai.g_02910
OG0002225	Syad.g_02053	Syai.g_01174
OG0002230	Syad.g_02471	Syai.g_02233
OG0002233	Syad.g_01832	Syai.g_01382
OG0002234	Syad.g_02094	Syai.g_01156
OG0002236	Syad.g_00629	Syai.g_01715
OG0002242	Syad.g_00447	Syai.g_00190
OG0002243	Syad.g_03017	Syai.g_02752
OG0002245	Syad.g_00792	Syai.g_00524
OG0002247	Syad.g_01043	Syai.g_00761
OG0002248	Syad.g_01337	Syai.g_01984
OG0002250	Syad.g_02769	Syai.g_02506
OG0002251	Syad.g_02556	Syai.g_02311
OG0002252	Syad.g_02479	Syai.g_02249
OG0002253	Syad.g_02393	Syai.g_02166
OG0002254	Syad.g_01670	Syai.g_01419
OG0002255	Syad.g_01726	Syai.g_01475
OG0002256	Syad.g_01133	Syai.g_01631, Syai.g_01537
OG0002257	Syad.g_02107	Syai.g_01149
OG0002258	Syad.g_01068	Syai.g_00786
OG0002259	Syad.g_00981	Syai.g_00712
OG0002260	Syad.g_01434	Syai.g_01828
OG0002281	Syad.g_01051	Syai.g_00770, Syai.g_00769
OG0002295	Syad.g_02334	Syai.g_01534
OG0002296	Syad.g_02304	Syai.g_00917
OG0002297	Syad.g_01385	Syai.g_01942
OG0002298	Syad.g_01730	Syai.g_01479
OG0002299	Syad.g_01777	Syai.g_01523
OG0002300	Syad.g_01983	Syai.g_01597
OG0002301	Syad.g_02589	Syai.g_01080
OG0002302	Syad.g_00880	Syai.g_00616
OG0002303	Syad.g_00791	Syai.g_00523
OG0002304	Syad.g_00738	Syai.g_00451
OG0002305	Syad.g_02806	Syai.g_02545
OG0002306	Syad.g_00105	Syai.g_02883
OG0002307	Syad.g_00966	Syai.g_02104
OG0002309	Syad.g_01232	Syai.g_02048
OG0002328	Syad.g_02783	Syai.g_02526
OG0002329	Syad.g_01317, Syad.g_01465, Syad.g_01466, Syad.g_03046	Syai.g_02836
OG0002331	Syad.g_01834	Syai.g_01381
OG0002334	Syad.g_02268	Syai.g_00962
OG0002336	Syad.g_02350	Syai.g_00867
OG0002338	Syad.g_00441	Syai.g_00181
OG0002339	Syad.g_00429	Syai.g_00171
OG0002350	Syad.g_00753	Syai.g_00461
OG0002351	Syad.g_00483	Syai.g_00223
OG0002352	Syad.g_01162	Syai.g_02133
OG0002353	Syad.g_01876	Syai.g_01351
OG0002355	Syad.g_02068	Syai.g_01917
OG0002356	Syad.g_02383	Syai.g_00854
OG0002357	Syad.g_00073	Syai.g_02837
OG0002358	Syad.g_02452	Syai.g_02230
OG0002359	Syad.g_02312	Syai.g_00909
OG0002380	Syad.g_02681	Syai.g_00478
OG0002393	Syad.g_01073	Syai.g_00792, Syai.g_00791
OG0002393	Syad.g_01075, Syad.g_01076	Syai.g_00795
OG0002395	Syad.g_00492	Syai.g_00229
OG0002400	Syad.g_01827	Syai.g_01192
OG0002401	Syad.g_01163	Syai.g_02132
OG0002403	Syad.g_01463	Syai.g_01782
OG0002404	Syad.g_00037	Syai.g_01400
OG0002405	Syad.g_01654	Syai.g_01560
OG0002407	Syad.g_00082	Syai.g_01666, Syai.g_01667
OG0002409	Syad.g_00066	Syai.g_02829
OG0002410	Syad.g_02057	Syai.g_01167
OG0002416	Syad.g_02044	Syai.g_01181
OG0002429	Syad.g_02776	Syai.g_02515
OG0002435	Syad.g_02458	Syai.g_02221
OG0002448	Syad.g_02534	Syai.g_00168
OG0002458	Syad.g_01540	Syai.g_02870
OG0002459	Syad.g_01538	Syai.g_02868
OG0002460	Syad.g_01537	Syai.g_02867
OG0002461	Syad.g_01414	Syai.g_01642
OG0002462	Syad.g_02674	Syai.g_02430
OG0002463	Syad.g_00341	Syai.g_01460
OG0002465	Syad.g_00638, Syad.g_01117	Syai.g_00346
OG0002465	Syad.g_02726	Syai.g_02678
OG0002467	Syad.g_01379	Syai.g_01945, Syai.g_01946
OG0002469	Syad.g_01459	Syai.g_01786
OG0002470	Syad.g_01543	Syai.g_01733
OG0002471	Syad.g_02048	Syai.g_01625
OG0002472	Syad.g_00841	Syai.g_01704
OG0002475	Syad.g_02311	Syai.g_00910
OG0002487	Syad.g_00850	Syai.g_01842
OG0002488	Syad.g_00430	Syai.g_00172
OG0002521	Syad.g_02611	Syai.g_02364
OG0002522	Syad.g_02536	Syai.g_02294
OG0002523	Syad.g_01376	Syai.g_01949
OG0002524	Syad.g_01984	Syai.g_01598
OG0002525	Syad.g_02010	Syai.g_01607
OG0002526	Syad.g_02030	Syai.g_01615
OG0002529	Syad.g_02047	Syai.g_01624
OG0002530	Syad.g_01853	Syai.g_01176
OG0002531	Syad.g_02052	Syai.g_01175
OG0002532	Syad.g_02104	Syai.g_01151
OG0002533	Syad.g_01004	Syai.g_00729
OG0002534	Syad.g_00747	Syai.g_00458
OG0002535	Syad.g_00744	Syai.g_00455
OG0002536	Syad.g_00727	Syai.g_00440
OG0002538	Syad.g_02950	Syai.g_02680
OG0002540	Syad.g_01541	Syai.g_02871
OG0002544	Syad.g_02097	Syai.g_01669
OG0002545	Syad.g_01980	Syai.g_01595
OG0002547	Syad.g_02387	Syai.g_00851
OG0002578	Syad.g_01673, Syad.g_02277	Syai.g_00953
OG0002579	Syad.g_02870	Syai.g_02599
OG0002591	Syad.g_02066	Syai.g_01187
OG0002594	Syad.g_02159	Syai.g_02247
OG0002595	Syad.g_01378	Syai.g_01947
OG0002597	Syad.g_01978	Syai.g_01591
OG0002598	Syad.g_01979	Syai.g_01592
OG0002599	Syad.g_02029	Syai.g_01614
OG0002600	Syad.g_02067	Syai.g_01633
OG0002603	Syad.g_02088	Syai.g_01160
OG0002604	Syad.g_02106	Syai.g_01150
OG0002605	Syad.g_00752	Syai.g_00460
OG0002606	Syad.g_01542	Syai.g_02872
OG0002608	Syad.g_01306	Syai.g_01993
OG0002609	Syad.g_01204	Syai.g_02065
OG0002610	Syad.g_00759	Syai.g_00484
OG0002640	Syad.g_01549	Syai.g_00772
OG0002663	Syad.g_00962	Syai.g_02098
OG0002671	Syad.g_02630	Syai.g_02384
OG0002675	Syad.g_00636	Syai.g_00344
OG0002708	Syad.g_00390	Syai.g_01837
OG0002715	Syad.g_02261	Syai.g_00969
OG0002718	Syad.g_02264	Syai.g_00967
OG0002721	Syad.g_01196	Syai.g_02086
OG0002732	Syad.g_00340	Syai.g_00103
OG0002738	Syad.g_01513	Syai.g_01753
OG0002740	Syad.g_01141, Syad.g_00968	Syai.g_00847
OG0002741	Syad.g_01879	Syai.g_01348
OG0002742	Syad.g_02076	Syai.g_02321, Syai.g_01024
OG0002746	Syad.g_02129	Syai.g_01127
OG0002747	Syad.g_02173	Syai.g_01071
OG0002748	Syad.g_01099	Syai.g_00814
OG0002752	Syad.g_00116	Syai.g_02886
OG0002754	Syad.g_01794, Syad.g_02365	Syai.g_01564
OG0002758	Syad.g_01947	Syai.g_01629
OG0002759	Syad.g_01990	Syai.g_02105
OG0002761	Syad.g_01432	Syai.g_00189
OG0002762	Syad.g_03010	Syai.g_02749
OG0002787	Syad.g_02064	Syai.g_01207
OG0002788	Syad.g_02063	Syai.g_01208
OG0002789	Syad.g_02062	Syai.g_01209
OG0002790	Syad.g_02061	Syai.g_01210
OG0002791	Syad.g_02060	Syai.g_01211
OG0002792	Syad.g_02059	Syai.g_01212
OG0002793	Syad.g_02058	Syai.g_01213
OG0002852	Syad.g_01951	Syai.g_01282
OG0002853	Syad.g_01838	Syai.g_01379
OG0002856	Syad.g_00643	Syai.g_01579
OG0002858	Syad.g_02686	Syai.g_01191
OG0002859	Syad.g_02055	Syai.g_01172
OG0002860	Syad.g_02215	Syai.g_02075
OG0002861	Syad.g_00844	Syai.g_00566, Syai.g_01898
OG0002863	Syad.g_00748	Syai.g_00446
OG0002865	Syad.g_01972	Syai.g_00562
OG0002867	Syad.g_02040	Syai.g_01622
OG0002873	Syad.g_00410, Syad.g_02347	Syai.g_01845, Syai.g_01862
OG0002873	Syad.g_00054	Syai.g_00594, Syai.g_00595
OG0002874	Syad.g_01621	Syai.g_01266
OG0002875	Syad.g_01622	Syai.g_01267
OG0002876	Syad.g_01624	Syai.g_01268
OG0002877	Syad.g_01626	Syai.g_01269
OG0002878	Syad.g_01627	Syai.g_01270
OG0002932	Syad.g_00339	Syai.g_00102
OG0002933	Syad.g_00338	Syai.g_00101
OG0002943	Syad.g_02672	Syai.g_02427
OG0002944	Syad.g_02671	Syai.g_02426
OG0002945	Syad.g_02670	Syai.g_02425
OG0002946	Syad.g_02668	Syai.g_02423
OG0002947	Syad.g_02667	Syai.g_02422
OG0002948	Syad.g_02666	Syai.g_02420
OG0002949	Syad.g_02665	Syai.g_02419
OG0002950	Syad.g_02664	Syai.g_02418
OG0002954	Syad.g_02555	Syai.g_02310
OG0002955	Syad.g_02474	Syai.g_02241
OG0002956	Syad.g_02475	Syai.g_02242
OG0002957	Syad.g_02473	Syai.g_02240
OG0002958	Syad.g_02472	Syai.g_02239
OG0002962	Syad.g_01914	Syai.g_01296
OG0002964	Syad.g_01839	Syai.g_01378
OG0002969	Syad.g_01855	Syai.g_01178
OG0002970	Syad.g_01854	Syai.g_01177
OG0002971	Syad.g_00125	Syai.g_01169
OG0002972	Syad.g_02230	Syai.g_01911, Syai.g_01687
OG0002974	Syad.g_02361	Syai.g_00858
OG0002975	Syad.g_01144	Syai.g_02071
OG0002977	Syad.g_03004	Syai.g_02732
OG0003054	Syad.g_00862	Syai.g_02438, Syai.g_02437, Syai.g_02450
OG0003093	Syad.g_02711, Syad.g_00385	Syai.g_02461
OG0003105	Syad.g_01248	Syai.g_02035
OG0003106	Syad.g_01389	Syai.g_01935
OG0003107	Syad.g_00749	Syai.g_01695
OG0003110	Syad.g_02071	Syai.g_01663
OG0003111	Syad.g_02080	Syai.g_01651
OG0003115	Syad.g_02091	Syai.g_01158
OG0003118	Syad.g_02120	Syai.g_01146
OG0003121	Syad.g_00974	Syai.g_00704
OG0003126	Syad.g_00848	Syai.g_01582
OG0003133	Syad.g_02684	Syai.g_00822
OG0003137	Syad.g_02551	Syai.g_02306
OG0003138	Syad.g_01179	Syai.g_02119
OG0003139	Syad.g_02051	Syai.g_01685, Syai.g_01179
OG0003140	Syad.g_00797	Syai.g_00892
OG0003143	Syad.g_02031	Syai.g_01630
OG0003144	Syad.g_02775	Syai.g_02514
OG0003248	Syad.g_01973	Syai.g_01726
OG0003259	Syad.g_01959	Syai.g_00924, Syai.g_01879
OG0003269	Syad.g_01863	Syai.g_02074
OG0003270	Syad.g_01749	Syai.g_01562
OG0003271	Syad.g_02023	Syai.g_01974
OG0003273	Syad.g_02082	Syai.g_01188
OG0003274	Syad.g_02117	Syai.g_01147
OG0003277	Syad.g_00973	Syai.g_00703
OG0003284	Syad.g_02004	Syai.g_02458, Syai.g_00572
OG0003294	Syad.g_00616	Syai.g_01721
OG0003296	Syad.g_00840	Syai.g_02433
OG0003297	Syad.g_01216	Syai.g_02027
OG0003298	Syad.g_00831	Syai.g_00550
OG0003299	Syad.g_00085	Syai.g_02847
OG0003300	Syad.g_00087	Syai.g_02849
OG0003308	Syad.g_02426	Syai.g_02198
OG0003517	Syad.g_01285	Syai.g_02012
OG0003518	Syad.g_00851	Syai.g_02246
OG0003539	Syad.g_01263	Syai.g_02818
OG0003558	Syad.g_00086	Syai.g_02848
OG0003560	Syad.g_01752	Syai.g_01590
OG0003562	Syad.g_02429	Syai.g_02200
OG0003563	Syad.g_02433	Syai.g_02205
OG0003564	Syad.g_02435	Syai.g_02207
OG0003566	Syad.g_02545	Syai.g_01008
OG0003567	Syad.g_02704	Syai.g_02092
OG0003841	Syad.g_00034	Syai.g_01927
OG0003846	Syad.g_00967	Syai.g_01627
OG0003898	Syad.g_00056, Syad.g_02220	Syai.g_01025
OG0003899	Syad.g_00084	Syai.g_02846
OG0003900	Syad.g_00582	Syai.g_00548
OG0003908	Syad.g_02236	Syai.g_01415
OG0003910	Syad.g_02425	Syai.g_02197
OG0003911	Syad.g_02427	Syai.g_02199
OG0003912	Syad.g_02430	Syai.g_02201
OG0003913	Syad.g_02431	Syai.g_02203
OG0003914	Syad.g_02584	Syai.g_02337
OG0004360	Syad.g_00046	Syai.g_00927
OG0004364	Syad.g_00424	Syai.g_00872, Syai.g_02161
OG0004365	Syad.g_00803	Syai.g_00873
OG0004369	Syad.g_01666, Syad.g_01665	Syai.g_01863
OG0004376	Syad.g_02679	Syai.g_02495
OG0005064	Syad.g_00052	Syai.g_00604
OG0005066	Syad.g_00440	Syai.g_00141
OG0005068	Syad.g_00801	Syai.g_00875
OG0005069	Syad.g_00802	Syai.g_00874
OG0005070	Syad.g_00830	Syai.g_00549
OG0005071	Syad.g_01107	Syai.g_00820
OG0005073	Syad.g_01199	Syai.g_02083
OG0005077	Syad.g_01563	Syai.g_01218
OG0005078	Syad.g_01628	Syai.g_01271
OG0005079	Syad.g_01629	Syai.g_01272
OG0005080	Syad.g_01631	Syai.g_01273
OG0005081	Syad.g_01632	Syai.g_01274
OG0005087	Syad.g_01974	Syai.g_02755
OG0005088	Syad.g_02013	Syai.g_01340
OG0005091	Syad.g_02077	Syai.g_01193
OG0005095	Syad.g_02434	Syai.g_02206
OG0005099	Syad.g_02520	Syai.g_02285
OG0005101	Syad.g_02687	Syai.g_01916
OG0005102	Syad.g_02867	Syai.g_02596
OG0005103	Syad.g_03029	Syai.g_00819
OG0005885	Syad.g_00055	Syai.g_00593
OG0005888	Syad.g_00268	Syai.g_02741
OG0005893	Syad.g_00396	Syai.g_01865
OG0005913	Syad.g_01074	Syai.g_00793
OG0005933	Syad.g_01405	Syai.g_01808
OG0005970	Syad.g_02332	Syai.g_00481
OG0005977	Syad.g_02709	Syai.g_02467
