Orthogroup	Syam	Syad
OG0002051	Syam.g_02228	Syad.g_02914
OG0002054	Syam.g_02391	Syad.g_00107
OG0002055	Syam.g_02394	Syad.g_00110
OG0002056	Syam.g_00213	Syad.g_00505
OG0002106	Syam.g_00522	Syad.g_01217
OG0002112	Syam.g_00202	Syad.g_00494
OG0002113	Syam.g_00037	Syad.g_00200
OG0002115	Syam.g_01982	Syad.g_02615
OG0002116	Syam.g_01957	Syad.g_02581
OG0002117	Syam.g_01781	Syad.g_01166
OG0002118	Syam.g_00877	Syad.g_01461
OG0002120	Syam.g_01038	Syad.g_01994
OG0002121	Syam.g_01393	Syad.g_02074
OG0002123	Syam.g_01243	Syad.g_01813
OG0002124	Syam.g_00706	Syad.g_01203
OG0002128	Syam.g_00918	Syad.g_01530
OG0002129	Syam.g_01626	Syad.g_02292
OG0002130	Syam.g_01828	Syad.g_02403
OG0002131	Syam.g_02403	Syad.g_00119
OG0002132	Syam.g_02395	Syad.g_00111
OG0002133	Syam.g_02393	Syad.g_00109
OG0002134	Syam.g_00132	Syad.g_00365
OG0002135	Syam.g_02018	Syad.g_02654
OG0002136	Syam.g_02017	Syad.g_02653
OG0002138	Syam.g_00807	Syad.g_01364
OG0002139	Syam.g_00852	Syad.g_01435
OG0002140	Syam.g_00839	Syad.g_00839
OG0002141	Syam.g_01434	Syad.g_02121
OG0002142	Syam.g_01599	Syad.g_02259
OG0002143	Syam.g_00494	Syad.g_00790
OG0002144	Syam.g_00316	Syad.g_00639
OG0002154	Syam.g_02181	Syad.g_02869
OG0002157	Syam.g_00201	Syad.g_00493
OG0002158	Syam.g_00203	Syad.g_00495
OG0002160	Syam.g_00816	Syad.g_01375
OG0002162	Syam.g_01746	Syad.g_01045
OG0002167	Syam.g_00658	Syad.g_01426
OG0002178	Syam.g_02396	Syad.g_00113
OG0002179	Syam.g_00149	Syad.g_00417
OG0002180	Syam.g_00222	Syad.g_00515
OG0002181	Syam.g_00252	Syad.g_00543
OG0002182	Syam.g_00269	Syad.g_00564
OG0002183	Syam.g_02090	Syad.g_02768
OG0002184	Syam.g_02087	Syad.g_02765
OG0002185	Syam.g_02079	Syad.g_02757
OG0002186	Syam.g_02016	Syad.g_02652
OG0002187	Syam.g_02015	Syad.g_02651
OG0002188	Syam.g_01985	Syad.g_02618
OG0002189	Syam.g_01984	Syad.g_02617
OG0002190	Syam.g_01939	Syad.g_02562
OG0002192	Syam.g_01772	Syad.g_01180
OG0002193	Syam.g_00821	Syad.g_01381
OG0002194	Syam.g_00856	Syad.g_01438
OG0002195	Syam.g_01344	Syad.g_01634
OG0002196	Syam.g_01303	Syad.g_01903
OG0002197	Syam.g_01163	Syad.g_01712
OG0002198	Syam.g_01448	Syad.g_02132
OG0002199	Syam.g_01453	Syad.g_02137
OG0002200	Syam.g_01613	Syad.g_02276
OG0002201	Syam.g_01705	Syad.g_01094
OG0002202	Syam.g_01706	Syad.g_01093
OG0002203	Syam.g_01707	Syad.g_01092
OG0002204	Syam.g_01724	Syad.g_01069
OG0002205	Syam.g_01741	Syad.g_01050
OG0002206	Syam.g_00699	Syad.g_01036
OG0002207	Syam.g_00689	Syad.g_01026
OG0002208	Syam.g_00578	Syad.g_00895
OG0002209	Syam.g_00465	Syad.g_00769
OG0002210	Syam.g_00401	Syad.g_00721
OG0002211	Syam.g_00362	Syad.g_00686
OG0002212	Syam.g_02299	Syad.g_03019
OG0002213	Syam.g_02304	Syad.g_03025
OG0002214	Syam.g_02426	Syad.g_00140
OG0002234	Syam.g_01421	Syad.g_02094
OG0002236	Syam.g_00947	Syad.g_00629
OG0002245	Syam.g_00496	Syad.g_00792
OG0002247	Syam.g_01748	Syad.g_01043
OG0002248	Syam.g_00798	Syad.g_01337
OG0002250	Syam.g_02091	Syad.g_02769
OG0002251	Syam.g_01936	Syad.g_02556
OG0002252	Syam.g_01881	Syad.g_02479
OG0002253	Syam.g_01818	Syad.g_02393
OG0002254	Syam.g_01203	Syad.g_01670
OG0002255	Syam.g_01147	Syad.g_01726
OG0002256	Syam.g_01012	Syad.g_01133
OG0002257	Syam.g_01429	Syad.g_02107
OG0002258	Syam.g_01725	Syad.g_01068
OG0002259	Syam.g_00655	Syad.g_00981
OG0002260	Syam.g_00851	Syad.g_01434
OG0002279	Syam.g_02123	Syad.g_02803
OG0002280	Syam.g_00639	Syad.g_00959
OG0002281	Syam.g_01740	Syad.g_01051
OG0002295	Syam.g_01579, Syam.g_01578	Syad.g_02238
OG0002296	Syam.g_01638	Syad.g_02304
OG0002297	Syam.g_00823	Syad.g_01385
OG0002298	Syam.g_01143	Syad.g_01730
OG0002299	Syam.g_01104	Syad.g_01777
OG0002300	Syam.g_01043	Syad.g_01983
OG0002301	Syam.g_01481	Syad.g_02589
OG0002302	Syam.g_00563	Syad.g_00880
OG0002303	Syam.g_00495	Syad.g_00791
OG0002304	Syam.g_00422, Syam.g_00415	Syad.g_00738
OG0002306	Syam.g_02397	Syad.g_00105
OG0002307	Syam.g_01759	Syad.g_00966
OG0002309	Syam.g_00736	Syad.g_01232
OG0002328	Syam.g_02104	Syad.g_02783
OG0002329	Syam.g_01519	Syad.g_01317, Syad.g_01465, Syad.g_01466, Syad.g_03046
OG0002334	Syam.g_01605	Syad.g_02268
OG0002336	Syam.g_01666	Syad.g_02350
OG0002347	Syam.g_02020	Syad.g_02656
OG0002350	Syam.g_00433	Syad.g_00753
OG0002351	Syam.g_00194	Syad.g_00483
OG0002352	Syam.g_01786	Syad.g_01162
OG0002353	Syam.g_01278	Syad.g_01876
OG0002354	Syam.g_01125	Syad.g_01756
OG0002356	Syam.g_01679	Syad.g_02383
OG0002357	Syam.g_02356	Syad.g_00073
OG0002358	Syam.g_01870, Syam.g_01869	Syad.g_02452
OG0002359	Syam.g_01646	Syad.g_02312
OG0002395	Syam.g_00200	Syad.g_00492
OG0002400	Syam.g_01527, Syam.g_01394	Syad.g_01827
OG0002401	Syam.g_01785	Syad.g_01163
OG0002403	Syam.g_00879	Syad.g_01463
OG0002404	Syam.g_01235	Syad.g_00037
OG0002405	Syam.g_01081	Syad.g_01654
OG0002407	Syam.g_00979	Syad.g_00082
OG0002408	Syam.g_01424	Syad.g_02098
OG0002409	Syam.g_02350	Syad.g_00066
OG0002410	Syam.g_01410	Syad.g_02057
OG0002416	Syam.g_01407	Syad.g_02044
OG0002435	Syam.g_01860	Syad.g_02458
OG0002446	Syam.g_00447	Syad.g_02698
OG0002458	Syam.g_02384	Syad.g_01540
OG0002459	Syam.g_02382	Syad.g_01538
OG0002460	Syam.g_02381	Syad.g_01537
OG0002461	Syam.g_01001	Syad.g_01414
OG0002463	Syam.g_01161	Syad.g_00341
OG0002467	Syam.g_00820	Syad.g_01379
OG0002469	Syam.g_00875	Syad.g_01459
OG0002470	Syam.g_00925	Syad.g_01543
OG0002471	Syam.g_01016	Syad.g_02048
OG0002472	Syam.g_02046, Syam.g_00952	Syad.g_00841
OG0002475	Syam.g_01645	Syad.g_02311
OG0002488	Syam.g_00157	Syad.g_00430
OG0002521	Syam.g_01978	Syad.g_02611
OG0002522	Syam.g_01920	Syad.g_02536
OG0002523	Syam.g_00817	Syad.g_01376
OG0002524	Syam.g_01042	Syad.g_01984
OG0002525	Syam.g_01033	Syad.g_02010
OG0002526	Syam.g_01026	Syad.g_02030
OG0002532	Syam.g_01428	Syad.g_02104
OG0002533	Syam.g_00671	Syad.g_01004
OG0002534	Syam.g_00430	Syad.g_00747
OG0002535	Syam.g_00427	Syad.g_00744
OG0002536	Syam.g_00407	Syad.g_00727
OG0002538	Syam.g_02260	Syad.g_02950
OG0002539	Syam.g_02325	Syad.g_00006
OG0002540	Syam.g_02385	Syad.g_01541
OG0002542	Syam.g_01859	Syad.g_02459
OG0002544	Syam.g_00977	Syad.g_02097
OG0002545	Syam.g_01045	Syad.g_01980
OG0002547	Syam.g_01682	Syad.g_02387
OG0002579	Syam.g_02182	Syad.g_02870
OG0002591	Syam.g_01539	Syad.g_02066
OG0002594	Syam.g_01551	Syad.g_02159
OG0002595	Syam.g_00819	Syad.g_01378
OG0002596	Syam.g_01329	Syad.g_01215
OG0002597	Syam.g_01048	Syad.g_01978
OG0002598	Syam.g_01047	Syad.g_01979
OG0002599	Syam.g_01027	Syad.g_02029
OG0002600	Syam.g_01010	Syad.g_02067
OG0002603	Syam.g_01417	Syad.g_02088
OG0002605	Syam.g_00432	Syad.g_00752
OG0002606	Syam.g_02386	Syad.g_01542
OG0002608	Syam.g_00788	Syad.g_01306
OG0002609	Syam.g_00719	Syad.g_01204
OG0002610	Syam.g_00455	Syad.g_00759
OG0002618	Syam.g_00442	Syad.g_00382
OG0002675	Syam.g_00314	Syad.g_00636
OG0002721	Syam.g_01753	Syad.g_01196
OG0002737	Syam.g_01887	Syad.g_02485
OG0002738	Syam.g_00907	Syad.g_01513
OG0002740	Syam.g_01684	Syad.g_01141, Syad.g_00968
OG0002742	Syam.g_01538, Syam.g_01559	Syad.g_02076
OG0002744	Syam.g_01025	Syad.g_02032
OG0002746	Syam.g_01444	Syad.g_02129
OG0002747	Syam.g_01489	Syad.g_02173
OG0002748	Syam.g_01702	Syad.g_01099
OG0002752	Syam.g_02400	Syad.g_00116
OG0002758	Syam.g_01013	Syad.g_01947
OG0002759	Syam.g_01760	Syad.g_01990
OG0002846	Syam.g_00759	Syad.g_02532, Syad.g_02533
OG0002852	Syam.g_01336	Syad.g_01951
OG0002853	Syam.g_01254	Syad.g_01838
OG0002856	Syam.g_01060	Syad.g_00643
OG0002858	Syam.g_01395	Syad.g_02686
OG0002860	Syam.g_00709	Syad.g_02215
OG0002862	Syam.g_00423	Syad.g_00739
OG0002863	Syam.g_00414	Syad.g_00748
OG0002865	Syam.g_00529	Syad.g_01972
OG0002867	Syam.g_01018	Syad.g_02040
OG0002962	Syam.g_01315	Syad.g_01914
OG0002964	Syam.g_01255	Syad.g_01839
OG0002972	Syam.g_00967	Syad.g_02230
OG0002974	Syam.g_01675	Syad.g_02361
OG0002975	Syam.g_01552	Syad.g_01144
OG0002977	Syam.g_02293	Syad.g_03004
OG0002986	Syam.g_02037	Syad.g_02022
OG0002987	Syam.g_02038	Syad.g_02021
OG0002988	Syam.g_02039	Syad.g_02020
OG0003105	Syam.g_00748	Syad.g_01248
OG0003106	Syam.g_00824, Syam.g_00830	Syad.g_01389
OG0003107	Syam.g_00960	Syad.g_00749
OG0003111	Syam.g_00992	Syad.g_02080
OG0003115	Syam.g_01419	Syad.g_02091
OG0003116	Syam.g_01422	Syad.g_02095
OG0003117	Syam.g_01432	Syad.g_02118
OG0003118	Syam.g_01433	Syad.g_02120
OG0003121	Syam.g_00648	Syad.g_00974
OG0003138	Syam.g_01773	Syad.g_01179
OG0003143	Syam.g_00982	Syad.g_02031
OG0003144	Syam.g_02097	Syad.g_02775
OG0003248	Syam.g_00932	Syad.g_01973
OG0003269	Syam.g_00710	Syad.g_01863
OG0003270	Syam.g_01079	Syad.g_01749
OG0003273	Syam.g_01398	Syad.g_02082
OG0003274	Syam.g_01431	Syad.g_02117
OG0003277	Syam.g_00647	Syad.g_00973
OG0003294	Syam.g_00941	Syad.g_00616
OG0003296	Syam.g_02029	Syad.g_00840
OG0003517	Syam.g_00769	Syad.g_01285
OG0003518	Syam.g_00843	Syad.g_00851
OG0003525	Syam.g_01401	Syad.g_01826
OG0003560	Syam.g_01050	Syad.g_01752
OG0003566	Syam.g_01540, Syam.g_01555, Syam.g_02053	Syad.g_02545
OG0003841	Syam.g_00837	Syad.g_00034
OG0003844	Syam.g_01049	Syad.g_01388
OG0003845	Syam.g_01024	Syad.g_02033
OG0003846	Syam.g_01015	Syad.g_00967
OG0003853	Syam.g_01524	Syad.g_02685
OG0003859	Syam.g_00713	Syad.g_01143
OG0004375	Syam.g_00543	Syad.g_02600, Syad.g_02751
