Orthogroup	Syam	Syal
OG0002136	Syam.g_02017	Syal.g_00619
OG0002138	Syam.g_00807	Syal.g_02586
OG0002139	Syam.g_00852	Syal.g_01755
OG0002140	Syam.g_00839	Syal.g_01772
OG0002140	Syam.g_00887	Syal.g_02274
OG0002141	Syam.g_01222	Syal.g_02693
OG0002141	Syam.g_01434	Syal.g_02496
OG0002142	Syam.g_01599	Syal.g_00037
OG0002143	Syam.g_00494	Syal.g_00550
OG0002144	Syam.g_00316	Syal.g_00221
OG0002154	Syam.g_02181	Syal.g_01438
OG0002156	Syam.g_01596	Syal.g_00058
OG0002157	Syam.g_00201	Syal.g_01293
OG0002158	Syam.g_00203	Syal.g_01291
OG0002162	Syam.g_01746	Syal.g_02785
OG0002167	Syam.g_00658	Syal.g_00003
OG0002170	Syam.g_00453	Syal.g_00344
OG0002174	Syam.g_01565	Syal.g_01125
OG0002177	Syam.g_01406	Syal.g_02864
OG0002178	Syam.g_02396	Syal.g_01156
OG0002179	Syam.g_00149	Syal.g_01349
OG0002180	Syam.g_00222	Syal.g_01271
OG0002181	Syam.g_00252	Syal.g_01241
OG0002182	Syam.g_00269	Syal.g_01222
OG0002183	Syam.g_02090	Syal.g_00782
OG0002184	Syam.g_02087	Syal.g_00779
OG0002185	Syam.g_02079	Syal.g_00769
OG0002186	Syam.g_02016	Syal.g_00618
OG0002187	Syam.g_02015	Syal.g_00617
OG0002188	Syam.g_01985	Syal.g_00581
OG0002189	Syam.g_01984	Syal.g_00580
OG0002190	Syam.g_01939	Syal.g_02985
OG0002192	Syam.g_01772	Syal.g_01686
OG0002193	Syam.g_00821	Syal.g_01780
OG0002194	Syam.g_00856	Syal.g_01759
OG0002195	Syam.g_01344	Syal.g_02273
OG0002196	Syam.g_01303	Syal.g_02224
OG0002197	Syam.g_01163	Syal.g_01956
OG0002198	Syam.g_01448	Syal.g_02613
OG0002199	Syam.g_01453	Syal.g_02617
OG0002200	Syam.g_01613	Syal.g_00371
OG0002201	Syam.g_01705	Syal.g_02742
OG0002202	Syam.g_01706	Syal.g_02743
OG0002203	Syam.g_01707	Syal.g_02744
OG0002204	Syam.g_01724	Syal.g_02762
OG0002205	Syam.g_01741	Syal.g_02780
OG0002207	Syam.g_00689	Syal.g_02800
OG0002208	Syam.g_00578	Syal.g_02891
OG0002209	Syam.g_00465	Syal.g_00355
OG0002210	Syam.g_00401	Syal.g_00307
OG0002211	Syam.g_00362	Syal.g_00267
OG0002212	Syam.g_02299	Syal.g_01051
OG0002213	Syam.g_02304	Syal.g_01057
OG0002214	Syam.g_02426	Syal.g_01181
OG0002229	Syam.g_00094	Syal.g_00187
OG0002234	Syam.g_01421	Syal.g_01552
OG0002236	Syam.g_00947	Syal.g_02189
OG0002237	Syam.g_01474	Syal.g_02643
OG0002239	Syam.g_00922	Syal.g_00559
OG0002244	Syam.g_00974	Syal.g_02093
OG0002245	Syam.g_00496	Syal.g_00548
OG0002248	Syam.g_00798	Syal.g_01799
OG0002249	Syam.g_01568	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002250	Syam.g_02091	Syal.g_00783
OG0002251	Syam.g_01936	Syal.g_02982
OG0002253	Syam.g_01818	Syal.g_01613
OG0002254	Syam.g_01203	Syal.g_01900
OG0002255	Syam.g_01147	Syal.g_01971
OG0002256	Syam.g_01012	Syal.g_02645
OG0002257	Syam.g_01429	Syal.g_02569
OG0002258	Syam.g_01725	Syal.g_02763
OG0002259	Syam.g_00655	Syal.g_02834
OG0002260	Syam.g_00851	Syal.g_01754
OG0002279	Syam.g_02123	Syal.g_00822
OG0002281	Syam.g_01740	Syal.g_02779
OG0002291	Syam.g_02236	Syal.g_00876
OG0002292	Syam.g_02247	Syal.g_00948
OG0002296	Syam.g_01638	Syal.g_00408
OG0002297	Syam.g_00823	Syal.g_00386
OG0002298	Syam.g_01143	Syal.g_01975
OG0002299	Syam.g_01104	Syal.g_02013
OG0002301	Syam.g_01481	Syal.g_01566
OG0002302	Syam.g_00563	Syal.g_02877
OG0002303	Syam.g_00495	Syal.g_00549
OG0002304	Syam.g_00415	Syal.g_00323
OG0002306	Syam.g_02397	Syal.g_01385, Syal.g_01637
OG0002307	Syam.g_01759	Syal.g_02406, Syal.g_01636
OG0002309	Syam.g_00736	Syal.g_02464
OG0002328	Syam.g_02104	Syal.g_00802
OG0002334	Syam.g_01605	Syal.g_00027
OG0002336	Syam.g_01666	Syal.g_00460
OG0002337	Syam.g_00237	Syal.g_01256
OG0002350	Syam.g_00433	Syal.g_00335
OG0002351	Syam.g_00194	Syal.g_01302
OG0002352	Syam.g_01786	Syal.g_01665
OG0002353	Syam.g_01278	Syal.g_01877
OG0002354	Syam.g_01125	Syal.g_01990
OG0002356	Syam.g_01679	Syal.g_02133, Syal.g_02134
OG0002358	Syam.g_01870, Syam.g_01869	Syal.g_00527
OG0002359	Syam.g_01646	Syal.g_00415
OG0002395	Syam.g_00200	Syal.g_01294
OG0002400	Syam.g_01527, Syam.g_01394	Syal.g_02851
OG0002401	Syam.g_01785	Syal.g_01666
OG0002403	Syam.g_00879	Syal.g_01731
OG0002405	Syam.g_01081	Syal.g_02035
OG0002406	Syam.g_01402	Syal.g_02063
OG0002407	Syam.g_00979	Syal.g_01680
OG0002408	Syam.g_01424	Syal.g_02546
OG0002411	Syam.g_00747	Syal.g_02452
OG0002434	Syam.g_00687	Syal.g_02802
OG0002446	Syam.g_00447	Syal.g_00436
OG0002451	Syam.g_01077	Syal.g_00743
OG0002451	Syam.g_01076	Syal.g_02161
OG0002452	Syam.g_02407	Syal.g_01164
OG0002461	Syam.g_01001	Syal.g_00503
OG0002463	Syam.g_01161	Syal.g_02435
OG0002464	Syam.g_02077	Syal.g_00766
OG0002467	Syam.g_00820	Syal.g_00097
OG0002468	Syam.g_00854	Syal.g_01757
OG0002470	Syam.g_00925	Syal.g_02064
OG0002471	Syam.g_01016	Syal.g_02519
OG0002472	Syam.g_02046, Syam.g_00952	Syal.g_01554
OG0002474	Syam.g_00315	Syal.g_00219
OG0002475	Syam.g_01645	Syal.g_00414
OG0002520	Syam.g_02002	Syal.g_00603
OG0002521	Syam.g_01978	Syal.g_00574
OG0002523	Syam.g_00817	Syal.g_02844
OG0002524	Syam.g_01042	Syal.g_01546
OG0002532	Syam.g_01428	Syal.g_02557
OG0002533	Syam.g_00671	Syal.g_02818
OG0002534	Syam.g_00430	Syal.g_00332
OG0002535	Syam.g_00427	Syal.g_00329
OG0002536	Syam.g_00407	Syal.g_00313
OG0002538	Syam.g_02260	Syal.g_00961
OG0002539	Syam.g_02325	Syal.g_01084
OG0002541	Syam.g_00400	Syal.g_00306
OG0002542	Syam.g_01859	Syal.g_02450
OG0002563	Syam.g_01812	Syal.g_00071
OG0002582	Syam.g_02035	Syal.g_01382
OG0002594	Syam.g_01551	Syal.g_02055
OG0002595	Syam.g_00819	Syal.g_02596
OG0002596	Syam.g_01329	Syal.g_02853
OG0002597	Syam.g_01048	Syal.g_00630
OG0002598	Syam.g_01047	Syal.g_02574
OG0002599	Syam.g_01027	Syal.g_02253
OG0002600	Syam.g_01010	Syal.g_02958
OG0002602	Syam.g_01006	Syal.g_02523
OG0002603	Syam.g_01417	Syal.g_02532
OG0002605	Syam.g_00432	Syal.g_00334
OG0002608	Syam.g_00788	Syal.g_01808
OG0002609	Syam.g_00719	Syal.g_02483
OG0002672	Syam.g_00926	Syal.g_01558
OG0002673	Syam.g_01014	Syal.g_02848
OG0002674	Syam.g_00389	Syal.g_00293
OG0002676	Syam.g_02413	Syal.g_01112, Syal.g_01169
OG0002685	Syam.g_00999	Syal.g_02144
OG0002738	Syam.g_00907	Syal.g_01701
OG0002745	Syam.g_00524	Syal.g_02079
OG0002746	Syam.g_01444	Syal.g_00469
OG0002758	Syam.g_01013	Syal.g_02525
OG0002759	Syam.g_01760	Syal.g_02594
OG0002807	Syam.g_00927	Syal.g_02065
OG0002848	Syam.g_01548	Syal.g_02127
OG0002862	Syam.g_00423	Syal.g_00325
OG0002863	Syam.g_00414	Syal.g_03006
OG0002865	Syam.g_00529	Syal.g_01561
OG0002867	Syam.g_01018	Syal.g_01556
OG0002959	Syam.g_01036	Syal.g_02536
OG0002960	Syam.g_02030	Syal.g_02860
OG0002966	Syam.g_00711	Syal.g_00431
OG0002968	Syam.g_01574	Syal.g_02487
OG0002973	Syam.g_00526	Syal.g_02855
OG0002975	Syam.g_01552	Syal.g_00707, Syal.g_02279
OG0002976	Syam.g_01392	Syal.g_00693
OG0002978	Syam.g_01223	Syal.g_02529
OG0002986	Syam.g_02037	Syal.g_02059
OG0002987	Syam.g_02038	Syal.g_02060
OG0002988	Syam.g_02039	Syal.g_02061
OG0002990	Syam.g_00417	Syal.g_03004
OG0003092	Syam.g_00444	Syal.g_00435
OG0003114	Syam.g_00527	Syal.g_02548
OG0003120	Syam.g_00521	Syal.g_00710
OG0003130	Syam.g_00841	Syal.g_02563
OG0003132	Syam.g_00416	Syal.g_03003
OG0003143	Syam.g_00982	Syal.g_02109
OG0003254	Syam.g_00525	Syal.g_00697
OG0003269	Syam.g_00710	Syal.g_01887
OG0003272	Syam.g_00955	Syal.g_02230
OG0003278	Syam.g_01517	Syal.g_01560
OG0003290	Syam.g_00530	Syal.g_01551
OG0003292	Syam.g_02049, Syam.g_00991	Syal.g_00733
OG0003524	Syam.g_00980	Syal.g_00558
OG0003552	Syam.g_01758	Syal.g_00698
OG0003553	Syam.g_00517	Syal.g_00675
OG0003841	Syam.g_00837	Syal.g_02866
OG0003869	Syam.g_02043	Syal.g_01572
OG0005169	Syam.g_00953	Syal.g_02154
