Orthogroup	Syag	Prbl
OG0002012	Syag.g_01609	Prbl.g_00630, Prbl.g_01160
OG0002013	Syag.g_01841	Prbl.g_00895
OG0002014	Syag.g_02462	Prbl.g_00883
OG0002015	Syag.g_02459	Prbl.g_00879
OG0002016	Syag.g_02062	Prbl.g_01247
OG0002017	Syag.g_02179	Prbl.g_02184
OG0002018	Syag.g_02234	Prbl.g_02156
OG0002035	Syag.g_01318, Syag.g_01319, Syag.g_00549	Prbl.g_00002
OG0002037	Syag.g_01037	Prbl.g_00509
OG0002038	Syag.g_01131	Prbl.g_02094
OG0002039	Syag.g_01118	Prbl.g_02107
OG0002040	Syag.g_01117	Prbl.g_00177
OG0002041	Syag.g_00840	Prbl.g_02500
OG0002042	Syag.g_00818	Prbl.g_02484
OG0002043	Syag.g_00771	Prbl.g_02439
OG0002044	Syag.g_00715, Syag.g_01174	Prbl.g_01536
OG0002045	Syag.g_01346	Prbl.g_01347
OG0002046	Syag.g_01342	Prbl.g_01350
OG0002047	Syag.g_00003	Prbl.g_02672
OG0002048	Syag.g_02795	Prbl.g_01173
OG0002050	Syag.g_02617	Prbl.g_01471
OG0002051	Syag.g_01989	Prbl.g_00268
OG0002092	Syag.g_01294, Syag.g_01295	Prbl.g_02369, Prbl.g_00425
OG0002110	Syag.g_00103	Prbl.g_02394
OG0002113	Syag.g_02311	Prbl.g_01979
OG0002114	Syag.g_01314	Prbl.g_00329
OG0002115	Syag.g_01679	Prbl.g_00402
OG0002117	Syag.g_01124	Prbl.g_02101
OG0002119	Syag.g_02057	Prbl.g_01107
OG0002120	Syag.g_00745	Prbl.g_01708
OG0002121	Syag.g_00172	Prbl.g_01532
OG0002122	Syag.g_01010	Prbl.g_01860
OG0002124	Syag.g_00738	Prbl.g_01558
OG0002126	Syag.g_02460	Prbl.g_00881
OG0002127	Syag.g_01946	Prbl.g_00308
OG0002128	Syag.g_00146	Prbl.g_02201
OG0002130	Syag.g_01190	Prbl.g_01720
OG0002159	Syag.g_02381	Prbl.g_01233
OG0002161	Syag.g_01311	Prbl.g_00327
OG0002162	Syag.g_00300	Prbl.g_01798
OG0002167	Syag.g_01842	Prbl.g_01841
OG0002168	Syag.g_00954	Prbl.g_00941
OG0002169	Syag.g_00002	Prbl.g_02671
OG0002170	Syag.g_02839	Prbl.g_01198
OG0002171	Syag.g_02464	Prbl.g_00885
OG0002173	Syag.g_02055	Prbl.g_00125
OG0002174	Syag.g_02180	Prbl.g_02183
OG0002175	Syag.g_02095	Prbl.g_02270
OG0002231	Syag.g_01180	Prbl.g_01842
OG0002233	Syag.g_00437	Prbl.g_01828
OG0002234	Syag.g_00402	Prbl.g_02569
OG0002235	Syag.g_00647	Prbl.g_02357
OG0002236	Syag.g_00571	Prbl.g_01575
OG0002237	Syag.g_00403	Prbl.g_01633
OG0002239	Syag.g_01661	Prbl.g_00717
OG0002241	Syag.g_01341	Prbl.g_01351
OG0002242	Syag.g_02463	Prbl.g_00884
OG0002243	Syag.g_02107	Prbl.g_02257
OG0002279	Syag.g_01887	Prbl.g_00550
OG0002281	Syag.g_00306	Prbl.g_01793
OG0002286	Syag.g_02094	Prbl.g_02271
OG0002289	Syag.g_01339	Prbl.g_01353
OG0002290	Syag.g_02643	Prbl.g_01926
OG0002292	Syag.g_02018	Prbl.g_00087
OG0002328	Syag.g_01867	Prbl.g_00570
OG0002330	Syag.g_00992	Prbl.g_00015
OG0002331	Syag.g_00211	Prbl.g_00028
OG0002336	Syag.g_01359	Prbl.g_01338
OG0002337	Syag.g_02605	Prbl.g_01460
OG0002338	Syag.g_02456	Prbl.g_00878
OG0002339	Syag.g_02447	Prbl.g_00866
OG0002342	Syag.g_02650	Prbl.g_01503, Prbl.g_00109, Prbl.g_02663
OG0002343	Syag.g_02669	Prbl.g_01514
OG0002350	Syag.g_02834	Prbl.g_01192
OG0002382	Syag.g_01519	Prbl.g_00520
OG0002385	Syag.g_02096	Prbl.g_02269
OG0002386	Syag.g_00473	Prbl.g_01391
OG0002388	Syag.g_01333	Prbl.g_01357
OG0002391	Syag.g_01916	Prbl.g_01009
OG0002394	Syag.g_02100	Prbl.g_02265
OG0002430	Syag.g_01467	Prbl.g_00772
OG0002431	Syag.g_01468	Prbl.g_00773
OG0002432	Syag.g_02103	Prbl.g_02262
OG0002433	Syag.g_00123	Prbl.g_00477
OG0002434	Syag.g_00281	Prbl.g_01893
OG0002438	Syag.g_02147	Prbl.g_01843
OG0002440	Syag.g_00872	Prbl.g_02534
OG0002444	Syag.g_01309	Prbl.g_00239
OG0002447	Syag.g_01340	Prbl.g_01352
OG0002449	Syag.g_02233	Prbl.g_02157
OG0002450	Syag.g_02259	Prbl.g_02133
OG0002492	Syag.g_02101	Prbl.g_02264
OG0002494	Syag.g_00319	Prbl.g_00459
OG0002495	Syag.g_00749	Prbl.g_02614
OG0002496	Syag.g_00540	Prbl.g_02302
OG0002566	Syag.g_01727	Prbl.g_00363
OG0002567	Syag.g_01586	Prbl.g_00771
OG0002568	Syag.g_00332	Prbl.g_01767
OG0002569	Syag.g_00541	Prbl.g_02301
OG0002570	Syag.g_00544	Prbl.g_02299
OG0002573	Syag.g_01308	Prbl.g_00238
OG0002574	Syag.g_01334	Prbl.g_01356
OG0002575	Syag.g_01332	Prbl.g_01358
OG0002576	Syag.g_01331	Prbl.g_01359
OG0002577	Syag.g_00047	Prbl.g_00637
OG0002580	Syag.g_02184	Prbl.g_02176
OG0002590	Syag.g_02682	Prbl.g_01044
OG0002593	Syag.g_01610	Prbl.g_01385
OG0002632	Syag.g_02102	Prbl.g_02263
OG0002633	Syag.g_00184, Syag.g_00169	Prbl.g_00736
OG0002634	Syag.g_01782	Prbl.g_00196
OG0002635	Syag.g_01151	Prbl.g_02076
OG0002636	Syag.g_00708	Prbl.g_01090
OG0002637	Syag.g_01797	Prbl.g_01698
OG0002638	Syag.g_00999	Prbl.g_00727
OG0002639	Syag.g_01297	Prbl.g_01876
OG0002641	Syag.g_00539	Prbl.g_02303
OG0002642	Syag.g_00543	Prbl.g_02300
OG0002644	Syag.g_00419	Prbl.g_01648
OG0002645	Syag.g_00420	Prbl.g_01649
OG0002647	Syag.g_02109	Prbl.g_02253
OG0002648	Syag.g_02116	Prbl.g_02247
OG0002649	Syag.g_02117	Prbl.g_02246
OG0002650	Syag.g_02118	Prbl.g_02245
OG0002652	Syag.g_00929, Syag.g_01207	Prbl.g_00688
OG0002653	Syag.g_02093, Syag.g_00494, Syag.g_01283	Prbl.g_02272
OG0002705	Syag.g_00401	Prbl.g_02384
OG0002710	Syag.g_00631	Prbl.g_01823
OG0002711	Syag.g_02776	Prbl.g_01607
OG0002712	Syag.g_00421	Prbl.g_01650
OG0002713	Syag.g_00422	Prbl.g_01654
OG0002715	Syag.g_01436	Prbl.g_00638
OG0002716	Syag.g_02664	Prbl.g_01510
OG0002718	Syag.g_01435	Prbl.g_02130
OG0002720	Syag.g_01001	Prbl.g_02361
OG0002798	Syag.g_01132	Prbl.g_02093
OG0002803	Syag.g_01286	Prbl.g_01608
OG0002842	Syag.g_02104	Prbl.g_02259
OG0002845	Syag.g_02325	Prbl.g_01227
OG0002909	Syag.g_00246	Prbl.g_01673
OG0002910	Syag.g_00029	Prbl.g_00037
OG0002912	Syag.g_02027	Prbl.g_01589
OG0002941	Syag.g_01808	Prbl.g_00055
OG0003044	Syag.g_02640, Syag.g_00500	Prbl.g_02628
OG0003048	Syag.g_01701	Prbl.g_00141
OG0003051	Syag.g_01312	Prbl.g_01475
OG0003095	Syag.g_00711	Prbl.g_00481, Prbl.g_00102
OG0003098	Syag.g_00058	Prbl.g_01479
OG0003186	Syag.g_00538	Prbl.g_00769
OG0003193	Syag.g_00181	Prbl.g_02662
OG0003197	Syag.g_00618	Prbl.g_02419
OG0003200	Syag.g_01008	Prbl.g_00711
OG0003202	Syag.g_00536	Prbl.g_00621
OG0003204	Syag.g_00001, Syag.g_01895	Prbl.g_02670
OG0003209	Syag.g_01813	Prbl.g_01480
OG0003210	Syag.g_01812	Prbl.g_01481
OG0003211	Syag.g_01811	Prbl.g_01482
OG0003212	Syag.g_01810	Prbl.g_01483
OG0003213	Syag.g_02003	Prbl.g_00075
OG0003250	Syag.g_01858, Syag.g_00238	Prbl.g_01152
OG0003251	Syag.g_01252	Prbl.g_01033
OG0003390	Syag.g_01205	Prbl.g_00739
OG0003397	Syag.g_00392	Prbl.g_01361
OG0003505	Syag.g_00892	Prbl.g_00737
OG0003823	Syag.g_01204	Prbl.g_00059
OG0004288	Syag.g_02049	Prbl.g_00062
