Orthogroup	Syag	Syao
OG0002048	Syag.g_02795	Syao.g_01855
OG0002049	Syag.g_02712	Syao.g_01932
OG0002050	Syag.g_02617	Syao.g_02083
OG0002051	Syag.g_01989	Syao.g_02517
OG0002054	Syag.g_02216	Syao.g_02318
OG0002055	Syag.g_02219	Syao.g_02315
OG0002056	Syag.g_02581	Syao.g_02046
OG0002092	Syag.g_01294, Syag.g_01295	Syao.g_01357
OG0002113	Syag.g_02311	Syao.g_02232
OG0002114	Syag.g_01314	Syao.g_01360
OG0002115	Syag.g_01679	Syao.g_01565
OG0002116	Syag.g_01653	Syao.g_01590
OG0002117	Syag.g_01124	Syao.g_00196
OG0002120	Syag.g_00745	Syao.g_00601
OG0002122	Syag.g_01010	Syao.g_01336
OG0002123	Syag.g_00918	Syao.g_00490
OG0002124	Syag.g_00738	Syao.g_00527
OG0002128	Syag.g_00146	Syao.g_01425
OG0002129	Syag.g_01403	Syao.g_01516
OG0002130	Syag.g_01190	Syao.g_01435
OG0002131	Syag.g_02227	Syao.g_02321
OG0002132	Syag.g_02220	Syao.g_02314
OG0002133	Syag.g_02218	Syao.g_02316
OG0002134	Syag.g_02410	Syao.g_02134
OG0002135	Syag.g_01722	Syao.g_01666
OG0002136	Syag.g_01721	Syao.g_01667
OG0002138	Syag.g_00463	Syao.g_00195
OG0002139	Syag.g_01040	Syao.g_00289
OG0002141	Syag.g_00491	Syao.g_01463, Syao.g_01457
OG0002142	Syag.g_01439	Syao.g_01536
OG0002143	Syag.g_00010	Syao.g_00701
OG0002144	Syag.g_02717	Syao.g_01325
OG0002156	Syag.g_01303	Syao.g_01358
OG0002159	Syag.g_02381	Syao.g_02665
OG0002168	Syag.g_00954	Syao.g_02381
OG0002169	Syag.g_00002	Syao.g_01713
OG0002173	Syag.g_02055	Syao.g_02475
OG0002174	Syag.g_02180	Syao.g_02282
OG0002175	Syag.g_01074	Syao.g_00238
OG0002178	Syag.g_02222	Syao.g_02313
OG0002179	Syag.g_02435	Syao.g_01956
OG0002180	Syag.g_02590	Syao.g_02056
OG0002181	Syag.g_02620	Syao.g_02086
OG0002182	Syag.g_02639	Syao.g_01586
OG0002183	Syag.g_01851	Syao.g_02651
OG0002184	Syag.g_01847	Syao.g_02647
OG0002185	Syag.g_01837	Syao.g_02635
OG0002186	Syag.g_01720	Syao.g_01668
OG0002187	Syag.g_01719	Syao.g_01669
OG0002188	Syag.g_01682	Syao.g_01562
OG0002189	Syag.g_01681	Syao.g_01563
OG0002190	Syag.g_01639	Syao.g_01604
OG0002192	Syag.g_01116	Syao.g_00188
OG0002193	Syag.g_01020	Syao.g_01161, Syao.g_00499
OG0002194	Syag.g_01044	Syao.g_00259
OG0002195	Syag.g_00614	Syao.g_00970
OG0002196	Syag.g_00652	Syao.g_00742
OG0002197	Syag.g_00846	Syao.g_00817
OG0002198	Syag.g_00433	Syao.g_00917
OG0002199	Syag.g_00429	Syao.g_00912
OG0002200	Syag.g_01419	Syao.g_01487
OG0002201	Syag.g_00347	Syao.g_01060
OG0002202	Syag.g_00346	Syao.g_01061
OG0002203	Syag.g_00345	Syao.g_01062
OG0002204	Syag.g_00326	Syao.g_01028
OG0002205	Syag.g_00305	Syao.g_01049
OG0002206	Syag.g_00293	Syao.g_00840
OG0002207	Syag.g_00283	Syao.g_00850
OG0002208	Syag.g_01534	Syao.g_00033
OG0002209	Syag.g_02852	Syao.g_01869
OG0002210	Syag.g_02803	Syao.g_01846
OG0002211	Syag.g_02765	Syao.g_01812
OG0002212	Syag.g_02111	Syao.g_02424
OG0002213	Syag.g_02115	Syao.g_02428
OG0002214	Syag.g_02250	Syao.g_02337
OG0002231	Syag.g_01180	Syao.g_00877
OG0002234	Syag.g_00402	Syao.g_00145
OG0002235	Syag.g_00647	Syao.g_00737
OG0002239	Syag.g_01661	Syao.g_01405
OG0002241	Syag.g_01341	Syao.g_02694
OG0002244	Syag.g_01792	Syao.g_00551
OG0002245	Syag.g_00012	Syao.g_00703
OG0002246	Syag.g_00015	Syao.g_01724
OG0002247	Syag.g_00298	Syao.g_00836
OG0002248	Syag.g_01000	Syao.g_00979
OG0002250	Syag.g_01852	Syao.g_02652
OG0002251	Syag.g_01636	Syao.g_01607
OG0002253	Syag.g_01179	Syao.g_01445
OG0002254	Syag.g_00889	Syao.g_00465
OG0002255	Syag.g_00832	Syao.g_00831
OG0002256	Syag.g_01796	Syao.g_01721
OG0002257	Syag.g_00478	Syao.g_01262
OG0002258	Syag.g_00325	Syao.g_01029
OG0002259	Syag.g_01450	Syao.g_01416
OG0002260	Syag.g_01039	Syao.g_00288
OG0002289	Syag.g_01339	Syao.g_02696
OG0002292	Syag.g_02018	Syao.g_02539
OG0002296	Syag.g_01389	Syao.g_00069
OG0002297	Syag.g_00071	Syao.g_01496
OG0002298	Syag.g_00828	Syao.g_00658
OG0002299	Syag.g_00790	Syao.g_00694
OG0002300	Syag.g_00470	Syao.g_01256
OG0002301	Syag.g_00201	Syao.g_00358
OG0002302	Syag.g_01549	Syao.g_00048
OG0002303	Syag.g_00011	Syao.g_00702
OG0002305	Syag.g_01889	Syao.g_02589
OG0002308	Syag.g_00657	Syao.g_01549
OG0002330	Syag.g_00992	Syao.g_00329
OG0002342	Syag.g_02650	Syao.g_00596, Syao.g_00582
OG0002343	Syag.g_02669	Syao.g_02113
OG0002348	Syag.g_00117	Syao.g_01224
OG0002349	Syag.g_01747	Syao.g_01641
OG0002350	Syag.g_02834	Syao.g_01885
OG0002351	Syag.g_02562	Syao.g_02030
OG0002353	Syag.g_00679	Syao.g_00769
OG0002355	Syag.g_00254	Syao.g_00396
OG0002357	Syag.g_00469	Syao.g_01568
OG0002358	Syag.g_00031	Syao.g_01734
OG0002359	Syag.g_01381	Syao.g_00077
OG0002382	Syag.g_01519	Syao.g_00117
OG0002386	Syag.g_00473	Syao.g_00798
OG0002391	Syag.g_01916	Syao.g_02580
OG0002396	Syag.g_02738	Syao.g_01785
OG0002402	Syag.g_00956	Syao.g_00503
OG0002404	Syag.g_02665	Syao.g_02109
OG0002406	Syag.g_00885	Syao.g_00462
OG0002407	Syag.g_01590, Syag.g_00488	Syao.g_01461
OG0002409	Syag.g_02176	Syao.g_02278
OG0002410	Syag.g_02243	Syao.g_02330
OG0002411	Syag.g_00712	Syao.g_00790
OG0002416	Syag.g_00454	Syao.g_00367
OG0002430	Syag.g_01467	Syao.g_01485
OG0002431	Syag.g_01468	Syao.g_01484
OG0002433	Syag.g_00123	Syao.g_00363
OG0002440	Syag.g_00872	Syao.g_01351
OG0002447	Syag.g_01340	Syao.g_02695
OG0002452	Syag.g_02231	Syao.g_02307
OG0002458	Syag.g_02209	Syao.g_01230
OG0002459	Syag.g_02207	Syao.g_01232
OG0002460	Syag.g_02206	Syao.g_01233
OG0002463	Syag.g_02384	Syao.g_00407
OG0002466	Syag.g_01759	Syao.g_01627
OG0002470	Syag.g_00501	Syao.g_01689
OG0002472	Syag.g_00528	Syao.g_01275
OG0002474	Syag.g_02716	Syao.g_00443
OG0002475	Syag.g_01382	Syao.g_00076
OG0002476	Syag.g_00921	Syao.g_00493
OG0002491	Syag.g_02653	Syao.g_00009, Syao.g_00575
OG0002494	Syag.g_00319	Syao.g_01034
OG0002506	Syag.g_00973, Syag.g_00259	Syao.g_00332
OG0002520	Syag.g_01706	Syao.g_01683
OG0002523	Syag.g_00079	Syao.g_01901
OG0002532	Syag.g_00100	Syao.g_01465
OG0002534	Syag.g_02829	Syao.g_01888
OG0002535	Syag.g_02826	Syao.g_01891
OG0002536	Syag.g_02809	Syao.g_01912
OG0002537	Syag.g_02014	Syao.g_02536
OG0002539	Syag.g_02143	Syao.g_02450
OG0002540	Syag.g_02210	Syao.g_01228
OG0002542	Syag.g_00707	Syao.g_01238
OG0002545	Syag.g_00566	Syao.g_02422
OG0002547	Syag.g_01326	Syao.g_00524
OG0002559	Syag.g_00139	Syao.g_01196
OG0002566	Syag.g_01727	Syao.g_01011
OG0002567	Syag.g_01586	Syao.g_01301
OG0002577	Syag.g_00047	Syao.g_01005
OG0002591	Syag.g_01269	Syao.g_01806
OG0002592	Syag.g_02108	Syao.g_02412
OG0002593	Syag.g_01610	Syao.g_01699
OG0002603	Syag.g_00243	Syao.g_00143
OG0002604	Syag.g_00479	Syao.g_01273
OG0002605	Syag.g_02833	Syao.g_01886
OG0002606	Syag.g_02211	Syao.g_01227
OG0002607	Syag.g_01357	Syao.g_02681
OG0002610	Syag.g_02841	Syao.g_01879
OG0002633	Syag.g_00184, Syag.g_00169	Syao.g_01366
OG0002634	Syag.g_01782	Syao.g_01706
OG0002637	Syag.g_01797	Syao.g_01023
OG0002644	Syag.g_00419	Syao.g_00903
OG0002645	Syag.g_00420	Syao.g_00904
OG0002647	Syag.g_02109	Syao.g_02417
OG0002648	Syag.g_02116	Syao.g_01409
OG0002649	Syag.g_02117	Syao.g_01408
OG0002650	Syag.g_02118	Syao.g_01407
OG0002672	Syag.g_00502	Syao.g_00357
OG0002678	Syag.g_00436	Syao.g_00221
OG0002680	Syag.g_00886	Syao.g_00463
OG0002684	Syag.g_02162	Syao.g_02372
OG0002685	Syag.g_00189	Syao.g_00013
OG0002699	Syag.g_02502	Syao.g_02002
OG0002712	Syag.g_00421	Syao.g_00905
OG0002713	Syag.g_00422	Syao.g_00906
OG0002744	Syag.g_00439	Syao.g_01241
OG0002753	Syag.g_02679	Syao.g_00614
OG0002762	Syag.g_02097	Syao.g_02411
OG0002764	Syag.g_00482	Syao.g_00613, Syao.g_01168
OG0002835	Syag.g_00135, Syag.g_00247	Syao.g_00611
OG0002845	Syag.g_02325	Syao.g_02377
OG0002857	Syag.g_01508	Syao.g_00106
OG0002865	Syag.g_01023	Syao.g_01903
OG0002866	Syag.g_01071	Syao.g_00236
OG0002870	Syag.g_01840	Syao.g_02639
OG0002872	Syag.g_02015	Syao.g_02537
OG0002907	Syag.g_02188	Syao.g_02302
OG0002953	Syag.g_00098	Syao.g_01245
OG0002978	Syag.g_01349	Syao.g_01249
OG0002985	Syag.g_00166	Syao.g_01900
OG0002989	Syag.g_00461	Syao.g_01263
OG0002995	Syag.g_00097	Syao.g_00800
OG0002996	Syag.g_00122	Syao.g_02470
OG0002997	Syag.g_00187	Syao.g_01177
OG0002999	Syag.g_01100	Syao.g_00172
OG0003000	Syag.g_01401	Syao.g_01514
OG0003034	Syag.g_02504	Syao.g_01089
OG0003112	Syag.g_00206	Syao.g_01280
OG0003122	Syag.g_00249	Syao.g_00052
OG0003123	Syag.g_00014	Syao.g_01723
OG0003146	Syag.g_01307	Syao.g_00244
OG0003149	Syag.g_01229	Syao.g_01480
OG0003150	Syag.g_01230	Syao.g_01479
OG0003271	Syag.g_00202	Syao.g_00319
OG0003286	Syag.g_01239	Syao.g_01217
OG0003287	Syag.g_01196	Syao.g_02715
OG0003288	Syag.g_01073	Syao.g_00237
OG0003289	Syag.g_01072	Syao.g_00239
OG0003311	Syag.g_00222	Syao.g_00823
OG0003312	Syag.g_00532	Syao.g_01382
OG0003375	Syag.g_02505	Syao.g_01087
OG0003402	Syag.g_02321	Syao.g_01858
OG0003561	Syag.g_00125	Syao.g_01184
OG0003573	Syag.g_00177	Syao.g_02604
OG0003716	Syag.g_02086	Syao.g_01388
OG0003843	Syag.g_00627	Syao.g_00050
OG0003926	Syag.g_01463	Syao.g_01320
OG0003934	Syag.g_00136, Syag.g_00134, Syag.g_00140	Syao.g_01192, Syao.g_01182
OG0003935	Syag.g_02654	Syao.g_00576, Syao.g_00008, Syao.g_02433
OG0003936	Syag.g_02656	Syao.g_00578, Syao.g_00007
OG0004382	Syag.g_01310	Syao.g_01367
OG0004388	Syag.g_00474	Syao.g_02719
OG0004392	Syag.g_00200	Syao.g_00014
OG0004395	Syag.g_00127	Syao.g_01543
OG0004602	Syag.g_00168	Syao.g_00361
OG0005151	Syag.g_01691	Syao.g_01174
OG0005159	Syag.g_02655	Syao.g_00577
OG0006035	Syag.g_00129	Syao.g_01186
OG0006036	Syag.g_00130	Syao.g_01187
OG0006037	Syag.g_00131	Syao.g_01188
OG0006039	Syag.g_00137	Syao.g_01183
OG0006053	Syag.g_01178	Syao.g_00594
