Orthogroup	Syag	Syak
OG0001943	Syag.g_01126	Syak.g_00879
OG0001944	Syag.g_00746	Syak.g_00573
OG0001946	Syag.g_01005	Syak.g_00703
OG0001947	Syag.g_00953	Syak.g_00761
OG0001948	Syag.g_00844	Syak.g_00471
OG0001949	Syag.g_00824	Syak.g_00490
OG0001950	Syag.g_00822	Syak.g_00492
OG0001951	Syag.g_00812	Syak.g_00501
OG0001952	Syag.g_00788	Syak.g_00526
OG0001953	Syag.g_00787	Syak.g_00527
OG0001957	Syag.g_00387	Syak.g_00022
OG0001958	Syag.g_00558	Syak.g_00333
OG0001961	Syag.g_01351	Syak.g_01124
OG0001964	Syag.g_02706	Syak.g_01376
OG0001965	Syag.g_01457	Syak.g_00384
OG0001966	Syag.g_02629	Syak.g_01428
OG0001967	Syag.g_02627	Syak.g_01430
OG0001968	Syag.g_02626	Syak.g_01431
OG0001969	Syag.g_02561	Syak.g_01503
OG0001970	Syag.g_01928	Syak.g_02152
OG0001971	Syag.g_02004	Syak.g_02078
OG0001972	Syag.g_02082	Syak.g_01984
OG0001975	Syag.g_00150	Syak.g_00271
OG0001976	Syag.g_00148	Syak.g_00269
OG0001980	Syag.g_02832	Syak.g_01255
OG0001990	Syag.g_02236	Syak.g_01832
OG0001993	Syag.g_00368	Syak.g_02771
OG0001994	Syag.g_00367	Syak.g_02770
OG0001997	Syag.g_01862	Syak.g_02213
OG0001998	Syag.g_01305	Syak.g_01005
OG0001999	Syag.g_01737	Syak.g_02368
OG0002000	Syag.g_01481	Syak.g_02621
OG0002002	Syag.g_01059	Syak.g_00810
OG0002003	Syag.g_01009	Syak.g_00700
OG0002004	Syag.g_01686	Syak.g_02417
OG0002006	Syag.g_00952	Syak.g_00762
OG0002007	Syag.g_00951	Syak.g_00763
OG0002008	Syag.g_00856	Syak.g_00632
OG0002010	Syag.g_01384	Syak.g_01075
OG0002012	Syag.g_01609	Syak.g_01170
OG0002013	Syag.g_01841	Syak.g_02232
OG0002014	Syag.g_02462	Syak.g_01536
OG0002015	Syag.g_02459	Syak.g_01541
OG0002016	Syag.g_02062	Syak.g_02003
OG0002017	Syag.g_02179	Syak.g_01891
OG0002018	Syag.g_02234	Syak.g_01834
OG0002020	Syag.g_02228	Syak.g_01840
OG0002021	Syag.g_02226	Syak.g_01842
OG0002022	Syag.g_02225	Syak.g_01843
OG0002023	Syag.g_02224	Syak.g_01844
OG0002024	Syag.g_02217	Syak.g_01850
OG0002029	Syag.g_01347	Syak.g_01128
OG0002035	Syag.g_01319	Syak.g_01020
OG0002037	Syag.g_01037	Syak.g_00684
OG0002038	Syag.g_01131	Syak.g_00887
OG0002039	Syag.g_01118	Syak.g_00866
OG0002040	Syag.g_01117	Syak.g_00865
OG0002041	Syag.g_00840	Syak.g_00475
OG0002042	Syag.g_00818	Syak.g_00496
OG0002043	Syag.g_00771	Syak.g_00546
OG0002044	Syag.g_00715, Syag.g_01174	Syak.g_00614
OG0002045	Syag.g_01346	Syak.g_01129
OG0002046	Syag.g_01342	Syak.g_01134
OG0002047	Syag.g_00003	Syak.g_01217
OG0002048	Syag.g_02795	Syak.g_01285
OG0002049	Syag.g_02712	Syak.g_01365
OG0002050	Syag.g_02617	Syak.g_01440
OG0002051	Syag.g_01989	Syak.g_02090
OG0002053	Syag.g_00514	Syak.g_02277
OG0002054	Syag.g_02216	Syak.g_01851
OG0002055	Syag.g_02219	Syak.g_01848
OG0002056	Syag.g_02581	Syak.g_01477
OG0002106	Syag.g_01417	Syak.g_00071
OG0002112	Syag.g_02570	Syak.g_01488
OG0002113	Syag.g_02311	Syak.g_01754
OG0002114	Syag.g_01314	Syak.g_01014
OG0002115	Syag.g_01679	Syak.g_02424
OG0002116	Syag.g_01653	Syak.g_02450
OG0002117	Syag.g_01124	Syak.g_00877
OG0002119	Syag.g_02057	Syak.g_02520
OG0002120	Syag.g_00745	Syak.g_00576
OG0002121	Syag.g_00172	Syak.g_00146
OG0002122	Syag.g_01010	Syak.g_00699
OG0002124	Syag.g_00738	Syak.g_00587
OG0002126	Syag.g_02460	Syak.g_01540
OG0002127	Syag.g_01946	Syak.g_02137
OG0002128	Syag.g_00146	Syak.g_01123
OG0002129	Syag.g_01403	Syak.g_01057
OG0002130	Syag.g_01190	Syak.g_00934
OG0002131	Syag.g_02227	Syak.g_01841
OG0002132	Syag.g_02220	Syak.g_01847
OG0002133	Syag.g_02218	Syak.g_01849
OG0002134	Syag.g_02410	Syak.g_01632
OG0002135	Syag.g_01722	Syak.g_02387
OG0002136	Syag.g_01721	Syak.g_02388
OG0002138	Syag.g_00463	Syak.g_00090
OG0002139	Syag.g_01040	Syak.g_00681
OG0002142	Syag.g_01439	Syak.g_01025
OG0002143	Syag.g_00010	Syak.g_01210
OG0002144	Syag.g_02717	Syak.g_01359
OG0002145	Syag.g_01302	Syak.g_01002
OG0002156	Syag.g_01303	Syak.g_01003
OG0002157	Syag.g_02569	Syak.g_01489
OG0002158	Syag.g_02571	Syak.g_01487
OG0002159	Syag.g_02381	Syak.g_01677
OG0002161	Syag.g_01306	Syak.g_01007
OG0002161	Syag.g_01311	Syak.g_01006
OG0002162	Syag.g_00300	Syak.g_02695
OG0002163	Syag.g_02150	Syak.g_01914, Syak.g_01920
OG0002167	Syag.g_01842	Syak.g_00060
OG0002168	Syag.g_00954	Syak.g_00760
OG0002169	Syag.g_00002	Syak.g_01218
OG0002170	Syag.g_02839	Syak.g_01249
OG0002171	Syag.g_02464	Syak.g_01534
OG0002173	Syag.g_02055	Syak.g_02014
OG0002174	Syag.g_02180	Syak.g_01890
OG0002178	Syag.g_02222	Syak.g_01845
OG0002179	Syag.g_02435	Syak.g_01563
OG0002180	Syag.g_02590	Syak.g_01467
OG0002181	Syag.g_02620	Syak.g_01437
OG0002182	Syag.g_02639	Syak.g_01418
OG0002183	Syag.g_01851	Syak.g_02221
OG0002184	Syag.g_01847	Syak.g_02225
OG0002185	Syag.g_01837	Syak.g_02237
OG0002186	Syag.g_01720	Syak.g_02389
OG0002187	Syag.g_01719	Syak.g_02390
OG0002188	Syag.g_01682	Syak.g_02421
OG0002189	Syag.g_01681	Syak.g_02422
OG0002190	Syag.g_01639	Syak.g_02464
OG0002191	Syag.g_00027	Syak.g_01197
OG0002192	Syag.g_01116	Syak.g_00864
OG0002193	Syag.g_01020	Syak.g_02285, Syak.g_00688
OG0002194	Syag.g_01044	Syak.g_00677
OG0002195	Syag.g_00614	Syak.g_00378
OG0002196	Syag.g_00652	Syak.g_00420
OG0002197	Syag.g_00846	Syak.g_00468
OG0002198	Syag.g_00433	Syak.g_00055
OG0002199	Syag.g_00429	Syak.g_00050
OG0002200	Syag.g_01419	Syak.g_01042
OG0002201	Syag.g_00347	Syak.g_02741
OG0002202	Syag.g_00346	Syak.g_02740
OG0002203	Syag.g_00345	Syak.g_02739
OG0002204	Syag.g_00326	Syak.g_02720
OG0002205	Syag.g_00305	Syak.g_02700
OG0002206	Syag.g_00293	Syak.g_02688
OG0002207	Syag.g_00283	Syak.g_02678
OG0002208	Syag.g_01534	Syak.g_02568
OG0002209	Syag.g_02852	Syak.g_01238
OG0002210	Syag.g_02803	Syak.g_01277
OG0002211	Syag.g_02765	Syak.g_01313
OG0002212	Syag.g_02111	Syak.g_01954
OG0002213	Syag.g_02115	Syak.g_01950
OG0002214	Syag.g_02250	Syak.g_01815
OG0002231	Syag.g_01180	Syak.g_00924
OG0002233	Syag.g_00437	Syak.g_00063
OG0002234	Syag.g_00402	Syak.g_02489
OG0002237	Syag.g_00403	Syak.g_00028
OG0002239	Syag.g_01661	Syak.g_02442
OG0002241	Syag.g_01341	Syak.g_01135
OG0002242	Syag.g_02463	Syak.g_01535
OG0002243	Syag.g_02107	Syak.g_01961
OG0002245	Syag.g_00012	Syak.g_01208
OG0002247	Syag.g_00298	Syak.g_02693
OG0002250	Syag.g_01852	Syak.g_02220
OG0002251	Syag.g_01636	Syak.g_02467
OG0002252	Syag.g_01770	Syak.g_01395
OG0002253	Syag.g_01179	Syak.g_00923
OG0002254	Syag.g_00889	Syak.g_00663
OG0002255	Syag.g_00832	Syak.g_00483
OG0002256	Syag.g_01796	Syak.g_00224
OG0002257	Syag.g_00478	Syak.g_00104
OG0002258	Syag.g_00325	Syak.g_02719
OG0002259	Syag.g_01450	Syak.g_02644
OG0002260	Syag.g_01039	Syak.g_00682
OG0002279	Syag.g_01887	Syak.g_02190
OG0002281	Syag.g_00306	Syak.g_02701
OG0002287	Syag.g_02470	Syak.g_01542, Syak.g_01543
OG0002287	Syag.g_02458	Syak.g_01556
OG0002289	Syag.g_01339	Syak.g_01137
OG0002290	Syag.g_02643	Syak.g_01153, Syak.g_01159
OG0002292	Syag.g_02018	Syak.g_02069
OG0002296	Syag.g_01389	Syak.g_01070
OG0002297	Syag.g_00071	Syak.g_01052
OG0002298	Syag.g_00828	Syak.g_00487
OG0002299	Syag.g_00790	Syak.g_00524
OG0002300	Syag.g_00470	Syak.g_00101
OG0002301	Syag.g_00201	Syak.g_00023
OG0002302	Syag.g_01549	Syak.g_02553
OG0002303	Syag.g_00011	Syak.g_01209
OG0002305	Syag.g_01889	Syak.g_02187
OG0002308	Syag.g_00657	Syak.g_00425
OG0002328	Syag.g_01867	Syak.g_02208
OG0002330	Syag.g_00992	Syak.g_00716
OG0002331	Syag.g_00211	Syak.g_00967
OG0002336	Syag.g_01359	Syak.g_01115
OG0002337	Syag.g_02605	Syak.g_01452
OG0002338	Syag.g_02456	Syak.g_01544
OG0002339	Syag.g_02447	Syak.g_01553
OG0002343	Syag.g_02669	Syak.g_01408
OG0002348	Syag.g_00117	Syak.g_00243
OG0002349	Syag.g_01747	Syak.g_02357
OG0002350	Syag.g_02834	Syak.g_01254
OG0002351	Syag.g_02562	Syak.g_01502
OG0002353	Syag.g_00679	Syak.g_00446
OG0002354	Syag.g_00811	Syak.g_00502
OG0002355	Syag.g_00254	Syak.g_00244
OG0002356	Syag.g_01329	Syak.g_01146
OG0002357	Syag.g_00469	Syak.g_00100
OG0002358	Syag.g_00031	Syak.g_01193
OG0002359	Syag.g_01381	Syak.g_01078
OG0002380	Syag.g_01603	Syak.g_00175
OG0002382	Syag.g_01519	Syak.g_02583
OG0002391	Syag.g_01916	Syak.g_02164
OG0002395	Syag.g_02568	Syak.g_01490
OG0002396	Syag.g_02738	Syak.g_01340
OG0002400	Syag.g_01602	Syak.g_00230
OG0002401	Syag.g_01129	Syak.g_00883
OG0002402	Syag.g_00956	Syak.g_00758
OG0002403	Syag.g_01068	Syak.g_00821
OG0002404	Syag.g_02665	Syak.g_01497
OG0002406	Syag.g_00885	Syak.g_00139
OG0002407	Syag.g_00488	Syak.g_00165
OG0002408	Syag.g_00099	Syak.g_00204
OG0002409	Syag.g_02176	Syak.g_01894
OG0002410	Syag.g_02243	Syak.g_01824
OG0002411	Syag.g_00712	Syak.g_00617
OG0002430	Syag.g_01467	Syak.g_02634
OG0002431	Syag.g_01468	Syak.g_02633
OG0002433	Syag.g_00123	Syak.g_00130
OG0002438	Syag.g_02147	Syak.g_01923
OG0002440	Syag.g_00872	Syak.g_00647
OG0002444	Syag.g_01309	Syak.g_01010
OG0002447	Syag.g_01340	Syak.g_01136
OG0002449	Syag.g_02233	Syak.g_01835
OG0002452	Syag.g_02231	Syak.g_01837
OG0002458	Syag.g_02209	Syak.g_01859
OG0002459	Syag.g_02207	Syak.g_01861
OG0002460	Syag.g_02206	Syak.g_01862
OG0002463	Syag.g_02384	Syak.g_00792
OG0002466	Syag.g_01759	Syak.g_02338
OG0002467	Syag.g_00324	Syak.g_02717
OG0002468	Syag.g_01042	Syak.g_00679
OG0002470	Syag.g_00501	Syak.g_00279
OG0002471	Syag.g_00481	Syak.g_00252
OG0002472	Syag.g_00528	Syak.g_00152
OG0002473	Syag.g_01994	Syak.g_02085
OG0002474	Syag.g_02716	Syak.g_01361
OG0002475	Syag.g_01382	Syak.g_01077
OG0002476	Syag.g_00921	Syak.g_00160
OG0002494	Syag.g_00319	Syak.g_02712
OG0002496	Syag.g_00540	Syak.g_01397
OG0002520	Syag.g_01706	Syak.g_02403
OG0002521	Syag.g_01675	Syak.g_02428
OG0002522	Syag.g_01612	Syak.g_02484
OG0002523	Syag.g_00079	Syak.g_00236
OG0002524	Syag.g_00077	Syak.g_00982
OG0002526	Syag.g_00489	Syak.g_00256
OG0002532	Syag.g_00100	Syak.g_00232
OG0002533	Syag.g_00258	Syak.g_02662
OG0002534	Syag.g_02829	Syak.g_01256
OG0002535	Syag.g_02826	Syak.g_01259
OG0002536	Syag.g_02809	Syak.g_01272
OG0002537	Syag.g_02014	Syak.g_00051
OG0002538	Syag.g_02037	Syak.g_02044
OG0002539	Syag.g_02143	Syak.g_01927
OG0002540	Syag.g_02210	Syak.g_01858
OG0002542	Syag.g_00707	Syak.g_00620
OG0002544	Syag.g_01588	Syak.g_00163
OG0002566	Syag.g_01727	Syak.g_02382
OG0002568	Syag.g_00332	Syak.g_02726
OG0002569	Syag.g_00541	Syak.g_01398
OG0002570	Syag.g_00544	Syak.g_01400
OG0002573	Syag.g_01308	Syak.g_01009
OG0002577	Syag.g_00047	Syak.g_01177
OG0002580	Syag.g_02184	Syak.g_01883
OG0002591	Syag.g_01269	Syak.g_00217
OG0002592	Syag.g_02108	Syak.g_01960
OG0002593	Syag.g_01610	Syak.g_02486
OG0002594	Syag.g_00183	Syak.g_00319
OG0002600	Syag.g_00188	Syak.g_00166
OG0002606	Syag.g_02211	Syak.g_01857
OG0002607	Syag.g_01357	Syak.g_01117
OG0002608	Syag.g_00989	Syak.g_00719
OG0002609	Syag.g_00737	Syak.g_00588
OG0002633	Syag.g_00169	Syak.g_00176
OG0002636	Syag.g_00708	Syak.g_00965
OG0002637	Syag.g_01797	Syak.g_00277
OG0002639	Syag.g_01297	Syak.g_02344
OG0002640	Syag.g_00308	Syak.g_00266
OG0002641	Syag.g_00539	Syak.g_01396
OG0002642	Syag.g_00543	Syak.g_01399
OG0002647	Syag.g_02109	Syak.g_01959
OG0002672	Syag.g_00502	Syak.g_00290
OG0002673	Syag.g_01244	Syak.g_00069
OG0002674	Syag.g_02791	Syak.g_01289
OG0002676	Syag.g_02237	Syak.g_01831
OG0002677	Syag.g_02624	Syak.g_01433
OG0002678	Syag.g_00436	Syak.g_00058
OG0002680	Syag.g_00886	Syak.g_00660
OG0002685	Syag.g_00189	Syak.g_00167
OG0002716	Syag.g_02664	Syak.g_01412
OG0002736	Syag.g_02365	Syak.g_01708
OG0002737	Syag.g_01738	Syak.g_02367
OG0002745	Syag.g_00093	Syak.g_00996
OG0002753	Syag.g_02679	Syak.g_02316
OG0002754	Syag.g_01343	Syak.g_01132
OG0002755	Syag.g_01301	Syak.g_01001
OG0002757	Syag.g_01070	Syak.g_00823
OG0002758	Syag.g_00228	Syak.g_00241
OG0002761	Syag.g_00438	Syak.g_00064
OG0002785	Syag.g_00924	Syak.g_02518
OG0002798	Syag.g_01132	Syak.g_00889
OG0002807	Syag.g_00503	Syak.g_00291
OG0002845	Syag.g_02325	Syak.g_01666
OG0002857	Syag.g_01508	Syak.g_02594
OG0002860	Syag.g_01247	Syak.g_02293
OG0002861	Syag.g_00926	Syak.g_01168
OG0002868	Syag.g_00587	Syak.g_02040
OG0002870	Syag.g_01840	Syak.g_02233
OG0002907	Syag.g_02188	Syak.g_01879
OG0002909	Syag.g_00246	Syak.g_00251
OG0002910	Syag.g_00029	Syak.g_01195
OG0002953	Syag.g_00098	Syak.g_00118
OG0002983	Syag.g_01035	Syak.g_00686
OG0002984	Syag.g_01036	Syak.g_00685
OG0002985	Syag.g_00166	Syak.g_00227
OG0002986	Syag.g_01288	Syak.g_00261
OG0002987	Syag.g_01289	Syak.g_00262
OG0002988	Syag.g_01290	Syak.g_00263
OG0002989	Syag.g_00461	Syak.g_00089
OG0002996	Syag.g_00122	Syak.g_00218
OG0002997	Syag.g_00187	Syak.g_00198
OG0002998	Syag.g_00466	Syak.g_00093
OG0002999	Syag.g_01100	Syak.g_00849
OG0003000	Syag.g_01401	Syak.g_01059
OG0003043	Syag.g_01315	Syak.g_01015
OG0003051	Syag.g_01312	Syak.g_01012
OG0003109	Syag.g_01583	Syak.g_00297
OG0003133	Syag.g_01856	Syak.g_02283
OG0003137	Syag.g_01629	Syak.g_02471
OG0003146	Syag.g_01307	Syak.g_01008
OG0003267	Syag.g_01015	Syak.g_00696
OG0003286	Syag.g_01239	Syak.g_00808
OG0003287	Syag.g_01196	Syak.g_00939
OG0003311	Syag.g_00222	Syak.g_00136
OG0003312	Syag.g_00532	Syak.g_00207
OG0003402	Syag.g_02321	Syak.g_01109
OG0003405	Syag.g_02492	Syak.g_01980
OG0003535	Syag.g_01279	Syak.g_00988
OG0003572	Syag.g_02040	Syak.g_02054
OG0003867	Syag.g_01437	Syak.g_01027
OG0003889	Syag.g_02221	Syak.g_01846
OG0003924	Syag.g_02713	Syak.g_01364
OG0003932	Syag.g_01807	Syak.g_00170
OG0004300	Syag.g_01574	Syak.g_02537
OG0004311	Syag.g_00070	Syak.g_00708
OG0004324	Syag.g_01771	Syak.g_02325
OG0004340	Syag.g_00253	Syak.g_00253
OG0004382	Syag.g_01310	Syak.g_01011
OG0004385	Syag.g_02680, Syag.g_02681	Syak.g_00062
OG0004396	Syag.g_00263	Syak.g_00132
OG0004401	Syag.g_02038	Syak.g_02056
OG0004402	Syag.g_02039	Syak.g_02055
OG0005143	Syag.g_00023	Syak.g_01201
OG0005145	Syag.g_00141	Syak.g_00202
OG0005146	Syag.g_00265	Syak.g_00134
OG0005147	Syag.g_00393	Syak.g_02511, Syak.g_02500
OG0005152	Syag.g_01848	Syak.g_02224
OG0006040	Syag.g_00179	Syak.g_00168
OG0006045	Syag.g_00459	Syak.g_00156
OG0006067	Syag.g_02088	Syak.g_01973
OG0006077	Syag.g_02697	Syak.g_02280
