Orthogroup	Syag	Syac
OG0002049	Syag.g_02712	Syac.g_02149
OG0002050	Syag.g_02617	Syac.g_02234
OG0002054	Syag.g_02216	Syac.g_02440
OG0002055	Syag.g_02219	Syac.g_02443
OG0002056	Syag.g_02581	Syac.g_00278
OG0002092	Syag.g_01294, Syag.g_01295	Syac.g_00775, Syac.g_00614
OG0002106	Syag.g_01417	Syac.g_02391
OG0002112	Syag.g_02570	Syac.g_00266
OG0002114	Syag.g_01314	Syac.g_01618
OG0002115	Syag.g_01679	Syac.g_00557
OG0002116	Syag.g_01653	Syac.g_00589
OG0002117	Syag.g_01124	Syac.g_00785
OG0002119	Syag.g_02057	Syac.g_02306
OG0002120	Syag.g_00745	Syac.g_01097
OG0002121	Syag.g_00172	Syac.g_01444
OG0002123	Syag.g_00918	Syac.g_01283
OG0002124	Syag.g_00738	Syac.g_00819
OG0002126	Syag.g_02460	Syac.g_00219
OG0002127	Syag.g_01946	Syac.g_00339
OG0002128	Syag.g_00146	Syac.g_01463
OG0002129	Syag.g_01403	Syac.g_01647
OG0002131	Syag.g_02227	Syac.g_02452
OG0002132	Syag.g_02220	Syac.g_02444
OG0002133	Syag.g_02218	Syac.g_02442
OG0002134	Syag.g_02410	Syac.g_00173
OG0002135	Syag.g_01722	Syac.g_00513
OG0002136	Syag.g_01721	Syac.g_00514
OG0002138	Syag.g_00463	Syac.g_00918
OG0002139	Syag.g_01040	Syac.g_01527
OG0002141	Syag.g_00491	Syac.g_01015
OG0002142	Syag.g_01439	Syac.g_01615
OG0002143	Syag.g_00010	Syac.g_01983
OG0002144	Syag.g_02717	Syac.g_02146
OG0002156	Syag.g_01303	Syac.g_01612
OG0002157	Syag.g_02569	Syac.g_00265
OG0002158	Syag.g_02571	Syac.g_00267
OG0002162	Syag.g_00300	Syac.g_01781
OG0002163	Syag.g_02150	Syac.g_02380
OG0002169	Syag.g_00002	Syac.g_01992
OG0002170	Syag.g_02839	Syac.g_02025
OG0002171	Syag.g_02464	Syac.g_00222
OG0002178	Syag.g_02222	Syac.g_02446
OG0002179	Syag.g_02435	Syac.g_00192
OG0002180	Syag.g_02590	Syac.g_00288
OG0002181	Syag.g_02620	Syac.g_02231
OG0002182	Syag.g_02639	Syac.g_02212
OG0002183	Syag.g_01851	Syac.g_00425
OG0002184	Syag.g_01847	Syac.g_00428
OG0002185	Syag.g_01837	Syac.g_00435
OG0002186	Syag.g_01720	Syac.g_00515
OG0002187	Syag.g_01719	Syac.g_00516
OG0002188	Syag.g_01682	Syac.g_00554
OG0002189	Syag.g_01681	Syac.g_00555
OG0002190	Syag.g_01639	Syac.g_00603
OG0002192	Syag.g_01116	Syac.g_00795
OG0002193	Syag.g_01020	Syac.g_01571
OG0002194	Syag.g_01044	Syac.g_01523
OG0002195	Syag.g_00614	Syac.g_01389
OG0002196	Syag.g_00652	Syac.g_01355
OG0002197	Syag.g_00846	Syac.g_01218
OG0002198	Syag.g_00433	Syac.g_00999
OG0002199	Syag.g_00429	Syac.g_00994
OG0002200	Syag.g_01419	Syac.g_01631
OG0002201	Syag.g_00347	Syac.g_01739
OG0002202	Syag.g_00346	Syac.g_01740
OG0002203	Syag.g_00345	Syac.g_01741
OG0002204	Syag.g_00326	Syac.g_01760
OG0002205	Syag.g_00305	Syac.g_01776
OG0002207	Syag.g_00283	Syac.g_01798
OG0002208	Syag.g_01534	Syac.g_01913
OG0002209	Syag.g_02852	Syac.g_02012
OG0002210	Syag.g_02803	Syac.g_02065
OG0002211	Syag.g_02765	Syac.g_02102
OG0002212	Syag.g_02111	Syac.g_02340
OG0002213	Syag.g_02115	Syac.g_02344
OG0002214	Syag.g_02250	Syac.g_02474
OG0002233	Syag.g_00437	Syac.g_01301
OG0002234	Syag.g_00402	Syac.g_01029
OG0002235	Syag.g_00647	Syac.g_01359
OG0002236	Syag.g_00571	Syac.g_02153
OG0002237	Syag.g_00403	Syac.g_00972
OG0002239	Syag.g_01661	Syac.g_01458
OG0002242	Syag.g_02463	Syac.g_00221
OG0002245	Syag.g_00012	Syac.g_01981
OG0002247	Syag.g_00298	Syac.g_01783
OG0002248	Syag.g_01000	Syac.g_00908
OG0002250	Syag.g_01852	Syac.g_00424
OG0002251	Syag.g_01636	Syac.g_00606
OG0002253	Syag.g_01179	Syac.g_00739
OG0002254	Syag.g_00889	Syac.g_01256
OG0002255	Syag.g_00832	Syac.g_01203
OG0002256	Syag.g_01796	Syac.g_00930
OG0002257	Syag.g_00478	Syac.g_01021
OG0002258	Syag.g_00325	Syac.g_01761
OG0002259	Syag.g_01450	Syac.g_01832
OG0002260	Syag.g_01039	Syac.g_01528
OG0002279	Syag.g_01887	Syac.g_00394
OG0002287	Syag.g_02457	Syac.g_00213
OG0002287	Syag.g_02458	Syac.g_00198
OG0002297	Syag.g_00071	Syac.g_01573
OG0002298	Syag.g_00828	Syac.g_01199
OG0002299	Syag.g_00790	Syac.g_01159
OG0002300	Syag.g_00470	Syac.g_01110
OG0002301	Syag.g_00201	Syac.g_00966
OG0002302	Syag.g_01549	Syac.g_01927
OG0002303	Syag.g_00011	Syac.g_01982
OG0002304	Syag.g_02683	Syac.g_01697
OG0002304	Syag.g_02821	Syac.g_02045
OG0002305	Syag.g_01889	Syac.g_00391
OG0002306	Syag.g_02223	Syac.g_02447
OG0002308	Syag.g_00657	Syac.g_01350
OG0002331	Syag.g_00211	Syac.g_01302
OG0002336	Syag.g_01359	Syac.g_01698
OG0002337	Syag.g_02605	Syac.g_02246
OG0002338	Syag.g_02456	Syac.g_00212, Syac.g_00218
OG0002339	Syag.g_02447	Syac.g_00202
OG0002349	Syag.g_01747	Syac.g_00658
OG0002350	Syag.g_02834	Syac.g_02032
OG0002351	Syag.g_02562	Syac.g_00256
OG0002352	Syag.g_01130	Syac.g_00780
OG0002353	Syag.g_00679	Syac.g_01328
OG0002354	Syag.g_00811	Syac.g_01183
OG0002355	Syag.g_00254	Syac.g_00463
OG0002356	Syag.g_01329	Syac.g_01714
OG0002357	Syag.g_00469	Syac.g_02407
OG0002386	Syag.g_00473	Syac.g_01020
OG0002395	Syag.g_02568	Syac.g_00264
OG0002400	Syag.g_01602	Syac.g_01066
OG0002401	Syag.g_01129	Syac.g_00781
OG0002402	Syag.g_00956	Syac.g_00869
OG0002403	Syag.g_01068	Syac.g_01502
OG0002404	Syag.g_02665	Syac.g_01273
OG0002406	Syag.g_00885	Syac.g_01044
OG0002408	Syag.g_00099	Syac.g_01027
OG0002434	Syag.g_00281	Syac.g_01800
OG0002438	Syag.g_02147	Syac.g_02372
OG0002450	Syag.g_02259	Syac.g_02482
OG0002452	Syag.g_02231	Syac.g_02456
OG0002458	Syag.g_02209	Syac.g_02431
OG0002459	Syag.g_02207	Syac.g_02429
OG0002460	Syag.g_02206	Syac.g_02428
OG0002463	Syag.g_02384	Syac.g_01685
OG0002466	Syag.g_01759	Syac.g_00643
OG0002467	Syag.g_00324	Syac.g_01570
OG0002468	Syag.g_01042	Syac.g_01525
OG0002470	Syag.g_00501	Syac.g_01433
OG0002471	Syag.g_00481	Syac.g_01058
OG0002472	Syag.g_00528	Syac.g_01549
OG0002520	Syag.g_01706	Syac.g_00530
OG0002521	Syag.g_01675	Syac.g_00561
OG0002522	Syag.g_01612	Syac.g_01081
OG0002523	Syag.g_00079	Syac.g_00926
OG0002524	Syag.g_00077	Syac.g_01109
OG0002526	Syag.g_00489	Syac.g_01071
OG0002532	Syag.g_00100	Syac.g_01023
OG0002533	Syag.g_00258	Syac.g_01816
OG0002534	Syag.g_02829	Syac.g_02035
OG0002535	Syag.g_02826	Syac.g_02038
OG0002536	Syag.g_02809	Syac.g_02059
OG0002538	Syag.g_02037	Syac.g_02293
OG0002540	Syag.g_02210	Syac.g_02432
OG0002544	Syag.g_00660, Syag.g_01588	Syac.g_01568
OG0002567	Syag.g_01586	Syac.g_00745
OG0002594	Syag.g_00183	Syac.g_00577
OG0002596	Syag.g_00174	Syac.g_00469
OG0002600	Syag.g_00188	Syac.g_00579
OG0002604	Syag.g_00479	Syac.g_01022
OG0002605	Syag.g_02833	Syac.g_02033
OG0002606	Syag.g_02211	Syac.g_02433
OG0002608	Syag.g_00989	Syac.g_00899
OG0002609	Syag.g_00737	Syac.g_00824
OG0002610	Syag.g_02841	Syac.g_02023
OG0002640	Syag.g_00308	Syac.g_00458, Syac.g_01945
OG0002672	Syag.g_00502	Syac.g_01101
OG0002673	Syag.g_01244	Syac.g_01057
OG0002674	Syag.g_02791	Syac.g_02076
OG0002676	Syag.g_02237	Syac.g_02461
OG0002677	Syag.g_02624	Syac.g_02227
OG0002678	Syag.g_00436	Syac.g_01959
OG0002680	Syag.g_00886	Syac.g_00481
OG0002710	Syag.g_00631	Syac.g_01580
OG0002715	Syag.g_01436	Syac.g_01617
OG0002718	Syag.g_01435	Syac.g_01163
OG0002744	Syag.g_00439	Syac.g_01069
OG0002745	Syag.g_00093	Syac.g_01447
OG0002754	Syag.g_01343	Syac.g_01711
OG0002758	Syag.g_00228	Syac.g_01055
OG0002807	Syag.g_00503	Syac.g_01453
OG0002850	Syag.g_00082	Syac.g_00632
OG0002856	Syag.g_02166	Syac.g_01123
OG0002857	Syag.g_01508	Syac.g_01048
OG0002860	Syag.g_01247	Syac.g_01555
OG0002867	Syag.g_00210	Syac.g_01540
OG0002871	Syag.g_01560	Syac.g_01583
OG0002871	Syag.g_00895	Syac.g_02290
OG0002872	Syag.g_02015	Syac.g_02276
OG0002907	Syag.g_02188	Syac.g_02411
OG0002954	Syag.g_01635	Syac.g_00607
OG0002959	Syag.g_01458	Syac.g_00821
OG0002961	Syag.g_00192	Syac.g_01469
OG0002973	Syag.g_00143	Syac.g_01259
OG0002978	Syag.g_01349	Syac.g_01951
OG0002982	Syag.g_01195	Syac.g_00726
OG0002983	Syag.g_01035	Syac.g_01908
OG0002984	Syag.g_01036	Syac.g_01907
OG0002985	Syag.g_00166	Syac.g_00466
OG0002990	Syag.g_02686	Syac.g_01694
OG0003098	Syag.g_00058	Syac.g_00860
OG0003109	Syag.g_01583	Syac.g_01047
OG0003112	Syag.g_00206	Syac.g_01944
OG0003122	Syag.g_00249	Syac.g_00929
OG0003130	Syag.g_01245	Syac.g_01681
OG0003132	Syag.g_02685	Syac.g_01695
OG0003133	Syag.g_01856	Syac.g_00582, Syac.g_00583
OG0003139	Syag.g_00589, Syag.g_00591	Syac.g_01448
OG0003140	Syag.g_00688	Syac.g_01818
OG0003265	Syag.g_00081	Syac.g_00631
OG0003275	Syag.g_00400	Syac.g_00971
OG0003279	Syag.g_02822	Syac.g_02044
OG0003285	Syag.g_00072	Syac.g_00478
OG0003297	Syag.g_00476	Syac.g_01561
OG0003505	Syag.g_00892	Syac.g_01539
OG0003543	Syag.g_00170, Syag.g_00194	Syac.g_00464
OG0003868	Syag.g_01298	Syac.g_01484
OG0004319	Syag.g_02823	Syac.g_02043
OG0004359	Syag.g_00153	Syac.g_02394
OG0005049	Syag.g_00908	Syac.g_01102
OG0005057	Syag.g_00199	Syac.g_01940
