Orthogroup	Syag	Prbk
OG0002006	Syag.g_00952	Prbk.g_00072
OG0002007	Syag.g_00951	Prbk.g_00073
OG0002008	Syag.g_00856	Prbk.g_00569
OG0002010	Syag.g_01384	Prbk.g_01224
OG0002012	Syag.g_01609	Prbk.g_00306, Prbk.g_00830
OG0002013	Syag.g_01841	Prbk.g_00474
OG0002014	Syag.g_02462	Prbk.g_00486
OG0002015	Syag.g_02459	Prbk.g_00490
OG0002016	Syag.g_02062	Prbk.g_00667
OG0002017	Syag.g_02179	Prbk.g_02215
OG0002018	Syag.g_02234	Prbk.g_02243
OG0002035	Syag.g_01318, Syag.g_01319, Syag.g_00549	Prbk.g_01741
OG0002037	Syag.g_01037	Prbk.g_02059
OG0002038	Syag.g_01131	Prbk.g_00147
OG0002039	Syag.g_01118	Prbk.g_00160
OG0002040	Syag.g_01117	Prbk.g_00107
OG0002041	Syag.g_00840	Prbk.g_02302
OG0002042	Syag.g_00818	Prbk.g_02318
OG0002043	Syag.g_00771	Prbk.g_02363
OG0002044	Syag.g_00715, Syag.g_01174	Prbk.g_02528
OG0002045	Syag.g_01346	Prbk.g_02106
OG0002046	Syag.g_01342	Prbk.g_02103
OG0002047	Syag.g_00003	Prbk.g_00366
OG0002048	Syag.g_02795	Prbk.g_00843
OG0002050	Syag.g_02617	Prbk.g_00399
OG0002051	Syag.g_01989	Prbk.g_00786
OG0002092	Syag.g_01294, Syag.g_01295	Prbk.g_02434, Prbk.g_01975
OG0002110	Syag.g_00103	Prbk.g_02409
OG0002113	Syag.g_02311	Prbk.g_01615
OG0002114	Syag.g_01314	Prbk.g_01396
OG0002115	Syag.g_01679	Prbk.g_00916
OG0002117	Syag.g_01124	Prbk.g_00154
OG0002119	Syag.g_02057	Prbk.g_00126
OG0002120	Syag.g_00745	Prbk.g_01678
OG0002121	Syag.g_00172	Prbk.g_01959
OG0002122	Syag.g_01010	Prbk.g_01814
OG0002124	Syag.g_00738	Prbk.g_02550
OG0002126	Syag.g_02460	Prbk.g_00488
OG0002127	Syag.g_01946	Prbk.g_00746
OG0002128	Syag.g_00146	Prbk.g_02198
OG0002130	Syag.g_01190	Prbk.g_01185
OG0002159	Syag.g_02381	Prbk.g_01492
OG0002161	Syag.g_01311	Prbk.g_01394
OG0002162	Syag.g_00300	Prbk.g_01107
OG0002167	Syag.g_01842	Prbk.g_01833
OG0002168	Syag.g_00954	Prbk.g_00070
OG0002169	Syag.g_00002	Prbk.g_00367
OG0002170	Syag.g_02839	Prbk.g_00868
OG0002171	Syag.g_02464	Prbk.g_00484
OG0002173	Syag.g_02055	Prbk.g_00681
OG0002174	Syag.g_02180	Prbk.g_02216
OG0002175	Syag.g_02095	Prbk.g_02129
OG0002231	Syag.g_01180	Prbk.g_01832
OG0002233	Syag.g_00437	Prbk.g_01845
OG0002234	Syag.g_00402	Prbk.g_00621
OG0002235	Syag.g_00647	Prbk.g_02446
OG0002236	Syag.g_00571	Prbk.g_02566
OG0002237	Syag.g_00403	Prbk.g_02625
OG0002239	Syag.g_01661	Prbk.g_01204
OG0002241	Syag.g_01341	Prbk.g_02102
OG0002242	Syag.g_02463	Prbk.g_00485
OG0002243	Syag.g_02107	Prbk.g_02142
OG0002279	Syag.g_01887	Prbk.g_00009
OG0002281	Syag.g_00306	Prbk.g_01112
OG0002286	Syag.g_02094	Prbk.g_02128
OG0002289	Syag.g_01339	Prbk.g_02100
OG0002290	Syag.g_02643	Prbk.g_01372
OG0002292	Syag.g_02018	Prbk.g_01262
OG0002328	Syag.g_01867	Prbk.g_00029
OG0002330	Syag.g_00992	Prbk.g_01754
OG0002331	Syag.g_00211	Prbk.g_01768
OG0002336	Syag.g_01359	Prbk.g_02115
OG0002337	Syag.g_02605	Prbk.g_00410
OG0002338	Syag.g_02456	Prbk.g_00491
OG0002339	Syag.g_02447	Prbk.g_00503
OG0002342	Syag.g_02650	Prbk.g_00093, Prbk.g_02682, Prbk.g_01240, Prbk.g_00077
OG0002343	Syag.g_02669	Prbk.g_01009
OG0002350	Syag.g_02834	Prbk.g_00862
OG0002382	Syag.g_01519	Prbk.g_02070
OG0002385	Syag.g_02096	Prbk.g_02130
OG0002386	Syag.g_00473	Prbk.g_00705
OG0002388	Syag.g_01333	Prbk.g_02095
OG0002391	Syag.g_01916	Prbk.g_01348
OG0002394	Syag.g_02100	Prbk.g_02134
OG0002430	Syag.g_01467	Prbk.g_01074
OG0002431	Syag.g_01468	Prbk.g_01073
OG0002432	Syag.g_02103	Prbk.g_02137
OG0002433	Syag.g_00123	Prbk.g_02027
OG0002434	Syag.g_00281	Prbk.g_01883
OG0002438	Syag.g_02147	Prbk.g_01831
OG0002440	Syag.g_00872	Prbk.g_00586
OG0002444	Syag.g_01309	Prbk.g_00262
OG0002447	Syag.g_01340	Prbk.g_02101
OG0002449	Syag.g_02233	Prbk.g_02242
OG0002450	Syag.g_02259	Prbk.g_02266
OG0002492	Syag.g_02101	Prbk.g_02135
OG0002494	Syag.g_00319	Prbk.g_02009
OG0002495	Syag.g_00749	Prbk.g_01734
OG0002496	Syag.g_00540	Prbk.g_02501
OG0002566	Syag.g_01727	Prbk.g_01430
OG0002567	Syag.g_01586	Prbk.g_01075
OG0002568	Syag.g_00332	Prbk.g_01138
OG0002569	Syag.g_00541	Prbk.g_02502
OG0002570	Syag.g_00544	Prbk.g_02504
OG0002573	Syag.g_01308	Prbk.g_00263
OG0002574	Syag.g_01334	Prbk.g_02096
OG0002575	Syag.g_01332	Prbk.g_02094
OG0002576	Syag.g_01331	Prbk.g_02093
OG0002577	Syag.g_00047	Prbk.g_00313
OG0002580	Syag.g_02184	Prbk.g_02223
OG0002590	Syag.g_02682	Prbk.g_01376
OG0002593	Syag.g_01610	Prbk.g_02696
OG0002632	Syag.g_02102	Prbk.g_02136
OG0002633	Syag.g_00184, Syag.g_00169	Prbk.g_01947
OG0002634	Syag.g_01782	Prbk.g_01518
OG0002635	Syag.g_01151	Prbk.g_01027
OG0002636	Syag.g_00708	Prbk.g_01651
OG0002637	Syag.g_01797	Prbk.g_01688
OG0002638	Syag.g_00999	Prbk.g_01956
OG0002639	Syag.g_01297	Prbk.g_01798
OG0002641	Syag.g_00539	Prbk.g_02500
OG0002642	Syag.g_00543	Prbk.g_02503
OG0002644	Syag.g_00419	Prbk.g_02640
OG0002645	Syag.g_00420	Prbk.g_02641
OG0002647	Syag.g_02109	Prbk.g_02146
OG0002648	Syag.g_02116	Prbk.g_02152
OG0002649	Syag.g_02117	Prbk.g_02153
OG0002650	Syag.g_02118	Prbk.g_02154
OG0002652	Syag.g_00929, Syag.g_01207	Prbk.g_01233
OG0002653	Syag.g_02093, Syag.g_00494, Syag.g_01283	Prbk.g_02127
OG0002705	Syag.g_00401	Prbk.g_02419
OG0002710	Syag.g_00631	Prbk.g_01850
OG0002711	Syag.g_02776	Prbk.g_02599
OG0002712	Syag.g_00421	Prbk.g_02642
OG0002713	Syag.g_00422	Prbk.g_02646
OG0002715	Syag.g_01436	Prbk.g_00314
OG0002716	Syag.g_02664	Prbk.g_01005
OG0002718	Syag.g_01435	Prbk.g_02269
OG0002720	Syag.g_01001	Prbk.g_02442
OG0002798	Syag.g_01132	Prbk.g_00146
OG0002803	Syag.g_01286	Prbk.g_02600
OG0002842	Syag.g_02104	Prbk.g_02140
OG0002845	Syag.g_02325	Prbk.g_01486
OG0002909	Syag.g_00246	Prbk.g_01714
OG0002910	Syag.g_00029	Prbk.g_01777
OG0002912	Syag.g_02027	Prbk.g_02581
OG0002941	Syag.g_01808	Prbk.g_01795
OG0003044	Syag.g_02640, Syag.g_00500	Prbk.g_02677
OG0003048	Syag.g_01701	Prbk.g_00697
OG0003051	Syag.g_01312	Prbk.g_00395
OG0003095	Syag.g_00711	Prbk.g_02031, Prbk.g_01247
OG0003098	Syag.g_00058	Prbk.g_00391
OG0003186	Syag.g_00538	Prbk.g_01077
OG0003193	Syag.g_00181	Prbk.g_00078
OG0003197	Syag.g_00618	Prbk.g_02384
OG0003200	Syag.g_01008	Prbk.g_01210
OG0003202	Syag.g_00536	Prbk.g_00297
OG0003204	Syag.g_00001, Syag.g_01895	Prbk.g_00368
OG0003209	Syag.g_01813	Prbk.g_00390
OG0003210	Syag.g_01812	Prbk.g_00389
OG0003211	Syag.g_01811	Prbk.g_00388
OG0003212	Syag.g_01810	Prbk.g_00387
OG0003213	Syag.g_02003	Prbk.g_01274
OG0003250	Syag.g_01858, Syag.g_00238	Prbk.g_00822
OG0003251	Syag.g_01252	Prbk.g_00730
OG0003254	Syag.g_00087	Prbk.g_01710
OG0003390	Syag.g_01205	Prbk.g_01944
OG0003397	Syag.g_00392	Prbk.g_02091
OG0003505	Syag.g_00892	Prbk.g_01946
OG0003823	Syag.g_01204	Prbk.g_02702, Prbk.g_01290
OG0004288	Syag.g_02049	Prbk.g_01287
OG0004295	Syag.g_00896	Prbk.g_00096
