Orthogroup	Syag	Syaa
OG0001893	Syag.g_00382	Syaa.g_01654
OG0001894	Syag.g_00409	Syaa.g_01634, Syaa.g_01635
OG0001895	Syag.g_01296	Syaa.g_01756
OG0001896	Syag.g_00024	Syaa.g_00697
OG0001897	Syag.g_02854	Syaa.g_02172
OG0001898	Syag.g_02836	Syaa.g_02188
OG0001899	Syag.g_02761	Syaa.g_02261
OG0001900	Syag.g_02623	Syaa.g_00287
OG0001901	Syag.g_02622	Syaa.g_00286
OG0001902	Syag.g_02591	Syaa.g_00255
OG0001903	Syag.g_02582	Syaa.g_00246
OG0001904	Syag.g_02450	Syaa.g_00173
OG0001905	Syag.g_02438	Syaa.g_00161
OG0001906	Syag.g_01926	Syaa.g_02421
OG0001907	Syag.g_01944	Syaa.g_02441
OG0001908	Syag.g_01992	Syaa.g_02492
OG0001909	Syag.g_02006	Syaa.g_02503
OG0001910	Syag.g_02068	Syaa.g_02555
OG0001912	Syag.g_02139	Syaa.g_02602
OG0001913	Syag.g_02141	Syaa.g_02604
OG0001914	Syag.g_00149	Syaa.g_01033
OG0001915	Syag.g_02264	Syaa.g_02750
OG0001916	Syag.g_01510	Syaa.g_02034
OG0001917	Syag.g_00873	Syaa.g_01296
OG0001918	Syag.g_00531	Syaa.g_02702
OG0001924	Syag.g_00366	Syaa.g_01671
OG0001925	Syag.g_00365	Syaa.g_01672
OG0001926	Syag.g_00364	Syaa.g_01673
OG0001927	Syag.g_00363	Syaa.g_01674
OG0001929	Syag.g_02352	Syaa.g_00070
OG0001933	Syag.g_01888	Syaa.g_02383
OG0001934	Syag.g_01873	Syaa.g_02368
OG0001935	Syag.g_01826	Syaa.g_00346
OG0001936	Syag.g_00111	Syaa.g_01533
OG0001937	Syag.g_01648	Syaa.g_00591
OG0001939	Syag.g_00441	Syaa.g_00912
OG0001940	Syag.g_00307	Syaa.g_01914
OG0001941	Syag.g_01220	Syaa.g_00727
OG0001943	Syag.g_01126	Syaa.g_01465
OG0001944	Syag.g_00746	Syaa.g_01433
OG0001946	Syag.g_01005	Syaa.g_00907
OG0001947	Syag.g_00953	Syaa.g_00859
OG0001948	Syag.g_00844	Syaa.g_01325
OG0001949	Syag.g_00824	Syaa.g_01344
OG0001950	Syag.g_00822	Syaa.g_01346
OG0001951	Syag.g_00812	Syaa.g_01355
OG0001952	Syag.g_00788	Syaa.g_01380
OG0001953	Syag.g_00787	Syaa.g_01381
OG0001957	Syag.g_00387	Syaa.g_01649
OG0001958	Syag.g_00558	Syaa.g_01062
OG0001960	Syag.g_01361	Syaa.g_01835
OG0001961	Syag.g_01351	Syaa.g_01847
OG0001964	Syag.g_02706	Syaa.g_02335
OG0001965	Syag.g_01457	Syaa.g_01602
OG0001966	Syag.g_02629	Syaa.g_00292
OG0001967	Syag.g_02627	Syaa.g_00290
OG0001968	Syag.g_02626	Syaa.g_00289
OG0001969	Syag.g_02561	Syaa.g_00224
OG0001970	Syag.g_01928	Syaa.g_02423
OG0001971	Syag.g_02004	Syaa.g_02501
OG0001972	Syag.g_02082	Syaa.g_02567
OG0001974	Syag.g_02122	Syaa.g_02587
OG0001975	Syag.g_00150	Syaa.g_01032
OG0001976	Syag.g_00148	Syaa.g_01034
OG0001979	Syag.g_01012	Syaa.g_00911
OG0001980	Syag.g_02832	Syaa.g_02192
OG0001990	Syag.g_02236	Syaa.g_02721
OG0001993	Syag.g_00368	Syaa.g_01669
OG0001994	Syag.g_00367	Syaa.g_01670
OG0001996	Syag.g_02306	Syaa.g_00036
OG0001997	Syag.g_01862	Syaa.g_02356
OG0001999	Syag.g_01737	Syaa.g_00675
OG0002000	Syag.g_01481	Syaa.g_02004
OG0002002	Syag.g_01059	Syaa.g_00971
OG0002006	Syag.g_00952	Syaa.g_00858
OG0002007	Syag.g_00951	Syaa.g_00857
OG0002008	Syag.g_00856	Syaa.g_01312
OG0002010	Syag.g_01384	Syaa.g_01804
OG0002012	Syag.g_01609	Syaa.g_01427
OG0002013	Syag.g_01841	Syaa.g_02151
OG0002014	Syag.g_02462	Syaa.g_00187
OG0002015	Syag.g_02459	Syaa.g_00182
OG0002016	Syag.g_02062	Syaa.g_02551
OG0002017	Syag.g_02179	Syaa.g_02656
OG0002019	Syag.g_02511	Syaa.g_01419
OG0002020	Syag.g_02228	Syaa.g_02704
OG0002021	Syag.g_02226	Syaa.g_02703
OG0002022	Syag.g_02225	Syaa.g_02700
OG0002023	Syag.g_02224	Syaa.g_02699
OG0002024	Syag.g_02217	Syaa.g_02692
OG0002038	Syag.g_01131	Syaa.g_00779
OG0002040	Syag.g_01117	Syaa.g_00793
OG0002044	Syag.g_01174	Syaa.g_00842
OG0002045	Syag.g_01346	Syaa.g_01850
OG0002047	Syag.g_00003	Syaa.g_02152
OG0002048	Syag.g_02795	Syaa.g_02228
OG0002049	Syag.g_02712	Syaa.g_02325
OG0002050	Syag.g_02617	Syaa.g_00281
OG0002051	Syag.g_01989	Syaa.g_02489
OG0002054	Syag.g_02216	Syaa.g_02691
OG0002055	Syag.g_02219	Syaa.g_02695
OG0002056	Syag.g_02581	Syaa.g_00245
OG0002106	Syag.g_01417	Syaa.g_02085
OG0002112	Syag.g_02570	Syaa.g_00234, Syaa.g_00233
OG0002113	Syag.g_02311	Syaa.g_00040
OG0002115	Syag.g_01679	Syaa.g_00561
OG0002116	Syag.g_01653	Syaa.g_00586
OG0002117	Syag.g_01124	Syaa.g_00784
OG0002119	Syag.g_02057	Syaa.g_02546
OG0002120	Syag.g_00745	Syaa.g_01440
OG0002121	Syag.g_00172	Syaa.g_01513
OG0002123	Syag.g_00918	Syaa.g_01241
OG0002124	Syag.g_00738	Syaa.g_00820
OG0002126	Syag.g_02460	Syaa.g_00185
OG0002127	Syag.g_01946	Syaa.g_02440
OG0002128	Syag.g_00146	Syaa.g_01031
OG0002129	Syag.g_01403	Syaa.g_01787
OG0002130	Syag.g_01190	Syaa.g_00737
OG0002132	Syag.g_02220	Syaa.g_02696
OG0002133	Syag.g_02218	Syaa.g_02694, Syaa.g_02693
OG0002134	Syag.g_02410	Syaa.g_00139
OG0002135	Syag.g_01722	Syaa.g_00520
OG0002136	Syag.g_01721	Syaa.g_00521
OG0002138	Syag.g_00463	Syaa.g_00913
OG0002139	Syag.g_01040	Syaa.g_00956
OG0002141	Syag.g_00491	Syaa.g_01596
OG0002142	Syag.g_01439	Syaa.g_01760
OG0002143	Syag.g_00010	Syaa.g_02144
OG0002144	Syag.g_02717	Syaa.g_02319
OG0002157	Syag.g_02569	Syaa.g_00232
OG0002158	Syag.g_02571	Syaa.g_00235
OG0002162	Syag.g_00300	Syaa.g_01921
OG0002168	Syag.g_00954	Syaa.g_00861
OG0002169	Syag.g_00002	Syaa.g_02153
OG0002170	Syag.g_02839	Syaa.g_02186
OG0002171	Syag.g_02464	Syaa.g_00189
OG0002173	Syag.g_02055	Syaa.g_02544
OG0002178	Syag.g_02222	Syaa.g_02697
OG0002179	Syag.g_02435	Syaa.g_00158
OG0002180	Syag.g_02590	Syaa.g_00254
OG0002181	Syag.g_02620	Syaa.g_00284
OG0002182	Syag.g_02639	Syaa.g_00302
OG0002183	Syag.g_01851	Syaa.g_00326
OG0002184	Syag.g_01847	Syaa.g_00329
OG0002185	Syag.g_01837	Syaa.g_00336
OG0002186	Syag.g_01720	Syaa.g_00522
OG0002187	Syag.g_01719	Syaa.g_00523
OG0002188	Syag.g_01682	Syaa.g_00558
OG0002189	Syag.g_01681	Syaa.g_00559
OG0002190	Syag.g_01639	Syaa.g_00600
OG0002191	Syag.g_00027	Syaa.g_00699
OG0002192	Syag.g_01116	Syaa.g_00795
OG0002193	Syag.g_01020	Syaa.g_00929
OG0002194	Syag.g_01044	Syaa.g_00960
OG0002195	Syag.g_00614	Syaa.g_01099
OG0002196	Syag.g_00652	Syaa.g_01141
OG0002197	Syag.g_00846	Syaa.g_01322
OG0002198	Syag.g_00433	Syaa.g_01613
OG0002199	Syag.g_00429	Syaa.g_01618
OG0002200	Syag.g_01419	Syaa.g_01774
OG0002201	Syag.g_00347	Syaa.g_01880
OG0002202	Syag.g_00346	Syaa.g_01881
OG0002203	Syag.g_00345	Syaa.g_01882
OG0002204	Syag.g_00326	Syaa.g_01899
OG0002205	Syag.g_00305	Syaa.g_01916
OG0002206	Syag.g_00293	Syaa.g_01930
OG0002207	Syag.g_00283	Syaa.g_01940
OG0002208	Syag.g_01534	Syaa.g_02056
OG0002209	Syag.g_02852	Syaa.g_02174
OG0002210	Syag.g_02803	Syaa.g_02220
OG0002211	Syag.g_02765	Syaa.g_02257
OG0002212	Syag.g_02111	Syaa.g_02579
OG0002213	Syag.g_02115	Syaa.g_02583
OG0002214	Syag.g_02250	Syaa.g_02736
OG0002233	Syag.g_00437	Syaa.g_01209
OG0002234	Syag.g_00402	Syaa.g_01574
OG0002237	Syag.g_00403	Syaa.g_01641
OG0002242	Syag.g_02463	Syaa.g_00188
OG0002244	Syag.g_01792	Syaa.g_02136
OG0002245	Syag.g_00012	Syaa.g_02142
OG0002247	Syag.g_00298	Syaa.g_01923
OG0002248	Syag.g_01000	Syaa.g_00903
OG0002250	Syag.g_01852	Syaa.g_00325
OG0002251	Syag.g_01636	Syaa.g_00604
OG0002253	Syag.g_01179	Syaa.g_00747
OG0002254	Syag.g_00889	Syaa.g_01282
OG0002255	Syag.g_00832	Syaa.g_01336
OG0002256	Syag.g_01796	Syaa.g_01426
OG0002257	Syag.g_00478	Syaa.g_01585
OG0002258	Syag.g_00325	Syaa.g_01900
OG0002259	Syag.g_01450	Syaa.g_01976
OG0002279	Syag.g_01887	Syaa.g_02382
OG0002281	Syag.g_00306	Syaa.g_01915
OG0002286	Syag.g_01702, Syag.g_02094	Syaa.g_02311
OG0002292	Syag.g_02018	Syaa.g_02517
OG0002296	Syag.g_01389	Syaa.g_01799
OG0002297	Syag.g_00071	Syaa.g_00932
OG0002298	Syag.g_00828	Syaa.g_01340
OG0002299	Syag.g_00790	Syaa.g_01378
OG0002300	Syag.g_00470	Syaa.g_01435
OG0002301	Syag.g_00201	Syaa.g_01648
OG0002302	Syag.g_01549	Syaa.g_02071
OG0002303	Syag.g_00011	Syaa.g_02143
OG0002304	Syag.g_02683	Syaa.g_02203
OG0002305	Syag.g_01889	Syaa.g_02385
OG0002306	Syag.g_02223	Syaa.g_02698
OG0002328	Syag.g_01867	Syaa.g_02362
OG0002331	Syag.g_00211	Syaa.g_01208
OG0002336	Syag.g_01359	Syaa.g_01840
OG0002337	Syag.g_02605	Syaa.g_00269
OG0002338	Syag.g_02456	Syaa.g_00184
OG0002339	Syag.g_02447	Syaa.g_00169
OG0002343	Syag.g_02669	Syaa.g_00312
OG0002344	Syag.g_01900, Syag.g_02869	Syaa.g_02159, Syaa.g_02396
OG0002350	Syag.g_02834	Syaa.g_02190
OG0002351	Syag.g_02562	Syaa.g_00225
OG0002352	Syag.g_01130	Syaa.g_00781
OG0002353	Syag.g_00679	Syaa.g_01167
OG0002354	Syag.g_00811	Syaa.g_01356
OG0002355	Syag.g_00254	Syaa.g_01517
OG0002356	Syag.g_01329	Syaa.g_01854
OG0002357	Syag.g_00469	Syaa.g_02659
OG0002385	Syag.g_01703, Syag.g_02096	Syaa.g_02312
OG0002386	Syag.g_00473	Syaa.g_01588, Syaa.g_01589
OG0002395	Syag.g_02568	Syaa.g_00231
OG0002396	Syag.g_02738	Syaa.g_02284
OG0002400	Syag.g_01602	Syaa.g_00370, Syaa.g_00417
OG0002401	Syag.g_01129	Syaa.g_00782
OG0002402	Syag.g_00956	Syaa.g_00863
OG0002403	Syag.g_01068	Syaa.g_00983
OG0002404	Syag.g_02665	Syaa.g_01255
OG0002406	Syag.g_00885	Syaa.g_01558
OG0002407	Syag.g_00488	Syaa.g_01567
OG0002408	Syag.g_00099	Syaa.g_01577
OG0002409	Syag.g_02176	Syaa.g_02652
OG0002410	Syag.g_02243	Syaa.g_02729
OG0002416	Syag.g_00454	Syaa.g_01538
OG0002425	Syag.g_02484	Syaa.g_00466
OG0002450	Syag.g_02259	Syaa.g_02746
OG0002452	Syag.g_02231	Syaa.g_02707
OG0002458	Syag.g_02209	Syaa.g_02684
OG0002459	Syag.g_02207	Syaa.g_02682
OG0002460	Syag.g_02206	Syaa.g_02681
OG0002463	Syag.g_02384	Syaa.g_00112
OG0002466	Syag.g_01759	Syaa.g_00645
OG0002467	Syag.g_00324	Syaa.g_00927
OG0002468	Syag.g_01042	Syaa.g_00958
OG0002470	Syag.g_00501	Syaa.g_01037
OG0002471	Syag.g_00481	Syaa.g_01474
OG0002472	Syag.g_00528	Syaa.g_01511
OG0002473	Syag.g_01994	Syaa.g_02494
OG0002496	Syag.g_00540	Syaa.g_02096
OG0002506	Syag.g_00973	Syaa.g_00878
OG0002520	Syag.g_01706	Syaa.g_00537
OG0002521	Syag.g_01675	Syaa.g_00565
OG0002522	Syag.g_01612	Syaa.g_00630
OG0002523	Syag.g_00079	Syaa.g_00924
OG0002524	Syag.g_00077	Syaa.g_01436
OG0002526	Syag.g_00489	Syaa.g_01462
OG0002532	Syag.g_00100	Syaa.g_01582
OG0002533	Syag.g_00258	Syaa.g_01956
OG0002534	Syag.g_02829	Syaa.g_02193
OG0002535	Syag.g_02826	Syaa.g_02196
OG0002536	Syag.g_02809	Syaa.g_02214
OG0002537	Syag.g_02014	Syaa.g_02515
OG0002538	Syag.g_02037	Syaa.g_02533
OG0002539	Syag.g_02143	Syaa.g_02606
OG0002540	Syag.g_02210	Syaa.g_02685
OG0002569	Syag.g_00541	Syaa.g_02095
OG0002570	Syag.g_00544	Syaa.g_02093
OG0002585	Syag.g_01896	Syaa.g_02154, Syaa.g_02391
OG0002591	Syag.g_01269	Syaa.g_01536
OG0002594	Syag.g_00183	Syaa.g_00413
OG0002596	Syag.g_00174	Syaa.g_01175
OG0002600	Syag.g_00188	Syaa.g_01483
OG0002603	Syag.g_00243	Syaa.g_01569
OG0002604	Syag.g_00479	Syaa.g_01584
OG0002605	Syag.g_02833	Syaa.g_02191
OG0002606	Syag.g_02211	Syaa.g_02686
OG0002641	Syag.g_00539	Syaa.g_02097
OG0002642	Syag.g_00543	Syaa.g_02094
OG0002653	Syag.g_02093, Syag.g_00494, Syag.g_01283	Syaa.g_02309
OG0002669	Syag.g_01630	Syaa.g_00613
OG0002672	Syag.g_00502	Syaa.g_01038
OG0002673	Syag.g_01244	Syaa.g_01490
OG0002674	Syag.g_02791	Syaa.g_02232
OG0002676	Syag.g_02237	Syaa.g_02722
OG0002695	Syag.g_02482	Syaa.g_00478
OG0002716	Syag.g_02664	Syaa.g_00308
OG0002736	Syag.g_02365	Syaa.g_00513
OG0002737	Syag.g_01738	Syaa.g_00674
OG0002744	Syag.g_00439	Syaa.g_01463
OG0002745	Syag.g_00093	Syaa.g_01594
OG0002751	Syag.g_01447	Syaa.g_01973
OG0002752	Syag.g_00530	Syaa.g_02701
OG0002785	Syag.g_00924	Syaa.g_01235
OG0002794	Syag.g_02490	Syaa.g_00484
OG0002850	Syag.g_00082	Syaa.g_00637, Syaa.g_00636
OG0002856	Syag.g_02166	Syaa.g_01417
OG0002857	Syag.g_01508	Syaa.g_01476
OG0002860	Syag.g_01247	Syaa.g_01692
OG0002861	Syag.g_00926	Syaa.g_01865
OG0002935	Syag.g_02534	Syaa.g_00090
OG0002951	Syag.g_01292	Syaa.g_00621
OG0002953	Syag.g_00098	Syaa.g_00580
OG0002954	Syag.g_01635	Syaa.g_00605
OG0002959	Syag.g_01458	Syaa.g_00856
OG0002961	Syag.g_00192	Syaa.g_01027
OG0002965	Syag.g_01323	Syaa.g_01405
OG0002967	Syag.g_00527, Syag.g_00221	Syaa.g_01512
OG0002973	Syag.g_00143	Syaa.g_01745
OG0002978	Syag.g_01349	Syaa.g_02626
OG0003033	Syag.g_02476	Syaa.g_00452
OG0003034	Syag.g_02504	Syaa.g_00460
OG0003102	Syag.g_02537	Syaa.g_00514
OG0003107	Syag.g_00178	Syaa.g_01212
OG0003108	Syag.g_02170	Syaa.g_01240
OG0003109	Syag.g_01583	Syaa.g_01482
OG0003112	Syag.g_00206	Syaa.g_01532
OG0003115	Syag.g_00248	Syaa.g_01572
OG0003116	Syag.g_01798	Syaa.g_01575
OG0003122	Syag.g_00249	Syaa.g_02083
OG0003264	Syag.g_01631	Syaa.g_00612
OG0003265	Syag.g_00081	Syaa.g_00635
OG0003267	Syag.g_01015	Syaa.g_00915
OG0003269	Syag.g_00937	Syaa.g_01215
OG0003270	Syag.g_00110	Syaa.g_01428
OG0003271	Syag.g_00202	Syaa.g_01445
OG0003275	Syag.g_00400	Syaa.g_01642
OG0003405	Syag.g_02492	Syaa.g_00464
OG0003520	Syag.g_00397	Syaa.g_01425
OG0003835	Syag.g_01627	Syaa.g_00616
OG0003836	Syag.g_01626	Syaa.g_00617
OG0003837	Syag.g_00250	Syaa.g_00794
OG0003843	Syag.g_00627	Syaa.g_01422
OG0003851	Syag.g_01051	Syaa.g_01643
OG0003852	Syag.g_01573	Syaa.g_01697
OG0004300	Syag.g_01574	Syaa.g_00373
OG0004311	Syag.g_00070	Syaa.g_01472
OG0004319	Syag.g_02823	Syaa.g_02202
OG0004977	Syag.g_02552	Syaa.g_00219
OG0005751	Syag.g_00232	Syaa.g_01489
