Orthogroup	Syag	Syad
OG0001957	Syag.g_00387	Syad.g_02165
OG0001958	Syag.g_00558	Syad.g_01575
OG0001961	Syag.g_01351	Syad.g_02358
OG0001964	Syag.g_02706	Syad.g_00606
OG0001965	Syag.g_01457	Syad.g_02126
OG0001966	Syag.g_02629	Syad.g_00553
OG0001967	Syag.g_02627	Syad.g_00551
OG0001968	Syag.g_02626	Syad.g_00550
OG0001969	Syag.g_02561	Syad.g_00482
OG0001970	Syag.g_01928	Syad.g_02849
OG0001971	Syag.g_02004	Syad.g_02927
OG0001972	Syag.g_02082	Syad.g_03000
OG0001975	Syag.g_00150	Syad.g_01531
OG0001976	Syag.g_00148	Syad.g_01533
OG0001978	Syag.g_02649	Syad.g_00252
OG0001979	Syag.g_01012	Syad.g_01361
OG0001980	Syag.g_02832	Syad.g_00751, Syad.g_00622
OG0001993	Syag.g_00368	Syad.g_02186
OG0001994	Syag.g_00367	Syad.g_02187
OG0001997	Syag.g_01862	Syad.g_02778
OG0001999	Syag.g_01737	Syad.g_02484
OG0002000	Syag.g_01481	Syad.g_00951
OG0002002	Syag.g_01059	Syad.g_01452
OG0002004	Syag.g_01686	Syad.g_02760
OG0002006	Syag.g_00952	Syad.g_01259
OG0002007	Syag.g_00951	Syad.g_01258
OG0002008	Syag.g_00856	Syad.g_01700
OG0002010	Syag.g_01384	Syad.g_02309
OG0002012	Syag.g_01609	Syad.g_01387
OG0002014	Syag.g_02473	Syad.g_02622
OG0002014	Syag.g_02462	Syad.g_00442
OG0002015	Syag.g_02459	Syad.g_00443
OG0002016	Syag.g_02062	Syad.g_02973
OG0002017	Syag.g_02179	Syad.g_00070
OG0002019	Syag.g_02511	Syad.g_01962
OG0002020	Syag.g_02228	Syad.g_00120
OG0002021	Syag.g_02226	Syad.g_00118
OG0002022	Syag.g_02225	Syad.g_00115
OG0002023	Syag.g_02224	Syad.g_00114
OG0002024	Syag.g_02217	Syad.g_00108
OG0002035	Syag.g_00549	Syad.g_01564
OG0002037	Syag.g_01037	Syad.g_00902
OG0002038	Syag.g_01131	Syad.g_01161
OG0002039	Syag.g_01118	Syad.g_01176
OG0002040	Syag.g_01117	Syad.g_01177
OG0002041	Syag.g_00840	Syad.g_01718
OG0002042	Syag.g_00818	Syad.g_01743
OG0002043	Syag.g_00771	Syad.g_01657
OG0002044	Syag.g_00715, Syag.g_01174	Syad.g_01245
OG0002045	Syag.g_01346	Syad.g_02362
OG0002046	Syag.g_01342	Syad.g_02366
OG0002048	Syag.g_02795	Syad.g_00714
OG0002049	Syag.g_02712	Syad.g_00631
OG0002050	Syag.g_02617	Syad.g_00540
OG0002051	Syag.g_01989	Syad.g_02914
OG0002054	Syag.g_02216	Syad.g_00107
OG0002055	Syag.g_02219	Syad.g_00110
OG0002056	Syag.g_02581	Syad.g_00505
OG0002092	Syag.g_01294, Syag.g_01295	Syad.g_02549
OG0002106	Syag.g_01417	Syad.g_01217
OG0002112	Syag.g_02570	Syad.g_00494
OG0002113	Syag.g_02311	Syad.g_00200
OG0002114	Syag.g_01314	Syad.g_02262
OG0002115	Syag.g_01679	Syad.g_02615
OG0002116	Syag.g_01653	Syad.g_02581
OG0002117	Syag.g_01124	Syad.g_01166
OG0002119	Syag.g_02057	Syad.g_02968
OG0002120	Syag.g_00745	Syad.g_01994
OG0002121	Syag.g_00172	Syad.g_02074
OG0002123	Syag.g_00918	Syad.g_01813
OG0002124	Syag.g_00738	Syad.g_01203
OG0002126	Syag.g_02460	Syad.g_00445
OG0002127	Syag.g_01946	Syad.g_02866
OG0002128	Syag.g_00146	Syad.g_01530
OG0002129	Syag.g_01403	Syad.g_02292
OG0002130	Syag.g_01190	Syad.g_02403
OG0002131	Syag.g_02227	Syad.g_00119
OG0002132	Syag.g_02220	Syad.g_00111
OG0002133	Syag.g_02218	Syad.g_00109
OG0002134	Syag.g_02410	Syad.g_00365
OG0002135	Syag.g_01722	Syad.g_02654
OG0002136	Syag.g_01721	Syad.g_02653
OG0002138	Syag.g_00463	Syad.g_01364
OG0002139	Syag.g_01040	Syad.g_01435
OG0002141	Syag.g_00491	Syad.g_02121
OG0002142	Syag.g_01439	Syad.g_02259
OG0002143	Syag.g_00010	Syad.g_00790
OG0002144	Syag.g_02717	Syad.g_00639
OG0002157	Syag.g_02569	Syad.g_00493
OG0002158	Syag.g_02571	Syad.g_00495
OG0002159	Syag.g_02381	Syad.g_00337
OG0002162	Syag.g_00300	Syad.g_01045
OG0002163	Syag.g_02150	Syad.g_00021
OG0002167	Syag.g_01842	Syad.g_01426
OG0002168	Syag.g_00954	Syad.g_01273
OG0002171	Syag.g_02464	Syad.g_00448
OG0002173	Syag.g_02055	Syad.g_02966
OG0002178	Syag.g_02222	Syad.g_00113
OG0002179	Syag.g_02435	Syad.g_00417
OG0002180	Syag.g_02590	Syad.g_00515
OG0002181	Syag.g_02620	Syad.g_00543
OG0002182	Syag.g_02639	Syad.g_00564
OG0002183	Syag.g_01851	Syad.g_02768
OG0002184	Syag.g_01847	Syad.g_02765
OG0002185	Syag.g_01837	Syad.g_02757
OG0002186	Syag.g_01720	Syad.g_02652
OG0002187	Syag.g_01719	Syad.g_02651
OG0002188	Syag.g_01682	Syad.g_02618
OG0002189	Syag.g_01681	Syad.g_02617
OG0002190	Syag.g_01639	Syad.g_02562
OG0002191	Syag.g_00027	Syad.g_02455
OG0002192	Syag.g_01116	Syad.g_01180
OG0002193	Syag.g_01020	Syad.g_01381
OG0002194	Syag.g_01044	Syad.g_01438
OG0002195	Syag.g_00614	Syad.g_01634
OG0002196	Syag.g_00652	Syad.g_01903
OG0002197	Syag.g_00846	Syad.g_01712
OG0002198	Syag.g_00433	Syad.g_02132
OG0002199	Syag.g_00429	Syad.g_02137
OG0002200	Syag.g_01419	Syad.g_02276
OG0002201	Syag.g_00347	Syad.g_01094
OG0002202	Syag.g_00346	Syad.g_01093
OG0002203	Syag.g_00345	Syad.g_01092
OG0002204	Syag.g_00326	Syad.g_01069
OG0002205	Syag.g_00305	Syad.g_01050
OG0002206	Syag.g_00293	Syad.g_01036
OG0002207	Syag.g_00283	Syad.g_01026
OG0002208	Syag.g_01534	Syad.g_00895
OG0002209	Syag.g_02852	Syad.g_00769
OG0002210	Syag.g_02803	Syad.g_00721
OG0002211	Syag.g_02765	Syad.g_00686
OG0002212	Syag.g_02111	Syad.g_03019
OG0002213	Syag.g_02115	Syad.g_03025
OG0002214	Syag.g_02250	Syad.g_00140
OG0002233	Syag.g_00437	Syad.g_01832
OG0002234	Syag.g_00402	Syad.g_02094
OG0002236	Syag.g_00571	Syad.g_00629
OG0002241	Syag.g_01341	Syad.g_02367
OG0002242	Syag.g_02463	Syad.g_00447
OG0002243	Syag.g_02107	Syad.g_03017
OG0002245	Syag.g_00012	Syad.g_00792
OG0002247	Syag.g_00298	Syad.g_01043
OG0002248	Syag.g_01000	Syad.g_01337
OG0002250	Syag.g_01852	Syad.g_02769
OG0002251	Syag.g_01636	Syad.g_02556
OG0002253	Syag.g_01179	Syad.g_02393
OG0002254	Syag.g_00889	Syad.g_01670
OG0002255	Syag.g_00832	Syad.g_01726
OG0002256	Syag.g_01796	Syad.g_01133
OG0002257	Syag.g_00478	Syad.g_02107
OG0002258	Syag.g_00325	Syad.g_01068
OG0002259	Syag.g_01450	Syad.g_00981
OG0002260	Syag.g_01039	Syad.g_01434
OG0002279	Syag.g_01887	Syad.g_02803
OG0002281	Syag.g_00306	Syad.g_01051
OG0002286	Syag.g_01702	Syad.g_01499
OG0002287	Syag.g_02458	Syad.g_00426
OG0002289	Syag.g_01339	Syad.g_02369
OG0002290	Syag.g_02643	Syad.g_01505
OG0002296	Syag.g_01389	Syad.g_02304
OG0002297	Syag.g_00071	Syad.g_01385
OG0002298	Syag.g_00828	Syad.g_01730
OG0002299	Syag.g_00790	Syad.g_01777
OG0002300	Syag.g_00470	Syad.g_01983
OG0002301	Syag.g_00201	Syad.g_02589
OG0002302	Syag.g_01549	Syad.g_00880
OG0002303	Syag.g_00011	Syad.g_00791
OG0002304	Syag.g_02683, Syag.g_02821	Syad.g_00738
OG0002305	Syag.g_01889	Syad.g_02806
OG0002306	Syag.g_02223	Syad.g_00105
OG0002308	Syag.g_00657	Syad.g_01898
OG0002328	Syag.g_01867	Syad.g_02783
OG0002331	Syag.g_00211	Syad.g_01834
OG0002336	Syag.g_01359	Syad.g_02350
OG0002338	Syag.g_02456	Syad.g_00441
OG0002339	Syag.g_02447	Syad.g_00429
OG0002350	Syag.g_02834	Syad.g_00753
OG0002351	Syag.g_02562	Syad.g_00483
OG0002352	Syag.g_01130	Syad.g_01162
OG0002353	Syag.g_00679	Syad.g_01876
OG0002354	Syag.g_00811	Syad.g_01756
OG0002355	Syag.g_00254	Syad.g_02068
OG0002356	Syag.g_01329	Syad.g_02383
OG0002357	Syag.g_00469	Syad.g_00073
OG0002358	Syag.g_00031	Syad.g_02452
OG0002359	Syag.g_01381	Syad.g_02312
OG0002380	Syag.g_01603	Syad.g_02681
OG0002385	Syag.g_01703	Syad.g_01500
OG0002386	Syag.g_00473	Syad.g_02111, Syad.g_02112
OG0002388	Syag.g_01333	Syad.g_02384, Syad.g_02375, Syad.g_00856
OG0002391	Syag.g_01916	Syad.g_02835
OG0002394	Syag.g_02100	Syad.g_03015
OG0002395	Syag.g_02568	Syad.g_00492
OG0002400	Syag.g_01602	Syad.g_01827
OG0002401	Syag.g_01129	Syad.g_01163
OG0002402	Syag.g_00956	Syad.g_01275
OG0002403	Syag.g_01068	Syad.g_01463
OG0002404	Syag.g_02665	Syad.g_00037
OG0002407	Syag.g_00488	Syad.g_00082
OG0002408	Syag.g_00099	Syad.g_02098
OG0002409	Syag.g_02176	Syad.g_00066
OG0002410	Syag.g_02243	Syad.g_02057
OG0002416	Syag.g_00454	Syad.g_02044
OG0002432	Syag.g_02103	Syad.g_03007
OG0002450	Syag.g_02259	Syad.g_00149
OG0002458	Syag.g_02209	Syad.g_01540
OG0002459	Syag.g_02207	Syad.g_01538
OG0002460	Syag.g_02206	Syad.g_01537
OG0002463	Syag.g_02384	Syad.g_00341
OG0002467	Syag.g_00324	Syad.g_01379
OG0002470	Syag.g_00501	Syad.g_01543
OG0002471	Syag.g_00481	Syad.g_02048
OG0002472	Syag.g_00528	Syad.g_00841
OG0002473	Syag.g_01994	Syad.g_02919
OG0002475	Syag.g_01382	Syad.g_02311
OG0002476	Syag.g_00921	Syad.g_01397, Syad.g_00994, Syad.g_00995
OG0002492	Syag.g_02101	Syad.g_03013
OG0002521	Syag.g_01675	Syad.g_02611
OG0002522	Syag.g_01612	Syad.g_02536
OG0002523	Syag.g_00079	Syad.g_01376
OG0002524	Syag.g_00077	Syad.g_01984
OG0002526	Syag.g_00489	Syad.g_02030
OG0002532	Syag.g_00100	Syad.g_02104
OG0002533	Syag.g_00258	Syad.g_01004
OG0002534	Syag.g_02829	Syad.g_00747
OG0002535	Syag.g_02826	Syad.g_00744
OG0002536	Syag.g_02809	Syad.g_00727
OG0002538	Syag.g_02037	Syad.g_02950
OG0002539	Syag.g_02143	Syad.g_00006
OG0002540	Syag.g_02210	Syad.g_01541
OG0002542	Syag.g_00707	Syad.g_02459
OG0002544	Syag.g_00660, Syag.g_01588	Syad.g_02097
OG0002545	Syag.g_00566	Syad.g_02694
OG0002547	Syag.g_01326	Syad.g_02387
OG0002574	Syag.g_01334	Syad.g_02374
OG0002575	Syag.g_01332	Syad.g_02376
OG0002576	Syag.g_01331	Syad.g_02377
OG0002591	Syag.g_01269	Syad.g_02066
OG0002592	Syag.g_02108	Syad.g_03016
OG0002594	Syag.g_00183	Syad.g_02159
OG0002596	Syag.g_00174	Syad.g_01215
OG0002600	Syag.g_00188	Syad.g_02067
OG0002603	Syag.g_00243	Syad.g_02088
OG0002604	Syag.g_00479	Syad.g_02106
OG0002605	Syag.g_02833	Syad.g_00752
OG0002606	Syag.g_02211	Syad.g_01542
OG0002607	Syag.g_01357	Syad.g_02352
OG0002608	Syag.g_00989	Syad.g_01306
OG0002609	Syag.g_00737	Syad.g_01204
OG0002610	Syag.g_02841	Syad.g_00759
OG0002632	Syag.g_02102	Syad.g_03014
OG0002635	Syag.g_01151	Syad.g_01128
OG0002639	Syag.g_01297	Syad.g_02926
OG0002640	Syag.g_00308	Syad.g_01549
OG0002677	Syag.g_02624	Syad.g_00548
OG0002710	Syag.g_00631	Syad.g_01946
OG0002715	Syag.g_01436	Syad.g_02261
OG0002716	Syag.g_02664	Syad.g_00570
OG0002718	Syag.g_01435	Syad.g_02264
OG0002737	Syag.g_01738	Syad.g_02485
OG0002744	Syag.g_00439	Syad.g_02032
OG0002751	Syag.g_01447	Syad.g_00985
OG0002752	Syag.g_00530	Syad.g_00116
OG0002754	Syag.g_01343	Syad.g_01794, Syad.g_02365
OG0002758	Syag.g_00228	Syad.g_01947
OG0002761	Syag.g_00438	Syad.g_01432
OG0002785	Syag.g_00924	Syad.g_02531
OG0002842	Syag.g_02104	Syad.g_03009
OG0002845	Syag.g_02325	Syad.g_01934
OG0002856	Syag.g_02166	Syad.g_00643
OG0002860	Syag.g_01247	Syad.g_02215
OG0002861	Syag.g_00926	Syad.g_00844
OG0002865	Syag.g_01023	Syad.g_01972
OG0002867	Syag.g_00210	Syad.g_02040
OG0002871	Syag.g_01560	Syad.g_00074
OG0002874	Syag.g_00160	Syad.g_01621
OG0002875	Syag.g_00159	Syad.g_01622
OG0002876	Syag.g_00157	Syad.g_01624
OG0002877	Syag.g_00155	Syad.g_01626
OG0002878	Syag.g_00154	Syad.g_01627
OG0002912	Syag.g_02027	Syad.g_02941
OG0002941	Syag.g_01808	Syad.g_02713
OG0002954	Syag.g_01635	Syad.g_02555
OG0002984	Syag.g_01036	Syad.g_00901
OG0002986	Syag.g_01288	Syad.g_02022
OG0002987	Syag.g_01289	Syad.g_02021
OG0002988	Syag.g_01290	Syad.g_02020
OG0002991	Syag.g_00158	Syad.g_01623
OG0002992	Syag.g_00156	Syad.g_01625
OG0003048	Syag.g_01701	Syad.g_01930
OG0003107	Syag.g_00178	Syad.g_00749
OG0003108	Syag.g_02170	Syad.g_01814
OG0003115	Syag.g_00248	Syad.g_02091
OG0003116	Syag.g_01798	Syad.g_02095
OG0003124	Syag.g_00121	Syad.g_01869, Syad.g_02604
OG0003133	Syag.g_01856	Syad.g_02684
OG0003137	Syag.g_01629	Syad.g_02551
OG0003139	Syag.g_00589, Syag.g_00591	Syad.g_02051
OG0003140	Syag.g_00688	Syad.g_00797
OG0003142	Syag.g_00264	Syad.g_01401
OG0003193	Syag.g_00181	Syad.g_00035
OG0003198	Syag.g_01705	Syad.g_00807
OG0003200	Syag.g_01008	Syad.g_02073
OG0003209	Syag.g_01813	Syad.g_02720
OG0003210	Syag.g_01812	Syad.g_02719
OG0003211	Syag.g_01811	Syad.g_02718
OG0003212	Syag.g_01810	Syad.g_02717
OG0003267	Syag.g_01015	Syad.g_01367
OG0003269	Syag.g_00937	Syad.g_01863
OG0003270	Syag.g_00110	Syad.g_01749
OG0003271	Syag.g_00202	Syad.g_02023
OG0003297	Syag.g_00476	Syad.g_01216
OG0003305	Syag.g_01368	Syad.g_02324
OG0003393	Syag.g_01704	Syad.g_01501
OG0003533	Syag.g_02469	Syad.g_00439
OG0003534	Syag.g_00389	Syad.g_01469
OG0003561	Syag.g_00125	Syad.g_02001
OG0003837	Syag.g_00250	Syad.g_01178
OG0003843	Syag.g_00627	Syad.g_02244
OG0003889	Syag.g_02221	Syad.g_00112
OG0004075	Syag.g_00766	Syad.g_00033
OG0004300	Syag.g_01574	Syad.g_00388
OG0004334	Syag.g_00106	Syad.g_02558
OG0005074	Syag.g_00203	Syad.g_01299
OG0005077	Syag.g_00548	Syad.g_01563
