Orthogroup	Syag	Syal
OG0001957	Syag.g_00387	Syal.g_02703
OG0001958	Syag.g_00558	Syal.g_02181
OG0001961	Syag.g_01351	Syal.g_00468
OG0001964	Syag.g_02706	Syal.g_00210
OG0001965	Syag.g_01457	Syal.g_02842
OG0001966	Syag.g_02629	Syal.g_01232
OG0001967	Syag.g_02627	Syal.g_01234
OG0001968	Syag.g_02626	Syal.g_01235
OG0001969	Syag.g_02561	Syal.g_01303
OG0001970	Syag.g_01928	Syal.g_00861
OG0001971	Syag.g_02004	Syal.g_00937
OG0001972	Syag.g_02082	Syal.g_01011
OG0001974	Syag.g_02122	Syal.g_01063
OG0001975	Syag.g_00150	Syal.g_02508
OG0001976	Syag.g_00148	Syal.g_02510
OG0001979	Syag.g_01012	Syal.g_01787, Syal.g_01777
OG0001980	Syag.g_02832	Syal.g_00333
OG0001990	Syag.g_02236	Syal.g_01168
OG0001993	Syag.g_00368	Syal.g_02720
OG0001994	Syag.g_00367	Syal.g_02721
OG0001997	Syag.g_01862	Syal.g_00797
OG0001998	Syag.g_01305	Syal.g_00049
OG0001999	Syag.g_01737	Syal.g_00637
OG0002000	Syag.g_01481	Syal.g_02944
OG0002002	Syag.g_01059	Syal.g_02337, Syal.g_01741
OG0002003	Syag.g_01009	Syal.g_01790
OG0002004	Syag.g_01686	Syal.g_00586
OG0002006	Syag.g_00952	Syal.g_01842
OG0002007	Syag.g_00951	Syal.g_01843
OG0002008	Syag.g_00856	Syal.g_01933
OG0002012	Syag.g_01609	Syal.g_00505
OG0002013	Syag.g_01841	Syal.g_00773
OG0002016	Syag.g_02062	Syal.g_00992
OG0002017	Syag.g_02179	Syal.g_01124
OG0002018	Syag.g_02234	Syal.g_01166
OG0002019	Syag.g_02511	Syal.g_01425
OG0002020	Syag.g_02228	Syal.g_01161
OG0002021	Syag.g_02226	Syal.g_01159
OG0002022	Syag.g_02225	Syal.g_01158
OG0002023	Syag.g_02224	Syal.g_01157
OG0002024	Syag.g_02217	Syal.g_01151
OG0002029	Syag.g_01347	Syal.g_00704
OG0002035	Syag.g_01319	Syal.g_00042
OG0002037	Syag.g_01037	Syal.g_01752
OG0002038	Syag.g_01131	Syal.g_01663
OG0002039	Syag.g_01118	Syal.g_01682
OG0002040	Syag.g_01117	Syal.g_01685
OG0002041	Syag.g_00840	Syal.g_01963
OG0002042	Syag.g_00818	Syal.g_01984
OG0002043	Syag.g_00771	Syal.g_02032
OG0002044	Syag.g_00715, Syag.g_01174	Syal.g_02456
OG0002045	Syag.g_01346	Syal.g_00472
OG0002046	Syag.g_01342	Syal.g_00476
OG0002048	Syag.g_02795	Syal.g_00299
OG0002049	Syag.g_02712	Syal.g_00216
OG0002050	Syag.g_02617	Syal.g_01244
OG0002051	Syag.g_01989	Syal.g_00923
OG0002054	Syag.g_02216	Syal.g_01150
OG0002055	Syag.g_02219	Syal.g_01153
OG0002056	Syag.g_02581	Syal.g_01280
OG0002112	Syag.g_02570	Syal.g_01292
OG0002113	Syag.g_02311	Syal.g_00134
OG0002114	Syag.g_01314	Syal.g_00048
OG0002115	Syag.g_01679	Syal.g_00578
OG0002116	Syag.g_01653	Syal.g_02999
OG0002117	Syag.g_01124	Syal.g_01672
OG0002119	Syag.g_02057	Syal.g_00982
OG0002121	Syag.g_00172	Syal.g_00035
OG0002122	Syag.g_01010	Syal.g_01789
OG0002123	Syag.g_00918	Syal.g_01863
OG0002124	Syag.g_00738	Syal.g_02488
OG0002127	Syag.g_01946	Syal.g_00880
OG0002128	Syag.g_00146	Syal.g_02504
OG0002129	Syag.g_01403	Syal.g_00395
OG0002130	Syag.g_01190	Syal.g_01603
OG0002131	Syag.g_02227	Syal.g_01160
OG0002132	Syag.g_02220	Syal.g_01154
OG0002133	Syag.g_02218	Syal.g_01152
OG0002134	Syag.g_02410	Syal.g_01442
OG0002135	Syag.g_01722	Syal.g_00620
OG0002136	Syag.g_01721	Syal.g_00619
OG0002138	Syag.g_00463	Syal.g_02586
OG0002139	Syag.g_01040	Syal.g_01755
OG0002141	Syag.g_00491	Syal.g_02693, Syal.g_02496
OG0002142	Syag.g_01439	Syal.g_00037
OG0002143	Syag.g_00010	Syal.g_00550
OG0002144	Syag.g_02717	Syal.g_00221
OG0002145	Syag.g_01302	Syal.g_00059
OG0002156	Syag.g_01303	Syal.g_00058
OG0002157	Syag.g_02569	Syal.g_01293
OG0002158	Syag.g_02571	Syal.g_01291
OG0002159	Syag.g_02381	Syal.g_01505
OG0002161	Syag.g_01311	Syal.g_00054
OG0002162	Syag.g_00300	Syal.g_02785
OG0002163	Syag.g_02150	Syal.g_01092
OG0002167	Syag.g_01842	Syal.g_00003
OG0002168	Syag.g_00954	Syal.g_01840
OG0002170	Syag.g_02839	Syal.g_00344
OG0002173	Syag.g_02055	Syal.g_00980
OG0002174	Syag.g_02180	Syal.g_01125
OG0002175	Syag.g_01074	Syal.g_01725
OG0002177	Syag.g_01022	Syal.g_02864
OG0002178	Syag.g_02222	Syal.g_01156
OG0002179	Syag.g_02435	Syal.g_01349
OG0002180	Syag.g_02590	Syal.g_01271
OG0002181	Syag.g_02620	Syal.g_01241
OG0002182	Syag.g_02639	Syal.g_01222
OG0002183	Syag.g_01851	Syal.g_00782
OG0002184	Syag.g_01847	Syal.g_00779
OG0002185	Syag.g_01837	Syal.g_00769
OG0002186	Syag.g_01720	Syal.g_00618
OG0002187	Syag.g_01719	Syal.g_00617
OG0002188	Syag.g_01682	Syal.g_00581
OG0002189	Syag.g_01681	Syal.g_00580
OG0002190	Syag.g_01639	Syal.g_02985
OG0002191	Syag.g_00027	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syag.g_01116	Syal.g_01686
OG0002193	Syag.g_01020	Syal.g_01780
OG0002194	Syag.g_01044	Syal.g_01759
OG0002195	Syag.g_00614	Syal.g_02273
OG0002196	Syag.g_00652	Syal.g_02224
OG0002197	Syag.g_00846	Syal.g_01956
OG0002198	Syag.g_00433	Syal.g_02613
OG0002199	Syag.g_00429	Syal.g_02617
OG0002200	Syag.g_01419	Syal.g_00371
OG0002201	Syag.g_00347	Syal.g_02742
OG0002202	Syag.g_00346	Syal.g_02743
OG0002203	Syag.g_00345	Syal.g_02744
OG0002204	Syag.g_00326	Syal.g_02762
OG0002205	Syag.g_00305	Syal.g_02780
OG0002207	Syag.g_00283	Syal.g_02800
OG0002208	Syag.g_01534	Syal.g_02891
OG0002209	Syag.g_02852	Syal.g_00355
OG0002210	Syag.g_02803	Syal.g_00307
OG0002211	Syag.g_02765	Syal.g_00267
OG0002212	Syag.g_02111	Syal.g_01051
OG0002213	Syag.g_02115	Syal.g_01057
OG0002214	Syag.g_02250	Syal.g_01181
OG0002231	Syag.g_01180	Syal.g_01612
OG0002233	Syag.g_00437	Syal.g_00673
OG0002234	Syag.g_00402	Syal.g_01552
OG0002235	Syag.g_00647	Syal.g_02235
OG0002236	Syag.g_00571	Syal.g_02189
OG0002237	Syag.g_00403	Syal.g_02643
OG0002239	Syag.g_01661	Syal.g_00559
OG0002241	Syag.g_01341	Syal.g_00477
OG0002244	Syag.g_01792	Syal.g_02093
OG0002245	Syag.g_00012	Syal.g_00548
OG0002246	Syag.g_00015	Syal.g_00542
OG0002248	Syag.g_01000	Syal.g_01799
OG0002250	Syag.g_01852	Syal.g_00783
OG0002251	Syag.g_01636	Syal.g_02982
OG0002252	Syag.g_01770	Syal.g_00705
OG0002253	Syag.g_01179	Syal.g_01613
OG0002254	Syag.g_00889	Syal.g_01900
OG0002255	Syag.g_00832	Syal.g_01971
OG0002256	Syag.g_01796	Syal.g_02645
OG0002257	Syag.g_00478	Syal.g_02569
OG0002258	Syag.g_00325	Syal.g_02763
OG0002259	Syag.g_01450	Syal.g_02834
OG0002260	Syag.g_01039	Syal.g_01754
OG0002279	Syag.g_01887	Syal.g_00822
OG0002281	Syag.g_00306	Syal.g_02779
OG0002286	Syag.g_01702	Syal.g_01220
OG0002289	Syag.g_01339	Syal.g_00479
OG0002290	Syag.g_02643	Syal.g_02404, Syal.g_00496, Syal.g_00928
OG0002292	Syag.g_02018	Syal.g_00948
OG0002296	Syag.g_01389	Syal.g_00408
OG0002297	Syag.g_00071	Syal.g_00386
OG0002298	Syag.g_00828	Syal.g_01975
OG0002299	Syag.g_00790	Syal.g_02013
OG0002301	Syag.g_00201	Syal.g_01566
OG0002302	Syag.g_01549	Syal.g_02877
OG0002303	Syag.g_00011	Syal.g_00549
OG0002304	Syag.g_02821	Syal.g_00323
OG0002305	Syag.g_01889	Syal.g_00825
OG0002306	Syag.g_02223	Syal.g_01385, Syal.g_01637
OG0002308	Syag.g_00657	Syal.g_02219
OG0002328	Syag.g_01867	Syal.g_00802
OG0002330	Syag.g_00992	Syal.g_01805
OG0002331	Syag.g_00211	Syal.g_01571
OG0002336	Syag.g_01359	Syal.g_00460
OG0002337	Syag.g_02605	Syal.g_01256
OG0002350	Syag.g_02834	Syal.g_00335
OG0002351	Syag.g_02562	Syal.g_01302
OG0002352	Syag.g_01130	Syal.g_01665
OG0002353	Syag.g_00679	Syal.g_01877
OG0002354	Syag.g_00811	Syal.g_01990
OG0002355	Syag.g_00254	Syal.g_02539
OG0002356	Syag.g_01329	Syal.g_02133, Syal.g_02134
OG0002358	Syag.g_00031	Syal.g_00527
OG0002359	Syag.g_01381	Syal.g_00415
OG0002380	Syag.g_01603	Syal.g_00701
OG0002382	Syag.g_01519	Syal.g_02906
OG0002385	Syag.g_01703	Syal.g_01219
OG0002391	Syag.g_01916	Syal.g_00848
OG0002394	Syag.g_02100	Syal.g_01028
OG0002395	Syag.g_02568	Syal.g_01294
OG0002400	Syag.g_01602	Syal.g_02851
OG0002401	Syag.g_01129	Syal.g_01666
OG0002402	Syag.g_00956	Syal.g_01838
OG0002403	Syag.g_01068	Syal.g_01731
OG0002406	Syag.g_00885	Syal.g_02063
OG0002407	Syag.g_00488	Syal.g_01680
OG0002408	Syag.g_00099	Syal.g_02546
OG0002411	Syag.g_00712	Syal.g_02452
OG0002432	Syag.g_02103	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002433	Syag.g_00123	Syal.g_00969
OG0002434	Syag.g_00281	Syal.g_02802
OG0002438	Syag.g_02147	Syal.g_01088
OG0002440	Syag.g_00872	Syal.g_01916
OG0002444	Syag.g_01309	Syal.g_00055
OG0002447	Syag.g_01340	Syal.g_00478
OG0002452	Syag.g_02231	Syal.g_01164
OG0002463	Syag.g_02384	Syal.g_02435
OG0002466	Syag.g_01759	Syal.g_00658
OG0002467	Syag.g_00324	Syal.g_00097
OG0002468	Syag.g_01042	Syal.g_01757
OG0002470	Syag.g_00501	Syal.g_02064
OG0002471	Syag.g_00481	Syal.g_02519
OG0002472	Syag.g_00528	Syal.g_01554
OG0002473	Syag.g_01994	Syal.g_00930
OG0002474	Syag.g_02716	Syal.g_00219
OG0002475	Syag.g_01382	Syal.g_00414
OG0002476	Syag.g_00921	Syal.g_01860
OG0002491	Syag.g_02653	Syal.g_00014
OG0002492	Syag.g_02101	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002494	Syag.g_00319	Syal.g_02768
OG0002496	Syag.g_00540	Syal.g_01193
OG0002520	Syag.g_01706	Syal.g_00603
OG0002521	Syag.g_01675	Syal.g_00574
OG0002523	Syag.g_00079	Syal.g_02844
OG0002524	Syag.g_00077	Syal.g_01546
OG0002532	Syag.g_00100	Syal.g_02557
OG0002533	Syag.g_00258	Syal.g_02818
OG0002534	Syag.g_02829	Syal.g_00332
OG0002535	Syag.g_02826	Syal.g_00329
OG0002536	Syag.g_02809	Syal.g_00313
OG0002537	Syag.g_02014	Syal.g_00945
OG0002538	Syag.g_02037	Syal.g_00961
OG0002539	Syag.g_02143	Syal.g_01084
OG0002542	Syag.g_00707	Syal.g_02450
OG0002544	Syag.g_00660	Syal.g_01114
OG0002545	Syag.g_00566	Syal.g_02865
OG0002568	Syag.g_00332	Syal.g_02756
OG0002569	Syag.g_00541	Syal.g_02132, Syal.g_01194
OG0002570	Syag.g_00544	Syal.g_01197
OG0002577	Syag.g_00047	Syal.g_00511
OG0002580	Syag.g_02184	Syal.g_01129
OG0002590	Syag.g_02682	Syal.g_00017
OG0002592	Syag.g_02108	Syal.g_01032
OG0002593	Syag.g_01610	Syal.g_02964
OG0002594	Syag.g_00183	Syal.g_02055
OG0002596	Syag.g_00174	Syal.g_02853
OG0002600	Syag.g_00188	Syal.g_02958
OG0002603	Syag.g_00243	Syal.g_02532
OG0002604	Syag.g_00479	Syal.g_02568
OG0002605	Syag.g_02833	Syal.g_00334
OG0002607	Syag.g_01357	Syal.g_00462
OG0002608	Syag.g_00989	Syal.g_01808
OG0002609	Syag.g_00737	Syal.g_02483
OG0002632	Syag.g_02102	Syal.g_01033
OG0002633	Syag.g_00184, Syag.g_00169	Syal.g_00051
OG0002636	Syag.g_00708	Syal.g_01570
OG0002637	Syag.g_01797	Syal.g_02502
OG0002639	Syag.g_01297	Syal.g_01535
OG0002640	Syag.g_00308	Syal.g_02086, Syal.g_02513
OG0002641	Syag.g_00539	Syal.g_01192
OG0002642	Syag.g_00543	Syal.g_01196
OG0002644	Syag.g_00419	Syal.g_02627
OG0002645	Syag.g_00420	Syal.g_02626
OG0002648	Syag.g_02116	Syal.g_01058
OG0002649	Syag.g_02117	Syal.g_01059
OG0002650	Syag.g_02118	Syal.g_01060
OG0002652	Syag.g_00929, Syag.g_01207	Syal.g_02486, Syal.g_03010
OG0002669	Syag.g_01630	Syal.g_01368, Syal.g_01422
OG0002672	Syag.g_00502	Syal.g_01558
OG0002673	Syag.g_01244	Syal.g_02848
OG0002674	Syag.g_02791	Syal.g_00293
OG0002676	Syag.g_02237	Syal.g_01112, Syal.g_01169
OG0002677	Syag.g_02624	Syal.g_01237
OG0002678	Syag.g_00436	Syal.g_01565
OG0002680	Syag.g_00886	Syal.g_01903
OG0002682	Syag.g_01477	Syal.g_00787
OG0002685	Syag.g_00189	Syal.g_02144
OG0002705	Syag.g_00401	Syal.g_02503
OG0002711	Syag.g_02776	Syal.g_00278
OG0002712	Syag.g_00421	Syal.g_02625
OG0002713	Syag.g_00422	Syal.g_02624
OG0002736	Syag.g_02365	Syal.g_02275
OG0002745	Syag.g_00093	Syal.g_02079
OG0002751	Syag.g_01447	Syal.g_02831
OG0002753	Syag.g_02679	Syal.g_00015
OG0002754	Syag.g_01343	Syal.g_00475
OG0002755	Syag.g_01301	Syal.g_00060
OG0002757	Syag.g_01070	Syal.g_01729
OG0002758	Syag.g_00228	Syal.g_02525
OG0002761	Syag.g_00438	Syal.g_02610
OG0002785	Syag.g_00924	Syal.g_01857
OG0002798	Syag.g_01132	Syal.g_01662
OG0002803	Syag.g_01286	Syal.g_01540
OG0002807	Syag.g_00503	Syal.g_02065
OG0002845	Syag.g_02325	Syal.g_01490
OG0002857	Syag.g_01508	Syal.g_02917
OG0002861	Syag.g_00926	Syal.g_00390
OG0002865	Syag.g_01023	Syal.g_01561
OG0002866	Syag.g_01071	Syal.g_01728
OG0002867	Syag.g_00210	Syal.g_01556
OG0002868	Syag.g_00587	Syal.g_00019, Syal.g_02205
OG0002870	Syag.g_01840	Syal.g_00772
OG0002871	Syag.g_01560	Syal.g_01079
OG0002907	Syag.g_02188	Syal.g_01133
OG0002909	Syag.g_00246	Syal.g_02520
OG0002941	Syag.g_01808	Syal.g_01497
OG0002951	Syag.g_01292	Syal.g_00066
OG0002959	Syag.g_01458	Syal.g_02536
OG0002965	Syag.g_01323	Syal.g_00489
OG0002973	Syag.g_00143	Syal.g_02855
OG0002978	Syag.g_01349	Syal.g_02529
OG0002982	Syag.g_01195	Syal.g_01598
OG0002983	Syag.g_01035	Syal.g_01750
OG0002984	Syag.g_01036	Syal.g_01751
OG0002985	Syag.g_00166	Syal.g_01776
OG0002986	Syag.g_01288	Syal.g_02059
OG0002987	Syag.g_01289	Syal.g_02060
OG0002988	Syag.g_01290	Syal.g_02061
OG0002989	Syag.g_00461	Syal.g_02590, Syal.g_02591
OG0002990	Syag.g_02686	Syal.g_03004
OG0002995	Syag.g_00097	Syal.g_02128
OG0002997	Syag.g_00187	Syal.g_02112
OG0002998	Syag.g_00466	Syal.g_02582
OG0003033	Syag.g_02476	Syal.g_01429
OG0003043	Syag.g_01315	Syal.g_00047
OG0003048	Syag.g_01701	Syal.g_01221
OG0003095	Syag.g_00711	Syal.g_01885
OG0003098	Syag.g_00058	Syal.g_00492
OG0003102	Syag.g_02537	Syal.g_01322
OG0003109	Syag.g_01583	Syal.g_02527
OG0003123	Syag.g_00014	Syal.g_00543
OG0003130	Syag.g_01245	Syal.g_02563
OG0003132	Syag.g_02685	Syal.g_03003
OG0003140	Syag.g_00688	Syal.g_02856, Syal.g_02857
OG0003142	Syag.g_00264	Syal.g_01937
OG0003145	Syag.g_00516	Syal.g_00053
OG0003149	Syag.g_01229	Syal.g_01581
OG0003150	Syag.g_01230	Syal.g_01580
OG0003197	Syag.g_00618	Syal.g_02268
OG0003198	Syag.g_01705	Syal.g_01217
OG0003251	Syag.g_01252	Syal.g_02173
OG0003254	Syag.g_00087	Syal.g_00697
OG0003264	Syag.g_01631	Syal.g_01367, Syal.g_01421
OG0003269	Syag.g_00937	Syal.g_01887
OG0003279	Syag.g_02822	Syal.g_00324
OG0003280	Syag.g_00013	Syal.g_00546, Syal.g_00544
OG0003286	Syag.g_01239	Syal.g_01576
OG0003287	Syag.g_01196	Syal.g_01597
OG0003288	Syag.g_01073	Syal.g_01726
OG0003289	Syag.g_01072	Syal.g_01727
OG0003290	Syag.g_00533	Syal.g_01551
OG0003310	Syag.g_00517	Syal.g_00052
OG0003393	Syag.g_01704	Syal.g_01218
OG0003505	Syag.g_00892	Syal.g_00788
OG0003535	Syag.g_01279	Syal.g_01543
OG0003537	Syag.g_01248	Syal.g_01683
OG0003543	Syag.g_00170, Syag.g_00194	Syal.g_01893
OG0003552	Syag.g_00949	Syal.g_00698
OG0003835	Syag.g_01627	Syal.g_00065
OG0003836	Syag.g_01626	Syal.g_00064
OG0003867	Syag.g_01437	Syal.g_00034
OG0003868	Syag.g_01298	Syal.g_00062
OG0003889	Syag.g_02221	Syal.g_01155
OG0003931	Syag.g_00547	Syal.g_02149
OG0003935	Syag.g_02654	Syal.g_00013
OG0003936	Syag.g_02656	Syal.g_00011
OG0004295	Syag.g_00896	Syal.g_00718
OG0004324	Syag.g_01771	Syal.g_00016
OG0004329	Syag.g_02677	Syal.g_01892
OG0004331	Syag.g_01013	Syal.g_01564
OG0004332	Syag.g_01231	Syal.g_01584
OG0004339	Syag.g_00621	Syal.g_02265
OG0004340	Syag.g_00253	Syal.g_02518
OG0004396	Syag.g_00263	Syal.g_01936
OG0004995	Syag.g_00091	Syal.g_01569
OG0005019	Syag.g_01162	Syal.g_02436
OG0005021	Syag.g_01418	Syal.g_02542
OG0005022	Syag.g_00230	Syal.g_02580
OG0005112	Syag.g_00102	Syal.g_00602
OG0005146	Syag.g_00265	Syal.g_01943
OG0005155	Syag.g_02472	Syal.g_01430
OG0005159	Syag.g_02655	Syal.g_00012
OG0006042	Syag.g_00239	Syal.g_02125
OG0006051	Syag.g_01046	Syal.g_01924
OG0006060	Syag.g_01730	Syal.g_00628
