Orthogroup	Syak	Syad
OG0001965	Syak.g_00384	Syad.g_02126
OG0001966	Syak.g_01428	Syad.g_00553
OG0001967	Syak.g_01430	Syad.g_00551
OG0001968	Syak.g_01431	Syad.g_00550
OG0001969	Syak.g_01503	Syad.g_00482
OG0001970	Syak.g_02152	Syad.g_02849
OG0001971	Syak.g_02078	Syad.g_02927
OG0001972	Syak.g_01984	Syad.g_03000
OG0001973	Syak.g_01958	Syad.g_02960
OG0001975	Syak.g_00271	Syad.g_01531
OG0001976	Syak.g_00269	Syad.g_01533
OG0001980	Syak.g_01255	Syad.g_00751, Syad.g_00622
OG0001993	Syak.g_02771	Syad.g_02186
OG0001994	Syak.g_02770	Syad.g_02187
OG0001995	Syak.g_00962	Syad.g_01377
OG0001997	Syak.g_02213	Syad.g_02778
OG0001999	Syak.g_02368	Syad.g_02484
OG0002000	Syak.g_02621	Syad.g_00951
OG0002002	Syak.g_00810	Syad.g_01452
OG0002004	Syak.g_02417	Syad.g_02760
OG0002005	Syak.g_00952	Syad.g_01105, Syad.g_01106
OG0002006	Syak.g_00762	Syad.g_01259
OG0002007	Syak.g_00763	Syad.g_01258
OG0002008	Syak.g_00632	Syad.g_01700
OG0002009	Syak.g_00395	Syad.g_01933
OG0002010	Syak.g_01075	Syad.g_02309
OG0002012	Syak.g_01170	Syad.g_01387
OG0002014	Syak.g_01536	Syad.g_00442
OG0002015	Syak.g_01541	Syad.g_00443
OG0002016	Syak.g_02003	Syad.g_02973
OG0002017	Syak.g_01891	Syad.g_00070
OG0002020	Syak.g_01840	Syad.g_00120
OG0002021	Syak.g_01842	Syad.g_00118
OG0002022	Syak.g_01843	Syad.g_00115
OG0002023	Syak.g_01844	Syad.g_00114
OG0002024	Syak.g_01850	Syad.g_00108
OG0002037	Syak.g_00684, Syak.g_01492	Syad.g_00902
OG0002038	Syak.g_00887	Syad.g_01161
OG0002039	Syak.g_00866	Syad.g_01176
OG0002040	Syak.g_00865	Syad.g_01177
OG0002041	Syak.g_00475	Syad.g_01718
OG0002042	Syak.g_00496	Syad.g_01743
OG0002043	Syak.g_00546	Syad.g_01657
OG0002044	Syak.g_00614	Syad.g_01245
OG0002045	Syak.g_01129	Syad.g_02362
OG0002046	Syak.g_01134	Syad.g_02366
OG0002048	Syak.g_01285	Syad.g_00714
OG0002049	Syak.g_01365	Syad.g_00631
OG0002050	Syak.g_01440	Syad.g_00540
OG0002051	Syak.g_02090	Syad.g_02914
OG0002054	Syak.g_01851	Syad.g_00107
OG0002055	Syak.g_01848	Syad.g_00110
OG0002056	Syak.g_01477	Syad.g_00505
OG0002106	Syak.g_00071	Syad.g_01217
OG0002112	Syak.g_01488	Syad.g_00494
OG0002113	Syak.g_01754	Syad.g_00200
OG0002114	Syak.g_01014	Syad.g_02262
OG0002115	Syak.g_02424	Syad.g_02615
OG0002116	Syak.g_02450	Syad.g_02581
OG0002117	Syak.g_00877	Syad.g_01166
OG0002118	Syak.g_00819	Syad.g_01461
OG0002119	Syak.g_02520	Syad.g_02968
OG0002120	Syak.g_00576	Syad.g_01994
OG0002121	Syak.g_00146	Syad.g_02074
OG0002124	Syak.g_00587	Syad.g_01203
OG0002126	Syak.g_01540	Syad.g_00445
OG0002127	Syak.g_02137	Syad.g_02866
OG0002128	Syak.g_01123	Syad.g_01530
OG0002129	Syak.g_01057	Syad.g_02292
OG0002130	Syak.g_00934	Syad.g_02403
OG0002131	Syak.g_01841	Syad.g_00119
OG0002132	Syak.g_01847	Syad.g_00111
OG0002133	Syak.g_01849	Syad.g_00109
OG0002134	Syak.g_01632	Syad.g_00365
OG0002135	Syak.g_02387	Syad.g_02654
OG0002136	Syak.g_02388	Syad.g_02653
OG0002138	Syak.g_00090	Syad.g_01364
OG0002139	Syak.g_00681	Syad.g_01435
OG0002140	Syak.g_00970	Syad.g_00839
OG0002142	Syak.g_01025	Syad.g_02259
OG0002143	Syak.g_01210	Syad.g_00790
OG0002144	Syak.g_01359	Syad.g_00639
OG0002157	Syak.g_01489	Syad.g_00493
OG0002158	Syak.g_01487	Syad.g_00495
OG0002159	Syak.g_01677	Syad.g_00337
OG0002160	Syak.g_00690	Syad.g_01375
OG0002162	Syak.g_02695	Syad.g_01045
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syad.g_00021
OG0002166	Syak.g_00693	Syad.g_01369
OG0002167	Syak.g_00060	Syad.g_01426
OG0002168	Syak.g_00760	Syad.g_01273
OG0002171	Syak.g_01534	Syad.g_00448
OG0002172	Syak.g_01999	Syad.g_02977
OG0002173	Syak.g_02014	Syad.g_02966
OG0002178	Syak.g_01845	Syad.g_00113
OG0002179	Syak.g_01563	Syad.g_00417
OG0002180	Syak.g_01467	Syad.g_00515
OG0002181	Syak.g_01437	Syad.g_00543
OG0002182	Syak.g_01418	Syad.g_00564
OG0002183	Syak.g_02221	Syad.g_02768
OG0002184	Syak.g_02225	Syad.g_02765
OG0002185	Syak.g_02237	Syad.g_02757
OG0002186	Syak.g_02389	Syad.g_02652
OG0002187	Syak.g_02390	Syad.g_02651
OG0002188	Syak.g_02421	Syad.g_02618
OG0002189	Syak.g_02422	Syad.g_02617
OG0002190	Syak.g_02464	Syad.g_02562
OG0002191	Syak.g_01197	Syad.g_02455
OG0002192	Syak.g_00864	Syad.g_01180
OG0002193	Syak.g_02285	Syad.g_01381
OG0002194	Syak.g_00677	Syad.g_01438
OG0002195	Syak.g_00378	Syad.g_01634
OG0002196	Syak.g_00420	Syad.g_01903
OG0002197	Syak.g_00468	Syad.g_01712
OG0002198	Syak.g_00055	Syad.g_02132
OG0002199	Syak.g_00050	Syad.g_02137
OG0002200	Syak.g_01042	Syad.g_02276
OG0002201	Syak.g_02741	Syad.g_01094
OG0002202	Syak.g_02740	Syad.g_01093
OG0002203	Syak.g_02739	Syad.g_01092
OG0002204	Syak.g_02720	Syad.g_01069
OG0002205	Syak.g_02700	Syad.g_01050
OG0002206	Syak.g_02688	Syad.g_01036
OG0002207	Syak.g_02678	Syad.g_01026
OG0002208	Syak.g_02568	Syad.g_00895
OG0002209	Syak.g_01238	Syad.g_00769
OG0002210	Syak.g_01277	Syad.g_00721
OG0002211	Syak.g_01313	Syad.g_00686
OG0002212	Syak.g_01954	Syad.g_03019
OG0002213	Syak.g_01950	Syad.g_03025
OG0002214	Syak.g_01815	Syad.g_00140
OG0002233	Syak.g_00063	Syad.g_01832
OG0002234	Syak.g_02489	Syad.g_02094
OG0002238	Syak.g_00285	Syad.g_01554
OG0002241	Syak.g_01135	Syad.g_02367
OG0002242	Syak.g_01535	Syad.g_00447
OG0002243	Syak.g_01961	Syad.g_03017
OG0002245	Syak.g_01208	Syad.g_00792
OG0002247	Syak.g_02693	Syad.g_01043
OG0002250	Syak.g_02220	Syad.g_02769
OG0002251	Syak.g_02467	Syad.g_02556
OG0002252	Syak.g_02373	Syad.g_02479
OG0002253	Syak.g_00923	Syad.g_02393
OG0002254	Syak.g_00663	Syad.g_01670
OG0002255	Syak.g_00483	Syad.g_01726
OG0002256	Syak.g_00224	Syad.g_01133
OG0002257	Syak.g_00104	Syad.g_02107
OG0002258	Syak.g_02719	Syad.g_01068
OG0002259	Syak.g_02644	Syad.g_00981
OG0002260	Syak.g_00682	Syad.g_01434
OG0002277	Syak.g_01720	Syad.g_00241
OG0002279	Syak.g_02190	Syad.g_02803
OG0002280	Syak.g_02630	Syad.g_00959
OG0002281	Syak.g_02701	Syad.g_01051
OG0002287	Syak.g_01556	Syad.g_00426
OG0002289	Syak.g_01137	Syad.g_02369
OG0002290	Syak.g_01153, Syak.g_01159	Syad.g_01505
OG0002296	Syak.g_01070	Syad.g_02304
OG0002297	Syak.g_01052	Syad.g_01385
OG0002298	Syak.g_00487	Syad.g_01730
OG0002299	Syak.g_00524	Syad.g_01777
OG0002300	Syak.g_00101	Syad.g_01983
OG0002301	Syak.g_00023	Syad.g_02589
OG0002302	Syak.g_02553	Syad.g_00880
OG0002303	Syak.g_01209	Syad.g_00791
OG0002305	Syak.g_02187	Syad.g_02806
OG0002307	Syak.g_00971, Syak.g_00765	Syad.g_00966
OG0002308	Syak.g_00425	Syad.g_01898
OG0002309	Syak.g_00607	Syad.g_01232
OG0002328	Syak.g_02208	Syad.g_02783
OG0002331	Syak.g_00967	Syad.g_01834
OG0002332	Syak.g_00284	Syad.g_01553
OG0002333	Syak.g_00286	Syad.g_01555
OG0002334	Syak.g_01032	Syad.g_02268
OG0002336	Syak.g_01115	Syad.g_02350
OG0002338	Syak.g_01544	Syad.g_00441
OG0002339	Syak.g_01553	Syad.g_00429
OG0002347	Syak.g_02378	Syad.g_02656
OG0002350	Syak.g_01254	Syad.g_00753
OG0002351	Syak.g_01502	Syad.g_00483
OG0002353	Syak.g_00446	Syad.g_01876
OG0002354	Syak.g_00502	Syad.g_01756
OG0002355	Syak.g_00244	Syad.g_02068
OG0002356	Syak.g_01146	Syad.g_02383
OG0002357	Syak.g_00100	Syad.g_00073
OG0002358	Syak.g_01193	Syad.g_02452
OG0002359	Syak.g_01078	Syad.g_02312
OG0002380	Syak.g_00175	Syad.g_02681
OG0002391	Syak.g_02164	Syad.g_02835
OG0002395	Syak.g_01490	Syad.g_00492
OG0002400	Syak.g_00230	Syad.g_01827
OG0002401	Syak.g_00883	Syad.g_01163
OG0002402	Syak.g_00758	Syad.g_01275
OG0002403	Syak.g_00821	Syad.g_01463
OG0002404	Syak.g_01497	Syad.g_00037
OG0002405	Syak.g_00550	Syad.g_01654
OG0002407	Syak.g_00165	Syad.g_00082
OG0002408	Syak.g_00204	Syad.g_02098
OG0002409	Syak.g_01894	Syad.g_00066
OG0002410	Syak.g_01824	Syad.g_02057
OG0002443	Syak.g_02039	Syad.g_01753
OG0002446	Syak.g_01105	Syad.g_02698
OG0002458	Syak.g_01859	Syad.g_01540
OG0002459	Syak.g_01861	Syad.g_01538
OG0002460	Syak.g_01862	Syad.g_01537
OG0002461	Syak.g_00216	Syad.g_01414
OG0002463	Syak.g_00792	Syad.g_00341
OG0002467	Syak.g_02717	Syad.g_01379
OG0002469	Syak.g_00817	Syad.g_01459
OG0002470	Syak.g_00279	Syad.g_01543
OG0002471	Syak.g_00252	Syad.g_02048
OG0002472	Syak.g_00152	Syad.g_00841
OG0002473	Syak.g_02085	Syad.g_02919
OG0002475	Syak.g_01077	Syad.g_02311
OG0002476	Syak.g_00160	Syad.g_01397, Syad.g_00994, Syad.g_00995
OG0002487	Syak.g_00128	Syad.g_00850
OG0002519	Syak.g_01567	Syad.g_00413
OG0002521	Syak.g_02428	Syad.g_02611
OG0002522	Syak.g_02484	Syad.g_02536
OG0002523	Syak.g_00236	Syad.g_01376
OG0002524	Syak.g_00982	Syad.g_01984
OG0002526	Syak.g_00256	Syad.g_02030
OG0002529	Syak.g_00187	Syad.g_02047
OG0002532	Syak.g_00232, Syak.g_00803	Syad.g_02104
OG0002533	Syak.g_02662	Syad.g_01004
OG0002534	Syak.g_01256	Syad.g_00747
OG0002535	Syak.g_01259	Syad.g_00744
OG0002536	Syak.g_01272	Syad.g_00727
OG0002538	Syak.g_02044	Syad.g_02950
OG0002539	Syak.g_01927	Syad.g_00006
OG0002540	Syak.g_01858	Syad.g_01541
OG0002542	Syak.g_00620	Syad.g_02459
OG0002543	Syak.g_01929	Syad.g_00004
OG0002544	Syak.g_00163	Syad.g_02097
OG0002591	Syak.g_00217	Syad.g_02066
OG0002592	Syak.g_01960	Syad.g_03016
OG0002594	Syak.g_00319	Syad.g_02159
OG0002595	Syak.g_02718	Syad.g_01378
OG0002597	Syak.g_02376	Syad.g_01978
OG0002598	Syak.g_00099	Syad.g_01979
OG0002599	Syak.g_00396	Syad.g_02029
OG0002600	Syak.g_00166	Syad.g_02067
OG0002606	Syak.g_01857	Syad.g_01542
OG0002607	Syak.g_01117	Syad.g_02352
OG0002608	Syak.g_00719	Syad.g_01306
OG0002609	Syak.g_00588	Syad.g_01204
OG0002611	Syak.g_01565	Syad.g_00415
OG0002639	Syak.g_02344	Syad.g_02926
OG0002640	Syak.g_00266	Syad.g_01549
OG0002671	Syak.g_02410	Syad.g_02630
OG0002677	Syak.g_01433	Syad.g_00548
OG0002683	Syak.g_01141	Syad.g_02378
OG0002716	Syak.g_01412	Syad.g_00570
OG0002717	Syak.g_02023	Syad.g_02963
OG0002721	Syak.g_00110	Syad.g_01196
OG0002734	Syak.g_01693	Syad.g_02466, Syad.g_00319
OG0002737	Syak.g_02367	Syad.g_02485
OG0002741	Syak.g_00080	Syad.g_01879
OG0002747	Syak.g_00013	Syad.g_02173
OG0002748	Syak.g_00958	Syad.g_01099
OG0002750	Syak.g_02648, Syak.g_02649	Syad.g_00986
OG0002754	Syak.g_01132	Syad.g_01794, Syad.g_02365
OG0002758	Syak.g_00241	Syad.g_01947
OG0002759	Syak.g_01000	Syad.g_01990
OG0002761	Syak.g_00064	Syad.g_01432
OG0002785	Syak.g_02518	Syad.g_02531
OG0002787	Syak.g_00301	Syad.g_02064
OG0002788	Syak.g_00302	Syad.g_02063
OG0002789	Syak.g_00303	Syad.g_02062
OG0002790	Syak.g_00304	Syad.g_02061
OG0002791	Syak.g_00305	Syad.g_02060
OG0002792	Syak.g_00306	Syad.g_02059
OG0002793	Syak.g_00307	Syad.g_02058
OG0002805	Syak.g_01160	Syad.g_01506
OG0002845	Syak.g_01666	Syad.g_01934
OG0002860	Syak.g_02293	Syad.g_02215
OG0002861	Syak.g_01168	Syad.g_00844
OG0002869	Syak.g_00590	Syad.g_01206
OG0002975	Syak.g_00318	Syad.g_01144
OG0002980	Syak.g_01266	Syad.g_00733
OG0002981	Syak.g_01263	Syad.g_00740
OG0002984	Syak.g_00685	Syad.g_00901
OG0002986	Syak.g_00261	Syad.g_02022
OG0002987	Syak.g_00262	Syad.g_02021
OG0002988	Syak.g_00263	Syad.g_02020
OG0003066	Syak.g_00667	Syad.g_02359
OG0003093	Syak.g_02268	Syad.g_02711, Syad.g_00385
OG0003097	Syak.g_01657	Syad.g_00254
OG0003110	Syak.g_00188	Syad.g_02071
OG0003111	Syak.g_00215	Syad.g_02080
OG0003129	Syak.g_00119	Syad.g_02041
OG0003131	Syak.g_00005	Syad.g_02181
OG0003133	Syak.g_02283	Syad.g_02684
OG0003137	Syak.g_02471	Syad.g_02551
OG0003142	Syak.g_00133	Syad.g_01401
OG0003143	Syak.g_00213	Syad.g_02031
OG0003144	Syak.g_02215	Syad.g_02775
OG0003255	Syak.g_01095	Syad.g_00311
OG0003267	Syak.g_00696	Syad.g_01367
OG0003284	Syak.g_02261	Syad.g_02004
OG0003298	Syak.g_00203	Syad.g_00831
OG0003303	Syak.g_01049	Syad.g_02007
OG0003306	Syak.g_01143	Syad.g_02379
OG0003307	Syak.g_01144	Syad.g_02380
OG0003309	Syak.g_01369	Syad.g_02465
OG0003530	Syak.g_01899	Syad.g_00062
OG0003544	Syak.g_00567	Syad.g_01210
OG0003550	Syak.g_00787	Syad.g_01795
OG0003856	Syak.g_00968	Syad.g_00847
OG0003889	Syak.g_01846	Syad.g_00112
OG0003904	Syak.g_02764	Syad.g_02192
OG0003905	Syak.g_02763	Syad.g_02193
OG0003906	Syak.g_02762	Syad.g_02194
OG0003907	Syak.g_02761	Syad.g_02195
OG0003914	Syak.g_02447	Syad.g_02584
OG0004300	Syak.g_02537	Syad.g_00388
OG0004360	Syak.g_02508, Syak.g_00073	Syad.g_00046
OG0004369	Syak.g_02287	Syad.g_01666, Syad.g_01665
OG0004372	Syak.g_00666	Syad.g_02278
OG0004376	Syak.g_02234	Syad.g_02679
OG0004377	Syak.g_00174	Syad.g_02683
OG0005063	Syak.g_02501, Syak.g_02543	Syad.g_00048
OG0005064	Syak.g_02534	Syad.g_00052
OG0005930	Syak.g_00324	Syad.g_01370
