Orthogroup	Syak	Syao
OG0002114	Syak.g_01014	Syao.g_01360
OG0002115	Syak.g_02424	Syao.g_01565
OG0002116	Syak.g_02450	Syao.g_01590
OG0002117	Syak.g_00877	Syao.g_00196
OG0002118	Syak.g_00819	Syao.g_00230
OG0002120	Syak.g_00576	Syao.g_00601
OG0002122	Syak.g_00699	Syao.g_01336
OG0002124	Syak.g_00587	Syao.g_00527
OG0002128	Syak.g_01123	Syao.g_01425
OG0002129	Syak.g_01057	Syao.g_01516
OG0002130	Syak.g_00934	Syao.g_01435
OG0002131	Syak.g_01841	Syao.g_02321
OG0002132	Syak.g_01847	Syao.g_02314
OG0002133	Syak.g_01849	Syao.g_02316
OG0002134	Syak.g_01632	Syao.g_02134
OG0002135	Syak.g_02387	Syao.g_01666
OG0002136	Syak.g_02388	Syao.g_01667
OG0002138	Syak.g_00090	Syao.g_00195
OG0002139	Syak.g_00681	Syao.g_00289
OG0002142	Syak.g_01025	Syao.g_01536
OG0002143	Syak.g_01210	Syao.g_00701
OG0002144	Syak.g_01359	Syao.g_01325
OG0002156	Syak.g_01003	Syao.g_01358
OG0002159	Syak.g_01677	Syao.g_02665
OG0002160	Syak.g_00690	Syao.g_01628
OG0002166	Syak.g_00693	Syao.g_00922, Syao.g_00199
OG0002168	Syak.g_00760	Syao.g_02381
OG0002169	Syak.g_01218	Syao.g_01713
OG0002172	Syak.g_01999	Syao.g_02390
OG0002173	Syak.g_02014	Syao.g_02475
OG0002174	Syak.g_01890	Syao.g_02282
OG0002178	Syak.g_01845	Syao.g_02313
OG0002179	Syak.g_01563	Syao.g_01956
OG0002180	Syak.g_01467	Syao.g_02056
OG0002181	Syak.g_01437	Syao.g_02086
OG0002182	Syak.g_01418	Syao.g_01586
OG0002183	Syak.g_02221	Syao.g_02651
OG0002184	Syak.g_02225	Syao.g_02647
OG0002185	Syak.g_02237	Syao.g_02635
OG0002186	Syak.g_02389	Syao.g_01668
OG0002187	Syak.g_02390	Syao.g_01669
OG0002188	Syak.g_02421	Syao.g_01562
OG0002189	Syak.g_02422	Syao.g_01563
OG0002190	Syak.g_02464	Syao.g_01604
OG0002192	Syak.g_00864	Syao.g_00188
OG0002193	Syak.g_02285, Syak.g_00688	Syao.g_01161, Syao.g_00499
OG0002194	Syak.g_00677	Syao.g_00259
OG0002195	Syak.g_00378	Syao.g_00970
OG0002196	Syak.g_00420	Syao.g_00742
OG0002197	Syak.g_00468	Syao.g_00817
OG0002198	Syak.g_00055	Syao.g_00917
OG0002199	Syak.g_00050	Syao.g_00912
OG0002200	Syak.g_01042	Syao.g_01487
OG0002201	Syak.g_02741	Syao.g_01060
OG0002202	Syak.g_02740	Syao.g_01061
OG0002203	Syak.g_02739	Syao.g_01062
OG0002204	Syak.g_02720	Syao.g_01028
OG0002205	Syak.g_02700	Syao.g_01049
OG0002206	Syak.g_02688	Syao.g_00840
OG0002207	Syak.g_02678	Syao.g_00850
OG0002208	Syak.g_02568	Syao.g_00033
OG0002209	Syak.g_01238	Syao.g_01869
OG0002210	Syak.g_01277	Syao.g_01846
OG0002211	Syak.g_01313	Syao.g_01812
OG0002212	Syak.g_01954	Syao.g_02424
OG0002213	Syak.g_01950	Syao.g_02428
OG0002214	Syak.g_01815	Syao.g_02337
OG0002229	Syak.g_01705	Syao.g_02126
OG0002231	Syak.g_00924	Syao.g_00877
OG0002234	Syak.g_02489	Syao.g_00145
OG0002239	Syak.g_02442	Syao.g_01405
OG0002241	Syak.g_01135	Syao.g_02694
OG0002245	Syak.g_01208	Syao.g_00703
OG0002247	Syak.g_02693	Syao.g_00836
OG0002250	Syak.g_02220	Syao.g_02652
OG0002251	Syak.g_02467	Syao.g_01607
OG0002253	Syak.g_00923	Syao.g_01445
OG0002254	Syak.g_00663	Syao.g_00465
OG0002255	Syak.g_00483	Syao.g_00831
OG0002256	Syak.g_00224	Syao.g_01721
OG0002257	Syak.g_00104	Syao.g_01262
OG0002258	Syak.g_02719	Syao.g_01029
OG0002259	Syak.g_02644	Syao.g_01416
OG0002260	Syak.g_00682	Syao.g_00288
OG0002280	Syak.g_02630	Syao.g_01400
OG0002288	Syak.g_02637	Syao.g_00404
OG0002289	Syak.g_01137	Syao.g_02696
OG0002292	Syak.g_02069	Syao.g_02539
OG0002296	Syak.g_01070	Syao.g_00069
OG0002297	Syak.g_01052	Syao.g_01496
OG0002298	Syak.g_00487	Syao.g_00658
OG0002299	Syak.g_00524	Syao.g_00694
OG0002300	Syak.g_00101	Syao.g_01256
OG0002301	Syak.g_00023	Syao.g_00358
OG0002302	Syak.g_02553	Syao.g_00048
OG0002303	Syak.g_01209	Syao.g_00702
OG0002305	Syak.g_02187	Syao.g_02589
OG0002307	Syak.g_00971, Syak.g_00765	Syao.g_01242
OG0002308	Syak.g_00425	Syao.g_01549
OG0002309	Syak.g_00607	Syao.g_00562
OG0002330	Syak.g_00716	Syao.g_00329
OG0002341	Syak.g_01957	Syao.g_02416
OG0002343	Syak.g_01408	Syao.g_02113
OG0002347	Syak.g_02378	Syao.g_01659
OG0002348	Syak.g_00243	Syao.g_01224
OG0002349	Syak.g_02357	Syao.g_01641
OG0002350	Syak.g_01254	Syao.g_01885
OG0002351	Syak.g_01502	Syao.g_02030
OG0002353	Syak.g_00446	Syao.g_00769
OG0002355	Syak.g_00244	Syao.g_00396
OG0002357	Syak.g_00100	Syao.g_01568
OG0002358	Syak.g_01193	Syao.g_01734
OG0002359	Syak.g_01078	Syao.g_00077
OG0002382	Syak.g_02583	Syao.g_00117
OG0002391	Syak.g_02164	Syao.g_02580
OG0002396	Syak.g_01340	Syao.g_01785
OG0002402	Syak.g_00758	Syao.g_00503
OG0002404	Syak.g_01497	Syao.g_02109
OG0002405	Syak.g_00550	Syao.g_00650
OG0002406	Syak.g_00139	Syao.g_00462
OG0002407	Syak.g_00165	Syao.g_01461
OG0002409	Syak.g_01894	Syao.g_02278
OG0002410	Syak.g_01824	Syao.g_02330
OG0002411	Syak.g_00617	Syao.g_00790
OG0002430	Syak.g_02634	Syao.g_01485
OG0002431	Syak.g_02633	Syao.g_01484
OG0002433	Syak.g_00130	Syao.g_00363
OG0002440	Syak.g_00647	Syao.g_01351
OG0002443	Syak.g_02039	Syao.g_00395
OG0002447	Syak.g_01136	Syao.g_02695
OG0002452	Syak.g_01837	Syao.g_02307
OG0002458	Syak.g_01859	Syao.g_01230
OG0002459	Syak.g_01861	Syao.g_01232
OG0002460	Syak.g_01862	Syao.g_01233
OG0002463	Syak.g_00792	Syao.g_00407
OG0002464	Syak.g_02240	Syao.g_02632
OG0002466	Syak.g_02338	Syao.g_01627
OG0002469	Syak.g_00817	Syao.g_00277
OG0002470	Syak.g_00279	Syao.g_01689
OG0002472	Syak.g_00152	Syao.g_01275
OG0002474	Syak.g_01361	Syao.g_00443
OG0002475	Syak.g_01077	Syao.g_00076
OG0002476	Syak.g_00160	Syao.g_00493
OG0002494	Syak.g_02712	Syao.g_01034
OG0002519	Syak.g_01567	Syao.g_02260
OG0002520	Syak.g_02403	Syao.g_01683
OG0002523	Syak.g_00236	Syao.g_01901
OG0002527	Syak.g_00222	Syao.g_01306
OG0002528	Syak.g_00220	Syao.g_01304
OG0002529	Syak.g_00187	Syao.g_01259
OG0002532	Syak.g_00232, Syak.g_00803	Syao.g_01465
OG0002534	Syak.g_01256	Syao.g_01888
OG0002535	Syak.g_01259	Syao.g_01891
OG0002536	Syak.g_01272	Syao.g_01912
OG0002537	Syak.g_00051	Syao.g_02536
OG0002539	Syak.g_01927	Syao.g_02450
OG0002540	Syak.g_01858	Syao.g_01228
OG0002541	Syak.g_01278	Syao.g_01847
OG0002542	Syak.g_00620	Syao.g_01238
OG0002566	Syak.g_02382	Syao.g_01011
OG0002572	Syak.g_02758	Syao.g_01458, Syao.g_00394
OG0002577	Syak.g_01177	Syao.g_01005
OG0002591	Syak.g_00217	Syao.g_01806
OG0002592	Syak.g_01960	Syao.g_02412
OG0002593	Syak.g_02486	Syao.g_01699
OG0002597	Syak.g_02376	Syao.g_01656
OG0002599	Syak.g_00396	Syao.g_00799
OG0002601	Syak.g_00221	Syao.g_01305
OG0002606	Syak.g_01857	Syao.g_01227
OG0002607	Syak.g_01117	Syao.g_02681
OG0002611	Syak.g_01565	Syao.g_02258
OG0002633	Syak.g_00176	Syao.g_01366
OG0002637	Syak.g_00277	Syao.g_01023
OG0002647	Syak.g_01959	Syao.g_02417
OG0002671	Syak.g_02410	Syao.g_00372
OG0002672	Syak.g_00290	Syao.g_00357
OG0002678	Syak.g_00058	Syao.g_00221
OG0002679	Syak.g_00769	Syao.g_00325
OG0002680	Syak.g_00660	Syao.g_00463
OG0002685	Syak.g_00167	Syao.g_00013
OG0002692	Syak.g_00245	Syao.g_00365
OG0002721	Syak.g_00110	Syao.g_00603
OG0002731	Syak.g_02036	Syao.g_00468
OG0002753	Syak.g_02316	Syao.g_00614
OG0002760	Syak.g_02751	Syao.g_01207
OG0002763	Syak.g_01096	Syao.g_01421
OG0002844	Syak.g_01528	Syao.g_01987
OG0002845	Syak.g_01666	Syao.g_02377
OG0002855	Syak.g_00543	Syao.g_00306
OG0002857	Syak.g_02594	Syao.g_00106
OG0002870	Syak.g_02233	Syao.g_02639
OG0002907	Syak.g_01879	Syao.g_02302
OG0002953	Syak.g_00118	Syao.g_01245
OG0002980	Syak.g_01266	Syao.g_01897
OG0002981	Syak.g_01263	Syao.g_01894
OG0002985	Syak.g_00227	Syao.g_01900
OG0002989	Syak.g_00089	Syao.g_01263
OG0002996	Syak.g_00218	Syao.g_02470
OG0002997	Syak.g_00198	Syao.g_01177
OG0002999	Syak.g_00849	Syao.g_00172
OG0003000	Syak.g_01059	Syao.g_01514
OG0003003	Syak.g_00208	Syao.g_01380
OG0003128	Syak.g_00417	Syao.g_00740
OG0003134	Syak.g_02230	Syao.g_02642
OG0003136	Syak.g_01887	Syao.g_01200
OG0003146	Syak.g_01008	Syao.g_00244
OG0003152	Syak.g_02018	Syao.g_01250
OG0003192	Syak.g_01974, Syak.g_00075	Syao.g_02408
OG0003286	Syak.g_00808	Syao.g_01217
OG0003287	Syak.g_00939	Syao.g_02715
OG0003311	Syak.g_00136	Syao.g_00823
OG0003312	Syak.g_00207	Syao.g_01382
OG0003317	Syak.g_00209	Syao.g_01379
OG0003319	Syak.g_02052	Syao.g_00402
OG0003402	Syak.g_01109	Syao.g_01858
OG0003538	Syak.g_00695	Syao.g_00292
OG0003542	Syak.g_00743	Syao.g_00424
OG0003571	Syak.g_00969	Syao.g_00652
OG0003575	Syak.g_00210	Syao.g_01378
OG0003871	Syak.g_00741	Syao.g_00426
OG0003872	Syak.g_00742	Syao.g_00425
OG0003873	Syak.g_00744	Syao.g_00423
OG0003886	Syak.g_01089	Syao.g_01277
OG0003923	Syak.g_01856	Syao.g_01226
OG0003941	Syak.g_00151	Syao.g_00433, Syao.g_02356
OG0004095	Syak.g_00206	Syao.g_02361
OG0004382	Syak.g_01011	Syao.g_01367
OG0004410	Syak.g_00953	Syao.g_01476
OG0004412	Syak.g_01672	Syao.g_01800
OG0005058	Syak.g_01265	Syao.g_01896
OG0005178	Syak.g_01979	Syao.g_01860
OG0005179	Syak.g_02472	Syao.g_01611
OG0006152	Syak.g_00205	Syao.g_00364
