Orthogroup	Syak	Syal
OG0001953	Syak.g_00527	Syal.g_02016
OG0001954	Syak.g_00137	Syal.g_02517
OG0001957	Syak.g_00022	Syal.g_02703
OG0001958	Syak.g_00333	Syal.g_02181
OG0001961	Syak.g_01124	Syal.g_00468
OG0001962	Syak.g_01981	Syal.g_01012
OG0001964	Syak.g_01376	Syal.g_00210
OG0001965	Syak.g_00384	Syal.g_02842
OG0001966	Syak.g_01428	Syal.g_01232
OG0001967	Syak.g_01430	Syal.g_01234
OG0001968	Syak.g_01431	Syal.g_01235
OG0001969	Syak.g_01503	Syal.g_01303
OG0001970	Syak.g_02152	Syal.g_00861
OG0001971	Syak.g_02078	Syal.g_00937
OG0001972	Syak.g_01984	Syal.g_01011
OG0001975	Syak.g_00271	Syal.g_02508
OG0001976	Syak.g_00269	Syal.g_02510
OG0001980	Syak.g_01255	Syal.g_00333
OG0001990	Syak.g_01832	Syal.g_01168
OG0001993	Syak.g_02771	Syal.g_02720
OG0001994	Syak.g_02770	Syal.g_02721
OG0001995	Syak.g_00962	Syal.g_01208
OG0001997	Syak.g_02213	Syal.g_00797
OG0001998	Syak.g_01005	Syal.g_00049
OG0001999	Syak.g_02368	Syal.g_00637
OG0002000	Syak.g_02621	Syal.g_02944
OG0002002	Syak.g_00810	Syal.g_02337, Syal.g_01741
OG0002003	Syak.g_00700	Syal.g_01790
OG0002004	Syak.g_02417	Syal.g_00586
OG0002006	Syak.g_00762	Syal.g_01842
OG0002007	Syak.g_00763	Syal.g_01843
OG0002008	Syak.g_00632	Syal.g_01933
OG0002009	Syak.g_00395	Syal.g_02254
OG0002012	Syak.g_01170	Syal.g_00505
OG0002013	Syak.g_02232	Syal.g_00773
OG0002016	Syak.g_02003	Syal.g_00992
OG0002017	Syak.g_01891	Syal.g_01124
OG0002018	Syak.g_01834	Syal.g_01166
OG0002020	Syak.g_01840	Syal.g_01161
OG0002021	Syak.g_01842	Syal.g_01159
OG0002022	Syak.g_01843	Syal.g_01158
OG0002023	Syak.g_01844	Syal.g_01157
OG0002024	Syak.g_01850	Syal.g_01151
OG0002029	Syak.g_01128	Syal.g_00704
OG0002035	Syak.g_01020	Syal.g_00042
OG0002037	Syak.g_00684	Syal.g_01752
OG0002038	Syak.g_00887	Syal.g_01663
OG0002039	Syak.g_00866	Syal.g_01682
OG0002040	Syak.g_00865	Syal.g_01685
OG0002041	Syak.g_00475	Syal.g_01963
OG0002042	Syak.g_00496	Syal.g_01984
OG0002043	Syak.g_00546	Syal.g_02032
OG0002044	Syak.g_00614	Syal.g_02456
OG0002045	Syak.g_01129	Syal.g_00472
OG0002046	Syak.g_01134	Syal.g_00476
OG0002048	Syak.g_01285	Syal.g_00299
OG0002049	Syak.g_01365	Syal.g_00216
OG0002050	Syak.g_01440	Syal.g_01244
OG0002051	Syak.g_02090	Syal.g_00923
OG0002054	Syak.g_01851	Syal.g_01150
OG0002055	Syak.g_01848	Syal.g_01153
OG0002056	Syak.g_01477	Syal.g_01280
OG0002111	Syak.g_00568	Syal.g_02674, Syal.g_02655, Syal.g_01017
OG0002112	Syak.g_01488	Syal.g_01292
OG0002113	Syak.g_01754	Syal.g_00134
OG0002114	Syak.g_01014	Syal.g_00048
OG0002115	Syak.g_02424	Syal.g_00578
OG0002116	Syak.g_02450	Syal.g_02999
OG0002117	Syak.g_00877	Syal.g_01672
OG0002118	Syak.g_00819	Syal.g_01733
OG0002119	Syak.g_02520	Syal.g_00982
OG0002121	Syak.g_00146	Syal.g_00035
OG0002122	Syak.g_00699	Syal.g_01789
OG0002124	Syak.g_00587	Syal.g_02488
OG0002125	Syak.g_01111	Syal.g_00456
OG0002127	Syak.g_02137	Syal.g_00880
OG0002128	Syak.g_01123	Syal.g_02504
OG0002129	Syak.g_01057	Syal.g_00395
OG0002130	Syak.g_00934	Syal.g_01603
OG0002131	Syak.g_01841	Syal.g_01160
OG0002132	Syak.g_01847	Syal.g_01154
OG0002133	Syak.g_01849	Syal.g_01152
OG0002134	Syak.g_01632	Syal.g_01442
OG0002135	Syak.g_02387	Syal.g_00620
OG0002136	Syak.g_02388	Syal.g_00619
OG0002138	Syak.g_00090	Syal.g_02586
OG0002139	Syak.g_00681	Syal.g_01755
OG0002140	Syak.g_00970	Syal.g_01772
OG0002140	Syak.g_00219	Syal.g_02274, Syal.g_02114
OG0002142	Syak.g_01025	Syal.g_00037
OG0002143	Syak.g_01210	Syal.g_00550
OG0002144	Syak.g_01359	Syal.g_00221
OG0002145	Syak.g_01002	Syal.g_00059
OG0002156	Syak.g_01003	Syal.g_00058
OG0002157	Syak.g_01489	Syal.g_01293
OG0002158	Syak.g_01487	Syal.g_01291
OG0002159	Syak.g_01677	Syal.g_01505
OG0002161	Syak.g_01006	Syal.g_00054
OG0002162	Syak.g_02695	Syal.g_02785
OG0002163	Syak.g_01920	Syal.g_01092
OG0002166	Syak.g_00693	Syal.g_01784
OG0002167	Syak.g_00060	Syal.g_00003
OG0002168	Syak.g_00760	Syal.g_01840
OG0002170	Syak.g_01249	Syal.g_00344
OG0002172	Syak.g_01999	Syal.g_00996
OG0002173	Syak.g_02014	Syal.g_00980
OG0002174	Syak.g_01890	Syal.g_01125
OG0002178	Syak.g_01845	Syal.g_01156
OG0002179	Syak.g_01563	Syal.g_01349
OG0002180	Syak.g_01467	Syal.g_01271
OG0002181	Syak.g_01437	Syal.g_01241
OG0002182	Syak.g_01418	Syal.g_01222
OG0002183	Syak.g_02221	Syal.g_00782
OG0002184	Syak.g_02225	Syal.g_00779
OG0002185	Syak.g_02237	Syal.g_00769
OG0002186	Syak.g_02389	Syal.g_00618
OG0002187	Syak.g_02390	Syal.g_00617
OG0002188	Syak.g_02421	Syal.g_00581
OG0002189	Syak.g_02422	Syal.g_00580
OG0002190	Syak.g_02464	Syal.g_02985
OG0002191	Syak.g_01197	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syak.g_00864	Syal.g_01686
OG0002193	Syak.g_02285, Syak.g_00688	Syal.g_01780
OG0002194	Syak.g_00677	Syal.g_01759
OG0002195	Syak.g_00378	Syal.g_02273
OG0002196	Syak.g_00420	Syal.g_02224
OG0002197	Syak.g_00468	Syal.g_01956
OG0002198	Syak.g_00055	Syal.g_02613
OG0002199	Syak.g_00050	Syal.g_02617
OG0002200	Syak.g_01042	Syal.g_00371
OG0002201	Syak.g_02741	Syal.g_02742
OG0002202	Syak.g_02740	Syal.g_02743
OG0002203	Syak.g_02739	Syal.g_02744
OG0002204	Syak.g_02720	Syal.g_02762
OG0002205	Syak.g_02700	Syal.g_02780
OG0002207	Syak.g_02678	Syal.g_02800
OG0002208	Syak.g_02568	Syal.g_02891
OG0002209	Syak.g_01238	Syal.g_00355
OG0002210	Syak.g_01277	Syal.g_00307
OG0002211	Syak.g_01313	Syal.g_00267
OG0002212	Syak.g_01954	Syal.g_01051
OG0002213	Syak.g_01950	Syal.g_01057
OG0002214	Syak.g_01815	Syal.g_01181
OG0002229	Syak.g_01705	Syal.g_00187
OG0002231	Syak.g_00924	Syal.g_01612
OG0002233	Syak.g_00063	Syal.g_00673
OG0002234	Syak.g_02489	Syal.g_01552
OG0002237	Syak.g_00028	Syal.g_02643
OG0002238	Syak.g_00285	Syal.g_02071
OG0002239	Syak.g_02442	Syal.g_00559
OG0002241	Syak.g_01135	Syal.g_00477
OG0002245	Syak.g_01208	Syal.g_00548
OG0002250	Syak.g_02220	Syal.g_00783
OG0002251	Syak.g_02467	Syal.g_02982
OG0002252	Syak.g_01395	Syal.g_00705
OG0002253	Syak.g_00923	Syal.g_01613
OG0002254	Syak.g_00663	Syal.g_01900
OG0002255	Syak.g_00483	Syal.g_01971
OG0002256	Syak.g_00224	Syal.g_02645
OG0002257	Syak.g_00104	Syal.g_02569
OG0002258	Syak.g_02719	Syal.g_02763
OG0002259	Syak.g_02644	Syal.g_02834
OG0002260	Syak.g_00682	Syal.g_01754
OG0002277	Syak.g_01720	Syal.g_00168
OG0002279	Syak.g_02190	Syal.g_00822
OG0002281	Syak.g_02701	Syal.g_02779
OG0002288	Syak.g_02637	Syal.g_02841
OG0002289	Syak.g_01137	Syal.g_00479
OG0002290	Syak.g_01153	Syal.g_02404
OG0002290	Syak.g_01159	Syal.g_00496
OG0002292	Syak.g_02069	Syal.g_00948
OG0002296	Syak.g_01070	Syal.g_00408
OG0002297	Syak.g_01052	Syal.g_00386
OG0002298	Syak.g_00487	Syal.g_01975
OG0002299	Syak.g_00524	Syal.g_02013
OG0002301	Syak.g_00023	Syal.g_01566
OG0002302	Syak.g_02553	Syal.g_02877
OG0002303	Syak.g_01209	Syal.g_00549
OG0002305	Syak.g_02187	Syal.g_00825
OG0002307	Syak.g_00971	Syal.g_02406
OG0002308	Syak.g_00425	Syal.g_02219
OG0002309	Syak.g_00607	Syal.g_02464
OG0002328	Syak.g_02208	Syal.g_00802
OG0002330	Syak.g_00716	Syal.g_01805
OG0002331	Syak.g_00967	Syal.g_01571
OG0002332	Syak.g_00284	Syal.g_02070
OG0002333	Syak.g_00286	Syal.g_02072
OG0002334	Syak.g_01032	Syal.g_00027
OG0002336	Syak.g_01115	Syal.g_00460
OG0002337	Syak.g_01452	Syal.g_01256
OG0002350	Syak.g_01254	Syal.g_00335
OG0002351	Syak.g_01502	Syal.g_01302
OG0002353	Syak.g_00446	Syal.g_01877
OG0002354	Syak.g_00502	Syal.g_01990
OG0002355	Syak.g_00244	Syal.g_02539
OG0002356	Syak.g_01146	Syal.g_02133, Syal.g_02134
OG0002358	Syak.g_01193	Syal.g_00527
OG0002359	Syak.g_01078	Syal.g_00415
OG0002380	Syak.g_00175	Syal.g_00701
OG0002382	Syak.g_02583	Syal.g_02906
OG0002391	Syak.g_02164	Syal.g_00848
OG0002395	Syak.g_01490	Syal.g_01294
OG0002400	Syak.g_00230	Syal.g_02851
OG0002401	Syak.g_00883	Syal.g_01666
OG0002402	Syak.g_00758	Syal.g_01838
OG0002403	Syak.g_00821	Syal.g_01731
OG0002405	Syak.g_00550	Syal.g_02035
OG0002406	Syak.g_00139	Syal.g_02063
OG0002407	Syak.g_00165	Syal.g_01680
OG0002408	Syak.g_00204	Syal.g_02546
OG0002411	Syak.g_00617	Syal.g_02452
OG0002433	Syak.g_00130	Syal.g_00969
OG0002438	Syak.g_01923	Syal.g_01088
OG0002440	Syak.g_00647	Syal.g_01916
OG0002443	Syak.g_02039	Syal.g_00970
OG0002444	Syak.g_01010	Syal.g_00055
OG0002446	Syak.g_01105	Syal.g_00436
OG0002447	Syak.g_01136	Syal.g_00478
OG0002451	Syak.g_00192	Syal.g_02161
OG0002452	Syak.g_01837	Syal.g_01164
OG0002461	Syak.g_00216	Syal.g_00503
OG0002463	Syak.g_00792	Syal.g_02435
OG0002464	Syak.g_02240	Syal.g_00766
OG0002466	Syak.g_02338	Syal.g_00658
OG0002467	Syak.g_02717	Syal.g_00097
OG0002468	Syak.g_00679	Syal.g_01757
OG0002470	Syak.g_00279	Syal.g_02064
OG0002471	Syak.g_00252	Syal.g_02519
OG0002472	Syak.g_00152	Syal.g_01554
OG0002473	Syak.g_02085	Syal.g_00930
OG0002474	Syak.g_01361	Syal.g_00219
OG0002475	Syak.g_01077	Syal.g_00414
OG0002476	Syak.g_00160	Syal.g_01860
OG0002494	Syak.g_02712	Syal.g_02768
OG0002496	Syak.g_01397	Syal.g_01193
OG0002518	Syak.g_00195	Syal.g_02172, Syal.g_00737
OG0002519	Syak.g_01567	Syal.g_02139
OG0002520	Syak.g_02403	Syal.g_00603
OG0002521	Syak.g_02428	Syal.g_00574
OG0002523	Syak.g_00236	Syal.g_02844
OG0002524	Syak.g_00982	Syal.g_01546
OG0002527	Syak.g_00222	Syal.g_02559
OG0002528	Syak.g_00220	Syal.g_02561
OG0002529	Syak.g_00187	Syal.g_02531
OG0002532	Syak.g_00232	Syal.g_02557
OG0002533	Syak.g_02662	Syal.g_02818
OG0002534	Syak.g_01256	Syal.g_00332
OG0002535	Syak.g_01259	Syal.g_00329
OG0002536	Syak.g_01272	Syal.g_00313
OG0002537	Syak.g_00051	Syal.g_00945
OG0002538	Syak.g_02044	Syal.g_00961
OG0002539	Syak.g_01927	Syal.g_01084
OG0002541	Syak.g_01278	Syal.g_00306
OG0002542	Syak.g_00620	Syal.g_02450
OG0002543	Syak.g_01929	Syal.g_01082
OG0002568	Syak.g_02726	Syal.g_02756
OG0002569	Syak.g_01398	Syal.g_02132, Syal.g_01194
OG0002570	Syak.g_01400	Syal.g_01197
OG0002577	Syak.g_01177	Syal.g_00511
OG0002580	Syak.g_01883	Syal.g_01129
OG0002589	Syak.g_00199	Syal.g_02111
OG0002592	Syak.g_01960	Syal.g_01032
OG0002593	Syak.g_02486	Syal.g_02964
OG0002594	Syak.g_00319	Syal.g_02055
OG0002595	Syak.g_02718	Syal.g_02596
OG0002597	Syak.g_02376	Syal.g_00630
OG0002598	Syak.g_00099	Syal.g_02574
OG0002599	Syak.g_00396	Syal.g_02253
OG0002600	Syak.g_00166	Syal.g_02958
OG0002601	Syak.g_00221	Syal.g_02560
OG0002602	Syak.g_00247	Syal.g_02523
OG0002607	Syak.g_01117	Syal.g_00462
OG0002608	Syak.g_00719	Syal.g_01808
OG0002609	Syak.g_00588	Syal.g_02483
OG0002611	Syak.g_01565	Syal.g_02140
OG0002633	Syak.g_00176	Syal.g_00051
OG0002636	Syak.g_00965	Syal.g_01570
OG0002637	Syak.g_00277	Syal.g_02502
OG0002639	Syak.g_02344	Syal.g_01535
OG0002640	Syak.g_00266	Syal.g_02513
OG0002641	Syak.g_01396	Syal.g_01192
OG0002642	Syak.g_01399	Syal.g_01196
OG0002665	Syak.g_01664	Syal.g_01500
OG0002671	Syak.g_02410	Syal.g_00593
OG0002672	Syak.g_00290	Syal.g_01558
OG0002673	Syak.g_00069	Syal.g_02848
OG0002674	Syak.g_01289	Syal.g_00293
OG0002676	Syak.g_01831	Syal.g_01112, Syal.g_01169
OG0002677	Syak.g_01433	Syal.g_01237
OG0002678	Syak.g_00058	Syal.g_01565
OG0002679	Syak.g_00769	Syal.g_01848
OG0002680	Syak.g_00660	Syal.g_01903
OG0002681	Syak.g_00255	Syal.g_02092
OG0002681	Syak.g_02659	Syal.g_02821
OG0002683	Syak.g_01141	Syal.g_00483
OG0002685	Syak.g_00167	Syal.g_02144
OG0002700	Syak.g_02288	Syal.g_01622
OG0002704	Syak.g_01704	Syal.g_00188
OG0002717	Syak.g_02023	Syal.g_00977
OG0002734	Syak.g_01693	Syal.g_01046
OG0002736	Syak.g_01708	Syal.g_02275
OG0002741	Syak.g_00080	Syal.g_02603
OG0002745	Syak.g_00996	Syal.g_02079
OG0002753	Syak.g_02316	Syal.g_00015
OG0002754	Syak.g_01132	Syal.g_00475
OG0002755	Syak.g_01001	Syal.g_00060
OG0002757	Syak.g_00823	Syal.g_01729
OG0002758	Syak.g_00241	Syal.g_02525
OG0002759	Syak.g_01000	Syal.g_02594
OG0002760	Syak.g_02751	Syal.g_02733
OG0002761	Syak.g_00064	Syal.g_02610
OG0002765	Syak.g_00312	Syal.g_02087, Syal.g_01494
OG0002785	Syak.g_02518	Syal.g_01857
OG0002798	Syak.g_00889	Syal.g_01662
OG0002802	Syak.g_00628	Syal.g_01949
OG0002805	Syak.g_01160	Syal.g_00497
OG0002805	Syak.g_00109	Syal.g_00927
OG0002807	Syak.g_00291	Syal.g_02065
OG0002844	Syak.g_01528	Syal.g_00186
OG0002845	Syak.g_01666	Syal.g_01490
OG0002857	Syak.g_02594	Syal.g_02917
OG0002861	Syak.g_01168	Syal.g_00390
OG0002864	Syak.g_01161	Syal.g_00498
OG0002868	Syak.g_02040	Syal.g_00019, Syal.g_02205
OG0002869	Syak.g_00590	Syal.g_02481
OG0002870	Syak.g_02233	Syal.g_00772
OG0002879	Syak.g_00191	Syal.g_02160
OG0002907	Syak.g_01879	Syal.g_01133
OG0002909	Syak.g_00251	Syal.g_02520
OG0002931	Syak.g_00200	Syal.g_02110
OG0002934	Syak.g_01107	Syal.g_00438
OG0002938	Syak.g_01700, Syak.g_01701, Syak.g_01529	Syal.g_01520
OG0002940	Syak.g_02011	Syal.g_00984
OG0002966	Syak.g_00161	Syal.g_00431
OG0002968	Syak.g_02515	Syal.g_02487
OG0002975	Syak.g_00318	Syal.g_00707, Syal.g_02279
OG0002976	Syak.g_01202	Syal.g_00693
OG0002979	Syak.g_01970	Syal.g_01486
OG0002980	Syak.g_01266	Syal.g_00319
OG0002981	Syak.g_01263	Syal.g_00326
OG0002983	Syak.g_00686	Syal.g_01750
OG0002984	Syak.g_00685	Syal.g_01751
OG0002985	Syak.g_00227	Syal.g_01776
OG0002986	Syak.g_00261	Syal.g_02059
OG0002987	Syak.g_00262	Syal.g_02060
OG0002988	Syak.g_00263	Syal.g_02061
OG0002989	Syak.g_00089	Syal.g_02590, Syal.g_02591
OG0002997	Syak.g_00198	Syal.g_02112
OG0002998	Syak.g_00093	Syal.g_02582
OG0003003	Syak.g_00208	Syal.g_02121
OG0003038	Syak.g_01673	Syal.g_01940, Syal.g_01939
OG0003043	Syak.g_01015	Syal.g_00047
OG0003091	Syak.g_02012	Syal.g_00983
OG0003092	Syak.g_01104	Syal.g_00435
OG0003109	Syak.g_00297	Syal.g_02527
OG0003110	Syak.g_00188	Syal.g_02158
OG0003128	Syak.g_00417	Syal.g_02232
OG0003129	Syak.g_00119	Syal.g_02554
OG0003135	Syak.g_02070	Syal.g_00947
OG0003136	Syak.g_01887	Syal.g_01078
OG0003142	Syak.g_00133	Syal.g_02573
OG0003143	Syak.g_00213	Syal.g_02109
OG0003192	Syak.g_01974, Syak.g_00075	Syal.g_02679
OG0003247	Syak.g_00197	Syal.g_02117
OG0003249	Syak.g_02008	Syal.g_00987
OG0003252	Syak.g_01703	Syal.g_01504
OG0003253	Syak.g_01533	Syal.g_01330
OG0003286	Syak.g_00808	Syal.g_01576
OG0003287	Syak.g_00939	Syal.g_01597
OG0003293	Syak.g_01152	Syal.g_02226
OG0003306	Syak.g_01143	Syal.g_00484
OG0003307	Syak.g_01144	Syal.g_00485
OG0003318	Syak.g_01655	Syal.g_01484
OG0003499	Syak.g_02051	Syal.g_00033
OG0003501	Syak.g_02010	Syal.g_00985
OG0003502	Syak.g_02009	Syal.g_00986
OG0003506	Syak.g_01702	Syal.g_01521
OG0003522	Syak.g_00184	Syal.g_02088
OG0003524	Syak.g_00454	Syal.g_00558
OG0003535	Syak.g_00988	Syal.g_01543
OG0003544	Syak.g_00567	Syal.g_03016
OG0003545	Syak.g_00148	Syal.g_02138
OG0003548	Syak.g_00299	Syal.g_02107
OG0003549	Syak.g_01150, Syak.g_01669	Syal.g_02228
OG0003550	Syak.g_00787	Syal.g_02430
OG0003551	Syak.g_02592	Syal.g_02915
OG0003784	Syak.g_01106	Syal.g_00437
OG0003818	Syak.g_01617, Syak.g_01699	Syal.g_01526
OG0003865	Syak.g_02490	Syal.g_00178
OG0003867	Syak.g_01027	Syal.g_00034
OG0003869	Syak.g_00154	Syal.g_01572
OG0003876	Syak.g_00298	Syal.g_02106
OG0003879	Syak.g_00240	Syal.g_02558
OG0003886	Syak.g_01089	Syal.g_02277
OG0003887	Syak.g_02047	Syal.g_03011
OG0003889	Syak.g_01846	Syal.g_01155
OG0003892	Syak.g_02318	Syal.g_02095
OG0003930	Syak.g_00986	Syal.g_01798, Syal.g_02861
OG0003943	Syak.g_00985	Syal.g_01855
OG0004322	Syak.g_01656	Syal.g_01485
OG0004324	Syak.g_02325	Syal.g_00016
OG0004340	Syak.g_00253	Syal.g_02518
OG0004377	Syak.g_00174	Syal.g_02867
OG0004396	Syak.g_00132	Syal.g_01936
OG0004411	Syak.g_00966	Syal.g_01644
OG0004993	Syak.g_00405	Syal.g_00459
OG0004994	Syak.g_00186	Syal.g_01946
OG0004999	Syak.g_00918	Syal.g_01624
OG0005003	Syak.g_00162	Syal.g_02119
OG0005013	Syak.g_01151	Syal.g_02227
OG0005014	Syak.g_00394	Syal.g_02255
OG0005015	Syak.g_00388	Syal.g_02259
OG0005025	Syak.g_00079	Syal.g_02604
OG0005027	Syak.g_00143	Syal.g_02978
OG0005146	Syak.g_00134	Syal.g_01943
OG0005173	Syak.g_00116	Syal.g_03015
OG0006153	Syak.g_00300	Syal.g_01886
OG0006162	Syak.g_01675	Syal.g_01942
OG0006163	Syak.g_01680	Syal.g_01487
OG0006165	Syak.g_02324	Syal.g_02115
