Orthogroup	Syak	Syaq
OG0001934	Syak.g_02202	Syaq.g_01498
OG0001935	Syak.g_02248	Syaq.g_01552
OG0001937	Syak.g_02455	Syaq.g_01709
OG0001938	Syak.g_02571	Syaq.g_01769
OG0001939	Syak.g_00067	Syaq.g_02112
OG0001940	Syak.g_02702	Syaq.g_01966
OG0001941	Syak.g_00945	Syaq.g_00307
OG0001942	Syak.g_00916	Syaq.g_00280
OG0001942	Syak.g_01967	Syaq.g_01278
OG0001943	Syak.g_00879	Syaq.g_00230
OG0001944	Syak.g_00573	Syaq.g_02418
OG0001946	Syak.g_00703	Syaq.g_02587
OG0001947	Syak.g_00761	Syaq.g_02697
OG0001948	Syak.g_00471	Syaq.g_02517
OG0001949	Syak.g_00490	Syaq.g_02498
OG0001950	Syak.g_00492	Syaq.g_02496
OG0001951	Syak.g_00501	Syaq.g_02487
OG0001952	Syak.g_00526	Syaq.g_02463
OG0001953	Syak.g_00527	Syaq.g_02462
OG0001954	Syak.g_00137	Syaq.g_02716
OG0001957	Syak.g_00022	Syaq.g_02070
OG0001958	Syak.g_00333	Syaq.g_02238
OG0001961	Syak.g_01124	Syaq.g_00447
OG0001964	Syak.g_01376	Syaq.g_00678
OG0001966	Syak.g_01428	Syaq.g_00732
OG0001967	Syak.g_01430	Syaq.g_00734
OG0001968	Syak.g_01431	Syaq.g_00735
OG0001969	Syak.g_01503	Syaq.g_00861
OG0001970	Syak.g_02152	Syaq.g_01449
OG0001971	Syak.g_02078	Syaq.g_01377
OG0001972	Syak.g_01984	Syaq.g_01297
OG0001975	Syak.g_00271	Syaq.g_02169
OG0001976	Syak.g_00269	Syaq.g_02167
OG0001980	Syak.g_01255	Syaq.g_00565
OG0001981	Syak.g_00748	Syaq.g_02143
OG0001990	Syak.g_01832	Syaq.g_01187
OG0001991	Syak.g_00381	Syaq.g_02278
OG0001993	Syak.g_02771	Syaq.g_02040
OG0001994	Syak.g_02770	Syaq.g_02039
OG0001997	Syak.g_02213	Syaq.g_01509
OG0001999	Syak.g_02368	Syaq.g_01624
OG0002000	Syak.g_02621	Syaq.g_01818
OG0002002	Syak.g_00810	Syaq.g_00161
OG0002003	Syak.g_00700	Syaq.g_02584
OG0002004	Syak.g_02417	Syaq.g_01894
OG0002005	Syak.g_00952	Syaq.g_00321
OG0002006	Syak.g_00762	Syaq.g_02698
OG0002007	Syak.g_00763	Syaq.g_02699
OG0002008	Syak.g_00632	Syaq.g_02530
OG0002009	Syak.g_00395	Syaq.g_02303
OG0002010	Syak.g_01075	Syaq.g_00404
OG0002012	Syak.g_01170	Syaq.g_01913
OG0002013	Syak.g_02232	Syaq.g_01537
OG0002014	Syak.g_01536	Syaq.g_00958
OG0002015	Syak.g_01541	Syaq.g_00961
OG0002016	Syak.g_02003	Syaq.g_01317
OG0002018	Syak.g_01834	Syaq.g_01189
OG0002029	Syak.g_01128	Syaq.g_02609, Syaq.g_02652
OG0002038	Syak.g_00887	Syaq.g_00237
OG0002039	Syak.g_00866	Syaq.g_00223
OG0002040	Syak.g_00865	Syaq.g_00222
OG0002041	Syak.g_00475	Syaq.g_02513
OG0002042	Syak.g_00496	Syaq.g_02492
OG0002043	Syak.g_00546	Syaq.g_02440
OG0002044	Syak.g_00614	Syaq.g_02378
OG0002045	Syak.g_01129	Syaq.g_00449
OG0002046	Syak.g_01134	Syaq.g_00452
OG0002047	Syak.g_01217	Syaq.g_00532
OG0002048	Syak.g_01285	Syaq.g_00583
OG0002049	Syak.g_01365	Syaq.g_00668
OG0002050	Syak.g_01440	Syaq.g_00743
OG0002051	Syak.g_02090	Syaq.g_01388
OG0002053	Syak.g_02277	Syaq.g_02548
OG0002056	Syak.g_01477	Syaq.g_00780
OG0002112	Syak.g_01488	Syaq.g_00850
OG0002113	Syak.g_01754	Syaq.g_01112
OG0002115	Syak.g_02424	Syaq.g_01680
OG0002116	Syak.g_02450	Syaq.g_01704
OG0002118	Syak.g_00819	Syaq.g_00170
OG0002119	Syak.g_02520	Syaq.g_01329
OG0002120	Syak.g_00576	Syaq.g_02714
OG0002121	Syak.g_00146	Syaq.g_01890
OG0002122	Syak.g_00699	Syaq.g_02583
OG0002124	Syak.g_00587	Syaq.g_02406
OG0002125	Syak.g_01098, Syak.g_01111	Syaq.g_00022
OG0002126	Syak.g_01540	Syaq.g_00960
OG0002128	Syak.g_01123	Syaq.g_02211
OG0002129	Syak.g_01057	Syaq.g_00388
OG0002130	Syak.g_00934	Syaq.g_00295
OG0002134	Syak.g_01632	Syaq.g_01011
OG0002135	Syak.g_02387	Syaq.g_01645
OG0002136	Syak.g_02388	Syaq.g_01646
OG0002138	Syak.g_00090	Syaq.g_02128
OG0002139	Syak.g_00681	Syaq.g_00145
OG0002142	Syak.g_01025	Syaq.g_00357
OG0002143	Syak.g_01210	Syaq.g_00524
OG0002144	Syak.g_01359	Syaq.g_00661
OG0002157	Syak.g_01489	Syaq.g_00851
OG0002158	Syak.g_01487	Syaq.g_00849
OG0002159	Syak.g_01677	Syaq.g_01041
OG0002160	Syak.g_00690	Syaq.g_02573
OG0002162	Syak.g_02695	Syaq.g_01959
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syaq.g_01238
OG0002167	Syak.g_00060	Syaq.g_01536
OG0002168	Syak.g_00760	Syaq.g_02696
OG0002169	Syak.g_01218	Syaq.g_00533
OG0002171	Syak.g_01534	Syaq.g_00956
OG0002173	Syak.g_02014	Syaq.g_01331
OG0002174	Syak.g_01890	Syaq.g_01219
OG0002179	Syak.g_01563	Syaq.g_00985
OG0002180	Syak.g_01467	Syaq.g_00771
OG0002181	Syak.g_01437	Syaq.g_00740
OG0002182	Syak.g_01418	Syaq.g_00722
OG0002183	Syak.g_02221	Syaq.g_01527
OG0002184	Syak.g_02225	Syaq.g_01531
OG0002185	Syak.g_02237	Syaq.g_01541
OG0002186	Syak.g_02389	Syaq.g_01647
OG0002187	Syak.g_02390	Syaq.g_01648
OG0002188	Syak.g_02421	Syaq.g_01677
OG0002189	Syak.g_02422	Syaq.g_01678
OG0002190	Syak.g_02464	Syaq.g_01718
OG0002191	Syak.g_01197	Syaq.g_00507
OG0002192	Syak.g_00864	Syaq.g_00221
OG0002193	Syak.g_02285, Syak.g_00688	Syaq.g_02571
OG0002194	Syak.g_00677	Syaq.g_00149
OG0002195	Syak.g_00378	Syaq.g_02274
OG0002196	Syak.g_00420	Syaq.g_02326
OG0002197	Syak.g_00468	Syaq.g_02519
OG0002198	Syak.g_00055	Syaq.g_02106
OG0002199	Syak.g_00050	Syaq.g_02101
OG0002200	Syak.g_01042	Syaq.g_00373
OG0002201	Syak.g_02741	Syaq.g_02002
OG0002202	Syak.g_02740	Syaq.g_02001
OG0002203	Syak.g_02739	Syaq.g_02000
OG0002204	Syak.g_02720	Syaq.g_01982
OG0002205	Syak.g_02700	Syaq.g_01964
OG0002206	Syak.g_02688	Syaq.g_01952
OG0002207	Syak.g_02678	Syaq.g_01942
OG0002208	Syak.g_02568	Syaq.g_01766
OG0002209	Syak.g_01238	Syaq.g_00551
OG0002210	Syak.g_01277	Syaq.g_00574
OG0002211	Syak.g_01313	Syaq.g_00615
OG0002212	Syak.g_01954	Syaq.g_01276
OG0002213	Syak.g_01950	Syaq.g_01272
OG0002214	Syak.g_01815	Syaq.g_01173
OG0002230	Syak.g_01601	Syaq.g_00916
OG0002231	Syak.g_00924	Syaq.g_00286
OG0002233	Syak.g_00063	Syaq.g_02109
OG0002237	Syak.g_00028	Syaq.g_02075
OG0002238	Syak.g_00285	Syaq.g_00135
OG0002241	Syak.g_01135	Syaq.g_00453
OG0002242	Syak.g_01535	Syaq.g_00957
OG0002243	Syak.g_01961	Syaq.g_01280
OG0002245	Syak.g_01208	Syaq.g_00522
OG0002247	Syak.g_02693	Syaq.g_01957
OG0002250	Syak.g_02220	Syaq.g_01526
OG0002251	Syak.g_02467	Syaq.g_01721
OG0002252	Syak.g_02373	Syaq.g_01629
OG0002253	Syak.g_00923	Syaq.g_00285
OG0002254	Syak.g_00663	Syaq.g_00050
OG0002255	Syak.g_00483	Syaq.g_02505
OG0002257	Syak.g_00104	Syaq.g_02136
OG0002258	Syak.g_02719	Syaq.g_01981
OG0002259	Syak.g_02644	Syaq.g_01842
OG0002260	Syak.g_00682	Syaq.g_00144
OG0002277	Syak.g_01720	Syaq.g_01075
OG0002279	Syak.g_02190	Syaq.g_01485
OG0002280	Syak.g_02630	Syaq.g_01828
OG0002281	Syak.g_02701	Syaq.g_01965
OG0002287	Syak.g_01556	Syaq.g_00962
OG0002288	Syak.g_02637	Syaq.g_01835
OG0002289	Syak.g_01137	Syaq.g_00455
OG0002292	Syak.g_02069	Syaq.g_01366
OG0002296	Syak.g_01070	Syaq.g_00399
OG0002297	Syak.g_01052	Syaq.g_01854
OG0002298	Syak.g_00487	Syaq.g_02501
OG0002299	Syak.g_00524	Syaq.g_02465
OG0002300	Syak.g_00101	Syaq.g_01864
OG0002301	Syak.g_00023	Syaq.g_01888
OG0002302	Syak.g_02553	Syaq.g_01751
OG0002303	Syak.g_01209	Syaq.g_00523
OG0002305	Syak.g_02187	Syaq.g_01482
OG0002308	Syak.g_00425	Syaq.g_02331
OG0002309	Syak.g_00607	Syaq.g_02384
OG0002328	Syak.g_02208	Syaq.g_01504
OG0002330	Syak.g_00716	Syaq.g_02597
OG0002331	Syak.g_00967	Syaq.g_00339
OG0002332	Syak.g_00284	Syaq.g_00134
OG0002333	Syak.g_00286	Syaq.g_00136
OG0002334	Syak.g_01032	Syaq.g_00363
OG0002335	Syak.g_02647	Syaq.g_00120, Syaq.g_01845
OG0002336	Syak.g_01115	Syaq.g_00439
OG0002337	Syak.g_01452	Syaq.g_00755
OG0002338	Syak.g_01544	Syaq.g_00964
OG0002339	Syak.g_01553	Syaq.g_00973
OG0002343	Syak.g_01408	Syaq.g_00713
OG0002349	Syak.g_02357	Syaq.g_01615
OG0002351	Syak.g_01502	Syaq.g_00860
OG0002353	Syak.g_00446	Syaq.g_02352
OG0002354	Syak.g_00502	Syaq.g_02486
OG0002356	Syak.g_01146	Syaq.g_00467, Syaq.g_02630
OG0002357	Syak.g_00100	Syaq.g_02133
OG0002358	Syak.g_01193	Syaq.g_00503
OG0002359	Syak.g_01078	Syaq.g_00407
OG0002382	Syak.g_02583	Syaq.g_01781
OG0002391	Syak.g_02164	Syaq.g_01461
OG0002395	Syak.g_01490	Syaq.g_00852
OG0002396	Syak.g_01340	Syaq.g_00642
OG0002401	Syak.g_00883	Syaq.g_00234
OG0002402	Syak.g_00758	Syaq.g_02694
OG0002403	Syak.g_00821	Syaq.g_00172
OG0002405	Syak.g_00550	Syaq.g_02435
OG0002406	Syak.g_00139	Syaq.g_01886
OG0002407	Syak.g_00165	Syaq.g_02139
OG0002408	Syak.g_00204	Syaq.g_01876
OG0002409	Syak.g_01894	Syaq.g_01223
OG0002410	Syak.g_01824	Syaq.g_01180
OG0002411	Syak.g_00617	Syaq.g_02375
OG0002430	Syak.g_02634	Syaq.g_01832
OG0002431	Syak.g_02633	Syaq.g_01831
OG0002440	Syak.g_00647	Syaq.g_00064
OG0002446	Syak.g_01105	Syaq.g_02537
OG0002447	Syak.g_01136	Syaq.g_00454
OG0002449	Syak.g_01835	Syaq.g_01190
OG0002458	Syak.g_01859	Syaq.g_02157
OG0002459	Syak.g_01861	Syaq.g_02159
OG0002460	Syak.g_01862	Syaq.g_02160
OG0002464	Syak.g_02240	Syaq.g_01544
OG0002466	Syak.g_02338	Syaq.g_01599
OG0002468	Syak.g_00679	Syaq.g_00147
OG0002469	Syak.g_00817	Syaq.g_00168
OG0002471	Syak.g_00252	Syaq.g_02137
OG0002474	Syak.g_01361	Syaq.g_00663
OG0002475	Syak.g_01077	Syaq.g_00406
OG0002476	Syak.g_00160	Syaq.g_00025
OG0002494	Syak.g_02712	Syaq.g_01976
OG0002496	Syak.g_01397	Syaq.g_00703
OG0002519	Syak.g_01567	Syaq.g_00989
OG0002521	Syak.g_02428	Syaq.g_01684
OG0002522	Syak.g_02484	Syaq.g_01734
OG0002526	Syak.g_00256	Syaq.g_02140
OG0002527	Syak.g_00222	Syaq.g_00133
OG0002528	Syak.g_00220	Syaq.g_00131
OG0002529	Syak.g_00187	Syaq.g_01905
OG0002533	Syak.g_02662	Syaq.g_01926
OG0002537	Syak.g_00051	Syaq.g_02102
OG0002538	Syak.g_02044	Syaq.g_01353
OG0002539	Syak.g_01927	Syaq.g_01247
OG0002540	Syak.g_01858	Syaq.g_02156
OG0002541	Syak.g_01278	Syaq.g_00575
OG0002542	Syak.g_00620	Syaq.g_02374
OG0002543	Syak.g_01929	Syaq.g_01249
OG0002566	Syak.g_02382	Syaq.g_01640
OG0002568	Syak.g_02726	Syaq.g_01988
OG0002569	Syak.g_01398	Syaq.g_00704
OG0002570	Syak.g_01400	Syaq.g_00706
OG0002572	Syak.g_02758	Syaq.g_02022
OG0002573	Syak.g_01009	Syaq.g_01897
OG0002577	Syak.g_01177	Syaq.g_00486
OG0002580	Syak.g_01883	Syaq.g_01215
OG0002589	Syak.g_00199	Syaq.g_00104, Syaq.g_02717
OG0002592	Syak.g_01960	Syaq.g_01279
OG0002593	Syak.g_02486	Syaq.g_01732
OG0002595	Syak.g_02718	Syaq.g_01921
OG0002597	Syak.g_02376	Syaq.g_01632
OG0002606	Syak.g_01857	Syaq.g_02155
OG0002607	Syak.g_01117	Syaq.g_00441
OG0002608	Syak.g_00719	Syaq.g_02600
OG0002609	Syak.g_00588	Syaq.g_02405
OG0002611	Syak.g_01565	Syaq.g_00987
OG0002636	Syak.g_00965	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335
OG0002639	Syak.g_02344	Syaq.g_01600
OG0002640	Syak.g_00266	Syaq.g_01040
OG0002641	Syak.g_01396	Syaq.g_00702
OG0002642	Syak.g_01399	Syaq.g_00705
OG0002671	Syak.g_02410	Syaq.g_01666
OG0002674	Syak.g_01289	Syaq.g_00589
OG0002676	Syak.g_01831	Syaq.g_01186
OG0002679	Syak.g_00769	Syaq.g_02702
OG0002680	Syak.g_00660	Syaq.g_00052
OG0002681	Syak.g_00255	Syaq.g_02145
OG0002685	Syak.g_00167	Syaq.g_00078
OG0002716	Syak.g_01412	Syaq.g_00716
OG0002717	Syak.g_02023	Syaq.g_01335
OG0002724	Syak.g_02527	Syaq.g_02288
OG0002736	Syak.g_01708	Syaq.g_00893
OG0002737	Syak.g_02367	Syaq.g_01623
OG0002743	Syak.g_00530	Syaq.g_02457
OG0002747	Syak.g_00013	Syaq.g_02062
OG0002748	Syak.g_00958	Syaq.g_00330
OG0002750	Syak.g_02648, Syak.g_02649	Syaq.g_01847
OG0002757	Syak.g_00823	Syaq.g_00175
OG0002760	Syak.g_02751	Syaq.g_02015
OG0002761	Syak.g_00064	Syaq.g_02110
OG0002763	Syak.g_01096	Syaq.g_02164
OG0002798	Syak.g_00889	Syaq.g_00239
OG0002802	Syak.g_00628	Syaq.g_02526
OG0002855	Syak.g_00543	Syaq.g_02443
OG0002857	Syak.g_02594	Syaq.g_01792
OG0002864	Syak.g_01161	Syaq.g_01160
OG0002868	Syak.g_02040	Syaq.g_01346
OG0002869	Syak.g_00590	Syaq.g_02403
OG0002870	Syak.g_02233	Syaq.g_01538
OG0002879	Syak.g_00191	Syaq.g_02291
OG0002907	Syak.g_01879	Syaq.g_01211
OG0002909	Syak.g_00251	Syaq.g_01870
OG0002910	Syak.g_01195	Syaq.g_00505
OG0002931	Syak.g_00200	Syaq.g_02718
OG0002934	Syak.g_01107	Syaq.g_00096, Syaq.g_00140
OG0002953	Syak.g_00118	Syaq.g_01859
OG0002989	Syak.g_00089	Syaq.g_02127
OG0002994	Syak.g_00239	Syaq.g_01882
OG0002996	Syak.g_00218	Syaq.g_01912
OG0002998	Syak.g_00093	Syaq.g_02131
OG0002999	Syak.g_00849	Syaq.g_00206
OG0003000	Syak.g_01059	Syaq.g_00390
OG0003002	Syak.g_00190	Syaq.g_02298, Syaq.g_02664
OG0003003	Syak.g_00208	Syaq.g_02027
OG0003109	Syak.g_00297	Syaq.g_01906
OG0003119	Syak.g_02759	Syaq.g_02024
OG0003128	Syak.g_00417	Syaq.g_02324
OG0003129	Syak.g_00119	Syaq.g_01860
OG0003131	Syak.g_00005	Syaq.g_02053
OG0003144	Syak.g_02215	Syaq.g_01511
OG0003192	Syak.g_01974, Syak.g_00075	Syaq.g_01293
OG0003255	Syak.g_01095	Syaq.g_00919
OG0003267	Syak.g_00696	Syaq.g_02579
OG0003286	Syak.g_00808	Syaq.g_00332
OG0003287	Syak.g_00939	Syaq.g_00301
OG0003312	Syak.g_00207	Syaq.g_02026
OG0003316	Syak.g_00189	Syaq.g_02297
OG0003317	Syak.g_00209	Syaq.g_02028
OG0003320	Syak.g_02773	Syaq.g_02293
OG0003514	Syak.g_01114	Syaq.g_00954
OG0003522	Syak.g_00184	Syaq.g_00471
OG0003530	Syak.g_01899	Syaq.g_01228
OG0003538	Syak.g_00695	Syaq.g_02577
OG0003545	Syak.g_00148	Syaq.g_01035
OG0003575	Syak.g_00210	Syaq.g_02029
OG0003840	Syak.g_00112	Syaq.g_01868
OG0003877	Syak.g_02042	Syaq.g_02044
OG0003904	Syak.g_02764	Syaq.g_02033
OG0003905	Syak.g_02763	Syaq.g_02032
OG0003906	Syak.g_02762	Syaq.g_02031
OG0003907	Syak.g_02761	Syaq.g_02030
OG0003914	Syak.g_02447	Syaq.g_01701
OG0003923	Syak.g_01856	Syaq.g_02154
OG0003924	Syak.g_01364	Syaq.g_00667
OG0004315	Syak.g_02765	Syaq.g_02034
OG0004316	Syak.g_02745	Syaq.g_02009
OG0004390	Syak.g_00613	Syaq.g_00244
OG0004408	Syak.g_00265	Syaq.g_02610
OG0004411	Syak.g_00966	Syaq.g_02150, Syaq.g_00338
OG0004413	Syak.g_02301	Syaq.g_01571
OG0005005	Syak.g_00173	Syaq.g_01901
OG0005018	Syak.g_02295	Syaq.g_00159
OG0005143	Syak.g_01201	Syaq.g_00512
OG0005145	Syak.g_00202	Syaq.g_02198
OG0005152	Syak.g_02224	Syaq.g_01530
OG0005173	Syak.g_00116	Syaq.g_01871
OG0005175	Syak.g_00193	Syaq.g_02296
OG0006149	Syak.g_00129	Syaq.g_01877
OG0006154	Syak.g_00563	Syaq.g_02423
OG0006155	Syak.g_00768	Syaq.g_02141
OG0006156	Syak.g_00777	Syaq.g_02706
