Orthogroup	Syak	Syab
OG0001957	Syak.g_00022	Syab.g_01888
OG0001958	Syak.g_00333	Syab.g_01537
OG0001961	Syak.g_01124	Syab.g_00692
OG0001964	Syak.g_01376	Syab.g_00383
OG0001965	Syak.g_00384	Syab.g_02045
OG0001966	Syak.g_01428	Syab.g_00326
OG0001967	Syak.g_01430	Syab.g_00324
OG0001968	Syak.g_01431	Syab.g_00323
OG0001969	Syak.g_01503	Syab.g_00251
OG0001970	Syak.g_02152	Syab.g_02541
OG0001971	Syak.g_02078	Syab.g_02616
OG0001972	Syak.g_01984	Syab.g_02710
OG0001973	Syak.g_01958	Syab.g_02720
OG0001975	Syak.g_00271	Syab.g_01750
OG0001976	Syak.g_00269	Syab.g_01752
OG0001980	Syak.g_01255	Syab.g_00508, Syab.g_01253
OG0001981	Syak.g_00748	Syab.g_02648, Syab.g_01520, Syab.g_02789
OG0001990	Syak.g_01832	Syab.g_02872
OG0001993	Syak.g_02771	Syab.g_01913
OG0001994	Syak.g_02770	Syab.g_01914
OG0001995	Syak.g_00962	Syab.g_00345
OG0001997	Syak.g_02213	Syab.g_02478
OG0001998	Syak.g_02034	Syab.g_00888
OG0001999	Syak.g_02368	Syab.g_02321
OG0002000	Syak.g_02621	Syab.g_02143
OG0002002	Syak.g_00810	Syab.g_01057
OG0002003	Syak.g_00700	Syab.g_01175
OG0002004	Syak.g_02417	Syab.g_02255
OG0002006	Syak.g_00762	Syab.g_01236
OG0002007	Syak.g_00763	Syab.g_01237
OG0002008	Syak.g_00632	Syab.g_01331
OG0002009	Syak.g_00395	Syab.g_01603
OG0002012	Syak.g_01170	Syab.g_00618
OG0002013	Syak.g_02232	Syab.g_02456
OG0002014	Syak.g_01536	Syab.g_00221
OG0002016	Syak.g_02003	Syab.g_02690
OG0002017	Syak.g_01891	Syab.g_02823
OG0002018	Syak.g_01834	Syab.g_02870
OG0002020	Syak.g_01840	Syab.g_02865
OG0002021	Syak.g_01842	Syab.g_02863
OG0002022	Syak.g_01843	Syab.g_02862
OG0002023	Syak.g_01844	Syab.g_02861
OG0002024	Syak.g_01850	Syab.g_02855
OG0002037	Syak.g_00684	Syab.g_01139
OG0002037	Syak.g_01492	Syab.g_00262
OG0002038	Syak.g_00887	Syab.g_00979
OG0002039	Syak.g_00866	Syab.g_00998
OG0002040	Syak.g_00865	Syab.g_00999
OG0002041	Syak.g_00475	Syab.g_01348
OG0002042	Syak.g_00496	Syab.g_01376
OG0002043	Syak.g_00546	Syab.g_01422
OG0002044	Syak.g_00614	Syab.g_01701
OG0002045	Syak.g_01129	Syab.g_00672
OG0002046	Syak.g_01134	Syab.g_00666
OG0002048	Syak.g_01285	Syab.g_00471
OG0002049	Syak.g_01365	Syab.g_00389
OG0002050	Syak.g_01440	Syab.g_00314
OG0002051	Syak.g_02090	Syab.g_02602
OG0002053	Syak.g_02277	Syab.g_01482
OG0002054	Syak.g_01851	Syab.g_02854
OG0002055	Syak.g_01848	Syab.g_02857
OG0002056	Syak.g_01477	Syab.g_00278
OG0002106	Syak.g_00071	Syab.g_00956
OG0002111	Syak.g_00568	Syab.g_00832
OG0002112	Syak.g_01488	Syab.g_00267
OG0002113	Syak.g_01754	Syab.g_00038
OG0002115	Syak.g_02424	Syab.g_02246
OG0002116	Syak.g_02450	Syab.g_02201
OG0002117	Syak.g_00877	Syab.g_00989
OG0002118	Syak.g_00819	Syab.g_01048
OG0002119	Syak.g_02520	Syab.g_02685
OG0002121	Syak.g_00146	Syab.g_00801
OG0002122	Syak.g_00699	Syab.g_01174
OG0002124	Syak.g_00587	Syab.g_01732
OG0002128	Syak.g_01123	Syab.g_01746
OG0002129	Syak.g_01057	Syab.g_00756
OG0002130	Syak.g_00934	Syab.g_00917
OG0002131	Syak.g_01841	Syab.g_02864
OG0002132	Syak.g_01847	Syab.g_02858
OG0002133	Syak.g_01849	Syab.g_02856
OG0002134	Syak.g_01632	Syab.g_00130
OG0002135	Syak.g_02387	Syab.g_02304
OG0002136	Syak.g_02388	Syab.g_02303
OG0002138	Syak.g_00090	Syab.g_01824
OG0002139	Syak.g_00681	Syab.g_01142
OG0002140	Syak.g_00970	Syab.g_01157
OG0002140	Syak.g_00219	Syab.g_01622
OG0002142	Syak.g_01025	Syab.g_00803
OG0002143	Syak.g_01210	Syab.g_00556
OG0002144	Syak.g_01359	Syab.g_00394
OG0002145	Syak.g_01002	Syab.g_00809
OG0002145	Syak.g_00123	Syab.g_01072
OG0002156	Syak.g_01003	Syab.g_00808
OG0002157	Syak.g_01489	Syab.g_00266
OG0002158	Syak.g_01487	Syab.g_00268
OG0002159	Syak.g_01677	Syab.g_02737, Syab.g_00102
OG0002162	Syak.g_02695	Syab.g_01987
OG0002163	Syak.g_01914	Syab.g_02786
OG0002163	Syak.g_01920	Syab.g_02779
OG0002166	Syak.g_00693	Syab.g_01169
OG0002167	Syak.g_00060	Syab.g_01848
OG0002168	Syak.g_00760	Syab.g_01234
OG0002170	Syak.g_01249	Syab.g_00520
OG0002172	Syak.g_01999	Syab.g_02694
OG0002173	Syak.g_02014	Syab.g_02683
OG0002174	Syak.g_01890	Syab.g_02824
OG0002178	Syak.g_01845	Syab.g_02860
OG0002179	Syak.g_01563	Syab.g_00203
OG0002180	Syak.g_01467	Syab.g_00287
OG0002181	Syak.g_01437	Syab.g_00317
OG0002182	Syak.g_01418	Syab.g_00339
OG0002183	Syak.g_02221	Syab.g_02466
OG0002184	Syak.g_02225	Syab.g_02463
OG0002185	Syak.g_02237	Syab.g_02452
OG0002186	Syak.g_02389	Syab.g_02302
OG0002187	Syak.g_02390	Syab.g_02300
OG0002188	Syak.g_02421	Syab.g_02249
OG0002189	Syak.g_02422	Syab.g_02248
OG0002190	Syak.g_02464	Syab.g_02187
OG0002191	Syak.g_01197	Syab.g_00577
OG0002192	Syak.g_00864	Syab.g_01000
OG0002193	Syak.g_02285, Syak.g_00688	Syab.g_01165
OG0002194	Syak.g_00677	Syab.g_01146
OG0002195	Syak.g_00378	Syab.g_01621
OG0002196	Syak.g_00420	Syab.g_01575
OG0002197	Syak.g_00468	Syab.g_01342
OG0002198	Syak.g_00055	Syab.g_01851
OG0002199	Syak.g_00050	Syab.g_01855
OG0002200	Syak.g_01042	Syab.g_00775
OG0002201	Syak.g_02741	Syab.g_01942
OG0002202	Syak.g_02740	Syab.g_01943
OG0002203	Syak.g_02739	Syab.g_01944
OG0002204	Syak.g_02720	Syab.g_01963
OG0002205	Syak.g_02700	Syab.g_01982
OG0002207	Syak.g_02678	Syab.g_02002
OG0002208	Syak.g_02568	Syab.g_02090
OG0002209	Syak.g_01238	Syab.g_00530
OG0002210	Syak.g_01277	Syab.g_00479
OG0002211	Syak.g_01313	Syab.g_00438
OG0002212	Syak.g_01954	Syab.g_02739
OG0002213	Syak.g_01950	Syab.g_02744
OG0002214	Syak.g_01815	Syab.g_02887
OG0002231	Syak.g_00924	Syab.g_00926
OG0002233	Syak.g_00063	Syab.g_02359
OG0002234	Syak.g_02489	Syab.g_00633
OG0002237	Syak.g_00028	Syab.g_01880
OG0002238	Syak.g_00285	Syab.g_01469
OG0002239	Syak.g_02442	Syab.g_02224
OG0002241	Syak.g_01135	Syab.g_00665
OG0002243	Syak.g_01961	Syab.g_02735
OG0002245	Syak.g_01208	Syab.g_00558
OG0002250	Syak.g_02220	Syab.g_02467
OG0002251	Syak.g_02467	Syab.g_02184
OG0002252	Syak.g_01395	Syab.g_01061
OG0002253	Syak.g_00923	Syab.g_00927
OG0002254	Syak.g_00663	Syab.g_01299
OG0002255	Syak.g_00483	Syab.g_01356
OG0002256	Syak.g_00224	Syab.g_01882
OG0002257	Syak.g_00104	Syab.g_01811
OG0002258	Syak.g_02719	Syab.g_01964
OG0002259	Syak.g_02644	Syab.g_02037
OG0002260	Syak.g_00682	Syab.g_01141
OG0002277	Syak.g_01720	Syab.g_00074
OG0002279	Syak.g_02190	Syab.g_02502
OG0002288	Syak.g_02637	Syab.g_02044
OG0002289	Syak.g_01137	Syab.g_00663
OG0002290	Syak.g_01159	Syab.g_00630
OG0002292	Syak.g_02069	Syab.g_02627
OG0002296	Syak.g_01070	Syab.g_00744
OG0002297	Syak.g_01052	Syab.g_00764
OG0002298	Syak.g_00487	Syab.g_01360
OG0002299	Syak.g_00524	Syab.g_01403
OG0002301	Syak.g_00023	Syab.g_00874
OG0002302	Syak.g_02553	Syab.g_02075
OG0002303	Syak.g_01209	Syab.g_00557
OG0002305	Syak.g_02187	Syab.g_02505
OG0002307	Syak.g_00971	Syab.g_01646
OG0002307	Syak.g_00765	Syab.g_01489
OG0002308	Syak.g_00425	Syab.g_01570
OG0002309	Syak.g_00607	Syab.g_01709
OG0002330	Syak.g_00716	Syab.g_01189
OG0002331	Syak.g_00967	Syab.g_00880
OG0002332	Syak.g_00284	Syab.g_01468
OG0002333	Syak.g_00286	Syab.g_01470
OG0002334	Syak.g_01032	Syab.g_00789
OG0002337	Syak.g_01452	Syab.g_00302
OG0002341	Syak.g_01957	Syab.g_02721
OG0002347	Syak.g_02378	Syab.g_02312
OG0002350	Syak.g_01254	Syab.g_00512
OG0002351	Syak.g_01502	Syab.g_00252
OG0002353	Syak.g_00446	Syab.g_01285
OG0002354	Syak.g_00502	Syab.g_01382
OG0002355	Syak.g_00244	Syab.g_01780
OG0002356	Syak.g_01146	Syab.g_00644
OG0002358	Syak.g_01193	Syab.g_00581
OG0002359	Syak.g_01078	Syab.g_00737
OG0002382	Syak.g_02583	Syab.g_02105
OG0002391	Syak.g_02164	Syab.g_02529
OG0002395	Syak.g_01490	Syab.g_00265
OG0002400	Syak.g_00230	Syab.g_02053
OG0002401	Syak.g_00883	Syab.g_00983
OG0002402	Syak.g_00758	Syab.g_01232
OG0002403	Syak.g_00821	Syab.g_01046
OG0002405	Syak.g_00550	Syab.g_01426
OG0002406	Syak.g_00139	Syab.g_01459
OG0002407	Syak.g_00165	Syab.g_00996
OG0002408	Syak.g_00204	Syab.g_01784
OG0002411	Syak.g_00617	Syab.g_01698
OG0002433	Syak.g_00130	Syab.g_02671
OG0002438	Syak.g_01923	Syab.g_02776
OG0002440	Syak.g_00647	Syab.g_01315
OG0002443	Syak.g_02039	Syab.g_02673
OG0002447	Syak.g_01136	Syab.g_00664
OG0002452	Syak.g_01837	Syab.g_02868
OG0002461	Syak.g_00216	Syab.g_00622
OG0002463	Syak.g_00792	Syab.g_01680
OG0002464	Syak.g_02240	Syab.g_02449
OG0002466	Syak.g_02338	Syab.g_02343
OG0002467	Syak.g_02717	Syab.g_01965
OG0002468	Syak.g_00679	Syab.g_01144
OG0002470	Syak.g_00279	Syab.g_01461
OG0002471	Syak.g_00252	Syab.g_01760
OG0002472	Syak.g_00152	Syab.g_00863
OG0002473	Syak.g_02085	Syab.g_02609
OG0002474	Syak.g_01361	Syab.g_00392
OG0002475	Syak.g_01077	Syab.g_00738
OG0002476	Syak.g_00160	Syab.g_01496
OG0002494	Syak.g_02712	Syab.g_01970
OG0002520	Syak.g_02403	Syab.g_02286
OG0002521	Syak.g_02428	Syab.g_02242
OG0002522	Syak.g_02484	Syab.g_02166
OG0002523	Syak.g_00236	Syab.g_02047
OG0002524	Syak.g_00982	Syab.g_00825
OG0002527	Syak.g_00222	Syab.g_01797
OG0002528	Syak.g_00220	Syab.g_01799
OG0002529	Syak.g_00187	Syab.g_01770
OG0002532	Syak.g_00232	Syab.g_01795
OG0002533	Syak.g_02662	Syab.g_02021
OG0002534	Syak.g_01256	Syab.g_00507
OG0002535	Syak.g_01259	Syab.g_00504
OG0002536	Syak.g_01272	Syab.g_00485
OG0002537	Syak.g_00051	Syab.g_02624
OG0002538	Syak.g_02044	Syab.g_02640
OG0002539	Syak.g_01927	Syab.g_02772
OG0002541	Syak.g_01278	Syab.g_00478
OG0002542	Syak.g_00620	Syab.g_01696
OG0002543	Syak.g_01929	Syab.g_02770
OG0002568	Syak.g_02726	Syab.g_01957
OG0002577	Syak.g_01177	Syab.g_00612
OG0002580	Syak.g_01883	Syab.g_02832
OG0002592	Syak.g_01960	Syab.g_02718
OG0002593	Syak.g_02486	Syab.g_02164
OG0002594	Syak.g_00319	Syab.g_02416
OG0002595	Syak.g_02718	Syab.g_01833
OG0002597	Syak.g_02376	Syab.g_02314
OG0002598	Syak.g_00099	Syab.g_01814
OG0002599	Syak.g_00396	Syab.g_01602
OG0002600	Syak.g_00166	Syab.g_02157
OG0002601	Syak.g_00221	Syab.g_01798
OG0002602	Syak.g_00247	Syab.g_01763
OG0002607	Syak.g_01117	Syab.g_00698
OG0002608	Syak.g_00719	Syab.g_01192
OG0002609	Syak.g_00588	Syab.g_01728
OG0002636	Syak.g_00965	Syab.g_00879
OG0002637	Syak.g_00277	Syab.g_01744
OG0002639	Syak.g_02344	Syab.g_00814
OG0002647	Syak.g_01959	Syab.g_02719
OG0002671	Syak.g_02410	Syab.g_02264
OG0002672	Syak.g_00290	Syab.g_00865
OG0002673	Syak.g_00069	Syab.g_02050
OG0002676	Syak.g_01831	Syab.g_02805, Syab.g_02873
OG0002677	Syak.g_01433	Syab.g_00321
OG0002678	Syak.g_00058	Syab.g_00873
OG0002679	Syak.g_00769	Syab.g_01257
OG0002680	Syak.g_00660	Syab.g_01302
OG0002681	Syak.g_02659	Syab.g_02024
OG0002700	Syak.g_02288	Syab.g_01069
OG0002717	Syak.g_02023	Syab.g_02680
OG0002741	Syak.g_00080	Syab.g_01840
OG0002745	Syak.g_00996	Syab.g_01478
OG0002753	Syak.g_02316	Syab.g_00362
OG0002754	Syak.g_01132	Syab.g_00669
OG0002755	Syak.g_01001	Syab.g_00810
OG0002757	Syak.g_00823	Syab.g_01044
OG0002758	Syak.g_00241	Syab.g_01765
OG0002759	Syak.g_01000	Syab.g_01830
OG0002760	Syak.g_02751	Syab.g_01926
OG0002798	Syak.g_00889	Syab.g_00978
OG0002802	Syak.g_00628	Syab.g_01335
OG0002805	Syak.g_01160	Syab.g_00629
OG0002805	Syak.g_00109	Syab.g_02606
OG0002807	Syak.g_00291	Syab.g_01462
OG0002844	Syak.g_01528	Syab.g_00086
OG0002857	Syak.g_02594	Syab.g_02116
OG0002861	Syak.g_01168	Syab.g_00761
OG0002864	Syak.g_01161	Syab.g_00628
OG0002868	Syak.g_02040	Syab.g_01562
OG0002869	Syak.g_00590	Syab.g_01726
OG0002870	Syak.g_02233	Syab.g_02455
OG0002907	Syak.g_01879	Syab.g_02836
OG0002966	Syak.g_00161	Syab.g_00722
OG0002968	Syak.g_02515	Syab.g_01033
OG0002976	Syak.g_01202	Syab.g_02379
OG0002979	Syak.g_01970	Syab.g_00106
OG0002980	Syak.g_01266	Syab.g_00490
OG0002981	Syak.g_01263	Syab.g_00501
OG0002983	Syak.g_00686	Syab.g_01137
OG0002984	Syak.g_00685	Syab.g_01138
OG0002985	Syak.g_00227	Syab.g_01160
OG0002986	Syak.g_00261	Syab.g_01455
OG0002987	Syak.g_00262	Syab.g_01456
OG0002988	Syak.g_00263	Syab.g_01457
OG0002989	Syak.g_00089	Syab.g_01827
OG0003109	Syak.g_00297	Syab.g_01767
OG0003111	Syak.g_00215	Syab.g_00838
OG0003128	Syak.g_00417	Syab.g_01581
OG0003129	Syak.g_00119	Syab.g_01791
OG0003131	Syak.g_00005	Syab.g_01902
OG0003133	Syak.g_02283	Syab.g_02429
OG0003134	Syak.g_02230	Syab.g_02458
OG0003135	Syak.g_02070	Syab.g_02626
OG0003136	Syak.g_01887	Syab.g_02766
OG0003137	Syak.g_02471	Syab.g_02785
OG0003247	Syak.g_00197	Syab.g_01519
OG0003253	Syak.g_01533	Syab.g_00222
OG0003284	Syak.g_02261	Syab.g_00834
OG0003286	Syak.g_00808	Syab.g_00892
OG0003287	Syak.g_00939	Syab.g_00911
OG0003293	Syak.g_01152	Syab.g_01370
OG0003499	Syak.g_02051	Syab.g_00794
OG0003524	Syak.g_00454	Syab.g_02223
OG0003535	Syak.g_00988	Syab.g_00822
OG0003538	Syak.g_00695	Syab.g_01085
OG0003544	Syak.g_00567	Syab.g_01449
OG0003545	Syak.g_00148	Syab.g_01502
OG0003548	Syak.g_00299	Syab.g_01518
OG0003549	Syak.g_01150, Syak.g_01669	Syab.g_01578
OG0003550	Syak.g_00787	Syab.g_01676
OG0003551	Syak.g_02592	Syab.g_02114
OG0003821	Syak.g_00149	Syab.g_02644
OG0003865	Syak.g_02490	Syab.g_00208, Syab.g_00084
OG0003866	Syak.g_02443	Syab.g_00623
OG0003867	Syak.g_01027	Syab.g_00800
OG0003869	Syak.g_00154	Syab.g_00881
OG0003871	Syak.g_00741	Syab.g_01216
OG0003872	Syak.g_00742	Syab.g_01217
OG0003873	Syak.g_00744	Syab.g_01219
OG0003874	Syak.g_00746	Syab.g_01220
OG0003876	Syak.g_00298	Syab.g_01517
OG0003877	Syak.g_02042	Syab.g_01909, Syab.g_01649
OG0003879	Syak.g_00240	Syab.g_01796
OG0003886	Syak.g_01089	Syab.g_02390
OG0003887	Syak.g_02047	Syab.g_02647, Syab.g_02655
OG0003889	Syak.g_01846	Syab.g_02859
OG0004322	Syak.g_01656	Syab.g_00108
OG0004324	Syak.g_02325	Syab.g_00364
OG0004340	Syak.g_00253	Syab.g_01759
OG0004993	Syak.g_00405	Syab.g_00701
OG0004994	Syak.g_00186	Syab.g_00715
OG0004999	Syak.g_00918	Syab.g_00939
OG0005003	Syak.g_00162	Syab.g_01246
OG0005005	Syak.g_00173	Syab.g_01448
OG0005013	Syak.g_01151	Syab.g_01577
OG0005014	Syak.g_00394	Syab.g_01604
OG0005015	Syak.g_00388	Syab.g_01608
OG0005018	Syak.g_02295	Syab.g_01666
OG0005025	Syak.g_00079	Syab.g_01841
OG0005027	Syak.g_00143	Syab.g_02180
OG0005032	Syak.g_01125	Syab.g_02405
OG0005765	Syak.g_01660	Syab.g_00105
OG0005768	Syak.g_01493	Syab.g_00261
OG0005775	Syak.g_01173	Syab.g_00615
OG0005786	Syak.g_02286	Syab.g_01070
OG0005788	Syak.g_02505	Syab.g_01095
OG0005789	Syak.g_02274	Syab.g_01100
