Orthogroup	Syak	Prbk
OG0002043	Syak.g_00546	Prbk.g_02363
OG0002044	Syak.g_00614	Prbk.g_02528
OG0002045	Syak.g_01129	Prbk.g_02106
OG0002046	Syak.g_01134	Prbk.g_02103
OG0002047	Syak.g_01217	Prbk.g_00366
OG0002048	Syak.g_01285	Prbk.g_00843
OG0002050	Syak.g_01440	Prbk.g_00399
OG0002051	Syak.g_02090	Prbk.g_00786
OG0002111	Syak.g_00568	Prbk.g_02674
OG0002113	Syak.g_01754	Prbk.g_01615
OG0002114	Syak.g_01014	Prbk.g_01396
OG0002115	Syak.g_02424	Prbk.g_00916
OG0002117	Syak.g_00877	Prbk.g_00154
OG0002118	Syak.g_00819	Prbk.g_01509
OG0002119	Syak.g_02520	Prbk.g_00126
OG0002120	Syak.g_00576	Prbk.g_01678
OG0002121	Syak.g_00146	Prbk.g_01959
OG0002122	Syak.g_00699	Prbk.g_01814
OG0002124	Syak.g_00587	Prbk.g_02550
OG0002126	Syak.g_01540	Prbk.g_00488
OG0002127	Syak.g_02137	Prbk.g_00746
OG0002128	Syak.g_01123	Prbk.g_02198
OG0002130	Syak.g_00934	Prbk.g_01185
OG0002159	Syak.g_01677	Prbk.g_01492
OG0002160	Syak.g_00690	Prbk.g_01356
OG0002161	Syak.g_01006	Prbk.g_01394
OG0002162	Syak.g_02695	Prbk.g_01107
OG0002166	Syak.g_00693	Prbk.g_01818
OG0002167	Syak.g_00060	Prbk.g_01833
OG0002168	Syak.g_00760	Prbk.g_00070
OG0002169	Syak.g_01218	Prbk.g_00367
OG0002170	Syak.g_01249	Prbk.g_00868
OG0002171	Syak.g_01534	Prbk.g_00484
OG0002172	Syak.g_01999	Prbk.g_00663
OG0002173	Syak.g_02014	Prbk.g_00681
OG0002174	Syak.g_01890	Prbk.g_02216
OG0002229	Syak.g_01705	Prbk.g_01560
OG0002231	Syak.g_00924	Prbk.g_01832
OG0002233	Syak.g_00063	Prbk.g_01845
OG0002234	Syak.g_02489	Prbk.g_00621
OG0002237	Syak.g_00028	Prbk.g_02625
OG0002238	Syak.g_00285	Prbk.g_00736
OG0002239	Syak.g_02442	Prbk.g_01204
OG0002241	Syak.g_01135	Prbk.g_02102
OG0002242	Syak.g_01535	Prbk.g_00485
OG0002243	Syak.g_01961	Prbk.g_02142
OG0002277	Syak.g_01720	Prbk.g_01581
OG0002279	Syak.g_02190	Prbk.g_00009
OG0002280	Syak.g_02630	Prbk.g_01069
OG0002281	Syak.g_02701	Prbk.g_01112
OG0002289	Syak.g_01137	Prbk.g_02100
OG0002290	Syak.g_01153, Syak.g_01159	Prbk.g_01372
OG0002292	Syak.g_02069	Prbk.g_01262
OG0002328	Syak.g_02208	Prbk.g_00029
OG0002330	Syak.g_00716	Prbk.g_01754
OG0002331	Syak.g_00967	Prbk.g_01768
OG0002332	Syak.g_00284	Prbk.g_00737
OG0002333	Syak.g_00286	Prbk.g_00735
OG0002334	Syak.g_01032	Prbk.g_00251
OG0002336	Syak.g_01115	Prbk.g_02115
OG0002337	Syak.g_01452	Prbk.g_00410
OG0002338	Syak.g_01544	Prbk.g_00491
OG0002339	Syak.g_01553	Prbk.g_00503
OG0002341	Syak.g_01957	Prbk.g_02132
OG0002343	Syak.g_01408	Prbk.g_01009
OG0002350	Syak.g_01254	Prbk.g_00862
OG0002382	Syak.g_02583	Prbk.g_02070
OG0002391	Syak.g_02164	Prbk.g_01348
OG0002430	Syak.g_02634	Prbk.g_01074
OG0002431	Syak.g_02633	Prbk.g_01073
OG0002433	Syak.g_00130	Prbk.g_02027
OG0002438	Syak.g_01923	Prbk.g_01831
OG0002440	Syak.g_00647	Prbk.g_00586
OG0002444	Syak.g_01010	Prbk.g_00262
OG0002446	Syak.g_01105	Prbk.g_02117
OG0002447	Syak.g_01136	Prbk.g_02101
OG0002449	Syak.g_01835	Prbk.g_02242
OG0002461	Syak.g_00216	Prbk.g_00302
OG0002494	Syak.g_02712	Prbk.g_02009
OG0002496	Syak.g_01397	Prbk.g_02501
OG0002565	Syak.g_02272	Prbk.g_01352
OG0002566	Syak.g_02382	Prbk.g_01430
OG0002568	Syak.g_02726	Prbk.g_01138
OG0002569	Syak.g_01398	Prbk.g_02502
OG0002570	Syak.g_01400	Prbk.g_02504
OG0002572	Syak.g_02758	Prbk.g_02601
OG0002573	Syak.g_01009	Prbk.g_00263
OG0002577	Syak.g_01177	Prbk.g_00313
OG0002580	Syak.g_01883	Prbk.g_02223
OG0002593	Syak.g_02486	Prbk.g_02696
OG0002633	Syak.g_00176	Prbk.g_01947
OG0002636	Syak.g_00965	Prbk.g_01651
OG0002637	Syak.g_00277	Prbk.g_01688
OG0002639	Syak.g_02344	Prbk.g_01798
OG0002641	Syak.g_01396	Prbk.g_02500
OG0002642	Syak.g_01399	Prbk.g_02503
OG0002647	Syak.g_01959	Prbk.g_02146
OG0002704	Syak.g_01704	Prbk.g_01559
OG0002716	Syak.g_01412	Prbk.g_01005
OG0002717	Syak.g_02023	Prbk.g_00684
OG0002798	Syak.g_00889	Prbk.g_00146
OG0002802	Syak.g_00628	Prbk.g_00564
OG0002844	Syak.g_01528	Prbk.g_01562
OG0002845	Syak.g_01666	Prbk.g_01486
OG0002909	Syak.g_00251	Prbk.g_01714
OG0002910	Syak.g_01195	Prbk.g_01777
OG0002938	Syak.g_01700, Syak.g_01701, Syak.g_01529	Prbk.g_01557
OG0002940	Syak.g_02011	Prbk.g_00678
OG0002942	Syak.g_01495	Prbk.g_00042, Prbk.g_00939
OG0003038	Syak.g_01673	Prbk.g_01424
OG0003051	Syak.g_01012	Prbk.g_00395
OG0003090	Syak.g_01745	Prbk.g_00347
OG0003091	Syak.g_02012	Prbk.g_00679
OG0003092	Syak.g_01104	Prbk.g_00820
OG0003096	Syak.g_01607	Prbk.g_01551
OG0003097	Syak.g_01657	Prbk.g_01548
OG0003249	Syak.g_02008	Prbk.g_00675
OG0003252	Syak.g_01703	Prbk.g_01561
OG0003253	Syak.g_01533	Prbk.g_00493
OG0003387	Syak.g_01360	Prbk.g_01781
OG0003501	Syak.g_02010	Prbk.g_00677
OG0003502	Syak.g_02009	Prbk.g_00676
OG0003506	Syak.g_01702	Prbk.g_01558
OG0003827	Syak.g_01371	Prbk.g_01554
OG0004294	Syak.g_01018	Prbk.g_00087
