Orthogroup	Syak	Syaj
OG0001893	Syak.g_00016	Syaj.g_01300
OG0001894	Syak.g_00034	Syaj.g_01284
OG0001895	Syak.g_00998	Syaj.g_01361
OG0001896	Syak.g_01200	Syaj.g_01562
OG0001897	Syak.g_01236	Syaj.g_02815
OG0001898	Syak.g_01252	Syaj.g_02800
OG0001899	Syak.g_01317	Syaj.g_02726
OG0001900	Syak.g_01434	Syaj.g_02592
OG0001901	Syak.g_01435	Syaj.g_02591
OG0001902	Syak.g_01466	Syaj.g_02558
OG0001903	Syak.g_01476	Syaj.g_02549
OG0001904	Syak.g_01550	Syaj.g_02475
OG0001905	Syak.g_01559	Syaj.g_02461
OG0001906	Syak.g_02154	Syaj.g_01932
OG0001907	Syak.g_02136	Syaj.g_01955
OG0001908	Syak.g_02087	Syaj.g_02004
OG0001909	Syak.g_02076	Syaj.g_02016
OG0001910	Syak.g_01996	Syaj.g_02069
OG0001912	Syak.g_01932	Syaj.g_02124
OG0001913	Syak.g_01930	Syaj.g_02126
OG0001914	Syak.g_00270	Syaj.g_00650
OG0001915	Syak.g_01803	Syaj.g_02253
OG0001917	Syak.g_00648	Syaj.g_00812
OG0001924	Syak.g_02769	Syaj.g_01318
OG0001925	Syak.g_02768	Syaj.g_01319
OG0001926	Syak.g_02767	Syaj.g_01320
OG0001927	Syak.g_02766	Syaj.g_01321
OG0001929	Syak.g_01723	Syaj.g_02332
OG0001932	Syak.g_01642	Syaj.g_02424
OG0001933	Syak.g_02189	Syaj.g_01890
OG0001934	Syak.g_02202	Syaj.g_01875
OG0001935	Syak.g_02248	Syaj.g_01826
OG0001936	Syak.g_00289	Syaj.g_01233
OG0001937	Syak.g_02455	Syaj.g_01679
OG0001938	Syak.g_02571	Syaj.g_00066
OG0001939	Syak.g_00067	Syaj.g_00488, Syaj.g_00487
OG0001940	Syak.g_02702	Syaj.g_00220
OG0001941	Syak.g_00945	Syaj.g_01520
OG0001943	Syak.g_00879	Syaj.g_01162
OG0001944	Syak.g_00573	Syaj.g_01120
OG0001946	Syak.g_00703	Syaj.g_00481
OG0001947	Syak.g_00761	Syaj.g_00409
OG0001948	Syak.g_00471	Syaj.g_00843
OG0001949	Syak.g_00490	Syaj.g_00863
OG0001950	Syak.g_00492	Syaj.g_00865
OG0001951	Syak.g_00501	Syaj.g_00896
OG0001952	Syak.g_00526	Syaj.g_00920
OG0001953	Syak.g_00527	Syaj.g_00921
OG0001954	Syak.g_00137	Syaj.g_01128
OG0001957	Syak.g_00022	Syaj.g_01295
OG0001958	Syak.g_00333	Syaj.g_00706
OG0001961	Syak.g_01124	Syaj.g_01449
OG0001964	Syak.g_01376	Syaj.g_02653
OG0001965	Syak.g_00384	Syaj.g_01254
OG0001966	Syak.g_01428	Syaj.g_02598
OG0001967	Syak.g_01430	Syaj.g_02596
OG0001968	Syak.g_01431	Syaj.g_02595
OG0001969	Syak.g_01503	Syaj.g_02524
OG0001970	Syak.g_02152	Syaj.g_01934
OG0001971	Syak.g_02078	Syaj.g_02014
OG0001972	Syak.g_01984	Syaj.g_02081
OG0001973	Syak.g_01958	Syaj.g_02048
OG0001975	Syak.g_00271	Syaj.g_00649
OG0001976	Syak.g_00269	Syaj.g_00651
OG0001980	Syak.g_01255	Syaj.g_02796, Syaj.g_02669
OG0001991	Syak.g_00381	Syaj.g_00762
OG0001993	Syak.g_02771	Syaj.g_01316
OG0001994	Syak.g_02770	Syaj.g_01317
OG0001995	Syak.g_00962	Syaj.g_00503
OG0001997	Syak.g_02213	Syaj.g_01864
OG0001998	Syak.g_02034	Syaj.g_00798
OG0001999	Syak.g_02368	Syaj.g_01590
OG0002000	Syak.g_02621	Syaj.g_00117
OG0002002	Syak.g_00810	Syaj.g_00581
OG0002004	Syak.g_02417	Syaj.g_01838
OG0002005	Syak.g_00952	Syaj.g_00268, Syaj.g_00269
OG0002006	Syak.g_00762	Syaj.g_00398
OG0002007	Syak.g_00763	Syaj.g_00397
OG0002008	Syak.g_00632	Syaj.g_00828
OG0002009	Syak.g_00395	Syaj.g_01062
OG0002010	Syak.g_01075	Syaj.g_01416
OG0002012	Syak.g_01170	Syaj.g_00514
OG0002014	Syak.g_01536	Syaj.g_02485
OG0002015	Syak.g_01541	Syaj.g_02486
OG0002016	Syak.g_02003	Syaj.g_02061
OG0002017	Syak.g_01891	Syaj.g_02176
OG0002020	Syak.g_01840	Syaj.g_02220
OG0002021	Syak.g_01842	Syaj.g_02219
OG0002022	Syak.g_01843	Syaj.g_02217
OG0002023	Syak.g_01844	Syaj.g_02216
OG0002024	Syak.g_01850	Syaj.g_02211
OG0002037	Syak.g_00684, Syak.g_01492	Syaj.g_00070
OG0002038	Syak.g_00887	Syaj.g_00311
OG0002039	Syak.g_00866	Syaj.g_00325
OG0002040	Syak.g_00865	Syaj.g_00326
OG0002041	Syak.g_00475	Syaj.g_00847
OG0002043	Syak.g_00546	Syaj.g_00785
OG0002044	Syak.g_00614	Syaj.g_00387
OG0002045	Syak.g_01129	Syaj.g_01453
OG0002046	Syak.g_01134	Syaj.g_01465
OG0002048	Syak.g_01285	Syaj.g_02759
OG0002049	Syak.g_01365	Syaj.g_02677
OG0002050	Syak.g_01440	Syaj.g_02584
OG0002051	Syak.g_02090	Syaj.g_02001
OG0002054	Syak.g_01851	Syaj.g_02210
OG0002055	Syak.g_01848	Syaj.g_02213
OG0002056	Syak.g_01477	Syaj.g_02548
OG0002106	Syak.g_00071	Syaj.g_00365
OG0002112	Syak.g_01488	Syaj.g_02537
OG0002113	Syak.g_01754	Syaj.g_02300
OG0002115	Syak.g_02424	Syaj.g_01710
OG0002116	Syak.g_02450	Syaj.g_01684
OG0002117	Syak.g_00877	Syaj.g_00316
OG0002118	Syak.g_00819	Syaj.g_00591
OG0002119	Syak.g_02520	Syaj.g_02056
OG0002120	Syak.g_00576	Syaj.g_01131
OG0002121	Syak.g_00146	Syaj.g_00667
OG0002124	Syak.g_00587	Syaj.g_00352
OG0002126	Syak.g_01540	Syaj.g_02488
OG0002127	Syak.g_02137	Syaj.g_01953
OG0002128	Syak.g_01123	Syaj.g_00648
OG0002129	Syak.g_01057	Syaj.g_01394
OG0002130	Syak.g_00934	Syaj.g_01509
OG0002132	Syak.g_01847	Syaj.g_02214
OG0002133	Syak.g_01849	Syaj.g_02212
OG0002134	Syak.g_01632	Syaj.g_02436
OG0002135	Syak.g_02387	Syaj.g_01753
OG0002136	Syak.g_02388	Syaj.g_01752
OG0002138	Syak.g_00090	Syaj.g_00489
OG0002139	Syak.g_00681	Syaj.g_00565
OG0002140	Syak.g_00970	Syaj.g_02895
OG0002142	Syak.g_01025	Syaj.g_01365
OG0002143	Syak.g_01210	Syaj.g_02834
OG0002144	Syak.g_01359	Syaj.g_02683
OG0002157	Syak.g_01489	Syaj.g_02536
OG0002158	Syak.g_01487	Syaj.g_02538
OG0002159	Syak.g_01677	Syaj.g_02404
OG0002160	Syak.g_00690	Syaj.g_00501
OG0002162	Syak.g_02695	Syaj.g_00212
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syaj.g_02143
OG0002166	Syak.g_00693	Syaj.g_00495
OG0002167	Syak.g_00060	Syaj.g_01089
OG0002168	Syak.g_00760	Syaj.g_00410
OG0002171	Syak.g_01534	Syaj.g_02491
OG0002172	Syak.g_01999	Syaj.g_02065
OG0002173	Syak.g_02014	Syaj.g_02054
OG0002178	Syak.g_01845	Syaj.g_02215
OG0002179	Syak.g_01563	Syaj.g_02458
OG0002180	Syak.g_01467	Syaj.g_02557
OG0002181	Syak.g_01437	Syaj.g_02589
OG0002182	Syak.g_01418	Syaj.g_02608
OG0002183	Syak.g_02221	Syaj.g_01846
OG0002184	Syak.g_02225	Syaj.g_01843
OG0002185	Syak.g_02237	Syaj.g_01835
OG0002186	Syak.g_02389	Syaj.g_01751
OG0002187	Syak.g_02390	Syaj.g_01750
OG0002188	Syak.g_02421	Syaj.g_01713
OG0002189	Syak.g_02422	Syaj.g_01712
OG0002190	Syak.g_02464	Syaj.g_01662
OG0002191	Syak.g_01197	Syaj.g_01560
OG0002192	Syak.g_00864	Syaj.g_00329
OG0002193	Syak.g_02285	Syaj.g_00508
OG0002194	Syak.g_00677	Syaj.g_00568
OG0002195	Syak.g_00378	Syaj.g_00758
OG0002196	Syak.g_00420	Syaj.g_01040
OG0002197	Syak.g_00468	Syaj.g_00841
OG0002198	Syak.g_00055	Syaj.g_01263
OG0002199	Syak.g_00050	Syaj.g_01268
OG0002200	Syak.g_01042	Syaj.g_01379
OG0002201	Syak.g_02741	Syaj.g_00258
OG0002202	Syak.g_02740	Syaj.g_00257
OG0002203	Syak.g_02739	Syaj.g_00256
OG0002204	Syak.g_02720	Syaj.g_00235
OG0002205	Syak.g_02700	Syaj.g_00217
OG0002206	Syak.g_02688	Syaj.g_00204
OG0002207	Syak.g_02678	Syaj.g_00194
OG0002208	Syak.g_02568	Syaj.g_00063
OG0002209	Syak.g_01238	Syaj.g_02813
OG0002210	Syak.g_01277	Syaj.g_02766
OG0002211	Syak.g_01313	Syaj.g_02730
OG0002212	Syak.g_01954	Syaj.g_02099
OG0002213	Syak.g_01950	Syaj.g_02103
OG0002214	Syak.g_01815	Syaj.g_02240
OG0002230	Syak.g_01601	Syaj.g_01570
OG0002231	Syak.g_00924	Syaj.g_01499
OG0002233	Syak.g_00063	Syaj.g_00970
OG0002234	Syak.g_02489	Syaj.g_01224
OG0002238	Syak.g_00285	Syaj.g_00690
OG0002241	Syak.g_01135	Syaj.g_01466
OG0002242	Syak.g_01535	Syaj.g_02490
OG0002243	Syak.g_01961	Syaj.g_02097
OG0002245	Syak.g_01208	Syaj.g_02836
OG0002247	Syak.g_02693	Syaj.g_00210
OG0002250	Syak.g_02220	Syaj.g_01847
OG0002251	Syak.g_02467	Syaj.g_01653
OG0002252	Syak.g_02373	Syaj.g_01585
OG0002253	Syak.g_00923	Syaj.g_01498
OG0002254	Syak.g_00663	Syaj.g_00796
OG0002255	Syak.g_00483	Syaj.g_00855
OG0002256	Syak.g_00224	Syaj.g_01678
OG0002257	Syak.g_00104	Syaj.g_01237
OG0002258	Syak.g_02719	Syaj.g_00234
OG0002259	Syak.g_02644	Syaj.g_00148
OG0002260	Syak.g_00682	Syaj.g_00564
OG0002279	Syak.g_02190	Syaj.g_01889
OG0002280	Syak.g_02630	Syaj.g_00127
OG0002281	Syak.g_02701	Syaj.g_00219
OG0002287	Syak.g_01542, Syak.g_01543	Syaj.g_02484
OG0002289	Syak.g_01137	Syaj.g_01468
OG0002290	Syak.g_01153, Syak.g_01159	Syaj.g_00632
OG0002296	Syak.g_01070	Syaj.g_01411
OG0002297	Syak.g_01052	Syaj.g_00512
OG0002298	Syak.g_00487	Syaj.g_00859
OG0002299	Syak.g_00524	Syaj.g_00918
OG0002300	Syak.g_00101	Syaj.g_01122
OG0002301	Syak.g_00023	Syaj.g_01691
OG0002303	Syak.g_01209	Syaj.g_02835
OG0002305	Syak.g_02187	Syaj.g_01892
OG0002307	Syak.g_00971, Syak.g_00765	Syaj.g_00134
OG0002308	Syak.g_00425	Syaj.g_01035
OG0002309	Syak.g_00607	Syaj.g_00380
OG0002328	Syak.g_02208	Syaj.g_01869
OG0002331	Syak.g_00967	Syaj.g_00972
OG0002332	Syak.g_00284	Syaj.g_00689
OG0002333	Syak.g_00286	Syaj.g_00691
OG0002334	Syak.g_01032	Syaj.g_01371
OG0002336	Syak.g_01115	Syaj.g_01441
OG0002338	Syak.g_01544	Syaj.g_02483
OG0002339	Syak.g_01553	Syaj.g_02471
OG0002347	Syak.g_02378	Syaj.g_01755
OG0002350	Syak.g_01254	Syaj.g_02798
OG0002351	Syak.g_01502	Syaj.g_02525
OG0002353	Syak.g_00446	Syaj.g_01010
OG0002354	Syak.g_00502	Syaj.g_00897
OG0002355	Syak.g_00244	Syaj.g_01195
OG0002356	Syak.g_01146	Syaj.g_01482
OG0002357	Syak.g_00100	Syaj.g_02179
OG0002358	Syak.g_01193	Syaj.g_01557
OG0002359	Syak.g_01078	Syaj.g_01419
OG0002380	Syak.g_00175	Syaj.g_01781
OG0002391	Syak.g_02164	Syaj.g_01920
OG0002395	Syak.g_01490	Syaj.g_02535, Syaj.g_02534
OG0002396	Syak.g_01340	Syaj.g_02703
OG0002400	Syak.g_00230	Syaj.g_00966
OG0002401	Syak.g_00883	Syaj.g_00313
OG0002402	Syak.g_00758	Syaj.g_00412
OG0002403	Syak.g_00821	Syaj.g_00594
OG0002404	Syak.g_01497	Syaj.g_02160
OG0002405	Syak.g_00550	Syaj.g_00783
OG0002407	Syak.g_00165	Syaj.g_02186
OG0002408	Syak.g_00204	Syaj.g_01228
OG0002409	Syak.g_01894	Syaj.g_02170
OG0002410	Syak.g_01824	Syaj.g_01183
OG0002411	Syak.g_00617	Syaj.g_00390
OG0002443	Syak.g_02039	Syaj.g_00894
OG0002446	Syak.g_01105	Syaj.g_00023
OG0002458	Syak.g_01859	Syaj.g_00658
OG0002459	Syak.g_01861	Syaj.g_00656
OG0002460	Syak.g_01862	Syaj.g_00655
OG0002461	Syak.g_00216	Syaj.g_01673
OG0002467	Syak.g_02717	Syaj.g_00506, Syaj.g_00505
OG0002470	Syak.g_00279	Syaj.g_00661
OG0002471	Syak.g_00252	Syaj.g_01174
OG0002472	Syak.g_00152	Syaj.g_02897
OG0002473	Syak.g_02085	Syaj.g_02006
OG0002475	Syak.g_01077	Syaj.g_01418
OG0002476	Syak.g_00160	Syaj.g_00159
OG0002487	Syak.g_00128	Syaj.g_01800
OG0002496	Syak.g_01397	Syaj.g_00679
OG0002519	Syak.g_01567	Syaj.g_02454
OG0002521	Syak.g_02428	Syaj.g_01706
OG0002522	Syak.g_02484	Syaj.g_01632
OG0002523	Syak.g_00236	Syaj.g_00502
OG0002524	Syak.g_00982	Syaj.g_01123
OG0002526	Syak.g_00256	Syaj.g_01157
OG0002529	Syak.g_00187	Syaj.g_01173
OG0002532	Syak.g_00232, Syak.g_00803	Syaj.g_01234
OG0002533	Syak.g_02662	Syaj.g_00168
OG0002534	Syak.g_01256	Syaj.g_02792
OG0002535	Syak.g_01259	Syaj.g_02789
OG0002536	Syak.g_01272	Syaj.g_02772
OG0002538	Syak.g_02044	Syaj.g_02037
OG0002539	Syak.g_01927	Syaj.g_02129
OG0002540	Syak.g_01858	Syaj.g_00659
OG0002542	Syak.g_00620	Syaj.g_01564
OG0002543	Syak.g_01929	Syaj.g_02127
OG0002544	Syak.g_00163	Syaj.g_01227
OG0002569	Syak.g_01398	Syaj.g_00680
OG0002570	Syak.g_01400	Syaj.g_00682
OG0002591	Syak.g_00217	Syaj.g_01193
OG0002594	Syak.g_00319	Syaj.g_01290
OG0002595	Syak.g_02718	Syaj.g_00504
OG0002597	Syak.g_02376	Syaj.g_01117
OG0002598	Syak.g_00099	Syaj.g_01118
OG0002599	Syak.g_00396	Syaj.g_01156
OG0002600	Syak.g_00166	Syaj.g_01194
OG0002606	Syak.g_01857	Syaj.g_00660
OG0002607	Syak.g_01117	Syaj.g_01443
OG0002608	Syak.g_00719	Syaj.g_00443
OG0002609	Syak.g_00588	Syaj.g_00353
OG0002611	Syak.g_01565	Syaj.g_02456
OG0002640	Syak.g_00266	Syaj.g_00666
OG0002641	Syak.g_01396	Syaj.g_00678
OG0002642	Syak.g_01399	Syaj.g_00681
OG0002671	Syak.g_02410	Syaj.g_01727
OG0002674	Syak.g_01289	Syaj.g_02755
OG0002677	Syak.g_01433	Syaj.g_02593
OG0002681	Syak.g_02659	Syaj.g_02604
OG0002683	Syak.g_01141	Syaj.g_01455, Syaj.g_01477
OG0002709	Syak.g_00979, Syak.g_02533	Syaj.g_00887
OG0002716	Syak.g_01412	Syaj.g_02614
OG0002717	Syak.g_02023	Syaj.g_02051
OG0002721	Syak.g_00110	Syaj.g_00346
OG0002734	Syak.g_01693	Syaj.g_01571
OG0002737	Syak.g_02367	Syaj.g_01591
OG0002741	Syak.g_00080	Syaj.g_01013
OG0002743	Syak.g_00530	Syaj.g_00924
OG0002747	Syak.g_00013	Syaj.g_01303
OG0002748	Syak.g_00958	Syaj.g_00263
OG0002750	Syak.g_02648, Syak.g_02649	Syaj.g_02175
OG0002754	Syak.g_01132	Syaj.g_01464
OG0002758	Syak.g_00241	Syaj.g_01064
OG0002759	Syak.g_01000	Syaj.g_01127
OG0002761	Syak.g_00064	Syaj.g_00562
OG0002787	Syak.g_00301	Syaj.g_01190
OG0002788	Syak.g_00302	Syaj.g_01189
OG0002789	Syak.g_00303	Syaj.g_01188
OG0002790	Syak.g_00304	Syaj.g_01187
OG0002791	Syak.g_00305	Syaj.g_01186
OG0002792	Syak.g_00306	Syaj.g_01185
OG0002793	Syak.g_00307	Syaj.g_01184
OG0002805	Syak.g_01160	Syaj.g_00633
OG0002855	Syak.g_00543	Syaj.g_00788
OG0002857	Syak.g_02594	Syaj.g_01176
OG0002860	Syak.g_02293	Syaj.g_01345
OG0002861	Syak.g_01168	Syaj.g_02901
OG0002869	Syak.g_00590	Syaj.g_00355
OG0002879	Syak.g_00191	Syaj.g_01202
OG0002942	Syak.g_01495	Syaj.g_01738
OG0002980	Syak.g_01266	Syaj.g_02778
OG0002981	Syak.g_01263	Syaj.g_02785
OG0002983	Syak.g_00686	Syaj.g_00068
OG0002984	Syak.g_00685	Syaj.g_00069
OG0002986	Syak.g_00261	Syaj.g_01149
OG0002987	Syak.g_00262	Syaj.g_01148
OG0002988	Syak.g_00263	Syaj.g_01147
OG0002989	Syak.g_00089	Syaj.g_01626
OG0003066	Syak.g_00667	Syaj.g_01450
OG0003096	Syak.g_01607	Syaj.g_02387
OG0003104	Syak.g_01695	Syaj.g_02134
OG0003110	Syak.g_00188	Syaj.g_01204
OG0003111	Syak.g_00215	Syaj.g_01210
OG0003119	Syak.g_02759	Syaj.g_01326
OG0003129	Syak.g_00119	Syaj.g_01169
OG0003131	Syak.g_00005	Syaj.g_01311
OG0003133	Syak.g_02283	Syaj.g_01783
OG0003137	Syak.g_02471	Syaj.g_01648
OG0003142	Syak.g_00133	Syaj.g_00006
OG0003143	Syak.g_00213	Syaj.g_01159
OG0003144	Syak.g_02215	Syaj.g_01860
OG0003247	Syak.g_00197	Syaj.g_01197
OG0003267	Syak.g_00696	Syaj.g_00493
OG0003284	Syak.g_02261	Syaj.g_01810, Syaj.g_00016
OG0003303	Syak.g_01049	Syaj.g_01134
OG0003306	Syak.g_01143	Syaj.g_01456, Syaj.g_01478
OG0003307	Syak.g_01144	Syaj.g_01457, Syaj.g_01479
OG0003514	Syak.g_01114	Syaj.g_00593
OG0003530	Syak.g_01899	Syaj.g_02166
OG0003550	Syak.g_00787	Syaj.g_00937
OG0003840	Syak.g_00112	Syaj.g_00583
OG0003866	Syak.g_02443	Syaj.g_01658
OG0003904	Syak.g_02764	Syaj.g_01324
OG0003914	Syak.g_02447	Syaj.g_01687
OG0004275	Syak.g_01956	Syaj.g_02470
OG0004372	Syak.g_00666	Syaj.g_01381
OG0004376	Syak.g_02234	Syaj.g_01779
OG0004377	Syak.g_00174	Syaj.g_01782
OG0005137	Syak.g_00385	Syaj.g_02872
