Orthogroup	Syah	Syai
OG0001951	Syah.g_01624	Syai.g_01502
OG0001952	Syah.g_01600	Syai.g_01525
OG0001953	Syah.g_01599	Syai.g_01526
OG0001954	Syah.g_01545	Syai.g_01600
OG0001957	Syah.g_01950	Syai.g_01079
OG0001958	Syah.g_01493	Syai.g_01228
OG0001960	Syah.g_01235	Syai.g_00870
OG0001961	Syah.g_01216	Syai.g_00860
OG0001964	Syah.g_00704	Syai.g_00335
OG0001965	Syah.g_01902	Syai.g_01131
OG0001966	Syah.g_00654	Syai.g_00289
OG0001967	Syah.g_00652	Syai.g_00287
OG0001968	Syah.g_00651	Syai.g_00286
OG0001969	Syah.g_00125	Syai.g_00222
OG0001970	Syah.g_00026	Syai.g_02581
OG0001971	Syah.g_00610	Syai.g_02657
OG0001972	Syah.g_00533	Syai.g_02710
OG0001974	Syah.g_00515	Syai.g_02772
OG0001975	Syah.g_01441	Syai.g_01740
OG0001976	Syah.g_01443	Syai.g_01738
OG0001979	Syah.g_01999	Syai.g_01961
OG0001980	Syah.g_00844	Syai.g_00459
OG0001990	Syah.g_00406	Syai.g_02897
OG0001995	Syah.g_01988	Syai.g_01948
OG0001997	Syah.g_02518	Syai.g_02520
OG0001998	Syah.g_01305	Syai.g_00971
OG0002000	Syah.g_01041	Syai.g_00683
OG0002001	Syah.g_01201	Syai.g_01964, Syai.g_00841, Syai.g_00840
OG0002007	Syah.g_02062	Syai.g_02026
OG0002008	Syah.g_01668	Syai.g_01448
OG0002009	Syah.g_01813	Syai.g_01287
OG0002010	Syah.g_01261	Syai.g_00912
OG0002011	Syah.g_00896	Syai.g_00525
OG0002012	Syah.g_01562	Syai.g_01589
OG0002013	Syah.g_00886	Syai.g_00515
OG0002014	Syah.g_00158	Syai.g_00182
OG0002015	Syah.g_00163	Syai.g_00183, Syai.g_00146
OG0002017	Syah.g_00458	Syai.g_02832
OG0002018	Syah.g_00408	Syai.g_02895
OG0002020	Syah.g_00413	Syai.g_02890
OG0002021	Syah.g_00415	Syai.g_02888
OG0002022	Syah.g_00417	Syai.g_02885
OG0002023	Syah.g_00418	Syai.g_02884
OG0002024	Syah.g_00426	Syai.g_02878
OG0002035	Syah.g_01306	Syai.g_00592
OG0002037	Syah.g_00994, Syah.g_00995	Syai.g_00636
OG0002038	Syah.g_02148	Syai.g_02134
OG0002039	Syah.g_02135	Syai.g_02120
OG0002041	Syah.g_01651	Syai.g_01467
OG0002042	Syah.g_01629	Syai.g_01495
OG0002043	Syah.g_01581	Syai.g_01558
OG0002044	Syah.g_02077	Syai.g_02039
OG0002045	Syah.g_01213	Syai.g_00857
OG0002047	Syah.g_00885	Syai.g_00514
OG0002049	Syah.g_00730	Syai.g_00341
OG0002050	Syah.g_00643	Syai.g_00278
OG0002053	Syah.g_00474	Syai.g_02804
OG0002054	Syah.g_00427	Syai.g_02877
OG0002055	Syah.g_00423	Syai.g_02880
OG0002056	Syah.g_00104	Syai.g_00242
OG0002106	Syah.g_00469	Syai.g_00555
OG0002112	Syah.g_00115	Syai.g_00231
OG0002114	Syah.g_01310	Syai.g_00979
OG0002115	Syah.g_02375	Syai.g_02368
OG0002116	Syah.g_02345	Syai.g_02334
OG0002117	Syah.g_02142	Syai.g_02128
OG0002118	Syah.g_01403	Syai.g_01941, Syai.g_01784
OG0002119	Syah.g_00569	Syai.g_02691
OG0002120	Syah.g_01543	Syai.g_01602
OG0002121	Syah.g_01460	Syai.g_01194
OG0002123	Syah.g_01725	Syai.g_01390
OG0002124	Syah.g_02108	Syai.g_02078
OG0002126	Syah.g_00160	Syai.g_00147, Syai.g_00187
OG0002127	Syah.g_00042	Syai.g_02601
OG0002128	Syah.g_01440	Syai.g_01741
OG0002129	Syah.g_01277	Syai.g_00940
OG0002131	Syah.g_00414	Syai.g_02889
OG0002132	Syah.g_00422	Syai.g_02881
OG0002133	Syah.g_00424	Syai.g_02879
OG0002134	Syah.g_00232	Syai.g_00128
OG0002135	Syah.g_02419	Syai.g_02407
OG0002136	Syah.g_02418	Syai.g_02406
OG0002138	Syah.g_01997	Syai.g_01959
OG0002139	Syah.g_01381	Syai.g_01827
OG0002140	Syah.g_02393	Syai.g_01925
OG0002140	Syah.g_00470	Syai.g_01774
OG0002141	Syah.g_02044	Syai.g_01819, Syai.g_01414
OG0002141	Syah.g_01898	Syai.g_01145
OG0002142	Syah.g_01313	Syai.g_00981
OG0002143	Syah.g_00893	Syai.g_00522
OG0002144	Syah.g_00733	Syai.g_00347
OG0002156	Syah.g_01316	Syai.g_00984
OG0002157	Syah.g_00116	Syai.g_00230
OG0002158	Syah.g_00114	Syai.g_00232
OG0002162	Syah.g_01121	Syai.g_00763
OG0002163	Syah.g_00480	Syai.g_02798
OG0002169	Syah.g_00884	Syai.g_00513
OG0002170	Syah.g_00854	Syai.g_00482
OG0002171	Syah.g_00156	Syai.g_00145, Syai.g_00191
OG0002178	Syah.g_00420	Syai.g_02882
OG0002179	Syah.g_00185	Syai.g_00162
OG0002180	Syah.g_00094	Syai.g_00251
OG0002181	Syah.g_00646	Syai.g_00281
OG0002182	Syah.g_00664	Syai.g_00299
OG0002183	Syah.g_02509	Syai.g_02505
OG0002184	Syah.g_02506	Syai.g_02502
OG0002185	Syah.g_02499	Syai.g_02492
OG0002186	Syah.g_02417	Syai.g_02405
OG0002187	Syah.g_02415	Syai.g_02404
OG0002188	Syah.g_02378	Syai.g_02371
OG0002189	Syah.g_02377	Syai.g_02370
OG0002190	Syah.g_02331	Syai.g_02314
OG0002192	Syah.g_02132	Syai.g_02118
OG0002193	Syah.g_01349	Syai.g_01944, Syai.g_01028
OG0002194	Syah.g_01384	Syai.g_01821
OG0002196	Syah.g_01792	Syai.g_01308
OG0002197	Syah.g_01659	Syai.g_01458
OG0002198	Syah.g_01914	Syai.g_01124
OG0002199	Syah.g_01920	Syai.g_01119
OG0002200	Syah.g_01291	Syai.g_00954
OG0002201	Syah.g_01162	Syai.g_00811
OG0002202	Syah.g_01161	Syai.g_00810
OG0002203	Syah.g_01160	Syai.g_00809
OG0002204	Syah.g_01142	Syai.g_00787
OG0002205	Syah.g_01126	Syai.g_00768
OG0002206	Syah.g_01113	Syai.g_00755
OG0002207	Syah.g_01103	Syai.g_00745
OG0002208	Syah.g_00989	Syai.g_00631
OG0002209	Syah.g_00866	Syai.g_00494
OG0002210	Syah.g_00814	Syai.g_00433
OG0002211	Syah.g_00777	Syai.g_00396
OG0002212	Syah.g_00524	Syai.g_02757
OG0002213	Syah.g_00519	Syai.g_02764
OG0002214	Syah.g_00393	Syai.g_02910
OG0002230	Syah.g_00195	Syai.g_00201
OG0002230	Syah.g_02240	Syai.g_02233
OG0002233	Syah.g_01739	Syai.g_01382
OG0002234	Syah.g_01883	Syai.g_01156
OG0002236	Syah.g_00727	Syai.g_01715
OG0002237	Syah.g_01942	Syai.g_01097
OG0002239	Syah.g_01444	Syai.g_01737
OG0002242	Syah.g_00157	Syai.g_00190
OG0002244	Syah.g_02465	Syai.g_01672
OG0002245	Syah.g_00895	Syai.g_00524
OG0002247	Syah.g_01119	Syai.g_00761
OG0002248	Syah.g_02007	Syai.g_01984
OG0002250	Syah.g_02510	Syai.g_02506
OG0002251	Syah.g_02328	Syai.g_02311
OG0002252	Syah.g_02253	Syai.g_02249
OG0002253	Syah.g_02189	Syai.g_02166
OG0002254	Syah.g_01697	Syai.g_01419
OG0002255	Syah.g_01643	Syai.g_01475
OG0002256	Syah.g_01985	Syai.g_00825
OG0002257	Syah.g_01892	Syai.g_01149
OG0002258	Syah.g_01141	Syai.g_00786
OG0002259	Syah.g_01068	Syai.g_00712
OG0002260	Syah.g_01380	Syai.g_01828
OG0002285	Syah.g_01593	Syai.g_01546
OG0002291	Syah.g_00614	Syai.g_02653
OG0002297	Syah.g_01347	Syai.g_01942
OG0002298	Syah.g_01639	Syai.g_01479
OG0002299	Syah.g_01602	Syai.g_01523
OG0002300	Syah.g_01555	Syai.g_01597
OG0002301	Syah.g_01949	Syai.g_01080
OG0002302	Syah.g_00975	Syai.g_00616
OG0002303	Syah.g_00894	Syai.g_00523
OG0002304	Syah.g_01225	Syai.g_00451
OG0002305	Syah.g_02542	Syai.g_02545
OG0002306	Syah.g_00419	Syai.g_02883
OG0002309	Syah.g_02085	Syai.g_02048
OG0002331	Syah.g_01740	Syai.g_01381
OG0002334	Syah.g_01300	Syai.g_00962
OG0002336	Syah.g_01223	Syai.g_00867
OG0002337	Syah.g_00631	Syai.g_00266
OG0002338	Syah.g_00161	Syai.g_00181
OG0002339	Syah.g_00176	Syai.g_00171
OG0002350	Syah.g_00846	Syai.g_00461
OG0002351	Syah.g_00124	Syai.g_00223
OG0002353	Syah.g_01766	Syai.g_01351
OG0002355	Syah.g_02469	Syai.g_01917
OG0002356	Syah.g_01209	Syai.g_00854
OG0002357	Syah.g_00455	Syai.g_02837
OG0002380	Syah.g_02298	Syai.g_00478
OG0002387	Syah.g_02245	Syai.g_02238
OG0002395	Syah.g_00117	Syai.g_00229
OG0002399	Syah.g_00946	Syai.g_02812
OG0002400	Syah.g_01364	Syai.g_01192
OG0002401	Syah.g_02146	Syai.g_02132
OG0002403	Syah.g_01405	Syai.g_01782
OG0002404	Syah.g_01716	Syai.g_01400
OG0002405	Syah.g_01579	Syai.g_01560
OG0002406	Syah.g_01868	Syai.g_01186
OG0002407	Syah.g_01354	Syai.g_01666, Syai.g_01667
OG0002429	Syah.g_02516	Syai.g_02515
OG0002435	Syah.g_02229	Syai.g_02221
OG0002438	Syah.g_00487	Syai.g_01375, Syai.g_01376
OG0002448	Syah.g_00685	Syai.g_00168
OG0002452	Syah.g_00410	Syai.g_02893
OG0002461	Syah.g_01342	Syai.g_01642
OG0002462	Syah.g_02440	Syai.g_02430
OG0002463	Syah.g_01238	Syai.g_01460
OG0002464	Syah.g_01056	Syai.g_02490
OG0002465	Syah.g_02181	Syai.g_00346
OG0002467	Syah.g_01350	Syai.g_01945, Syai.g_01946
OG0002469	Syah.g_01401	Syai.g_01786
OG0002470	Syah.g_01486	Syai.g_01733
OG0002471	Syah.g_01854	Syai.g_01625
OG0002472	Syah.g_02293	Syai.g_01704
OG0002488	Syah.g_00175	Syai.g_00172
OG0002507	Syah.g_02050	Syai.g_01683
OG0002518	Syah.g_01479	Syai.g_01532, Syai.g_01662
OG0002520	Syah.g_02400	Syai.g_02391
OG0002521	Syah.g_02371	Syai.g_02364
OG0002523	Syah.g_01989	Syai.g_01949
OG0002524	Syah.g_01554	Syai.g_01598
OG0002525	Syah.g_01537	Syai.g_01607
OG0002526	Syah.g_01841	Syai.g_01615
OG0002532	Syah.g_01890	Syai.g_01151
OG0002533	Syah.g_01085	Syai.g_00729
OG0002534	Syah.g_00843	Syai.g_00458
OG0002535	Syah.g_00840	Syai.g_00455
OG0002536	Syah.g_00820	Syai.g_00440
OG0002538	Syah.g_00586	Syai.g_02680
OG0002544	Syah.g_01352	Syai.g_01669
OG0002545	Syah.g_01561	Syai.g_01595
OG0002578	Syah.g_01290	Syai.g_00953
OG0002594	Syah.g_02355	Syai.g_02247
OG0002595	Syah.g_01987	Syai.g_01947
OG0002599	Syah.g_01828	Syai.g_01614
OG0002600	Syah.g_02353	Syai.g_01633, Syai.g_01205
OG0002602	Syah.g_01905	Syai.g_01638
OG0002603	Syah.g_01341	Syai.g_01160
OG0002604	Syah.g_01891	Syai.g_01150
OG0002605	Syah.g_00845	Syai.g_00460
OG0002608	Syah.g_02016	Syai.g_01993
OG0002609	Syah.g_02104	Syai.g_02065
OG0002672	Syah.g_01547	Syai.g_01732
OG0002673	Syah.g_01855	Syai.g_01628
OG0002674	Syah.g_00803	Syai.g_00421
OG0002708	Syah.g_00947	Syai.g_01837
OG0002715	Syah.g_01311	Syai.g_00969
OG0002718	Syah.g_01606	Syai.g_00967
OG0002732	Syah.g_01457	Syai.g_00103
OG0002738	Syah.g_01428	Syai.g_01753
OG0002740	Syah.g_01328	Syai.g_00847
OG0002741	Syah.g_01769	Syai.g_01348
OG0002742	Syah.g_01089	Syai.g_02321, Syai.g_01024
OG0002745	Syah.g_01454	Syai.g_00557
OG0002746	Syah.g_01911	Syai.g_01127
OG0002748	Syah.g_01165	Syai.g_00814
OG0002758	Syah.g_01856	Syai.g_01629
OG0002759	Syah.g_02064	Syai.g_02105
OG0002807	Syah.g_01449	Syai.g_01731
OG0002847	Syah.g_02477	Syai.g_02451
OG0002850	Syah.g_02301	Syai.g_02286
OG0002852	Syah.g_01818	Syai.g_01282
OG0002853	Syah.g_01742	Syai.g_01379
OG0002856	Syah.g_01566	Syai.g_01579
OG0002858	Syah.g_00926	Syai.g_01191
OG0002863	Syah.g_01230	Syai.g_00446
OG0002865	Syah.g_00955	Syai.g_00562
OG0002867	Syah.g_02292	Syai.g_01622
OG0002871	Syah.g_00589	Syai.g_02069
OG0002872	Syah.g_00603	Syai.g_02665
OG0002932	Syah.g_01458	Syai.g_00102
OG0002933	Syah.g_01459	Syai.g_00101
OG0002943	Syah.g_02437	Syai.g_02427
OG0002944	Syah.g_02436	Syai.g_02426
OG0002945	Syah.g_02435	Syai.g_02425
OG0002946	Syah.g_02433	Syai.g_02423
OG0002947	Syah.g_02432	Syai.g_02422
OG0002948	Syah.g_02430	Syai.g_02420
OG0002949	Syah.g_02429	Syai.g_02419
OG0002950	Syah.g_02428	Syai.g_02418
OG0002954	Syah.g_02327	Syai.g_02310
OG0002955	Syah.g_02248	Syai.g_02241
OG0002956	Syah.g_02249	Syai.g_02242
OG0002957	Syah.g_02247	Syai.g_02240
OG0002958	Syah.g_02246	Syai.g_02239
OG0002959	Syah.g_02106	Syai.g_01604
OG0002960	Syah.g_01734	Syai.g_02434
OG0002961	Syah.g_01433	Syai.g_01747
OG0002962	Syah.g_01804	Syai.g_01296
OG0002963	Syah.g_01559	Syai.g_01360
OG0002964	Syah.g_01743	Syai.g_01378
OG0002966	Syah.g_01240	Syai.g_02073
OG0002968	Syah.g_02182	Syai.g_01680
OG0002972	Syah.g_01232	Syai.g_01911, Syai.g_01687
OG0002973	Syah.g_01700	Syai.g_00559
OG0002974	Syah.g_01214	Syai.g_00858
OG0002975	Syah.g_00939	Syai.g_02071
OG0002976	Syah.g_01337	Syai.g_01195
OG0002977	Syah.g_00530	Syai.g_02732
OG0002978	Syah.g_00925	Syai.g_01413
OG0003046	Syah.g_00680	Syai.g_00316
OG0003112	Syah.g_00934	Syai.g_01655
OG0003118	Syah.g_01897	Syai.g_01146
OG0003120	Syah.g_00709	Syai.g_00554
OG0003121	Syah.g_01061	Syai.g_00704
OG0003122	Syah.g_01986	Syai.g_00569
OG0003126	Syah.g_01168	Syai.g_01583
OG0003130	Syah.g_01242	Syai.g_01921
OG0003138	Syah.g_02133	Syai.g_02119
OG0003139	Syah.g_01453	Syai.g_01685, Syai.g_01179
OG0003140	Syah.g_01082	Syai.g_00892
OG0003148	Syah.g_01177	Syai.g_00837, Syai.g_02718
OG0003181	Syah.g_00046	Syai.g_02603
OG0003233	Syah.g_01200	Syai.g_00838, Syai.g_00839
OG0003248	Syah.g_00721	Syai.g_01726
OG0003265	Syah.g_02302	Syai.g_02287
OG0003268	Syah.g_01343	Syai.g_01933
OG0003275	Syah.g_01943	Syai.g_01096
OG0003285	Syah.g_02453	Syai.g_01689
OG0003294	Syah.g_00719	Syai.g_01721
OG0003296	Syah.g_01984	Syai.g_02433
OG0003297	Syah.g_01357	Syai.g_02027
OG0003298	Syah.g_00920	Syai.g_00550
OG0003516	Syah.g_00199	Syai.g_00139
OG0003519	Syah.g_01539	Syai.g_01605
OG0003521	Syah.g_00931	Syai.g_02316
OG0003529	Syah.g_01369	Syai.g_01938, Syai.g_01904
OG0003539	Syah.g_01836	Syai.g_02818
OG0003555	Syah.g_01845	Syai.g_01617
OG0003571	Syah.g_01447	Syai.g_01746
OG0003848	Syah.g_02472	Syai.g_00994
OG0003850	Syah.g_01879	Syai.g_01164
OG0003854	Syah.g_00852	Syai.g_00919
OG0003890	Syah.g_00031	Syai.g_02586
OG0003891	Syah.g_02107	Syai.g_02077
OG0003893	Syah.g_01736	Syai.g_01646
OG0003895	Syah.g_01169	Syai.g_01988
OG0003897	Syah.g_00728	Syai.g_01714
OG0003929	Syah.g_02035	Syai.g_02470
OG0003937	Syah.g_01181	Syai.g_00830
OG0004318	Syah.g_00839	Syai.g_00454
OG0004351	Syah.g_02439	Syai.g_02429
OG0004352	Syah.g_02382	Syai.g_02375
OG0004354	Syah.g_01842	Syai.g_01616
OG0004356	Syah.g_01817	Syai.g_01283
OG0004357	Syah.g_01057	Syai.g_00699
OG0004383	Syah.g_00311	Syai.g_00066
OG0005055	Syah.g_02297	Syai.g_01939
OG0005119	Syah.g_02431	Syai.g_02421
OG0005120	Syah.g_02383	Syai.g_02376
OG0005161	Syah.g_00720	Syai.g_01720
OG0005162	Syah.g_01376	Syai.g_01929
OG0005163	Syah.g_02463	Syai.g_01385
OG0006079	Syah.g_00193	Syai.g_00200
OG0006086	Syah.g_01180	Syai.g_00828
OG0006087	Syah.g_01191	Syai.g_00835
