Orthogroup	Syah	Syae
OG0001938	Syah.g_00992	Syae.g_02305
OG0001939	Syah.g_01998	Syae.g_00271
OG0001940	Syah.g_01127	Syae.g_02438
OG0001941	Syah.g_02208	Syae.g_00970
OG0001943	Syah.g_01844	Syae.g_00247
OG0001944	Syah.g_01560	Syae.g_00282
OG0001946	Syah.g_02003	Syae.g_00764
OG0001948	Syah.g_01655	Syae.g_00393
OG0001949	Syah.g_01635	Syae.g_00373
OG0001950	Syah.g_01633	Syae.g_00371
OG0001951	Syah.g_01624	Syae.g_00362
OG0001952	Syah.g_01600	Syae.g_00337
OG0001953	Syah.g_01599	Syae.g_00336
OG0001954	Syah.g_01545	Syae.g_00273
OG0001957	Syah.g_01950	Syae.g_00060
OG0001958	Syah.g_01493	Syae.g_00609
OG0001960	Syah.g_01235	Syae.g_02537
OG0001961	Syah.g_01216	Syae.g_02525
OG0001964	Syah.g_00704	Syae.g_02048
OG0001965	Syah.g_01902	Syae.g_00108
OG0001966	Syah.g_00654	Syae.g_02000
OG0001967	Syah.g_00652	Syae.g_01998
OG0001968	Syah.g_00651	Syae.g_01997
OG0001969	Syah.g_00125	Syae.g_01932
OG0001970	Syah.g_00026	Syae.g_01404
OG0001971	Syah.g_00610	Syae.g_01478
OG0001972	Syah.g_00533	Syae.g_01540
OG0001974	Syah.g_00515	Syae.g_01563
OG0001975	Syah.g_01441	Syae.g_00634
OG0001976	Syah.g_01443	Syae.g_00632
OG0001978	Syah.g_00281	Syae.g_01797
OG0001979	Syah.g_01999	Syae.g_00760
OG0001980	Syah.g_00844	Syae.g_02181
OG0001990	Syah.g_00406	Syae.g_01674
OG0001995	Syah.g_01988	Syae.g_00747
OG0001997	Syah.g_02518	Syae.g_01341
OG0001998	Syah.g_01305	Syae.g_02669
OG0002000	Syah.g_01041	Syae.g_02353
OG0002001	Syah.g_01201	Syae.g_01315
OG0002007	Syah.g_02062	Syae.g_00813
OG0002008	Syah.g_01668	Syae.g_00406
OG0002009	Syah.g_01813	Syae.g_00556
OG0002010	Syah.g_01261	Syae.g_02622
OG0002012	Syah.g_01562	Syae.g_00287
OG0002014	Syah.g_00158	Syae.g_01892
OG0002015	Syah.g_00163	Syae.g_01894
OG0002016	Syah.g_00551	Syae.g_01520
OG0002017	Syah.g_00458	Syae.g_01614
OG0002018	Syah.g_00408	Syae.g_01672
OG0002020	Syah.g_00413	Syae.g_01666
OG0002021	Syah.g_00415	Syae.g_01664
OG0002022	Syah.g_00417	Syae.g_01662
OG0002023	Syah.g_00418	Syae.g_01661
OG0002024	Syah.g_00426	Syae.g_01655
OG0002035	Syah.g_01306	Syae.g_02670
OG0002037	Syah.g_00994, Syah.g_00995	Syae.g_02307
OG0002038	Syah.g_02148	Syae.g_00912
OG0002040	Syah.g_02134	Syae.g_00897
OG0002041	Syah.g_01651	Syae.g_00389
OG0002042	Syah.g_01629	Syae.g_00367
OG0002043	Syah.g_01581	Syae.g_00316
OG0002044	Syah.g_02077	Syae.g_00827
OG0002045	Syah.g_01213	Syae.g_02521
OG0002049	Syah.g_00730	Syae.g_02064
OG0002050	Syah.g_00643	Syae.g_01988
OG0002053	Syah.g_00474	Syae.g_01598
OG0002054	Syah.g_00427	Syae.g_01654
OG0002055	Syah.g_00423	Syae.g_01657
OG0002056	Syah.g_00104	Syae.g_01952
OG0002092	Syah.g_02152	Syae.g_01477
OG0002092	Syah.g_02320, Syah.g_02321	Syae.g_01105
OG0002106	Syah.g_00469	Syae.g_00444
OG0002112	Syah.g_00115	Syae.g_01941
OG0002114	Syah.g_01310	Syae.g_02675
OG0002115	Syah.g_02375	Syae.g_01155
OG0002116	Syah.g_02345	Syae.g_01129
OG0002117	Syah.g_02142	Syae.g_00905
OG0002119	Syah.g_00569	Syae.g_01515
OG0002120	Syah.g_01543	Syae.g_00270
OG0002121	Syah.g_01460	Syae.g_00184
OG0002123	Syah.g_01725	Syae.g_00467
OG0002124	Syah.g_02108	Syae.g_00873
OG0002126	Syah.g_00160	Syae.g_01898
OG0002127	Syah.g_00042	Syae.g_01418
OG0002128	Syah.g_01440	Syae.g_00635
OG0002129	Syah.g_01277	Syae.g_02639
OG0002131	Syah.g_00414	Syae.g_01665
OG0002132	Syah.g_00422	Syae.g_01658
OG0002133	Syah.g_00424	Syae.g_01656
OG0002134	Syah.g_00232	Syae.g_01846
OG0002135	Syah.g_02419	Syae.g_01193
OG0002136	Syah.g_02418	Syae.g_01192
OG0002138	Syah.g_01997	Syae.g_00758
OG0002139	Syah.g_01381	Syae.g_00707
OG0002140	Syah.g_02393	Syae.g_01265
OG0002140	Syah.g_00470	Syae.g_00220
OG0002141	Syah.g_01898	Syae.g_00114
OG0002142	Syah.g_01313	Syae.g_02678
OG0002143	Syah.g_00893	Syae.g_02224
OG0002144	Syah.g_00733	Syae.g_02070
OG0002156	Syah.g_01316	Syae.g_02681
OG0002157	Syah.g_00116	Syae.g_01940
OG0002158	Syah.g_00114	Syae.g_01942
OG0002162	Syah.g_01121	Syae.g_02432
OG0002163	Syah.g_00480	Syae.g_01592
OG0002170	Syah.g_00854	Syae.g_02188
OG0002171	Syah.g_00156	Syae.g_01901
OG0002172	Syah.g_00548	Syae.g_01524
OG0002178	Syah.g_00420	Syae.g_01659
OG0002179	Syah.g_00185	Syae.g_01872
OG0002180	Syah.g_00094	Syae.g_01961
OG0002181	Syah.g_00646	Syae.g_01991
OG0002182	Syah.g_00664	Syae.g_02010
OG0002183	Syah.g_02509	Syae.g_01331
OG0002184	Syah.g_02506	Syae.g_01328
OG0002185	Syah.g_02499	Syae.g_01321
OG0002186	Syah.g_02417	Syae.g_01191
OG0002187	Syah.g_02415	Syae.g_01190
OG0002188	Syah.g_02378	Syae.g_01158
OG0002189	Syah.g_02377	Syae.g_01157
OG0002190	Syah.g_02331	Syae.g_01116
OG0002193	Syah.g_01349	Syae.g_00743
OG0002194	Syah.g_01384	Syae.g_00703
OG0002195	Syah.g_01534	Syae.g_00570
OG0002196	Syah.g_01792	Syae.g_00535
OG0002197	Syah.g_01659	Syae.g_00396
OG0002198	Syah.g_01914	Syae.g_00094
OG0002199	Syah.g_01920	Syae.g_00089
OG0002200	Syah.g_01291	Syae.g_02652
OG0002201	Syah.g_01162	Syae.g_02472
OG0002202	Syah.g_01161	Syae.g_02471
OG0002203	Syah.g_01160	Syae.g_02470
OG0002204	Syah.g_01142	Syae.g_02453
OG0002205	Syah.g_01126	Syae.g_02437
OG0002206	Syah.g_01113	Syae.g_02423
OG0002207	Syah.g_01103	Syae.g_02413
OG0002208	Syah.g_00989	Syae.g_02302
OG0002209	Syah.g_00866	Syae.g_02200
OG0002210	Syah.g_00814	Syae.g_02152
OG0002211	Syah.g_00777	Syae.g_02117
OG0002212	Syah.g_00524	Syae.g_01555
OG0002213	Syah.g_00519	Syae.g_01559
OG0002214	Syah.g_00393	Syae.g_01690
OG0002230	Syah.g_02240	Syae.g_01015
OG0002233	Syah.g_01739	Syae.g_00479
OG0002234	Syah.g_01883	Syae.g_00140
OG0002235	Syah.g_01796	Syae.g_00539
OG0002236	Syah.g_00727	Syae.g_02062
OG0002237	Syah.g_01942	Syae.g_00067
OG0002242	Syah.g_00157	Syae.g_01900
OG0002244	Syah.g_02465	Syae.g_00191
OG0002245	Syah.g_00895	Syae.g_02226
OG0002247	Syah.g_01119	Syae.g_02430
OG0002248	Syah.g_02007	Syae.g_00768
OG0002250	Syah.g_02510	Syae.g_01332
OG0002251	Syah.g_02328	Syae.g_01112
OG0002252	Syah.g_02253	Syae.g_01024
OG0002253	Syah.g_02189	Syae.g_00949
OG0002254	Syah.g_01697	Syae.g_00435
OG0002255	Syah.g_01643	Syae.g_00381
OG0002257	Syah.g_01892	Syae.g_00127
OG0002258	Syah.g_01141	Syae.g_02452
OG0002259	Syah.g_01068	Syae.g_02378
OG0002260	Syah.g_01380	Syae.g_00708
OG0002277	Syah.g_00296	Syae.g_01786
OG0002279	Syah.g_02539	Syae.g_01365
OG0002280	Syah.g_01050	Syae.g_02362
OG0002285	Syah.g_01593	Syae.g_00329
OG0002287	Syah.g_00179	Syae.g_01893
OG0002297	Syah.g_01347	Syae.g_00741
OG0002298	Syah.g_01639	Syae.g_00377
OG0002299	Syah.g_01602	Syae.g_00339
OG0002300	Syah.g_01555	Syae.g_00280
OG0002301	Syah.g_01949	Syae.g_01135
OG0002302	Syah.g_00975	Syae.g_02287
OG0002303	Syah.g_00894	Syae.g_02225
OG0002304	Syah.g_00832	Syae.g_02171
OG0002305	Syah.g_02542	Syae.g_01368
OG0002306	Syah.g_00419	Syae.g_01660
OG0002309	Syah.g_02085	Syae.g_00836
OG0002334	Syah.g_01300	Syae.g_02660
OG0002336	Syah.g_01223	Syae.g_02533
OG0002337	Syah.g_00631	Syae.g_01976
OG0002338	Syah.g_00161	Syae.g_01891
OG0002339	Syah.g_00176	Syae.g_01881
OG0002350	Syah.g_00846	Syae.g_02183
OG0002351	Syah.g_00124	Syae.g_01933
OG0002353	Syah.g_01766	Syae.g_00508
OG0002354	Syah.g_01623	Syae.g_00361
OG0002356	Syah.g_01209	Syae.g_02503
OG0002380	Syah.g_02298	Syae.g_00141
OG0002387	Syah.g_02245	Syae.g_01234
OG0002395	Syah.g_00117	Syae.g_01939
OG0002401	Syah.g_02146	Syae.g_00909
OG0002402	Syah.g_02059	Syae.g_00808
OG0002403	Syah.g_01405	Syae.g_00679
OG0002405	Syah.g_01579	Syae.g_00313
OG0002406	Syah.g_01868	Syae.g_00152
OG0002408	Syah.g_01886	Syae.g_00137
OG0002429	Syah.g_02516	Syae.g_01339
OG0002435	Syah.g_02229	Syae.g_01002
OG0002438	Syah.g_00487	Syae.g_00486
OG0002450	Syah.g_00385	Syae.g_01700
OG0002451	Syah.g_01474	Syae.g_00201
OG0002452	Syah.g_00410	Syae.g_01669
OG0002461	Syah.g_01342	Syae.g_00172
OG0002462	Syah.g_02440	Syae.g_01256
OG0002463	Syah.g_01238	Syae.g_00395
OG0002464	Syah.g_01056	Syae.g_01319
OG0002465	Syah.g_02181	Syae.g_02069
OG0002467	Syah.g_01350	Syae.g_00745
OG0002469	Syah.g_01401	Syae.g_00682
OG0002470	Syah.g_01486	Syae.g_00624
OG0002471	Syah.g_01854	Syae.g_00234
OG0002472	Syah.g_02293	Syae.g_01264
OG0002488	Syah.g_00175	Syae.g_01882
OG0002518	Syah.g_01479	Syae.g_00206
OG0002520	Syah.g_02400	Syae.g_01176
OG0002521	Syah.g_02371	Syae.g_01151
OG0002523	Syah.g_01989	Syae.g_00748
OG0002524	Syah.g_01554	Syae.g_00279
OG0002525	Syah.g_01537	Syae.g_00266
OG0002526	Syah.g_01841	Syae.g_00255
OG0002527	Syah.g_01874	Syae.g_00232
OG0002528	Syah.g_01876	Syae.g_00230
OG0002533	Syah.g_01085	Syae.g_02395
OG0002534	Syah.g_00843	Syae.g_02180
OG0002535	Syah.g_00840	Syae.g_02177
OG0002536	Syah.g_00820	Syae.g_02158
OG0002538	Syah.g_00586	Syae.g_01500
OG0002543	Syah.g_00492	Syae.g_01579
OG0002544	Syah.g_01352	Syae.g_00013, Syae.g_00193
OG0002545	Syah.g_01561	Syae.g_00283
OG0002589	Syah.g_01482	Syae.g_00211
OG0002594	Syah.g_02355	Syae.g_00249
OG0002595	Syah.g_01987	Syae.g_00746
OG0002596	Syah.g_02460	Syae.g_00861
OG0002599	Syah.g_01828	Syae.g_00256
OG0002600	Syah.g_02353	Syae.g_00228
OG0002601	Syah.g_01875	Syae.g_00231
OG0002602	Syah.g_01905	Syae.g_00102
OG0002603	Syah.g_01341	Syae.g_02054
OG0002604	Syah.g_01891	Syae.g_00128
OG0002605	Syah.g_00845	Syae.g_02182
OG0002608	Syah.g_02016	Syae.g_00777
OG0002609	Syah.g_02104	Syae.g_00855
OG0002633	Syah.g_01470	Syae.g_00066
OG0002672	Syah.g_01547	Syae.g_00623
OG0002673	Syah.g_01855	Syae.g_00126
OG0002674	Syah.g_00803	Syae.g_02141
OG0002715	Syah.g_01311	Syae.g_02676
OG0002718	Syah.g_01606	Syae.g_00343
OG0002738	Syah.g_01428	Syae.g_00644
OG0002740	Syah.g_01328	Syae.g_01273
OG0002741	Syah.g_01769	Syae.g_00511
OG0002742	Syah.g_01089	Syae.g_00167
OG0002744	Syah.g_01843	Syae.g_00251
OG0002745	Syah.g_01454	Syae.g_00116
OG0002746	Syah.g_01911	Syae.g_00099
OG0002748	Syah.g_01165	Syae.g_02475
OG0002749	Syah.g_01083, Syah.g_01080	Syae.g_02392
OG0002759	Syah.g_02064	Syae.g_00865
OG0002767	Syah.g_01192	Syae.g_02553
OG0002850	Syah.g_02301	Syae.g_01070
OG0002851	Syah.g_02010	Syae.g_00772
OG0002852	Syah.g_01818	Syae.g_00560
OG0002853	Syah.g_01742	Syae.g_00483
OG0002856	Syah.g_01566	Syae.g_02075
OG0002858	Syah.g_00926	Syae.g_00165
OG0002862	Syah.g_00835	Syae.g_02173
OG0002867	Syah.g_02292	Syae.g_00240
OG0002869	Syah.g_02102	Syae.g_00853
OG0002931	Syah.g_01483	Syae.g_00212
OG0002935	Syah.g_00274	Syae.g_01807
OG0002937	Syah.g_01227	Syae.g_02252
OG0002943	Syah.g_02437	Syae.g_01254
OG0002944	Syah.g_02436	Syae.g_01253
OG0002945	Syah.g_02435	Syae.g_01252
OG0002946	Syah.g_02433	Syae.g_01250
OG0002947	Syah.g_02432	Syae.g_01249
OG0002948	Syah.g_02430	Syae.g_01248
OG0002949	Syah.g_02429	Syae.g_01247
OG0002950	Syah.g_02428	Syae.g_01246
OG0002954	Syah.g_02327	Syae.g_01111
OG0002955	Syah.g_02248	Syae.g_01018
OG0002956	Syah.g_02249	Syae.g_01019
OG0002957	Syah.g_02247	Syae.g_01017
OG0002958	Syah.g_02246	Syae.g_01016
OG0002961	Syah.g_01433	Syae.g_00639
OG0002962	Syah.g_01804	Syae.g_00547
OG0002963	Syah.g_01559	Syae.g_00723
OG0002964	Syah.g_01743	Syae.g_00484
OG0002966	Syah.g_01240	Syae.g_00186
OG0002973	Syah.g_01700	Syae.g_00863
OG0002974	Syah.g_01214	Syae.g_02522
OG0002977	Syah.g_00530	Syae.g_01549
OG0002978	Syah.g_00925	Syae.g_01263
OG0002980	Syah.g_00825	Syae.g_02166
OG0002981	Syah.g_00836	Syae.g_02174
OG0002982	Syah.g_02202	Syae.g_00964
OG0002990	Syah.g_01229	Syae.g_02249
OG0003046	Syah.g_00680	Syae.g_02027
OG0003050	Syah.g_01239	Syae.g_02547
OG0003096	Syah.g_00273	Syae.g_01804
OG0003116	Syah.g_01884	Syae.g_00138
OG0003117	Syah.g_01896	Syae.g_00118
OG0003118	Syah.g_01897	Syae.g_00115
OG0003121	Syah.g_01061	Syae.g_02371
OG0003132	Syah.g_01228	Syae.g_02250
OG0003138	Syah.g_02133	Syae.g_00895
OG0003145	Syah.g_01468	Syae.g_00607
OG0003233	Syah.g_01200	Syae.g_01310
OG0003265	Syah.g_02302	Syae.g_01071
OG0003266	Syah.g_02180	Syae.g_00944
OG0003279	Syah.g_00833	Syae.g_02172
OG0003295	Syah.g_00330	Syae.g_01682
OG0003297	Syah.g_01357	Syae.g_01603
OG0003298	Syah.g_00920	Syae.g_02254
OG0003310	Syah.g_01469	Syae.g_00606
OG0003516	Syah.g_00199	Syae.g_01236
OG0003527	Syah.g_02063	Syae.g_00274
OG0003528	Syah.g_00924	Syae.g_02265
OG0003529	Syah.g_01369	Syae.g_01275
OG0003541	Syah.g_01759	Syae.g_02544
OG0003555	Syah.g_01845	Syae.g_00245
OG0003557	Syah.g_01345	Syae.g_00738
OG0003892	Syah.g_01857	Syae.g_00224
OG0003896	Syah.g_00923	Syae.g_02262
OG0004061	Syah.g_00277	Syae.g_01799
OG0004383	Syah.g_00311	Syae.g_01800
OG0005108	Syah.g_00285	Syae.g_01793
OG0005110	Syah.g_00280	Syae.g_01798
OG0005983	Syah.g_01909	Syae.g_00101
OG0005984	Syah.g_01475	Syae.g_00202
OG0005985	Syah.g_01476	Syae.g_00203
OG0005986	Syah.g_01477	Syae.g_00204
OG0005987	Syah.g_01478	Syae.g_00205
OG0005994	Syah.g_00230	Syae.g_01849
