Orthogroup	Syah	Prbl
OG0002162	Syah.g_01121	Prbl.g_01798
OG0002169	Syah.g_00884	Prbl.g_02671
OG0002170	Syah.g_00854	Prbl.g_01198
OG0002171	Syah.g_00156	Prbl.g_00885
OG0002172	Syah.g_00548	Prbl.g_01251
OG0002233	Syah.g_01739	Prbl.g_01828
OG0002234	Syah.g_01883	Prbl.g_02569
OG0002235	Syah.g_01796	Prbl.g_02357
OG0002236	Syah.g_00727	Prbl.g_01575
OG0002237	Syah.g_01942	Prbl.g_01633
OG0002238	Syah.g_01472	Prbl.g_01039
OG0002239	Syah.g_01444	Prbl.g_00717
OG0002242	Syah.g_00157	Prbl.g_00884
OG0002277	Syah.g_00296	Prbl.g_02013
OG0002279	Syah.g_02539	Prbl.g_00550
OG0002280	Syah.g_01050	Prbl.g_00777
OG0002285	Syah.g_01593	Prbl.g_02451
OG0002291	Syah.g_00614	Prbl.g_00071
OG0002331	Syah.g_01740	Prbl.g_00028
OG0002332	Syah.g_01471	Prbl.g_01040
OG0002333	Syah.g_01473	Prbl.g_01038
OG0002334	Syah.g_01300	Prbl.g_00250
OG0002336	Syah.g_01223	Prbl.g_01338
OG0002337	Syah.g_00631	Prbl.g_01460
OG0002338	Syah.g_00161	Prbl.g_00878
OG0002339	Syah.g_00176	Prbl.g_00866
OG0002340	Syah.g_00576	Prbl.g_00133
OG0002350	Syah.g_00846	Prbl.g_01192
OG0002386	Syah.g_01893	Prbl.g_01391
OG0002429	Syah.g_02516	Prbl.g_00577
OG0002435	Syah.g_02229	Prbl.g_02065
OG0002438	Syah.g_00487	Prbl.g_01843
OG0002448	Syah.g_00685	Prbl.g_00861, Prbl.g_00862
OG0002450	Syah.g_00385	Prbl.g_02133
OG0002461	Syah.g_01342	Prbl.g_00626
OG0002567	Syah.g_00929, Syah.g_00952	Prbl.g_00771
OG0002630	Syah.g_00883	Prbl.g_02625
OG0002633	Syah.g_01470	Prbl.g_00736
OG0002710	Syah.g_01336	Prbl.g_01823
OG0002715	Syah.g_01311	Prbl.g_00638
OG0002718	Syah.g_01606	Prbl.g_02130
OG0002846	Syah.g_02056	Prbl.g_00917
OG0003050	Syah.g_01239	Prbl.g_01213
OG0003055	Syah.g_00686, Syah.g_00278	Prbl.g_02040
OG0003092	Syah.g_01241	Prbl.g_01150
OG0003096	Syah.g_00273	Prbl.g_02042
OG0003098	Syah.g_02069	Prbl.g_01479
OG0003209	Syah.g_00958	Prbl.g_01480
OG0003210	Syah.g_00959	Prbl.g_01481
OG0003211	Syah.g_00960	Prbl.g_01482
OG0003212	Syah.g_00961	Prbl.g_01483
OG0003250	Syah.g_02514	Prbl.g_01152
OG0003251	Syah.g_01484	Prbl.g_01033
OG0003400	Syah.g_01198	Prbl.g_01008
