Orthogroup	Syah	Syaj
OG0001879	Syah.g_01664	Syaj.g_00835
OG0001880	Syah.g_01626	Syaj.g_00873
OG0001881	Syah.g_01625	Syaj.g_00895
OG0001882	Syah.g_01601	Syaj.g_00919
OG0001883	Syah.g_01597	Syaj.g_00925
OG0001884	Syah.g_01588	Syaj.g_00933
OG0001885	Syah.g_01576	Syaj.g_00772
OG0001886	Syah.g_01572	Syaj.g_00768
OG0001887	Syah.g_01823	Syaj.g_00763
OG0001888	Syah.g_01803	Syaj.g_01052
OG0001889	Syah.g_01763	Syaj.g_01007
OG0001890	Syah.g_02097	Syaj.g_00368
OG0001891	Syah.g_02101	Syaj.g_00356
OG0001892	Syah.g_02115	Syaj.g_00342
OG0001893	Syah.g_01955	Syaj.g_01300
OG0001894	Syah.g_01936	Syaj.g_01284
OG0001895	Syah.g_01318	Syaj.g_01361
OG0001896	Syah.g_02230	Syaj.g_01562
OG0001897	Syah.g_00868	Syaj.g_02815
OG0001898	Syah.g_00848	Syaj.g_02800
OG0001899	Syah.g_00774	Syaj.g_02726
OG0001900	Syah.g_00649	Syaj.g_02592
OG0001901	Syah.g_00648	Syaj.g_02591
OG0001902	Syah.g_00093	Syaj.g_02558
OG0001903	Syah.g_00103	Syaj.g_02549
OG0001904	Syah.g_00172	Syaj.g_02475
OG0001905	Syah.g_00182	Syaj.g_02461
OG0001906	Syah.g_00024	Syaj.g_01932
OG0001907	Syah.g_00043	Syaj.g_01955
OG0001908	Syah.g_00619	Syaj.g_02004
OG0001909	Syah.g_00608	Syaj.g_02016
OG0001910	Syah.g_00545	Syaj.g_02069
OG0001912	Syah.g_00495	Syaj.g_02124
OG0001913	Syah.g_00493	Syaj.g_02126
OG0001914	Syah.g_01442	Syaj.g_00650
OG0001915	Syah.g_00381	Syaj.g_02253
OG0001916	Syah.g_01014	Syaj.g_00089
OG0001917	Syah.g_01684	Syaj.g_00812
OG0001918	Syah.g_01852	Syaj.g_01172
OG0001929	Syah.g_00302	Syaj.g_02332
OG0001930	Syah.g_02304	Syaj.g_01628
OG0001931	Syah.g_02305	Syaj.g_01629
OG0001932	Syah.g_00243	Syaj.g_02424
OG0001933	Syah.g_02540	Syaj.g_01890
OG0001934	Syah.g_02527	Syaj.g_01875
OG0001935	Syah.g_02489	Syaj.g_01826
OG0001936	Syah.g_01889	Syaj.g_01233
OG0001937	Syah.g_02340	Syaj.g_01679
OG0001938	Syah.g_00992	Syaj.g_00066
OG0001939	Syah.g_01998	Syaj.g_00488, Syaj.g_00487
OG0001940	Syah.g_01127	Syaj.g_00220
OG0001941	Syah.g_02208	Syaj.g_01520
OG0001943	Syah.g_01844	Syaj.g_01162
OG0001944	Syah.g_01560	Syaj.g_01120
OG0001946	Syah.g_02003	Syaj.g_00481
OG0001948	Syah.g_01655	Syaj.g_00843
OG0001949	Syah.g_01635	Syaj.g_00863
OG0001950	Syah.g_01633	Syaj.g_00865
OG0001951	Syah.g_01624	Syaj.g_00896
OG0001952	Syah.g_01600	Syaj.g_00920
OG0001953	Syah.g_01599	Syaj.g_00921
OG0001954	Syah.g_01545	Syaj.g_01128
OG0001957	Syah.g_01950	Syaj.g_01295
OG0001958	Syah.g_01493	Syaj.g_00706
OG0001961	Syah.g_01216	Syaj.g_01449
OG0001964	Syah.g_00704	Syaj.g_02653
OG0001965	Syah.g_01902	Syaj.g_01254
OG0001966	Syah.g_00654	Syaj.g_02598
OG0001967	Syah.g_00652	Syaj.g_02596
OG0001968	Syah.g_00651	Syaj.g_02595
OG0001969	Syah.g_00125	Syaj.g_02524
OG0001970	Syah.g_00026	Syaj.g_01934
OG0001971	Syah.g_00610	Syaj.g_02014
OG0001972	Syah.g_00533	Syaj.g_02081
OG0001975	Syah.g_01441	Syaj.g_00649
OG0001976	Syah.g_01443	Syaj.g_00651
OG0001978	Syah.g_00281	Syaj.g_02377
OG0001979	Syah.g_01999	Syaj.g_00486
OG0001980	Syah.g_00844	Syaj.g_02796
OG0001980	Syah.g_01834	Syaj.g_02669
OG0001995	Syah.g_01988	Syaj.g_00503
OG0001997	Syah.g_02518	Syaj.g_01864
OG0001998	Syah.g_00502	Syaj.g_00798
OG0001998	Syah.g_01305	Syaj.g_00799
OG0002000	Syah.g_01041	Syaj.g_00117
OG0002007	Syah.g_02062	Syaj.g_00397
OG0002008	Syah.g_01668	Syaj.g_00828
OG0002009	Syah.g_01813	Syaj.g_01062
OG0002010	Syah.g_01261	Syaj.g_01416
OG0002012	Syah.g_01562	Syaj.g_00514
OG0002014	Syah.g_00158	Syaj.g_02485
OG0002015	Syah.g_00163	Syaj.g_02486
OG0002016	Syah.g_00551	Syaj.g_02061
OG0002017	Syah.g_00458	Syaj.g_02176
OG0002020	Syah.g_00413	Syaj.g_02220
OG0002021	Syah.g_00415	Syaj.g_02219
OG0002022	Syah.g_00417	Syaj.g_02217
OG0002023	Syah.g_00418	Syaj.g_02216
OG0002024	Syah.g_00426	Syaj.g_02211
OG0002037	Syah.g_00994, Syah.g_00995	Syaj.g_00070
OG0002038	Syah.g_02148	Syaj.g_00311
OG0002039	Syah.g_02135	Syaj.g_00325
OG0002040	Syah.g_02134	Syaj.g_00326
OG0002041	Syah.g_01651	Syaj.g_00847
OG0002043	Syah.g_01581	Syaj.g_00785
OG0002044	Syah.g_02077	Syaj.g_00387
OG0002045	Syah.g_01213	Syaj.g_01453
OG0002049	Syah.g_00730	Syaj.g_02677
OG0002050	Syah.g_00643	Syaj.g_02584
OG0002053	Syah.g_00474	Syaj.g_02150, Syaj.g_02149
OG0002054	Syah.g_00427	Syaj.g_02210
OG0002055	Syah.g_00423	Syaj.g_02213
OG0002056	Syah.g_00104	Syaj.g_02548
OG0002092	Syah.g_02320, Syah.g_02321	Syaj.g_01646
OG0002106	Syah.g_00469	Syaj.g_00365
OG0002112	Syah.g_00115	Syaj.g_02537
OG0002115	Syah.g_02375	Syaj.g_01710
OG0002116	Syah.g_02345	Syaj.g_01684
OG0002117	Syah.g_02142	Syaj.g_00316
OG0002118	Syah.g_01403	Syaj.g_00591
OG0002119	Syah.g_00569	Syaj.g_02056
OG0002120	Syah.g_01543	Syaj.g_01131
OG0002121	Syah.g_01460	Syaj.g_00667
OG0002123	Syah.g_01725	Syaj.g_00955
OG0002124	Syah.g_02108	Syaj.g_00352
OG0002126	Syah.g_00160	Syaj.g_02488
OG0002127	Syah.g_00042	Syaj.g_01953
OG0002128	Syah.g_01440	Syaj.g_00648
OG0002129	Syah.g_01277	Syaj.g_01394
OG0002132	Syah.g_00422	Syaj.g_02214
OG0002133	Syah.g_00424	Syaj.g_02212
OG0002134	Syah.g_00232	Syaj.g_02436
OG0002135	Syah.g_02419	Syaj.g_01753
OG0002136	Syah.g_02418	Syaj.g_01752
OG0002138	Syah.g_01997	Syaj.g_00489
OG0002139	Syah.g_01381	Syaj.g_00565
OG0002140	Syah.g_02393	Syaj.g_02895
OG0002141	Syah.g_01898	Syaj.g_01249
OG0002142	Syah.g_01313	Syaj.g_01365
OG0002143	Syah.g_00893	Syaj.g_02834
OG0002144	Syah.g_00733	Syaj.g_02683
OG0002157	Syah.g_00116	Syaj.g_02536
OG0002158	Syah.g_00114	Syaj.g_02538
OG0002162	Syah.g_01121	Syaj.g_00212
OG0002163	Syah.g_00480	Syaj.g_02143
OG0002171	Syah.g_00156	Syaj.g_02491
OG0002172	Syah.g_00548	Syaj.g_02065
OG0002178	Syah.g_00420	Syaj.g_02215
OG0002179	Syah.g_00185	Syaj.g_02458
OG0002180	Syah.g_00094	Syaj.g_02557
OG0002181	Syah.g_00646	Syaj.g_02589
OG0002182	Syah.g_00664	Syaj.g_02608
OG0002183	Syah.g_02509	Syaj.g_01846
OG0002184	Syah.g_02506	Syaj.g_01843
OG0002185	Syah.g_02499	Syaj.g_01835
OG0002186	Syah.g_02417	Syaj.g_01751
OG0002187	Syah.g_02415	Syaj.g_01750
OG0002188	Syah.g_02378	Syaj.g_01713
OG0002189	Syah.g_02377	Syaj.g_01712
OG0002190	Syah.g_02331	Syaj.g_01662
OG0002192	Syah.g_02132	Syaj.g_00329
OG0002193	Syah.g_01349	Syaj.g_00508
OG0002194	Syah.g_01384	Syaj.g_00568
OG0002195	Syah.g_01534	Syaj.g_00758
OG0002196	Syah.g_01792	Syaj.g_01040
OG0002197	Syah.g_01659	Syaj.g_00841
OG0002198	Syah.g_01914	Syaj.g_01263
OG0002199	Syah.g_01920	Syaj.g_01268
OG0002200	Syah.g_01291	Syaj.g_01379
OG0002201	Syah.g_01162	Syaj.g_00258
OG0002202	Syah.g_01161	Syaj.g_00257
OG0002203	Syah.g_01160	Syaj.g_00256
OG0002204	Syah.g_01142	Syaj.g_00235
OG0002205	Syah.g_01126	Syaj.g_00217
OG0002206	Syah.g_01113	Syaj.g_00204
OG0002207	Syah.g_01103	Syaj.g_00194
OG0002208	Syah.g_00989	Syaj.g_00063
OG0002209	Syah.g_00866	Syaj.g_02813
OG0002210	Syah.g_00814	Syaj.g_02766
OG0002211	Syah.g_00777	Syaj.g_02730
OG0002212	Syah.g_00524	Syaj.g_02099
OG0002213	Syah.g_00519	Syaj.g_02103
OG0002214	Syah.g_00393	Syaj.g_02240
OG0002230	Syah.g_00195	Syaj.g_01570
OG0002230	Syah.g_02240	Syaj.g_01574
OG0002233	Syah.g_01739	Syaj.g_00970
OG0002234	Syah.g_01883	Syaj.g_01224
OG0002235	Syah.g_01796	Syaj.g_01045
OG0002236	Syah.g_00727	Syaj.g_02675
OG0002238	Syah.g_01472	Syaj.g_00690
OG0002242	Syah.g_00157	Syaj.g_02490
OG0002245	Syah.g_00895	Syaj.g_02836
OG0002247	Syah.g_01119	Syaj.g_00210
OG0002248	Syah.g_02007	Syaj.g_00477
OG0002250	Syah.g_02510	Syaj.g_01847
OG0002251	Syah.g_02328	Syaj.g_01653
OG0002252	Syah.g_02253	Syaj.g_01585
OG0002253	Syah.g_02189	Syaj.g_01498
OG0002254	Syah.g_01697	Syaj.g_00796
OG0002255	Syah.g_01643	Syaj.g_00855
OG0002257	Syah.g_01892	Syaj.g_01237
OG0002258	Syah.g_01141	Syaj.g_00234
OG0002259	Syah.g_01068	Syaj.g_00148
OG0002260	Syah.g_01380	Syaj.g_00564
OG0002279	Syah.g_02539	Syaj.g_01889
OG0002280	Syah.g_01050	Syaj.g_00127
OG0002297	Syah.g_01347	Syaj.g_00512
OG0002298	Syah.g_01639	Syaj.g_00859
OG0002299	Syah.g_01602	Syaj.g_00918
OG0002300	Syah.g_01555	Syaj.g_01122
OG0002301	Syah.g_01949	Syaj.g_01691
OG0002303	Syah.g_00894	Syaj.g_02835
OG0002304	Syah.g_01225, Syah.g_00832	Syaj.g_02783
OG0002305	Syah.g_02542	Syaj.g_01892
OG0002306	Syah.g_00419	Syaj.g_02209
OG0002309	Syah.g_02085	Syaj.g_00380
OG0002331	Syah.g_01740	Syaj.g_00972
OG0002332	Syah.g_01471	Syaj.g_00689
OG0002333	Syah.g_01473	Syaj.g_00691
OG0002334	Syah.g_01300	Syaj.g_01371
OG0002336	Syah.g_01223	Syaj.g_01441
OG0002338	Syah.g_00161	Syaj.g_02483
OG0002339	Syah.g_00176	Syaj.g_02471
OG0002350	Syah.g_00846	Syaj.g_02798
OG0002351	Syah.g_00124	Syaj.g_02525
OG0002353	Syah.g_01766	Syaj.g_01010
OG0002354	Syah.g_01623	Syaj.g_00897
OG0002355	Syah.g_02469	Syaj.g_01195
OG0002356	Syah.g_01209	Syaj.g_01482
OG0002357	Syah.g_00455	Syaj.g_02179
OG0002369	Syah.g_00222	Syaj.g_02343
OG0002380	Syah.g_02298	Syaj.g_01781
OG0002386	Syah.g_01893	Syaj.g_01240
OG0002395	Syah.g_00117	Syaj.g_02535, Syaj.g_02534
OG0002400	Syah.g_01364	Syaj.g_00966
OG0002401	Syah.g_02146	Syaj.g_00313
OG0002402	Syah.g_02059	Syaj.g_00412
OG0002403	Syah.g_01405	Syaj.g_00594
OG0002404	Syah.g_01716	Syaj.g_02160
OG0002405	Syah.g_01579	Syaj.g_00783
OG0002407	Syah.g_01354	Syaj.g_02186
OG0002408	Syah.g_01886	Syaj.g_01228
OG0002429	Syah.g_02516	Syaj.g_01861
OG0002435	Syah.g_02229	Syaj.g_01563
OG0002448	Syah.g_00685	Syaj.g_01630
OG0002450	Syah.g_00385	Syaj.g_02249
OG0002461	Syah.g_01342	Syaj.g_01673
OG0002462	Syah.g_02440	Syaj.g_01774
OG0002465	Syah.g_02181	Syaj.g_00283
OG0002467	Syah.g_01350	Syaj.g_00506, Syaj.g_00505
OG0002470	Syah.g_01486	Syaj.g_00661
OG0002471	Syah.g_01854	Syaj.g_01174
OG0002472	Syah.g_02293	Syaj.g_02897
OG0002488	Syah.g_00175	Syaj.g_02472
OG0002490	Syah.g_00214	Syaj.g_02350
OG0002521	Syah.g_02371	Syaj.g_01706
OG0002523	Syah.g_01989	Syaj.g_00502
OG0002524	Syah.g_01554	Syaj.g_01123
OG0002525	Syah.g_01537	Syaj.g_01137
OG0002526	Syah.g_01841	Syaj.g_01157
OG0002532	Syah.g_01890	Syaj.g_01234
OG0002533	Syah.g_01085	Syaj.g_00168
OG0002534	Syah.g_00843	Syaj.g_02792
OG0002535	Syah.g_00840	Syaj.g_02789
OG0002536	Syah.g_00820	Syaj.g_02772
OG0002538	Syah.g_00586	Syaj.g_02037
OG0002543	Syah.g_00492	Syaj.g_02127
OG0002544	Syah.g_01352	Syaj.g_01227
OG0002545	Syah.g_01561	Syaj.g_01119
OG0002578	Syah.g_01290	Syaj.g_00801, Syaj.g_01380
OG0002594	Syah.g_02355	Syaj.g_01290
OG0002595	Syah.g_01987	Syaj.g_00504
OG0002596	Syah.g_02460	Syaj.g_01110
OG0002599	Syah.g_01828	Syaj.g_01156
OG0002600	Syah.g_02353	Syaj.g_01194
OG0002603	Syah.g_01341	Syaj.g_01218
OG0002604	Syah.g_01891	Syaj.g_01236
OG0002605	Syah.g_00845	Syaj.g_02797
OG0002608	Syah.g_02016	Syaj.g_00443
OG0002609	Syah.g_02104	Syaj.g_00353
OG0002674	Syah.g_00803	Syaj.g_02755
OG0002708	Syah.g_00947	Syaj.g_00551
OG0002710	Syah.g_01336	Syaj.g_01063
OG0002732	Syah.g_01457	Syaj.g_02407
OG0002738	Syah.g_01428	Syaj.g_00640
OG0002740	Syah.g_01328	Syaj.g_01077
OG0002741	Syah.g_01769	Syaj.g_01013
OG0002742	Syah.g_01089	Syaj.g_00526
OG0002744	Syah.g_01843	Syaj.g_01160
OG0002746	Syah.g_01911	Syaj.g_01257
OG0002748	Syah.g_01165	Syaj.g_00263
OG0002749	Syah.g_01083, Syah.g_01080	Syaj.g_00165
OG0002758	Syah.g_01856	Syaj.g_01064
OG0002759	Syah.g_02064	Syaj.g_01127
OG0002850	Syah.g_02301	Syaj.g_01624
OG0002851	Syah.g_02010	Syaj.g_00450
OG0002852	Syah.g_01818	Syaj.g_01068
OG0002853	Syah.g_01742	Syaj.g_00974
OG0002856	Syah.g_01566	Syaj.g_02687
OG0002858	Syah.g_00926	Syaj.g_01788
OG0002862	Syah.g_00835	Syaj.g_02784
OG0002863	Syah.g_01230	Syaj.g_02793
OG0002865	Syah.g_00955	Syaj.g_01111
OG0002867	Syah.g_02292	Syaj.g_01168
OG0002869	Syah.g_02102	Syaj.g_00355
OG0002932	Syah.g_01458	Syaj.g_02406
OG0002933	Syah.g_01459	Syaj.g_02405
OG0002935	Syah.g_00274	Syaj.g_02386, Syaj.g_02385
OG0002943	Syah.g_02437	Syaj.g_01772
OG0002944	Syah.g_02436	Syaj.g_01771
OG0002945	Syah.g_02435	Syaj.g_01770
OG0002946	Syah.g_02433	Syaj.g_01768
OG0002947	Syah.g_02432	Syaj.g_01767
OG0002948	Syah.g_02430	Syaj.g_01766
OG0002949	Syah.g_02429	Syaj.g_01765
OG0002950	Syah.g_02428	Syaj.g_01764
OG0002954	Syah.g_02327	Syaj.g_01652
OG0002955	Syah.g_02248	Syaj.g_01580
OG0002956	Syah.g_02249	Syaj.g_01581
OG0002957	Syah.g_02247	Syaj.g_01579
OG0002958	Syah.g_02246	Syaj.g_01578
OG0002962	Syah.g_01804	Syaj.g_01053
OG0002963	Syah.g_01559	Syaj.g_01660
OG0002964	Syah.g_01743	Syaj.g_00975
OG0002972	Syah.g_01232	Syaj.g_00018
OG0002974	Syah.g_01214	Syaj.g_01452
OG0002977	Syah.g_00530	Syaj.g_02085
OG0002980	Syah.g_00825	Syaj.g_02778
OG0002981	Syah.g_00836	Syaj.g_02785
OG0002984	Syah.g_00993	Syaj.g_00069
OG0003029	Syah.g_01176	Syaj.g_00139
OG0003055	Syah.g_00686, Syah.g_00278	Syaj.g_02380
OG0003096	Syah.g_00273	Syaj.g_02387
OG0003116	Syah.g_01884	Syaj.g_01225
OG0003117	Syah.g_01896	Syaj.g_01246
OG0003118	Syah.g_01897	Syaj.g_01248
OG0003121	Syah.g_01061	Syaj.g_00141
OG0003138	Syah.g_02133	Syaj.g_00328
OG0003139	Syah.g_01453	Syaj.g_01177
OG0003140	Syah.g_01082	Syaj.g_02841
OG0003233	Syah.g_01200	Syaj.g_00779
OG0003247	Syah.g_01480	Syaj.g_01197
OG0003248	Syah.g_00721	Syaj.g_01112
OG0003257	Syah.g_00229	Syaj.g_02346
OG0003265	Syah.g_02302	Syaj.g_01625
OG0003266	Syah.g_02180	Syaj.g_00284
OG0003268	Syah.g_01343	Syaj.g_00531
OG0003294	Syah.g_00719	Syaj.g_02665
OG0003295	Syah.g_00330	Syaj.g_02233
OG0003296	Syah.g_01984	Syaj.g_02896
OG0003297	Syah.g_01357	Syaj.g_00364
OG0003339	Syah.g_00228	Syaj.g_02345
OG0003528	Syah.g_00924	Syaj.g_02891
OG0003539	Syah.g_01836	Syaj.g_00402
OG0003557	Syah.g_01345	Syaj.g_00518
OG0003866	Syah.g_01549	Syaj.g_01658
OG0003883	Syah.g_01839	Syaj.g_02668
OG0003884	Syah.g_01835	Syaj.g_01214
OG0003896	Syah.g_00923	Syaj.g_02889
OG0003937	Syah.g_01181	Syaj.g_00777
OG0004061	Syah.g_00277	Syaj.g_02381
OG0004113	Syah.g_00260	Syaj.g_02400
OG0004309	Syah.g_02299	Syaj.g_00001
OG0004355	Syah.g_01831	Syaj.g_00407
OG0004383	Syah.g_00311	Syaj.g_02323
OG0004668	Syah.g_00219	Syaj.g_02349
OG0005108	Syah.g_00285	Syaj.g_02373
OG0005110	Syah.g_00280	Syaj.g_02378
OG0006080	Syah.g_00238	Syaj.g_02430
OG0006081	Syah.g_00279	Syaj.g_02379
OG0006082	Syah.g_00291	Syaj.g_02367
OG0006083	Syah.g_00292	Syaj.g_02366
