Orthogroup	Prbl	Syak
OG0002039	Prbl.g_02107	Syak.g_00866
OG0002040	Prbl.g_00177	Syak.g_00865
OG0002041	Prbl.g_02500	Syak.g_00475
OG0002042	Prbl.g_02484	Syak.g_00496
OG0002043	Prbl.g_02439	Syak.g_00546
OG0002044	Prbl.g_01536	Syak.g_00614
OG0002045	Prbl.g_01347	Syak.g_01129
OG0002046	Prbl.g_01350	Syak.g_01134
OG0002047	Prbl.g_02672	Syak.g_01217
OG0002048	Prbl.g_01173	Syak.g_01285
OG0002050	Prbl.g_01471	Syak.g_01440
OG0002051	Prbl.g_00268	Syak.g_02090
OG0002053	Prbl.g_02205	Syak.g_02277
OG0002111	Prbl.g_02632	Syak.g_00568
OG0002113	Prbl.g_01979	Syak.g_01754
OG0002114	Prbl.g_00329	Syak.g_01014
OG0002115	Prbl.g_00402	Syak.g_02424
OG0002117	Prbl.g_02101	Syak.g_00877
OG0002118	Prbl.g_01371	Syak.g_00819
OG0002119	Prbl.g_01107	Syak.g_02520
OG0002120	Prbl.g_01708	Syak.g_00576
OG0002121	Prbl.g_01532	Syak.g_00146
OG0002122	Prbl.g_01860	Syak.g_00699
OG0002124	Prbl.g_01558	Syak.g_00587
OG0002126	Prbl.g_00881	Syak.g_01540
OG0002127	Prbl.g_00308	Syak.g_02137
OG0002128	Prbl.g_02201	Syak.g_01123
OG0002130	Prbl.g_01720	Syak.g_00934
OG0002159	Prbl.g_01233	Syak.g_01677
OG0002160	Prbl.g_01910	Syak.g_00690
OG0002161	Prbl.g_00327	Syak.g_01007, Syak.g_01006
OG0002162	Prbl.g_01798	Syak.g_02695
OG0002166	Prbl.g_01856	Syak.g_00693
OG0002167	Prbl.g_01841	Syak.g_00060
OG0002168	Prbl.g_00941	Syak.g_00760
OG0002169	Prbl.g_02671	Syak.g_01218
OG0002170	Prbl.g_01198	Syak.g_01249
OG0002171	Prbl.g_00885	Syak.g_01534
OG0002172	Prbl.g_01251	Syak.g_01999
OG0002173	Prbl.g_00125	Syak.g_02014
OG0002174	Prbl.g_02183	Syak.g_01890
OG0002229	Prbl.g_02034	Syak.g_01705
OG0002231	Prbl.g_01842	Syak.g_00924
OG0002233	Prbl.g_01828	Syak.g_00063
OG0002234	Prbl.g_02569	Syak.g_02489
OG0002237	Prbl.g_01633	Syak.g_00028
OG0002238	Prbl.g_01039	Syak.g_00285
OG0002239	Prbl.g_00717	Syak.g_02442
OG0002241	Prbl.g_01351	Syak.g_01135
OG0002242	Prbl.g_00884	Syak.g_01535
OG0002243	Prbl.g_02257	Syak.g_01961
OG0002277	Prbl.g_02013	Syak.g_01720
OG0002279	Prbl.g_00550	Syak.g_02190
OG0002280	Prbl.g_00777	Syak.g_02630
OG0002281	Prbl.g_01793	Syak.g_02701
OG0002288	Prbl.g_00233	Syak.g_02637
OG0002289	Prbl.g_01353	Syak.g_01137
OG0002290	Prbl.g_01926	Syak.g_01159, Syak.g_01153
OG0002292	Prbl.g_00087	Syak.g_02069
OG0002328	Prbl.g_00570	Syak.g_02208
OG0002330	Prbl.g_00015	Syak.g_00716
OG0002331	Prbl.g_00028	Syak.g_00967
OG0002332	Prbl.g_01040	Syak.g_00284
OG0002333	Prbl.g_01038	Syak.g_00286
OG0002334	Prbl.g_00250	Syak.g_01032
OG0002335	Prbl.g_00232	Syak.g_02647
OG0002336	Prbl.g_01338	Syak.g_01115
OG0002337	Prbl.g_01460	Syak.g_01452
OG0002338	Prbl.g_00878	Syak.g_01544
OG0002339	Prbl.g_00866	Syak.g_01553
OG0002343	Prbl.g_01514	Syak.g_01408
OG0002350	Prbl.g_01192	Syak.g_01254
OG0002382	Prbl.g_00520	Syak.g_02583
OG0002391	Prbl.g_01009	Syak.g_02164
OG0002430	Prbl.g_00772	Syak.g_02634
OG0002431	Prbl.g_00773	Syak.g_02633
OG0002433	Prbl.g_00477	Syak.g_00130
OG0002438	Prbl.g_01843	Syak.g_01923
OG0002440	Prbl.g_02534	Syak.g_00647
OG0002444	Prbl.g_00239	Syak.g_01010
OG0002446	Prbl.g_01336	Syak.g_01105
OG0002447	Prbl.g_01352	Syak.g_01136
OG0002449	Prbl.g_02157	Syak.g_01835
OG0002461	Prbl.g_00626	Syak.g_00216
OG0002494	Prbl.g_00459	Syak.g_02712
OG0002496	Prbl.g_02302	Syak.g_01397
OG0002565	Prbl.g_01906	Syak.g_02272
OG0002566	Prbl.g_00363	Syak.g_02382
OG0002568	Prbl.g_01767	Syak.g_02726
OG0002569	Prbl.g_02301	Syak.g_01398
OG0002570	Prbl.g_02299	Syak.g_01400
OG0002572	Prbl.g_01609	Syak.g_02758
OG0002573	Prbl.g_00238	Syak.g_01009
OG0002577	Prbl.g_00637	Syak.g_01177
OG0002580	Prbl.g_02176	Syak.g_01883
OG0002593	Prbl.g_01385	Syak.g_02486
OG0002633	Prbl.g_00736	Syak.g_00176
OG0002636	Prbl.g_01090	Syak.g_00965
OG0002637	Prbl.g_01698	Syak.g_00277
OG0002639	Prbl.g_01876	Syak.g_02344
OG0002641	Prbl.g_02303	Syak.g_01396
OG0002642	Prbl.g_02300	Syak.g_01399
OG0002647	Prbl.g_02253	Syak.g_01959
OG0002704	Prbl.g_02035	Syak.g_01704
OG0002716	Prbl.g_01510	Syak.g_01412
OG0002717	Prbl.g_00128	Syak.g_02023
OG0002798	Prbl.g_02093	Syak.g_00889
OG0002802	Prbl.g_02512	Syak.g_00628
OG0002844	Prbl.g_02032	Syak.g_01528
OG0002845	Prbl.g_01227	Syak.g_01666
OG0002909	Prbl.g_01673	Syak.g_00251
OG0002910	Prbl.g_00037	Syak.g_01195
OG0002938	Prbl.g_02037	Syak.g_01529, Syak.g_01701, Syak.g_01700
OG0002940	Prbl.g_00122	Syak.g_02011
OG0002942	Prbl.g_01005	Syak.g_01495
OG0003038	Prbl.g_00357	Syak.g_01673
OG0003051	Prbl.g_01475	Syak.g_01012
OG0003090	Prbl.g_00671	Syak.g_01745
OG0003091	Prbl.g_00123	Syak.g_02012
OG0003092	Prbl.g_01150	Syak.g_01104
OG0003096	Prbl.g_02042	Syak.g_01607
OG0003097	Prbl.g_02045	Syak.g_01657
OG0003249	Prbl.g_01239	Syak.g_02008
OG0003252	Prbl.g_02033	Syak.g_01703
OG0003253	Prbl.g_00876	Syak.g_01533
OG0003387	Prbl.g_00041	Syak.g_01360
OG0003501	Prbl.g_01237	Syak.g_02010
OG0003502	Prbl.g_01238	Syak.g_02009
OG0003506	Prbl.g_02036	Syak.g_01702
OG0003827	Prbl.g_02039	Syak.g_01371
OG0004294	Prbl.g_02653	Syak.g_01018
