Orthogroup	Prbl	Prah
OG0001884	Prbl.g_02446	Prah.g_00764
OG0001885	Prbl.g_02433	Prah.g_00753
OG0001886	Prbl.g_02429	Prah.g_00749
OG0001887	Prbl.g_02391	Prah.g_00723
OG0001888	Prbl.g_02349	Prah.g_00682
OG0001889	Prbl.g_02321	Prah.g_00653
OG0001890	Prbl.g_01553	Prah.g_00590
OG0001891	Prbl.g_01557	Prah.g_00586
OG0001892	Prbl.g_01570	Prah.g_00573
OG0001893	Prbl.g_01623	Prah.g_00519
OG0001894	Prbl.g_01638	Prah.g_00502
OG0001895	Prbl.g_00162	Prah.g_00426
OG0001896	Prbl.g_00664	Prah.g_00220
OG0001897	Prbl.g_01209	Prah.g_01931
OG0001898	Prbl.g_01193	Prah.g_01947
OG0001899	Prbl.g_00989	Prah.g_02006
OG0001900	Prbl.g_01488	Prah.g_02109
OG0001901	Prbl.g_01487	Prah.g_02110
OG0001902	Prbl.g_01446	Prah.g_02141
OG0001903	Prbl.g_01437	Prah.g_02150
OG0001904	Prbl.g_00868	Prah.g_02220
OG0001905	Prbl.g_00858	Prah.g_02228
OG0001906	Prbl.g_00823	Prah.g_02256
OG0001907	Prbl.g_00311	Prah.g_02272
OG0001908	Prbl.g_00266	Prah.g_02319
OG0001909	Prbl.g_00078	Prah.g_02340
OG0001910	Prbl.g_01254	Prah.g_02401
OG0001912	Prbl.g_02229	Prah.g_02500
OG0001913	Prbl.g_02227	Prah.g_02502
OG0001914	Prbl.g_02199	Prah.g_02529, Prah.g_02530
OG0001929	Prbl.g_02010	Prah.g_00072
OG0001930	Prbl.g_01231	Prah.g_00140
OG0001931	Prbl.g_01230	Prah.g_00141
OG0001932	Prbl.g_01292	Prah.g_00157
OG0001933	Prbl.g_00549	Prah.g_01900
OG0001934	Prbl.g_00564	Prah.g_01885
OG0001935	Prbl.g_00601	Prah.g_01845
OG0001936	Prbl.g_01944	Prah.g_01813
OG0001937	Prbl.g_00434	Prah.g_01638
OG0001938	Prbl.g_00507	Prah.g_01571
OG0001939	Prbl.g_02648	Prah.g_01477
OG0001940	Prbl.g_01792	Prah.g_01436
OG0001941	Prbl.g_01729	Prah.g_01371
OG0001943	Prbl.g_02098	Prah.g_01308
OG0001944	Prbl.g_01070	Prah.g_01207
OG0001945	Prbl.g_02602	Prah.g_01127, Prah.g_01002
OG0001946	Prbl.g_01871	Prah.g_00984
OG0001947	Prbl.g_00942	Prah.g_00900
OG0001948	Prbl.g_02504	Prah.g_00825
OG0001949	Prbl.g_02490	Prah.g_00809
OG0001950	Prbl.g_02488	Prah.g_00807
OG0001951	Prbl.g_02479	Prah.g_00797
OG0001952	Prbl.g_02459	Prah.g_00777
OG0001953	Prbl.g_02458	Prah.g_00776
OG0001955	Prbl.g_01560	Prah.g_00583
OG0001956	Prbl.g_01578	Prah.g_00565
OG0001957	Prbl.g_01628	Prah.g_00514
OG0001958	Prbl.g_01407	Prah.g_00458
OG0001960	Prbl.g_00721	Prah.g_00330, Prah.g_00329
OG0001961	Prbl.g_01345	Prah.g_00307
OG0001962	Prbl.g_00142	Prah.g_02442
OG0001963	Prbl.g_01167, Prbl.g_01168	Prah.g_01969
OG0001964	Prbl.g_01052	Prah.g_02057
OG0001965	Prbl.g_01501	Prah.g_02096
OG0001966	Prbl.g_01493	Prah.g_02104
OG0001967	Prbl.g_01491	Prah.g_02106
OG0001968	Prbl.g_01490	Prah.g_02107
OG0001969	Prbl.g_01418	Prah.g_02169
OG0001970	Prbl.g_00821	Prah.g_02258
OG0001971	Prbl.g_00076	Prah.g_02338
OG0001972	Prbl.g_01267	Prah.g_02389
OG0001973	Prbl.g_02268	Prah.g_02464
OG0001973	Prbl.g_02256	Prah.g_02473
OG0001974	Prbl.g_02242	Prah.g_02487
OG0001975	Prbl.g_02200	Prah.g_02528
OG0001976	Prbl.g_02198	Prah.g_02531
OG0001977	Prbl.g_02187	Prah.g_02542
OG0001992	Prbl.g_01162	Prah.g_00339, Prah.g_01973
OG0001995	Prbl.g_00757	Prah.g_01492
OG0001996	Prbl.g_01974	Prah.g_00035
OG0001997	Prbl.g_00575	Prah.g_01874
OG0001998	Prbl.g_00328	Prah.g_01748
OG0001999	Prbl.g_00351	Prah.g_01721
OG0002000	Prbl.g_00786	Prah.g_01520
OG0002002	Prbl.g_02587	Prah.g_01280
OG0002003	Prbl.g_01861	Prah.g_00976
OG0002004	Prbl.g_01848	Prah.g_00966
OG0002005	Prbl.g_01844	Prah.g_00963
OG0002006	Prbl.g_00943	Prah.g_00899
OG0002007	Prbl.g_00944	Prah.g_00898
OG0002008	Prbl.g_02517	Prah.g_00836
OG0002009	Prbl.g_02371	Prah.g_00704
OG0002010	Prbl.g_00697	Prah.g_00373
OG0002011	Prbl.g_00683	Prah.g_00211
OG0002012	Prbl.g_01160	Prah.g_01974
OG0002013	Prbl.g_00895	Prah.g_02189
OG0002014	Prbl.g_00883	Prah.g_02202
OG0002015	Prbl.g_00879	Prah.g_02215
OG0002016	Prbl.g_01247	Prah.g_02408
OG0002017	Prbl.g_02184	Prah.g_02545
OG0002018	Prbl.g_02156	Prah.g_02570
OG0002036	Prbl.g_00395	Prah.g_01675
OG0002037	Prbl.g_00509	Prah.g_01568
OG0002038	Prbl.g_02094	Prah.g_01312
OG0002039	Prbl.g_02107	Prah.g_01300
OG0002040	Prbl.g_00177	Prah.g_01299
OG0002041	Prbl.g_02500	Prah.g_00820
OG0002042	Prbl.g_02484	Prah.g_00802
OG0002043	Prbl.g_02439	Prah.g_00757
OG0002044	Prbl.g_01536	Prah.g_00607
OG0002045	Prbl.g_01347	Prah.g_00305
OG0002046	Prbl.g_01350	Prah.g_00302
OG0002047	Prbl.g_02672	Prah.g_00203
OG0002048	Prbl.g_01173	Prah.g_01967
OG0002050	Prbl.g_01471	Prah.g_02116
OG0002051	Prbl.g_00268	Prah.g_02317
OG0002052	Prbl.g_02211	Prah.g_02516
OG0002053	Prbl.g_02205	Prah.g_02523
OG0002063	Prbl.g_00052	Prah.g_01054
OG0002110	Prbl.g_02394	Prah.g_00725
OG0002113	Prbl.g_01979	Prah.g_00040
OG0002114	Prbl.g_00329	Prah.g_01747
OG0002115	Prbl.g_00402	Prah.g_01669
OG0002117	Prbl.g_02101	Prah.g_01306
OG0002118	Prbl.g_01371	Prah.g_01269
OG0002119	Prbl.g_01107	Prah.g_01242
OG0002120	Prbl.g_01708	Prah.g_01197
OG0002121	Prbl.g_01532	Prah.g_01107
OG0002122	Prbl.g_01860	Prah.g_00975
OG0002124	Prbl.g_01558	Prah.g_00585
OG0002126	Prbl.g_00881	Prah.g_02214, Prah.g_02204
OG0002127	Prbl.g_00308	Prah.g_02277
OG0002128	Prbl.g_02201	Prah.g_02527
OG0002130	Prbl.g_01720	Prah.g_01362
OG0002154	Prbl.g_00829	Prah.g_02249
OG0002159	Prbl.g_01233	Prah.g_00138
OG0002160	Prbl.g_01910	Prah.g_01792
OG0002161	Prbl.g_00327	Prah.g_01749
OG0002162	Prbl.g_01798	Prah.g_01442
OG0002164	Prbl.g_01089	Prah.g_01219
OG0002165	Prbl.g_01082	Prah.g_01216
OG0002166	Prbl.g_01856	Prah.g_00971
OG0002167	Prbl.g_01841	Prah.g_00960
OG0002168	Prbl.g_00941	Prah.g_00901
OG0002169	Prbl.g_02671	Prah.g_00202
OG0002170	Prbl.g_01198	Prah.g_01943
OG0002171	Prbl.g_00885	Prah.g_02200
OG0002172	Prbl.g_01251	Prah.g_02404
OG0002173	Prbl.g_00125	Prah.g_02416
OG0002174	Prbl.g_02183	Prah.g_02546
OG0002175	Prbl.g_02270	Prah.g_02462
OG0002229	Prbl.g_02034	Prah.g_00113
OG0002231	Prbl.g_01842	Prah.g_00961
OG0002232	Prbl.g_01834	Prah.g_00952
OG0002233	Prbl.g_01828	Prah.g_00945
OG0002234	Prbl.g_02569	Prah.g_00889
OG0002235	Prbl.g_02357	Prah.g_00690
OG0002236	Prbl.g_01575	Prah.g_00569
OG0002237	Prbl.g_01633	Prah.g_00507
OG0002238	Prbl.g_01039	Prah.g_00469
OG0002239	Prbl.g_00717	Prah.g_00355
OG0002240	Prbl.g_01334	Prah.g_00320
OG0002242	Prbl.g_00884	Prah.g_02201
OG0002243	Prbl.g_02257	Prah.g_02472
OG0002277	Prbl.g_02013	Prah.g_00075
OG0002278	Prbl.g_01422, Prbl.g_00260, Prbl.g_00163	Prah.g_02165, Prah.g_00425
OG0002279	Prbl.g_00550	Prah.g_01899
OG0002280	Prbl.g_00777	Prah.g_01511
OG0002281	Prbl.g_01793	Prah.g_01437
OG0002285	Prbl.g_02451	Prah.g_00769
OG0002286	Prbl.g_02271	Prah.g_02461, Prah.g_02460
OG0002289	Prbl.g_01353	Prah.g_00301
OG0002290	Prbl.g_01926	Prah.g_00245
OG0002291	Prbl.g_00071	Prah.g_02326, Prah.g_02333
OG0002292	Prbl.g_00087	Prah.g_02351
OG0002328	Prbl.g_00570	Prah.g_01879
OG0002330	Prbl.g_00015	Prah.g_01018
OG0002331	Prbl.g_00028	Prah.g_01030
OG0002332	Prbl.g_01040	Prah.g_00470
OG0002333	Prbl.g_01038	Prah.g_00468
OG0002334	Prbl.g_00250	Prah.g_00416
OG0002336	Prbl.g_01338	Prah.g_00315
OG0002337	Prbl.g_01460	Prah.g_02127
OG0002338	Prbl.g_00878	Prah.g_02206
OG0002339	Prbl.g_00866	Prah.g_02222
OG0002340	Prbl.g_00133	Prah.g_02421
OG0002341	Prbl.g_02267	Prah.g_02465
OG0002342	Prbl.g_00109	Prah.g_00274
OG0002342	Prbl.g_02663	Prah.g_00934
OG0002343	Prbl.g_01514	Prah.g_02081
OG0002381	Prbl.g_01312	Prah.g_00172
OG0002382	Prbl.g_00520	Prah.g_01557
OG0002383	Prbl.g_02595	Prah.g_01287
OG0002385	Prbl.g_02269	Prah.g_02463
OG0002386	Prbl.g_01391	Prah.g_00441
OG0002388	Prbl.g_01357	Prah.g_00297
OG0002390	Prbl.g_00081	Prah.g_02343
OG0002394	Prbl.g_02265	Prah.g_02470
OG0002429	Prbl.g_00577	Prah.g_01872
OG0002430	Prbl.g_00772	Prah.g_01507
OG0002431	Prbl.g_00773	Prah.g_01508
OG0002435	Prbl.g_02065	Prah.g_01341
OG0002436	Prbl.g_01674	Prah.g_01164
OG0002437	Prbl.g_01530	Prah.g_01097
OG0002437	Prbl.g_02607	Prah.g_01130
OG0002438	Prbl.g_01843	Prah.g_00962
OG0002439	Prbl.g_00407	Prah.g_00943
OG0002440	Prbl.g_02534	Prah.g_00854
OG0002441	Prbl.g_02398, Prbl.g_02397	Prah.g_00277, Prah.g_02440, Prah.g_00268, Prah.g_01205, Prah.g_02438, Prah.g_01057, Prah.g_01066, Prah.g_02439
OG0002442	Prbl.g_01593	Prah.g_00548
OG0002444	Prbl.g_00239	Prah.g_00405
OG0002446	Prbl.g_01336	Prah.g_00344, Prah.g_00993, Prah.g_00318
OG0002448	Prbl.g_00861, Prbl.g_00862	Prah.g_02225
OG0002449	Prbl.g_02157	Prah.g_02569
OG0002450	Prbl.g_02133	Prah.g_02592
OG0002493	Prbl.g_01908	Prah.g_01794, Prah.g_01795
OG0002494	Prbl.g_00459	Prah.g_01611
OG0002495	Prbl.g_02614	Prah.g_00995
OG0002496	Prbl.g_02302	Prah.g_00633
OG0002498	Prbl.g_01228	Prah.g_02477, Prah.g_02476
OG0002498	Prbl.g_01947	Prah.g_01815
OG0002500	Prbl.g_00476	Prah.g_01599
OG0002563	Prbl.g_00217	Prah.g_00387
OG0002564	Prbl.g_01939	Prah.g_01804
OG0002566	Prbl.g_00363	Prah.g_01708
OG0002567	Prbl.g_00771	Prah.g_01506
OG0002568	Prbl.g_01767	Prah.g_01409
OG0002569	Prbl.g_02301	Prah.g_00632
OG0002570	Prbl.g_02299	Prah.g_00630
OG0002571	Prbl.g_01585	Prah.g_00561
OG0002572	Prbl.g_01609	Prah.g_00533
OG0002573	Prbl.g_00238	Prah.g_00404
OG0002574	Prbl.g_01356	Prah.g_00298
OG0002575	Prbl.g_01358	Prah.g_00296
OG0002576	Prbl.g_01359	Prah.g_00295
OG0002577	Prbl.g_00637	Prah.g_00249
OG0002579	Prbl.g_00310	Prah.g_02275
OG0002580	Prbl.g_02176	Prah.g_02549
OG0002630	Prbl.g_02625	Prah.g_00200
OG0002630	Prbl.g_02625	Prah.g_01909
OG0002633	Prbl.g_00736	Prah.g_01819
OG0002634	Prbl.g_00196	Prah.g_01776
OG0002635	Prbl.g_02076	Prah.g_01330
OG0002636	Prbl.g_01090	Prah.g_01221
OG0002637	Prbl.g_01698	Prah.g_01186
OG0002638	Prbl.g_00727	Prah.g_00988
OG0002641	Prbl.g_02303	Prah.g_00634
OG0002642	Prbl.g_02300	Prah.g_00631
OG0002643	Prbl.g_02292	Prah.g_00623
OG0002644	Prbl.g_01648	Prah.g_00492
OG0002645	Prbl.g_01649	Prah.g_00491
OG0002647	Prbl.g_02253	Prah.g_02475
OG0002648	Prbl.g_02247	Prah.g_02482
OG0002649	Prbl.g_02246	Prah.g_02483
OG0002650	Prbl.g_02245	Prah.g_02484
OG0002652	Prbl.g_00688	Prah.g_00279, Prah.g_01723, Prah.g_01060, Prah.g_01069, Prah.g_02430
OG0002653	Prbl.g_02272	Prah.g_02459
OG0002705	Prbl.g_02384	Prah.g_00716
OG0002706	Prbl.g_02651	Prah.g_01086
OG0002706	Prbl.g_01027	Prah.g_01099
OG0002711	Prbl.g_01607	Prah.g_00535
OG0002712	Prbl.g_01650	Prah.g_00490
OG0002713	Prbl.g_01654	Prah.g_00487
OG0002714	Prbl.g_01390	Prah.g_00440
OG0002715	Prbl.g_00638	Prah.g_00248
OG0002716	Prbl.g_01510	Prah.g_02085
OG0002718	Prbl.g_02130	Prah.g_02595
OG0002720	Prbl.g_02361	Prah.g_00695
OG0002796	Prbl.g_01917	Prah.g_01787
OG0002797	Prbl.g_00390	Prah.g_01680
OG0002798	Prbl.g_02093	Prah.g_01313
OG0002800	Prbl.g_01707	Prah.g_01195
OG0002802	Prbl.g_02512	Prah.g_00832
OG0002803	Prbl.g_01608	Prah.g_00534
OG0002906	Prbl.g_01809	Prah.g_01204
OG0002909	Prbl.g_01673	Prah.g_01149
OG0002910	Prbl.g_00037	Prah.g_01040
OG0002912	Prbl.g_01589	Prah.g_00556, Prah.g_00557
OG0002913	Prbl.g_02207	Prah.g_02520
OG0002914	Prbl.g_02206	Prah.g_02521
OG0003036	Prbl.g_01229	Prah.g_00142
OG0003037	Prbl.g_00543	Prah.g_01907
OG0003038	Prbl.g_00357	Prah.g_01715
OG0003039	Prbl.g_00541	Prah.g_01065, Prah.g_01684, Prah.g_02369
OG0003040	Prbl.g_01741	Prah.g_01384
OG0003044	Prbl.g_02628	Prah.g_01106
OG0003048	Prbl.g_00141	Prah.g_00283
OG0003051	Prbl.g_01475	Prah.g_02112
OG0003052	Prbl.g_01424	Prah.g_02160
OG0003053	Prbl.g_00894	Prah.g_02190
OG0003065	Prbl.g_01670	Prah.g_01144
OG0003182	Prbl.g_02015	Prah.g_00077
OG0003185	Prbl.g_01941	Prah.g_01808
OG0003186	Prbl.g_00769	Prah.g_01504
OG0003187	Prbl.g_00119	Prah.g_01345
OG0003188	Prbl.g_02074	Prah.g_01333, Prah.g_01332
OG0003189	Prbl.g_00145	Prah.g_02445, Prah.g_01724, Prah.g_00267
OG0003190	Prbl.g_01690	Prah.g_01179
OG0003196	Prbl.g_01835	Prah.g_00954
OG0003197	Prbl.g_02419	Prah.g_00741
OG0003199	Prbl.g_01605	Prah.g_00537
OG0003200	Prbl.g_00711	Prah.g_00359
OG0003201	Prbl.g_01366	Prah.g_00288
OG0003202	Prbl.g_00621	Prah.g_00259
OG0003204	Prbl.g_02670	Prah.g_00201
OG0003207	Prbl.g_02668	Prah.g_02076
OG0003213	Prbl.g_00075	Prah.g_02337
OG0003218	Prbl.g_00143	Prah.g_00264, Prah.g_00263, Prah.g_00265, Prah.g_02443
OG0003219	Prbl.g_02660	Prah.g_01115, Prah.g_01111, Prah.g_01116
OG0003377	Prbl.g_01907	Prah.g_01796
OG0003378	Prbl.g_00463	Prah.g_01608
OG0003379	Prbl.g_00750	Prah.g_01483
OG0003380	Prbl.g_01278	Prah.g_02375
OG0003381	Prbl.g_02584	Prah.g_01277
OG0003382	Prbl.g_01803	Prah.g_01200
OG0003383	Prbl.g_02609	Prah.g_01132
OG0003385	Prbl.g_00033	Prah.g_01036
OG0003386	Prbl.g_00039	Prah.g_01042
OG0003387	Prbl.g_00041	Prah.g_01044
OG0003388	Prbl.g_00042	Prah.g_01045
OG0003389	Prbl.g_00043	Prah.g_01046
OG0003390	Prbl.g_00739	Prah.g_01079
OG0003391	Prbl.g_01870	Prah.g_00982
OG0003392	Prbl.g_01836	Prah.g_00955
OG0003394	Prbl.g_02370	Prah.g_00703
OG0003395	Prbl.g_01597	Prah.g_00545
OG0003396	Prbl.g_01389	Prah.g_00439
OG0003397	Prbl.g_01361	Prah.g_00292
OG0003398	Prbl.g_00875	Prah.g_02208
OG0003406	Prbl.g_01074	Prah.g_01210
OG0003667	Prbl.g_01300	Prah.g_00161
OG0003668	Prbl.g_00657	Prah.g_00225
OG0003669	Prbl.g_01311	Prah.g_00171
OG0003670	Prbl.g_01317	Prah.g_00181
OG0003672	Prbl.g_00610	Prah.g_01835
OG0003674	Prbl.g_01948	Prah.g_01816
OG0003675	Prbl.g_01909	Prah.g_01793
OG0003676	Prbl.g_01916	Prah.g_01788
OG0003677	Prbl.g_02623	Prah.g_01765
OG0003678	Prbl.g_00396	Prah.g_01674
OG0003679	Prbl.g_00464	Prah.g_01607
OG0003680	Prbl.g_00469	Prah.g_01602
OG0003681	Prbl.g_00474	Prah.g_01600
OG0003682	Prbl.g_00762	Prah.g_01497
OG0003683	Prbl.g_00756	Prah.g_01491
OG0003684	Prbl.g_00755	Prah.g_01490
OG0003685	Prbl.g_01782	Prah.g_01426
OG0003686	Prbl.g_01756	Prah.g_01398
OG0003687	Prbl.g_01740	Prah.g_01383
OG0003688	Prbl.g_02096	Prah.g_01310
OG0003689	Prbl.g_02596	Prah.g_01288
OG0003690	Prbl.g_01101	Prah.g_01236
OG0003691	Prbl.g_01098	Prah.g_01232
OG0003692	Prbl.g_01094	Prah.g_01229
OG0003693	Prbl.g_01091	Prah.g_01224
OG0003694	Prbl.g_01081	Prah.g_01215
OG0003695	Prbl.g_01080	Prah.g_01214
OG0003696	Prbl.g_01700	Prah.g_01188
OG0003697	Prbl.g_01697	Prah.g_01185
OG0003698	Prbl.g_01696	Prah.g_01184
OG0003699	Prbl.g_01687	Prah.g_01177
OG0003700	Prbl.g_01683	Prah.g_01173
OG0003701	Prbl.g_01682	Prah.g_01172
OG0003702	Prbl.g_01681	Prah.g_01171
OG0003703	Prbl.g_01680	Prah.g_01170
OG0003704	Prbl.g_01672	Prah.g_01148
OG0003705	Prbl.g_01668	Prah.g_01143
OG0003706	Prbl.g_01667	Prah.g_01125
OG0003707	Prbl.g_02603	Prah.g_01128
OG0003708	Prbl.g_02618	Prah.g_01000
OG0003709	Prbl.g_00009	Prah.g_01010
OG0003710	Prbl.g_00010	Prah.g_01013
OG0003711	Prbl.g_00262	Prah.g_01014
OG0003712	Prbl.g_00014	Prah.g_01017
OG0003713	Prbl.g_00023	Prah.g_01024
OG0003714	Prbl.g_00030	Prah.g_01032
OG0003715	Prbl.g_00038	Prah.g_01041
OG0003718	Prbl.g_02654	Prah.g_01090
OG0003719	Prbl.g_01529	Prah.g_01096
OG0003720	Prbl.g_01528	Prah.g_01095
OG0003721	Prbl.g_01867	Prah.g_00980
OG0003722	Prbl.g_01849	Prah.g_00967
OG0003723	Prbl.g_01840	Prah.g_00959
OG0003724	Prbl.g_01837	Prah.g_00956
OG0003725	Prbl.g_01832	Prah.g_00948
OG0003726	Prbl.g_01831	Prah.g_00947
OG0003727	Prbl.g_02568	Prah.g_00888
OG0003728	Prbl.g_02461	Prah.g_00779
OG0003729	Prbl.g_02424	Prah.g_00744
OG0003730	Prbl.g_02387	Prah.g_00719
OG0003731	Prbl.g_02382	Prah.g_00714
OG0003732	Prbl.g_02380	Prah.g_00711
OG0003733	Prbl.g_02375	Prah.g_00708
OG0003734	Prbl.g_02372	Prah.g_00705
OG0003735	Prbl.g_02360	Prah.g_00694
OG0003736	Prbl.g_02297	Prah.g_00629
OG0003737	Prbl.g_02296	Prah.g_00628
OG0003738	Prbl.g_02287	Prah.g_00616
OG0003739	Prbl.g_02280	Prah.g_00611
OG0003740	Prbl.g_02279	Prah.g_00610
OG0003741	Prbl.g_01581	Prah.g_00563
OG0003742	Prbl.g_01592	Prah.g_00549
OG0003743	Prbl.g_01595	Prah.g_00546
OG0003744	Prbl.g_01600	Prah.g_00542
OG0003745	Prbl.g_01602	Prah.g_00540
OG0003746	Prbl.g_01606	Prah.g_00536
OG0003747	Prbl.g_01034	Prah.g_00467
OG0003748	Prbl.g_01408	Prah.g_00459
OG0003749	Prbl.g_01388	Prah.g_00438
OG0003750	Prbl.g_00718	Prah.g_00354
OG0003751	Prbl.g_01365	Prah.g_00289
OG0003752	Prbl.g_01367	Prah.g_00287
OG0003753	Prbl.g_01369	Prah.g_00285
OG0003754	Prbl.g_00636	Prah.g_00250
OG0003755	Prbl.g_00674	Prah.g_00227
OG0003756	Prbl.g_01214	Prah.g_01925
OG0003757	Prbl.g_01212	Prah.g_01928
OG0003758	Prbl.g_01187	Prah.g_01952
OG0003759	Prbl.g_01130	Prah.g_01992
OG0003760	Prbl.g_01047	Prah.g_02052
OG0003761	Prbl.g_02669	Prah.g_02075
OG0003762	Prbl.g_01495	Prah.g_02102
OG0003763	Prbl.g_01474	Prah.g_02113
OG0003764	Prbl.g_00854	Prah.g_02233
OG0003766	Prbl.g_00067	Prah.g_02322
OG0003767	Prbl.g_00084	Prah.g_02346
OG0003768	Prbl.g_01280	Prah.g_02373
OG0003769	Prbl.g_01279	Prah.g_02374
OG0003770	Prbl.g_01277	Prah.g_02377
OG0003771	Prbl.g_01276	Prah.g_02378
OG0003772	Prbl.g_01275	Prah.g_02379
OG0003773	Prbl.g_01274	Prah.g_02380
OG0003774	Prbl.g_01271	Prah.g_02383
OG0003775	Prbl.g_01269	Prah.g_02385
OG0003776	Prbl.g_01268	Prah.g_02386
OG0003778	Prbl.g_02191	Prah.g_02537
OG0003783	Prbl.g_00144	Prah.g_00266, Prah.g_02444
OG0004072	Prbl.g_02650	Prah.g_01479
OG0004116	Prbl.g_01319	Prah.g_00182
OG0004118	Prbl.g_00208	Prah.g_00280
OG0004119	Prbl.g_02284	Prah.g_00613
OG0004120	Prbl.g_02289	Prah.g_00618
OG0004121	Prbl.g_02401	Prah.g_00727
OG0004122	Prbl.g_02402	Prah.g_00728
OG0004123	Prbl.g_00004	Prah.g_01004
OG0004124	Prbl.g_00029	Prah.g_01031
OG0004125	Prbl.g_00044	Prah.g_01047
OG0004126	Prbl.g_00049	Prah.g_01051
OG0004127	Prbl.g_01522	Prah.g_01091
OG0004128	Prbl.g_00529	Prah.g_01548
OG0004129	Prbl.g_00468	Prah.g_01603
OG0004130	Prbl.g_00169	Prah.g_01722
OG0004131	Prbl.g_00188	Prah.g_01768
OG0004132	Prbl.g_00616	Prah.g_01829
OG0004133	Prbl.g_01225	Prah.g_01914
OG0004134	Prbl.g_01165	Prah.g_01970
OG0004135	Prbl.g_00313	Prah.g_02271
OG0004138	Prbl.g_02277	Prah.g_02452
OG0004572	Prbl.g_01830	Prah.g_00946
OG0004575	Prbl.g_02290	Prah.g_00619
OG0005494	Prbl.g_00384	Prah.g_01686
