Orthogroup	Syac	Syak
OG0002055	Syac.g_02443	Syak.g_01848
OG0002056	Syac.g_00278	Syak.g_01477
OG0002106	Syac.g_02391	Syak.g_00071
OG0002112	Syac.g_00266	Syak.g_01488
OG0002114	Syac.g_01618	Syak.g_01014
OG0002115	Syac.g_00557	Syak.g_02424
OG0002116	Syac.g_00589	Syak.g_02450
OG0002117	Syac.g_00785	Syak.g_00877
OG0002118	Syac.g_01504	Syak.g_00819
OG0002119	Syac.g_02306	Syak.g_02520
OG0002120	Syac.g_01097	Syak.g_00576
OG0002121	Syac.g_01444	Syak.g_00146
OG0002124	Syac.g_00819	Syak.g_00587
OG0002126	Syac.g_00219	Syak.g_01540
OG0002127	Syac.g_00339	Syak.g_02137
OG0002128	Syac.g_01463	Syak.g_01123
OG0002129	Syac.g_01647	Syak.g_01057
OG0002131	Syac.g_02452	Syak.g_01841
OG0002132	Syac.g_02444	Syak.g_01847
OG0002133	Syac.g_02442	Syak.g_01849
OG0002134	Syac.g_00173	Syak.g_01632
OG0002135	Syac.g_00513	Syak.g_02387
OG0002136	Syac.g_00514	Syak.g_02388
OG0002138	Syac.g_00918	Syak.g_00090
OG0002139	Syac.g_01527	Syak.g_00681
OG0002140	Syac.g_00536	Syak.g_00970
OG0002140	Syac.g_02390	Syak.g_00219
OG0002142	Syac.g_01615	Syak.g_01025
OG0002143	Syac.g_01983	Syak.g_01210
OG0002144	Syac.g_02146	Syak.g_01359
OG0002156	Syac.g_01612	Syak.g_01003
OG0002157	Syac.g_00265	Syak.g_01489
OG0002158	Syac.g_00267	Syak.g_01487
OG0002162	Syac.g_01781	Syak.g_02695
OG0002163	Syac.g_02380	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002169	Syac.g_01992	Syak.g_01218
OG0002170	Syac.g_02025	Syak.g_01249
OG0002171	Syac.g_00222	Syak.g_01534
OG0002172	Syac.g_02312	Syak.g_01999
OG0002178	Syac.g_02446	Syak.g_01845
OG0002179	Syac.g_00192	Syak.g_01563
OG0002180	Syac.g_00288	Syak.g_01467
OG0002181	Syac.g_02231	Syak.g_01437
OG0002182	Syac.g_02212	Syak.g_01418
OG0002183	Syac.g_00425	Syak.g_02221
OG0002184	Syac.g_00428	Syak.g_02225
OG0002185	Syac.g_00435	Syak.g_02237
OG0002186	Syac.g_00515	Syak.g_02389
OG0002187	Syac.g_00516	Syak.g_02390
OG0002188	Syac.g_00554	Syak.g_02421
OG0002189	Syac.g_00555	Syak.g_02422
OG0002190	Syac.g_00603	Syak.g_02464
OG0002192	Syac.g_00795	Syak.g_00864
OG0002193	Syac.g_01571	Syak.g_02285
OG0002194	Syac.g_01523	Syak.g_00677
OG0002195	Syac.g_01389	Syak.g_00378
OG0002196	Syac.g_01355	Syak.g_00420
OG0002197	Syac.g_01218	Syak.g_00468
OG0002198	Syac.g_00999	Syak.g_00055
OG0002199	Syac.g_00994	Syak.g_00050
OG0002200	Syac.g_01631	Syak.g_01042
OG0002201	Syac.g_01739	Syak.g_02741
OG0002202	Syac.g_01740	Syak.g_02740
OG0002203	Syac.g_01741	Syak.g_02739
OG0002204	Syac.g_01760	Syak.g_02720
OG0002205	Syac.g_01776	Syak.g_02700
OG0002207	Syac.g_01798	Syak.g_02678
OG0002208	Syac.g_01913	Syak.g_02568
OG0002209	Syac.g_02012	Syak.g_01238
OG0002210	Syac.g_02065	Syak.g_01277
OG0002211	Syac.g_02102	Syak.g_01313
OG0002212	Syac.g_02340	Syak.g_01954
OG0002213	Syac.g_02344	Syak.g_01950
OG0002214	Syac.g_02474	Syak.g_01815
OG0002233	Syac.g_01301	Syak.g_00063
OG0002234	Syac.g_01029	Syak.g_02489
OG0002237	Syac.g_00972	Syak.g_00028
OG0002238	Syac.g_01436	Syak.g_00285
OG0002239	Syac.g_01458	Syak.g_02442
OG0002242	Syac.g_00221	Syak.g_01535
OG0002245	Syac.g_01981	Syak.g_01208
OG0002247	Syac.g_01783	Syak.g_02693
OG0002250	Syac.g_00424	Syak.g_02220
OG0002251	Syac.g_00606	Syak.g_02467
OG0002252	Syac.g_00672	Syak.g_02373
OG0002253	Syac.g_00739	Syak.g_00923
OG0002254	Syac.g_01256	Syak.g_00663
OG0002255	Syac.g_01203	Syak.g_00483
OG0002256	Syac.g_00930	Syak.g_00224
OG0002257	Syac.g_01021	Syak.g_00104
OG0002258	Syac.g_01761	Syak.g_02719
OG0002259	Syac.g_01832	Syak.g_02644
OG0002260	Syac.g_01528	Syak.g_00682
OG0002277	Syac.g_00079	Syak.g_01720
OG0002279	Syac.g_00394	Syak.g_02190
OG0002280	Syac.g_01850	Syak.g_02630
OG0002287	Syac.g_00198	Syak.g_01556
OG0002297	Syac.g_01573	Syak.g_01052
OG0002298	Syac.g_01199	Syak.g_00487
OG0002299	Syac.g_01159	Syak.g_00524
OG0002300	Syac.g_01110	Syak.g_00101
OG0002301	Syac.g_00966	Syak.g_00023
OG0002302	Syac.g_01927	Syak.g_02553
OG0002303	Syac.g_01982	Syak.g_01209
OG0002305	Syac.g_00391	Syak.g_02187
OG0002308	Syac.g_01350	Syak.g_00425
OG0002309	Syac.g_00843	Syak.g_00607
OG0002331	Syac.g_01302	Syak.g_00967
OG0002332	Syac.g_01437	Syak.g_00284
OG0002333	Syac.g_01435	Syak.g_00286
OG0002334	Syac.g_01623	Syak.g_01032
OG0002336	Syac.g_01698	Syak.g_01115
OG0002337	Syac.g_02246	Syak.g_01452
OG0002338	Syac.g_00212, Syac.g_00218	Syak.g_01544
OG0002339	Syac.g_00202	Syak.g_01553
OG0002349	Syac.g_00658	Syak.g_02357
OG0002350	Syac.g_02032	Syak.g_01254
OG0002351	Syac.g_00256	Syak.g_01502
OG0002353	Syac.g_01328	Syak.g_00446
OG0002354	Syac.g_01183	Syak.g_00502
OG0002355	Syac.g_00463	Syak.g_00244
OG0002356	Syac.g_01714	Syak.g_01146
OG0002357	Syac.g_02407	Syak.g_00100
OG0002387	Syac.g_00680	Syak.g_01600
OG0002387	Syac.g_00687	Syak.g_01510
OG0002395	Syac.g_00264	Syak.g_01490
OG0002400	Syac.g_01066	Syak.g_00230
OG0002401	Syac.g_00781	Syak.g_00883
OG0002402	Syac.g_00869	Syak.g_00758
OG0002403	Syac.g_01502	Syak.g_00821
OG0002404	Syac.g_01273	Syak.g_01497
OG0002405	Syac.g_01136	Syak.g_00550
OG0002406	Syac.g_01044	Syak.g_00139
OG0002408	Syac.g_01027	Syak.g_00204
OG0002438	Syac.g_02372	Syak.g_01923
OG0002452	Syac.g_02456	Syak.g_01837
OG0002458	Syac.g_02431	Syak.g_01859
OG0002459	Syac.g_02429	Syak.g_01861
OG0002460	Syac.g_02428	Syak.g_01862
OG0002461	Syac.g_01576	Syak.g_00216
OG0002463	Syac.g_01685	Syak.g_00792
OG0002464	Syac.g_01844	Syak.g_02240
OG0002466	Syac.g_00643	Syak.g_02338
OG0002467	Syac.g_01570	Syak.g_02717
OG0002468	Syac.g_01525	Syak.g_00679
OG0002469	Syac.g_01506	Syak.g_00817
OG0002470	Syac.g_01433	Syak.g_00279
OG0002471	Syac.g_01058	Syak.g_00252
OG0002472	Syac.g_01549	Syak.g_00152
OG0002520	Syac.g_00530	Syak.g_02403
OG0002521	Syac.g_00561	Syak.g_02428
OG0002522	Syac.g_01081	Syak.g_02484
OG0002523	Syac.g_00926	Syak.g_00236
OG0002524	Syac.g_01109	Syak.g_00982
OG0002526	Syac.g_01071	Syak.g_00256
OG0002527	Syac.g_01038	Syak.g_00222
OG0002528	Syac.g_01036	Syak.g_00220
OG0002532	Syac.g_01023	Syak.g_00232, Syak.g_00803
OG0002533	Syac.g_01816	Syak.g_02662
OG0002534	Syac.g_02035	Syak.g_01256
OG0002535	Syac.g_02038	Syak.g_01259
OG0002536	Syac.g_02059	Syak.g_01272
OG0002538	Syac.g_02293	Syak.g_02044
OG0002540	Syac.g_02432	Syak.g_01858
OG0002541	Syac.g_02066	Syak.g_01278
OG0002543	Syac.g_02367	Syak.g_01929
OG0002544	Syac.g_01568	Syak.g_00163
OG0002594	Syac.g_00577	Syak.g_00319
OG0002595	Syac.g_00928	Syak.g_02718
OG0002598	Syac.g_01118	Syak.g_00099
OG0002599	Syac.g_01086	Syak.g_00396
OG0002600	Syac.g_00579	Syak.g_00166
OG0002601	Syac.g_01037	Syak.g_00221
OG0002602	Syac.g_01008	Syak.g_00247
OG0002606	Syac.g_02433	Syak.g_01857
OG0002608	Syac.g_00899	Syak.g_00719
OG0002609	Syac.g_00824	Syak.g_00588
OG0002640	Syac.g_00458, Syac.g_01945	Syak.g_00266
OG0002672	Syac.g_01101	Syak.g_00290
OG0002673	Syac.g_01057	Syak.g_00069
OG0002674	Syac.g_02076	Syak.g_01289
OG0002676	Syac.g_02461	Syak.g_01831
OG0002677	Syac.g_02227	Syak.g_01433
OG0002678	Syac.g_01959	Syak.g_00058
OG0002680	Syac.g_00481	Syak.g_00660
OG0002709	Syac.g_01535	Syak.g_02265
OG0002724	Syac.g_01538	Syak.g_02527
OG0002734	Syac.g_00131	Syak.g_01693
OG0002741	Syac.g_01331	Syak.g_00080
OG0002745	Syac.g_01447	Syak.g_00996
OG0002748	Syac.g_01736	Syak.g_00958
OG0002754	Syac.g_01711	Syak.g_01132
OG0002758	Syac.g_01055	Syak.g_00241
OG0002759	Syac.g_00865	Syak.g_01000
OG0002807	Syac.g_01453	Syak.g_00291
OG0002857	Syac.g_01048	Syak.g_02594
OG0002860	Syac.g_01555	Syak.g_02293
OG0002864	Syac.g_01650	Syak.g_01161
OG0002869	Syac.g_00826	Syak.g_00590
OG0002907	Syac.g_02411	Syak.g_01879
OG0002934	Syac.g_02331	Syak.g_01107
OG0002966	Syac.g_01683	Syak.g_00161
OG0002968	Syac.g_00746	Syak.g_02515
OG0002976	Syac.g_01579	Syak.g_01202
OG0002980	Syac.g_02053	Syak.g_01266
OG0002981	Syac.g_02041	Syak.g_01263
OG0002983	Syac.g_01908	Syak.g_00686
OG0002984	Syac.g_01907	Syak.g_00685
OG0002985	Syac.g_00466	Syak.g_00227
OG0003092	Syac.g_01682	Syak.g_01104
OG0003097	Syac.g_00111	Syak.g_01657
OG0003109	Syac.g_01047	Syak.g_00297
OG0003129	Syac.g_01061	Syak.g_00119
OG0003133	Syac.g_00582, Syac.g_00583	Syak.g_02283
OG0003262	Syac.g_01467	Syak.g_01604
OG0003262	Syac.g_00110	Syak.g_01603
OG0003276	Syac.g_01046	Syak.g_00407
OG0003298	Syac.g_01956	Syak.g_00203
OG0003514	Syac.g_02192	Syak.g_01114
OG0003544	Syac.g_01735	Syak.g_00567
OG0003856	Syac.g_00578	Syak.g_00968
OG0003866	Syac.g_01103	Syak.g_02443
OG0003879	Syac.g_01451	Syak.g_00240
OG0003892	Syac.g_01054	Syak.g_02318
OG0005056	Syac.g_01743	Syak.g_02737
OG0005058	Syac.g_02052	Syak.g_01265
