Orthogroup	Syac	Syal
OG0002045	Syac.g_01708	Syal.g_00472
OG0002049	Syac.g_02149	Syal.g_00216
OG0002050	Syac.g_02234	Syal.g_01244
OG0002054	Syac.g_02440	Syal.g_01150
OG0002055	Syac.g_02443	Syal.g_01153
OG0002056	Syac.g_00278	Syal.g_01280
OG0002112	Syac.g_00266	Syal.g_01292
OG0002114	Syac.g_01618	Syal.g_00048
OG0002115	Syac.g_00557	Syal.g_00578
OG0002116	Syac.g_00589	Syal.g_02999
OG0002117	Syac.g_00785	Syal.g_01672
OG0002118	Syac.g_01504	Syal.g_01733
OG0002119	Syac.g_02306	Syal.g_00982
OG0002121	Syac.g_01444	Syal.g_00035
OG0002123	Syac.g_01283	Syal.g_01863
OG0002124	Syac.g_00819	Syal.g_02488
OG0002128	Syac.g_01463	Syal.g_02504
OG0002129	Syac.g_01647	Syal.g_00395
OG0002131	Syac.g_02452	Syal.g_01160
OG0002132	Syac.g_02444	Syal.g_01154
OG0002133	Syac.g_02442	Syal.g_01152
OG0002134	Syac.g_00173	Syal.g_01442
OG0002135	Syac.g_00513	Syal.g_00620
OG0002136	Syac.g_00514	Syal.g_00619
OG0002138	Syac.g_00918	Syal.g_02586
OG0002139	Syac.g_01527	Syal.g_01755
OG0002140	Syac.g_00536	Syal.g_01772
OG0002140	Syac.g_02390	Syal.g_02274, Syal.g_02114
OG0002141	Syac.g_01015	Syal.g_02496
OG0002142	Syac.g_01615	Syal.g_00037
OG0002143	Syac.g_01983	Syal.g_00550
OG0002144	Syac.g_02146	Syal.g_00221
OG0002156	Syac.g_01612	Syal.g_00058
OG0002157	Syac.g_00265	Syal.g_01293
OG0002158	Syac.g_00267	Syal.g_01291
OG0002162	Syac.g_01781	Syal.g_02785
OG0002163	Syac.g_02380	Syal.g_01092
OG0002170	Syac.g_02025	Syal.g_00344
OG0002172	Syac.g_02312	Syal.g_00996
OG0002178	Syac.g_02446	Syal.g_01156
OG0002179	Syac.g_00192	Syal.g_01349
OG0002180	Syac.g_00288	Syal.g_01271
OG0002181	Syac.g_02231	Syal.g_01241
OG0002182	Syac.g_02212	Syal.g_01222
OG0002183	Syac.g_00425	Syal.g_00782
OG0002184	Syac.g_00428	Syal.g_00779
OG0002185	Syac.g_00435	Syal.g_00769
OG0002186	Syac.g_00515	Syal.g_00618
OG0002187	Syac.g_00516	Syal.g_00617
OG0002188	Syac.g_00554	Syal.g_00581
OG0002189	Syac.g_00555	Syal.g_00580
OG0002190	Syac.g_00603	Syal.g_02985
OG0002192	Syac.g_00795	Syal.g_01686
OG0002193	Syac.g_01571	Syal.g_01780
OG0002194	Syac.g_01523	Syal.g_01759
OG0002195	Syac.g_01389	Syal.g_02273
OG0002196	Syac.g_01355	Syal.g_02224
OG0002197	Syac.g_01218	Syal.g_01956
OG0002198	Syac.g_00999	Syal.g_02613
OG0002199	Syac.g_00994	Syal.g_02617
OG0002200	Syac.g_01631	Syal.g_00371
OG0002201	Syac.g_01739	Syal.g_02742
OG0002202	Syac.g_01740	Syal.g_02743
OG0002203	Syac.g_01741	Syal.g_02744
OG0002204	Syac.g_01760	Syal.g_02762
OG0002205	Syac.g_01776	Syal.g_02780
OG0002207	Syac.g_01798	Syal.g_02800
OG0002208	Syac.g_01913	Syal.g_02891
OG0002209	Syac.g_02012	Syal.g_00355
OG0002210	Syac.g_02065	Syal.g_00307
OG0002211	Syac.g_02102	Syal.g_00267
OG0002212	Syac.g_02340	Syal.g_01051
OG0002213	Syac.g_02344	Syal.g_01057
OG0002214	Syac.g_02474	Syal.g_01181
OG0002233	Syac.g_01301	Syal.g_00673
OG0002234	Syac.g_01029	Syal.g_01552
OG0002235	Syac.g_01359	Syal.g_02235
OG0002236	Syac.g_02153	Syal.g_02189
OG0002237	Syac.g_00972	Syal.g_02643
OG0002238	Syac.g_01436	Syal.g_02071
OG0002239	Syac.g_01458	Syal.g_00559
OG0002245	Syac.g_01981	Syal.g_00548
OG0002248	Syac.g_00908	Syal.g_01799
OG0002249	Syac.g_01534	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002250	Syac.g_00424	Syal.g_00783
OG0002251	Syac.g_00606	Syal.g_02982
OG0002253	Syac.g_00739	Syal.g_01613
OG0002254	Syac.g_01256	Syal.g_01900
OG0002255	Syac.g_01203	Syal.g_01971
OG0002256	Syac.g_00930	Syal.g_02645
OG0002257	Syac.g_01021	Syal.g_02569
OG0002258	Syac.g_01761	Syal.g_02763
OG0002259	Syac.g_01832	Syal.g_02834
OG0002260	Syac.g_01528	Syal.g_01754
OG0002277	Syac.g_00079	Syal.g_00168
OG0002279	Syac.g_00394	Syal.g_00822
OG0002291	Syac.g_02263	Syal.g_00876
OG0002297	Syac.g_01573	Syal.g_00386
OG0002298	Syac.g_01199	Syal.g_01975
OG0002299	Syac.g_01159	Syal.g_02013
OG0002301	Syac.g_00966	Syal.g_01566
OG0002302	Syac.g_01927	Syal.g_02877
OG0002303	Syac.g_01982	Syal.g_00549
OG0002304	Syac.g_02045	Syal.g_00323
OG0002305	Syac.g_00391	Syal.g_00825
OG0002306	Syac.g_02447	Syal.g_01385, Syal.g_01637
OG0002308	Syac.g_01350	Syal.g_02219
OG0002309	Syac.g_00843	Syal.g_02464
OG0002331	Syac.g_01302	Syal.g_01571
OG0002332	Syac.g_01437	Syal.g_02070
OG0002333	Syac.g_01435	Syal.g_02072
OG0002334	Syac.g_01623	Syal.g_00027
OG0002336	Syac.g_01698	Syal.g_00460
OG0002337	Syac.g_02246	Syal.g_01256
OG0002340	Syac.g_02299	Syal.g_00973
OG0002350	Syac.g_02032	Syal.g_00335
OG0002351	Syac.g_00256	Syal.g_01302
OG0002352	Syac.g_00780	Syal.g_01665
OG0002353	Syac.g_01328	Syal.g_01877
OG0002354	Syac.g_01183	Syal.g_01990
OG0002355	Syac.g_00463	Syal.g_02539
OG0002356	Syac.g_01714	Syal.g_02133, Syal.g_02134
OG0002395	Syac.g_00264	Syal.g_01294
OG0002400	Syac.g_01066, Syac.g_01532	Syal.g_02851
OG0002401	Syac.g_00781	Syal.g_01666
OG0002402	Syac.g_00869	Syal.g_01838
OG0002403	Syac.g_01502	Syal.g_01731
OG0002405	Syac.g_01136	Syal.g_02035
OG0002406	Syac.g_01044	Syal.g_02063
OG0002408	Syac.g_01027	Syal.g_02546
OG0002434	Syac.g_01800	Syal.g_02802
OG0002438	Syac.g_02372	Syal.g_01088
OG0002452	Syac.g_02456	Syal.g_01164
OG0002461	Syac.g_01576	Syal.g_00503
OG0002463	Syac.g_01685	Syal.g_02435
OG0002464	Syac.g_01844	Syal.g_00766
OG0002466	Syac.g_00643	Syal.g_00658
OG0002467	Syac.g_01570	Syal.g_00097
OG0002468	Syac.g_01525	Syal.g_01757
OG0002470	Syac.g_01433	Syal.g_02064
OG0002471	Syac.g_01058	Syal.g_02519
OG0002472	Syac.g_01549	Syal.g_01554
OG0002520	Syac.g_00530	Syal.g_00603
OG0002521	Syac.g_00561	Syal.g_00574
OG0002523	Syac.g_00926	Syal.g_02844
OG0002524	Syac.g_01109	Syal.g_01546
OG0002527	Syac.g_01038	Syal.g_02559
OG0002528	Syac.g_01036	Syal.g_02561
OG0002532	Syac.g_01023	Syal.g_02557
OG0002533	Syac.g_01816	Syal.g_02818
OG0002534	Syac.g_02035	Syal.g_00332
OG0002535	Syac.g_02038	Syal.g_00329
OG0002536	Syac.g_02059	Syal.g_00313
OG0002538	Syac.g_02293	Syal.g_00961
OG0002541	Syac.g_02066	Syal.g_00306
OG0002543	Syac.g_02367	Syal.g_01082
OG0002544	Syac.g_01568	Syal.g_01114
OG0002560	Syac.g_01542	Syal.g_02077
OG0002594	Syac.g_00577	Syal.g_02055
OG0002595	Syac.g_00928	Syal.g_02596
OG0002596	Syac.g_00469	Syal.g_02853
OG0002598	Syac.g_01118	Syal.g_02574
OG0002599	Syac.g_01086	Syal.g_02253
OG0002600	Syac.g_00579	Syal.g_02958
OG0002601	Syac.g_01037	Syal.g_02560
OG0002602	Syac.g_01008	Syal.g_02523
OG0002604	Syac.g_01022	Syal.g_02568
OG0002605	Syac.g_02033	Syal.g_00334
OG0002608	Syac.g_00899	Syal.g_01808
OG0002609	Syac.g_00824	Syal.g_02483
OG0002640	Syac.g_00458, Syac.g_01945	Syal.g_02086, Syal.g_02513
OG0002672	Syac.g_01101	Syal.g_01558
OG0002673	Syac.g_01057	Syal.g_02848
OG0002674	Syac.g_02076	Syal.g_00293
OG0002676	Syac.g_02461	Syal.g_01112, Syal.g_01169
OG0002677	Syac.g_02227	Syal.g_01237
OG0002678	Syac.g_01959	Syal.g_01565
OG0002680	Syac.g_00481	Syal.g_01903
OG0002734	Syac.g_00131	Syal.g_01046
OG0002738	Syac.g_01474	Syal.g_01701
OG0002741	Syac.g_01331	Syal.g_02603
OG0002745	Syac.g_01447	Syal.g_02079
OG0002746	Syac.g_01003	Syal.g_00469
OG0002754	Syac.g_01711	Syal.g_00475
OG0002758	Syac.g_01055	Syal.g_02525
OG0002759	Syac.g_00865	Syal.g_02594
OG0002804	Syac.g_01485	Syal.g_01496
OG0002807	Syac.g_01453	Syal.g_02065
OG0002847	Syac.g_00456	Syal.g_00745
OG0002851	Syac.g_00905	Syal.g_01802
OG0002857	Syac.g_01048	Syal.g_02917
OG0002862	Syac.g_02042	Syal.g_00325
OG0002863	Syac.g_01693	Syal.g_03006
OG0002864	Syac.g_01650	Syal.g_00498
OG0002867	Syac.g_01540	Syal.g_01556
OG0002869	Syac.g_00826	Syal.g_02481
OG0002871	Syac.g_01583	Syal.g_01079
OG0002907	Syac.g_02411	Syal.g_01133
OG0002934	Syac.g_02331	Syal.g_00438
OG0002937	Syac.g_01696	Syal.g_03002
OG0002959	Syac.g_00821	Syal.g_02536
OG0002960	Syac.g_01296	Syal.g_02860
OG0002966	Syac.g_01683	Syal.g_00431
OG0002968	Syac.g_00746	Syal.g_02487
OG0002973	Syac.g_01259	Syal.g_02855
OG0002976	Syac.g_01579	Syal.g_00693
OG0002978	Syac.g_01951	Syal.g_02529
OG0002980	Syac.g_02053	Syal.g_00319
OG0002981	Syac.g_02041	Syal.g_00326
OG0002982	Syac.g_00726	Syal.g_01598
OG0002983	Syac.g_01908	Syal.g_01750
OG0002984	Syac.g_01907	Syal.g_01751
OG0002985	Syac.g_00466	Syal.g_01776
OG0002990	Syac.g_01694	Syal.g_03004
OG0003092	Syac.g_01682	Syal.g_00435
OG0003098	Syac.g_00860	Syal.g_00492
OG0003109	Syac.g_01047	Syal.g_02527
OG0003120	Syac.g_02170	Syal.g_00710
OG0003125	Syac.g_01634	Syal.g_00373
OG0003126	Syac.g_01733	Syal.g_02062
OG0003129	Syac.g_01061	Syal.g_02554
OG0003130	Syac.g_01681	Syal.g_02563
OG0003132	Syac.g_01695	Syal.g_03003
OG0003140	Syac.g_01818	Syal.g_02857
OG0003278	Syac.g_02389	Syal.g_01560
OG0003279	Syac.g_02044	Syal.g_00324
OG0003505	Syac.g_01539	Syal.g_00788
OG0003527	Syac.g_00866	Syal.g_02845
OG0003541	Syac.g_01321	Syal.g_01771, Syal.g_00738
OG0003543	Syac.g_00464	Syal.g_01893
OG0003544	Syac.g_01735	Syal.g_03016
OG0003556	Syac.g_01456	Syal.g_00714
OG0003868	Syac.g_01484	Syal.g_00062
OG0003879	Syac.g_01451	Syal.g_02558
OG0003885	Syac.g_00581	Syal.g_00700
OG0003892	Syac.g_01054	Syal.g_02095
OG0004325	Syac.g_02028	Syal.g_00342
OG0004335	Syac.g_00535	Syal.g_01851
OG0004337	Syac.g_00633	Syal.g_02080
OG0004342	Syac.g_00611	Syal.g_02977
OG0005041	Syac.g_00127	Syal.g_01049
OG0005047	Syac.g_00932	Syal.g_00696
OG0005050	Syac.g_01104	Syal.g_02648
OG0005052	Syac.g_01114	Syal.g_02462
OG0005054	Syac.g_01563	Syal.g_03022, Syal.g_02850
OG0005060	Syac.g_02399	Syal.g_03021
OG0005846	Syac.g_00268	Syal.g_01290
OG0005860	Syac.g_01112	Syal.g_02686
