Orthogroup	Prak	Prap
OG0002810	Prak.g_01505	Prap.g_00235
OG0002811	Prak.g_00701	Prap.g_00009
OG0002812	Prak.g_00658	Prap.g_00621
OG0002814	Prak.g_00649	Prap.g_00630
OG0002815	Prak.g_01628	Prap.g_01796
OG0002817	Prak.g_01192	Prap.g_00476
OG0002819	Prak.g_01574	Prap.g_01850
OG0002820	Prak.g_01568	Prap.g_01856
OG0002821	Prak.g_00063	Prap.g_00892
OG0002822	Prak.g_00064	Prap.g_00891
OG0002823	Prak.g_00415	Prap.g_01313
OG0002824	Prak.g_00685	Prap.g_00593
OG0002825	Prak.g_00729	Prap.g_00037
OG0002826	Prak.g_01070	Prap.g_00354
OG0002827	Prak.g_01148	Prap.g_00432
OG0002828	Prak.g_01206	Prap.g_00490
OG0002829	Prak.g_01213	Prap.g_00497
OG0002830	Prak.g_01489	Prap.g_00219
OG0002831	Prak.g_01509, Prak.g_01503	Prap.g_00233
OG0002832	Prak.g_01524	Prap.g_01909
OG0002833	Prak.g_01591	Prap.g_01833
OG0002834	Prak.g_01594	Prap.g_01830
OG0002835	Prak.g_01596	Prap.g_01828
OG0002836	Prak.g_01644	Prap.g_01780
OG0002888	Prak.g_01361	Prap.g_00091
OG0002894	Prak.g_01354	Prap.g_00084
OG0002903	Prak.g_00636	Prap.g_00643
OG0002918	Prak.g_00662	Prap.g_00617
OG0002919	Prak.g_00611	Prap.g_01118
OG0002920	Prak.g_00670	Prap.g_00608
OG0002921	Prak.g_00678	Prap.g_00600
OG0002922	Prak.g_00679	Prap.g_00599
OG0002923	Prak.g_00686	Prap.g_00592
OG0002924	Prak.g_00694	Prap.g_00002
OG0002925	Prak.g_00707	Prap.g_00015
OG0002926	Prak.g_00724	Prap.g_00032
OG0002927	Prak.g_00941	Prap.g_00687
OG0002928	Prak.g_01262	Prap.g_00546
OG0002929	Prak.g_01559	Prap.g_01865
OG0002930	Prak.g_01801	Prap.g_01621
OG0003012	Prak.g_01317	Prap.g_01940
OG0003013	Prak.g_01318	Prap.g_01941
OG0003028	Prak.g_00644	Prap.g_00634
OG0003031	Prak.g_00389	Prap.g_01339
OG0003060	Prak.g_00623	Prap.g_01106
OG0003061	Prak.g_00622	Prap.g_01107
OG0003062	Prak.g_00621	Prap.g_01108
OG0003070	Prak.g_00244	Prap.g_01484
OG0003071	Prak.g_00309	Prap.g_01419
OG0003072	Prak.g_00614	Prap.g_01115
OG0003073	Prak.g_00638	Prap.g_00641
OG0003074	Prak.g_00664	Prap.g_00615
OG0003075	Prak.g_00744	Prap.g_00664
OG0003076	Prak.g_00833	Prap.g_00795
OG0003077	Prak.g_00943	Prap.g_00686
OG0003078	Prak.g_01008	Prap.g_00292
OG0003079	Prak.g_01033	Prap.g_00317
OG0003080	Prak.g_01250	Prap.g_00534
OG0003081	Prak.g_01294	Prap.g_00578
OG0003082	Prak.g_01583	Prap.g_01841
OG0003083	Prak.g_01586	Prap.g_01838
OG0003084	Prak.g_01635	Prap.g_01789
OG0003161	Prak.g_01372	Prap.g_00102
OG0003162	Prak.g_01321	Prap.g_01944
OG0003163	Prak.g_01322	Prap.g_01945
OG0003178	Prak.g_01300	Prap.g_00584
OG0003221	Prak.g_01310	Prap.g_01933
OG0003234	Prak.g_00155	Prap.g_01027
OG0003235	Prak.g_00626	Prap.g_01103
OG0003236	Prak.g_00643	Prap.g_00635
OG0003237	Prak.g_00646	Prap.g_00632
OG0003238	Prak.g_00677	Prap.g_00601
OG0003240	Prak.g_01242	Prap.g_00526
OG0003241	Prak.g_01539	Prap.g_01893
OG0003242	Prak.g_01540	Prap.g_01892
OG0003243	Prak.g_01614	Prap.g_01810
OG0003244	Prak.g_01626	Prap.g_01798
OG0003419	Prak.g_00034	Prap.g_00921
OG0003420	Prak.g_00039	Prap.g_00916
OG0003421	Prak.g_00055	Prap.g_00900
OG0003422	Prak.g_00101	Prap.g_01081
OG0003423	Prak.g_00112	Prap.g_01070
OG0003424	Prak.g_00152	Prap.g_01030
OG0003425	Prak.g_00153	Prap.g_01029
OG0003426	Prak.g_00154	Prap.g_01028
OG0003427	Prak.g_00283	Prap.g_01445
OG0003428	Prak.g_00390	Prap.g_01338
OG0003429	Prak.g_00545	Prap.g_01184
OG0003430	Prak.g_00602	Prap.g_01127
OG0003431	Prak.g_00612	Prap.g_01117
OG0003432	Prak.g_00613	Prap.g_01116
OG0003433	Prak.g_00615	Prap.g_01114
OG0003434	Prak.g_00618	Prap.g_01111
OG0003435	Prak.g_00619	Prap.g_01110
OG0003436	Prak.g_00620	Prap.g_01109
OG0003437	Prak.g_00624	Prap.g_01105
OG0003438	Prak.g_00625	Prap.g_01104
OG0003439	Prak.g_00628	Prap.g_00651
OG0003440	Prak.g_00629	Prap.g_00650
OG0003441	Prak.g_00630	Prap.g_00649
OG0003442	Prak.g_00639	Prap.g_00640
OG0003443	Prak.g_00640	Prap.g_00639
OG0003444	Prak.g_00641	Prap.g_00638
OG0003445	Prak.g_00652	Prap.g_00627
OG0003446	Prak.g_00665	Prap.g_00614
OG0003447	Prak.g_00666	Prap.g_00613
OG0003448	Prak.g_00672	Prap.g_00606
OG0003449	Prak.g_00703	Prap.g_00011
OG0003450	Prak.g_00704	Prap.g_00012
OG0003451	Prak.g_00705	Prap.g_00013
OG0003452	Prak.g_00706	Prap.g_00014
OG0003453	Prak.g_00731	Prap.g_00039
OG0003454	Prak.g_00751	Prap.g_00657
OG0003455	Prak.g_00763	Prap.g_00865
OG0003456	Prak.g_00875	Prap.g_00753
OG0003457	Prak.g_00933	Prap.g_00695
OG0003458	Prak.g_00989	Prap.g_00273
OG0003459	Prak.g_00993	Prap.g_00277
OG0003460	Prak.g_01189	Prap.g_00473
OG0003461	Prak.g_01204	Prap.g_00488
OG0003462	Prak.g_01246	Prap.g_00530
OG0003463	Prak.g_01254	Prap.g_00538
OG0003464	Prak.g_01265	Prap.g_00549
OG0003465	Prak.g_01283	Prap.g_00567
OG0003466	Prak.g_01307	Prap.g_01930
OG0003467	Prak.g_01308	Prap.g_01931
OG0003468	Prak.g_01309	Prap.g_01932
OG0003469	Prak.g_01311	Prap.g_01934
OG0003470	Prak.g_01314	Prap.g_01937
OG0003471	Prak.g_01319	Prap.g_01942
OG0003472	Prak.g_01368	Prap.g_00098
OG0003473	Prak.g_01472	Prap.g_00202
OG0003474	Prak.g_01483	Prap.g_00213
OG0003475	Prak.g_01495	Prap.g_00225
OG0003476	Prak.g_01507	Prap.g_00237
OG0003477	Prak.g_01515	Prap.g_01918
OG0003478	Prak.g_01518	Prap.g_01915
OG0003479	Prak.g_01535	Prap.g_01898
OG0003480	Prak.g_01547	Prap.g_01886
OG0003481	Prak.g_01548	Prap.g_01885
OG0003482	Prak.g_01567	Prap.g_01857
OG0003483	Prak.g_01570	Prap.g_01854
OG0003484	Prak.g_01585	Prap.g_01839
OG0003485	Prak.g_01598	Prap.g_01826
OG0003486	Prak.g_01600	Prap.g_01824
OG0003487	Prak.g_01601	Prap.g_01823
OG0003488	Prak.g_01611	Prap.g_01813
OG0003489	Prak.g_01618	Prap.g_01806
OG0003805	Prak.g_00627	Prap.g_01102
