Orthogroup	Syar	Syat
OG0002042	Syar.g_02530	Syat.g_00569
OG0002043	Syar.g_02580	Syat.g_00625
OG0002045	Syar.g_01265	Syat.g_01381
OG0002046	Syar.g_01258	Syat.g_01397
OG0002047	Syar.g_01160	Syat.g_02951
OG0002048	Syar.g_01092	Syat.g_01636
OG0002049	Syar.g_01016	Syat.g_01840
OG0002051	Syar.g_00116	Syat.g_02848
OG0002054	Syar.g_00876	Syat.g_02555
OG0002055	Syar.g_00872	Syat.g_02428
OG0002056	Syar.g_00243, Syar.g_00242	Syat.g_02078
OG0002107	Syar.g_00313	Syat.g_00953
OG0002107	Syar.g_00870	Syat.g_02429
OG0002107	Syar.g_00670	Syat.g_00994
OG0002109	Syar.g_00759, Syar.g_01997	Syat.g_01923, Syat.g_01752
OG0002110	Syar.g_00859	Syat.g_02552
OG0002114	Syar.g_00920, Syar.g_01908	Syat.g_01366
OG0002116	Syar.g_02897	Syat.g_03094
OG0002119	Syar.g_00950	Syat.g_02752
OG0002120	Syar.g_01671	Syat.g_02459
OG0002123	Syar.g_01489, Syar.g_01579	Syat.g_00662
OG0002129	Syar.g_02862	Syat.g_01280
OG0002131	Syar.g_00424	Syat.g_02451
OG0002132	Syar.g_00866	Syat.g_02553
OG0002134	Syar.g_00257	Syat.g_02186
OG0002135	Syar.g_02966	Syat.g_03043
OG0002136	Syar.g_02965	Syat.g_03044
OG0002137	Syar.g_00799	Syat.g_02464
OG0002137	Syar.g_02703	Syat.g_00095
OG0002137	Syar.g_01760	Syat.g_02021
OG0002138	Syar.g_02036	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syar.g_01729	Syat.g_00884
OG0002142	Syar.g_02820	Syat.g_01239
OG0002143	Syar.g_00890	Syat.g_00973
OG0002144	Syar.g_01020	Syat.g_03389
OG0002145	Syar.g_01441, Syar.g_00366, Syar.g_01740	Syat.g_00826
OG0002154	Syar.g_00251	Syat.g_00084
OG0002159	Syar.g_03094	Syat.g_01548
OG0002160	Syar.g_03003	Syat.g_02996
OG0002161	Syar.g_00923	Syat.g_01272
OG0002163	Syar.g_00383	Syat.g_02644
OG0002166	Syar.g_02857	Syat.g_03397
OG0002167	Syar.g_01875	Syat.g_01778
OG0002172	Syar.g_00940	Syat.g_02739
OG0002173	Syar.g_00952	Syat.g_02754
OG0002174	Syar.g_00707	Syat.g_02511
OG0002179	Syar.g_00660	Syat.g_02153
OG0002180	Syar.g_00233	Syat.g_02069
OG0002181	Syar.g_00204	Syat.g_02001
OG0002182	Syar.g_02901	Syat.g_03097
OG0002183	Syar.g_03082	Syat.g_01529
OG0002184	Syar.g_03078	Syat.g_01525
OG0002185	Syar.g_03056	Syat.g_01487
OG0002186	Syar.g_02964	Syat.g_03045
OG0002187	Syar.g_02963	Syat.g_03046
OG0002188	Syar.g_02924	Syat.g_03118
OG0002189	Syar.g_02923	Syat.g_03117
OG0002190	Syar.g_02883	Syat.g_03080
OG0002191	Syar.g_02078	Syat.g_02668, Syat.g_01001
OG0002192	Syar.g_01950	Syat.g_00298
OG0002194	Syar.g_01726	Syat.g_00889
OG0002195	Syar.g_01611	Syat.g_00434
OG0002196	Syar.g_02625	Syat.g_00464
OG0002197	Syar.g_02501	Syat.g_00541
OG0002199	Syar.g_02432	Syat.g_00393
OG0002200	Syar.g_02808	Syat.g_01225
OG0002201	Syar.g_02176	Syat.g_00004
OG0002202	Syar.g_02177	Syat.g_00005
OG0002203	Syar.g_02178	Syat.g_00006
OG0002204	Syar.g_02196	Syat.g_00029
OG0002205	Syar.g_02293	Syat.g_00047
OG0002206	Syar.g_02303	Syat.g_00058, Syat.g_01056
OG0002207	Syar.g_02313	Syat.g_00068
OG0002208	Syar.g_01464	Syat.g_03165
OG0002209	Syar.g_01126	Syat.g_01606
OG0002210	Syar.g_01101	Syat.g_01627
OG0002211	Syar.g_01065	Syat.g_01789
OG0002212	Syar.g_00896	Syat.g_02702
OG0002213	Syar.g_00312	Syat.g_02697
OG0002214	Syar.g_00449	Syat.g_02401
OG0002225	Syar.g_00315	Syat.g_00950
OG0002225	Syar.g_00868	Syat.g_02431
OG0002225	Syar.g_00669	Syat.g_00993
OG0002229	Syar.g_00550	Syat.g_02254
OG0002231	Syar.g_02338	Syat.g_00444
OG0002235	Syar.g_02621	Syat.g_00462
OG0002238	Syar.g_00738	Syat.g_00491
OG0002239	Syar.g_02678	Syat.g_01095
OG0002241	Syar.g_01257	Syat.g_01398
OG0002243	Syar.g_03030	Syat.g_02803
OG0002244	Syar.g_01824	Syat.g_00744
OG0002248	Syar.g_01693	Syat.g_00837
OG0002250	Syar.g_03084	Syat.g_01530
OG0002251	Syar.g_02880	Syat.g_03077
OG0002252	Syar.g_00694	Syat.g_02625
OG0002253	Syar.g_02770	Syat.g_01145
OG0002254	Syar.g_01556	Syat.g_00691
OG0002255	Syar.g_02518	Syat.g_00556
OG0002256	Syar.g_02069	Syat.g_00179
OG0002258	Syar.g_02197	Syat.g_00030
OG0002259	Syar.g_02350	Syat.g_03274
OG0002260	Syar.g_01730	Syat.g_00883
OG0002270	Syar.g_02461	Syat.g_00352
OG0002270	Syar.g_02463, Syar.g_02462	Syat.g_00351
OG0002277	Syar.g_00541	Syat.g_02270
OG0002289	Syar.g_01255	Syat.g_01401
OG0002292	Syar.g_01001	Syat.g_02822
OG0002296	Syar.g_01411	Syat.g_01332
OG0002300	Syar.g_01877	Syat.g_00977
OG0002305	Syar.g_03125	Syat.g_01576
OG0002306	Syar.g_00699	Syat.g_02502
OG0002308	Syar.g_02935	Syat.g_03129
OG0002308	Syar.g_02630	Syat.g_00470
OG0002309	Syar.g_01814	Syat.g_00722
OG0002330	Syar.g_02675	Syat.g_01093
OG0002332	Syar.g_00739	Syat.g_00492
OG0002333	Syar.g_00737	Syat.g_00490
OG0002340	Syar.g_00960	Syat.g_02781
OG0002341	Syar.g_00900	Syat.g_02712, Syat.g_02713
OG0002343	Syar.g_00158	Syat.g_01871
OG0002348	Syar.g_00309	Syat.g_02603
OG0002349	Syar.g_02990	Syat.g_03010
OG0002354	Syar.g_02538	Syat.g_00577
OG0002355	Syar.g_02830	Syat.g_01013
OG0002358	Syar.g_03073	Syat.g_01520
OG0002359	Syar.g_01404	Syat.g_01340
OG0002364	Syar.g_02581	Syat.g_00626
OG0002375	Syar.g_02697	Syat.g_01219
OG0002382	Syar.g_01478	Syat.g_03179
OG0002384	Syar.g_00354	Syat.g_00943
OG0002390	Syar.g_01008	Syat.g_02830
OG0002391	Syar.g_00047	Syat.g_02932
OG0002393	Syar.g_00817	Syat.g_03074
OG0002394	Syar.g_00901	Syat.g_02710
OG0002396	Syar.g_01039	Syat.g_01817
OG0002402	Syar.g_01376	Syat.g_00791
OG0002404	Syar.g_00162	Syat.g_01875
OG0002409	Syar.g_00702	Syat.g_02505
OG0002410	Syar.g_00441	Syat.g_02412
OG0002411	Syar.g_02480	Syat.g_00519
OG0002412	Syar.g_01319	Syat.g_01898
OG0002429	Syar.g_03091	Syat.g_01538
OG0002430	Syar.g_02681	Syat.g_01100
OG0002431	Syar.g_02682	Syat.g_01101
OG0002443	Syar.g_02022	Syat.g_00335
OG0002444	Syar.g_00843	Syat.g_01360
OG0002447	Syar.g_01256	Syat.g_01399
OG0002463	Syar.g_01743	Syat.g_00337
OG0002466	Syar.g_03004	Syat.g_02995
OG0002469	Syar.g_01705	Syat.g_00908
OG0002473	Syar.g_00423	Syat.g_01498
OG0002474	Syar.g_01805	Syat.g_00713
OG0002476	Syar.g_02035	Syat.g_01671
OG0002496	Syar.g_02281	Syat.g_02437
OG0002519	Syar.g_01448	Syat.g_02425
OG0002522	Syar.g_01216	Syat.g_02984
OG0002525	Syar.g_02875	Syat.g_02650
OG0002527	Syar.g_00731	Syat.g_00835
OG0002528	Syar.g_00729	Syat.g_00833
OG0002529	Syar.g_00732	Syat.g_01427
OG0002530	Syar.g_00666	Syat.g_00990
OG0002530	Syar.g_01223	Syat.g_03379
OG0002531	Syar.g_00668	Syat.g_00992
OG0002537	Syar.g_01005	Syat.g_02827
OG0002541	Syar.g_01100	Syat.g_01628
OG0002542	Syar.g_01747	Syat.g_03396
OG0002543	Syar.g_00348	Syat.g_02676
OG0002547	Syar.g_00682, Syar.g_01843	Syat.g_00759
OG0002548	Syar.g_01645	Syat.g_00327
OG0002549	Syar.g_01198, Syar.g_01262, Syar.g_01665, Syar.g_01896, Syar.g_01782	Syat.g_01907
OG0002559	Syar.g_01267	Syat.g_00145
OG0002566	Syar.g_02971	Syat.g_02065
OG0002572	Syar.g_02030	Syat.g_01014
OG0002573	Syar.g_00844	Syat.g_01361
OG0002578	Syar.g_00252	Syat.g_02842
OG0002589	Syar.g_00750, Syar.g_00758	Syat.g_01757
OG0002592	Syar.g_00903	Syat.g_02707
OG0002598	Syar.g_02254	Syat.g_00970
OG0002601	Syar.g_00730	Syat.g_00834
OG0002602	Syar.g_00328	Syat.g_02441
OG0002607	Syar.g_01274	Syat.g_01370
OG0002610	Syar.g_01116	Syat.g_01616
OG0002612	Syar.g_00420	Syat.g_03359
OG0002612	Syar.g_02049	Syat.g_00871
OG0002613	Syar.g_00295	Syat.g_01388
OG0002614	Syar.g_00406	Syat.g_00123
OG0002615	Syar.g_02387	Syat.g_03030
OG0002615	Syar.g_02731	Syat.g_00274
OG0002622	Syar.g_02533	Syat.g_00572
OG0002638	Syar.g_02342	Syat.g_00797
OG0002668	Syar.g_00839, Syar.g_00841	Syat.g_01359
OG0002669	Syar.g_00710	Syat.g_01119
OG0002677	Syar.g_00199	Syat.g_01996
OG0002678	Syar.g_02004	Syat.g_00688
OG0002679	Syar.g_01710	Syat.g_01008
OG0002680	Syar.g_01757	Syat.g_00692
OG0002684	Syar.g_00381	Syat.g_02645
OG0002685	Syar.g_01500	Syat.g_01010
OG0002687	Syar.g_01769	Syat.g_01393, Syat.g_01771
OG0002687	Syar.g_01251	Syat.g_00104
OG0002700	Syar.g_01979	Syat.g_03378
OG0002711	Syar.g_01610	Syat.g_02382
OG0002714	Syar.g_02057	Syat.g_00334
OG0002722	Syar.g_02708	Syat.g_01202
OG0002723	Syar.g_02763	Syat.g_01218
OG0002724	Syar.g_00770	Syat.g_01745
OG0002724	Syar.g_00780	Syat.g_01744, Syat.g_01736
OG0002730	Syar.g_01595	Syat.g_03294
OG0002731	Syar.g_01559	Syat.g_00687
OG0002733	Syar.g_01291	Syat.g_03323
OG0002735	Syar.g_01681	Syat.g_01051
OG0002735	Syar.g_03061	Syat.g_01785
OG0002743	Syar.g_01678	Syat.g_01050
OG0002747	Syar.g_02251	Syat.g_01009
OG0002750	Syar.g_02110	Syat.g_00763
OG0002751	Syar.g_02345	Syat.g_00762
OG0002753	Syar.g_02273	Syat.g_03391
OG0002755	Syar.g_01442, Syar.g_01741	Syat.g_00828
OG0002760	Syar.g_02168	Syat.g_03406
OG0002761	Syar.g_01363	Syat.g_02564
OG0002763	Syar.g_00184, Syar.g_02101	Syat.g_01944
OG0002764	Syar.g_02411	Syat.g_00824
OG0002765	Syar.g_02045	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350
OG0002766	Syar.g_02385	Syat.g_03245
OG0002766	Syar.g_02730	Syat.g_01920, Syat.g_03244
OG0002776	Syar.g_00316	Syat.g_00949
OG0002776	Syar.g_00867	Syat.g_02432
OG0002787	Syar.g_00399	Syat.g_01946
OG0002788	Syar.g_00398	Syat.g_01947
OG0002789	Syar.g_00397	Syat.g_01948
OG0002790	Syar.g_00396	Syat.g_01949
OG0002791	Syar.g_00395	Syat.g_01950
OG0002792	Syar.g_00394	Syat.g_01951
OG0002793	Syar.g_00393	Syat.g_01952
OG0002797	Syar.g_02933	Syat.g_03135
OG0002799	Syar.g_00924	Syat.g_00942
OG0002800	Syar.g_01750	Syat.g_02220
OG0002801	Syar.g_01383	Syat.g_00793
OG0002808	Syar.g_00512	Syat.g_02300
OG0002849	Syar.g_02752	Syat.g_02024
OG0002855	Syar.g_02577	Syat.g_01052
OG0002859	Syar.g_00671	Syat.g_00995
OG0002864	Syar.g_02006	Syat.g_00654
OG0002868	Syar.g_00740	Syat.g_02386
OG0002872	Syar.g_02916	Syat.g_02825
OG0002874	Syar.g_01138	Syat.g_01989
OG0002875	Syar.g_01137	Syat.g_01988
OG0002876	Syar.g_01135	Syat.g_01986
OG0002877	Syar.g_01133	Syat.g_01984
OG0002878	Syar.g_01132	Syat.g_01983
OG0002879	Syar.g_02758	Syat.g_01697
OG0002881	Syar.g_02084, Syar.g_02386	Syat.g_01919, Syat.g_03246
OG0002883	Syar.g_01638	Syat.g_01903, Syat.g_02360, Syat.g_00156, Syat.g_02609, Syat.g_00144, Syat.g_00140, Syat.g_02582
OG0002895	Syar.g_00760	Syat.g_01751
OG0002899	Syar.g_00767, Syar.g_01995	Syat.g_01972
OG0002939	Syar.g_00898	Syat.g_01543
OG0002952	Syar.g_01594	Syat.g_02407
OG0002969	Syar.g_00664	Syat.g_00988
OG0002970	Syar.g_00665	Syat.g_00989
OG0002971	Syar.g_02141, Syar.g_00673	Syat.g_00996
OG0002979	Syar.g_00881, Syar.g_00883, Syar.g_02105	Syat.g_02462
OG0002983	Syar.g_02454	Syat.g_00358
OG0002985	Syar.g_02832	Syat.g_01432
OG0002991	Syar.g_01136	Syat.g_01987
OG0002992	Syar.g_01134	Syat.g_01985
OG0002993	Syar.g_02382, Syar.g_02757	Syat.g_01698
OG0002994	Syar.g_00802	Syat.g_01721
OG0002996	Syar.g_00961	Syat.g_02782
OG0002998	Syar.g_01670	Syat.g_01722, Syat.g_01894
OG0002999	Syar.g_01966	Syat.g_00227
OG0003000	Syar.g_02864	Syat.g_01282
OG0003002	Syar.g_00790	Syat.g_01729, Syat.g_01765, Syat.g_01732
OG0003003	Syar.g_02158	Syat.g_01977, Syat.g_02182
OG0003004	Syar.g_00787	Syat.g_00107
OG0003006	Syar.g_02087	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392
OG0003007	Syar.g_02220	Syat.g_01057
OG0003010	Syar.g_02705	Syat.g_01211
OG0003036	Syar.g_01874	Syat.g_00979
OG0003037	Syar.g_03130	Syat.g_01581
OG0003041	Syar.g_02071	Syat.g_01724
OG0003045	Syar.g_02005	Syat.g_01541
OG0003053	Syar.g_03060	Syat.g_01495
OG0003056	Syar.g_02940	Syat.g_03134
OG0003057	Syar.g_02939	Syat.g_03133
OG0003058	Syar.g_02938	Syat.g_03132
OG0003065	Syar.g_02033	Syat.g_01502
OG0003094	Syar.g_00847, Syar.g_00370	Syat.g_01364
OG0003101	Syar.g_02753	Syat.g_02022
OG0003113	Syar.g_00672	Syat.g_00997
OG0003127	Syar.g_02532	Syat.g_00571
OG0003134	Syar.g_03071	Syat.g_01509
OG0003135	Syar.g_01002	Syat.g_02823
OG0003136	Syar.g_02000	Syat.g_00966
OG0003145	Syar.g_00893	Syat.g_02601
OG0003146	Syar.g_00845	Syat.g_01362
OG0003147	Syar.g_02111	Syat.g_01270
OG0003149	Syar.g_00687	Syat.g_02527
OG0003150	Syar.g_00686	Syat.g_02528
OG0003154	Syar.g_00753	Syat.g_01762
OG0003154	Syar.g_00756	Syat.g_01759
OG0003159	Syar.g_02702	Syat.g_01213
OG0003190	Syar.g_02001	Syat.g_02370
OG0003224	Syar.g_00392	Syat.g_00445
OG0003260	Syar.g_02361	Syat.g_02363
OG0003261	Syar.g_01202	Syat.g_00881
OG0003281	Syar.g_02258	Syat.g_00771
OG0003282	Syar.g_02257	Syat.g_00770
OG0003283	Syar.g_01355, Syar.g_03176	Syat.g_01059
OG0003291	Syar.g_03089	Syat.g_02453, Syat.g_01535
OG0003293	Syar.g_01567	Syat.g_03395
OG0003299	Syar.g_00625	Syat.g_02518
OG0003300	Syar.g_00626	Syat.g_02519
OG0003301	Syar.g_00289	Syat.g_01061, Syat.g_01060
OG0003303	Syar.g_00742	Syat.g_02569
OG0003305	Syar.g_01392	Syat.g_01352
OG0003308	Syar.g_01555	Syat.g_01600
OG0003309	Syar.g_02392, Syar.g_02399, Syar.g_02398	Syat.g_01134
OG0003310	Syar.g_00894	Syat.g_02602
OG0003311	Syar.g_02509	Syat.g_00760
OG0003316	Syar.g_00791	Syat.g_01728, Syat.g_01731
OG0003317	Syar.g_00389	Syat.g_01978
OG0003318	Syar.g_02002	Syat.g_01508
OG0003319	Syar.g_02828	Syat.g_00310
OG0003321	Syar.g_01224	Syat.g_01962
OG0003322	Syar.g_01677	Syat.g_01049
OG0003323	Syar.g_01807	Syat.g_00715
OG0003324	Syar.g_02290, Syar.g_00812	Syat.g_00046
OG0003328	Syar.g_00794	Syat.g_01727
OG0003328	Syar.g_01195	Syat.g_01425
OG0003329	Syar.g_00458	Syat.g_02393
OG0003330	Syar.g_00884	Syat.g_00134, Syat.g_02438
OG0003332	Syar.g_01529	Syat.g_03250
OG0003333	Syar.g_01993	Syat.g_01968
OG0003333	Syar.g_00768	Syat.g_01748
OG0003334	Syar.g_01651	Syat.g_01515, Syat.g_03198, Syat.g_02033, Syat.g_02115, Syat.g_02617
OG0003493	Syar.g_00801	Syat.g_02607, Syat.g_02266
OG0003504	Syar.g_02598	Syat.g_00336
OG0003511	Syar.g_02755	Syat.g_01130
OG0003515	Syar.g_02404	Syat.g_01139
OG0003526	Syar.g_00821	Syat.g_03068
OG0003546	Syar.g_00430	Syat.g_02637
OG0003547	Syar.g_00429	Syat.g_02636
OG0003551	Syar.g_01487	Syat.g_03189
OG0003556	Syar.g_02266	Syat.g_02575, Syat.g_02585
OG0003561	Syar.g_02433	Syat.g_00377
OG0003564	Syar.g_00832	Syat.g_02098
OG0003565	Syar.g_02284	Syat.g_00323
OG0003567	Syar.g_02153	Syat.g_01506
OG0003573	Syar.g_01233	Syat.g_00936
OG0003574	Syar.g_01907	Syat.g_02635
OG0003576	Syar.g_02076	Syat.g_02467
OG0003577	Syar.g_01739	Syat.g_00750, Syat.g_02624
OG0003578	Syar.g_01892	Syat.g_00861
OG0003579	Syar.g_01806	Syat.g_00714
OG0003580	Syar.g_00402	Syat.g_01000
OG0003581	Syar.g_00401	Syat.g_00999
OG0003582	Syar.g_00400	Syat.g_00998
OG0003583	Syar.g_01919	Syat.g_00397
OG0003584	Syar.g_02409	Syat.g_00110
OG0003585	Syar.g_02333	Syat.g_00089
OG0003586	Syar.g_02314	Syat.g_00069
OG0003587	Syar.g_02296	Syat.g_00050
OG0003589	Syar.g_00816	Syat.g_03386
OG0003590	Syar.g_01356	Syat.g_01065
OG0003591	Syar.g_02179	Syat.g_00007
OG0003593	Syar.g_02792	Syat.g_00855
OG0003594	Syar.g_01191	Syat.g_01129
OG0003594	Syar.g_02061	Syat.g_02563
OG0003596	Syar.g_01248	Syat.g_01419
OG0003597	Syar.g_00620	Syat.g_02194
OG0003598	Syar.g_00202	Syat.g_01999
OG0003599	Syar.g_01108	Syat.g_01624
OG0003600	Syar.g_01329	Syat.g_01394, Syat.g_01769
OG0003602	Syar.g_01701	Syat.g_00922
OG0003603	Syar.g_01544	Syat.g_03265
OG0003604	Syar.g_01520	Syat.g_03233
OG0003605	Syar.g_03105	Syat.g_01558
OG0003606	Syar.g_02226	Syat.g_01064, Syat.g_00947
OG0003608	Syar.g_01337, Syar.g_02124	Syat.g_00160
OG0003609	Syar.g_00326	Syat.g_01003
OG0003610	Syar.g_00985, Syar.g_00308	Syat.g_02366
OG0003611	Syar.g_00416	Syat.g_00857
OG0003612	Syar.g_01596, Syar.g_01518	Syat.g_02599, Syat.g_03243
OG0003613	Syar.g_02113	Syat.g_01774
OG0003814	Syar.g_02393	Syat.g_01122, Syat.g_02245
OG0003834	Syar.g_02750	Syat.g_01406
OG0003860	Syar.g_02041	Syat.g_00847
OG0003888	Syar.g_01777	Syat.g_01496
OG0003915	Syar.g_00907	Syat.g_02717
OG0003933	Syar.g_02373	Syat.g_01935
OG0003939	Syar.g_01423	Syat.g_01314
OG0003942	Syar.g_01692, Syar.g_01313	Syat.g_00221
OG0003944	Syar.g_00786	Syat.g_01969
OG0003945	Syar.g_02379	Syat.g_00245, Syat.g_01964
OG0003947	Syar.g_00691	Syat.g_01979
OG0003948	Syar.g_01660	Syat.g_02638
OG0003949	Syar.g_01547	Syat.g_02436, Syat.g_00822
OG0003950	Syar.g_01893	Syat.g_00860
OG0003951	Syar.g_01894	Syat.g_00859
OG0003952	Syar.g_02876	Syat.g_00937
OG0003953	Syar.g_02855	Syat.g_00848
OG0003954	Syar.g_00646	Syat.g_02548
OG0003955	Syar.g_02588	Syat.g_00633
OG0003957	Syar.g_02510	Syat.g_00548
OG0003958	Syar.g_01673	Syat.g_00415
OG0003959	Syar.g_01231	Syat.g_03370
OG0003960	Syar.g_01229	Syat.g_03373
OG0003961	Syar.g_01228	Syat.g_03374
OG0003962	Syar.g_01227	Syat.g_03375
OG0003963	Syar.g_01226	Syat.g_03376
OG0003964	Syar.g_01225	Syat.g_03377
OG0003965	Syar.g_01222	Syat.g_03380
OG0003966	Syar.g_01221	Syat.g_03381
OG0003967	Syar.g_01218	Syat.g_03384
OG0003968	Syar.g_01217	Syat.g_03385
OG0003969	Syar.g_02222	Syat.g_00961
OG0003972	Syar.g_02023	Syat.g_01058
OG0003973	Syar.g_01357	Syat.g_00185
OG0003974	Syar.g_02936	Syat.g_03130
OG0003975	Syar.g_02937	Syat.g_03131
OG0003976	Syar.g_00798	Syat.g_01740
OG0003977	Syar.g_00647	Syat.g_02549
OG0003978	Syar.g_00597	Syat.g_02118
OG0003979	Syar.g_00168	Syat.g_01882
OG0003980	Syar.g_01328	Syat.g_01770
OG0003981	Syar.g_02025	Syat.g_01006
OG0003982	Syar.g_01976	Syat.g_00215
OG0003984	Syar.g_02019, Syar.g_03123	Syat.g_01574
OG0003986	Syar.g_00343	Syat.g_02683
OG0003989	Syar.g_00120	Syat.g_02844, Syat.g_01544
OG0003990	Syar.g_01827	Syat.g_00761, Syat.g_02179
OG0003991	Syar.g_01900, Syar.g_01903	Syat.g_00983
OG0003993	Syar.g_01253, Syar.g_01250	Syat.g_00231
OG0003995	Syar.g_00428	Syat.g_02634
OG0003997	Syar.g_00795	Syat.g_02007, Syat.g_01726
OG0003998	Syar.g_02108	Syat.g_00829
OG0003999	Syar.g_00560	Syat.g_02209
OG0003999	Syar.g_00436	Syat.g_02493
OG0004000	Syar.g_00810	Syat.g_00864
OG0004000	Syar.g_01833	Syat.g_00838
OG0004001	Syar.g_00921	Syat.g_00512, Syat.g_01275
OG0004083	Syar.g_00828	Syat.g_02101
OG0004298	Syar.g_02756	Syat.g_01131
OG0004301	Syar.g_02403	Syat.g_01138
OG0004328	Syar.g_00297	Syat.g_01933
OG0004349	Syar.g_02365	Syat.g_01143
OG0004368	Syar.g_00891	Syat.g_02455
OG0004415	Syar.g_02378	Syat.g_00246, Syat.g_01965
OG0004430	Syar.g_01751	Syat.g_03392
OG0004433	Syar.g_02330	Syat.g_00086
OG0004434	Syar.g_01230	Syat.g_03372
OG0004435	Syar.g_01220	Syat.g_03382
OG0004436	Syar.g_01219	Syat.g_03383
OG0004438	Syar.g_01864	Syat.g_00928
OG0004439	Syar.g_01668	Syat.g_00406
OG0004440	Syar.g_00317	Syat.g_00946
OG0004441	Syar.g_02285	Syat.g_00324
OG0004442	Syar.g_02286	Syat.g_00325
OG0004443	Syar.g_02287	Syat.g_00326
OG0004445	Syar.g_02217	Syat.g_03279
OG0004447	Syar.g_02934	Syat.g_03128
OG0004448	Syar.g_01592	Syat.g_02026
OG0004465	Syar.g_00667	Syat.g_00991
OG0004466	Syar.g_00421	Syat.g_00872, Syat.g_03360
OG0004467	Syar.g_02095	Syat.g_01689
OG0004468	Syar.g_00405	Syat.g_03154
OG0004469	Syar.g_00403	Syat.g_03156
OG0004470	Syar.g_03063	Syat.g_00389
OG0004471	Syar.g_00409	Syat.g_03031
OG0004473	Syar.g_02748, Syar.g_02745	Syat.g_01191
OG0004474	Syar.g_02192	Syat.g_00025
OG0004475	Syar.g_02193	Syat.g_00026
OG0004486	Syar.g_02991	Syat.g_03009
OG0004487	Syar.g_01654	Syat.g_03158
OG0004489	Syar.g_01661	Syat.g_00858
OG0004493	Syar.g_02043	Syat.g_03347
OG0004494	Syar.g_00749, Syar.g_00757	Syat.g_01758
OG0004496	Syar.g_01204	Syat.g_01739, Syat.g_01738
OG0004497	Syar.g_00373, Syar.g_00375	Syat.g_01711
OG0004498	Syar.g_00415	Syat.g_00856
OG0004499	Syar.g_00432	Syat.g_02492, Syat.g_00387
OG0004500	Syar.g_00683	Syat.g_01039, Syat.g_01784
OG0004501	Syar.g_00777, Syar.g_00781, Syar.g_00792	Syat.g_01730
OG0004503	Syar.g_01861, Syar.g_01655	Syat.g_03032
OG0004504	Syar.g_01834	Syat.g_00869
OG0004505	Syar.g_02159	Syat.g_00395, Syat.g_01195
OG0005011	Syar.g_00885	Syat.g_02556
OG0005035	Syar.g_01669	Syat.g_02383
OG0005114	Syar.g_00627	Syat.g_02520
OG0005186	Syar.g_02746	Syat.g_01410
OG0005196	Syar.g_02017	Syat.g_02600
OG0005218	Syar.g_01925	Syat.g_01078
OG0005219	Syar.g_01924	Syat.g_01079
OG0005220	Syar.g_01923	Syat.g_01080
OG0005221	Syar.g_01922	Syat.g_01081
OG0005222	Syar.g_01921	Syat.g_01082
OG0005229	Syar.g_01254	Syat.g_01400
OG0005255	Syar.g_02267	Syat.g_00830
OG0005266	Syar.g_02848	Syat.g_02183
OG0005267	Syar.g_02847	Syat.g_02184
OG0005277	Syar.g_01325	Syat.g_02566
OG0005283	Syar.g_00889	Syat.g_00975
OG0005288	Syar.g_02595	Syat.g_01668
OG0005289	Syar.g_02166	Syat.g_00181
OG0005291	Syar.g_00766	Syat.g_01971
OG0005293	Syar.g_00191, Syar.g_01350	Syat.g_02779
OG0005294	Syar.g_00319	Syat.g_02498
OG0005295	Syar.g_00320	Syat.g_02499
OG0005296	Syar.g_00413	Syat.g_03163
OG0005297	Syar.g_00434	Syat.g_02495
OG0005298	Syar.g_00435	Syat.g_02494
OG0005300	Syar.g_00663	Syat.g_03061
OG0005301	Syar.g_00677	Syat.g_01893
OG0005302	Syar.g_00743	Syat.g_02380
OG0005303	Syar.g_00782	Syat.g_01725
OG0005304	Syar.g_00849	Syat.g_01438
OG0005305	Syar.g_00873	Syat.g_00948
OG0005306	Syar.g_00972	Syat.g_02789
OG0005307	Syar.g_01194	Syat.g_01426, Syat.g_02468
OG0005308	Syar.g_01232	Syat.g_02826
OG0005309	Syar.g_01277	Syat.g_01367
OG0005310	Syar.g_01749	Syat.g_00795
OG0005312	Syar.g_01835	Syat.g_01955
OG0005313	Syar.g_01848	Syat.g_00650
OG0005314	Syar.g_01849	Syat.g_00649
OG0005315	Syar.g_01850	Syat.g_00648
OG0005316	Syar.g_01851	Syat.g_00647
OG0005317	Syar.g_01852	Syat.g_00646
OG0005318	Syar.g_01862	Syat.g_00727
OG0005319	Syar.g_01943	Syat.g_00888
OG0005320	Syar.g_02018	Syat.g_00218
OG0005321	Syar.g_02060	Syat.g_02538
OG0005322	Syar.g_02082	Syat.g_02628
OG0005323	Syar.g_02126	Syat.g_01982
OG0005324	Syar.g_02160	Syat.g_00394
OG0005325	Syar.g_02397, Syar.g_02394	Syat.g_01133
OG0005326	Syar.g_02467	Syat.g_00347
OG0005327	Syar.g_02590	Syat.g_02081
OG0005328	Syar.g_02647	Syat.g_00487
OG0005329	Syar.g_02851	Syat.g_01464
OG0006413	Syar.g_00266	Syat.g_02137
OG0006414	Syar.g_00296	Syat.g_01930
OG0006415	Syar.g_00314	Syat.g_00952
OG0006416	Syar.g_00342	Syat.g_00866
OG0006418	Syar.g_00358	Syat.g_02633
OG0006419	Syar.g_00359	Syat.g_02632
