Orthogroup	Syar	Syao
OG0002174	Syar.g_00707	Syao.g_02282
OG0002179	Syar.g_00660	Syao.g_01956
OG0002180	Syar.g_00233	Syao.g_02056
OG0002181	Syar.g_00204	Syao.g_02086
OG0002182	Syar.g_02901	Syao.g_01586
OG0002183	Syar.g_03083, Syar.g_03082	Syao.g_02651
OG0002184	Syar.g_03078	Syao.g_02647
OG0002185	Syar.g_03056	Syao.g_02635
OG0002186	Syar.g_02964	Syao.g_01668
OG0002187	Syar.g_02963	Syao.g_01669
OG0002188	Syar.g_02924	Syao.g_01562
OG0002189	Syar.g_02923	Syao.g_01563
OG0002190	Syar.g_02883	Syao.g_01604
OG0002192	Syar.g_01950	Syao.g_00188
OG0002193	Syar.g_01384	Syao.g_01161, Syao.g_00499
OG0002194	Syar.g_01726	Syao.g_00259
OG0002195	Syar.g_01611	Syao.g_00970
OG0002196	Syar.g_02625	Syao.g_00742
OG0002197	Syar.g_02501	Syao.g_00817
OG0002199	Syar.g_02432	Syao.g_00912
OG0002200	Syar.g_02808	Syao.g_01487
OG0002201	Syar.g_02176	Syao.g_01060
OG0002202	Syar.g_02177	Syao.g_01061
OG0002203	Syar.g_02178	Syao.g_01062
OG0002204	Syar.g_02196	Syao.g_01028
OG0002205	Syar.g_02293	Syao.g_01049
OG0002206	Syar.g_02303	Syao.g_00840
OG0002207	Syar.g_02313	Syao.g_00850
OG0002208	Syar.g_01464	Syao.g_00033
OG0002209	Syar.g_01126	Syao.g_01869
OG0002210	Syar.g_01101	Syao.g_01846
OG0002211	Syar.g_01065	Syao.g_01812
OG0002212	Syar.g_00896	Syao.g_02424
OG0002213	Syar.g_00312	Syao.g_02428
OG0002214	Syar.g_00449	Syao.g_02337
OG0002225	Syar.g_00669	Syao.g_00543
OG0002229	Syar.g_00550	Syao.g_02126
OG0002231	Syar.g_02338	Syao.g_00877
OG0002235	Syar.g_02621	Syao.g_00737
OG0002239	Syar.g_02678	Syao.g_01405
OG0002241	Syar.g_01257	Syao.g_02694
OG0002243	Syar.g_03030	Syao.g_02421
OG0002244	Syar.g_01824	Syao.g_00551
OG0002245	Syar.g_00967	Syao.g_00703
OG0002248	Syar.g_01693	Syao.g_00979
OG0002250	Syar.g_03084	Syao.g_02652
OG0002251	Syar.g_02880	Syao.g_01607
OG0002253	Syar.g_02770	Syao.g_01445
OG0002254	Syar.g_01556	Syao.g_00465
OG0002255	Syar.g_02518	Syao.g_00831
OG0002256	Syar.g_02069	Syao.g_01721
OG0002258	Syar.g_02197	Syao.g_01029
OG0002259	Syar.g_02350	Syao.g_01416
OG0002260	Syar.g_01730	Syao.g_00288
OG0002280	Syar.g_02685	Syao.g_01400
OG0002289	Syar.g_01255	Syao.g_02696
OG0002292	Syar.g_01001	Syao.g_02539
OG0002296	Syar.g_01411	Syao.g_00069
OG0002299	Syar.g_00970	Syao.g_00694
OG0002300	Syar.g_01877	Syao.g_01256
OG0002303	Syar.g_00968	Syao.g_00702
OG0002305	Syar.g_03125	Syao.g_02589
OG0002308	Syar.g_02935	Syao.g_01549
OG0002309	Syar.g_01814	Syao.g_00562
OG0002330	Syar.g_02675	Syao.g_00329
OG0002341	Syar.g_00900	Syao.g_02416
OG0002343	Syar.g_00158	Syao.g_02113
OG0002348	Syar.g_00309	Syao.g_01224
OG0002349	Syar.g_02990	Syao.g_01641
OG0002351	Syar.g_00829	Syao.g_02030
OG0002355	Syar.g_02830	Syao.g_00396
OG0002358	Syar.g_03073	Syao.g_01734
OG0002359	Syar.g_01404	Syao.g_00077
OG0002364	Syar.g_02581	Syao.g_00647
OG0002375	Syar.g_02713, Syar.g_02699, Syar.g_02697	Syao.g_01082
OG0002382	Syar.g_01478	Syao.g_00117
OG0002391	Syar.g_00047	Syao.g_02580
OG0002396	Syar.g_01039	Syao.g_01785
OG0002402	Syar.g_01376	Syao.g_00503
OG0002404	Syar.g_00162	Syao.g_02109
OG0002405	Syar.g_02584	Syao.g_00650
OG0002406	Syar.g_02853	Syao.g_00462
OG0002409	Syar.g_00702	Syao.g_02278
OG0002410	Syar.g_00441	Syao.g_02330
OG0002411	Syar.g_02480	Syao.g_00790
OG0002430	Syar.g_02681	Syao.g_01485
OG0002431	Syar.g_02682	Syao.g_01484
OG0002443	Syar.g_02022	Syao.g_00395
OG0002447	Syar.g_01256	Syao.g_02695
OG0002463	Syar.g_01743	Syao.g_00407
OG0002466	Syar.g_03004	Syao.g_01627
OG0002469	Syar.g_01705	Syao.g_00277
OG0002474	Syar.g_01805	Syao.g_00443
OG0002476	Syar.g_02035	Syao.g_00493
OG0002506	Syar.g_01931	Syao.g_00332
OG0002519	Syar.g_01448	Syao.g_02260
OG0002520	Syar.g_03133	Syao.g_01683
OG0002527	Syar.g_00731	Syao.g_01306
OG0002528	Syar.g_00729	Syao.g_01304
OG0002529	Syar.g_00732	Syao.g_01259
OG0002530	Syar.g_00666	Syao.g_00540
OG0002530	Syar.g_01223	Syao.g_00339
OG0002531	Syar.g_00668	Syao.g_00542
OG0002537	Syar.g_01005	Syao.g_02536
OG0002541	Syar.g_01100	Syao.g_01847
OG0002542	Syar.g_01747	Syao.g_01238
OG0002547	Syar.g_00682, Syar.g_01843	Syao.g_00524
OG0002548	Syar.g_02289, Syar.g_01645	Syao.g_00326
OG0002559	Syar.g_01267	Syao.g_01196
OG0002566	Syar.g_02971	Syao.g_01011
OG0002572	Syar.g_02030	Syao.g_01458, Syao.g_00394
OG0002592	Syar.g_00903	Syao.g_02412
OG0002601	Syar.g_00730	Syao.g_01305
OG0002607	Syar.g_01274	Syao.g_02681
OG0002610	Syar.g_01116	Syao.g_01879
OG0002613	Syar.g_00295	Syao.g_01066
OG0002615	Syar.g_02387, Syar.g_02731, Syar.g_02070	Syao.g_01318
OG0002647	Syar.g_00904	Syao.g_02417
OG0002668	Syar.g_00839, Syar.g_00841	Syao.g_01807, Syao.g_01365
OG0002670	Syar.g_01593, Syar.g_00785	Syao.g_01942
OG0002678	Syar.g_02004	Syao.g_00221
OG0002679	Syar.g_01710	Syao.g_00325
OG0002680	Syar.g_01757	Syao.g_00463
OG0002684	Syar.g_00381	Syao.g_02372
OG0002685	Syar.g_01500	Syao.g_00013
OG0002687	Syar.g_02754, Syar.g_01769, Syar.g_01251	Syao.g_01104
OG0002699	Syar.g_02732	Syao.g_02002
OG0002722	Syar.g_02708	Syao.g_01112, Syao.g_01111, Syao.g_01996, Syao.g_01986
OG0002723	Syar.g_02763	Syao.g_01078
OG0002731	Syar.g_01559	Syao.g_00468
OG0002753	Syar.g_02273	Syao.g_00614
OG0002760	Syar.g_02168	Syao.g_01207
OG0002763	Syar.g_00184, Syar.g_02101	Syao.g_01421
OG0002764	Syar.g_02411	Syao.g_00613
OG0002766	Syar.g_02385, Syar.g_02730	Syao.g_01096, Syao.g_01095
OG0002795	Syar.g_00580	Syao.g_01995
OG0002797	Syar.g_02933	Syao.g_00380
OG0002801	Syar.g_01383	Syao.g_00500
OG0002855	Syar.g_02577	Syao.g_00306
OG0002859	Syar.g_00671	Syao.g_00545
OG0002872	Syar.g_02916	Syao.g_02537
OG0002881	Syar.g_02084, Syar.g_02386	Syao.g_01094
OG0002882	Syar.g_01322	Syao.g_01167, Syao.g_01071
OG0002969	Syar.g_00664	Syao.g_00538
OG0002970	Syar.g_00665	Syao.g_00539
OG0002971	Syar.g_02141, Syar.g_00673	Syao.g_00547
OG0002985	Syar.g_02832	Syao.g_01900
OG0002993	Syar.g_02382	Syao.g_01107
OG0002996	Syar.g_00961	Syao.g_02470
OG0002999	Syar.g_01966	Syao.g_00172
OG0003000	Syar.g_02864	Syao.g_01514
OG0003003	Syar.g_02158	Syao.g_01380
OG0003007	Syar.g_02220	Syao.g_00321
OG0003056	Syar.g_02940	Syao.g_01544
OG0003057	Syar.g_02939	Syao.g_01545
OG0003058	Syar.g_02938	Syao.g_01546
OG0003113	Syar.g_00672	Syao.g_00546
OG0003134	Syar.g_03071	Syao.g_02642
OG0003136	Syar.g_02000	Syao.g_01200
OG0003146	Syar.g_00845	Syao.g_00244
OG0003149	Syar.g_00687	Syao.g_01480
OG0003150	Syar.g_00686	Syao.g_01479
OG0003222	Syar.g_02711	Syao.g_01114
OG0003224	Syar.g_00392	Syao.g_01215
OG0003283	Syar.g_01355, Syar.g_03176	Syao.g_00223
OG0003291	Syar.g_03089	Syao.g_00328
OG0003311	Syar.g_02509	Syao.g_00823
OG0003317	Syar.g_00389	Syao.g_01379
OG0003319	Syar.g_02828	Syao.g_00402
OG0003322	Syar.g_01677	Syao.g_00309
OG0003323	Syar.g_01807	Syao.g_00441
OG0003324	Syar.g_02290, Syar.g_00812	Syao.g_00348
OG0003329	Syar.g_00458	Syao.g_02346
OG0003330	Syar.g_00884	Syao.g_01963
OG0003332	Syar.g_01529	Syao.g_00133
OG0003346	Syar.g_02712	Syao.g_01133
OG0003418	Syar.g_02737	Syao.g_02125
OG0003510	Syar.g_00269, Syar.g_00270	Syao.g_01172
OG0003561	Syar.g_02433	Syao.g_01184
OG0003573	Syar.g_01233	Syao.g_02604
OG0003577	Syar.g_01739	Syao.g_00605
OG0003579	Syar.g_01806	Syao.g_00442
OG0003580	Syar.g_00402	Syao.g_00550
OG0003581	Syar.g_00401	Syao.g_00549
OG0003582	Syar.g_00400	Syao.g_00548
OG0003583	Syar.g_01919	Syao.g_00938
OG0003584	Syar.g_02409	Syao.g_00886
OG0003585	Syar.g_02333	Syao.g_00872
OG0003586	Syar.g_02314	Syao.g_00851
OG0003587	Syar.g_02296	Syao.g_01052
OG0003589	Syar.g_00816	Syao.g_00415
OG0003590	Syar.g_01356	Syao.g_01014
OG0003591	Syar.g_02179	Syao.g_01063
OG0003595	Syar.g_01779	Syao.g_02723
OG0003597	Syar.g_00620	Syao.g_02141
OG0003598	Syar.g_00202	Syao.g_02088
OG0003601	Syar.g_01323	Syao.g_01070, Syao.g_01166
OG0003602	Syar.g_01701	Syao.g_00240
OG0003603	Syar.g_01544	Syao.g_00214
OG0003604	Syar.g_01520	Syao.g_00142
OG0003605	Syar.g_03105	Syao.g_02673
OG0003793	Syar.g_02707	Syao.g_01103
OG0003903	Syar.g_02029	Syao.g_02716
OG0003949	Syar.g_01547	Syao.g_00401
OG0003953	Syar.g_02855	Syao.g_00285
OG0003954	Syar.g_00646	Syao.g_01209
OG0003955	Syar.g_02588	Syao.g_00587
OG0003957	Syar.g_02510	Syao.g_00824
OG0003958	Syar.g_01673	Syao.g_00954
OG0003959	Syar.g_01231	Syao.g_00347
OG0003960	Syar.g_01229	Syao.g_00345
OG0003961	Syar.g_01228	Syao.g_00344
OG0003962	Syar.g_01227	Syao.g_00342
OG0003963	Syar.g_01226	Syao.g_00341
OG0003964	Syar.g_01225	Syao.g_00340
OG0003965	Syar.g_01222	Syao.g_00338
OG0003966	Syar.g_01221	Syao.g_00337
OG0003967	Syar.g_01218	Syao.g_00336
OG0003968	Syar.g_01217	Syao.g_00335
OG0003969	Syar.g_02222	Syao.g_00359
OG0003970	Syar.g_01865	Syao.g_00001
OG0003971	Syar.g_01004	Syao.g_00003
OG0003974	Syar.g_02936	Syao.g_01548
OG0003975	Syar.g_02937	Syao.g_01547
OG0003982	Syar.g_01976	Syao.g_00228
OG0003984	Syar.g_02019, Syar.g_03123	Syao.g_02588
OG0003986	Syar.g_00343	Syao.g_01517
OG0003987	Syar.g_03108	Syao.g_02675
OG0004395	Syar.g_02941	Syao.g_01543
OG0004424	Syar.g_01435	Syao.g_01239
OG0004433	Syar.g_02330	Syao.g_00869
OG0004434	Syar.g_01230	Syao.g_00346
OG0004446	Syar.g_01602	Syao.g_01477
OG0004447	Syar.g_02934	Syao.g_01550
OG0004448	Syar.g_01592	Syao.g_00245
OG0004459	Syar.g_01550	Syao.g_00209
OG0004465	Syar.g_00667	Syao.g_00541
OG0005212	Syar.g_02292	Syao.g_01048
OG0005244	Syar.g_01899	Syao.g_00197
OG0005247	Syar.g_02381	Syao.g_01109
OG0006278	Syar.g_00788	Syao.g_00386
OG0006279	Syar.g_00181	Syao.g_00937
OG0006286	Syar.g_02558	Syao.g_01371
OG0006287	Syar.g_03156	Syao.g_01432
OG0006290	Syar.g_00584	Syao.g_02268
