Orthogroup	Syar	Syab
OG0002013	Syar.g_03062	Syab.g_02456
OG0002016	Syar.g_00944	Syab.g_02690
OG0002017	Syar.g_00706	Syab.g_02823
OG0002020	Syar.g_00892	Syab.g_02865
OG0002021	Syar.g_00425	Syab.g_02863
OG0002022	Syar.g_00426	Syab.g_02862
OG0002023	Syar.g_00427	Syab.g_02861
OG0002024	Syar.g_00875, Syar.g_00004	Syab.g_02855
OG0002025	Syar.g_02744	Syab.g_00195
OG0002038	Syar.g_02839	Syab.g_00979
OG0002039	Syar.g_03221	Syab.g_00998
OG0002040	Syar.g_02140	Syab.g_00999
OG0002041	Syar.g_02508	Syab.g_01348
OG0002042	Syar.g_02530	Syab.g_01376
OG0002043	Syar.g_02580	Syab.g_01422
OG0002045	Syar.g_01265	Syab.g_00672
OG0002046	Syar.g_01258	Syab.g_00666
OG0002048	Syar.g_01092	Syab.g_00471
OG0002049	Syar.g_01016	Syab.g_00389
OG0002051	Syar.g_00116	Syab.g_02602
OG0002054	Syar.g_00876	Syab.g_02854
OG0002055	Syar.g_00872	Syab.g_02857
OG0002056	Syar.g_00243, Syar.g_00242	Syab.g_00278
OG0002110	Syar.g_00859	Syab.g_00077
OG0002113	Syar.g_00507	Syab.g_00038
OG0002116	Syar.g_02897	Syab.g_02201
OG0002119	Syar.g_00950	Syab.g_02685
OG0002121	Syar.g_01318	Syab.g_00801
OG0002123	Syar.g_01489, Syar.g_01579	Syab.g_01271
OG0002129	Syar.g_02862	Syab.g_00756
OG0002130	Syar.g_02775	Syab.g_00917
OG0002131	Syar.g_00424	Syab.g_02864
OG0002132	Syar.g_00866	Syab.g_02858
OG0002134	Syar.g_00257	Syab.g_00130
OG0002135	Syar.g_02966	Syab.g_02304
OG0002136	Syar.g_02965	Syab.g_02303
OG0002137	Syar.g_02743	Syab.g_00194
OG0002138	Syar.g_02036	Syab.g_01824
OG0002139	Syar.g_01729	Syab.g_01142
OG0002142	Syar.g_02820	Syab.g_00803
OG0002143	Syar.g_00969, Syar.g_00890	Syab.g_00556
OG0002144	Syar.g_01020	Syab.g_00394
OG0002145	Syar.g_01441, Syar.g_00366	Syab.g_01072
OG0002159	Syar.g_03094	Syab.g_02737, Syab.g_00102
OG0002162	Syar.g_03193	Syab.g_01987
OG0002163	Syar.g_00383	Syab.g_02786, Syab.g_02779
OG0002166	Syar.g_02857	Syab.g_01169
OG0002167	Syar.g_01875	Syab.g_01848
OG0002168	Syar.g_01378	Syab.g_01234
OG0002172	Syar.g_00940	Syab.g_02694
OG0002173	Syar.g_00952	Syab.g_02683
OG0002174	Syar.g_00707	Syab.g_02824
OG0002179	Syar.g_00660	Syab.g_00203
OG0002180	Syar.g_00233	Syab.g_00287
OG0002181	Syar.g_00204	Syab.g_00317
OG0002182	Syar.g_02901	Syab.g_00339
OG0002183	Syar.g_03083, Syar.g_03082	Syab.g_02466
OG0002184	Syar.g_03078	Syab.g_02463
OG0002185	Syar.g_03056	Syab.g_02452
OG0002186	Syar.g_02964	Syab.g_02302
OG0002187	Syar.g_02963	Syab.g_02300
OG0002188	Syar.g_02924	Syab.g_02249
OG0002189	Syar.g_02923	Syab.g_02248
OG0002190	Syar.g_02883	Syab.g_02187
OG0002191	Syar.g_02078	Syab.g_00577
OG0002192	Syar.g_01950, Syar.g_03209	Syab.g_01000
OG0002193	Syar.g_01384	Syab.g_01165
OG0002194	Syar.g_01726	Syab.g_01146
OG0002195	Syar.g_01611, Syar.g_03152	Syab.g_01621
OG0002196	Syar.g_02625	Syab.g_01575
OG0002197	Syar.g_02501	Syab.g_01342
OG0002199	Syar.g_02432	Syab.g_01855
OG0002200	Syar.g_02808	Syab.g_00775
OG0002201	Syar.g_02176	Syab.g_01942
OG0002202	Syar.g_02177	Syab.g_01943
OG0002203	Syar.g_02178	Syab.g_01944
OG0002204	Syar.g_02196	Syab.g_01963
OG0002205	Syar.g_02293	Syab.g_01982
OG0002207	Syar.g_02313	Syab.g_02002
OG0002208	Syar.g_01464	Syab.g_02090
OG0002209	Syar.g_01126	Syab.g_00530
OG0002210	Syar.g_01101	Syab.g_00479
OG0002211	Syar.g_01065	Syab.g_00438
OG0002212	Syar.g_00896	Syab.g_02739
OG0002213	Syar.g_00312, Syar.g_03307	Syab.g_02744
OG0002214	Syar.g_00449	Syab.g_02887
OG0002231	Syar.g_02338	Syab.g_00926
OG0002233	Syar.g_00265	Syab.g_02359
OG0002235	Syar.g_02621	Syab.g_01584
OG0002236	Syar.g_00871	Syab.g_01545
OG0002238	Syar.g_00738	Syab.g_01469
OG0002239	Syar.g_02678	Syab.g_02224
OG0002241	Syar.g_01257	Syab.g_00665
OG0002245	Syar.g_00967	Syab.g_00558
OG0002248	Syar.g_01693	Syab.g_01182
OG0002250	Syar.g_03084	Syab.g_02467
OG0002251	Syar.g_02880	Syab.g_02184
OG0002252	Syar.g_00694	Syab.g_01061
OG0002253	Syar.g_02770	Syab.g_00927
OG0002254	Syar.g_01556	Syab.g_01299
OG0002255	Syar.g_02518	Syab.g_01356
OG0002256	Syar.g_02069	Syab.g_01882
OG0002258	Syar.g_02197	Syab.g_01964
OG0002259	Syar.g_02350	Syab.g_02037
OG0002260	Syar.g_01730	Syab.g_01141
OG0002277	Syar.g_00541	Syab.g_00074
OG0002289	Syar.g_01255	Syab.g_00663
OG0002292	Syar.g_01001	Syab.g_02627
OG0002296	Syar.g_01411	Syab.g_00744
OG0002299	Syar.g_00970	Syab.g_01403
OG0002303	Syar.g_00968	Syab.g_00557
OG0002305	Syar.g_03125	Syab.g_02505
OG0002306	Syar.g_00699	Syab.g_00951
OG0002308	Syar.g_02935, Syar.g_02630	Syab.g_01570
OG0002309	Syar.g_01814	Syab.g_01709
OG0002330	Syar.g_02675	Syab.g_01189
OG0002332	Syar.g_00739	Syab.g_01468
OG0002333	Syar.g_00737	Syab.g_01470
OG0002340	Syar.g_00960	Syab.g_02676
OG0002341	Syar.g_00900	Syab.g_02721
OG0002351	Syar.g_00829	Syab.g_00252
OG0002354	Syar.g_02538	Syab.g_01382
OG0002355	Syar.g_02830	Syab.g_01780
OG0002358	Syar.g_03073	Syab.g_00581
OG0002359	Syar.g_01404	Syab.g_00737
OG0002375	Syar.g_02713, Syar.g_02699, Syar.g_02697	Syab.g_00151
OG0002382	Syar.g_01478	Syab.g_02105
OG0002390	Syar.g_01008	Syab.g_02621
OG0002391	Syar.g_00047	Syab.g_02529
OG0002402	Syar.g_01376	Syab.g_01232
OG0002405	Syar.g_02584	Syab.g_01426
OG0002406	Syar.g_02853	Syab.g_01459
OG0002408	Syar.g_02212	Syab.g_01784
OG0002411	Syar.g_02480	Syab.g_01698
OG0002443	Syar.g_02022	Syab.g_02673
OG0002447	Syar.g_01256	Syab.g_00664
OG0002463	Syar.g_01743	Syab.g_01680
OG0002466	Syar.g_03004	Syab.g_02343
OG0002468	Syar.g_01444	Syab.g_01144
OG0002474	Syar.g_01805	Syab.g_00392
OG0002476	Syar.g_02035	Syab.g_01496, Syab.g_01268
OG0002520	Syar.g_03133	Syab.g_02286
OG0002522	Syar.g_01216	Syab.g_02166
OG0002527	Syar.g_00731	Syab.g_01797
OG0002528	Syar.g_00729	Syab.g_01799
OG0002529	Syar.g_00732	Syab.g_01770
OG0002531	Syar.g_00668	Syab.g_01521
OG0002537	Syar.g_01005	Syab.g_02624
OG0002541	Syar.g_01100	Syab.g_00478
OG0002542	Syar.g_01747	Syab.g_01696
OG0002543	Syar.g_00348	Syab.g_02770
OG0002559	Syar.g_01267	Syab.g_01127
OG0002592	Syar.g_00903	Syab.g_02718
OG0002598	Syar.g_02254	Syab.g_01814
OG0002601	Syar.g_00730	Syab.g_01798
OG0002602	Syar.g_00328	Syab.g_01763
OG0002607	Syar.g_01274	Syab.g_00698
OG0002622	Syar.g_02533	Syab.g_01473
OG0002647	Syar.g_00904	Syab.g_02719
OG0002677	Syar.g_00199	Syab.g_00321
OG0002678	Syar.g_02004	Syab.g_00873
OG0002679	Syar.g_01710	Syab.g_01257
OG0002680	Syar.g_01757	Syab.g_01302
OG0002700	Syar.g_01979	Syab.g_01069
OG0002711	Syar.g_01610	Syab.g_00449
OG0002723	Syar.g_02763	Syab.g_00152
OG0002751	Syar.g_02345	Syab.g_02034
OG0002753	Syar.g_02273	Syab.g_00362
OG0002755	Syar.g_00408, Syar.g_01442, Syar.g_01741	Syab.g_00810
OG0002760	Syar.g_02168	Syab.g_01926
OG0002797	Syar.g_02933	Syab.g_02262
OG0002801	Syar.g_01383	Syab.g_01254
OG0002802	Syar.g_01890	Syab.g_01335
OG0002808	Syar.g_00512	Syab.g_00043
OG0002846	Syar.g_03280	Syab.g_01185, Syab.g_02393
OG0002851	Syar.g_02016	Syab.g_01186
OG0002864	Syar.g_02006	Syab.g_00628
OG0002868	Syar.g_00740	Syab.g_01562
OG0002979	Syar.g_00881, Syar.g_00883, Syar.g_02105	Syab.g_00106
OG0002983	Syar.g_02454	Syab.g_01137
OG0002985	Syar.g_02832	Syab.g_01160
OG0002990	Syar.g_03279	Syab.g_02209
OG0003041	Syar.g_02071	Syab.g_01481, Syab.g_01523
OG0003065	Syar.g_02033	Syab.g_01099
OG0003101	Syar.g_02753	Syab.g_00166
OG0003102	Syar.g_02695	Syab.g_00231
OG0003127	Syar.g_02532	Syab.g_01472
OG0003134	Syar.g_03071	Syab.g_02458
OG0003135	Syar.g_01002	Syab.g_02626
OG0003136	Syar.g_02000	Syab.g_02766
OG0003137	Syar.g_03231	Syab.g_02785
OG0003281	Syar.g_02258	Syab.g_00678
OG0003282	Syar.g_02257	Syab.g_00679
OG0003283	Syar.g_01355, Syar.g_03176	Syab.g_00684
OG0003291	Syar.g_03089	Syab.g_01094
OG0003293	Syar.g_01567	Syab.g_01370
OG0003535	Syar.g_00874	Syab.g_00822
OG0003546	Syar.g_00430	Syab.g_01503
OG0003547	Syar.g_00429	Syab.g_01504
OG0003551	Syar.g_01487	Syab.g_02114
OG0003553	Syar.g_03014	Syab.g_02391
OG0003888	Syar.g_01777	Syab.g_02664
OG0004328	Syar.g_00297	Syab.g_00818
OG0004347	Syar.g_01680	Syab.g_02793
OG0005007	Syar.g_00747	Syab.g_01505
OG0005011	Syar.g_00885	Syab.g_01528
OG0005024	Syar.g_01603	Syab.g_01832
OG0005034	Syar.g_01776	Syab.g_02643
OG0005035	Syar.g_01669	Syab.g_02659
OG0005799	Syar.g_01664	Syab.g_01451
