Orthogroup	Syar	Syal
OG0002008	Syar.g_02491	Syal.g_01933
OG0002009	Syar.g_02604	Syal.g_02254
OG0002011	Syar.g_00966	Syal.g_00547
OG0002013	Syar.g_03062	Syal.g_00773
OG0002016	Syar.g_00944	Syal.g_00992
OG0002017	Syar.g_00706	Syal.g_01124
OG0002019	Syar.g_00615	Syal.g_01425
OG0002020	Syar.g_00892	Syal.g_01161
OG0002021	Syar.g_00425	Syal.g_01159
OG0002022	Syar.g_00426	Syal.g_01158
OG0002023	Syar.g_00427	Syal.g_01157
OG0002024	Syar.g_00875, Syar.g_00004	Syal.g_01151
OG0002025	Syar.g_02747	Syal.g_01410
OG0002038	Syar.g_02839	Syal.g_01663
OG0002039	Syar.g_03221	Syal.g_01682
OG0002040	Syar.g_02140	Syal.g_01685
OG0002041	Syar.g_02508	Syal.g_01963
OG0002042	Syar.g_02530	Syal.g_01984
OG0002043	Syar.g_02580	Syal.g_02032
OG0002045	Syar.g_01265	Syal.g_00472
OG0002046	Syar.g_01258	Syal.g_00476
OG0002048	Syar.g_01092	Syal.g_00299
OG0002049	Syar.g_01016	Syal.g_00216
OG0002051	Syar.g_00116	Syal.g_00923
OG0002054	Syar.g_00876	Syal.g_01150
OG0002055	Syar.g_00872	Syal.g_01153
OG0002056	Syar.g_00243, Syar.g_00242	Syal.g_01280
OG0002113	Syar.g_00507	Syal.g_00134
OG0002114	Syar.g_00920, Syar.g_01908	Syal.g_00048
OG0002116	Syar.g_02897	Syal.g_02999
OG0002119	Syar.g_00950	Syal.g_00982
OG0002121	Syar.g_01318	Syal.g_00035
OG0002123	Syar.g_01489, Syar.g_01579	Syal.g_01863
OG0002125	Syar.g_01280	Syal.g_00456
OG0002127	Syar.g_00073	Syal.g_00880
OG0002129	Syar.g_02862	Syal.g_00395
OG0002130	Syar.g_02775	Syal.g_01603
OG0002131	Syar.g_00424	Syal.g_01160
OG0002132	Syar.g_00866	Syal.g_01154
OG0002134	Syar.g_00257	Syal.g_01442
OG0002135	Syar.g_02966	Syal.g_00620
OG0002136	Syar.g_02965	Syal.g_00619
OG0002137	Syar.g_02703	Syal.g_01360
OG0002138	Syar.g_02036	Syal.g_02586
OG0002139	Syar.g_01729	Syal.g_01755
OG0002142	Syar.g_02820	Syal.g_00037
OG0002143	Syar.g_00969, Syar.g_00890	Syal.g_00550
OG0002144	Syar.g_01020	Syal.g_00221
OG0002154	Syar.g_00251	Syal.g_01438
OG0002159	Syar.g_03094	Syal.g_01505
OG0002161	Syar.g_00923	Syal.g_00054
OG0002162	Syar.g_03193	Syal.g_02785
OG0002163	Syar.g_00383	Syal.g_01092
OG0002166	Syar.g_02857	Syal.g_01784
OG0002167	Syar.g_01875	Syal.g_00003
OG0002168	Syar.g_01378	Syal.g_01840
OG0002172	Syar.g_00940	Syal.g_00996
OG0002173	Syar.g_00952	Syal.g_00980
OG0002174	Syar.g_00707	Syal.g_01125
OG0002179	Syar.g_00660	Syal.g_01349
OG0002180	Syar.g_00233	Syal.g_01271
OG0002181	Syar.g_00204	Syal.g_01241
OG0002182	Syar.g_02901	Syal.g_01222
OG0002183	Syar.g_03083, Syar.g_03082	Syal.g_00782
OG0002184	Syar.g_03078	Syal.g_00779
OG0002185	Syar.g_03056	Syal.g_00769
OG0002186	Syar.g_02964	Syal.g_00618
OG0002187	Syar.g_02963	Syal.g_00617
OG0002188	Syar.g_02924	Syal.g_00581
OG0002189	Syar.g_02923	Syal.g_00580
OG0002190	Syar.g_02883	Syal.g_02985
OG0002191	Syar.g_02078	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syar.g_01950, Syar.g_03209	Syal.g_01686
OG0002193	Syar.g_01384	Syal.g_01780
OG0002194	Syar.g_01726	Syal.g_01759
OG0002195	Syar.g_01611, Syar.g_03152	Syal.g_02273
OG0002196	Syar.g_02625	Syal.g_02224
OG0002197	Syar.g_02501	Syal.g_01956
OG0002199	Syar.g_02432	Syal.g_02617
OG0002200	Syar.g_02808	Syal.g_00371
OG0002201	Syar.g_02176	Syal.g_02742
OG0002202	Syar.g_02177	Syal.g_02743
OG0002203	Syar.g_02178	Syal.g_02744
OG0002204	Syar.g_02196	Syal.g_02762
OG0002205	Syar.g_02293	Syal.g_02780
OG0002207	Syar.g_02313	Syal.g_02800
OG0002208	Syar.g_01464	Syal.g_02891
OG0002209	Syar.g_01126	Syal.g_00355
OG0002210	Syar.g_01101	Syal.g_00307
OG0002211	Syar.g_01065	Syal.g_00267
OG0002212	Syar.g_00896	Syal.g_01051
OG0002213	Syar.g_00312, Syar.g_03307	Syal.g_01057
OG0002214	Syar.g_00449	Syal.g_01181
OG0002229	Syar.g_00550	Syal.g_00187
OG0002231	Syar.g_02338	Syal.g_01612
OG0002233	Syar.g_00265	Syal.g_00673
OG0002235	Syar.g_02621	Syal.g_02235
OG0002236	Syar.g_00871	Syal.g_02189
OG0002238	Syar.g_00738	Syal.g_02071
OG0002239	Syar.g_02678	Syal.g_00559
OG0002241	Syar.g_01257	Syal.g_00477
OG0002244	Syar.g_01824	Syal.g_02093
OG0002245	Syar.g_00967	Syal.g_00548
OG0002248	Syar.g_01693	Syal.g_01799
OG0002250	Syar.g_03084	Syal.g_00783
OG0002251	Syar.g_02880	Syal.g_02982
OG0002252	Syar.g_00694	Syal.g_00705
OG0002253	Syar.g_02770	Syal.g_01613
OG0002254	Syar.g_01556	Syal.g_01900
OG0002255	Syar.g_02518	Syal.g_01971
OG0002256	Syar.g_02069	Syal.g_02645
OG0002258	Syar.g_02197	Syal.g_02763
OG0002259	Syar.g_02350	Syal.g_02834
OG0002260	Syar.g_01730	Syal.g_01754
OG0002277	Syar.g_00541	Syal.g_00168
OG0002281	Syar.g_02291	Syal.g_02779
OG0002289	Syar.g_01255	Syal.g_00479
OG0002292	Syar.g_01001	Syal.g_00948
OG0002296	Syar.g_01411	Syal.g_00408
OG0002299	Syar.g_00970	Syal.g_02013
OG0002303	Syar.g_00968	Syal.g_00549
OG0002305	Syar.g_03125	Syal.g_00825
OG0002306	Syar.g_00699	Syal.g_01385, Syal.g_01637
OG0002308	Syar.g_02935, Syar.g_02630	Syal.g_02219
OG0002309	Syar.g_01814	Syal.g_02464
OG0002328	Syar.g_03100	Syal.g_00802
OG0002330	Syar.g_02675	Syal.g_01805
OG0002332	Syar.g_00739	Syal.g_02070
OG0002333	Syar.g_00737	Syal.g_02072
OG0002340	Syar.g_00960	Syal.g_00973
OG0002351	Syar.g_00829	Syal.g_01302
OG0002354	Syar.g_02538	Syal.g_01990
OG0002355	Syar.g_02830	Syal.g_02539
OG0002358	Syar.g_03073	Syal.g_00527
OG0002359	Syar.g_01404	Syal.g_00415
OG0002375	Syar.g_02713, Syar.g_02699, Syar.g_02697	Syal.g_01427
OG0002382	Syar.g_01478	Syal.g_02906
OG0002390	Syar.g_01008	Syal.g_00942
OG0002391	Syar.g_00047	Syal.g_00848
OG0002402	Syar.g_01376	Syal.g_01838
OG0002405	Syar.g_02584	Syal.g_02035
OG0002406	Syar.g_02853	Syal.g_02063
OG0002408	Syar.g_02212	Syal.g_02546
OG0002411	Syar.g_02480	Syal.g_02452
OG0002443	Syar.g_02022	Syal.g_00970
OG0002444	Syar.g_00152, Syar.g_00843	Syal.g_00055
OG0002445	Syar.g_01281	Syal.g_00455
OG0002447	Syar.g_01256	Syal.g_00478
OG0002463	Syar.g_01743	Syal.g_02435
OG0002466	Syar.g_03004	Syal.g_00658
OG0002468	Syar.g_01444	Syal.g_01757
OG0002474	Syar.g_01805	Syal.g_00219
OG0002476	Syar.g_02035	Syal.g_01860
OG0002496	Syar.g_02281	Syal.g_01193
OG0002519	Syar.g_01448	Syal.g_02139
OG0002520	Syar.g_03133	Syal.g_00603
OG0002527	Syar.g_00731	Syal.g_02559
OG0002528	Syar.g_00729	Syal.g_02561
OG0002529	Syar.g_00732	Syal.g_02531
OG0002537	Syar.g_01005	Syal.g_00945
OG0002541	Syar.g_01100	Syal.g_00306
OG0002542	Syar.g_01747	Syal.g_02450
OG0002543	Syar.g_00348	Syal.g_01082
OG0002589	Syar.g_00750, Syar.g_00758	Syal.g_02111
OG0002592	Syar.g_00903	Syal.g_01032
OG0002598	Syar.g_02254	Syal.g_02574
OG0002601	Syar.g_00730	Syal.g_02560
OG0002602	Syar.g_00328	Syal.g_02523
OG0002607	Syar.g_01274	Syal.g_00462
OG0002612	Syar.g_02096, Syar.g_00420, Syar.g_02049	Syal.g_01495
OG0002622	Syar.g_02533	Syal.g_02076
OG0002669	Syar.g_00710	Syal.g_01368, Syal.g_01422
OG0002677	Syar.g_00199	Syal.g_01237
OG0002678	Syar.g_02004	Syal.g_01565
OG0002679	Syar.g_01710	Syal.g_01848
OG0002680	Syar.g_01757	Syal.g_01903
OG0002685	Syar.g_01500	Syal.g_02144
OG0002700	Syar.g_01979	Syal.g_01622
OG0002704	Syar.g_00551	Syal.g_00188
OG0002711	Syar.g_01610	Syal.g_00278
OG0002722	Syar.g_02708	Syal.g_01381
OG0002723	Syar.g_02763	Syal.g_01428
OG0002736	Syar.g_02722, Syar.g_02380	Syal.g_02275
OG0002751	Syar.g_02345	Syal.g_02831
OG0002753	Syar.g_02273	Syal.g_00015
OG0002755	Syar.g_00408, Syar.g_01442, Syar.g_01741	Syal.g_00060
OG0002760	Syar.g_02168	Syal.g_02733
OG0002761	Syar.g_01363	Syal.g_02610
OG0002765	Syar.g_02045	Syal.g_02087, Syal.g_01494
OG0002795	Syar.g_00580	Syal.g_00185
OG0002802	Syar.g_01890	Syal.g_01949
OG0002803	Syar.g_01609	Syal.g_01540
OG0002808	Syar.g_00512	Syal.g_00139
OG0002849	Syar.g_02752	Syal.g_01401
OG0002851	Syar.g_02016	Syal.g_01802
OG0002864	Syar.g_02006	Syal.g_00498
OG0002868	Syar.g_00740	Syal.g_00019, Syal.g_02205
OG0002879	Syar.g_02758	Syal.g_02160
OG0002938	Syar.g_00581	Syal.g_01520
OG0002940	Syar.g_02099	Syal.g_00984
OG0002951	Syar.g_02760	Syal.g_00066, Syal.g_01418
OG0002979	Syar.g_00881, Syar.g_00883, Syar.g_02105	Syal.g_01486
OG0002983	Syar.g_02454	Syal.g_01750
OG0002985	Syar.g_02832	Syal.g_01776
OG0002990	Syar.g_03279	Syal.g_03004
OG0002993	Syar.g_02382, Syar.g_02757	Syal.g_02159
OG0002998	Syar.g_01670	Syal.g_02582
OG0003003	Syar.g_02158	Syal.g_02121
OG0003006	Syar.g_02087	Syal.g_01462
OG0003010	Syar.g_02705	Syal.g_01375
OG0003033	Syar.g_02765	Syal.g_01429
OG0003041	Syar.g_02071	Syal.g_02081
OG0003091	Syar.g_02100	Syal.g_00983
OG0003100	Syar.g_02759	Syal.g_01419
OG0003101	Syar.g_02753	Syal.g_01402, Syal.g_01413
OG0003102	Syar.g_02695	Syal.g_01322
OG0003127	Syar.g_02532	Syal.g_02075
OG0003135	Syar.g_01002	Syal.g_00947
OG0003136	Syar.g_02000	Syal.g_01078
OG0003145	Syar.g_00893	Syal.g_00053
OG0003149	Syar.g_00687	Syal.g_01581
OG0003150	Syar.g_00686	Syal.g_01580
OG0003159	Syar.g_02702	Syal.g_01374
OG0003222	Syar.g_02711	Syal.g_01379
OG0003293	Syar.g_01567	Syal.g_02226
OG0003310	Syar.g_00894	Syal.g_00052
OG0003318	Syar.g_02002	Syal.g_01484
OG0003346	Syar.g_02712	Syal.g_01378
OG0003535	Syar.g_00874	Syal.g_01543
OG0003551	Syar.g_01487	Syal.g_02915
OG0003553	Syar.g_03014	Syal.g_00675
OG0003556	Syar.g_02266	Syal.g_00714
OG0003576	Syar.g_02076, Syar.g_01327	Syal.g_01355
OG0003793	Syar.g_02707	Syal.g_01383
OG0003833	Syar.g_02377	Syal.g_01420, Syal.g_01408
OG0003944	Syar.g_00786	Syal.g_01356
OG0003945	Syar.g_02379	Syal.g_01424
OG0004141	Syar.g_02391	Syal.g_01389
OG0004306	Syar.g_01845	Syal.g_02490
OG0004328	Syar.g_00297	Syal.g_01538
OG0004347	Syar.g_01680	Syal.g_01099
OG0004415	Syar.g_02378	Syal.g_01423
OG0005186	Syar.g_02746	Syal.g_01409
OG0006173	Syar.g_01695	Syal.g_01044
OG0006175	Syar.g_02383	Syal.g_01415
