Orthogroup	Syar	Syaj
OG0001964	Syar.g_00131	Syaj.g_02653
OG0001966	Syar.g_00194	Syaj.g_02598
OG0001967	Syar.g_00196	Syaj.g_02596
OG0001968	Syar.g_00197	Syaj.g_02595
OG0001969	Syar.g_00827	Syaj.g_02524
OG0001970	Syar.g_00059	Syaj.g_01934
OG0001971	Syar.g_01012	Syaj.g_02014
OG0001972	Syar.g_00916	Syaj.g_02081
OG0001973	Syar.g_00908	Syaj.g_02048
OG0001975	Syar.g_02236	Syaj.g_00649
OG0001976	Syar.g_02238	Syaj.g_00651
OG0001978	Syar.g_00571	Syaj.g_02377
OG0001979	Syar.g_01841, Syar.g_00404	Syaj.g_00486
OG0001980	Syar.g_01111	Syaj.g_02796, Syaj.g_02669
OG0001991	Syar.g_01636	Syaj.g_00761, Syaj.g_00762
OG0001993	Syar.g_02674	Syaj.g_01316
OG0001994	Syar.g_02673	Syaj.g_01317
OG0001995	Syar.g_02034	Syaj.g_00503
OG0001997	Syar.g_03095	Syaj.g_01864
OG0001998	Syar.g_03218	Syaj.g_00798
OG0001998	Syar.g_00016	Syaj.g_00799
OG0001999	Syar.g_02142, Syar.g_02981	Syaj.g_01590
OG0002002	Syar.g_01714	Syaj.g_00581
OG0002006	Syar.g_01380	Syaj.g_00398
OG0002007	Syar.g_01994, Syar.g_01381	Syaj.g_00397
OG0002008	Syar.g_02491	Syaj.g_00828
OG0002009	Syar.g_02604	Syaj.g_01062
OG0002010	Syar.g_01406	Syaj.g_01416
OG0002011	Syar.g_00966	Syaj.g_01107
OG0002015	Syar.g_00280	Syaj.g_02486
OG0002016	Syar.g_00944	Syaj.g_02061
OG0002017	Syar.g_00706	Syaj.g_02176
OG0002019	Syar.g_00615	Syaj.g_01105
OG0002020	Syar.g_00892	Syaj.g_02220
OG0002021	Syar.g_00425	Syaj.g_02219
OG0002022	Syar.g_00426	Syaj.g_02217
OG0002023	Syar.g_00427	Syaj.g_02216
OG0002024	Syar.g_00875	Syaj.g_02211
OG0002038	Syar.g_02839	Syaj.g_00311
OG0002039	Syar.g_03221	Syaj.g_00325
OG0002040	Syar.g_02140	Syaj.g_00326
OG0002041	Syar.g_02508	Syaj.g_00847
OG0002043	Syar.g_02580	Syaj.g_00785
OG0002045	Syar.g_01265	Syaj.g_01453
OG0002046	Syar.g_01258	Syaj.g_01465
OG0002048	Syar.g_01092	Syaj.g_02759
OG0002049	Syar.g_01016	Syaj.g_02677
OG0002051	Syar.g_00116	Syaj.g_02001
OG0002053	Syar.g_01842	Syaj.g_02150, Syaj.g_02149
OG0002054	Syar.g_00876	Syaj.g_02210
OG0002055	Syar.g_00872	Syaj.g_02213
OG0002056	Syar.g_00243, Syar.g_00242	Syaj.g_02548
OG0002107	Syar.g_00670	Syaj.g_01180
OG0002113	Syar.g_00507	Syaj.g_02300
OG0002116	Syar.g_02897	Syaj.g_01684
OG0002119	Syar.g_00950	Syaj.g_02056
OG0002120	Syar.g_01671	Syaj.g_01131
OG0002121	Syar.g_01318	Syaj.g_00667
OG0002123	Syar.g_01489, Syar.g_01579	Syaj.g_00955
OG0002126	Syar.g_00271	Syaj.g_02488
OG0002127	Syar.g_00073	Syaj.g_01953
OG0002129	Syar.g_02862	Syaj.g_01394
OG0002130	Syar.g_02775	Syaj.g_01509
OG0002132	Syar.g_00866	Syaj.g_02214
OG0002134	Syar.g_00257	Syaj.g_02436
OG0002135	Syar.g_02966	Syaj.g_01753
OG0002136	Syar.g_02965	Syaj.g_01752
OG0002138	Syar.g_02036	Syaj.g_00489
OG0002139	Syar.g_01729	Syaj.g_00565, Syaj.g_00408
OG0002142	Syar.g_02820	Syaj.g_01365
OG0002143	Syar.g_00969, Syar.g_00890	Syaj.g_02834
OG0002144	Syar.g_01020	Syaj.g_02683
OG0002154	Syar.g_00251	Syaj.g_01956
OG0002159	Syar.g_03094	Syaj.g_02404
OG0002160	Syar.g_03003	Syaj.g_00501
OG0002162	Syar.g_03193	Syaj.g_00212
OG0002163	Syar.g_00383	Syaj.g_02143
OG0002166	Syar.g_02857	Syaj.g_00495
OG0002167	Syar.g_01875	Syaj.g_01089
OG0002168	Syar.g_01378	Syaj.g_00410
OG0002171	Syar.g_00263	Syaj.g_02491
OG0002172	Syar.g_00940	Syaj.g_02065
OG0002173	Syar.g_00952	Syaj.g_02054
OG0002179	Syar.g_00660	Syaj.g_02458
OG0002180	Syar.g_00233	Syaj.g_02557
OG0002181	Syar.g_00204	Syaj.g_02589
OG0002182	Syar.g_02901	Syaj.g_02608
OG0002183	Syar.g_03083, Syar.g_03082	Syaj.g_01846
OG0002184	Syar.g_03078	Syaj.g_01843
OG0002185	Syar.g_03056	Syaj.g_01835
OG0002186	Syar.g_02964	Syaj.g_01751
OG0002187	Syar.g_02963	Syaj.g_01750
OG0002188	Syar.g_02924	Syaj.g_01713
OG0002189	Syar.g_02923	Syaj.g_01712
OG0002190	Syar.g_02883	Syaj.g_01662
OG0002191	Syar.g_02078	Syaj.g_01560
OG0002192	Syar.g_01950	Syaj.g_00329
OG0002193	Syar.g_01384	Syaj.g_00508
OG0002194	Syar.g_01726	Syaj.g_00568
OG0002195	Syar.g_03152	Syaj.g_00758
OG0002196	Syar.g_02625	Syaj.g_01040
OG0002197	Syar.g_02501	Syaj.g_00841
OG0002199	Syar.g_02432	Syaj.g_01268
OG0002200	Syar.g_02808	Syaj.g_01379
OG0002201	Syar.g_02176	Syaj.g_00258
OG0002202	Syar.g_02177	Syaj.g_00257
OG0002203	Syar.g_02178	Syaj.g_00256
OG0002204	Syar.g_02196	Syaj.g_00235
OG0002205	Syar.g_02293	Syaj.g_00217
OG0002206	Syar.g_02303	Syaj.g_00204
OG0002207	Syar.g_02313	Syaj.g_00194
OG0002208	Syar.g_01464	Syaj.g_00063
OG0002209	Syar.g_01126	Syaj.g_02813
OG0002210	Syar.g_01101	Syaj.g_02766
OG0002211	Syar.g_01065	Syaj.g_02730
OG0002212	Syar.g_00896	Syaj.g_02099
OG0002213	Syar.g_00312	Syaj.g_02103
OG0002214	Syar.g_00449	Syaj.g_02240
OG0002225	Syar.g_00669	Syaj.g_01179
OG0002227	Syar.g_00355	Syaj.g_02135, Syaj.g_02136
OG0002231	Syar.g_02338	Syaj.g_01499
OG0002233	Syar.g_00265	Syaj.g_00970
OG0002235	Syar.g_02621	Syaj.g_01045
OG0002236	Syar.g_00871	Syaj.g_02675
OG0002238	Syar.g_00738	Syaj.g_00690
OG0002241	Syar.g_01257	Syaj.g_01466
OG0002242	Syar.g_00279	Syaj.g_02490
OG0002243	Syar.g_03030	Syaj.g_02097
OG0002245	Syar.g_00967	Syaj.g_02836
OG0002248	Syar.g_01693	Syaj.g_00477
OG0002250	Syar.g_03084	Syaj.g_01847
OG0002251	Syar.g_02880	Syaj.g_01653
OG0002252	Syar.g_00694	Syaj.g_01585
OG0002253	Syar.g_02770	Syaj.g_01498
OG0002254	Syar.g_01556	Syaj.g_00796
OG0002255	Syar.g_02518	Syaj.g_00855
OG0002256	Syar.g_02069	Syaj.g_01678
OG0002258	Syar.g_02197	Syaj.g_00234
OG0002259	Syar.g_02350	Syaj.g_00148
OG0002260	Syar.g_01730	Syaj.g_00564
OG0002280	Syar.g_02685	Syaj.g_00127
OG0002281	Syar.g_02291	Syaj.g_00219
OG0002289	Syar.g_01255	Syaj.g_01468
OG0002296	Syar.g_01411	Syaj.g_01411
OG0002299	Syar.g_00970	Syaj.g_00918
OG0002300	Syar.g_01877	Syaj.g_01122
OG0002303	Syar.g_00968	Syaj.g_02835
OG0002305	Syar.g_03125	Syaj.g_01892
OG0002306	Syar.g_00699	Syaj.g_02209
OG0002308	Syar.g_02935, Syar.g_02630	Syaj.g_01035
OG0002309	Syar.g_01814	Syaj.g_00380
OG0002328	Syar.g_03100	Syaj.g_01869
OG0002332	Syar.g_00739	Syaj.g_00689
OG0002333	Syar.g_00737	Syaj.g_00691
OG0002351	Syar.g_00829	Syaj.g_02525
OG0002354	Syar.g_02538	Syaj.g_00897
OG0002355	Syar.g_02830	Syaj.g_01195
OG0002358	Syar.g_03073	Syaj.g_01557
OG0002359	Syar.g_01404	Syaj.g_01419
OG0002384	Syar.g_00354	Syaj.g_01198
OG0002390	Syar.g_01008	Syaj.g_02019
OG0002391	Syar.g_00047	Syaj.g_01920
OG0002393	Syar.g_00817	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241, Syaj.g_01100
OG0002394	Syar.g_00901	Syaj.g_01026, Syaj.g_02094
OG0002396	Syar.g_01039	Syaj.g_02703
OG0002402	Syar.g_01376	Syaj.g_00412
OG0002404	Syar.g_00162	Syaj.g_02160
OG0002405	Syar.g_02584	Syaj.g_00783
OG0002408	Syar.g_02212	Syaj.g_01228
OG0002409	Syar.g_00702	Syaj.g_02170
OG0002410	Syar.g_00441	Syaj.g_01183
OG0002411	Syar.g_02480	Syaj.g_00390
OG0002429	Syar.g_03091	Syaj.g_01861
OG0002443	Syar.g_02022	Syaj.g_00894
OG0002476	Syar.g_02035	Syaj.g_00159
OG0002496	Syar.g_02281	Syaj.g_00679
OG0002519	Syar.g_01448	Syaj.g_02454
OG0002522	Syar.g_01216	Syaj.g_01632
OG0002525	Syar.g_02875	Syaj.g_01137
OG0002526	Syar.g_03248	Syaj.g_01157
OG0002529	Syar.g_00732	Syaj.g_01173
OG0002530	Syar.g_00666, Syar.g_01223	Syaj.g_00994
OG0002531	Syar.g_00668	Syaj.g_01178
OG0002542	Syar.g_01747	Syaj.g_01564
OG0002543	Syar.g_00348	Syaj.g_02127
OG0002547	Syar.g_00682, Syar.g_01843	Syaj.g_01486
OG0002578	Syar.g_00252	Syaj.g_00801, Syaj.g_01380
OG0002598	Syar.g_02254	Syaj.g_01118
OG0002607	Syar.g_01274	Syaj.g_01443
OG0002610	Syar.g_01116	Syaj.g_02803
OG0002677	Syar.g_00199	Syaj.g_02593
OG0002710	Syar.g_00818	Syaj.g_01063
OG0002742	Syar.g_03239	Syaj.g_00526
OG0002743	Syar.g_01678	Syaj.g_00924
OG0002747	Syar.g_02251	Syaj.g_01303
OG0002750	Syar.g_02110	Syaj.g_02175
OG0002751	Syar.g_02345	Syaj.g_02174
OG0002752	Syar.g_00736	Syaj.g_02218
OG0002761	Syar.g_01363	Syaj.g_00562
OG0002787	Syar.g_00399	Syaj.g_01190
OG0002788	Syar.g_00398	Syaj.g_01189
OG0002789	Syar.g_00397	Syaj.g_01188
OG0002790	Syar.g_00396	Syaj.g_01187
OG0002791	Syar.g_00395	Syaj.g_01186
OG0002792	Syar.g_00394	Syaj.g_01185
OG0002793	Syar.g_00393	Syaj.g_01184
OG0002851	Syar.g_02016	Syaj.g_00450
OG0002855	Syar.g_02577	Syaj.g_00788
OG0002859	Syar.g_00671	Syaj.g_01181
OG0002874	Syar.g_01138	Syaj.g_00745
OG0002875	Syar.g_01137	Syaj.g_00746
OG0002876	Syar.g_01135	Syaj.g_00748
OG0002877	Syar.g_01133	Syaj.g_00750
OG0002878	Syar.g_01132	Syaj.g_00751
OG0002879	Syar.g_02758	Syaj.g_01202
OG0002939	Syar.g_00898	Syaj.g_01098
OG0002969	Syar.g_00664	Syaj.g_00996
OG0002970	Syar.g_00665	Syaj.g_00995
OG0002971	Syar.g_02141, Syar.g_00673	Syaj.g_02225
OG0002983	Syar.g_02454	Syaj.g_00068
OG0002991	Syar.g_01136	Syaj.g_00747
OG0002992	Syar.g_01134	Syaj.g_00749
OG0002993	Syar.g_02382, Syar.g_02757	Syaj.g_01203
OG0003066	Syar.g_01209	Syaj.g_01450
OG0003096	Syar.g_00578	Syaj.g_02387
OG0003113	Syar.g_00672	Syaj.g_01182
OG0003137	Syar.g_03231	Syaj.g_01648
OG0003141	Syar.g_00925	Syaj.g_02204
OG0003299	Syar.g_00625	Syaj.g_02189
OG0003300	Syar.g_00626	Syaj.g_02191
OG0003301	Syar.g_00289	Syaj.g_02633
OG0003303	Syar.g_00742	Syaj.g_01134
OG0003308	Syar.g_01555	Syaj.g_01531
OG0003526	Syar.g_00821	Syaj.g_01440
OG0003564	Syar.g_00832	Syaj.g_01540
OG0003565	Syar.g_02284	Syaj.g_00983
OG0003567	Syar.g_02153	Syaj.g_00961
OG0003903	Syar.g_02029	Syaj.g_00754
OG0003915	Syar.g_00907	Syaj.g_02047
OG0004365	Syar.g_01438	Syaj.g_02847
OG0004367	Syar.g_01883	Syaj.g_00490
OG0004368	Syar.g_00891	Syaj.g_00012
OG0004400	Syar.g_01683	Syaj.g_00923
OG0005067	Syar.g_00290	Syaj.g_02632
