Orthogroup	Prbd	Pran
OG0002325	Prbd.g_01839	Pran.g_00096
OG0002361	Prbd.g_00896	Pran.g_01852
OG0002362	Prbd.g_00843	Pran.g_01797
OG0002366	Prbd.g_01882	Pran.g_00957
OG0002368	Prbd.g_01827	Pran.g_00888
OG0002370	Prbd.g_01668	Pran.g_00712
OG0002371	Prbd.g_01604	Pran.g_00649
OG0002372	Prbd.g_01577	Pran.g_00617
OG0002373	Prbd.g_01558	Pran.g_00099
OG0002374	Prbd.g_00831	Pran.g_01389
OG0002375	Prbd.g_01718	Pran.g_00791
OG0002376	Prbd.g_01573	Pran.g_00611
OG0002413	Prbd.g_00410	Pran.g_00113
OG0002415	Prbd.g_00419	Pran.g_00104
OG0002417	Prbd.g_01541	Pran.g_00943
OG0002418	Prbd.g_01902	Pran.g_01761
OG0002420	Prbd.g_01838	Pran.g_00591
OG0002422	Prbd.g_01926	Pran.g_01732
OG0002479	Prbd.g_01916, Prbd.g_01925	Pran.g_01766
OG0002481	Prbd.g_01557	Pran.g_01429
OG0002482	Prbd.g_00849	Pran.g_01802
OG0002483	Prbd.g_00064	Pran.g_00906, Pran.g_01770, Pran.g_00933
OG0002551	Prbd.g_00392	Pran.g_00132
OG0002553	Prbd.g_00853	Pran.g_01810
OG0002554	Prbd.g_00043	Pran.g_01422
OG0002555	Prbd.g_00422	Pran.g_00100
OG0002621	Prbd.g_01543	Pran.g_01788
OG0002624	Prbd.g_00869	Pran.g_01825
OG0002625	Prbd.g_00857	Pran.g_01814
OG0002626	Prbd.g_01534	Pran.g_01271
OG0002693	Prbd.g_00531	Pran.g_01475
OG0002770	Prbd.g_01886	Pran.g_01780
OG0002776	Prbd.g_00435	Pran.g_01776
OG0002892	Prbd.g_00442	Pran.g_01762
OG0003019	Prbd.g_01548	Pran.g_01380
OG0003022	Prbd.g_00822	Pran.g_00915
OG0003349	Prbd.g_01538	Pran.g_00585
OG0004015	Prbd.g_00440	Pran.g_01771
OG0004023	Prbd.g_01539	Pran.g_00584
