Orthogroup	Syak	Syac
OG0002055	Syak.g_01848	Syac.g_02443
OG0002056	Syak.g_01477	Syac.g_00278
OG0002106	Syak.g_00071	Syac.g_02391
OG0002112	Syak.g_01488	Syac.g_00266
OG0002114	Syak.g_01014	Syac.g_01618
OG0002115	Syak.g_02424	Syac.g_00557
OG0002116	Syak.g_02450	Syac.g_00589
OG0002117	Syak.g_00877	Syac.g_00785
OG0002118	Syak.g_00819	Syac.g_01504
OG0002119	Syak.g_02520	Syac.g_02306
OG0002120	Syak.g_00576	Syac.g_01097
OG0002121	Syak.g_00146	Syac.g_01444
OG0002124	Syak.g_00587	Syac.g_00819
OG0002126	Syak.g_01540	Syac.g_00219
OG0002127	Syak.g_02137	Syac.g_00339
OG0002128	Syak.g_01123	Syac.g_01463
OG0002129	Syak.g_01057	Syac.g_01647
OG0002131	Syak.g_01841	Syac.g_02452
OG0002132	Syak.g_01847	Syac.g_02444
OG0002133	Syak.g_01849	Syac.g_02442
OG0002134	Syak.g_01632	Syac.g_00173
OG0002135	Syak.g_02387	Syac.g_00513
OG0002136	Syak.g_02388	Syac.g_00514
OG0002138	Syak.g_00090	Syac.g_00918
OG0002139	Syak.g_00681	Syac.g_01527
OG0002140	Syak.g_00970	Syac.g_00536
OG0002140	Syak.g_00219	Syac.g_02390
OG0002142	Syak.g_01025	Syac.g_01615
OG0002143	Syak.g_01210	Syac.g_01983
OG0002144	Syak.g_01359	Syac.g_02146
OG0002156	Syak.g_01003	Syac.g_01612
OG0002157	Syak.g_01489	Syac.g_00265
OG0002158	Syak.g_01487	Syac.g_00267
OG0002162	Syak.g_02695	Syac.g_01781
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syac.g_02380
OG0002169	Syak.g_01218	Syac.g_01992
OG0002170	Syak.g_01249	Syac.g_02025
OG0002171	Syak.g_01534	Syac.g_00222
OG0002172	Syak.g_01999	Syac.g_02312
OG0002178	Syak.g_01845	Syac.g_02446
OG0002179	Syak.g_01563	Syac.g_00192
OG0002180	Syak.g_01467	Syac.g_00288
OG0002181	Syak.g_01437	Syac.g_02231
OG0002182	Syak.g_01418	Syac.g_02212
OG0002183	Syak.g_02221	Syac.g_00425
OG0002184	Syak.g_02225	Syac.g_00428
OG0002185	Syak.g_02237	Syac.g_00435
OG0002186	Syak.g_02389	Syac.g_00515
OG0002187	Syak.g_02390	Syac.g_00516
OG0002188	Syak.g_02421	Syac.g_00554
OG0002189	Syak.g_02422	Syac.g_00555
OG0002190	Syak.g_02464	Syac.g_00603
OG0002192	Syak.g_00864	Syac.g_00795
OG0002193	Syak.g_02285	Syac.g_01571
OG0002194	Syak.g_00677	Syac.g_01523
OG0002195	Syak.g_00378	Syac.g_01389
OG0002196	Syak.g_00420	Syac.g_01355
OG0002197	Syak.g_00468	Syac.g_01218
OG0002198	Syak.g_00055	Syac.g_00999
OG0002199	Syak.g_00050	Syac.g_00994
OG0002200	Syak.g_01042	Syac.g_01631
OG0002201	Syak.g_02741	Syac.g_01739
OG0002202	Syak.g_02740	Syac.g_01740
OG0002203	Syak.g_02739	Syac.g_01741
OG0002204	Syak.g_02720	Syac.g_01760
OG0002205	Syak.g_02700	Syac.g_01776
OG0002207	Syak.g_02678	Syac.g_01798
OG0002208	Syak.g_02568	Syac.g_01913
OG0002209	Syak.g_01238	Syac.g_02012
OG0002210	Syak.g_01277	Syac.g_02065
OG0002211	Syak.g_01313	Syac.g_02102
OG0002212	Syak.g_01954	Syac.g_02340
OG0002213	Syak.g_01950	Syac.g_02344
OG0002214	Syak.g_01815	Syac.g_02474
OG0002233	Syak.g_00063	Syac.g_01301
OG0002234	Syak.g_02489	Syac.g_01029
OG0002237	Syak.g_00028	Syac.g_00972
OG0002238	Syak.g_00285	Syac.g_01436
OG0002239	Syak.g_02442	Syac.g_01458
OG0002242	Syak.g_01535	Syac.g_00221
OG0002245	Syak.g_01208	Syac.g_01981
OG0002247	Syak.g_02693	Syac.g_01783
OG0002250	Syak.g_02220	Syac.g_00424
OG0002251	Syak.g_02467	Syac.g_00606
OG0002252	Syak.g_02373	Syac.g_00672
OG0002253	Syak.g_00923	Syac.g_00739
OG0002254	Syak.g_00663	Syac.g_01256
OG0002255	Syak.g_00483	Syac.g_01203
OG0002256	Syak.g_00224	Syac.g_00930
OG0002257	Syak.g_00104	Syac.g_01021
OG0002258	Syak.g_02719	Syac.g_01761
OG0002259	Syak.g_02644	Syac.g_01832
OG0002260	Syak.g_00682	Syac.g_01528
OG0002277	Syak.g_01720	Syac.g_00079
OG0002279	Syak.g_02190	Syac.g_00394
OG0002280	Syak.g_02630	Syac.g_01850
OG0002287	Syak.g_01556	Syac.g_00198
OG0002297	Syak.g_01052	Syac.g_01573
OG0002298	Syak.g_00487	Syac.g_01199
OG0002299	Syak.g_00524	Syac.g_01159
OG0002300	Syak.g_00101	Syac.g_01110
OG0002301	Syak.g_00023	Syac.g_00966
OG0002302	Syak.g_02553	Syac.g_01927
OG0002303	Syak.g_01209	Syac.g_01982
OG0002305	Syak.g_02187	Syac.g_00391
OG0002308	Syak.g_00425	Syac.g_01350
OG0002309	Syak.g_00607	Syac.g_00843
OG0002331	Syak.g_00967	Syac.g_01302
OG0002332	Syak.g_00284	Syac.g_01437
OG0002333	Syak.g_00286	Syac.g_01435
OG0002334	Syak.g_01032	Syac.g_01623
OG0002336	Syak.g_01115	Syac.g_01698
OG0002337	Syak.g_01452	Syac.g_02246
OG0002338	Syak.g_01544	Syac.g_00212, Syac.g_00218
OG0002339	Syak.g_01553	Syac.g_00202
OG0002349	Syak.g_02357	Syac.g_00658
OG0002350	Syak.g_01254	Syac.g_02032
OG0002351	Syak.g_01502	Syac.g_00256
OG0002353	Syak.g_00446	Syac.g_01328
OG0002354	Syak.g_00502	Syac.g_01183
OG0002355	Syak.g_00244	Syac.g_00463
OG0002356	Syak.g_01146	Syac.g_01714
OG0002357	Syak.g_00100	Syac.g_02407
OG0002387	Syak.g_01600	Syac.g_00680
OG0002387	Syak.g_01510	Syac.g_00687
OG0002395	Syak.g_01490	Syac.g_00264
OG0002400	Syak.g_00230	Syac.g_01066
OG0002401	Syak.g_00883	Syac.g_00781
OG0002402	Syak.g_00758	Syac.g_00869
OG0002403	Syak.g_00821	Syac.g_01502
OG0002404	Syak.g_01497	Syac.g_01273
OG0002405	Syak.g_00550	Syac.g_01136
OG0002406	Syak.g_00139	Syac.g_01044
OG0002408	Syak.g_00204	Syac.g_01027
OG0002438	Syak.g_01923	Syac.g_02372
OG0002452	Syak.g_01837	Syac.g_02456
OG0002458	Syak.g_01859	Syac.g_02431
OG0002459	Syak.g_01861	Syac.g_02429
OG0002460	Syak.g_01862	Syac.g_02428
OG0002461	Syak.g_00216	Syac.g_01576
OG0002463	Syak.g_00792	Syac.g_01685
OG0002464	Syak.g_02240	Syac.g_01844
OG0002466	Syak.g_02338	Syac.g_00643
OG0002467	Syak.g_02717	Syac.g_01570
OG0002468	Syak.g_00679	Syac.g_01525
OG0002469	Syak.g_00817	Syac.g_01506
OG0002470	Syak.g_00279	Syac.g_01433
OG0002471	Syak.g_00252	Syac.g_01058
OG0002472	Syak.g_00152	Syac.g_01549
OG0002520	Syak.g_02403	Syac.g_00530
OG0002521	Syak.g_02428	Syac.g_00561
OG0002522	Syak.g_02484	Syac.g_01081
OG0002523	Syak.g_00236	Syac.g_00926
OG0002524	Syak.g_00982	Syac.g_01109
OG0002526	Syak.g_00256	Syac.g_01071
OG0002527	Syak.g_00222	Syac.g_01038
OG0002528	Syak.g_00220	Syac.g_01036
OG0002532	Syak.g_00232, Syak.g_00803	Syac.g_01023
OG0002533	Syak.g_02662	Syac.g_01816
OG0002534	Syak.g_01256	Syac.g_02035
OG0002535	Syak.g_01259	Syac.g_02038
OG0002536	Syak.g_01272	Syac.g_02059
OG0002538	Syak.g_02044	Syac.g_02293
OG0002540	Syak.g_01858	Syac.g_02432
OG0002541	Syak.g_01278	Syac.g_02066
OG0002543	Syak.g_01929	Syac.g_02367
OG0002544	Syak.g_00163	Syac.g_01568
OG0002594	Syak.g_00319	Syac.g_00577
OG0002595	Syak.g_02718	Syac.g_00928
OG0002598	Syak.g_00099	Syac.g_01118
OG0002599	Syak.g_00396	Syac.g_01086
OG0002600	Syak.g_00166	Syac.g_00579
OG0002601	Syak.g_00221	Syac.g_01037
OG0002602	Syak.g_00247	Syac.g_01008
OG0002606	Syak.g_01857	Syac.g_02433
OG0002608	Syak.g_00719	Syac.g_00899
OG0002609	Syak.g_00588	Syac.g_00824
OG0002640	Syak.g_00266	Syac.g_00458, Syac.g_01945
OG0002672	Syak.g_00290	Syac.g_01101
OG0002673	Syak.g_00069	Syac.g_01057
OG0002674	Syak.g_01289	Syac.g_02076
OG0002676	Syak.g_01831	Syac.g_02461
OG0002677	Syak.g_01433	Syac.g_02227
OG0002678	Syak.g_00058	Syac.g_01959
OG0002680	Syak.g_00660	Syac.g_00481
OG0002709	Syak.g_02265	Syac.g_01535
OG0002724	Syak.g_02527	Syac.g_01538
OG0002734	Syak.g_01693	Syac.g_00131
OG0002741	Syak.g_00080	Syac.g_01331
OG0002745	Syak.g_00996	Syac.g_01447
OG0002748	Syak.g_00958	Syac.g_01736
OG0002754	Syak.g_01132	Syac.g_01711
OG0002758	Syak.g_00241	Syac.g_01055
OG0002759	Syak.g_01000	Syac.g_00865
OG0002807	Syak.g_00291	Syac.g_01453
OG0002857	Syak.g_02594	Syac.g_01048
OG0002860	Syak.g_02293	Syac.g_01555
OG0002864	Syak.g_01161	Syac.g_01650
OG0002869	Syak.g_00590	Syac.g_00826
OG0002907	Syak.g_01879	Syac.g_02411
OG0002934	Syak.g_01107	Syac.g_02331
OG0002966	Syak.g_00161	Syac.g_01683
OG0002968	Syak.g_02515	Syac.g_00746
OG0002976	Syak.g_01202	Syac.g_01579
OG0002980	Syak.g_01266	Syac.g_02053
OG0002981	Syak.g_01263	Syac.g_02041
OG0002983	Syak.g_00686	Syac.g_01908
OG0002984	Syak.g_00685	Syac.g_01907
OG0002985	Syak.g_00227	Syac.g_00466
OG0003092	Syak.g_01104	Syac.g_01682
OG0003097	Syak.g_01657	Syac.g_00111
OG0003109	Syak.g_00297	Syac.g_01047
OG0003129	Syak.g_00119	Syac.g_01061
OG0003133	Syak.g_02283	Syac.g_00582, Syac.g_00583
OG0003262	Syak.g_01604	Syac.g_01467
OG0003262	Syak.g_01603	Syac.g_00110
OG0003276	Syak.g_00407	Syac.g_01046
OG0003298	Syak.g_00203	Syac.g_01956
OG0003514	Syak.g_01114	Syac.g_02192
OG0003544	Syak.g_00567	Syac.g_01735
OG0003856	Syak.g_00968	Syac.g_00578
OG0003866	Syak.g_02443	Syac.g_01103
OG0003879	Syak.g_00240	Syac.g_01451
OG0003892	Syak.g_02318	Syac.g_01054
OG0005056	Syak.g_02737	Syac.g_01743
OG0005058	Syak.g_01265	Syac.g_02052
