Orthogroup	Syak	Syam
OG0002124	Syak.g_00587	Syam.g_00706
OG0002128	Syak.g_01123	Syam.g_00918
OG0002129	Syak.g_01057	Syam.g_01626
OG0002130	Syak.g_00934	Syam.g_01828
OG0002131	Syak.g_01841	Syam.g_02403
OG0002132	Syak.g_01847	Syam.g_02395
OG0002133	Syak.g_01849	Syam.g_02393
OG0002134	Syak.g_01632	Syam.g_00132
OG0002135	Syak.g_02387	Syam.g_02018
OG0002136	Syak.g_02388	Syam.g_02017
OG0002138	Syak.g_00090	Syam.g_00807
OG0002139	Syak.g_00681	Syam.g_00852
OG0002140	Syak.g_00970	Syam.g_00839
OG0002140	Syak.g_00219	Syam.g_00887
OG0002142	Syak.g_01025	Syam.g_01599
OG0002143	Syak.g_01210	Syam.g_00494
OG0002144	Syak.g_01359	Syam.g_00316
OG0002156	Syak.g_01003	Syam.g_01596
OG0002157	Syak.g_01489	Syam.g_00201
OG0002158	Syak.g_01487	Syam.g_00203
OG0002160	Syak.g_00690	Syam.g_00816
OG0002162	Syak.g_02695	Syam.g_01746
OG0002167	Syak.g_00060	Syam.g_00658
OG0002169	Syak.g_01218	Syam.g_00485
OG0002170	Syak.g_01249	Syam.g_00453
OG0002174	Syak.g_01890	Syam.g_01565
OG0002178	Syak.g_01845	Syam.g_02396
OG0002179	Syak.g_01563	Syam.g_00149
OG0002180	Syak.g_01467	Syam.g_00222
OG0002181	Syak.g_01437	Syam.g_00252
OG0002182	Syak.g_01418	Syam.g_00269
OG0002183	Syak.g_02221	Syam.g_02090
OG0002184	Syak.g_02225	Syam.g_02087
OG0002185	Syak.g_02237	Syam.g_02079
OG0002186	Syak.g_02389	Syam.g_02016
OG0002187	Syak.g_02390	Syam.g_02015
OG0002188	Syak.g_02421	Syam.g_01985
OG0002189	Syak.g_02422	Syam.g_01984
OG0002190	Syak.g_02464	Syam.g_01939
OG0002192	Syak.g_00864	Syam.g_01772
OG0002193	Syak.g_02285	Syam.g_00821
OG0002194	Syak.g_00677	Syam.g_00856
OG0002195	Syak.g_00378	Syam.g_01344
OG0002196	Syak.g_00420	Syam.g_01303
OG0002197	Syak.g_00468	Syam.g_01163
OG0002198	Syak.g_00055	Syam.g_01448
OG0002199	Syak.g_00050	Syam.g_01453
OG0002200	Syak.g_01042	Syam.g_01613
OG0002201	Syak.g_02741	Syam.g_01705
OG0002202	Syak.g_02740	Syam.g_01706
OG0002203	Syak.g_02739	Syam.g_01707
OG0002204	Syak.g_02720	Syam.g_01724
OG0002205	Syak.g_02700	Syam.g_01741
OG0002206	Syak.g_02688	Syam.g_00699
OG0002207	Syak.g_02678	Syam.g_00689
OG0002208	Syak.g_02568	Syam.g_00578
OG0002209	Syak.g_01238	Syam.g_00465
OG0002210	Syak.g_01277	Syam.g_00401
OG0002211	Syak.g_01313	Syam.g_00362
OG0002212	Syak.g_01954	Syam.g_02299
OG0002213	Syak.g_01950	Syam.g_02304
OG0002214	Syak.g_01815	Syam.g_02426
OG0002229	Syak.g_01705	Syam.g_00094
OG0002234	Syak.g_02489	Syam.g_01421
OG0002237	Syak.g_00028	Syam.g_01474
OG0002239	Syak.g_02442	Syam.g_00922
OG0002245	Syak.g_01208	Syam.g_00496
OG0002247	Syak.g_02693	Syam.g_01748
OG0002250	Syak.g_02220	Syam.g_02091
OG0002251	Syak.g_02467	Syam.g_01936
OG0002252	Syak.g_02373	Syam.g_01881
OG0002253	Syak.g_00923	Syam.g_01818
OG0002254	Syak.g_00663	Syam.g_01203
OG0002255	Syak.g_00483	Syam.g_01147
OG0002256	Syak.g_00224	Syam.g_01012
OG0002257	Syak.g_00104	Syam.g_01429
OG0002258	Syak.g_02719	Syam.g_01725
OG0002259	Syak.g_02644	Syam.g_00655
OG0002260	Syak.g_00682	Syam.g_00851
OG0002279	Syak.g_02190	Syam.g_02123
OG0002280	Syak.g_02630	Syam.g_00639
OG0002281	Syak.g_02701	Syam.g_01740
OG0002292	Syak.g_02069	Syam.g_02247
OG0002296	Syak.g_01070	Syam.g_01638
OG0002297	Syak.g_01052	Syam.g_00823
OG0002298	Syak.g_00487	Syam.g_01143
OG0002299	Syak.g_00524	Syam.g_01104
OG0002300	Syak.g_00101	Syam.g_01043
OG0002301	Syak.g_00023	Syam.g_01481
OG0002302	Syak.g_02553	Syam.g_00563
OG0002303	Syak.g_01209	Syam.g_00495
OG0002307	Syak.g_00971, Syak.g_00765	Syam.g_01759
OG0002309	Syak.g_00607	Syam.g_00736
OG0002328	Syak.g_02208	Syam.g_02104
OG0002334	Syak.g_01032	Syam.g_01605
OG0002336	Syak.g_01115	Syam.g_01666
OG0002337	Syak.g_01452	Syam.g_00237
OG0002343	Syak.g_01408	Syam.g_00278
OG0002347	Syak.g_02378	Syam.g_02020
OG0002350	Syak.g_01254	Syam.g_00433
OG0002351	Syak.g_01502	Syam.g_00194
OG0002353	Syak.g_00446	Syam.g_01278
OG0002354	Syak.g_00502	Syam.g_01125
OG0002356	Syak.g_01146	Syam.g_01679
OG0002357	Syak.g_00100	Syam.g_02356
OG0002358	Syak.g_01193	Syam.g_01870, Syam.g_01869
OG0002359	Syak.g_01078	Syam.g_01646
OG0002395	Syak.g_01490	Syam.g_00200
OG0002396	Syak.g_01340	Syam.g_00335
OG0002400	Syak.g_00230	Syam.g_01527, Syam.g_01394
OG0002401	Syak.g_00883	Syam.g_01785
OG0002403	Syak.g_00821	Syam.g_00879
OG0002404	Syak.g_01497	Syam.g_01235
OG0002405	Syak.g_00550	Syam.g_01081
OG0002406	Syak.g_00139	Syam.g_01402
OG0002407	Syak.g_00165	Syam.g_00979
OG0002408	Syak.g_00204	Syam.g_01424
OG0002409	Syak.g_01894	Syam.g_02350
OG0002410	Syak.g_01824	Syam.g_01410
OG0002411	Syak.g_00617	Syam.g_00747
OG0002446	Syak.g_01105	Syam.g_00447
OG0002449	Syak.g_01835	Syam.g_02409
OG0002451	Syak.g_00192	Syam.g_01076
OG0002452	Syak.g_01837	Syam.g_02407
OG0002458	Syak.g_01859	Syam.g_02384
OG0002459	Syak.g_01861	Syam.g_02382
OG0002460	Syak.g_01862	Syam.g_02381
OG0002461	Syak.g_00216	Syam.g_01001
OG0002463	Syak.g_00792	Syam.g_01161
OG0002464	Syak.g_02240	Syam.g_02077
OG0002467	Syak.g_02717	Syam.g_00820
OG0002468	Syak.g_00679	Syam.g_00854
OG0002469	Syak.g_00817	Syam.g_00875
OG0002470	Syak.g_00279	Syam.g_00925
OG0002471	Syak.g_00252	Syam.g_01016
OG0002472	Syak.g_00152	Syam.g_02046, Syam.g_00952
OG0002474	Syak.g_01361	Syam.g_00315
OG0002475	Syak.g_01077	Syam.g_01645
OG0002520	Syak.g_02403	Syam.g_02002
OG0002521	Syak.g_02428	Syam.g_01978
OG0002522	Syak.g_02484	Syam.g_01920
OG0002523	Syak.g_00236	Syam.g_00817
OG0002524	Syak.g_00982	Syam.g_01042
OG0002526	Syak.g_00256	Syam.g_01026
OG0002532	Syak.g_00232, Syak.g_00803	Syam.g_01428
OG0002533	Syak.g_02662	Syam.g_00671
OG0002534	Syak.g_01256	Syam.g_00430
OG0002535	Syak.g_01259	Syam.g_00427
OG0002536	Syak.g_01272	Syam.g_00407
OG0002538	Syak.g_02044	Syam.g_02260
OG0002539	Syak.g_01927	Syam.g_02325
OG0002540	Syak.g_01858	Syam.g_02385
OG0002541	Syak.g_01278	Syam.g_00400
OG0002542	Syak.g_00620	Syam.g_01859
OG0002544	Syak.g_00163	Syam.g_00977
OG0002591	Syak.g_00217	Syam.g_01539
OG0002594	Syak.g_00319	Syam.g_01551
OG0002595	Syak.g_02718	Syam.g_00819
OG0002597	Syak.g_02376	Syam.g_01048
OG0002598	Syak.g_00099	Syam.g_01047
OG0002599	Syak.g_00396	Syam.g_01027
OG0002600	Syak.g_00166	Syam.g_01010
OG0002602	Syak.g_00247	Syam.g_01006
OG0002606	Syak.g_01857	Syam.g_02386
OG0002608	Syak.g_00719	Syam.g_00788
OG0002609	Syak.g_00588	Syam.g_00719
OG0002672	Syak.g_00290	Syam.g_00926
OG0002673	Syak.g_00069	Syam.g_01014
OG0002674	Syak.g_01289	Syam.g_00389
OG0002676	Syak.g_01831	Syam.g_02413
OG0002685	Syak.g_00167	Syam.g_00999
OG0002721	Syak.g_00110	Syam.g_01753
OG0002737	Syak.g_02367	Syam.g_01887
OG0002745	Syak.g_00996	Syam.g_00524
OG0002747	Syak.g_00013	Syam.g_01489
OG0002748	Syak.g_00958	Syam.g_01702
OG0002758	Syak.g_00241	Syam.g_01013
OG0002759	Syak.g_01000	Syam.g_01760
OG0002807	Syak.g_00291	Syam.g_00927
OG0002860	Syak.g_02293	Syam.g_00709
OG0002953	Syak.g_00118	Syam.g_01963
OG0002966	Syak.g_00161	Syam.g_00711
OG0002968	Syak.g_02515	Syam.g_01574
OG0002975	Syak.g_00318	Syam.g_01552
OG0002976	Syak.g_01202	Syam.g_01392
OG0002986	Syak.g_00261	Syam.g_02037
OG0002987	Syak.g_00262	Syam.g_02038
OG0002988	Syak.g_00263	Syam.g_02039
OG0002994	Syak.g_00239	Syam.g_00714
OG0003092	Syak.g_01104	Syam.g_00444
OG0003111	Syak.g_00215	Syam.g_00992
OG0003119	Syak.g_02759	Syam.g_01503
OG0003143	Syak.g_00213	Syam.g_00982
OG0003144	Syak.g_02215	Syam.g_02097
OG0003402	Syak.g_01109	Syam.g_00439
OG0003405	Syak.g_01980	Syam.g_00093
OG0003523	Syak.g_00201	Syam.g_00987
OG0003524	Syak.g_00454	Syam.g_00980
OG0003571	Syak.g_00969	Syam.g_00914
OG0003857	Syak.g_00242	Syam.g_00666
OG0003869	Syak.g_00154	Syam.g_02043
OG0003924	Syak.g_01364	Syam.g_00311
OG0003927	Syak.g_00585	Syam.g_00704
OG0004405	Syak.g_00315	Syam.g_01220
