Orthogroup	Syak	Syag
OG0001939	Syak.g_00067	Syag.g_00441
OG0001940	Syak.g_02702	Syag.g_00307
OG0001941	Syak.g_00945	Syag.g_01220
OG0001942	Syak.g_00916	Syag.g_01161
OG0001943	Syak.g_00879	Syag.g_01126
OG0001944	Syak.g_00573	Syag.g_00746
OG0001946	Syak.g_00703	Syag.g_01005
OG0001947	Syak.g_00761, Syak.g_01494	Syag.g_00953
OG0001948	Syak.g_00471	Syag.g_00844
OG0001949	Syak.g_00490	Syag.g_00824
OG0001950	Syak.g_00492	Syag.g_00822
OG0001951	Syak.g_00501	Syag.g_00812
OG0001952	Syak.g_00526	Syag.g_00788
OG0001953	Syak.g_00527	Syag.g_00787
OG0001957	Syak.g_00022	Syag.g_00387
OG0001958	Syak.g_00333	Syag.g_00558
OG0001961	Syak.g_01124	Syag.g_01351
OG0001964	Syak.g_01376	Syag.g_02706
OG0001965	Syak.g_00384	Syag.g_01457
OG0001966	Syak.g_01428	Syag.g_02629
OG0001967	Syak.g_01430	Syag.g_02627
OG0001968	Syak.g_01431	Syag.g_02626
OG0001969	Syak.g_01503	Syag.g_02561
OG0001970	Syak.g_02152	Syag.g_01928
OG0001971	Syak.g_02078	Syag.g_02004
OG0001972	Syak.g_01984	Syag.g_02082
OG0001975	Syak.g_00271	Syag.g_00150
OG0001976	Syak.g_00269	Syag.g_00148
OG0001980	Syak.g_01255	Syag.g_02832
OG0001990	Syak.g_01832	Syag.g_02236
OG0001993	Syak.g_02771	Syag.g_00368
OG0001994	Syak.g_02770	Syag.g_00367
OG0001997	Syak.g_02213	Syag.g_01862
OG0001998	Syak.g_01005	Syag.g_01305
OG0001999	Syak.g_02368	Syag.g_01737
OG0002000	Syak.g_02621	Syag.g_01481
OG0002002	Syak.g_00810	Syag.g_01059
OG0002003	Syak.g_00700	Syag.g_01009
OG0002004	Syak.g_02417	Syag.g_01686
OG0002006	Syak.g_00762	Syag.g_00952
OG0002007	Syak.g_00763	Syag.g_00951
OG0002008	Syak.g_00632	Syag.g_00856
OG0002010	Syak.g_01075	Syag.g_01384
OG0002012	Syak.g_01170	Syag.g_01609
OG0002013	Syak.g_02232	Syag.g_01841
OG0002014	Syak.g_01536	Syag.g_02462
OG0002015	Syak.g_01541	Syag.g_02459
OG0002016	Syak.g_02003	Syag.g_02062
OG0002017	Syak.g_01891	Syag.g_02179
OG0002018	Syak.g_01834	Syag.g_02234
OG0002020	Syak.g_01840	Syag.g_02228
OG0002021	Syak.g_01842	Syag.g_02226
OG0002022	Syak.g_01843	Syag.g_02225
OG0002023	Syak.g_01844	Syag.g_02224
OG0002024	Syak.g_01850	Syag.g_02217
OG0002029	Syak.g_01128	Syag.g_01347
OG0002035	Syak.g_01019	Syag.g_01318
OG0002035	Syak.g_01020	Syag.g_01319
OG0002037	Syak.g_01492, Syak.g_00684	Syag.g_01037
OG0002038	Syak.g_00887	Syag.g_01131
OG0002039	Syak.g_00866	Syag.g_01118
OG0002040	Syak.g_00865	Syag.g_01117
OG0002041	Syak.g_00475	Syag.g_00840
OG0002042	Syak.g_00496	Syag.g_00818
OG0002043	Syak.g_00546	Syag.g_00771
OG0002044	Syak.g_00614	Syag.g_00715, Syag.g_01174
OG0002045	Syak.g_01129	Syag.g_01346
OG0002046	Syak.g_01134	Syag.g_01342
OG0002047	Syak.g_01217	Syag.g_00003
OG0002048	Syak.g_01285	Syag.g_02795
OG0002049	Syak.g_01365	Syag.g_02712
OG0002050	Syak.g_01440	Syag.g_02617
OG0002051	Syak.g_02090	Syag.g_01989
OG0002053	Syak.g_02277	Syag.g_00514
OG0002054	Syak.g_01851	Syag.g_02216
OG0002055	Syak.g_01848	Syag.g_02219
OG0002056	Syak.g_01477	Syag.g_02581
OG0002106	Syak.g_00071	Syag.g_01417
OG0002112	Syak.g_01488	Syag.g_02570
OG0002113	Syak.g_01754	Syag.g_02311
OG0002114	Syak.g_01014	Syag.g_01314
OG0002115	Syak.g_02424	Syag.g_01679
OG0002116	Syak.g_02450	Syag.g_01653
OG0002117	Syak.g_00877	Syag.g_01124
OG0002119	Syak.g_02520	Syag.g_02057
OG0002120	Syak.g_00576	Syag.g_00745
OG0002121	Syak.g_00146	Syag.g_00172
OG0002122	Syak.g_00699	Syag.g_01010
OG0002124	Syak.g_00587	Syag.g_00738
OG0002126	Syak.g_01540	Syag.g_02460
OG0002127	Syak.g_02137	Syag.g_01946
OG0002128	Syak.g_01123	Syag.g_00146
OG0002129	Syak.g_01057	Syag.g_01403
OG0002130	Syak.g_00934	Syag.g_01190
OG0002131	Syak.g_01841	Syag.g_02227
OG0002132	Syak.g_01847	Syag.g_02220
OG0002133	Syak.g_01849	Syag.g_02218
OG0002134	Syak.g_01632	Syag.g_02410
OG0002135	Syak.g_02387	Syag.g_01722
OG0002136	Syak.g_02388	Syag.g_01721
OG0002138	Syak.g_00090	Syag.g_00463
OG0002139	Syak.g_00681	Syag.g_01040
OG0002142	Syak.g_01025	Syag.g_01439
OG0002143	Syak.g_01210	Syag.g_00010
OG0002144	Syak.g_01359	Syag.g_02717
OG0002145	Syak.g_01002	Syag.g_01302
OG0002156	Syak.g_01003	Syag.g_01303
OG0002157	Syak.g_01489	Syag.g_02569
OG0002158	Syak.g_01487	Syag.g_02571
OG0002159	Syak.g_01677	Syag.g_02381
OG0002161	Syak.g_01007	Syag.g_01306
OG0002161	Syak.g_01006	Syag.g_01311
OG0002162	Syak.g_02695	Syag.g_00300
OG0002163	Syak.g_01914, Syak.g_01920	Syag.g_02150
OG0002167	Syak.g_00060	Syag.g_01842
OG0002168	Syak.g_00760	Syag.g_00954
OG0002169	Syak.g_01218	Syag.g_00002
OG0002170	Syak.g_01249	Syag.g_02839
OG0002171	Syak.g_01534	Syag.g_02464
OG0002173	Syak.g_02014	Syag.g_02055
OG0002174	Syak.g_01890	Syag.g_02180
OG0002178	Syak.g_01845	Syag.g_02222
OG0002179	Syak.g_01563	Syag.g_02435
OG0002180	Syak.g_01467	Syag.g_02590
OG0002181	Syak.g_01437	Syag.g_02620
OG0002182	Syak.g_01418	Syag.g_02639
OG0002183	Syak.g_02221	Syag.g_01851
OG0002184	Syak.g_02225	Syag.g_01847
OG0002185	Syak.g_02237	Syag.g_01837
OG0002186	Syak.g_02389	Syag.g_01720
OG0002187	Syak.g_02390	Syag.g_01719
OG0002188	Syak.g_02421	Syag.g_01682
OG0002189	Syak.g_02422	Syag.g_01681
OG0002190	Syak.g_02464	Syag.g_01639
OG0002191	Syak.g_01197	Syag.g_00027
OG0002192	Syak.g_00864	Syag.g_01116
OG0002193	Syak.g_02285, Syak.g_00688	Syag.g_01020
OG0002194	Syak.g_00677	Syag.g_01044
OG0002195	Syak.g_00378	Syag.g_00614
OG0002196	Syak.g_00420	Syag.g_00652
OG0002197	Syak.g_00468	Syag.g_00846
OG0002198	Syak.g_00055	Syag.g_00433
OG0002199	Syak.g_00050	Syag.g_00429
OG0002200	Syak.g_01042	Syag.g_01419
OG0002201	Syak.g_02741	Syag.g_00347
OG0002202	Syak.g_02740	Syag.g_00346
OG0002203	Syak.g_02739	Syag.g_00345
OG0002204	Syak.g_02720	Syag.g_00326
OG0002205	Syak.g_02700	Syag.g_00305
OG0002206	Syak.g_02688	Syag.g_00293
OG0002207	Syak.g_02678	Syag.g_00283
OG0002208	Syak.g_02568	Syag.g_01534
OG0002209	Syak.g_01238	Syag.g_02852
OG0002210	Syak.g_01277	Syag.g_02803
OG0002211	Syak.g_01313	Syag.g_02765
OG0002212	Syak.g_01954	Syag.g_02111
OG0002213	Syak.g_01950	Syag.g_02115
OG0002214	Syak.g_01815	Syag.g_02250
OG0002231	Syak.g_00924	Syag.g_01180
OG0002233	Syak.g_00063	Syag.g_00437
OG0002234	Syak.g_02489	Syag.g_00402
OG0002237	Syak.g_00028	Syag.g_00403
OG0002239	Syak.g_02442	Syag.g_01661
OG0002241	Syak.g_01135	Syag.g_01341
OG0002242	Syak.g_01535	Syag.g_02463
OG0002243	Syak.g_01961	Syag.g_02107
OG0002245	Syak.g_01208	Syag.g_00012
OG0002247	Syak.g_02693	Syag.g_00298
OG0002250	Syak.g_02220	Syag.g_01852
OG0002251	Syak.g_02467	Syag.g_01636
OG0002252	Syak.g_01395	Syag.g_01770
OG0002253	Syak.g_00923	Syag.g_01179
OG0002254	Syak.g_00663	Syag.g_00889
OG0002255	Syak.g_00483	Syag.g_00832
OG0002256	Syak.g_00224	Syag.g_01796
OG0002257	Syak.g_00104	Syag.g_00478
OG0002258	Syak.g_02719	Syag.g_00325
OG0002259	Syak.g_02644	Syag.g_01450
OG0002260	Syak.g_00682	Syag.g_01039
OG0002279	Syak.g_02190	Syag.g_01887
OG0002281	Syak.g_02701	Syag.g_00306
OG0002287	Syak.g_01542, Syak.g_01543	Syag.g_02470
OG0002287	Syak.g_01556	Syag.g_02458
OG0002289	Syak.g_01137	Syag.g_01339
OG0002290	Syak.g_01159, Syak.g_01153	Syag.g_02643
OG0002292	Syak.g_02069	Syag.g_02018
OG0002296	Syak.g_01070	Syag.g_01389
OG0002297	Syak.g_01052	Syag.g_00071
OG0002298	Syak.g_00487	Syag.g_00828
OG0002299	Syak.g_00524	Syag.g_00790
OG0002300	Syak.g_00101	Syag.g_00470
OG0002301	Syak.g_00023	Syag.g_00201
OG0002302	Syak.g_02553	Syag.g_01549
OG0002303	Syak.g_01209	Syag.g_00011
OG0002305	Syak.g_02187	Syag.g_01889
OG0002308	Syak.g_00425	Syag.g_00657
OG0002328	Syak.g_02208	Syag.g_01867
OG0002330	Syak.g_00716	Syag.g_00992
OG0002331	Syak.g_00967	Syag.g_00211
OG0002336	Syak.g_01115	Syag.g_01359
OG0002337	Syak.g_01452	Syag.g_02605
OG0002338	Syak.g_01544	Syag.g_02456
OG0002339	Syak.g_01553	Syag.g_02447
OG0002343	Syak.g_01408	Syag.g_02669
OG0002348	Syak.g_00243	Syag.g_00117
OG0002349	Syak.g_02357	Syag.g_01747
OG0002350	Syak.g_01254	Syag.g_02834
OG0002351	Syak.g_01502	Syag.g_02562
OG0002353	Syak.g_00446	Syag.g_00679
OG0002354	Syak.g_00502	Syag.g_00811
OG0002355	Syak.g_00244	Syag.g_00254
OG0002356	Syak.g_01146	Syag.g_01329
OG0002357	Syak.g_00100	Syag.g_00469
OG0002358	Syak.g_01193	Syag.g_00031
OG0002359	Syak.g_01078	Syag.g_01381
OG0002380	Syak.g_00175	Syag.g_01603
OG0002382	Syak.g_02583	Syag.g_01519
OG0002391	Syak.g_02164	Syag.g_01916
OG0002395	Syak.g_01490	Syag.g_02568
OG0002396	Syak.g_01340	Syag.g_02738
OG0002400	Syak.g_00230	Syag.g_01602
OG0002401	Syak.g_00883	Syag.g_01129
OG0002402	Syak.g_00758	Syag.g_00956
OG0002403	Syak.g_00821	Syag.g_01068
OG0002404	Syak.g_01497	Syag.g_02665
OG0002406	Syak.g_00139	Syag.g_00885
OG0002407	Syak.g_00165	Syag.g_00488
OG0002408	Syak.g_00204	Syag.g_00099
OG0002409	Syak.g_01894	Syag.g_02176
OG0002410	Syak.g_01824	Syag.g_02243
OG0002411	Syak.g_00617	Syag.g_00712
OG0002430	Syak.g_02634	Syag.g_01467
OG0002431	Syak.g_02633	Syag.g_01468
OG0002433	Syak.g_00130	Syag.g_00123
OG0002438	Syak.g_01923	Syag.g_02147
OG0002440	Syak.g_00647	Syag.g_00872
OG0002444	Syak.g_01010	Syag.g_01309
OG0002447	Syak.g_01136	Syag.g_01340
OG0002449	Syak.g_01835	Syag.g_02233
OG0002452	Syak.g_01837	Syag.g_02231
OG0002458	Syak.g_01859	Syag.g_02209
OG0002459	Syak.g_01861	Syag.g_02207
OG0002460	Syak.g_01862	Syag.g_02206
OG0002463	Syak.g_00792	Syag.g_02384
OG0002466	Syak.g_02338	Syag.g_01759
OG0002467	Syak.g_02717	Syag.g_00324
OG0002468	Syak.g_00679	Syag.g_01042
OG0002470	Syak.g_00279	Syag.g_00501
OG0002471	Syak.g_00252	Syag.g_00481
OG0002472	Syak.g_00152	Syag.g_00528
OG0002473	Syak.g_02085	Syag.g_01994
OG0002474	Syak.g_01361	Syag.g_02716
OG0002475	Syak.g_01077	Syag.g_01382
OG0002476	Syak.g_00160	Syag.g_00921
OG0002494	Syak.g_02712	Syag.g_00319
OG0002496	Syak.g_01397	Syag.g_00540
OG0002520	Syak.g_02403	Syag.g_01706
OG0002521	Syak.g_02428	Syag.g_01675
OG0002522	Syak.g_02484	Syag.g_01612
OG0002523	Syak.g_00236	Syag.g_00079
OG0002524	Syak.g_00982	Syag.g_00077
OG0002526	Syak.g_00256	Syag.g_00489
OG0002532	Syak.g_00232	Syag.g_00100
OG0002533	Syak.g_02662	Syag.g_00258
OG0002534	Syak.g_01256	Syag.g_02829
OG0002535	Syak.g_01259	Syag.g_02826
OG0002536	Syak.g_01272	Syag.g_02809
OG0002537	Syak.g_00051	Syag.g_02014
OG0002538	Syak.g_02044	Syag.g_02037
OG0002539	Syak.g_01927	Syag.g_02143
OG0002540	Syak.g_01858	Syag.g_02210
OG0002542	Syak.g_00620	Syag.g_00707
OG0002544	Syak.g_00163	Syag.g_01588
OG0002566	Syak.g_02382	Syag.g_01727
OG0002568	Syak.g_02726	Syag.g_00332
OG0002569	Syak.g_01398	Syag.g_00541
OG0002570	Syak.g_01400	Syag.g_00544
OG0002573	Syak.g_01009	Syag.g_01308
OG0002577	Syak.g_01177	Syag.g_00047
OG0002580	Syak.g_01883	Syag.g_02184
OG0002591	Syak.g_00217	Syag.g_01269
OG0002592	Syak.g_01960	Syag.g_02108
OG0002593	Syak.g_02486	Syag.g_01610
OG0002594	Syak.g_00319	Syag.g_00183
OG0002600	Syak.g_00166	Syag.g_00188
OG0002606	Syak.g_01857	Syag.g_02211
OG0002607	Syak.g_01117	Syag.g_01357
OG0002608	Syak.g_00719	Syag.g_00989
OG0002609	Syak.g_00588	Syag.g_00737
OG0002633	Syak.g_00176	Syag.g_00184, Syag.g_00169
OG0002636	Syak.g_00965	Syag.g_00708
OG0002637	Syak.g_00277	Syag.g_01797
OG0002639	Syak.g_02344	Syag.g_01297
OG0002640	Syak.g_00266	Syag.g_00308
OG0002641	Syak.g_01396	Syag.g_00539
OG0002642	Syak.g_01399	Syag.g_00543
OG0002647	Syak.g_01959	Syag.g_02109
OG0002672	Syak.g_00290	Syag.g_00502
OG0002673	Syak.g_00069	Syag.g_01244
OG0002674	Syak.g_01289	Syag.g_02791
OG0002676	Syak.g_01831	Syag.g_02237
OG0002677	Syak.g_01433	Syag.g_02624
OG0002678	Syak.g_00058	Syag.g_00436
OG0002680	Syak.g_00660	Syag.g_00886
OG0002685	Syak.g_00167	Syag.g_00189
OG0002716	Syak.g_01412	Syag.g_02664
OG0002736	Syak.g_01708	Syag.g_02365
OG0002737	Syak.g_02367	Syag.g_01738
OG0002745	Syak.g_00996	Syag.g_00093
OG0002753	Syak.g_02316	Syag.g_02679
OG0002754	Syak.g_01132	Syag.g_01343
OG0002755	Syak.g_01001	Syag.g_01301
OG0002757	Syak.g_00823	Syag.g_01070
OG0002758	Syak.g_00241	Syag.g_00228
OG0002761	Syak.g_00064	Syag.g_00438
OG0002785	Syak.g_02518	Syag.g_00924
OG0002798	Syak.g_00889	Syag.g_01132
OG0002807	Syak.g_00291	Syag.g_00503
OG0002845	Syak.g_01666	Syag.g_02325
OG0002857	Syak.g_02594	Syag.g_01508
OG0002860	Syak.g_02293	Syag.g_01247
OG0002861	Syak.g_01168	Syag.g_00926
OG0002868	Syak.g_02040	Syag.g_00587
OG0002870	Syak.g_02233	Syag.g_01840
OG0002907	Syak.g_01879	Syag.g_02188
OG0002909	Syak.g_00251	Syag.g_00246
OG0002910	Syak.g_01195	Syag.g_00029
OG0002953	Syak.g_00118	Syag.g_00098
OG0002983	Syak.g_00686	Syag.g_01035
OG0002984	Syak.g_00685	Syag.g_01036
OG0002985	Syak.g_00227	Syag.g_00166
OG0002986	Syak.g_00261	Syag.g_01288
OG0002987	Syak.g_00262	Syag.g_01289
OG0002988	Syak.g_00263	Syag.g_01290
OG0002989	Syak.g_00089	Syag.g_00461
OG0002996	Syak.g_00218	Syag.g_00122
OG0002997	Syak.g_00198	Syag.g_00187
OG0002998	Syak.g_00093	Syag.g_00466
OG0002999	Syak.g_00849	Syag.g_01100
OG0003000	Syak.g_01059	Syag.g_01401
OG0003043	Syak.g_01015	Syag.g_01315
OG0003051	Syak.g_01012	Syag.g_01312
OG0003109	Syak.g_00297	Syag.g_01583
OG0003133	Syak.g_02283	Syag.g_01856
OG0003137	Syak.g_02471	Syag.g_01629
OG0003146	Syak.g_01008	Syag.g_01307
OG0003267	Syak.g_00696	Syag.g_01015
OG0003286	Syak.g_00808	Syag.g_01239
OG0003287	Syak.g_00939	Syag.g_01196
OG0003311	Syak.g_00136	Syag.g_00222
OG0003312	Syak.g_00207	Syag.g_00532
OG0003402	Syak.g_01109	Syag.g_02321
OG0003405	Syak.g_01980	Syag.g_02492
OG0003535	Syak.g_00988	Syag.g_01279
OG0003572	Syak.g_02054	Syag.g_02040
OG0003867	Syak.g_01027	Syag.g_01437
OG0003889	Syak.g_01846	Syag.g_02221
OG0003924	Syak.g_01364	Syag.g_02713
OG0003932	Syak.g_00170	Syag.g_01807
OG0004300	Syak.g_02537	Syag.g_01574
OG0004311	Syak.g_00708	Syag.g_00070
OG0004324	Syak.g_02325	Syag.g_01771
OG0004340	Syak.g_00253	Syag.g_00253
OG0004382	Syak.g_01011	Syag.g_01310
OG0004385	Syak.g_00062	Syag.g_02680, Syag.g_02681
OG0004396	Syak.g_00132	Syag.g_00263
OG0004401	Syak.g_02056	Syag.g_02038
OG0004402	Syak.g_02055	Syag.g_02039
OG0005143	Syak.g_01201	Syag.g_00023
OG0005145	Syak.g_00202	Syag.g_00141
OG0005146	Syak.g_00134	Syag.g_00265
OG0005147	Syak.g_02500, Syak.g_02511	Syag.g_00393
OG0005152	Syak.g_02224	Syag.g_01848
OG0006040	Syak.g_00168	Syag.g_00179
OG0006045	Syak.g_00156	Syag.g_00459
OG0006067	Syak.g_01973	Syag.g_02088
OG0006077	Syak.g_02280	Syag.g_02697
