Orthogroup	Syak	Syat
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syat.g_02644
OG0002166	Syak.g_00693	Syat.g_03397
OG0002167	Syak.g_00060	Syat.g_01778
OG0002170	Syak.g_01249	Syat.g_01618
OG0002172	Syak.g_01999	Syat.g_02739
OG0002173	Syak.g_02014	Syat.g_02754
OG0002174	Syak.g_01890	Syat.g_02511
OG0002179	Syak.g_01563	Syat.g_02153
OG0002180	Syak.g_01467	Syat.g_02069
OG0002181	Syak.g_01437	Syat.g_02001
OG0002182	Syak.g_01418	Syat.g_03097
OG0002183	Syak.g_02221	Syat.g_01529
OG0002184	Syak.g_02225	Syat.g_01525
OG0002185	Syak.g_02237	Syat.g_01487
OG0002186	Syak.g_02389	Syat.g_03045
OG0002187	Syak.g_02390	Syat.g_03046
OG0002188	Syak.g_02421	Syat.g_03118
OG0002189	Syak.g_02422	Syat.g_03117
OG0002190	Syak.g_02464	Syat.g_03080
OG0002191	Syak.g_01197	Syat.g_02668, Syat.g_01001
OG0002192	Syak.g_00864	Syat.g_00298
OG0002194	Syak.g_00677	Syat.g_00889
OG0002195	Syak.g_00378	Syat.g_00434
OG0002196	Syak.g_00420	Syat.g_00464
OG0002197	Syak.g_00468	Syat.g_00541
OG0002198	Syak.g_00055	Syat.g_02588
OG0002199	Syak.g_00050	Syat.g_00393
OG0002200	Syak.g_01042	Syat.g_01225
OG0002201	Syak.g_02741	Syat.g_00004
OG0002202	Syak.g_02740	Syat.g_00005
OG0002203	Syak.g_02739	Syat.g_00006
OG0002204	Syak.g_02720	Syat.g_00029
OG0002205	Syak.g_02700	Syat.g_00047
OG0002206	Syak.g_02688	Syat.g_00058, Syat.g_01056
OG0002207	Syak.g_02678	Syat.g_00068
OG0002208	Syak.g_02568	Syat.g_03165
OG0002209	Syak.g_01238	Syat.g_01606
OG0002210	Syak.g_01277	Syat.g_01627
OG0002211	Syak.g_01313	Syat.g_01789
OG0002212	Syak.g_01954	Syat.g_02702
OG0002213	Syak.g_01950	Syat.g_02697
OG0002214	Syak.g_01815	Syat.g_02401
OG0002229	Syak.g_01705	Syat.g_02254
OG0002231	Syak.g_00924	Syat.g_00444, Syat.g_00098
OG0002238	Syak.g_00285	Syat.g_00491
OG0002239	Syak.g_02442	Syat.g_01095
OG0002241	Syak.g_01135	Syat.g_01398
OG0002243	Syak.g_01961	Syat.g_02803
OG0002247	Syak.g_02693	Syat.g_00054
OG0002250	Syak.g_02220	Syat.g_01530
OG0002251	Syak.g_02467	Syat.g_03077
OG0002252	Syak.g_02373, Syak.g_01395	Syat.g_02625
OG0002253	Syak.g_00923	Syat.g_01145
OG0002254	Syak.g_00663	Syat.g_00691
OG0002255	Syak.g_00483	Syat.g_00556
OG0002256	Syak.g_00224	Syat.g_00179
OG0002257	Syak.g_00104	Syat.g_01714
OG0002258	Syak.g_02719	Syat.g_00030
OG0002259	Syak.g_02644	Syat.g_03274
OG0002260	Syak.g_00682	Syat.g_00883
OG0002277	Syak.g_01720	Syat.g_02270
OG0002288	Syak.g_02637	Syat.g_00915
OG0002289	Syak.g_01137	Syat.g_01401
OG0002290	Syak.g_01159, Syak.g_01153	Syat.g_01453
OG0002292	Syak.g_02069	Syat.g_02822
OG0002296	Syak.g_01070	Syat.g_01332
OG0002297	Syak.g_01052	Syat.g_01433
OG0002298	Syak.g_00487	Syat.g_00559
OG0002300	Syak.g_00101	Syat.g_00977
OG0002302	Syak.g_02553	Syat.g_01307
OG0002305	Syak.g_02187	Syat.g_01576
OG0002307	Syak.g_00971, Syak.g_00765	Syat.g_00447
OG0002308	Syak.g_00425	Syat.g_03129, Syat.g_00470
OG0002309	Syak.g_00607	Syat.g_00722
OG0002330	Syak.g_00716	Syat.g_01093
OG0002332	Syak.g_00284	Syat.g_00492
OG0002333	Syak.g_00286	Syat.g_00490
OG0002335	Syak.g_02647	Syat.g_02353, Syat.g_02025
OG0002343	Syak.g_01408	Syat.g_01871
OG0002347	Syak.g_02378	Syat.g_03036
OG0002348	Syak.g_00243	Syat.g_02603
OG0002349	Syak.g_02357	Syat.g_03010
OG0002354	Syak.g_00502	Syat.g_00577
OG0002355	Syak.g_00244	Syat.g_01013
OG0002357	Syak.g_00100	Syat.g_02661
OG0002358	Syak.g_01193	Syat.g_01520
OG0002359	Syak.g_01078	Syat.g_01340
OG0002382	Syak.g_02583	Syat.g_03179
OG0002387	Syak.g_01510	Syat.g_02117
OG0002391	Syak.g_02164	Syat.g_02932
OG0002396	Syak.g_01340	Syat.g_01817
OG0002401	Syak.g_00883	Syat.g_00630
OG0002402	Syak.g_00758	Syat.g_00791
OG0002403	Syak.g_00821	Syat.g_00821
OG0002404	Syak.g_01497	Syat.g_01875
OG0002409	Syak.g_01894	Syat.g_02505
OG0002410	Syak.g_01824	Syat.g_02412
OG0002411	Syak.g_00617	Syat.g_00519
OG0002430	Syak.g_02634	Syat.g_01100
OG0002431	Syak.g_02633	Syat.g_01101
OG0002440	Syak.g_00647	Syat.g_00706
OG0002443	Syak.g_02039	Syat.g_00335
OG0002444	Syak.g_01010	Syat.g_01360
OG0002447	Syak.g_01136	Syat.g_01399
OG0002463	Syak.g_00792	Syat.g_00337
OG0002464	Syak.g_02240	Syat.g_01484
OG0002466	Syak.g_02338	Syat.g_02995
OG0002469	Syak.g_00817	Syat.g_00908
OG0002473	Syak.g_02085	Syat.g_01498
OG0002474	Syak.g_01361	Syat.g_00713
OG0002475	Syak.g_01077	Syat.g_01339
OG0002476	Syak.g_00160	Syat.g_01671
OG0002494	Syak.g_02712	Syat.g_00034
OG0002496	Syak.g_01397	Syat.g_02437
OG0002519	Syak.g_01567	Syat.g_02425
OG0002522	Syak.g_02484	Syat.g_02984
OG0002527	Syak.g_00222	Syat.g_00835
OG0002528	Syak.g_00220	Syat.g_00833
OG0002529	Syak.g_00187	Syat.g_01427
OG0002537	Syak.g_00051	Syat.g_02827
OG0002539	Syak.g_01927	Syat.g_02674
OG0002541	Syak.g_01278	Syat.g_01628
OG0002542	Syak.g_00620	Syat.g_03396
OG0002543	Syak.g_01929	Syat.g_02676
OG0002565	Syak.g_02272	Syat.g_03291
OG0002566	Syak.g_02382	Syat.g_02065
OG0002572	Syak.g_02758	Syat.g_01014
OG0002573	Syak.g_01009	Syat.g_01361
OG0002577	Syak.g_01177	Syat.g_00329
OG0002580	Syak.g_01883	Syat.g_02514
OG0002589	Syak.g_00199	Syat.g_01757, Syat.g_01691
OG0002592	Syak.g_01960	Syat.g_02707
OG0002593	Syak.g_02486	Syat.g_02985
OG0002598	Syak.g_00099	Syat.g_00970
OG0002601	Syak.g_00221	Syat.g_00834
OG0002602	Syak.g_00247	Syat.g_02441
OG0002607	Syak.g_01117	Syat.g_01370
OG0002611	Syak.g_01565	Syat.g_02426
OG0002677	Syak.g_01433	Syat.g_01996
OG0002678	Syak.g_00058	Syat.g_00688
OG0002679	Syak.g_00769	Syat.g_01008
OG0002680	Syak.g_00660	Syat.g_00692
OG0002681	Syak.g_02659	Syat.g_02562, Syat.g_02574
OG0002683	Syak.g_01141	Syat.g_01403
OG0002685	Syak.g_00167	Syat.g_01010
OG0002700	Syak.g_02288	Syat.g_03378
OG0002709	Syak.g_02265, Syak.g_00979, Syak.g_02533	Syat.g_02484
OG0002717	Syak.g_02023	Syat.g_02006
OG0002721	Syak.g_00110	Syat.g_03161
OG0002724	Syak.g_02527	Syat.g_01745, Syat.g_01744, Syat.g_01736, Syat.g_01737
OG0002731	Syak.g_02036	Syat.g_00687
OG0002743	Syak.g_00530	Syat.g_01050
OG0002747	Syak.g_00013	Syat.g_01009
OG0002750	Syak.g_02648, Syak.g_02649	Syat.g_00763
OG0002753	Syak.g_02316	Syat.g_03391
OG0002755	Syak.g_01001	Syat.g_00828
OG0002757	Syak.g_00823	Syat.g_00913
OG0002760	Syak.g_02751	Syat.g_03406
OG0002761	Syak.g_00064	Syat.g_02564
OG0002763	Syak.g_01096	Syat.g_01944
OG0002765	Syak.g_00312	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350
OG0002787	Syak.g_00301	Syat.g_01946
OG0002788	Syak.g_00302	Syat.g_01947
OG0002789	Syak.g_00303	Syat.g_01948
OG0002790	Syak.g_00304	Syat.g_01949
OG0002791	Syak.g_00305	Syat.g_01950
OG0002792	Syak.g_00306	Syat.g_01951
OG0002793	Syak.g_00307	Syat.g_01952
OG0002844	Syak.g_01528	Syat.g_01204
OG0002845	Syak.g_01666	Syat.g_01311
OG0002855	Syak.g_00543	Syat.g_01052
OG0002864	Syak.g_01161	Syat.g_00654
OG0002868	Syak.g_02040	Syat.g_02386
OG0002879	Syak.g_00191	Syat.g_01697
OG0002892	Syak.g_00308	Syat.g_01895
OG0002899	Syak.g_01100	Syat.g_01972
OG0002931	Syak.g_00200	Syat.g_01692
OG0002953	Syak.g_00118	Syat.g_02093
OG0002979	Syak.g_01970	Syat.g_02462
OG0002983	Syak.g_00686	Syat.g_00358
OG0002985	Syak.g_00227	Syat.g_01432
OG0002994	Syak.g_00239	Syat.g_01721
OG0002996	Syak.g_00218	Syat.g_02782
OG0002998	Syak.g_00093	Syat.g_01722, Syat.g_01894
OG0002999	Syak.g_00849	Syat.g_00227
OG0003000	Syak.g_01059	Syat.g_01282
OG0003001	Syak.g_02517, Syak.g_00870, Syak.g_00072, Syak.g_02530, Syak.g_02029, Syak.g_02026, Syak.g_02032	Syat.g_00198, Syat.g_01863
OG0003002	Syak.g_00190	Syat.g_01729, Syat.g_01765, Syat.g_01732
OG0003003	Syak.g_00208	Syat.g_01977, Syat.g_02182
OG0003104	Syak.g_01696	Syat.g_01837
OG0003104	Syak.g_01695	Syat.g_01836
OG0003131	Syak.g_00005	Syat.g_02763
OG0003134	Syak.g_02230	Syat.g_01509
OG0003135	Syak.g_02070	Syat.g_02823
OG0003136	Syak.g_01887	Syat.g_00966
OG0003142	Syak.g_00133	Syat.g_02594
OG0003144	Syak.g_02215	Syat.g_01537
OG0003146	Syak.g_01008	Syat.g_01362
OG0003152	Syak.g_02018	Syat.g_01772
OG0003255	Syak.g_01095	Syat.g_01390
OG0003293	Syak.g_01152	Syat.g_03395
OG0003303	Syak.g_01049	Syat.g_02569
OG0003309	Syak.g_01369	Syat.g_01134
OG0003311	Syak.g_00136	Syat.g_00760
OG0003312	Syak.g_00207	Syat.g_02631
OG0003316	Syak.g_00189	Syat.g_01728, Syat.g_01731
OG0003317	Syak.g_00209	Syat.g_01978
OG0003318	Syak.g_01655	Syat.g_01508
OG0003319	Syak.g_02052	Syat.g_00310
OG0003320	Syak.g_02773	Syat.g_01514, Syat.g_02034, Syat.g_02116, Syat.g_02618, Syat.g_03197
OG0003522	Syak.g_00184	Syat.g_01673
OG0003548	Syak.g_00299	Syat.g_01777, Syat.g_03337
OG0003551	Syak.g_02592	Syat.g_03189
OG0003575	Syak.g_00210	Syat.g_02630
OG0003818	Syak.g_01617, Syak.g_01699	Syat.g_02136
OG0003876	Syak.g_00298	Syat.g_03336
OG0003886	Syak.g_01089	Syat.g_02358
OG0003905	Syak.g_02763	Syat.g_01043
OG0003906	Syak.g_02762	Syat.g_01042
OG0003907	Syak.g_02761	Syat.g_01041
OG0003925	Syak.g_01587, Syak.g_01589	Syat.g_01123
OG0003942	Syak.g_00288	Syat.g_00221
OG0003943	Syak.g_00985	Syat.g_00341
OG0004276	Syak.g_02264	Syat.g_02178
OG0004277	Syak.g_02263	Syat.g_02177
OG0004396	Syak.g_00132	Syat.g_02595
OG0004408	Syak.g_00265	Syat.g_03338
OG0004413	Syak.g_02301	Syat.g_02757
OG0005175	Syak.g_00193	Syat.g_00233
OG0005176	Syak.g_00194	Syat.g_01756, Syat.g_00236
OG0005180	Syak.g_02487	Syat.g_00678
