Orthogroup	Syak	Syas
OG0002161	Syak.g_01007	Syas.g_01746, Syas.g_01909
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syas.g_01913
OG0002166	Syak.g_00693	Syas.g_00144, Syas.g_01056
OG0002167	Syak.g_00060	Syas.g_00168
OG0002169	Syak.g_01218	Syas.g_01515
OG0002170	Syak.g_01249	Syas.g_01545
OG0002171	Syak.g_01534	Syas.g_02220
OG0002172	Syak.g_01999	Syas.g_01833
OG0002173	Syak.g_02014	Syas.g_02232
OG0002174	Syak.g_01890	Syas.g_01947
OG0002178	Syak.g_01845	Syas.g_01981
OG0002179	Syak.g_01563	Syas.g_02196
OG0002180	Syak.g_01467	Syas.g_01760
OG0002181	Syak.g_01437	Syas.g_01726
OG0002182	Syak.g_01418	Syas.g_02712
OG0002183	Syak.g_02221	Syas.g_02472
OG0002184	Syak.g_02225	Syas.g_02476
OG0002185	Syak.g_02237	Syas.g_02504
OG0002186	Syak.g_02389	Syas.g_02653
OG0002187	Syak.g_02390	Syas.g_02654
OG0002188	Syak.g_02421	Syas.g_02689
OG0002189	Syak.g_02422	Syas.g_02690
OG0002190	Syak.g_02464	Syas.g_02730
OG0002191	Syak.g_01197	Syas.g_00477
OG0002192	Syak.g_00864	Syas.g_01140
OG0002194	Syak.g_00677	Syas.g_01068
OG0002195	Syak.g_00378	Syas.g_00669
OG0002196	Syak.g_00420	Syas.g_00611
OG0002197	Syak.g_00468	Syas.g_00544
OG0002198	Syak.g_00055	Syas.g_00722
OG0002199	Syak.g_00050	Syas.g_00728
OG0002200	Syak.g_01042	Syas.g_02819
OG0002201	Syak.g_02741	Syas.g_00860
OG0002202	Syak.g_02740	Syas.g_00859
OG0002203	Syak.g_02739	Syas.g_00858
OG0002204	Syak.g_02720	Syas.g_00843
OG0002205	Syak.g_02700	Syas.g_00820
OG0002206	Syak.g_02688	Syas.g_00809, Syas.g_02759
OG0002207	Syak.g_02678	Syas.g_00799
OG0002208	Syak.g_02568	Syas.g_01258
OG0002209	Syak.g_01238	Syas.g_01533
OG0002210	Syak.g_01277	Syas.g_01559
OG0002211	Syak.g_01313	Syas.g_01597
OG0002212	Syak.g_01954	Syas.g_01874
OG0002213	Syak.g_01950	Syas.g_00922
OG0002214	Syak.g_01815	Syas.g_02005
OG0002229	Syak.g_01705	Syas.g_02128
OG0002230	Syak.g_01601	Syas.g_02622
OG0002231	Syak.g_00924	Syas.g_01444, Syas.g_00772
OG0002238	Syak.g_00285	Syas.g_00306
OG0002239	Syak.g_02442	Syas.g_00024
OG0002241	Syak.g_01135	Syas.g_01347
OG0002242	Syak.g_01535	Syas.g_02218
OG0002245	Syak.g_01208	Syas.g_02246
OG0002247	Syak.g_02693	Syas.g_00813
OG0002250	Syak.g_02220	Syas.g_02471
OG0002251	Syak.g_02467	Syas.g_02733
OG0002253	Syak.g_00923	Syas.g_02866
OG0002254	Syak.g_00663	Syas.g_00200
OG0002255	Syak.g_00483	Syas.g_00528
OG0002256	Syak.g_00224	Syas.g_00768
OG0002257	Syak.g_00104	Syas.g_01101
OG0002258	Syak.g_02719	Syas.g_00842
OG0002259	Syak.g_02644	Syas.g_00067
OG0002260	Syak.g_00682	Syas.g_01064
OG0002277	Syak.g_01720	Syas.g_02105
OG0002280	Syak.g_02630	Syas.g_00014
OG0002288	Syak.g_02637	Syas.g_00249
OG0002289	Syak.g_01137	Syas.g_01349
OG0002292	Syak.g_02069	Syas.g_02280
OG0002297	Syak.g_01052	Syas.g_02828
OG0002298	Syak.g_00487	Syas.g_00506
OG0002299	Syak.g_00524	Syas.g_02253
OG0002301	Syak.g_00023	Syas.g_01416
OG0002302	Syak.g_02553	Syas.g_01273
OG0002303	Syak.g_01209	Syas.g_02247
OG0002305	Syak.g_02187	Syas.g_02417
OG0002308	Syak.g_00425	Syas.g_00605
OG0002309	Syak.g_00607	Syas.g_00234
OG0002330	Syak.g_00716	Syas.g_00035
OG0002332	Syak.g_00284	Syas.g_00305
OG0002333	Syak.g_00286	Syas.g_00307
OG0002335	Syak.g_02647	Syas.g_00357
OG0002341	Syak.g_01957	Syas.g_01860
OG0002343	Syak.g_01408	Syas.g_01691
OG0002348	Syak.g_00243	Syas.g_00879
OG0002349	Syak.g_02357	Syas.g_02590
OG0002354	Syak.g_00502	Syas.g_00462
OG0002355	Syak.g_00244	Syas.g_00484
OG0002357	Syak.g_00100	Syas.g_02694
OG0002359	Syak.g_01078	Syas.g_01295
OG0002382	Syak.g_02583	Syas.g_01244
OG0002395	Syak.g_01490	Syas.g_01365
OG0002396	Syak.g_01340	Syas.g_01624
OG0002401	Syak.g_00883	Syas.g_00398
OG0002402	Syak.g_00758	Syas.g_00990
OG0002403	Syak.g_00821	Syas.g_01041
OG0002404	Syak.g_01497	Syas.g_01695
OG0002408	Syak.g_00204	Syas.g_00825
OG0002409	Syak.g_01894	Syas.g_01941
OG0002410	Syak.g_01824	Syas.g_01997
OG0002411	Syak.g_00617	Syas.g_00564
OG0002430	Syak.g_02634	Syas.g_02816
OG0002431	Syak.g_02633	Syas.g_02815
OG0002440	Syak.g_00647	Syas.g_00217
OG0002443	Syak.g_02039	Syas.g_00470
OG0002444	Syak.g_01010	Syas.g_01685, Syas.g_00084
OG0002447	Syak.g_01136	Syas.g_01348
OG0002449	Syak.g_01835	Syas.g_01975
OG0002452	Syak.g_01837	Syas.g_01976
OG0002458	Syak.g_01859	Syas.g_01033
OG0002459	Syak.g_01861	Syas.g_01036
OG0002460	Syak.g_01862	Syas.g_01035
OG0002464	Syak.g_02240	Syas.g_02507
OG0002466	Syak.g_02338	Syas.g_02575
OG0002469	Syak.g_00817	Syas.g_01085
OG0002473	Syak.g_02085	Syas.g_00018
OG0002474	Syak.g_01361	Syas.g_00224
OG0002494	Syak.g_02712	Syas.g_00838
OG0002519	Syak.g_01567	Syas.g_00963
OG0002524	Syak.g_00982	Syas.g_01403
OG0002526	Syak.g_00256	Syas.g_01781
OG0002527	Syak.g_00222	Syas.g_02762
OG0002528	Syak.g_00220	Syas.g_02760
OG0002529	Syak.g_00187	Syas.g_00055
OG0002537	Syak.g_00051	Syas.g_02284
OG0002540	Syak.g_01858	Syas.g_01032
OG0002541	Syak.g_01278	Syas.g_01560
OG0002543	Syak.g_01929	Syas.g_01899
OG0002566	Syak.g_02382	Syas.g_00160
OG0002572	Syak.g_02758	Syas.g_00156
OG0002573	Syak.g_01009	Syas.g_00083
OG0002589	Syak.g_00199	Syas.g_00896
OG0002592	Syak.g_01960	Syas.g_01868
OG0002593	Syak.g_02486	Syas.g_01437
OG0002601	Syak.g_00221	Syas.g_02761
OG0002602	Syak.g_00247	Syas.g_00128
OG0002606	Syak.g_01857	Syas.g_01031
OG0002607	Syak.g_01117	Syas.g_01332
OG0002611	Syak.g_01565	Syas.g_02193
OG0002637	Syak.g_00277	Syas.g_00895
OG0002665	Syak.g_01664	Syas.g_02449
OG0002677	Syak.g_01433	Syas.g_01721
OG0002678	Syak.g_00058	Syas.g_00653
OG0002680	Syak.g_00660	Syas.g_00202
OG0002681	Syak.g_00255	Syas.g_02257
OG0002681	Syak.g_02659	Syas.g_02256
OG0002683	Syak.g_01141	Syas.g_01358
OG0002685	Syak.g_00167	Syas.g_00513
OG0002721	Syak.g_00110	Syas.g_02177
OG0002731	Syak.g_02036	Syas.g_00197
OG0002734	Syak.g_01693	Syas.g_02587
OG0002736	Syak.g_01708	Syas.g_02133
OG0002750	Syak.g_02648, Syak.g_02649	Syas.g_01482
OG0002753	Syak.g_02316	Syas.g_00958
OG0002755	Syak.g_01001	Syas.g_00087
OG0002760	Syak.g_02751	Syas.g_00870
OG0002761	Syak.g_00064	Syas.g_00927
OG0002763	Syak.g_01096	Syas.g_01486
OG0002765	Syak.g_00312	Syas.g_02779
OG0002787	Syak.g_00301	Syas.g_00915
OG0002788	Syak.g_00302	Syas.g_00914
OG0002789	Syak.g_00303	Syas.g_00913
OG0002790	Syak.g_00304	Syas.g_00912
OG0002791	Syak.g_00305	Syas.g_00911
OG0002792	Syak.g_00306	Syas.g_00910
OG0002793	Syak.g_00307	Syas.g_00909
OG0002845	Syak.g_01666	Syas.g_02450
OG0002870	Syak.g_02233	Syas.g_02498
OG0002879	Syak.g_00191	Syas.g_02775
OG0002892	Syak.g_00308	Syas.g_00908
OG0002931	Syak.g_00200	Syas.g_00897
OG0002942	Syak.g_01495	Syas.g_01020
OG0002979	Syak.g_01970	Syas.g_00473
OG0002994	Syak.g_00239	Syas.g_01417
OG0002996	Syak.g_00218	Syas.g_02238
OG0002998	Syak.g_00093	Syas.g_00355
OG0002999	Syak.g_00849	Syas.g_01125
OG0003000	Syak.g_01059	Syas.g_02750
OG0003003	Syak.g_00208	Syas.g_00932
OG0003066	Syak.g_00667	Syas.g_01339
OG0003090	Syak.g_01745	Syas.g_02619
OG0003128	Syak.g_00417	Syas.g_00614
OG0003135	Syak.g_02070	Syas.g_02281
OG0003136	Syak.g_01887	Syas.g_00392
OG0003146	Syak.g_01008	Syas.g_00082
OG0003151	Syak.g_02049, Syak.g_02050	Syas.g_00444
OG0003151	Syak.g_00157, Syak.g_02528	Syas.g_02566, Syas.g_00890
OG0003152	Syak.g_02018	Syas.g_00344, Syas.g_00923, Syas.g_00415
OG0003255	Syak.g_01095	Syas.g_01813
OG0003293	Syak.g_01152	Syas.g_01944
OG0003298	Syak.g_00203	Syas.g_00434
OG0003303	Syak.g_01049	Syas.g_00032
OG0003311	Syak.g_00136	Syas.g_00537
OG0003312	Syak.g_00207	Syas.g_00933
OG0003317	Syak.g_00209	Syas.g_00931
OG0003318	Syak.g_01655	Syas.g_01873, Syas.g_00662
OG0003319	Syak.g_02052	Syas.g_01149
OG0003535	Syak.g_00988	Syas.g_00324
OG0003538	Syak.g_00695	Syas.g_00343
OG0003542	Syak.g_00743	Syas.g_01011
OG0003570	Syak.g_01602	Syas.g_01171
OG0003575	Syak.g_00210	Syas.g_00930
OG0003867	Syak.g_01027	Syas.g_00511
OG0003871	Syak.g_00741	Syas.g_01014
OG0003872	Syak.g_00742	Syas.g_01013
OG0003873	Syak.g_00744	Syas.g_01010
OG0003874	Syak.g_00746	Syas.g_01004
OG0003923	Syak.g_01856	Syas.g_01030
OG0003938	Syak.g_00235	Syas.g_00641
OG0003943	Syak.g_00985	Syas.g_02817
OG0004276	Syak.g_02264	Syas.g_01426
OG0004277	Syak.g_02263	Syas.g_01424
OG0004409	Syak.g_00626	Syas.g_01009, Syas.g_00475, Syas.g_01810
OG0004412	Syak.g_01672	Syas.g_00472
OG0004604	Syak.g_02526	Syas.g_00644
OG0004984	Syak.g_02030	Syas.g_01815
OG0005117	Syak.g_02016	Syas.g_01402
OG0005121	Syak.g_01668	Syas.g_00361
