Orthogroup	Syak	Syar
OG0002007	Syak.g_00763	Syar.g_01994, Syar.g_01381
OG0002008	Syak.g_00632	Syar.g_02491
OG0002009	Syak.g_00395	Syar.g_02604
OG0002010	Syak.g_01075	Syar.g_01406
OG0002013	Syak.g_02232	Syar.g_03062
OG0002015	Syak.g_01541	Syar.g_00280
OG0002016	Syak.g_02003	Syar.g_00944
OG0002017	Syak.g_01891	Syar.g_00706
OG0002020	Syak.g_01840	Syar.g_00892
OG0002021	Syak.g_01842	Syar.g_00425
OG0002022	Syak.g_01843	Syar.g_00426
OG0002023	Syak.g_01844	Syar.g_00427
OG0002024	Syak.g_01850	Syar.g_00875, Syar.g_00004
OG0002038	Syak.g_00887	Syar.g_02839
OG0002039	Syak.g_00866	Syar.g_03221
OG0002040	Syak.g_00865	Syar.g_02140
OG0002041	Syak.g_00475	Syar.g_02508
OG0002042	Syak.g_00496	Syar.g_02530
OG0002043	Syak.g_00546	Syar.g_02580
OG0002045	Syak.g_01129	Syar.g_01265
OG0002046	Syak.g_01134	Syar.g_01258
OG0002047	Syak.g_01217	Syar.g_01160
OG0002048	Syak.g_01285	Syar.g_01092
OG0002049	Syak.g_01365	Syar.g_01016
OG0002051	Syak.g_02090	Syar.g_00116
OG0002053	Syak.g_02277	Syar.g_01842
OG0002054	Syak.g_01851	Syar.g_00876
OG0002055	Syak.g_01848	Syar.g_00872
OG0002056	Syak.g_01477	Syar.g_00243, Syar.g_00242
OG0002109	Syak.g_01102	Syar.g_00759, Syar.g_01997
OG0002113	Syak.g_01754	Syar.g_00507
OG0002114	Syak.g_01014	Syar.g_00920, Syar.g_01908
OG0002116	Syak.g_02450	Syar.g_02897
OG0002119	Syak.g_02520	Syar.g_00950
OG0002120	Syak.g_00576	Syar.g_01671
OG0002121	Syak.g_00146	Syar.g_01318
OG0002125	Syak.g_01111, Syak.g_01098	Syar.g_01280
OG0002126	Syak.g_01540	Syar.g_00271
OG0002127	Syak.g_02137	Syar.g_00073
OG0002129	Syak.g_01057	Syar.g_02862
OG0002130	Syak.g_00934	Syar.g_02775
OG0002131	Syak.g_01841	Syar.g_00424
OG0002132	Syak.g_01847	Syar.g_00866
OG0002134	Syak.g_01632	Syar.g_00257
OG0002135	Syak.g_02387	Syar.g_02966
OG0002136	Syak.g_02388	Syar.g_02965
OG0002138	Syak.g_00090	Syar.g_02036
OG0002139	Syak.g_00681	Syar.g_01729
OG0002142	Syak.g_01025	Syar.g_02820
OG0002143	Syak.g_01210	Syar.g_00969, Syar.g_00890
OG0002144	Syak.g_01359	Syar.g_01020
OG0002145	Syak.g_00123	Syar.g_01441, Syar.g_00366
OG0002159	Syak.g_01677	Syar.g_03094
OG0002160	Syak.g_00690	Syar.g_03003
OG0002161	Syak.g_01007	Syar.g_00923
OG0002161	Syak.g_01006	Syar.g_01825
OG0002162	Syak.g_02695	Syar.g_03193
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syar.g_00383
OG0002166	Syak.g_00693	Syar.g_02857
OG0002167	Syak.g_00060	Syar.g_01875
OG0002168	Syak.g_00760	Syar.g_01378
OG0002169	Syak.g_01218	Syar.g_01159
OG0002171	Syak.g_01534	Syar.g_00263
OG0002172	Syak.g_01999	Syar.g_00940
OG0002173	Syak.g_02014	Syar.g_00952
OG0002174	Syak.g_01890	Syar.g_00707
OG0002179	Syak.g_01563	Syar.g_00660
OG0002180	Syak.g_01467	Syar.g_00233
OG0002181	Syak.g_01437	Syar.g_00204
OG0002182	Syak.g_01418	Syar.g_02901
OG0002183	Syak.g_02221	Syar.g_03083, Syar.g_03082
OG0002184	Syak.g_02225	Syar.g_03078
OG0002185	Syak.g_02237	Syar.g_03056
OG0002186	Syak.g_02389	Syar.g_02964
OG0002187	Syak.g_02390	Syar.g_02963
OG0002188	Syak.g_02421	Syar.g_02924
OG0002189	Syak.g_02422	Syar.g_02923
OG0002190	Syak.g_02464	Syar.g_02883
OG0002191	Syak.g_01197	Syar.g_02078
OG0002192	Syak.g_00864	Syar.g_01950, Syar.g_03209
OG0002193	Syak.g_02285, Syak.g_00688	Syar.g_01384
OG0002194	Syak.g_00677	Syar.g_01726
OG0002195	Syak.g_00378	Syar.g_01611, Syar.g_03152
OG0002196	Syak.g_00420	Syar.g_02625
OG0002197	Syak.g_00468	Syar.g_02501
OG0002199	Syak.g_00050	Syar.g_02432
OG0002200	Syak.g_01042	Syar.g_02808
OG0002201	Syak.g_02741	Syar.g_02176
OG0002202	Syak.g_02740	Syar.g_02177
OG0002203	Syak.g_02739	Syar.g_02178
OG0002204	Syak.g_02720	Syar.g_02196
OG0002205	Syak.g_02700	Syar.g_02293
OG0002206	Syak.g_02688	Syar.g_02303
OG0002207	Syak.g_02678	Syar.g_02313
OG0002208	Syak.g_02568	Syar.g_01464
OG0002209	Syak.g_01238	Syar.g_01126
OG0002210	Syak.g_01277	Syar.g_01101
OG0002211	Syak.g_01313	Syar.g_01065
OG0002212	Syak.g_01954	Syar.g_00896
OG0002213	Syak.g_01950	Syar.g_00312, Syar.g_03307
OG0002214	Syak.g_01815	Syar.g_00449
OG0002229	Syak.g_01705	Syar.g_00550
OG0002231	Syak.g_00924	Syar.g_02338
OG0002233	Syak.g_00063	Syar.g_00265
OG0002238	Syak.g_00285	Syar.g_00738
OG0002239	Syak.g_02442	Syar.g_02678
OG0002241	Syak.g_01135	Syar.g_01257
OG0002242	Syak.g_01535	Syar.g_00279
OG0002243	Syak.g_01961	Syar.g_03030
OG0002245	Syak.g_01208	Syar.g_00967
OG0002250	Syak.g_02220	Syar.g_03084
OG0002251	Syak.g_02467	Syar.g_02880
OG0002252	Syak.g_02373, Syak.g_01395	Syar.g_00694
OG0002253	Syak.g_00923	Syar.g_02770
OG0002254	Syak.g_00663	Syar.g_01556
OG0002255	Syak.g_00483	Syar.g_02518
OG0002256	Syak.g_00224	Syar.g_02069
OG0002258	Syak.g_02719	Syar.g_02197
OG0002259	Syak.g_02644	Syar.g_02350
OG0002260	Syak.g_00682	Syar.g_01730
OG0002277	Syak.g_01720	Syar.g_00541
OG0002280	Syak.g_02630	Syar.g_02685
OG0002281	Syak.g_02701	Syar.g_02291
OG0002289	Syak.g_01137	Syar.g_01255
OG0002292	Syak.g_02069	Syar.g_01001
OG0002296	Syak.g_01070	Syar.g_01411
OG0002299	Syak.g_00524	Syar.g_00970
OG0002300	Syak.g_00101	Syar.g_01877
OG0002303	Syak.g_01209	Syar.g_00968
OG0002305	Syak.g_02187	Syar.g_03125
OG0002308	Syak.g_00425	Syar.g_02935, Syar.g_02630
OG0002309	Syak.g_00607	Syar.g_01814
OG0002328	Syak.g_02208	Syar.g_03100
OG0002330	Syak.g_00716	Syar.g_02675
OG0002332	Syak.g_00284	Syar.g_00739
OG0002333	Syak.g_00286	Syar.g_00737
OG0002341	Syak.g_01957	Syar.g_00900
OG0002343	Syak.g_01408	Syar.g_00158
OG0002348	Syak.g_00243	Syar.g_00309
OG0002349	Syak.g_02357	Syar.g_02990
OG0002351	Syak.g_01502	Syar.g_00829
OG0002354	Syak.g_00502	Syar.g_02538
OG0002355	Syak.g_00244	Syar.g_02830
OG0002358	Syak.g_01193	Syar.g_03073
OG0002359	Syak.g_01078	Syar.g_01404
OG0002382	Syak.g_02583	Syar.g_01478
OG0002391	Syak.g_02164	Syar.g_00047
OG0002396	Syak.g_01340	Syar.g_01039
OG0002402	Syak.g_00758	Syar.g_01376
OG0002404	Syak.g_01497	Syar.g_00162
OG0002405	Syak.g_00550	Syar.g_02584
OG0002406	Syak.g_00139	Syar.g_02853
OG0002408	Syak.g_00204	Syar.g_02212
OG0002409	Syak.g_01894	Syar.g_00702
OG0002410	Syak.g_01824	Syar.g_00441
OG0002411	Syak.g_00617	Syar.g_02480
OG0002430	Syak.g_02634	Syar.g_02681
OG0002431	Syak.g_02633	Syar.g_02682
OG0002443	Syak.g_02039	Syar.g_02022
OG0002444	Syak.g_01010	Syar.g_00152, Syar.g_00843
OG0002447	Syak.g_01136	Syar.g_01256
OG0002463	Syak.g_00792	Syar.g_01743
OG0002466	Syak.g_02338	Syar.g_03004
OG0002468	Syak.g_00679	Syar.g_01444
OG0002469	Syak.g_00817	Syar.g_01705
OG0002474	Syak.g_01361	Syar.g_01805
OG0002476	Syak.g_00160	Syar.g_02035
OG0002496	Syak.g_01397	Syar.g_02281
OG0002519	Syak.g_01567	Syar.g_01448
OG0002520	Syak.g_02403	Syar.g_03133
OG0002522	Syak.g_02484	Syar.g_01216
OG0002526	Syak.g_00256	Syar.g_03248
OG0002527	Syak.g_00222	Syar.g_00731
OG0002528	Syak.g_00220	Syar.g_00729
OG0002529	Syak.g_00187	Syar.g_00732
OG0002537	Syak.g_00051	Syar.g_01005
OG0002541	Syak.g_01278	Syar.g_01100
OG0002542	Syak.g_00620	Syar.g_01747
OG0002543	Syak.g_01929	Syar.g_00348
OG0002566	Syak.g_02382	Syar.g_02971
OG0002572	Syak.g_02758	Syar.g_02030
OG0002573	Syak.g_01009	Syar.g_00844
OG0002589	Syak.g_00199	Syar.g_00750, Syar.g_00758
OG0002592	Syak.g_01960	Syar.g_00903
OG0002598	Syak.g_00099	Syar.g_02254
OG0002601	Syak.g_00221	Syar.g_00730
OG0002602	Syak.g_00247	Syar.g_00328
OG0002607	Syak.g_01117	Syar.g_01274
OG0002647	Syak.g_01959	Syar.g_00904
OG0002677	Syak.g_01433	Syar.g_00199
OG0002678	Syak.g_00058	Syar.g_02004
OG0002679	Syak.g_00769	Syar.g_01710
OG0002680	Syak.g_00660	Syar.g_01757
OG0002685	Syak.g_00167	Syar.g_01500
OG0002700	Syak.g_02288	Syar.g_01979
OG0002704	Syak.g_01704	Syar.g_00551
OG0002724	Syak.g_02527	Syar.g_00780, Syar.g_00770
OG0002731	Syak.g_02036	Syar.g_01559
OG0002736	Syak.g_01708	Syar.g_02722, Syar.g_02380
OG0002743	Syak.g_00530	Syar.g_01678
OG0002747	Syak.g_00013	Syar.g_02251
OG0002750	Syak.g_02648, Syak.g_02649	Syar.g_02110
OG0002753	Syak.g_02316	Syar.g_02273
OG0002755	Syak.g_01001	Syar.g_00408, Syar.g_01442, Syar.g_01741
OG0002760	Syak.g_02751	Syar.g_02168
OG0002761	Syak.g_00064	Syar.g_01363
OG0002763	Syak.g_01096	Syar.g_00184, Syar.g_02101
OG0002765	Syak.g_00312	Syar.g_02045
OG0002787	Syak.g_00301	Syar.g_00399
OG0002788	Syak.g_00302	Syar.g_00398
OG0002789	Syak.g_00303	Syar.g_00397
OG0002790	Syak.g_00304	Syar.g_00396
OG0002791	Syak.g_00305	Syar.g_00395
OG0002792	Syak.g_00306	Syar.g_00394
OG0002793	Syak.g_00307	Syar.g_00393
OG0002802	Syak.g_00628	Syar.g_01890
OG0002855	Syak.g_00543	Syar.g_02577
OG0002864	Syak.g_01161	Syar.g_02006
OG0002868	Syak.g_02040	Syar.g_00740
OG0002879	Syak.g_00191	Syar.g_02758
OG0002899	Syak.g_01100	Syar.g_00767, Syar.g_01995
OG0002938	Syak.g_01529, Syak.g_01701, Syak.g_01700	Syar.g_00581
OG0002940	Syak.g_02011	Syar.g_02099
OG0002979	Syak.g_01970	Syar.g_00881, Syar.g_00883, Syar.g_02105
OG0002983	Syak.g_00686	Syar.g_02454
OG0002985	Syak.g_00227	Syar.g_02832
OG0002994	Syak.g_00239	Syar.g_00802
OG0002996	Syak.g_00218	Syar.g_00961
OG0002998	Syak.g_00093	Syar.g_01670
OG0002999	Syak.g_00849	Syar.g_01966
OG0003000	Syak.g_01059	Syar.g_02864
OG0003002	Syak.g_00190	Syar.g_00790
OG0003003	Syak.g_00208	Syar.g_02158
OG0003066	Syak.g_00667	Syar.g_01209
OG0003091	Syak.g_02012	Syar.g_02100
OG0003096	Syak.g_01607	Syar.g_00578
OG0003097	Syak.g_01657	Syar.g_00569
OG0003134	Syak.g_02230	Syar.g_03071
OG0003135	Syak.g_02070	Syar.g_01002
OG0003136	Syak.g_01887	Syar.g_02000
OG0003137	Syak.g_02471	Syar.g_03231
OG0003146	Syak.g_01008	Syar.g_00845
OG0003151	Syak.g_02049, Syak.g_02050	Syar.g_02366
OG0003293	Syak.g_01152	Syar.g_01567
OG0003303	Syak.g_01049	Syar.g_00742
OG0003309	Syak.g_01369	Syar.g_02392, Syar.g_02399, Syar.g_02398
OG0003311	Syak.g_00136	Syar.g_02509
OG0003316	Syak.g_00189	Syar.g_00791
OG0003317	Syak.g_00209	Syar.g_00389
OG0003318	Syak.g_01655	Syar.g_02002
OG0003319	Syak.g_02052	Syar.g_02828
OG0003535	Syak.g_00988	Syar.g_00874
OG0003551	Syak.g_02592	Syar.g_01487
OG0003570	Syak.g_01602	Syar.g_02357, Syar.g_02364
OG0003572	Syak.g_02054, Syak.g_01166	Syar.g_00974
OG0003927	Syak.g_00585	Syar.g_01844
OG0003942	Syak.g_00288	Syar.g_01692, Syar.g_01313
OG0004401	Syak.g_02056	Syar.g_00976
OG0004402	Syak.g_02055	Syar.g_00975
OG0006150	Syak.g_00171	Syar.g_02850
OG0006161	Syak.g_01663	Syar.g_00811
