Orthogroup	Syas	Syab
OG0002191	Syas.g_00477	Syab.g_00577
OG0002192	Syas.g_01140	Syab.g_01000
OG0002194	Syas.g_01068	Syab.g_01146
OG0002195	Syas.g_00669	Syab.g_01621
OG0002196	Syas.g_00611	Syab.g_01575
OG0002197	Syas.g_00544	Syab.g_01342
OG0002198	Syas.g_00722	Syab.g_01851
OG0002199	Syas.g_00728	Syab.g_01855
OG0002200	Syas.g_02819	Syab.g_00775
OG0002201	Syas.g_00860	Syab.g_01942
OG0002202	Syas.g_00859	Syab.g_01943
OG0002203	Syas.g_00858	Syab.g_01944
OG0002204	Syas.g_00843	Syab.g_01963
OG0002205	Syas.g_00820	Syab.g_01982
OG0002207	Syas.g_00799	Syab.g_02002
OG0002208	Syas.g_01258	Syab.g_02090
OG0002209	Syas.g_01533	Syab.g_00530
OG0002210	Syas.g_01559	Syab.g_00479
OG0002211	Syas.g_01597	Syab.g_00438
OG0002212	Syas.g_01874	Syab.g_02739
OG0002213	Syas.g_00922	Syab.g_02744
OG0002214	Syas.g_02005	Syab.g_02887
OG0002231	Syas.g_01444, Syas.g_00772	Syab.g_00926
OG0002235	Syas.g_00616	Syab.g_01584
OG0002238	Syas.g_00306	Syab.g_01469
OG0002239	Syas.g_00024	Syab.g_02224
OG0002241	Syas.g_01347	Syab.g_00665
OG0002245	Syas.g_02246	Syab.g_00558
OG0002248	Syas.g_00986	Syab.g_01182
OG0002250	Syas.g_02471	Syab.g_02467
OG0002251	Syas.g_02733	Syab.g_02184
OG0002253	Syas.g_02866	Syab.g_00927
OG0002254	Syas.g_00200	Syab.g_01299
OG0002255	Syas.g_00528	Syab.g_01356
OG0002256	Syas.g_00768	Syab.g_01882
OG0002257	Syas.g_01101	Syab.g_01811
OG0002258	Syas.g_00842	Syab.g_01964
OG0002259	Syas.g_00067	Syab.g_02037
OG0002260	Syas.g_01064	Syab.g_01141
OG0002277	Syas.g_02105	Syab.g_00074
OG0002288	Syas.g_00249	Syab.g_02044
OG0002289	Syas.g_01349	Syab.g_00663
OG0002292	Syas.g_02280	Syab.g_02627
OG0002297	Syas.g_02828	Syab.g_00764
OG0002298	Syas.g_00506	Syab.g_01360
OG0002299	Syas.g_02253	Syab.g_01403
OG0002301	Syas.g_01416	Syab.g_00874
OG0002302	Syas.g_01273	Syab.g_02075
OG0002303	Syas.g_02247	Syab.g_00557
OG0002305	Syas.g_02417	Syab.g_02505
OG0002308	Syas.g_00605	Syab.g_01570
OG0002309	Syas.g_00234	Syab.g_01709
OG0002330	Syas.g_00035	Syab.g_01189
OG0002332	Syas.g_00305	Syab.g_01468
OG0002333	Syas.g_00307	Syab.g_01470
OG0002335	Syas.g_00357	Syab.g_00771
OG0002341	Syas.g_01863, Syas.g_01860	Syab.g_02721
OG0002352	Syas.g_00978	Syab.g_00982
OG0002354	Syas.g_00462	Syab.g_01382
OG0002355	Syas.g_00484	Syab.g_01780
OG0002359	Syas.g_01295	Syab.g_00737
OG0002382	Syas.g_01244	Syab.g_02105
OG0002390	Syas.g_02287	Syab.g_02621
OG0002395	Syas.g_01365	Syab.g_00265
OG0002401	Syas.g_00398	Syab.g_00983
OG0002402	Syas.g_00990	Syab.g_01232
OG0002403	Syas.g_01041	Syab.g_01046
OG0002408	Syas.g_00825	Syab.g_01784
OG0002411	Syas.g_00564	Syab.g_01698
OG0002440	Syas.g_00217	Syab.g_01315
OG0002443	Syas.g_00470	Syab.g_02673
OG0002447	Syas.g_01348	Syab.g_00664
OG0002452	Syas.g_01976	Syab.g_02868
OG0002464	Syas.g_02507	Syab.g_02449
OG0002466	Syas.g_02575	Syab.g_02343
OG0002473	Syas.g_00018	Syab.g_02609
OG0002474	Syas.g_00224	Syab.g_00392
OG0002494	Syas.g_00838	Syab.g_01970
OG0002524	Syas.g_01403	Syab.g_00825
OG0002527	Syas.g_02762	Syab.g_01797
OG0002528	Syas.g_02760	Syab.g_01799
OG0002529	Syas.g_00055	Syab.g_01770
OG0002531	Syas.g_00274	Syab.g_01521
OG0002537	Syas.g_02284	Syab.g_02624
OG0002541	Syas.g_01560	Syab.g_00478
OG0002543	Syas.g_01899	Syab.g_02770
OG0002559	Syas.g_00898, Syas.g_00899	Syab.g_01127
OG0002571	Syas.g_00165	Syab.g_00677
OG0002592	Syas.g_01868	Syab.g_02718
OG0002593	Syas.g_01437	Syab.g_02164
OG0002601	Syas.g_02761	Syab.g_01798
OG0002602	Syas.g_00128	Syab.g_01763
OG0002607	Syas.g_01332	Syab.g_00698
OG0002622	Syas.g_01892	Syab.g_01473
OG0002637	Syas.g_00895	Syab.g_01744
OG0002648	Syas.g_00058	Syab.g_02745
OG0002649	Syas.g_00057	Syab.g_02746
OG0002650	Syas.g_00056	Syab.g_02747
OG0002677	Syas.g_01721	Syab.g_00321
OG0002678	Syas.g_00653	Syab.g_00873
OG0002680	Syas.g_00202	Syab.g_01302
OG0002681	Syas.g_02256	Syab.g_02024
OG0002711	Syas.g_01097	Syab.g_00449
OG0002753	Syas.g_00958	Syab.g_00362
OG0002755	Syas.g_00087	Syab.g_00810
OG0002760	Syas.g_00870	Syab.g_01926
OG0002801	Syas.g_00987	Syab.g_01254
OG0002808	Syas.g_02076	Syab.g_00043
OG0002870	Syas.g_02498	Syab.g_02455
OG0002908	Syas.g_01388	Syab.g_01507
OG0002979	Syas.g_00473	Syab.g_00106
OG0003040	Syas.g_02754	Syab.g_00687
OG0003042	Syas.g_01389	Syab.g_01506
OG0003064	Syas.g_01392	Syab.g_02414
OG0003127	Syas.g_01893	Syab.g_01472
OG0003128	Syas.g_00614	Syab.g_01581
OG0003135	Syas.g_02281	Syab.g_02626
OG0003136	Syas.g_00392	Syab.g_02766
OG0003191	Syas.g_01387	Syab.g_01508
OG0003281	Syas.g_02255	Syab.g_00678
OG0003282	Syas.g_02254	Syab.g_00679
OG0003283	Syas.g_00973	Syab.g_00684
OG0003291	Syas.g_02446	Syab.g_01094
OG0003293	Syas.g_01944	Syab.g_01370
OG0003535	Syas.g_00324	Syab.g_00822
OG0003536	Syas.g_00346	Syab.g_01908, Syab.g_00855
OG0003538	Syas.g_00343	Syab.g_01085
OG0003540	Syas.g_02150	Syab.g_01128
OG0003542	Syas.g_01011	Syab.g_01218
OG0003546	Syas.g_01059	Syab.g_01503
OG0003547	Syas.g_01058	Syab.g_01504
OG0003867	Syas.g_00511	Syab.g_00800
OG0003871	Syas.g_01014	Syab.g_01216
OG0003872	Syas.g_01013	Syab.g_01217
OG0003873	Syas.g_01010	Syab.g_01219
OG0003874	Syas.g_01004	Syab.g_01220
OG0003875	Syas.g_01003	Syab.g_01221
OG0004333	Syas.g_01094	Syab.g_01071
OG0004344	Syas.g_02004	Syab.g_02385
OG0004998	Syas.g_00250	Syab.g_00930
OG0005024	Syas.g_00433	Syab.g_01832
OG0005834	Syas.g_02205	Syab.g_02653
