Orthogroup	Syas	Syaa
OG0002047	Syas.g_01514	Syaa.g_02152
OG0002048	Syas.g_01567	Syaa.g_02228
OG0002049	Syas.g_01648	Syaa.g_02325
OG0002051	Syas.g_02317	Syaa.g_02489
OG0002054	Syas.g_01986	Syaa.g_02691
OG0002055	Syas.g_01983	Syaa.g_02695
OG0002056	Syas.g_01769	Syaa.g_00245
OG0002107	Syas.g_00272	Syaa.g_01544
OG0002113	Syas.g_02072	Syaa.g_00040
OG0002116	Syas.g_02716	Syaa.g_00586
OG0002117	Syas.g_02864	Syaa.g_00784
OG0002119	Syas.g_00170	Syaa.g_02546
OG0002120	Syas.g_00127	Syaa.g_01440
OG0002121	Syas.g_02491	Syaa.g_01513
OG0002123	Syas.g_00177	Syaa.g_01241
OG0002129	Syas.g_02752	Syaa.g_01787
OG0002130	Syas.g_02856	Syaa.g_00737
OG0002133	Syas.g_01984	Syaa.g_02694, Syaa.g_02693
OG0002134	Syas.g_02175	Syaa.g_00139
OG0002135	Syas.g_02651	Syaa.g_00520
OG0002136	Syas.g_02652	Syaa.g_00521
OG0002138	Syas.g_00386	Syaa.g_00913
OG0002139	Syas.g_01065	Syaa.g_00956
OG0002142	Syas.g_02802	Syaa.g_01760
OG0002143	Syas.g_02248	Syaa.g_02144
OG0002144	Syas.g_00956	Syaa.g_02319
OG0002160	Syas.g_02576	Syaa.g_00923
OG0002166	Syas.g_00144, Syas.g_01056	Syaa.g_00917
OG0002169	Syas.g_01515	Syaa.g_02153
OG0002170	Syas.g_01545	Syaa.g_02186
OG0002171	Syas.g_02220	Syaa.g_00189
OG0002173	Syas.g_02232	Syaa.g_02544
OG0002178	Syas.g_01981	Syaa.g_02697
OG0002179	Syas.g_02196	Syaa.g_00158
OG0002180	Syas.g_01760	Syaa.g_00254
OG0002181	Syas.g_01726	Syaa.g_00284
OG0002182	Syas.g_02712	Syaa.g_00302
OG0002183	Syas.g_02472	Syaa.g_00326
OG0002184	Syas.g_02476	Syaa.g_00329
OG0002185	Syas.g_02504	Syaa.g_00336
OG0002186	Syas.g_02653	Syaa.g_00522
OG0002187	Syas.g_02654	Syaa.g_00523
OG0002188	Syas.g_02689	Syaa.g_00558
OG0002189	Syas.g_02690	Syaa.g_00559
OG0002190	Syas.g_02730	Syaa.g_00600
OG0002191	Syas.g_00477	Syaa.g_00699
OG0002192	Syas.g_01140	Syaa.g_00795
OG0002194	Syas.g_01068	Syaa.g_00960
OG0002195	Syas.g_00669	Syaa.g_01099
OG0002196	Syas.g_00611	Syaa.g_01141
OG0002197	Syas.g_00544	Syaa.g_01322
OG0002198	Syas.g_00722	Syaa.g_01613
OG0002199	Syas.g_00728	Syaa.g_01618
OG0002200	Syas.g_02819	Syaa.g_01774
OG0002201	Syas.g_00860	Syaa.g_01880
OG0002202	Syas.g_00859	Syaa.g_01881
OG0002203	Syas.g_00858	Syaa.g_01882
OG0002204	Syas.g_00843	Syaa.g_01899
OG0002205	Syas.g_00820	Syaa.g_01916
OG0002206	Syas.g_00809, Syas.g_02759	Syaa.g_01930
OG0002207	Syas.g_00799	Syaa.g_01940
OG0002208	Syas.g_01258	Syaa.g_02056
OG0002209	Syas.g_01533	Syaa.g_02174
OG0002210	Syas.g_01559	Syaa.g_02220
OG0002211	Syas.g_01597	Syaa.g_02257
OG0002212	Syas.g_01874	Syaa.g_02579
OG0002213	Syas.g_00922	Syaa.g_02583
OG0002214	Syas.g_02005	Syaa.g_02736
OG0002225	Syas.g_00273	Syaa.g_01543
OG0002227	Syas.g_01904	Syaa.g_02611
OG0002230	Syas.g_02622	Syaa.g_00690, Syaa.g_00448
OG0002238	Syas.g_00306	Syaa.g_01053
OG0002242	Syas.g_02218	Syaa.g_00188
OG0002244	Syas.g_00244	Syaa.g_02136
OG0002245	Syas.g_02246	Syaa.g_02142
OG0002247	Syas.g_00813	Syaa.g_01923
OG0002248	Syas.g_00986	Syaa.g_00903
OG0002249	Syas.g_01325	Syaa.g_01171, Syaa.g_00374
OG0002250	Syas.g_02471	Syaa.g_00325
OG0002251	Syas.g_02733	Syaa.g_00604
OG0002253	Syas.g_02866	Syaa.g_00747
OG0002254	Syas.g_00200	Syaa.g_01282
OG0002255	Syas.g_00528	Syaa.g_01336
OG0002256	Syas.g_00768	Syaa.g_01426
OG0002257	Syas.g_01101	Syaa.g_01585
OG0002258	Syas.g_00842	Syaa.g_01900
OG0002259	Syas.g_00067	Syaa.g_01976
OG0002280	Syas.g_00014	Syaa.g_01994
OG0002285	Syas.g_00418	Syaa.g_01388
OG0002292	Syas.g_02280	Syaa.g_02517
OG0002295	Syas.g_01373	Syaa.g_01275, Syaa.g_00385
OG0002297	Syas.g_02828	Syaa.g_00932
OG0002298	Syas.g_00506	Syaa.g_01340
OG0002299	Syas.g_02253	Syaa.g_01378
OG0002301	Syas.g_01416	Syaa.g_01648
OG0002302	Syas.g_01273	Syaa.g_02071
OG0002303	Syas.g_02247	Syaa.g_02143
OG0002305	Syas.g_02417	Syaa.g_02385
OG0002332	Syas.g_00305	Syaa.g_01052
OG0002333	Syas.g_00307	Syaa.g_01054
OG0002343	Syas.g_01691	Syaa.g_00312
OG0002352	Syas.g_00978	Syaa.g_00781
OG0002354	Syas.g_00462	Syaa.g_01356
OG0002355	Syas.g_00484	Syaa.g_01517
OG0002357	Syas.g_02694	Syaa.g_02659
OG0002395	Syas.g_01365	Syaa.g_00231
OG0002396	Syas.g_01624	Syaa.g_02284
OG0002401	Syas.g_00398	Syaa.g_00782
OG0002402	Syas.g_00990	Syaa.g_00863
OG0002403	Syas.g_01041	Syaa.g_00983
OG0002404	Syas.g_01695	Syaa.g_01255
OG0002408	Syas.g_00825	Syaa.g_01577
OG0002409	Syas.g_01941	Syaa.g_02652
OG0002410	Syas.g_01997	Syaa.g_02729
OG0002443	Syas.g_00470	Syaa.g_02537
OG0002452	Syas.g_01976	Syaa.g_02707
OG0002458	Syas.g_01033	Syaa.g_02684
OG0002459	Syas.g_01036	Syaa.g_02682
OG0002460	Syas.g_01035	Syaa.g_02681
OG0002462	Syas.g_01800	Syaa.g_00101, Syaa.g_00662, Syaa.g_00424, Syaa.g_00426
OG0002464	Syas.g_02507	Syaa.g_00338
OG0002466	Syas.g_02575	Syaa.g_00645
OG0002469	Syas.g_01085	Syaa.g_00980
OG0002473	Syas.g_00018	Syaa.g_02494
OG0002506	Syas.g_01019	Syaa.g_00878
OG0002519	Syas.g_00963	Syaa.g_00155
OG0002524	Syas.g_01403	Syaa.g_01436
OG0002525	Syas.g_02739	Syaa.g_01444
OG0002526	Syas.g_01781	Syaa.g_01462
OG0002527	Syas.g_02762	Syaa.g_01484
OG0002528	Syas.g_02760	Syaa.g_01486
OG0002529	Syas.g_00055	Syaa.g_01508
OG0002530	Syas.g_00276, Syas.g_01458	Syaa.g_01541
OG0002531	Syas.g_00274	Syaa.g_01542
OG0002537	Syas.g_02284	Syaa.g_02515
OG0002540	Syas.g_01032	Syaa.g_02685
OG0002601	Syas.g_02761	Syaa.g_01485
OG0002602	Syas.g_00128	Syaa.g_01528
OG0002606	Syas.g_01031	Syaa.g_02686
OG0002643	Syas.g_00924	Syaa.g_01830
OG0002665	Syas.g_02449	Syaa.g_01183, Syaa.g_01461
OG0002669	Syas.g_01158	Syaa.g_00613
OG0002670	Syas.g_01165	Syaa.g_00504
OG0002675	Syas.g_02310	Syaa.g_02322
OG0002721	Syas.g_02177	Syaa.g_00813
OG0002731	Syas.g_00197	Syaa.g_02655
OG0002732	Syas.g_02223	Syaa.g_00110, Syaa.g_00111
OG0002734	Syas.g_02587	Syaa.g_00689, Syaa.g_00091
OG0002735	Syas.g_02544	Syaa.g_00147, Syaa.g_00146
OG0002736	Syas.g_02133	Syaa.g_00513
OG0002749	Syas.g_00501, Syas.g_00613	Syaa.g_01959
OG0002750	Syas.g_01482	Syaa.g_01972
OG0002752	Syas.g_00760	Syaa.g_02701
OG0002787	Syas.g_00915	Syaa.g_01554
OG0002788	Syas.g_00914	Syaa.g_01553
OG0002789	Syas.g_00913	Syaa.g_01552
OG0002790	Syas.g_00912	Syaa.g_01551
OG0002791	Syas.g_00911	Syaa.g_01550
OG0002792	Syas.g_00910	Syaa.g_01549
OG0002793	Syas.g_00909	Syaa.g_01548
OG0002808	Syas.g_02076	Syaa.g_00044
OG0002843	Syas.g_00643, Syas.g_01324	Syaa.g_01454, Syaa.g_01232
OG0002847	Syas.g_02527	Syaa.g_00391
OG0002859	Syas.g_00271	Syaa.g_01545
OG0002892	Syas.g_00908	Syaa.g_01547
OG0002908	Syas.g_01388	Syaa.g_02711
OG0002932	Syas.g_02224	Syaa.g_00109
OG0002933	Syas.g_02225	Syaa.g_00108
OG0002936	Syas.g_01384	Syaa.g_01177
OG0002943	Syas.g_02634	Syaa.g_00428
OG0002944	Syas.g_02635	Syaa.g_00429
OG0002945	Syas.g_02636	Syaa.g_00430
OG0002946	Syas.g_02638	Syaa.g_00432
OG0002947	Syas.g_02639	Syaa.g_00433
OG0002948	Syas.g_02640	Syaa.g_00434
OG0002949	Syas.g_02641	Syaa.g_00435
OG0002950	Syas.g_02642	Syaa.g_00436
OG0002952	Syas.g_01166	Syaa.g_00503
OG0002955	Syas.g_02611	Syaa.g_00665
OG0002956	Syas.g_02610	Syaa.g_00683
OG0002957	Syas.g_02612	Syaa.g_00684
OG0002958	Syas.g_02613	Syaa.g_00685
OG0002969	Syas.g_00278	Syaa.g_01539
OG0002970	Syas.g_00277	Syaa.g_01540
OG0002971	Syas.g_00269	Syaa.g_01556
OG0003042	Syas.g_01389	Syaa.g_02710
OG0003046	Syas.g_02372	Syaa.g_00319
OG0003113	Syas.g_00270	Syaa.g_01555
OG0003191	Syas.g_01387	Syaa.g_02712
OG0003255	Syas.g_01813	Syaa.g_00105
OG0003258	Syas.g_02630	Syaa.g_00080
OG0003260	Syas.g_01432	Syaa.g_00500
OG0003261	Syas.g_00049	Syaa.g_00506
OG0003263	Syas.g_01153	Syaa.g_00518
OG0003264	Syas.g_01157	Syaa.g_00612
OG0003526	Syas.g_01805	Syaa.g_01599
OG0003834	Syas.g_01154	Syaa.g_00517
OG0004307	Syas.g_01915	Syaa.g_00902
OG0004984	Syas.g_01815	Syaa.g_01048
OG0004990	Syas.g_00151	Syaa.g_02588
