Orthogroup	Syas	Syar
OG0002056	Syas.g_01769	Syar.g_00243, Syar.g_00242
OG0002107	Syas.g_00272	Syar.g_00670
OG0002109	Syas.g_02770	Syar.g_00759, Syar.g_01997
OG0002113	Syas.g_02072	Syar.g_00507
OG0002114	Syas.g_00085	Syar.g_00920, Syar.g_01908
OG0002116	Syas.g_02716	Syar.g_02897
OG0002119	Syas.g_00170	Syar.g_00950
OG0002120	Syas.g_00127	Syar.g_01671
OG0002121	Syas.g_02491	Syar.g_01318
OG0002123	Syas.g_00177	Syar.g_01489, Syar.g_01579
OG0002129	Syas.g_02752	Syar.g_02862
OG0002130	Syas.g_02856	Syar.g_02775
OG0002131	Syas.g_01988	Syar.g_00424
OG0002134	Syas.g_02175	Syar.g_00257
OG0002135	Syas.g_02651	Syar.g_02966
OG0002136	Syas.g_02652	Syar.g_02965
OG0002138	Syas.g_00386	Syar.g_02036
OG0002139	Syas.g_01065	Syar.g_01729
OG0002142	Syas.g_02802	Syar.g_02820
OG0002143	Syas.g_02248	Syar.g_00969, Syar.g_00890
OG0002144	Syas.g_00956	Syar.g_01020
OG0002145	Syas.g_00756	Syar.g_00366
OG0002145	Syas.g_00086	Syar.g_00407
OG0002159	Syas.g_02441	Syar.g_03094
OG0002160	Syas.g_02576	Syar.g_03003
OG0002161	Syas.g_01746	Syar.g_00923
OG0002163	Syas.g_01913	Syar.g_00383
OG0002166	Syas.g_01056	Syar.g_02857
OG0002167	Syas.g_00168	Syar.g_01875
OG0002169	Syas.g_01515	Syar.g_01159
OG0002171	Syas.g_02220	Syar.g_00263
OG0002172	Syas.g_01833	Syar.g_00940
OG0002173	Syas.g_02232	Syar.g_00952
OG0002174	Syas.g_01947	Syar.g_00707
OG0002179	Syas.g_02196	Syar.g_00660
OG0002180	Syas.g_01760	Syar.g_00233
OG0002181	Syas.g_01726	Syar.g_00204
OG0002182	Syas.g_02712	Syar.g_02901
OG0002183	Syas.g_02472	Syar.g_03082
OG0002184	Syas.g_02476	Syar.g_03078
OG0002185	Syas.g_02504	Syar.g_03056
OG0002186	Syas.g_02653	Syar.g_02964
OG0002187	Syas.g_02654	Syar.g_02963
OG0002188	Syas.g_02689	Syar.g_02924
OG0002189	Syas.g_02690	Syar.g_02923
OG0002190	Syas.g_02730	Syar.g_02883
OG0002191	Syas.g_00477	Syar.g_02078
OG0002192	Syas.g_01140	Syar.g_01950
OG0002194	Syas.g_01068	Syar.g_01726
OG0002195	Syas.g_00669	Syar.g_01611
OG0002196	Syas.g_00611	Syar.g_02625
OG0002197	Syas.g_00544	Syar.g_02501
OG0002199	Syas.g_00728	Syar.g_02432
OG0002200	Syas.g_02819	Syar.g_02808
OG0002201	Syas.g_00860	Syar.g_02176
OG0002202	Syas.g_00859	Syar.g_02177
OG0002203	Syas.g_00858	Syar.g_02178
OG0002204	Syas.g_00843	Syar.g_02196
OG0002205	Syas.g_00820	Syar.g_02293
OG0002206	Syas.g_00809, Syas.g_02759	Syar.g_02303
OG0002207	Syas.g_00799	Syar.g_02313
OG0002208	Syas.g_01258	Syar.g_01464
OG0002209	Syas.g_01533	Syar.g_01126
OG0002210	Syas.g_01559	Syar.g_01101
OG0002211	Syas.g_01597	Syar.g_01065
OG0002212	Syas.g_01874	Syar.g_00896
OG0002213	Syas.g_00922	Syar.g_00312
OG0002214	Syas.g_02005	Syar.g_00449
OG0002225	Syas.g_00273	Syar.g_00669
OG0002227	Syas.g_01904	Syar.g_00355
OG0002229	Syas.g_02128	Syar.g_00550
OG0002231	Syas.g_01444	Syar.g_02338
OG0002235	Syas.g_00616	Syar.g_02621
OG0002238	Syas.g_00306	Syar.g_00738
OG0002239	Syas.g_00024	Syar.g_02678
OG0002241	Syas.g_01347	Syar.g_01257
OG0002242	Syas.g_02218	Syar.g_00279
OG0002244	Syas.g_00244	Syar.g_01824
OG0002245	Syas.g_02246	Syar.g_00967
OG0002248	Syas.g_00986	Syar.g_01693
OG0002250	Syas.g_02471	Syar.g_03084
OG0002251	Syas.g_02733	Syar.g_02880
OG0002253	Syas.g_02866	Syar.g_02770
OG0002254	Syas.g_00200	Syar.g_01556
OG0002255	Syas.g_00528	Syar.g_02518
OG0002256	Syas.g_00768	Syar.g_02069
OG0002258	Syas.g_00842	Syar.g_02197
OG0002259	Syas.g_00067	Syar.g_02350
OG0002260	Syas.g_01064	Syar.g_01730
OG0002277	Syas.g_02105	Syar.g_00541
OG0002280	Syas.g_00014	Syar.g_02685
OG0002289	Syas.g_01349	Syar.g_01255
OG0002292	Syas.g_02280	Syar.g_01001
OG0002299	Syas.g_02253	Syar.g_00970
OG0002303	Syas.g_02247	Syar.g_00968
OG0002305	Syas.g_02417	Syar.g_03125
OG0002308	Syas.g_00605	Syar.g_02630
OG0002309	Syas.g_00234	Syar.g_01814
OG0002330	Syas.g_00035	Syar.g_02675
OG0002332	Syas.g_00305	Syar.g_00739
OG0002333	Syas.g_00307	Syar.g_00737
OG0002341	Syas.g_01863, Syas.g_01860	Syar.g_00900
OG0002343	Syas.g_01691	Syar.g_00158
OG0002348	Syas.g_00879	Syar.g_00309
OG0002349	Syas.g_02590	Syar.g_02990
OG0002354	Syas.g_00462	Syar.g_02538
OG0002355	Syas.g_00484	Syar.g_02830
OG0002359	Syas.g_01295	Syar.g_01404
OG0002364	Syas.g_00402	Syar.g_02581
OG0002382	Syas.g_01244	Syar.g_01478
OG0002390	Syas.g_02287	Syar.g_01008
OG0002396	Syas.g_01624	Syar.g_01039
OG0002402	Syas.g_00990	Syar.g_01376
OG0002404	Syas.g_01695	Syar.g_00162
OG0002408	Syas.g_00825	Syar.g_02212
OG0002409	Syas.g_01941	Syar.g_00702
OG0002410	Syas.g_01997	Syar.g_00441
OG0002411	Syas.g_00564	Syar.g_02480
OG0002429	Syas.g_02444	Syar.g_03091
OG0002430	Syas.g_02816	Syar.g_02681
OG0002431	Syas.g_02815	Syar.g_02682
OG0002443	Syas.g_00470	Syar.g_02022
OG0002444	Syas.g_01685	Syar.g_00152
OG0002444	Syas.g_00084	Syar.g_00843
OG0002447	Syas.g_01348	Syar.g_01256
OG0002466	Syas.g_02575	Syar.g_03004
OG0002469	Syas.g_01085	Syar.g_01705
OG0002474	Syas.g_00224	Syar.g_01805
OG0002495	Syas.g_02299	Syar.g_02068
OG0002506	Syas.g_01019	Syar.g_01931
OG0002519	Syas.g_00963	Syar.g_01448
OG0002525	Syas.g_02739	Syar.g_02875
OG0002526	Syas.g_01781	Syar.g_03248
OG0002527	Syas.g_02762	Syar.g_00731
OG0002528	Syas.g_02760	Syar.g_00729
OG0002529	Syas.g_00055	Syar.g_00732
OG0002530	Syas.g_00276	Syar.g_00666
OG0002530	Syas.g_01458	Syar.g_01223
OG0002531	Syas.g_00274	Syar.g_00668
OG0002537	Syas.g_02284	Syar.g_01005
OG0002541	Syas.g_01560	Syar.g_01100
OG0002543	Syas.g_01899	Syar.g_00348
OG0002547	Syas.g_00292	Syar.g_00682, Syar.g_01843
OG0002548	Syas.g_01916	Syar.g_02289, Syar.g_01645
OG0002559	Syas.g_00898, Syas.g_00899	Syar.g_01267
OG0002566	Syas.g_00160	Syar.g_02971
OG0002572	Syas.g_00156	Syar.g_02030
OG0002573	Syas.g_00083	Syar.g_00844
OG0002589	Syas.g_00896	Syar.g_00750, Syar.g_00758
OG0002592	Syas.g_01868	Syar.g_00903
OG0002601	Syas.g_02761	Syar.g_00730
OG0002602	Syas.g_00128	Syar.g_00328
OG0002607	Syas.g_01332	Syar.g_01274
OG0002610	Syas.g_01543	Syar.g_01116
OG0002612	Syas.g_00885	Syar.g_02096
OG0002615	Syas.g_00639	Syar.g_02387, Syar.g_02731, Syar.g_02070
OG0002622	Syas.g_01892	Syar.g_02533
OG0002638	Syas.g_00953	Syar.g_02342
OG0002668	Syas.g_00079, Syas.g_01447	Syar.g_00839, Syar.g_00841
OG0002669	Syas.g_01158	Syar.g_00710
OG0002670	Syas.g_01165	Syar.g_01593, Syar.g_00785
OG0002677	Syas.g_01721	Syar.g_00199
OG0002678	Syas.g_00653	Syar.g_02004
OG0002680	Syas.g_00202	Syar.g_01757
OG0002684	Syas.g_00348, Syas.g_00347, Syas.g_02812	Syar.g_00381
OG0002685	Syas.g_00513	Syar.g_01500
OG0002687	Syas.g_01360	Syar.g_02728, Syar.g_02754, Syar.g_01769, Syar.g_01251
OG0002699	Syas.g_02123	Syar.g_02732
OG0002710	Syas.g_02300	Syar.g_00818
OG0002711	Syas.g_01097	Syar.g_01610
OG0002714	Syas.g_00925	Syar.g_02057
OG0002720	Syas.g_00630	Syar.g_02008, Syar.g_02605
OG0002731	Syas.g_00197	Syar.g_01559
OG0002735	Syas.g_02544	Syar.g_01681
OG0002736	Syas.g_02133	Syar.g_02722, Syar.g_02380
OG0002743	Syas.g_01400	Syar.g_01678
OG0002750	Syas.g_01482	Syar.g_02110
OG0002752	Syas.g_00760	Syar.g_00736
OG0002753	Syas.g_00958	Syar.g_02273
OG0002755	Syas.g_00087	Syar.g_00408, Syar.g_01442, Syar.g_01741
OG0002760	Syas.g_00870	Syar.g_02168
OG0002761	Syas.g_00927	Syar.g_01363
OG0002763	Syas.g_01486	Syar.g_00184, Syar.g_02101
OG0002764	Syas.g_00387	Syar.g_02411
OG0002765	Syas.g_02779	Syar.g_02045
OG0002787	Syas.g_00915	Syar.g_00399
OG0002788	Syas.g_00914	Syar.g_00398
OG0002789	Syas.g_00913	Syar.g_00397
OG0002790	Syas.g_00912	Syar.g_00396
OG0002791	Syas.g_00911	Syar.g_00395
OG0002792	Syas.g_00910	Syar.g_00394
OG0002793	Syas.g_00909	Syar.g_00393
OG0002799	Syas.g_00370	Syar.g_00924
OG0002800	Syas.g_00131	Syar.g_01750
OG0002801	Syas.g_00987	Syar.g_01383
OG0002808	Syas.g_02076	Syar.g_00512
OG0002859	Syas.g_00271	Syar.g_00671
OG0002872	Syas.g_02283	Syar.g_02916
OG0002874	Syas.g_00378	Syar.g_01138
OG0002875	Syas.g_00379	Syar.g_01137
OG0002876	Syas.g_00381	Syar.g_01135
OG0002877	Syas.g_00383	Syar.g_01133
OG0002878	Syas.g_00384	Syar.g_01132
OG0002879	Syas.g_02775	Syar.g_02758
OG0002883	Syas.g_00638	Syar.g_01638
OG0002895	Syas.g_02769	Syar.g_00760
OG0002952	Syas.g_01166	Syar.g_01594
OG0002969	Syas.g_00278	Syar.g_00664
OG0002970	Syas.g_00277	Syar.g_00665
OG0002971	Syas.g_00269	Syar.g_02141, Syar.g_00673
OG0002979	Syas.g_00473	Syar.g_00881, Syar.g_00883, Syar.g_02105
OG0002991	Syas.g_00380	Syar.g_01136
OG0002992	Syas.g_00382	Syar.g_01134
OG0002993	Syas.g_01163	Syar.g_02382
OG0002993	Syas.g_02776	Syar.g_02757
OG0002994	Syas.g_01417	Syar.g_00802
OG0002996	Syas.g_02238	Syar.g_00961
OG0002998	Syas.g_00355	Syar.g_01670
OG0002999	Syas.g_01125	Syar.g_01966
OG0003000	Syas.g_02750	Syar.g_02864
OG0003003	Syas.g_00932	Syar.g_02158
OG0003006	Syas.g_00261	Syar.g_02087
OG0003007	Syas.g_00962	Syar.g_02220
OG0003036	Syas.g_00483	Syar.g_01874
OG0003037	Syas.g_00521	Syar.g_03130
OG0003066	Syas.g_01339	Syar.g_01209
OG0003068	Syas.g_01152	Syar.g_02355
OG0003094	Syas.g_00075, Syas.g_02542	Syar.g_00847, Syar.g_00370
OG0003113	Syas.g_00270	Syar.g_00672
OG0003127	Syas.g_01893	Syar.g_02532
OG0003135	Syas.g_02281	Syar.g_01002
OG0003136	Syas.g_00392	Syar.g_02000
OG0003141	Syas.g_00061	Syar.g_00925
OG0003146	Syas.g_00082	Syar.g_00845
OG0003147	Syas.g_01485	Syar.g_02111
OG0003151	Syas.g_00444	Syar.g_02366
OG0003154	Syas.g_01428	Syar.g_00753, Syar.g_00756
OG0003159	Syas.g_02117	Syar.g_02702
OG0003224	Syas.g_00366	Syar.g_00392
OG0003260	Syas.g_01432	Syar.g_02361
OG0003261	Syas.g_00049	Syar.g_01202
OG0003263	Syas.g_01153	Syar.g_02749
OG0003281	Syas.g_02255	Syar.g_02258
OG0003282	Syas.g_02254	Syar.g_02257
OG0003283	Syas.g_00973	Syar.g_01355, Syar.g_03176
OG0003291	Syas.g_02446	Syar.g_03089
OG0003293	Syas.g_01944	Syar.g_01567
OG0003303	Syas.g_00032	Syar.g_00742
OG0003305	Syas.g_01307	Syar.g_01392
OG0003308	Syas.g_01043	Syar.g_01555
OG0003311	Syas.g_00537	Syar.g_02509
OG0003317	Syas.g_00931	Syar.g_00389
OG0003318	Syas.g_01873, Syas.g_00662	Syar.g_02002
OG0003319	Syas.g_01149	Syar.g_02828
OG0003322	Syas.g_00965	Syar.g_01677
OG0003323	Syas.g_00226	Syar.g_01807
OG0003324	Syas.g_00822	Syar.g_02290, Syar.g_00812
OG0003325	Syas.g_02487	Syar.g_01207, Syar.g_01208, Syar.g_03034
OG0003329	Syas.g_02015	Syar.g_00458
OG0003330	Syas.g_02200	Syar.g_00884
OG0003332	Syas.g_01194	Syar.g_01529
OG0003333	Syas.g_00655	Syar.g_01385, Syar.g_01993, Syar.g_00768
OG0003491	Syas.g_00044	Syar.g_00304
OG0003493	Syas.g_02179	Syar.g_00801
OG0003504	Syas.g_00938	Syar.g_02598
OG0003526	Syas.g_01805	Syar.g_00821
OG0003535	Syas.g_00324	Syar.g_00874
OG0003546	Syas.g_01059	Syar.g_00430
OG0003547	Syas.g_01058	Syar.g_00429
OG0003561	Syas.g_00727	Syar.g_02433
OG0003565	Syas.g_00140	Syar.g_02284
OG0003567	Syas.g_00893	Syar.g_02153
OG0003570	Syas.g_01171	Syar.g_02357, Syar.g_02364
OG0003573	Syas.g_00514	Syar.g_01233
OG0003574	Syas.g_00365	Syar.g_01907
OG0003577	Syas.g_00487	Syar.g_01739
OG0003578	Syas.g_00906, Syas.g_02484	Syar.g_01892
OG0003579	Syas.g_00225	Syar.g_01806
OG0003580	Syas.g_00266	Syar.g_00402
OG0003581	Syas.g_00267	Syar.g_00401
OG0003582	Syas.g_00268	Syar.g_00400
OG0003583	Syas.g_00704	Syar.g_01919
OG0003584	Syas.g_00755	Syar.g_02409
OG0003585	Syas.g_00780	Syar.g_02333
OG0003586	Syas.g_00798	Syar.g_02314
OG0003587	Syas.g_00817	Syar.g_02296
OG0003589	Syas.g_01396	Syar.g_00816
OG0003591	Syas.g_00857	Syar.g_02179
OG0003593	Syas.g_02836	Syar.g_02792
OG0003596	Syas.g_02131	Syar.g_01248
OG0003597	Syas.g_02168	Syar.g_00620
OG0003598	Syas.g_01724	Syar.g_00202
OG0003599	Syas.g_01551	Syar.g_01108
OG0003602	Syas.g_01089	Syar.g_01701
OG0003603	Syas.g_01179	Syar.g_01544
OG0003604	Syas.g_01203	Syar.g_01520
OG0003605	Syas.g_02431	Syar.g_03105
OG0003606	Syas.g_01919	Syar.g_02226
OG0003608	Syas.g_02765	Syar.g_01337, Syar.g_02124
OG0003609	Syas.g_01414, Syas.g_01434, Syas.g_00048	Syar.g_00326
OG0003610	Syas.g_00265	Syar.g_00985
OG0003610	Syas.g_02496	Syar.g_00308
OG0003611	Syas.g_00320	Syar.g_00416
OG0003612	Syas.g_00251, Syas.g_02204	Syar.g_01596, Syar.g_01518
OG0003613	Syas.g_02668	Syar.g_02113
OG0003613	Syas.g_01858	Syar.g_01581
OG0003834	Syas.g_01154	Syar.g_02750
OG0003903	Syas.g_01441	Syar.g_02029
OG0003915	Syas.g_01865	Syar.g_00907
OG0003933	Syas.g_00479	Syar.g_02373
OG0003939	Syas.g_01277	Syar.g_01423
OG0003945	Syas.g_01159	Syar.g_02379
OG0003947	Syas.g_02755	Syar.g_00691
OG0003948	Syas.g_00316	Syar.g_01660
OG0003950	Syas.g_00905	Syar.g_01893
OG0003951	Syas.g_00904	Syar.g_01894
OG0003952	Syas.g_00891	Syar.g_02876
OG0003953	Syas.g_00440	Syar.g_02855
OG0003954	Syas.g_01049	Syar.g_00646
OG0003955	Syas.g_00394	Syar.g_02588
OG0003957	Syas.g_00536	Syar.g_02510
OG0003958	Syas.g_00686	Syar.g_01673
OG0003959	Syas.g_01470	Syar.g_01231
OG0003960	Syas.g_01467	Syar.g_01229
OG0003961	Syas.g_01466	Syar.g_01228
OG0003962	Syas.g_01465	Syar.g_01227
OG0003963	Syas.g_01460	Syar.g_01226
OG0003964	Syas.g_01459	Syar.g_01225
OG0003965	Syas.g_01457	Syar.g_01222
OG0003966	Syas.g_01456	Syar.g_01221
OG0003967	Syas.g_01453	Syar.g_01218
OG0003968	Syas.g_01452	Syar.g_01217
OG0003969	Syas.g_02756	Syar.g_02222
OG0003971	Syas.g_01420	Syar.g_01004
OG0003972	Syas.g_00443	Syar.g_02023
OG0003973	Syas.g_01527	Syar.g_01357
OG0003977	Syas.g_00949	Syar.g_00647
OG0003979	Syas.g_01701	Syar.g_00168
OG0003980	Syas.g_01436	Syar.g_01328
OG0003981	Syas.g_00141	Syar.g_02025
OG0003982	Syas.g_01115	Syar.g_01976
OG0003986	Syas.g_02302	Syar.g_00343
OG0003989	Syas.g_02313	Syar.g_00120
OG0003990	Syas.g_02209	Syar.g_01827
OG0003991	Syas.g_00489	Syar.g_01900, Syar.g_01903
OG0003992	Syas.g_00519, Syas.g_02275	Syar.g_02150
OG0003995	Syas.g_02305	Syar.g_00428
OG0003997	Syas.g_01168	Syar.g_00795
OG0003999	Syas.g_00303	Syar.g_00560, Syar.g_00436
OG0004000	Syas.g_00052	Syar.g_00810, Syar.g_01833
OG0004001	Syas.g_00325, Syas.g_01748	Syar.g_00921
OG0004002	Syas.g_02263	Syar.g_01590, Syar.g_01733
OG0004002	Syas.g_02534	Syar.g_02090
OG0004083	Syas.g_01820	Syar.g_00828
OG0004349	Syas.g_01170	Syar.g_02365
OG0004367	Syas.g_00515	Syar.g_01883
OG0004422	Syas.g_02309	Syar.g_00685
OG0004424	Syas.g_00335	Syar.g_01435
OG0004430	Syas.g_00478	Syar.g_01751
OG0004435	Syas.g_01455	Syar.g_01220
OG0004436	Syas.g_01454	Syar.g_01219
OG0004438	Syas.g_01719	Syar.g_01864
OG0004439	Syas.g_00312	Syar.g_01668
OG0004440	Syas.g_01920	Syar.g_00317
OG0004441	Syas.g_00139	Syar.g_02285
OG0004442	Syas.g_00138	Syar.g_02286
OG0004443	Syas.g_00137	Syar.g_02287
OG0004445	Syas.g_00089	Syar.g_02217
OG0004446	Syas.g_00432	Syar.g_01602
OG0004459	Syas.g_01175	Syar.g_01550
OG0004465	Syas.g_00275	Syar.g_00667
OG0004468	Syas.g_01411	Syar.g_00405
OG0004469	Syas.g_01413	Syar.g_00403
OG0004470	Syas.g_00051	Syar.g_03063
OG0004471	Syas.g_01404	Syar.g_00409
OG0004474	Syas.g_02500	Syar.g_02192
OG0004475	Syas.g_02501	Syar.g_02193
OG0004487	Syas.g_00363	Syar.g_01654
OG0004489	Syas.g_02483	Syar.g_01661
OG0004493	Syas.g_01440	Syar.g_02043
OG0004497	Syas.g_00259	Syar.g_00373, Syar.g_00375
OG0004498	Syas.g_00321, Syas.g_02783	Syar.g_00415
OG0004499	Syas.g_01446	Syar.g_00432
OG0004500	Syas.g_00164	Syar.g_00683
OG0004502	Syas.g_01394	Syar.g_01643, Syar.g_02137, Syar.g_02163
OG0004503	Syas.g_00329	Syar.g_01861, Syar.g_01655
OG0004504	Syas.g_00884, Syas.g_00331	Syar.g_01834
OG0004505	Syas.g_01439	Syar.g_02159
OG0005024	Syas.g_00433	Syar.g_01603
OG0005144	Syas.g_00523	Syar.g_00820
OG0005247	Syas.g_01162	Syar.g_02381
OG0005253	Syas.g_00920	Syar.g_01905
OG0005265	Syas.g_00125	Syar.g_01998
OG0005294	Syas.g_01917	Syar.g_00319
OG0005295	Syas.g_01918	Syar.g_00320
OG0005296	Syas.g_00441	Syar.g_00413
OG0005297	Syas.g_00301	Syar.g_00434
OG0005298	Syas.g_00302	Syar.g_00435
OG0005300	Syas.g_02303	Syar.g_00663
OG0005301	Syas.g_02262	Syar.g_00677
OG0005302	Syas.g_00315	Syar.g_00743
OG0005303	Syas.g_01421	Syar.g_00782
OG0005304	Syas.g_00073	Syar.g_00849
OG0005305	Syas.g_02307	Syar.g_00873
OG0005306	Syas.g_02243	Syar.g_00972
OG0005308	Syas.g_01051	Syar.g_01232
OG0005309	Syas.g_01328	Syar.g_01277
OG0005310	Syas.g_00169	Syar.g_01749
OG0005312	Syas.g_00332	Syar.g_01835
OG0005313	Syas.g_00295	Syar.g_01848
OG0005314	Syas.g_00296	Syar.g_01849
OG0005315	Syas.g_00297	Syar.g_01850
OG0005316	Syas.g_00298	Syar.g_01851
OG0005317	Syas.g_00299	Syar.g_01852
OG0005318	Syas.g_02207	Syar.g_01862
OG0005319	Syas.g_00471	Syar.g_01943
OG0005320	Syas.g_01119	Syar.g_02018
OG0005321	Syas.g_00310	Syar.g_02060
OG0005322	Syas.g_00888	Syar.g_02082
OG0005323	Syas.g_00490	Syar.g_02126
OG0005324	Syas.g_01438	Syar.g_02160
OG0005326	Syas.g_00696	Syar.g_02467
OG0005327	Syas.g_01924	Syar.g_02590
OG0005328	Syas.g_00588	Syar.g_02647
OG0005329	Syas.g_02203	Syar.g_02851
OG0006412	Syas.g_02549	Syar.g_00205
OG0006417	Syas.g_01405	Syar.g_00357
OG0006421	Syas.g_00257	Syar.g_00371
OG0006422	Syas.g_00258	Syar.g_00372
OG0006423	Syas.g_00262	Syar.g_00376
OG0006424	Syas.g_00442	Syar.g_00414
OG0006425	Syas.g_02001	Syar.g_00445
OG0006430	Syas.g_01422	Syar.g_00778
OG0006434	Syas.g_00823	Syar.g_00838
OG0006438	Syas.g_02489	Syar.g_00979
OG0006439	Syas.g_02490	Syar.g_00980
OG0006445	Syas.g_01100	Syar.g_01365
OG0006446	Syas.g_00025	Syar.g_01428
OG0006447	Syas.g_00026	Syar.g_01429
OG0006448	Syas.g_00027	Syar.g_01430
OG0006449	Syas.g_00028	Syar.g_01431
OG0006450	Syas.g_00029	Syar.g_01432
OG0006451	Syas.g_00030	Syar.g_01433
OG0006452	Syas.g_00031	Syar.g_01434
OG0006456	Syas.g_02201	Syar.g_01583
OG0006460	Syas.g_00330	Syar.g_01656
OG0006461	Syas.g_00964	Syar.g_01684
OG0006462	Syas.g_02292	Syar.g_01736
OG0006469	Syas.g_02535	Syar.g_02091
OG0006471	Syas.g_00665	Syar.g_02112
OG0006472	Syas.g_00902	Syar.g_02118
OG0006474	Syas.g_00517	Syar.g_02148
OG0006475	Syas.g_00518	Syar.g_02149
OG0006495	Syas.g_02850	Syar.g_02833
OG0006497	Syas.g_01093	Syar.g_03072
