Orthogroup	Syas	Syao
OG0002209	Syas.g_01533	Syao.g_01869
OG0002210	Syas.g_01559	Syao.g_01846
OG0002211	Syas.g_01597	Syao.g_01812
OG0002212	Syas.g_01874	Syao.g_02424
OG0002213	Syas.g_00922	Syao.g_02428
OG0002214	Syas.g_02005	Syao.g_02337
OG0002225	Syas.g_00273	Syao.g_00543
OG0002229	Syas.g_02128	Syao.g_02126
OG0002231	Syas.g_01444	Syao.g_00877
OG0002235	Syas.g_00616	Syao.g_00737
OG0002239	Syas.g_00024	Syao.g_01405
OG0002241	Syas.g_01347	Syao.g_02694
OG0002244	Syas.g_00244	Syao.g_00551
OG0002245	Syas.g_02246	Syao.g_00703
OG0002247	Syas.g_00813	Syao.g_00836
OG0002248	Syas.g_00986	Syao.g_00979
OG0002250	Syas.g_02471	Syao.g_02652
OG0002251	Syas.g_02733	Syao.g_01607
OG0002253	Syas.g_02866	Syao.g_01445
OG0002254	Syas.g_00200	Syao.g_00465
OG0002255	Syas.g_00528	Syao.g_00831
OG0002256	Syas.g_00768	Syao.g_01721
OG0002257	Syas.g_01101	Syao.g_01262
OG0002258	Syas.g_00842	Syao.g_01029
OG0002259	Syas.g_00067	Syao.g_01416
OG0002260	Syas.g_01064	Syao.g_00288
OG0002280	Syas.g_00014	Syao.g_01400
OG0002285	Syas.g_00418	Syao.g_00632
OG0002288	Syas.g_00249	Syao.g_00404
OG0002289	Syas.g_01349	Syao.g_02696
OG0002292	Syas.g_02280	Syao.g_02539
OG0002295	Syas.g_01373	Syao.g_00719, Syao.g_02357
OG0002297	Syas.g_02828	Syao.g_01496
OG0002298	Syas.g_00506	Syao.g_00658
OG0002299	Syas.g_02253	Syao.g_00694
OG0002301	Syas.g_01416	Syao.g_00358
OG0002302	Syas.g_01273	Syao.g_00048
OG0002303	Syas.g_02247	Syao.g_00702
OG0002305	Syas.g_02417	Syao.g_02589
OG0002309	Syas.g_00234	Syao.g_00562
OG0002330	Syas.g_00035	Syao.g_00329
OG0002341	Syas.g_01863, Syas.g_01860	Syao.g_02416
OG0002343	Syas.g_01691	Syao.g_02113
OG0002348	Syas.g_00879	Syao.g_01224
OG0002349	Syas.g_02590	Syao.g_01641
OG0002355	Syas.g_00484	Syao.g_00396
OG0002357	Syas.g_02694	Syao.g_01568
OG0002359	Syas.g_01295	Syao.g_00077
OG0002364	Syas.g_00402	Syao.g_00647
OG0002382	Syas.g_01244	Syao.g_00117
OG0002389	Syas.g_01570	Syao.g_01819
OG0002396	Syas.g_01624	Syao.g_01785
OG0002402	Syas.g_00990	Syao.g_00503
OG0002404	Syas.g_01695	Syao.g_02109
OG0002409	Syas.g_01941	Syao.g_02278
OG0002410	Syas.g_01997	Syao.g_02330
OG0002411	Syas.g_00564	Syao.g_00790
OG0002430	Syas.g_02816	Syao.g_01485
OG0002431	Syas.g_02815	Syao.g_01484
OG0002440	Syas.g_00217	Syao.g_01351
OG0002443	Syas.g_00470	Syao.g_00395
OG0002447	Syas.g_01348	Syao.g_02695
OG0002452	Syas.g_01976	Syao.g_02307
OG0002458	Syas.g_01033	Syao.g_01230
OG0002459	Syas.g_01036	Syao.g_01232
OG0002460	Syas.g_01035	Syao.g_01233
OG0002464	Syas.g_02507	Syao.g_02632
OG0002466	Syas.g_02575	Syao.g_01627
OG0002469	Syas.g_01085	Syao.g_00277
OG0002474	Syas.g_00224	Syao.g_00443
OG0002494	Syas.g_00838	Syao.g_01034
OG0002506	Syas.g_01019	Syao.g_00332
OG0002519	Syas.g_00963	Syao.g_02260
OG0002527	Syas.g_02762	Syao.g_01306
OG0002528	Syas.g_02760	Syao.g_01304
OG0002529	Syas.g_00055	Syao.g_01259
OG0002530	Syas.g_00276	Syao.g_00540
OG0002530	Syas.g_01458	Syao.g_00339
OG0002531	Syas.g_00274	Syao.g_00542
OG0002537	Syas.g_02284	Syao.g_02536
OG0002540	Syas.g_01032	Syao.g_01228
OG0002541	Syas.g_01560	Syao.g_01847
OG0002547	Syas.g_00292	Syao.g_00524
OG0002548	Syas.g_01916	Syao.g_00326
OG0002559	Syas.g_00898, Syas.g_00899	Syao.g_01196
OG0002566	Syas.g_00160	Syao.g_01011
OG0002572	Syas.g_00156	Syao.g_01458, Syao.g_00394
OG0002592	Syas.g_01868	Syao.g_02412
OG0002593	Syas.g_01437	Syao.g_01699
OG0002601	Syas.g_02761	Syao.g_01305
OG0002606	Syas.g_01031	Syao.g_01227
OG0002607	Syas.g_01332	Syao.g_02681
OG0002610	Syas.g_01543	Syao.g_01879
OG0002611	Syas.g_02193	Syao.g_02258
OG0002613	Syas.g_02482	Syao.g_01066
OG0002615	Syas.g_00639	Syao.g_01318
OG0002634	Syas.g_02558	Syao.g_01706
OG0002637	Syas.g_00895	Syao.g_01023
OG0002648	Syas.g_00058	Syao.g_01409
OG0002649	Syas.g_00057	Syao.g_01408
OG0002650	Syas.g_00056	Syao.g_01407
OG0002667	Syas.g_01855	Syao.g_00144
OG0002668	Syas.g_00079, Syas.g_01447	Syao.g_01807, Syao.g_01365
OG0002670	Syas.g_01165	Syao.g_01942
OG0002675	Syas.g_02310	Syao.g_00692
OG0002678	Syas.g_00653	Syao.g_00221
OG0002679	Syas.g_01054	Syao.g_00012
OG0002680	Syas.g_00202	Syao.g_00463
OG0002684	Syas.g_00348, Syas.g_00347, Syas.g_02812	Syao.g_02372
OG0002685	Syas.g_00513	Syao.g_00013
OG0002686	Syas.g_02486	Syao.g_01065
OG0002687	Syas.g_01360	Syao.g_01104
OG0002699	Syas.g_02123	Syao.g_02002
OG0002721	Syas.g_02177	Syao.g_00603
OG0002731	Syas.g_00197	Syao.g_00468
OG0002753	Syas.g_00958	Syao.g_00614
OG0002760	Syas.g_00870	Syao.g_01207
OG0002763	Syas.g_01486	Syao.g_01421
OG0002764	Syas.g_00387	Syao.g_00613, Syao.g_01168
OG0002801	Syas.g_00987	Syao.g_00500
OG0002845	Syas.g_02450	Syao.g_02377
OG0002847	Syas.g_02527	Syao.g_02611
OG0002859	Syas.g_00271	Syao.g_00545
OG0002870	Syas.g_02498	Syao.g_02639
OG0002872	Syas.g_02283	Syao.g_02537
OG0002906	Syas.g_00115	Syao.g_00206
OG0002969	Syas.g_00278	Syao.g_00538
OG0002970	Syas.g_00277	Syao.g_00539
OG0002971	Syas.g_00269	Syao.g_00547
OG0002993	Syas.g_01163	Syao.g_01107
OG0002996	Syas.g_02238	Syao.g_02470
OG0002999	Syas.g_01125	Syao.g_00172
OG0003000	Syas.g_02750	Syao.g_01514
OG0003003	Syas.g_00932	Syao.g_01380
OG0003007	Syas.g_00962	Syao.g_00321
OG0003113	Syas.g_00270	Syao.g_00546
OG0003128	Syas.g_00614	Syao.g_00740
OG0003136	Syas.g_00392	Syao.g_01200
OG0003146	Syas.g_00082	Syao.g_00244
OG0003152	Syas.g_00344, Syas.g_00923, Syas.g_00415	Syao.g_01250
OG0003216	Syas.g_02129	Syao.g_02127
OG0003223	Syas.g_02125	Syao.g_02001
OG0003224	Syas.g_00366	Syao.g_01215
OG0003283	Syas.g_00973	Syao.g_00223
OG0003291	Syas.g_02446	Syao.g_00328
OG0003311	Syas.g_00537	Syao.g_00823
OG0003312	Syas.g_00933	Syao.g_01382
OG0003317	Syas.g_00931	Syao.g_01379
OG0003319	Syas.g_01149	Syao.g_00402
OG0003322	Syas.g_00965	Syao.g_00309
OG0003323	Syas.g_00226	Syao.g_00441
OG0003324	Syas.g_00822	Syao.g_00348
OG0003329	Syas.g_02015	Syao.g_02346
OG0003330	Syas.g_02200	Syao.g_01963
OG0003332	Syas.g_01194	Syao.g_00133
OG0003538	Syas.g_00343	Syao.g_00292
OG0003540	Syas.g_02150	Syao.g_00976, Syao.g_00501
OG0003542	Syas.g_01011	Syao.g_00424
OG0003561	Syas.g_00727	Syao.g_01184
OG0003573	Syas.g_00514	Syao.g_02604
OG0003575	Syas.g_00930	Syao.g_01378
OG0003577	Syas.g_00487	Syao.g_00605
OG0003579	Syas.g_00225	Syao.g_00442
OG0003580	Syas.g_00266	Syao.g_00550
OG0003581	Syas.g_00267	Syao.g_00549
OG0003582	Syas.g_00268	Syao.g_00548
OG0003583	Syas.g_00704	Syao.g_00938
OG0003584	Syas.g_00755	Syao.g_00886
OG0003585	Syas.g_00780	Syao.g_00872
OG0003586	Syas.g_00798	Syao.g_00851
OG0003587	Syas.g_00817	Syao.g_01052
OG0003589	Syas.g_01396	Syao.g_00415
OG0003591	Syas.g_00857	Syao.g_01063
OG0003597	Syas.g_02168	Syao.g_02141
OG0003598	Syas.g_01724	Syao.g_02088
OG0003602	Syas.g_01089	Syao.g_00240
OG0003603	Syas.g_01179	Syao.g_00214
OG0003604	Syas.g_01203	Syao.g_00142
OG0003605	Syas.g_02431	Syao.g_02673
OG0003819	Syas.g_01415	Syao.g_02319
OG0003871	Syas.g_01014	Syao.g_00426
OG0003872	Syas.g_01013	Syao.g_00425
OG0003873	Syas.g_01010	Syao.g_00423
OG0003875	Syas.g_01003	Syao.g_00515
OG0003903	Syas.g_01441	Syao.g_02716
OG0003923	Syas.g_01030	Syao.g_01226
OG0003953	Syas.g_00440	Syao.g_00285
OG0003954	Syas.g_01049	Syao.g_01209
OG0003955	Syas.g_00394	Syao.g_00587
OG0003957	Syas.g_00536	Syao.g_00824
OG0003958	Syas.g_00686	Syao.g_00954
OG0003959	Syas.g_01470	Syao.g_00347
OG0003960	Syas.g_01467	Syao.g_00345
OG0003961	Syas.g_01466	Syao.g_00344
OG0003962	Syas.g_01465	Syao.g_00342
OG0003963	Syas.g_01460	Syao.g_00341
OG0003964	Syas.g_01459	Syao.g_00340
OG0003965	Syas.g_01457	Syao.g_00338
OG0003966	Syas.g_01456	Syao.g_00337
OG0003967	Syas.g_01453	Syao.g_00336
OG0003968	Syas.g_01452	Syao.g_00335
OG0003969	Syas.g_02756	Syao.g_00359
OG0003971	Syas.g_01420	Syao.g_00003
OG0003982	Syas.g_01115	Syao.g_00228
OG0003983	Syas.g_01172	Syao.g_00205
OG0003985	Syas.g_02024	Syao.g_01752
OG0003986	Syas.g_02302	Syao.g_01517
OG0004412	Syas.g_00472	Syao.g_01800
OG0004424	Syas.g_00335	Syao.g_01239
OG0004425	Syas.g_00129	Syao.g_00797
OG0004427	Syas.g_01150	Syao.g_00297
OG0004431	Syas.g_01311	Syao.g_00628
OG0004437	Syas.g_00327	Syao.g_00002
OG0004446	Syas.g_00432	Syao.g_01477
OG0004459	Syas.g_01175	Syao.g_00209
OG0004460	Syas.g_00124	Syao.g_01024
OG0004465	Syas.g_00275	Syao.g_00541
OG0005192	Syas.g_00762	Syao.g_01340
OG0005203	Syas.g_00245	Syao.g_01269
OG0005205	Syas.g_00403	Syao.g_00646
OG0005206	Syas.g_00758	Syao.g_02363
OG0005208	Syas.g_00485	Syao.g_00714
OG0005227	Syas.g_00204	Syao.g_02303
OG0005230	Syas.g_01678	Syao.g_01933
OG0005247	Syas.g_01162	Syao.g_01109
OG0006288	Syas.g_02863	Syao.g_01443
