Orthogroup	Syas	Syae
OG0002206	Syas.g_00809, Syas.g_02759	Syae.g_02423
OG0002207	Syas.g_00799	Syae.g_02413
OG0002208	Syas.g_01258	Syae.g_02302
OG0002209	Syas.g_01533	Syae.g_02200
OG0002210	Syas.g_01559	Syae.g_02152
OG0002211	Syas.g_01597	Syae.g_02117
OG0002212	Syas.g_01874	Syae.g_01555
OG0002213	Syas.g_00922	Syae.g_01559
OG0002214	Syas.g_02005	Syae.g_01690
OG0002225	Syas.g_00273	Syae.g_00157
OG0002227	Syas.g_01904	Syae.g_01585
OG0002235	Syas.g_00616	Syae.g_00539
OG0002241	Syas.g_01347	Syae.g_02516
OG0002242	Syas.g_02218	Syae.g_01900
OG0002244	Syas.g_00244	Syae.g_00191
OG0002245	Syas.g_02246	Syae.g_02226
OG0002247	Syas.g_00813	Syae.g_02430
OG0002248	Syas.g_00986	Syae.g_00768
OG0002250	Syas.g_02471	Syae.g_01332
OG0002251	Syas.g_02733	Syae.g_01112
OG0002253	Syas.g_02866	Syae.g_00949
OG0002254	Syas.g_00200	Syae.g_00435
OG0002255	Syas.g_00528	Syae.g_00381
OG0002256	Syas.g_00768	Syae.g_00856
OG0002257	Syas.g_01101	Syae.g_00127
OG0002258	Syas.g_00842	Syae.g_02452
OG0002259	Syas.g_00067	Syae.g_02378
OG0002260	Syas.g_01064	Syae.g_00708
OG0002277	Syas.g_02105	Syae.g_01786
OG0002280	Syas.g_00014	Syae.g_02362
OG0002285	Syas.g_00418	Syae.g_00329
OG0002295	Syas.g_01373	Syae.g_00715
OG0002297	Syas.g_02828	Syae.g_00741
OG0002298	Syas.g_00506	Syae.g_00377
OG0002299	Syas.g_02253	Syae.g_00339
OG0002301	Syas.g_01416	Syae.g_01135
OG0002302	Syas.g_01273	Syae.g_02287
OG0002303	Syas.g_02247	Syae.g_02225
OG0002305	Syas.g_02417	Syae.g_01368
OG0002308	Syas.g_00605	Syae.g_00530
OG0002309	Syas.g_00234	Syae.g_00836
OG0002352	Syas.g_00978	Syae.g_00910
OG0002354	Syas.g_00462	Syae.g_00361
OG0002359	Syas.g_01295	Syae.g_02619
OG0002390	Syas.g_02287	Syae.g_01483
OG0002395	Syas.g_01365	Syae.g_01939
OG0002396	Syas.g_01624	Syae.g_02090
OG0002401	Syas.g_00398	Syae.g_00909
OG0002402	Syas.g_00990	Syae.g_00808
OG0002403	Syas.g_01041	Syae.g_00679
OG0002408	Syas.g_00825	Syae.g_00137
OG0002409	Syas.g_01941	Syae.g_01611
OG0002410	Syas.g_01997	Syae.g_00182
OG0002411	Syas.g_00564	Syae.g_00824
OG0002429	Syas.g_02444	Syae.g_01339
OG0002444	Syas.g_01685, Syas.g_00084	Syae.g_01542
OG0002447	Syas.g_01348	Syae.g_02515
OG0002449	Syas.g_01975	Syae.g_01671
OG0002452	Syas.g_01976	Syae.g_01669
OG0002458	Syas.g_01033	Syae.g_02486
OG0002459	Syas.g_01036	Syae.g_02484
OG0002460	Syas.g_01035	Syae.g_02483
OG0002462	Syas.g_01800	Syae.g_01258, Syae.g_01256
OG0002464	Syas.g_02507	Syae.g_01319
OG0002466	Syas.g_02575	Syae.g_01055
OG0002469	Syas.g_01085	Syae.g_00682
OG0002473	Syas.g_00018	Syae.g_01469
OG0002478	Syas.g_01099	Syae.g_01214
OG0002506	Syas.g_01019	Syae.g_01623
OG0002519	Syas.g_00963	Syae.g_01868
OG0002524	Syas.g_01403	Syae.g_00279
OG0002525	Syas.g_02739	Syae.g_00266
OG0002526	Syas.g_01781	Syae.g_00255
OG0002527	Syas.g_02762	Syae.g_00232
OG0002528	Syas.g_02760	Syae.g_00230
OG0002530	Syas.g_00276, Syas.g_01458	Syae.g_00159
OG0002531	Syas.g_00274	Syae.g_00158
OG0002540	Syas.g_01032	Syae.g_02487
OG0002541	Syas.g_01560	Syae.g_02151
OG0002543	Syas.g_01899	Syae.g_01579
OG0002547	Syas.g_00292	Syae.g_02500
OG0002563	Syas.g_00428	Syae.g_01087
OG0002573	Syas.g_00083	Syae.g_01543
OG0002589	Syas.g_00896	Syae.g_00211
OG0002601	Syas.g_02761	Syae.g_00231
OG0002602	Syas.g_00128	Syae.g_00102
OG0002606	Syas.g_01031	Syae.g_02488
OG0002607	Syas.g_01332	Syae.g_02531
OG0002610	Syas.g_01543	Syae.g_02190
OG0002611	Syas.g_02193	Syae.g_01870
OG0002675	Syas.g_02310	Syae.g_02068
OG0002677	Syas.g_01721	Syae.g_01995
OG0002721	Syas.g_02177	Syae.g_00879
OG0002731	Syas.g_00197	Syae.g_01114
OG0002734	Syas.g_02587	Syae.g_01010
OG0002735	Syas.g_02544	Syae.g_01857
OG0002749	Syas.g_00501, Syas.g_00613	Syae.g_02392
OG0002750	Syas.g_01482	Syae.g_02382
OG0002752	Syas.g_00760	Syae.g_01663
OG0002763	Syas.g_01486	Syae.g_02548
OG0002787	Syas.g_00915	Syae.g_00173
OG0002788	Syas.g_00914	Syae.g_00174
OG0002789	Syas.g_00913	Syae.g_00175
OG0002790	Syas.g_00912	Syae.g_00176
OG0002791	Syas.g_00911	Syae.g_00177
OG0002792	Syas.g_00910	Syae.g_00178
OG0002793	Syas.g_00909	Syae.g_00179
OG0002843	Syas.g_00643, Syas.g_01324	Syae.g_02560
OG0002859	Syas.g_00271	Syae.g_00155
OG0002879	Syas.g_02775	Syae.g_00189
OG0002892	Syas.g_00908	Syae.g_00180
OG0002916	Syas.g_00615	Syae.g_00215
OG0002931	Syas.g_00897	Syae.g_00212
OG0002943	Syas.g_02634	Syae.g_01254
OG0002944	Syas.g_02635	Syae.g_01253
OG0002945	Syas.g_02636	Syae.g_01252
OG0002946	Syas.g_02638	Syae.g_01250
OG0002947	Syas.g_02639	Syae.g_01249
OG0002948	Syas.g_02640	Syae.g_01248
OG0002949	Syas.g_02641	Syae.g_01247
OG0002950	Syas.g_02642	Syae.g_01246
OG0002955	Syas.g_02611	Syae.g_01018
OG0002956	Syas.g_02610	Syae.g_01019
OG0002957	Syas.g_02612	Syae.g_01017
OG0002958	Syas.g_02613	Syae.g_01016
OG0002969	Syas.g_00278	Syae.g_00161
OG0002970	Syas.g_00277	Syae.g_00160
OG0002993	Syas.g_01163, Syas.g_02776	Syae.g_00188
OG0003046	Syas.g_02372	Syae.g_02027
OG0003113	Syas.g_00270	Syae.g_00154
OG0003146	Syas.g_00082	Syae.g_01544
OG0003295	Syas.g_02620	Syae.g_01682
OG0003298	Syas.g_00434	Syae.g_02254
OG0003526	Syas.g_01805	Syae.g_00111
OG0003559	Syas.g_01053	Syae.g_00778
OG0003918	Syas.g_02421	Syae.g_00139
OG0003923	Syas.g_01030	Syae.g_02489
OG0005106	Syas.g_00430	Syae.g_01086
OG0005107	Syas.g_00424	Syae.g_01089
